Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000072201,LNX1,35,-0.3880,78,0.92669,74,0.97595,38,-0.2361,45,0.01239,10,-2.1634,2,-4.3273
ENSG00000134853,PDGFRA,3,-3.0430,10,-1.3956,20,-0.5029,36,0.46746,19,-0.6381,61,1.39575,59,1.35155
ENSG00000157404,KIT,3,-2.8042,25,0.18906,16,-0.5456,20,-0.1414,30,0.59343,44,1.11113,10,-1.1429
ENSG00000128039,SRD5A3,3,-2.4702,32,0.95219,15,-0.2792,19,0.10055,17,-0.1007,24,0.49440,19,0.08224
ENSG00000134851,TMEM165,3,-3.8711,35,-0.4787,37,-0.4143,26,-0.8932,48,0.02273,54,0.21253,136,1.85591
ENSG00000134852,CLOCK,3,-2.8674,46,1.11153,15,-0.7057,34,0.61213,32,0.71481,14,-0.8245,9,-1.3656
ENSG00000090989,EXOC1,3,-3.4913,53,0.62565,41,0.22460,31,-0.2356,44,0.41235,32,-0.1722,28,-0.3812
ENSG00000128050,PAICS,3,-3.6960,34,-0.3385,54,0.48371,36,-0.2342,39,-0.1495,72,0.88856,49,0.24125
ENSG00000174780,SRP72,115,0.66331,81,0.08073,75,-0.0473,52,-0.6130,78,0.01398,49,-0.7011,90,0.24947
ENSG00000171476,HOPX,5,-6.3601,304,-0.5076,1357,2.87140,309,-0.4789,174,-1.5909,299,-0.5343,41,-3.4663
ENSG00000047315,POLR2B,27,-1.1176,92,0.80464,76,0.54345,38,-0.6108,54,-0.0862,46,-0.3274,48,-0.2594
ENSG00000163453,IGFBP7,2779,4.35565,42,-3.3795,60,-3.0146,47,-3.1948,69,-2.9665,616,0.71200,187,-1.1767
ENSG00000150471,ADGRL3,83,0.25495,80,0.18607,110,0.84540,38,-0.9571,64,-0.2167,66,-0.1121,31,-1.2724
ENSG00000145242,EPHA5,3,-3.4554,67,1.06842,43,0.37446,25,-0.5335,48,0.69066,21,-0.7665,5,-2.8927
ENSG00000033178,UBA6,3,-2.9670,28,0.15184,19,-0.5132,12,-1.1075,32,0.55409,33,0.44433,41,0.78261
ENSG00000083896,YTHDC1,3,-3.8362,39,-0.2660,36,-0.4251,37,-0.3449,48,0.08821,69,0.65062,97,1.24780
ENSG00000132467,UTP3,3,-2.4582,24,0.48582,27,0.83418,16,-0.1912,16,-0.2428,9,-1.0654,23,0.45604
ENSG00000018189,RUFY3,11,-4.2470,348,0.92554,214,0.12563,183,-0.1378,233,0.32758,126,-0.7156,201,0.01274
ENSG00000132463,GRSF1,81,-0.4088,121,0.23526,126,0.33969,74,-0.5314,116,0.21274,78,-0.4576,93,-0.1912
ENSG00000173542,MOB1B,3,-4.1005,98,0.94187,121,1.63192,29,-0.9766,29,-1.1969,51,-0.1314,43,-0.3920
ENSG00000156136,DCK,39,0.46051,48,0.78291,33,0.23150,28,-0.0979,24,-0.3673,26,-0.1985,14,-1.1316
ENSG00000080493,SLC4A4,3,-4.0519,20,-1.4805,56,0.09286,95,0.94762,32,-0.9425,155,1.86703,52,-0.0433
ENSG00000132466,ANKRD17,3,-4.3637,65,-0.0398,72,0.15649,58,-0.2220,84,0.51404,54,-0.3126,87,0.43272
ENSG00000169116,PARM1,3,-4.3972,124,1.00118,56,-0.3481,52,-0.4107,108,1.08610,57,-0.2812,7,-3.2743
ENSG00000163743,RCHY1,3,-3.4585,47,0.45860,46,0.46807,34,-0.0678,46,0.56631,21,-0.8184,20,-0.8722
ENSG00000138769,CDKL2,3,-2.5660,41,1.27234,18,-0.0777,16,-0.2682,24,0.49238,11,-0.7948,11,-0.8603
ENSG00000138757,G3BP2,3,-6.2294,469,1.10755,287,0.30905,200,-0.3042,317,0.59186,146,-0.7879,81,-1.6849
ENSG00000138768,USO1,223,2.46007,55,-0.0886,43,-0.5220,25,-1.2682,47,-0.4168,24,-1.3384,28,-1.1240
ENSG00000198301,SDAD1,62,1.08236,46,0.54906,31,-0.1093,28,-0.2456,34,0.06734,20,-0.7560,8,-2.1608
ENSG00000138760,SCARB2,229,1.03064,84,-0.6051,89,-0.5714,84,-0.5995,83,-0.7601,167,0.48637,245,1.15148
ENSG00000138758,SEPTIN11,42,-1.3448,119,0.25283,143,0.64489,75,-0.4730,111,0.17857,93,-0.1406,69,-0.6106
ENSG00000118816,CCNI,244,-0.0523,177,-0.5565,156,-0.8250,251,-0.0114,315,0.47771,301,0.28329,296,0.25634
ENSG00000138764,CCNG2,3,-3.1366,34,0.31152,43,0.80909,30,0.10408,21,-0.5308,32,0.21141,32,0.18719
ENSG00000138767,CNOT6L,175,3.12125,18,-1.0373,16,-1.3212,10,-1.8243,21,-1.0008,35,0.00615,21,-0.8269
ENSG00000169288,MRPL1,3,-3.3894,42,0.34094,44,0.48956,42,0.36384,41,0.43127,26,-0.4040,12,-1.5110
ENSG00000163291,PAQR3,3,-2.6882,39,1.03168,20,-0.0951,20,-0.0156,26,0.50282,20,-0.0763,7,-1.5692
ENSG00000152784,PRDM8,3,-3.8740,105,1.35109,37,-0.4431,49,0.07071,75,1.06740,2,-4.2171,15,-1.7164
ENSG00000138670,RASGEF1B,61,0.86810,49,0.51895,29,-0.3498,32,-0.1720,47,0.56516,16,-1.2616,2,-3.7942
ENSG00000273156,AC124016.2,3,-2.7408,32,0.66644,20,-0.1009,31,0.60366,26,0.39466,17,-0.3554,13,-0.8005
ENSG00000138668,HNRNPD,37,-1.4412,89,-0.0735,98,0.08044,100,0.10468,100,0.14270,119,0.38822,95,0.02008
ENSG00000152795,HNRNPDL,3,-6.1254,259,0.22501,337,0.77017,166,-0.4855,240,0.12940,219,-0.0487,214,-0.0842
ENSG00000145293,ENOPH1,32,-1.8275,129,0.32271,104,-0.0265,77,-0.4867,127,0.40517,65,-0.7533,162,0.70336
ENSG00000249242,TMEM150C,168,1.54348,79,0.23802,34,-1.1743,48,-0.5524,92,0.64976,26,-1.4595,19,-1.9234
ENSG00000145284,SCD5,64,-2.5980,425,0.28912,311,-0.2352,301,-0.2625,392,0.20578,397,0.17634,570,0.77931
ENSG00000138674,SEC31A,43,-0.2680,63,0.32809,58,0.20857,32,-0.7257,60,0.32010,52,0.02114,29,-0.9014
ENSG00000251022,THAP9-AS1,3,-2.3157,29,0.98274,24,0.77356,9,-0.8316,15,-0.1110,9,-0.8044,15,-0.0644
ENSG00000138663,COPS4,3,-4.1885,74,0.36991,103,1.10878,35,-0.8231,67,0.26715,38,-0.6584,31,-0.9901
ENSG00000163319,MRPS18C,3,-4.2828,69,0.14063,90,0.67075,46,-0.5008,65,0.06504,68,0.13210,69,0.14800
ENSG00000163624,CDS1,3,-3.5738,71,1.02387,45,0.27815,21,-0.9373,57,0.87704,27,-0.5377,2,-3.8880
ENSG00000163625,WDFY3,63,0.39352,58,0.24422,44,-0.2120,49,-0.0236,47,-0.0914,35,-0.5378,61,0.32700
ENSG00000109339,MAPK10,90,-1.3461,356,0.82690,263,0.36095,248,0.22314,261,0.40803,90,-1.3473,67,-1.7828
ENSG00000172493,AFF1,137,3.04696,9,-1.7229,10,-1.6250,8,-1.8536,15,-1.1197,34,0.30491,28,-0.0240
ENSG00000145332,KLHL8,3,-2.4890,30,0.80977,8,-1.2189,22,0.28274,32,1.40155,4,-2.2742,8,-1.1380
ENSG00000198189,HSD17B11,89,1.42084,45,0.25894,31,-0.3728,23,-0.7950,35,-0.1751,31,-0.3583,29,-0.4244
ENSG00000170502,NUDT9,3,-3.3258,48,0.64247,59,1.18324,25,-0.4090,29,-0.2444,26,-0.3163,17,-0.9525
ENSG00000152583,SPARCL1,340,-2.1240,1399,0.03412,1558,0.23558,1406,0.04204,1246,-0.1916,2887,1.26424,814,-0.8152
ENSG00000118785,SPP1,72,-1.0558,39,-1.9690,35,-2.2784,36,-2.0871,96,-0.7542,116,-0.3325,807,3.53832
ENSG00000118777,ABCG2,32,0.29585,8,-1.6965,13,-1.1158,18,-0.5637,18,-0.7677,99,2.39890,27,0.04605
ENSG00000163644,PPM1K,3,-5.0266,133,0.38267,89,-0.2990,115,0.14939,131,0.47379,121,0.22985,108,0.04873
ENSG00000145337,PYURF,3,-4.2933,80,0.38563,80,0.42983,52,-0.3212,61,-0.0665,78,0.33557,76,0.30421
ENSG00000138641,HERC3,3,-2.7341,29,0.51087,42,1.33798,14,-0.6531,20,-0.0981,14,-0.6900,9,-1.2953
ENSG00000177432,NAP1L5,179,0.17751,239,0.65665,142,-0.2079,130,-0.3257,218,0.69217,78,-1.1076,34,-2.3193
ENSG00000138640,FAM13A,3,-2.9004,44,1.01456,53,1.61496,15,-0.7003,16,-0.7507,8,-1.5866,16,-0.6606
ENSG00000145335,SNCA,54,-2.4094,444,0.84484,414,0.84713,179,-0.6282,327,0.43811,91,-1.6469,91,-1.6471
ENSG00000163110,PDLIM5,48,0.57269,7,-2.2318,19,-0.9346,35,0.05756,20,-0.9753,110,2.11459,38,0.18173
ENSG00000138696,BMPR1B,3,-2.4070,18,0.11864,13,-0.4282,30,0.93219,13,-0.5119,25,0.64354,28,0.79074
ENSG00000138698,RAP1GDS1,3,-5.3124,212,0.83220,157,0.36997,109,-0.2612,170,0.62316,50,-1.4404,85,-0.6512
ENSG00000168785,TSPAN5,109,-0.1260,186,0.74740,142,0.33785,100,-0.2590,131,0.21512,66,-0.9009,43,-1.5341
ENSG00000151247,EIF4E,3,-4.6099,116,0.63074,86,0.15896,84,0.10611,97,0.44814,78,-0.0121,43,-0.9205
ENSG00000164024,METAP1,3,-3.0037,41,0.74697,26,0.04441,19,-0.4534,41,1.06402,8,-1.7723,11,-1.2356
ENSG00000197894,ADH5,106,0.76155,51,-0.4373,45,-0.6922,46,-0.5892,74,0.22108,92,0.52346,62,-0.1322
ENSG00000109270,LAMTOR3,3,-3.7220,59,0.52820,50,0.29739,48,0.18713,58,0.68182,28,-0.6319,13,-1.7529
ENSG00000164031,DNAJB14,3,-4.3370,95,0.61655,70,0.13163,58,-0.1746,100,0.99073,26,-1.4024,28,-1.2689
ENSG00000164032,H2AFZ,3,-4.9983,118,0.21103,214,1.49951,77,-0.4516,80,-0.4995,99,-0.0721,67,-0.6742
ENSG00000138814,PPP3CA,89,-2.2063,502,0.45922,654,1.07692,230,-0.7821,462,0.43063,198,-1.0105,74,-2.4754
ENSG00000254531,AP001816.1,3,-2.2583,19,0.33419,25,0.96372,10,-0.6451,15,-0.0108,13,-0.2219,11,-0.4559
ENSG00000109332,UBE2D3,160,-0.0175,202,0.36220,172,0.11274,133,-0.3051,163,0.02659,157,-0.0475,129,-0.3565
ENSG00000145354,CISD2,3,-4.0024,83,0.77366,63,0.37135,61,0.26083,58,0.25000,26,-1.0781,43,-0.2763
ENSG00000164038,SLC9B2,3,-2.1764,27,1.00479,19,0.50144,19,0.39680,16,0.17430,0,-7.5112,11,-0.3911
ENSG00000164039,BDH2,3,-3.2401,19,-0.7138,20,-0.6704,35,0.21787,15,-1.2755,90,1.90061,71,1.43585
ENSG00000168772,CXXC4,3,-2.4994,25,0.54513,6,-1.6420,22,0.28218,30,1.20881,16,-0.2076,11,-0.7342
ENSG00000138777,PPA2,3,-3.4865,46,0.29404,57,0.77794,22,-0.8606,44,0.29362,41,0.11024,23,-0.7720
ENSG00000145348,TBCK,3,-2.4084,17,-0.0422,29,1.02253,8,-1.1984,18,0.12565,15,-0.1456,15,-0.1813
ENSG00000164022,AIMP1,38,0.22403,28,-0.2862,22,-0.7102,25,-0.4221,23,-0.6972,63,1.06855,65,1.11930
ENSG00000138801,PAPSS1,3,-4.5667,114,0.65366,82,0.13310,61,-0.3655,91,0.36912,48,-0.7275,102,0.46272
ENSG00000138796,HADH,11,-1.0181,36,0.76275,22,-0.0564,27,0.29178,16,-0.6075,32,0.58684,25,0.20139
ENSG00000109475,RPL34,1528,0.01478,778,-1.0355,1331,-0.2290,1279,-0.2671,1048,-0.7082,2386,0.75157,3360,1.36023
ENSG00000198856,OSTC,3,-2.8019,23,0.06067,32,0.64012,22,-0.0202,19,-0.3470,35,0.72379,21,-0.0943
ENSG00000164089,ETNPPL,3,-5.0020,32,-1.7777,120,0.26869,135,0.43419,67,-0.8118,287,1.78080,135,0.43534
ENSG00000138802,SEC24B,3,-2.5921,36,1.02639,21,0.11249,26,0.47210,22,0.26800,7,-1.4700,14,-0.5163
ENSG00000123739,PLA2G12A,3,-3.2163,39,0.42526,25,-0.3285,29,-0.0423,39,0.56080,35,0.26658,27,-0.1730
ENSG00000109534,GAR1,3,-2.3978,28,0.84703,31,1.17922,16,-0.1297,12,-0.6818,4,-2.0314,21,0.31990
ENSG00000170522,ELOVL6,3,-2.7171,31,0.60472,17,-0.3825,16,-0.4630,33,0.99372,9,-1.3004,21,-0.0046
ENSG00000138660,AP1AR,3,-3.1563,51,0.94201,26,-0.1521,25,-0.1886,42,0.83081,16,-0.8689,14,-1.0972
ENSG00000174720,LARP7,97,0.85228,43,-0.4583,41,-0.6026,37,-0.6890,44,-0.5490,73,0.37108,116,1.17051
ENSG00000145362,ANK2,11,-5.1910,592,0.68726,371,-0.0853,406,0.06478,579,0.90832,188,-1.1298,219,-0.8977
ENSG00000145349,CAMK2D,103,-0.7441,296,0.96505,252,0.80383,114,-0.5885,187,0.25009,46,-1.9580,35,-2.3386
ENSG00000174607,UGT8,3,-3.0466,3,-3.1343,14,-1.0380,5,-2.4051,12,-1.4574,26,-0.0434,165,3.83252
ENSG00000269893,SNHG8,185,1.10726,84,-0.2057,85,-0.2057,76,-0.3621,60,-0.8695,100,0.06468,160,0.85307
ENSG00000172403,SYNPO2,77,2.00132,12,-1.0416,3,-2.9631,6,-2.0781,32,0.55479,31,0.36928,18,-0.5105
ENSG00000164096,C4orf3,142,-0.4452,158,-0.2767,153,-0.3564,157,-0.2875,219,0.32594,140,-0.4621,319,0.87854
ENSG00000164111,ANXA5,35,-0.7231,32,-0.8676,17,-1.8800,30,-0.9525,30,-1.1529,192,2.22965,144,1.64181
ENSG00000164112,TMEM155,3,-3.2171,53,0.94120,35,0.26422,15,-1.0293,51,1.26545,3,-3.3534,3,-3.2428
ENSG00000123737,EXOSC9,3,-2.3272,27,0.83650,20,0.40189,12,-0.4626,21,0.55202,7,-1.1516,9,-0.8957
ENSG00000138686,BBS7,3,-3.2007,46,0.72820,43,0.72276,26,-0.2108,34,0.31756,20,-0.6360,11,-1.4897
ENSG00000138688,KIAA1109,191,1.32093,84,-0.0704,89,0.03443,66,-0.4459,85,-0.0641,65,-0.4705,37,-1.3134
ENSG00000138685,FGF2,3,-2.5600,11,-0.8829,4,-2.3666,22,0.26866,15,-0.4089,57,1.92814,42,1.33710
ENSG00000151458,ANKRD50,39,0.59411,30,0.17687,24,-0.2360,17,-0.7454,38,0.76429,18,-0.6182,5,-2.5404
ENSG00000164066,INTU,3,-2.4061,24,0.53633,20,0.30194,22,0.43642,14,-0.3238,23,0.44815,15,-0.2090
ENSG00000164070,HSPA4L,3,-4.0657,76,0.55025,60,0.18116,40,-0.4793,87,1.13253,21,-1.4015,18,-1.6579
ENSG00000138709,LARP1B,3,-2.5984,20,0.05854,24,0.38863,21,0.11137,22,0.23428,24,0.31923,13,-0.6158
ENSG00000164040,PGRMC2,5,-3.5382,85,0.51592,69,0.19821,62,-0.0032,69,0.24231,70,0.19905,50,-0.3300
ENSG00000077684,JADE1,3,-3.1803,56,1.06927,13,-1.3579,31,0.09340,44,0.90691,22,-0.4340,24,-0.3065
ENSG00000138650,PCDH10,3,-4.5735,99,0.40495,53,-0.6285,62,-0.3404,125,1.15086,34,-1.2471,88,0.22457
ENSG00000151012,SLC7A11,187,2.14369,9,-2.6584,16,-1.9802,31,-0.9104,18,-2.0272,187,2.14787,64,0.19612
ENSG00000109390,NDUFC1,209,0.07343,179,-0.1679,247,0.39882,161,-0.3397,172,-0.2937,294,0.63450,141,-0.5496
ENSG00000164134,NAA15,3,-3.0004,38,0.62459,22,-0.2942,13,-0.9888,34,0.61539,18,-0.5568,39,0.67997
ENSG00000145391,SETD7,225,2.57010,36,-0.7025,21,-1.6092,18,-1.6962,46,-0.4024,39,-0.5572,65,0.22027
ENSG00000153130,SCOC,36,-2.7099,336,0.71188,270,0.39554,181,-0.2932,289,0.62237,100,-1.1966,119,-0.9333
ENSG00000109436,TBC1D9,3,-4.0391,118,1.35653,68,0.44806,45,-0.2456,69,0.56579,17,-1.6789,5,-3.4441
ENSG00000170153,RNF150,3,-3.5705,66,0.89533,44,0.23838,35,-0.1454,53,0.73714,25,-0.6350,6,-2.6873
ENSG00000109445,ZNF330,46,1.45356,15,-0.3852,10,-1.0016,10,-0.9871,26,0.64185,12,-0.7443,12,-0.7675
ENSG00000109458,GAB1,3,-2.4420,4,-2.2248,9,-1.0120,13,-0.5000,9,-1.1640,27,0.73627,81,2.92046
ENSG00000153147,SMARCA5,3,-4.4502,75,0.08953,71,0.00432,76,0.12685,71,0.01844,91,0.41012,105,0.65832
ENSG00000164161,HHIP,3,-2.8883,8,-1.6537,10,-1.4738,8,-1.5378,9,-1.6748,16,-0.6301,156,4.03991
ENSG00000164163,ABCE1,3,-3.1544,62,1.28979,39,0.59212,35,0.32021,24,-0.3188,9,-1.7228,26,-0.1641
ENSG00000164164,OTUD4,38,0.85884,21,-0.1256,34,0.74614,16,-0.5076,16,-0.6909,11,-1.0494,25,0.17118
ENSG00000170365,SMAD1,3,-2.1057,12,-0.2088,5,-1.5105,12,-0.2451,17,0.42688,38,1.75218,11,-0.2984
ENSG00000151612,ZNF827,3,-2.3938,19,0.19869,21,0.39244,15,-0.1648,20,0.33687,11,-0.7012,19,0.20856
ENSG00000164167,LSM6,3,-2.2395,13,-0.2098,23,0.82633,8,-0.9067,10,-0.6804,31,1.19903,17,0.18332
ENSG00000151623,NR3C2,3,-2.3069,16,-0.0309,31,1.33279,16,0.03220,9,-0.9587,19,0.29981,14,-0.1584
ENSG00000170390,DCLK2,51,-0.8715,99,0.15096,111,0.38242,46,-1.0377,85,-0.1129,158,0.93155,69,-0.4112
ENSG00000145425,RPS3A,1397,0.85701,514,-0.7565,710,-0.2846,701,-0.2753,621,-0.5746,1126,0.49075,1317,0.75462
ENSG00000059691,GATB,29,-0.4040,33,-0.2255,83,1.62387,22,-0.8470,28,-0.6034,31,-0.3424,16,-1.3487
ENSG00000109670,FBXW7,64,-2.0309,414,0.87519,196,-0.3923,225,-0.1334,429,1.36895,31,-3.0738,33,-2.9833
ENSG00000109654,TRIM2,36,-2.6948,287,0.48808,226,0.10862,171,-0.3493,241,0.26012,105,-1.0883,356,0.85073
ENSG00000145428,RNF175,3,-3.4466,68,1.09574,41,0.30209,22,-0.7253,47,0.66474,30,-0.2424,3,-3.6098
ENSG00000145423,SFRP2,3,-2.8248,2,-3.4219,2,-3.2619,0,-9.6454,0,-7.8050,121,3.29692,98,2.73297
ENSG00000171566,PLRG1,3,-3.2420,38,0.34253,46,0.74753,25,-0.3157,25,-0.4207,29,-0.0848,46,0.66703
ENSG00000164114,MAP9,3,-4.8914,113,0.14820,93,-0.1774,90,-0.2170,173,1.23382,55,-0.9763,65,-0.7268
ENSG00000164116,GUCY1A1,3,-2.7773,27,0.34328,42,1.26515,16,-0.4632,19,-0.3016,27,0.31187,7,-1.7786
ENSG00000260244,AC104083.1,13,-0.5301,32,0.88236,28,0.81956,12,-0.6461,16,-0.3258,22,0.25486,2,-2.9423
ENSG00000061918,GUCY1B1,12,-3.8433,285,0.99905,171,0.15859,143,-0.1398,233,0.90996,67,-1.3073,18,-3.2202
ENSG00000109738,GLRB,3,-4.8668,202,1.29385,138,0.73245,53,-0.8795,116,0.45671,35,-1.5292,22,-2.1591
ENSG00000120251,GRIA2,3,-6.2355,406,0.85000,447,1.21334,140,-0.8629,278,0.28012,101,-1.3567,56,-2.2217
ENSG00000164125,GASK1B,3,-3.2079,19,-0.6820,10,-1.7267,21,-0.5723,16,-1.1568,97,2.10331,90,1.94218
ENSG00000164124,TMEM144,89,0.14819,27,-1.6954,11,-3.0641,11,-2.9230,38,-1.3853,59,-0.4960,488,3.75350
ENSG00000171497,PPID,42,-0.3398,71,0.48388,59,0.20554,45,-0.2506,60,0.26859,61,0.23625,10,-2.4899
ENSG00000052795,FNIP2,3,-3.5785,52,0.47846,43,0.20807,29,-0.4587,56,0.85816,8,-2.3928,38,-0.0012
ENSG00000109756,RAPGEF2,3,-4.4163,72,0.06200,139,1.42091,32,-1.1715,74,0.14471,54,-0.3722,29,-1.3284
ENSG00000145416,MARCH1,3,-2.4298,15,-0.1740,23,0.53946,7,-1.3576,16,-0.0989,2,-2.8364,49,1.81417
ENSG00000170088,TMEM192,3,-2.4693,16,-0.2068,17,-0.0433,26,0.62324,24,0.62676,16,-0.1774,11,-0.7136
ENSG00000109466,KLHL2,3,-4.4613,89,0.36680,118,0.98102,36,-1.0277,75,0.11389,32,-1.2164,89,0.36380
ENSG00000052802,MSMO1,91,-0.0695,172,0.98705,100,0.09360,65,-0.6095,83,-0.2678,100,0.08437,74,-0.4053
ENSG00000109472,CPE,760,-0.9396,1475,0.09734,1301,-0.1164,1492,0.11576,1379,-0.0134,2485,0.97250,931,-0.6275
ENSG00000196104,SPOCK3,44,-0.8664,42,-0.9038,55,-0.5715,53,-0.5705,73,-0.0941,65,-0.2529,230,1.95527
ENSG00000129116,PALLD,31,0.72438,4,-2.3177,18,-0.1329,22,0.13281,10,-1.2870,32,0.79844,44,1.32285
ENSG00000145439,CBR4,3,-2.3663,26,0.72805,14,-0.2681,20,0.31804,19,0.31543,17,0.07770,13,-0.4109
ENSG00000154447,SH3RF1,3,-2.8458,34,0.63658,32,0.60393,27,0.24736,30,0.58280,8,-1.5715,4,-2.5489
ENSG00000109572,CLCN3,39,-1.3583,108,0.20521,88,-0.1406,68,-0.5182,134,0.75830,69,-0.5119,91,-0.0733
ENSG00000056050,HPF1,3,-3.6782,55,0.46259,38,-0.1433,35,-0.2700,61,0.90752,33,-0.3617,26,-0.6901
ENSG00000198948,MFAP3L,49,0.58865,32,-0.1012,27,-0.4038,32,-0.0943,28,-0.4150,28,-0.3183,64,1.02799
ENSG00000164104,HMGB2,3,-2.3395,9,-0.8701,18,0.16244,6,-1.5340,19,0.31866,29,0.97202,23,0.53130
ENSG00000164106,SCRG1,3,-4.9674,34,-1.7874,75,-0.6498,129,0.27722,84,-0.5136,314,1.86146,208,1.08415
ENSG00000150625,GPM6A,493,-1.8365,2291,0.55220,2322,0.66655,1499,-0.1382,1904,0.32585,1068,-0.6683,640,-1.4475
ENSG00000150627,WDR17,36,0.05913,48,0.50304,57,0.92101,28,-0.3601,34,-0.0368,20,-0.8824,2,-3.8309
ENSG00000129128,SPCS3,3,-4.3368,99,0.68405,92,0.65844,43,-0.6353,70,0.13438,61,-0.1176,52,-0.3430
ENSG00000218336,TENM3,3,-3.8087,72,0.77229,44,-0.0395,33,-0.5042,78,1.30899,6,-2.8913,15,-1.6333
ENSG00000129187,DCTD,19,-0.8816,57,0.82055,29,-0.2726,24,-0.5275,32,-0.1209,56,0.81854,31,-0.1766
ENSG00000168538,TRAPPC11,3,-2.7687,30,0.49924,35,0.89350,14,-0.7216,26,0.34953,11,-1.0740,14,-0.6851
ENSG00000173320,STOX2,3,-4.1946,68,0.21952,89,0.79166,39,-0.6265,75,0.51097,19,-1.6773,58,-0.0406
ENSG00000151726,ACSL1,157,2.57523,38,-0.0282,4,-3.3503,12,-1.7463,19,-1.3344,18,-1.1671,100,1.62300
ENSG00000151729,SLC25A4,3,-6.1990,391,0.82331,341,0.68833,205,-0.2303,282,0.36853,140,-0.8243,107,-1.2293
ENSG00000164323,CFAP97,3,-3.0746,21,-0.3833,19,-0.5896,14,-1.0043,35,0.55243,53,1.12762,36,0.45587
ENSG00000109762,SNX25,3,-2.3200,36,1.34950,8,-1.1902,13,-0.2697,30,1.49313,2,-2.6053,1,-3.4985
ENSG00000109775,UFSP2,3,-2.5029,15,-0.2611,25,0.56146,12,-0.5882,18,-0.0043,35,1.10052,12,-0.6573
ENSG00000154556,SORBS2,63,-0.4662,99,0.26011,173,1.45803,38,-1.2471,70,-0.3840,82,-0.0537,10,-3.1560
ENSG00000109794,FAM149A,3,-2.6334,28,0.56603,36,1.15789,21,0.07776,20,0.04775,14,-0.5467,0,-8.0179
ENSG00000145476,CYP4V2,3,-2.2777,4,-1.9675,10,-0.7100,19,0.27702,10,-0.8046,45,1.85089,34,1.30677
ENSG00000109536,FRG1,3,-3.4492,36,0.05416,54,0.83310,40,0.22042,34,-0.0856,30,-0.2524,32,-0.1549
ENSG00000164366,CCDC127,3,-2.8650,37,0.72759,30,0.48543,16,-0.6239,25,0.16059,20,-0.2271,22,-0.1245
ENSG00000073578,SDHA,3,-4.8995,140,0.60834,121,0.43017,85,-0.1959,111,0.29247,100,0.05360,61,-0.7140
ENSG00000249915,PDCD6,213,0.85436,206,0.79496,119,-0.1197,104,-0.3157,109,-0.3049,88,-0.5861,96,-0.4418
ENSG00000180104,EXOC3,57,0.25739,76,0.74346,35,-0.5652,35,-0.4781,51,0.13593,44,-0.1515,46,-0.0584
ENSG00000171368,TPPP,3,-6.1868,332,0.56307,180,-0.4640,227,-0.0555,312,0.62274,148,-0.7203,345,0.62986
ENSG00000188818,ZDHHC11,3,-2.3711,20,0.27435,22,0.55344,12,-0.4821,20,0.35275,19,0.23846,8,-1.1144
ENSG00000028310,BRD9,3,-3.2620,26,-0.2796,35,0.20150,28,-0.1746,38,0.42092,42,0.51052,28,-0.1582
ENSG00000049656,CLPTM1L,68,-0.1880,112,0.60674,110,0.67442,56,-0.5056,71,-0.1619,64,-0.2829,37,-1.1402
ENSG00000153395,LPCAT1,3,-3.7716,65,0.62613,46,0.08387,43,-0.0429,62,0.75895,46,0.07322,6,-3.0010
ENSG00000171421,MRPL36,50,0.23329,36,-0.3046,55,0.44875,32,-0.4743,37,-0.2884,64,0.62668,29,-0.6230
ENSG00000145494,NDUFS6,268,0.45974,157,-0.4045,208,0.04519,199,-0.0252,201,-0.0148,200,-0.0157,181,-0.1742
ENSG00000164151,ICE1,3,-3.2375,37,0.31501,32,0.10129,30,-0.0370,38,0.46435,47,0.69677,10,-1.6788
ENSG00000133398,MED10,7,-2.6137,78,0.94394,45,0.04832,34,-0.4266,60,0.68153,22,-1.0926,30,-0.6201
ENSG00000215218,UBE2QL1,3,-4.9859,189,1.02852,150,0.72973,72,-0.5505,128,0.48595,66,-0.6816,8,-3.7366
ENSG00000145545,SRD5A1,3,-3.0486,52,1.11256,33,0.38343,29,0.16132,32,0.41325,12,-1.1860,7,-2.0188
ENSG00000112941,TENT4A,3,-2.5012,29,0.75823,15,-0.3431,13,-0.4548,30,1.14637,14,-0.4494,3,-2.3834
ENSG00000078295,ADCY2,3,-4.6282,66,-0.3015,51,-0.7524,100,0.36466,112,0.75008,135,0.87134,56,-0.5476
ENSG00000215217,C5orf49,3,-2.2071,8,-0.8895,13,-0.2048,18,0.28995,23,0.94125,11,-0.3870,14,-0.1274
ENSG00000247516,MIR4458HG,3,-2.5896,23,0.27110,38,1.32387,20,0.02405,13,-0.7277,16,-0.3181,17,-0.1716
ENSG00000112902,SEMA5A,61,1.10662,17,-0.9673,9,-2.0363,22,-0.5397,38,0.43919,57,0.99775,24,-0.4421
ENSG00000150753,CCT5,11,-3.2416,166,0.87775,154,0.87567,71,-0.5011,102,0.09351,64,-0.6507,50,-1.0271
ENSG00000164237,CMBL,38,0.23069,25,-0.4345,24,-0.4982,33,0.00177,38,0.31495,64,1.11239,5,-2.7042
