Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000116983,HPCAL4,262,-0.2834,266,-0.2861,309,-0.0199,380,0.36042,316,0.02685
ENSG00000084072,PPIE,36,0.39171,22,-0.3761,24,-0.2348,29,0.06529,29,0.10538
ENSG00000168389,MFSD2A,101,2.43659,16,-0.8752,19,-0.5083,21,-0.4380,18,-0.8047
ENSG00000131236,CAP1,172,0.06976,138,-0.3056,119,-0.5029,217,0.52227,160,-0.0577
ENSG00000131238,PPT1,91,-0.1461,75,-0.5049,105,0.07115,104,0.07255,112,0.27372
ENSG00000117000,RLF,10,-0.2160,9,-0.3064,16,0.58893,15,0.55583,9,-0.4197
ENSG00000259943,AL050341.2,8,-0.9799,17,0.08443,11,-0.5191,16,-0.0247,19,0.39956
ENSG00000084073,ZMPSTE24,38,0.39991,26,-0.2062,45,0.66500,31,0.06429,25,-0.3911
ENSG00000049089,COL9A2,5,-0.7113,18,1.42750,8,-0.0727,6,-0.4550,6,-0.7449
ENSG00000084070,SMAP2,132,-0.0403,85,-0.8051,152,0.18514,182,0.55205,135,-0.0184
ENSG00000117016,RIMS3,57,-0.5899,65,-0.4424,134,0.77442,67,-0.3869,95,0.32841
ENSG00000066136,NFYC,35,0.15217,20,-0.8229,53,0.83764,30,-0.1329,33,0.08927
ENSG00000179862,CITED4,38,1.05760,8,-1.3938,11,-0.9646,32,0.88814,18,-0.2759
ENSG00000171793,CTPS1,10,-0.5215,7,-1.0214,13,-0.0942,16,0.21249,18,0.58278
ENSG00000127124,HIVEP3,15,-0.2194,9,-1.0046,40,1.41118,20,0.25104,15,-0.3419
ENSG00000198815,FOXJ3,37,-0.6459,28,-1.1581,66,0.28764,81,0.72010,58,0.13019
ENSG00000177181,RIMKLA,11,-1.0775,16,-0.4980,28,0.42258,24,0.21811,24,0.26441
ENSG00000127125,PPCS,51,-0.2521,57,-0.0880,56,-0.1093,66,0.17230,61,0.06629
ENSG00000186409,CCDC30,19,0.10851,17,-0.0799,16,-0.2397,15,-0.3782,21,0.32123
ENSG00000171960,PPIH,18,0.14148,11,-0.7250,11,-0.6194,21,0.43646,18,0.23240
ENSG00000065978,YBX1,304,2.15790,87,-0.0893,48,-1.0095,42,-1.2989,76,-0.4126
ENSG00000164008,C1orf50,8,-1.1977,16,-0.1966,19,0.07773,15,-0.2985,23,0.58977
ENSG00000177868,SVBP,42,0.10322,33,-0.3220,22,-0.8804,43,0.18315,44,0.28792
ENSG00000117394,SLC2A1,309,3.40649,33,-0.9307,27,-1.1611,20,-1.7206,32,-1.1967
ENSG00000117395,EBNA1BP2,96,-0.1516,84,-0.4024,42,-1.4175,148,0.63607,114,0.17990
ENSG00000179178,TMEM125,24,1.80796,9,0.20435,19,1.34607,5,-0.8129,3,-1.9011
ENSG00000066322,ELOVL1,48,1.86468,17,0.04524,22,0.47364,7,-1.2891,11,-0.7748
ENSG00000159479,MED8,27,0.27556,21,-0.1741,27,0.24764,24,0.06413,22,-0.1439
ENSG00000178922,HYI,28,0.77606,17,0.01485,16,-0.1216,17,-0.0574,15,-0.2946
ENSG00000142949,PTPRF,102,-0.6013,106,-0.5964,111,-0.4697,246,0.97389,144,-0.0829
ENSG00000066135,KDM4A,15,-0.0059,11,-0.5397,21,0.49612,21,0.58640,13,-0.3384
ENSG00000126091,ST3GAL3,23,-0.2254,26,-0.0588,24,-0.1771,26,-0.0315,29,0.19981
ENSG00000117408,IPO13,54,0.23047,40,-0.2899,39,-0.2752,46,-0.0232,51,0.19825
ENSG00000117410,ATP6V0B,258,-0.4702,227,-0.7334,376,0.12607,449,0.47895,372,0.16948
ENSG00000117411,B4GALT2,66,0.28862,54,-0.0425,66,0.30500,60,0.15111,48,-0.3259
ENSG00000159214,CCDC24,11,-0.6108,10,-0.8852,15,-0.1687,26,0.75485,18,0.15659
ENSG00000178028,DMAP1,46,0.27563,30,-0.4299,46,0.24500,43,0.15582,38,-0.0560
ENSG00000117419,ERI3,135,-0.2449,124,-0.4268,157,-0.0078,172,0.15663,174,0.23716
ENSG00000187147,RNF220,66,-0.3447,71,-0.2614,122,0.63983,95,0.25758,76,-0.1871
ENSG00000126106,TMEM53,12,-0.3177,13,-0.2167,12,-0.3290,20,0.58018,14,-0.0738
ENSG00000142937,RPS8,1665,0.83664,1070,0.11313,602,-0.8021,755,-0.4994,1034,0.06822
ENSG00000070785,EIF2B3,26,0.06389,22,-0.2108,15,-0.7459,32,0.41491,26,0.03710
ENSG00000126107,HECTD3,11,-0.4369,12,-0.3401,22,0.62993,23,0.77802,12,-0.5528
ENSG00000126088,UROD,76,-0.0343,67,-0.2702,73,-0.0970,91,0.28885,78,0.01415
ENSG00000132763,MMACHC,5,-1.1040,10,-0.0300,5,-0.9404,12,0.29639,12,0.37997
ENSG00000117450,PRDX1,357,0.16307,342,0.10607,343,0.09955,232,-0.5700,344,0.15959
ENSG00000117448,AKR1A1,35,-0.5082,41,-0.3244,42,-0.2604,38,-0.4205,64,0.69378
ENSG00000132780,NASP,32,0.14226,27,-0.1631,26,-0.2088,25,-0.2640,33,0.28516
ENSG00000159592,GPBP1L1,32,0.58743,18,-0.3849,34,0.68270,22,-0.0145,19,-0.3303
ENSG00000159596,TMEM69,14,0.09388,9,-0.5524,14,0.14548,13,-0.0355,14,0.25350
ENSG00000086015,MAST2,19,0.15613,12,-0.6056,21,0.30422,16,-0.1023,19,0.23226
ENSG00000117461,PIK3R3,97,1.97608,20,-0.7709,31,-0.0435,18,-0.9642,28,-0.2630
ENSG00000085998,POMGNT1,26,-0.8270,31,-0.6645,55,0.30888,40,-0.2244,58,0.62870
ENSG00000132128,LRRC41,32,-0.5631,34,-0.5370,51,0.15099,61,0.50722,47,0.06638
ENSG00000173660,UQCRH,397,-0.2902,409,-0.2740,299,-0.7340,440,-0.1443,595,0.57506
ENSG00000117480,FAAH,31,-0.0027,14,-1.2637,32,0.09045,45,0.74491,31,0.02894
ENSG00000079277,MKNK1,15,-0.5599,18,-0.3172,11,-0.9886,29,0.55779,24,0.24151
ENSG00000123472,ATPAF1,84,-0.2322,93,-0.0814,123,0.38679,68,-0.6212,111,0.32927
ENSG00000159658,EFCAB14,101,1.24747,45,-0.0965,55,0.23590,35,-0.5532,41,-0.3689
ENSG00000186377,CYP4X1,19,-0.1470,6,-1.9793,17,-0.2966,32,0.83311,24,0.34252
ENSG00000162368,CMPK1,98,0.35969,62,-0.3947,107,0.51623,74,-0.0897,76,-0.0719
ENSG00000162373,BEND5,11,-1.1932,14,-0.9209,23,-0.1318,35,0.65491,29,0.36815
ENSG00000162374,ELAVL4,60,-1.0271,52,-1.3475,275,1.46180,166,0.66547,99,-0.3682
ENSG00000185104,FAF1,33,0.14186,29,-0.0801,29,-0.0280,40,0.53340,25,-0.4005
ENSG00000123091,RNF11,276,-0.3484,240,-0.6205,528,0.70690,373,0.14816,352,0.05632
ENSG00000085832,EPS15,141,0.14520,118,-0.1557,219,0.88041,103,-0.3957,121,-0.1347
ENSG00000117859,OSBPL9,13,0.25132,12,0.17292,19,0.84355,6,-1.0562,11,-0.0617
ENSG00000078618,NRDC,49,-0.3227,52,-0.2571,66,0.13897,76,0.42006,58,-0.0861
ENSG00000169213,RAB3B,41,-0.4689,32,-0.9417,193,2.25849,17,-1.8870,55,0.00063
ENSG00000117862,TXNDC12,18,-0.4554,21,-0.2642,29,0.32018,25,0.07037,25,0.13711
ENSG00000134717,BTF3L4,46,-0.6401,48,-0.6384,74,0.09810,84,0.33998,78,0.28618
ENSG00000157077,ZFYVE9,24,-0.2775,22,-0.4603,39,0.45042,33,0.21507,30,0.03317
ENSG00000134748,PRPF38A,30,0.66314,21,0.14392,20,0.00590,14,-0.6183,19,-0.0390
ENSG00000134744,TUT4,16,-0.0137,17,0.09994,28,0.85121,14,-0.2236,14,-0.3321
ENSG00000162377,COA7,16,-0.3804,12,-0.8932,21,0.07025,26,0.45502,22,0.25471
ENSG00000162378,ZYG11B,91,-0.7424,99,-0.6734,261,0.95283,177,0.34501,141,-0.0956
ENSG00000116171,SCP2,110,0.62385,74,-0.0406,78,0.06196,60,-0.3992,74,-0.0301
ENSG00000162384,CZIB,68,0.37712,45,-0.3134,44,-0.3287,45,-0.3242,62,0.34606
ENSG00000162385,MAGOH,28,-0.3498,28,-0.3752,22,-0.7099,40,0.28822,40,0.35781
ENSG00000157193,LRP8,44,0.59265,20,-0.7386,80,1.65984,15,-1.1483,28,-0.2140
ENSG00000058804,NDC1,3,-1.8204,7,-0.5088,20,1.24375,13,0.53475,8,-0.3343
ENSG00000058799,YIPF1,13,-0.4769,13,-0.5505,25,0.54337,24,0.58216,16,-0.1917
ENSG00000081870,HSPB11,24,-0.9646,34,-0.4438,29,-0.6771,61,0.58620,50,0.31297
ENSG00000116209,TMEM59,173,0.12965,137,-0.2743,160,0.00200,162,0.02118,167,0.10648
ENSG00000116221,MRPL37,40,-0.4546,38,-0.5779,48,-0.1683,76,0.66125,55,0.04931
ENSG00000157216,SSBP3,155,-0.2656,140,-0.4733,400,1.32834,199,0.14608,150,-0.4500
ENSG00000243725,TTC4,9,-0.5369,7,-0.8971,19,0.61679,17,0.54231,13,-0.0118
ENSG00000116133,DHCR24,117,-0.4948,86,-1.0639,204,0.38510,264,0.96087,147,-0.2073
ENSG00000162402,USP24,19,-0.3369,19,-0.3958,23,-0.0337,25,0.14632,26,0.26530
ENSG00000162407,PLPP3,113,0.52086,153,1.24622,108,0.45288,34,-1.4693,56,-0.8106
ENSG00000162409,PRKAA2,22,-1.3259,32,-0.8634,51,-0.0459,86,0.93771,55,0.09420
ENSG00000173406,DAB1,3,-2.4428,14,-0.1355,9,-0.8727,18,0.32762,19,0.57666
ENSG00000162601,MYSM1,34,0.63615,10,-1.3690,20,-0.1991,31,0.57253,23,0.03136
ENSG00000177606,JUN,208,-0.4646,232,-0.3249,129,-1.1974,277,-0.0106,359,0.66623
ENSG00000172456,FGGY,4,-1.4686,15,0.49071,9,-0.3943,9,-0.2814,13,0.31229
ENSG00000134709,HOOK1,23,-0.1296,13,-1.0544,40,0.74349,29,0.26325,26,0.07606
ENSG00000134716,CYP2J2,2,-2.0703,16,1.48990,11,0.62096,2,-2.1734,7,-0.2247
ENSG00000162599,NFIA,133,1.03397,114,0.90495,131,1.01406,29,-1.4750,41,-1.1581
ENSG00000162604,TM2D1,36,-0.5523,41,-0.4121,52,0.00094,52,-3.8359,61,0.41947
ENSG00000162607,USP1,37,1.00193,11,-0.9197,35,0.91125,22,0.16458,15,-0.5725
ENSG00000116641,DOCK7,25,0.00258,27,0.08937,16,-0.6871,33,0.49242,23,-0.2139
ENSG00000125703,ATG4C,13,-0.2867,14,-0.1586,20,0.38355,15,-0.0314,16,0.06229
ENSG00000079739,PGM1,10,-1.4123,30,0.23641,27,0.04569,24,-0.1523,30,0.27148
ENSG00000158966,CACHD1,13,-1.3433,28,-0.2114,47,0.65494,52,0.97260,23,-0.6207
ENSG00000162437,RAVER2,8,-0.4984,10,-0.1298,7,-0.6259,14,0.47070,11,0.09927
ENSG00000162434,JAK1,104,0.96646,34,-0.9036,49,-0.2700,48,-0.3252,66,0.31302
ENSG00000162433,AK4,30,-0.8867,67,0.39558,69,0.39875,54,0.01691,49,-0.2065
ENSG00000116675,DNAJC6,204,-0.6427,170,-1.0086,589,1.08845,412,0.54786,280,-0.2184
ENSG00000213625,LEPROT,34,0.68267,35,0.84822,12,-0.8791,11,-1.2218,21,-0.0938
ENSG00000184588,PDE4B,106,1.11397,56,0.03909,60,0.16408,43,-0.3966,45,-0.4272
ENSG00000118473,SGIP1,66,-0.6474,77,-0.4643,117,0.25149,126,0.42111,103,0.07626
ENSG00000198160,MIER1,60,1.24962,25,-0.2076,38,0.47169,26,-0.1795,21,-0.6462
ENSG00000142864,SERBP1,173,0.53876,104,-0.3066,111,-0.1847,137,0.17145,119,-0.0960
ENSG00000116717,GADD45A,58,0.70152,42,0.20076,28,-0.4863,19,-1.1590,42,0.29310
ENSG00000172380,GNG12,13,0.37002,18,1.14261,11,0.07770,3,-1.8887,9,-0.3043
ENSG00000116729,WLS,55,0.00821,60,0.16335,119,1.30410,13,-2.3041,57,0.10314
ENSG00000033122,LRRC7,28,-1.2480,39,-0.8117,70,0.17970,86,0.57740,70,0.27895
ENSG00000066557,LRRC40,19,-0.1476,12,-0.9367,27,0.41582,26,0.44803,21,0.05938
ENSG00000116754,SRSF11,119,0.13375,94,-0.2733,181,0.83175,124,0.21949,90,-0.4408
ENSG00000118454,ANKRD13C,36,0.28413,22,-0.5364,25,-0.2901,33,0.18104,32,0.17635
ENSG00000197568,HHLA3,9,-0.8768,17,0.04468,12,-0.4087,18,0.23054,18,0.20136
ENSG00000050628,PTGER3,15,-1.2607,17,-1.2296,19,-0.9127,73,1.50535,34,-0.0694
ENSG00000132485,ZRANB2,89,-0.0222,67,-0.5281,112,0.34721,107,0.31010,89,-0.0410
ENSG00000172260,NEGR1,124,-1.1478,233,-0.1967,528,1.19452,306,0.29633,218,-0.4006
ENSG00000178965,ERICH3,43,-0.4391,35,-0.8507,80,0.54413,73,0.44894,59,0.05180
ENSG00000116791,CRYZ,18,-0.0933,12,-0.7493,34,0.96620,26,0.60491,15,-0.4868
ENSG00000162623,TYW3,49,0.92378,14,-1.1427,38,0.50075,29,0.06518,26,-0.1151
ENSG00000117054,ACADM,33,-0.1883,29,-0.4597,33,-0.1894,30,-0.3939,48,0.63511
ENSG00000137955,RABGGTB,30,-0.3651,36,-0.0617,50,0.46420,42,0.18665,35,-0.1647
ENSG00000117069,ST6GALNAC5,33,-1.1263,36,-1.0671,42,-0.7332,130,1.29397,69,0.01369
ENSG00000142892,PIGK,26,-0.2201,20,-0.6883,47,0.76309,35,0.29562,28,-0.0898
ENSG00000154027,AK5,274,-0.6385,240,-0.9212,401,-0.0412,648,0.87669,416,0.02813
ENSG00000036549,AC118549.1,22,0.33495,10,-0.8827,29,0.81473,19,0.16381,16,-0.1495
ENSG00000077254,USP33,48,-0.9208,66,-0.4670,119,0.51103,113,0.49553,86,-0.0355
ENSG00000180488,MIGA1,78,0.02198,45,-0.9000,78,0.02429,91,0.32673,84,0.23850
ENSG00000162613,FUBP1,46,0.12040,30,-0.6268,50,0.24485,44,0.03381,46,0.19463
ENSG00000162616,DNAJB4,43,-0.7005,53,-0.4223,25,-1.4844,73,0.15536,88,0.71662
ENSG00000117114,ADGRL2,25,-0.5103,16,-1.3183,41,0.26868,52,0.77846,36,0.10950
ENSG00000137941,TTLL7,87,-0.5563,86,-0.6345,196,0.75033,142,0.25035,125,0.02619
ENSG00000142875,PRKACB,316,-0.2971,195,-1.1280,307,-0.3455,491,0.47340,454,0.44838
ENSG00000117133,RPF1,38,0.47560,27,-0.0829,17,-0.8172,25,-0.1953,31,0.21764
ENSG00000174021,GNG5,135,1.70093,70,0.62137,33,-0.6659,19,-1.6190,40,-0.5280
ENSG00000117155,SSX2IP,77,-0.3191,58,-0.8307,107,0.21942,140,0.77292,89,-0.1144
ENSG00000162642,C1orf52,66,-0.1836,32,-1.3990,96,0.42618,125,1.03381,66,-0.2712
ENSG00000153904,DDAH1,158,-0.3495,227,0.25766,281,0.58235,151,-0.4662,194,-0.0372
ENSG00000142871,CCN1,204,1.75646,35,-1.2673,4,-4.1602,52,-0.6138,91,0.50631
ENSG00000117174,ZNHIT6,40,0.67114,24,-0.1487,30,0.20911,33,0.42221,20,-0.6312
ENSG00000122417,ODF2L,34,-0.0154,22,-0.7623,47,0.48256,45,0.48969,33,-0.1317
ENSG00000097033,SH3GLB1,74,1.02910,40,0.02882,33,-0.2800,36,-0.1827,34,-0.3232
ENSG00000183291,SELENOF,104,0.06618,75,-0.4892,108,0.12589,92,-0.1528,113,0.31238
ENSG00000153936,HS2ST1,33,-0.2820,35,-0.2243,57,0.58273,41,0.06215,39,-0.0582
ENSG00000143013,LMO4,468,-0.4304,393,-0.7700,1375,1.37462,851,0.61499,454,-0.6689
ENSG00000065243,PKN2,26,0.82752,19,0.40907,20,0.39165,11,-0.6408,12,-0.4980
ENSG00000137947,GTF2B,28,0.13561,22,-0.2230,20,-0.3352,26,0.03259,27,0.17970
ENSG00000137944,KYAT3,39,0.29609,27,-0.2828,28,-0.2252,33,0.01368,34,0.12622
ENSG00000213516,RBMXL1,15,0.37984,10,-0.3332,22,1.02834,9,-0.3811,11,-0.2307
ENSG00000197147,LRRC8B,55,-0.6323,43,-1.0870,73,-0.1772,134,0.96087,84,0.06594
ENSG00000171488,LRRC8C,18,0.80479,7,-0.6766,14,0.36127,9,-0.3262,11,0.06616
ENSG00000171492,LRRC8D,17,-0.2935,15,-0.5613,26,0.38232,21,0.00414,23,0.26652
ENSG00000162664,ZNF326,38,0.71213,28,0.24850,24,-0.0150,28,0.25268,18,-0.7176
ENSG00000233593,LINC02609,11,-1.5777,33,0.11775,11,-1.5293,41,0.50136,35,0.30875
ENSG00000122482,ZNF644,47,0.95557,24,-0.1480,26,-0.0432,27,0.02045,22,-0.3782
ENSG00000172031,EPHX4,20,-0.8271,21,-0.8371,9,-1.9857,61,1.11861,38,0.23217
ENSG00000189195,BTBD8,75,-0.6206,57,-1.1396,73,-0.6711,135,0.34794,147,0.72411
ENSG00000174842,GLMN,20,0.92157,9,-0.4389,7,-0.6283,10,-0.3047,12,0.20795
ENSG00000122484,RPAP2,13,-0.4601,15,-0.2442,26,0.68706,17,-0.0775,18,0.04616
ENSG00000067208,EVI5,58,1.31280,24,-0.1599,38,0.59602,20,-0.5160,20,-0.5813
ENSG00000122406,RPL5,785,0.74062,483,-0.0652,268,-0.9721,377,-0.4986,560,0.27570
ENSG00000154511,DIPK1A,29,-0.1130,21,-0.6491,42,0.46209,33,0.06145,34,0.17654
ENSG00000143033,MTF2,24,0.61322,8,-1.1316,27,0.79659,19,0.30422,15,-0.2786
ENSG00000117500,TMED5,34,-0.0573,33,-0.1171,29,-0.3313,26,-0.5406,43,0.51791
ENSG00000117505,DR1,64,0.36366,35,-0.6534,68,0.45578,50,-0.0259,52,0.05030
ENSG00000137942,FNBP1L,15,-0.3265,12,-0.7233,31,0.85690,12,-0.6443,22,0.47918
ENSG00000137936,BCAR3,13,0.59344,14,0.84619,12,0.50447,6,-0.5619,6,-0.8840
ENSG00000067334,DNTTIP2,94,1.00510,42,-0.3369,54,0.06645,48,-0.1140,46,-0.2415
ENSG00000023909,GCLM,43,0.90798,20,-0.3815,33,0.46900,21,-0.2776,23,-0.2313
ENSG00000117528,ABCD3,43,0.61083,27,-0.1703,34,0.23503,34,0.24587,24,-0.4442
ENSG00000117525,F3,96,1.36230,68,0.87443,33,-0.3919,14,-1.8302,34,-0.5039
ENSG00000117519,CNN3,206,1.28896,130,0.57418,109,0.20391,44,-1.2836,74,-0.5785
ENSG00000172339,ALG14,24,0.59663,8,-1.1009,15,-0.1636,16,-0.0325,19,0.38325
ENSG00000152078,TLCD4,41,0.03532,27,-0.6722,45,0.18357,38,-0.1049,46,0.36234
ENSG00000122481,RWDD3,6,-0.6846,11,0.17382,12,0.27667,10,-0.0334,10,0.00248
ENSG00000228971,LINC02607,40,-0.3800,27,-1.0543,60,0.27445,85,1.01718,45,-0.2486
ENSG00000117569,PTBP2,33,-0.3780,32,-0.4645,58,0.53558,56,0.54634,38,-0.2345
ENSG00000162627,SNX7,22,0.63874,11,-0.4948,11,-0.5361,15,-0.0274,16,0.20005
ENSG00000117598,PLPPR5,4,-2.9214,20,-0.6017,31,0.14988,45,0.90243,29,0.09487
ENSG00000117600,PLPPR4,115,-0.9197,109,-1.0925,107,-1.0284,361,1.08712,229,0.24318
ENSG00000162688,AGL,11,-0.2781,12,-0.1557,17,0.31261,12,-0.1594,15,0.17014
ENSG00000117620,SLC35A3,13,-0.2002,10,-0.6058,16,0.09027,24,0.86732,13,-0.2972
ENSG00000156875,MFSD14A,45,0.29110,21,-0.9545,44,0.26873,59,0.86859,31,-0.4068
ENSG00000137992,DBT,13,-0.8851,20,-0.2614,44,1.09119,30,0.49747,18,-0.5130
ENSG00000137996,RTCA,27,-0.5896,33,-0.3645,36,-0.1868,54,0.54097,41,0.07766
ENSG00000181656,GPR88,12,-0.5874,7,-1.4307,2,-3.1700,20,0.20386,28,1.23344
ENSG00000162694,EXTL2,27,0.04123,13,-1.1918,46,0.88050,34,0.47132,25,-0.1732
ENSG00000117543,DPH5,1,-3.1400,9,-0.4334,12,-0.0237,10,-0.2855,17,0.94823
ENSG00000170989,S1PR1,111,1.83625,56,0.70421,38,-0.0379,11,-1.9824,26,-0.8546
ENSG00000118733,OLFM3,43,-0.5296,25,-1.4942,40,-0.6520,109,1.15142,65,0.14256
ENSG00000185946,RNPC3,28,0.49293,26,0.38721,33,0.76172,16,-0.4599,16,-0.5961
ENSG00000198890,PRMT6,20,0.30403,9,-1.0110,19,0.27154,18,0.15596,18,0.19536
ENSG00000162631,NTNG1,11,-0.6187,8,-1.2623,8,-1.0404,21,0.42243,23,0.79265
ENSG00000162636,FAM102B,56,0.45384,20,-1.2469,74,0.92620,43,0.05013,41,-0.0442
ENSG00000162639,HENMT1,28,0.55259,13,-0.6573,29,0.62794,20,0.04616,18,-0.1746
ENSG00000134186,PRPF38B,82,1.01305,43,-0.0894,50,0.17147,39,-0.2190,38,-0.3813
ENSG00000116266,STXBP3,63,0.92580,33,-0.1745,30,-0.2873,28,-0.4655,37,0.04568
ENSG00000121957,GPSM2,12,0.09215,20,1.07609,18,0.74281,3,-1.8052,9,-0.4668
ENSG00000121940,CLCC1,45,0.89609,24,-0.0963,23,-0.1819,34,0.48448,19,-0.7013
ENSG00000085433,WDR47,94,-0.2482,49,-1.3614,136,0.34137,158,0.68000,115,0.09793
ENSG00000197780,TAF13,137,1.07407,58,-0.3638,111,0.70788,51,-0.5935,63,-0.2954
ENSG00000215717,TMEM167B,59,0.52282,29,-0.6501,43,0.01358,47,0.16647,43,0.02979
ENSG00000116299,KIAA1324,12,-0.9470,16,-0.6418,39,0.87095,31,0.55593,21,-0.1842
ENSG00000031698,SARS,245,0.00704,180,-0.5291,194,-0.3610,270,0.18478,275,0.30124
ENSG00000143126,CELSR2,60,-0.9896,65,-0.9513,112,-0.0281,165,0.69689,127,0.27141
ENSG00000134222,PSRC1,27,-0.5140,24,-0.7080,15,-1.4076,62,1.00472,39,0.12421
ENSG00000134243,SORT1,172,-0.0462,106,-0.8770,166,-0.1041,274,0.84010,168,-0.1202
ENSG00000143106,PSMA5,94,0.38940,54,-0.5444,48,-0.6779,107,0.68726,69,-0.1540
ENSG00000181754,AMIGO1,17,-0.9618,17,-1.0753,38,0.29042,39,0.39137,38,0.43138
ENSG00000065135,GNAI3,61,1.96523,21,0.12749,20,0.03860,11,-1.0065,13,-0.8514
ENSG00000116337,AMPD2,41,-0.5880,45,-0.5045,54,-0.1628,76,0.44093,66,0.22347
ENSG00000168765,GSTM4,6,-1.8621,21,-0.1460,19,-0.2476,19,-0.2505,30,0.73987
ENSG00000134201,GSTM5,50,0.93692,51,1.12809,23,-0.3114,11,-1.4887,22,-0.5878
ENSG00000134202,GSTM3,125,-0.2563,157,0.12788,148,0.01219,120,-0.3586,160,0.21602
ENSG00000168710,AHCYL1,165,0.20448,241,0.98338,181,0.34821,91,-0.8036,112,-0.5928
ENSG00000143093,STRIP1,17,-0.9897,19,-0.9323,52,0.73536,51,0.80918,31,-0.1799
ENSG00000197106,SLC6A17,102,-0.1113,60,-1.0034,226,1.22904,106,-0.0495,108,-0.0321
ENSG00000116396,KCNC4,40,-0.0134,24,-0.8454,70,0.92480,47,0.30223,37,-0.1897
ENSG00000134248,LAMTOR5,172,0.14447,143,-0.1670,120,-0.4298,172,0.15526,163,0.08686
ENSG00000177301,KCNA2,48,0.00963,26,-0.9957,74,0.72743,41,-0.2321,54,0.33690
ENSG00000259834,AL365361.1,14,-0.4913,8,-1.4390,38,1.15507,18,-0.0683,21,0.30385
ENSG00000143119,CD53,74,3.07508,12,-0.3563,4,-2.0000,4,-2.1106,10,-0.8404
ENSG00000121931,LRIF1,11,-1.0848,17,-0.4337,18,-0.2988,23,0.06380,28,0.60829
ENSG00000156171,DRAM2,45,2.08596,11,-0.3682,11,-0.3541,4,-1.7868,13,-0.1848
ENSG00000134255,CEPT1,16,-0.2120,16,-0.2485,33,0.93127,20,0.11303,16,-0.3020
ENSG00000116455,WDR77,24,0.42993,13,-0.6590,12,-0.6554,26,0.60440,18,-0.0493
ENSG00000116459,ATP5PB,165,-0.1289,146,-0.3571,178,-0.0053,173,-0.0553,202,0.30044
ENSG00000121933,TMIGD3,27,1.29965,14,0.14465,6,-1.0849,3,-2.2576,15,0.40725
ENSG00000116473,RAP1A,130,1.71324,45,-0.1422,44,-0.1353,29,-0.8616,41,-0.4011
ENSG00000197852,INKA2,44,0.42511,30,-0.2425,38,0.18200,37,0.12314,32,-0.1842
ENSG00000171385,KCND3,56,-0.6837,66,-0.4659,121,0.54990,105,0.36665,86,-0.0097
ENSG00000231437,LINC01750,3,-2.4798,12,-0.6326,12,-0.5291,28,0.84366,20,0.35607
ENSG00000143079,CTTNBP2NL,33,1.29702,14,-0.0524,14,-0.1205,11,-0.5345,13,-0.2994
ENSG00000116489,CAPZA1,85,0.98566,42,-0.1933,48,0.05304,40,-0.2734,43,-0.2108
ENSG00000155366,RHOC,216,1.85442,94,0.40546,63,-0.2776,31,-1.4598,56,-0.6557
ENSG00000155380,SLC16A1,20,1.24400,10,0.15051,18,1.01445,4,-1.4895,7,-0.5735
ENSG00000081026,MAGI3,10,-1.3258,14,-0.9150,47,1.15815,32,0.56069,22,-0.1680
ENSG00000116793,PHTF1,14,-0.0291,11,-0.4659,30,1.21881,17,0.27892,11,-0.5671
ENSG00000081019,RSBN1,15,-0.7464,25,-0.0416,38,0.65495,23,-0.1246,26,0.04211
ENSG00000134262,AP4B1,6,-1.5701,11,-0.6509,24,0.59801,13,-0.3808,22,0.70937
ENSG00000163349,HIPK1,57,0.30675,43,-0.1666,52,0.15983,43,-0.1883,48,0.03994
ENSG00000197323,TRIM33,52,0.39908,26,-0.7396,61,0.66023,49,0.33122,36,-0.2869
ENSG00000116752,BCAS2,156,0.51558,102,-0.1942,100,-0.2030,101,-0.2141,119,0.10910
ENSG00000213281,NRAS,26,0.08026,16,-0.7745,46,0.98910,29,0.28861,22,-0.2907
ENSG00000009307,CSDE1,253,0.00487,201,-0.3986,337,0.47079,239,-0.0990,264,0.10511
ENSG00000052723,SIKE1,22,0.88704,10,-0.4826,16,0.33400,12,-0.0711,12,-0.2281
ENSG00000163399,ATP1A1,383,-0.2773,228,-1.1710,273,-0.8015,741,0.94358,492,0.18694
ENSG00000143061,IGSF3,1,-3.3928,7,-1.3265,3,-2.2507,23,0.67384,24,1.11576
ENSG00000134247,PTGFRN,18,-0.1808,9,-1.3288,18,-0.1741,22,0.16782,26,0.65022
ENSG00000198162,MAN1A2,371,0.56549,414,0.88280,168,-0.6950,101,-1.5725,264,0.00898
ENSG00000065183,WDR3,18,0.37732,10,-0.5970,19,0.50169,20,0.67918,11,-0.5677
ENSG00000260941,LINC00622,1,-3.5109,6,-0.9841,19,0.92451,12,0.22892,13,0.45434
ENSG00000092621,PHGDH,37,-0.4016,85,1.15787,45,-0.0853,20,-1.4219,46,-0.0956
ENSG00000134250,NOTCH2,38,1.35485,27,0.90386,19,0.21203,4,-2.1159,12,-0.6966
ENSG00000265808,SEC22B,74,0.49803,49,-0.1951,51,-0.1120,56,0.05916,52,-0.0891
ENSG00000226067,LINC00623,46,1.32818,14,-0.6368,20,-0.1043,19,-0.1993,19,-0.1774
