Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000156564,LRFN2,112,2.62064,8,-1.7118,10,-1.5813,14,-0.8417,33,0.48239,17,-0.6229,25,0.00657
ENSG00000124596,OARD1,112,2.25214,34,0.18896,18,-0.9304,49,0.79343,26,-0.2080,20,-0.6776,14,-1.1505
ENSG00000095970,TREM2,112,3.27571,35,1.00306,15,-0.4896,10,-0.9295,2,-3.1366,5,-2.1308,8,-1.3216
ENSG00000137166,FOXP4,112,2.88440,20,-0.1199,19,-0.3419,7,-1.6557,18,-0.3243,1,-3.8387,18,-0.3729
ENSG00000214736,TOMM6,112,-0.3963,150,0.05953,144,-0.0087,136,-0.0916,167,0.25539,166,0.23828,119,-0.3257
ENSG00000112576,CCND3,112,0.81793,61,-0.1332,47,-0.6730,127,1.03315,81,0.32670,43,-0.7288,67,-0.0085
ENSG00000048544,MRPS10,112,1.43102,21,-1.2091,20,-1.5030,46,-0.0146,55,0.27290,66,0.60685,52,0.20248
ENSG00000024048,UBR2,112,2.49145,18,-0.6179,14,-1.2094,16,-0.7895,14,-1.0149,28,0.11640,30,0.22253
ENSG00000124659,TBCC,112,1.72086,15,-1.4157,24,-0.9143,36,-0.1636,40,0.02675,42,0.12123,44,0.19996
ENSG00000146223,RPL7L1,112,0.37364,67,-0.4130,75,-0.3110,57,-0.6727,83,-0.0942,109,0.36639,112,0.41213
ENSG00000221821,C6orf226,112,2.66936,30,0.34157,17,-0.7118,28,0.22179,11,-1.2635,11,-1.2202,18,-0.5098
ENSG00000137161,CNPY3,112,1.91942,59,0.80228,26,-0.6365,49,0.50559,22,-0.7776,21,-0.8325,27,-0.4593
ENSG00000124587,PEX6,112,2.51626,14,-0.9655,16,-0.9094,17,-0.6490,25,-0.0522,24,-0.1688,18,-0.6164
ENSG00000112640,PPP2R5D,112,1.24857,37,-0.5274,26,-1.2961,74,0.55557,57,0.16034,55,0.10009,63,0.32713
ENSG00000124733,MEA1,112,-0.0416,128,0.17136,106,-0.1645,130,0.19479,141,0.35217,104,-0.1597,104,-0.1602
ENSG00000124702,KLHDC3,112,-1.0492,116,-0.9885,195,-0.2657,212,-0.0761,298,0.51465,252,0.21429,286,0.43631
ENSG00000124541,RRP36,112,1.79007,37,-0.0616,24,-0.8499,30,-0.3773,40,0.06533,35,-0.1574,36,-0.1093
ENSG00000044090,CUL7,112,2.93232,11,-1.0439,12,-1.0884,9,-1.3633,12,-0.9332,19,-0.1832,20,-0.1222
ENSG00000137171,KLC4,112,2.57174,7,-1.8424,16,-0.9181,12,-1.1467,16,-0.7228,18,-0.5658,35,0.55391
ENSG00000112651,MRPL2,112,1.12488,56,0.01907,34,-0.9141,80,0.57222,61,0.16416,49,-0.2264,59,0.10444
ENSG00000112658,SRF,112,2.47790,22,-0.3057,20,-0.5767,5,-2.3111,18,-0.6788,18,-0.6088,29,0.12205
ENSG00000112659,CUL9,112,2.75298,16,-0.5457,18,-0.5657,8,-1.6079,19,-0.3860,11,-1.1771,20,-0.2551
ENSG00000112667,DNPH1,112,0.72738,93,0.42704,70,-0.0277,53,-0.4361,65,-0.1484,59,-0.2991,67,-0.0805
ENSG00000146216,TTBK1,112,2.70199,17,-0.5555,11,-1.3339,0,-5.5242,14,-0.8395,25,0.09614,30,0.34961
ENSG00000171467,ZNF318,112,3.15142,11,-0.8747,4,-2.5768,19,-0.0770,20,-0.0227,8,-1.4227,22,0.20469
ENSG00000171462,DLK2,112,3.05404,2,-3.3047,7,-1.8730,33,0.71740,23,0.18035,13,-0.7136,11,-1.0011
ENSG00000204052,LRRC73,112,1.13569,17,-1.7631,41,-0.5648,32,-0.8097,71,0.43261,64,0.24206,61,0.18030
ENSG00000171453,POLR1C,112,2.88650,12,-0.9357,8,-1.8621,6,-1.7985,27,0.35180,18,-0.2971,18,-0.3163
ENSG00000137207,YIPF3,112,0.35193,83,-0.1119,69,-0.4999,105,0.26100,139,0.79380,79,-0.2075,73,-0.3262
ENSG00000124571,XPO5,112,2.67203,5,-2.1741,13,-1.2065,6,-1.9546,19,-0.3782,22,-0.1933,31,0.39124
ENSG00000124688,MAD2L1BP,112,2.86429,5,-2.0799,13,-1.0020,21,-0.1047,25,0.20977,14,-0.7747,11,-1.0702
ENSG00000096080,MRPS18A,112,1.44318,32,-0.5635,36,-0.4978,15,-1.7159,66,0.63362,48,0.06760,35,-0.4468
ENSG00000112715,VEGFA,112,3.33300,17,-0.1304,16,-0.3261,9,-0.9802,4,-2.1553,6,-1.5906,9,-1.1775
ENSG00000180992,MRPL14,112,0.60826,53,-0.5549,58,-0.5281,87,0.20124,99,0.45089,91,0.30608,63,-0.3088
ENSG00000137216,TMEM63B,112,0.69082,31,-1.2763,40,-1.0851,62,-0.2387,88,0.33879,81,0.18549,118,0.87995
ENSG00000112759,SLC29A1,112,2.09623,8,-1.9739,15,-1.3754,45,0.51514,33,0.05137,32,-0.0186,32,-0.0079
ENSG00000096384,HSP90AB1,112,-3.7754,807,-0.8726,1079,-0.5494,1709,0.28537,2012,0.60880,1717,0.32272,2067,0.65796
ENSG00000157593,SLC35B2,112,2.47592,43,0.75380,15,-1.0642,37,0.49473,16,-0.8290,9,-1.6201,23,-0.2705
ENSG00000146232,NFKBIE,112,3.24037,6,-1.5990,8,-1.4356,5,-1.9967,23,0.31903,15,-0.4417,8,-1.3138
ENSG00000178233,TMEM151B,112,0.08746,60,-0.8700,108,0.05109,71,-0.6144,116,0.16561,116,0.15878,117,0.17215
ENSG00000096401,CDC5L,112,1.47696,34,-0.4426,28,-0.9268,79,0.88989,60,0.48773,31,-0.6442,36,-0.3701
ENSG00000001561,ENPP4,112,1.66552,39,-0.0535,17,-1.5669,5,-2.9367,52,0.41488,42,0.05702,59,0.64363
ENSG00000112796,ENPP5,112,1.61174,18,-1.2805,23,-1.1301,37,-0.1795,57,0.54077,36,-0.2402,50,0.31018
ENSG00000172348,RCAN2,112,-0.2750,130,-0.0363,68,-1.2517,597,2.64795,89,-0.6618,103,-0.4346,120,-0.1789
ENSG00000153291,SLC25A27,112,2.71949,13,-0.8529,12,-1.2623,15,-0.6789,10,-1.3535,29,0.35109,22,-0.1468
ENSG00000146072,TNFRSF21,112,1.33315,32,-0.6339,42,-0.3221,41,-0.2684,47,-0.0940,42,-0.2601,55,0.18380
ENSG00000146085,MMUT,112,1.85567,31,-0.2540,27,-0.6088,34,-0.0969,39,0.11883,25,-0.6574,33,-0.1982
ENSG00000170915,PAQR8,112,1.05995,126,1.26061,66,0.27002,61,0.08613,18,-1.8588,19,-1.7117,58,0.01303
ENSG00000096092,TMEM14A,112,-0.5213,74,-1.1391,84,-1.1699,314,1.12643,267,0.96010,204,0.45787,131,-0.3000
ENSG00000170899,GSTA4,112,0.72100,30,-1.2788,43,-0.9292,131,0.98671,99,0.57837,79,0.18580,60,-0.2808
ENSG00000112146,FBXO9,112,0.12082,40,-1.4230,80,-0.5069,136,0.43451,139,0.51348,123,0.30591,106,0.04261
ENSG00000012660,ELOVL5,112,1.32948,107,1.25658,40,-0.4280,66,0.45750,42,-0.2489,15,-1.9001,42,-0.2748
ENSG00000001084,GCLC,112,2.31928,37,0.37767,18,-0.9228,18,-0.7414,28,-0.0504,26,-0.1430,15,-1.0551
ENSG00000146151,HMGCLL1,112,2.50843,18,-0.5445,14,-1.1858,37,0.51865,27,0.06955,8,-1.8648,25,-0.0836
ENSG00000151914,DST,112,0.13277,175,0.85446,92,-0.2201,102,-0.0133,77,-0.4806,85,-0.3151,127,0.36857
ENSG00000151917,BEND6,112,1.34290,35,-0.5247,38,-0.4748,42,-0.2313,65,0.49892,51,0.05415,31,-0.7273
ENSG00000112200,ZNF451,112,2.16782,25,-0.3061,25,-0.3961,9,-1.7718,12,-1.4978,29,-0.1311,38,0.32273
ENSG00000112210,RAB23,112,2.70144,18,-0.4255,14,-1.0263,5,-2.2481,16,-0.6299,24,4.54217,21,-0.2237
ENSG00000118482,PHF3,112,1.99828,52,0.67695,22,-0.8354,22,-0.6662,26,-0.4625,34,-0.0252,25,-0.4815
ENSG00000230910,AL391807.1,112,2.37340,36,0.37019,14,-1.2444,9,-1.6216,28,-0.0131,26,-0.1562,23,-0.3622
ENSG00000135298,ADGRB3,112,0.72470,48,-0.5817,41,-1.0394,48,-0.5823,88,0.37366,75,0.09284,112,0.81727
ENSG00000168216,LMBRD1,112,0.59808,106,0.51397,46,-0.9782,131,0.85618,65,-0.2837,71,-0.1190,96,0.39675
ENSG00000082269,FAM135A,112,3.03149,8,-1.3530,14,-0.7529,9,-1.2815,8,-1.4914,12,-0.8306,23,0.14967
ENSG00000154079,SDHAF4,112,2.71798,13,-0.9254,15,-0.9259,0,-6.7774,27,0.23180,16,-0.6007,20,-0.2766
ENSG00000112305,SMAP1,112,0.53903,67,-0.2625,64,-0.4201,64,-0.3419,116,0.67675,80,0.01497,70,-0.2127
ENSG00000112309,B3GAT2,112,1.80631,81,1.22614,27,-0.6559,38,-0.0081,18,-1.1969,7,-2.6399,52,0.57231
ENSG00000119900,OGFRL1,112,0.78237,149,1.26977,64,-0.1449,92,0.47280,42,-0.8077,25,-1.5834,74,0.12694
ENSG00000079841,RIMS1,112,0.66409,59,-0.3435,71,-0.0639,47,-0.6851,59,-0.3674,67,-0.1534,101,0.54881
ENSG00000185760,KCNQ5,112,1.71485,4,-3.1782,19,-1.3106,24,-0.7816,29,-0.5289,86,1.45722,34,-0.2451
ENSG00000135314,KHDC1,112,2.31360,23,-0.3768,18,-0.9136,28,-0.0781,38,0.47328,21,-0.5128,13,-1.3139
ENSG00000135297,MTO1,112,3.15153,8,-1.2597,8,-1.6103,23,0.24876,12,-0.8107,13,-0.7034,17,-0.2906
ENSG00000156508,EEF1A1,112,-3.8377,3379,1.34375,1761,0.36417,1736,0.24215,1184,-0.3824,1387,-0.1199,970,-0.7061
ENSG00000119899,SLC17A5,112,2.74015,10,-1.2398,8,-1.8725,7,-1.6755,36,0.76279,19,-0.3492,17,-0.4997
ENSG00000112695,COX7A2,112,-2.6364,653,0.00368,713,0.18929,598,-0.1338,777,0.30370,843,0.45011,511,-0.4081
ENSG00000112697,TMEM30A,112,-0.6421,115,-0.5980,109,-0.8454,216,0.37659,203,0.30955,178,0.07840,283,0.92217
ENSG00000118407,FILIP1,112,2.04857,31,-0.1071,23,-0.7248,15,-1.1852,11,-1.7101,8,-2.1169,72,1.44866
ENSG00000112701,SENP6,112,1.56936,37,-0.2338,33,-0.5401,42,-0.0403,44,0.02256,28,-0.6955,47,0.16843
ENSG00000196586,MYO6,112,2.05209,48,0.57342,30,-0.1882,21,-0.7139,14,-1.3562,27,-0.3434,24,-0.5243
ENSG00000146247,PHIP,112,2.11249,32,0.01530,24,-0.5907,31,-0.0741,18,-0.9356,22,-0.6060,34,0.09573
ENSG00000118418,HMGN3,112,0.60620,121,0.73747,77,0.02532,67,-0.1969,71,-0.1257,70,-0.1453,50,-0.6755
ENSG00000198478,SH3BGRL2,112,1.67533,15,-1.4811,35,-0.2902,11,-1.9120,50,0.35785,39,-0.0464,35,-0.2340
ENSG00000118402,ELOVL4,112,0.84443,15,-2.2288,33,-1.2789,76,0.23003,105,0.83183,85,0.43940,71,0.13320
ENSG00000083123,BCKDHB,112,2.89751,11,-1.0688,17,-0.4952,3,-2.6689,17,-0.4210,17,-0.4379,12,-0.9109
ENSG00000005700,IBTK,112,2.63209,23,-0.1111,17,-0.7128,9,-1.5230,11,-1.2415,18,-0.4915,26,0.07057
ENSG00000083097,DOP1A,112,2.02068,8,-2.1101,13,-1.6306,44,0.40122,32,-0.0727,27,-0.3447,51,0.72487
ENSG00000013375,PGM3,112,3.09856,26,0.39937,10,-1.2222,2,-3.2161,19,-0.1170,11,-0.9295,11,-0.9715
ENSG00000013392,RWDD2A,112,2.46584,10,-1.5140,12,-1.4206,28,0.04834,25,-0.1497,19,-0.5338,32,0.29419
ENSG00000065833,ME1,112,1.87538,20,-0.8754,34,-0.1538,9,-1.9755,37,0.00926,25,-0.5879,36,-0.0027
ENSG00000065609,SNAP91,112,-1.2560,91,-1.5573,198,-0.5082,228,-0.1775,410,0.85155,316,0.37101,323,0.41057
ENSG00000203877,RIPPLY2,112,1.83959,13,-1.5902,25,-0.7502,28,-0.4497,58,0.79610,39,0.10720,17,-1.2050
ENSG00000135324,MRAP2,112,1.37934,24,-1.0260,34,-0.6416,84,0.90390,41,-0.2778,22,-1.2175,70,0.65846
ENSG00000135318,NT5E,112,2.94823,13,-0.7994,24,0.18899,15,-0.5610,4,-2.5611,9,-1.2837,10,-1.1908
ENSG00000135317,SNX14,112,1.21983,29,-0.9066,33,-0.8799,96,0.96339,65,0.37768,49,-0.1151,43,-0.3379
ENSG00000135316,SYNCRIP,112,1.35115,56,0.22858,33,-0.7489,25,-1.0178,46,-0.1133,52,0.10335,57,0.26932
ENSG00000203875,SNHG5,112,1.82254,99,1.59727,23,-0.9320,26,-0.5670,24,-0.7015,25,-0.6372,30,-0.3667
ENSG00000188994,ZNF292,112,2.42089,36,0.40882,14,-1.2566,11,-1.3781,16,-0.9053,23,-0.3132,34,0.34674
ENSG00000111850,SMIM8,112,2.39921,12,-1.2383,17,-0.9648,53,1.02554,17,-0.7482,26,-0.1200,16,-0.8956
ENSG00000164414,SLC35A1,112,2.31806,22,-0.4204,14,-1.2830,9,-1.6781,29,0.00241,38,0.49570,20,-0.5583
ENSG00000146282,RARS2,112,3.02354,10,-1.0425,11,-1.1115,11,-0.9771,21,0.01595,13,-0.7546,12,-0.8192
ENSG00000135336,ORC3,112,1.92508,25,-0.5556,31,-0.2701,26,-0.4572,43,0.34048,20,-0.9169,24,-0.6404
ENSG00000135334,AKIRIN2,112,0.22198,60,-0.7368,77,-0.4482,104,0.11629,118,0.33819,99,0.02970,121,0.38431
ENSG00000118432,CNR1,112,0.83044,17,-1.9787,134,1.87418,36,-0.9337,32,-1.1663,43,-0.7080,5,-3.7134
ENSG00000111880,RNGTT,112,2.83959,7,-1.6230,8,-1.8697,14,-0.7589,18,-0.3851,14,-0.7991,34,0.69870
ENSG00000146278,PNRC1,112,1.37755,93,1.05883,44,-0.1711,50,0.07933,43,-0.1970,20,-1.3586,33,-0.6006
ENSG00000154548,SRSF12,112,3.16365,6,-1.6163,9,-1.4182,3,-2.7710,18,-0.1131,15,-0.4348,16,-0.2969
ENSG00000198833,UBE2J1,112,1.97153,32,-0.1393,17,-1.2613,27,-0.3769,34,-0.0310,22,-0.6962,48,0.58833
ENSG00000025039,RRAGD,112,1.97567,22,-0.7054,21,-0.9320,13,-1.3956,29,-0.2758,43,0.39372,36,0.08330
ENSG00000135299,ANKRD6,112,1.86167,24,-0.6540,27,-0.5619,19,-1.0227,24,-0.6597,31,-0.2838,51,0.57654
ENSG00000083099,LYRM2,112,1.45845,49,0.11525,32,-0.7070,43,-0.0892,48,0.08929,49,0.11249,35,-0.4442
ENSG00000112159,MDN1,112,2.32853,17,-0.7473,15,-1.2088,27,-0.1040,16,-0.9347,27,-0.1081,36,0.39752
ENSG00000135341,MAP3K7,112,1.79333,17,-1.2395,25,-0.7672,32,-0.2609,61,0.82812,32,-0.2702,23,-0.7978
ENSG00000135333,EPHA7,112,2.81111,12,-0.9741,8,-1.8060,4,-2.5633,35,0.75288,15,-0.6306,18,-0.3613
ENSG00000172461,FUT9,112,0.72076,57,-0.3298,55,-0.5117,57,-0.3368,52,-0.5076,35,-1.1202,151,1.41781
ENSG00000014123,UFL1,112,2.49168,37,0.50618,20,-0.5649,2,-3.5676,17,-0.7180,9,-1.5934,31,0.27849
ENSG00000123545,NDUFAF4,112,0.74675,43,-0.7266,55,-0.4788,42,-0.7823,121,0.98869,77,0.16026,49,-0.5963
ENSG00000186231,KLHL32,112,2.99308,46,1.24423,10,-1.3568,6,-1.7252,18,-0.2703,8,-1.5022,10,-1.2173
ENSG00000184486,POU3F2,112,2.37728,16,-0.8278,17,-0.9091,7,-2.1105,35,0.36019,43,0.74944,3,-3.2015
ENSG00000146267,FAXC,112,1.17031,25,-1.1750,31,-1.0628,62,0.20101,58,0.11996,59,0.15805,74,0.54794
ENSG00000132423,COQ3,112,2.64793,15,-0.7802,10,-1.5289,35,0.52965,27,0.14692,17,-0.5599,15,-0.8364
ENSG00000132424,PNISR,112,0.94440,72,0.23765,50,-0.4108,42,-0.5968,41,-0.6829,58,-0.1179,91,0.66956
ENSG00000112237,CCNC,112,1.74536,18,-1.1235,26,-0.7398,16,-1.3729,69,1.02376,43,0.14562,16,-1.3619
ENSG00000164418,GRIK2,112,2.17494,5,-2.7477,20,-0.8130,24,-0.4079,21,-0.6704,46,0.67997,25,-0.3449
ENSG00000085382,HACE1,112,2.43896,7,-1.9417,14,-1.1586,1,-4.1728,32,0.26201,38,0.57481,18,-0.6351
ENSG00000132429,POPDC3,112,3.16913,7,-1.4407,13,-0.7789,1,-4.1926,27,0.58062,8,-1.4488,7,-1.6353
ENSG00000085377,PREP,112,2.10031,13,-1.3344,14,-1.4966,27,-0.2482,58,1.05027,34,0.07047,14,-1.2886
ENSG00000057663,ATG5,112,2.50327,16,-0.7805,17,-0.8459,4,-2.6974,23,-0.2357,26,-0.0553,24,-0.1683
ENSG00000272398,CD24,112,1.63956,43,0.05623,32,-0.5283,123,1.81227,20,-1.1552,0,-5.9860,47,0.21071
ENSG00000130349,MTRES1,112,2.57744,24,-0.0907,15,-0.9351,1,-4.0822,23,-0.1918,22,-0.2340,22,-0.2762
ENSG00000112320,SOBP,112,-0.2232,72,-0.8807,121,-0.1385,81,-0.7191,98,-0.4556,157,0.34195,210,0.87387
ENSG00000025796,SEC63,112,1.10635,54,-0.0743,33,-1.0048,42,-0.4483,37,-0.6881,69,0.36396,90,0.83287
ENSG00000081087,OSTM1,112,1.62070,17,-1.3817,25,-0.9704,68,0.77040,33,-0.4034,47,0.21354,44,0.07470
ENSG00000112335,SNX3,112,-1.6842,386,0.19576,310,-0.1946,310,-0.1477,432,0.41233,318,-0.1155,442,0.45380
ENSG00000118689,FOXO3,112,1.49275,34,-0.4047,33,-0.6190,58,0.41028,42,-0.0971,47,0.08869,35,-0.4235
ENSG00000080546,SESN1,112,1.84142,14,-1.4089,14,-1.7713,8,-2.3101,55,0.68908,66,1.04322,26,-0.5771
ENSG00000135535,CD164,112,1.22578,71,0.47006,38,-0.6165,43,-0.2872,59,0.20565,45,-0.2548,47,-0.1693
ENSG00000135596,MICAL1,112,2.80707,20,-0.2439,12,-1.1148,12,-0.9919,22,-0.0856,12,-0.9780,18,-0.3530
ENSG00000112367,FIG4,112,2.04174,20,-0.7990,21,-0.8803,38,0.19398,45,0.51267,27,-0.3334,18,-0.9641
ENSG00000112290,WASF1,112,-0.7908,79,-1.3157,123,-0.8037,50,-1.9720,352,1.16001,279,0.70712,219,0.27296
ENSG00000168438,CDC40,112,1.63443,29,-0.5576,24,-1.0065,8,-2.3152,46,0.18652,64,0.75302,37,-0.1925
ENSG00000155111,CDK19,112,2.48889,34,0.37097,9,-1.8185,18,-0.6191,18,-0.6237,33,0.38397,21,-0.3699
ENSG00000123505,AMD1,112,0.58723,83,0.11544,59,-0.5298,71,-0.1351,79,0.04510,116,0.72209,56,-0.5371
ENSG00000155115,GTF3C6,112,0.73252,85,0.29610,81,0.29688,67,-0.0703,49,-0.5830,75,0.09787,40,-0.9187
ENSG00000197498,RPF2,112,2.23352,20,-0.6428,20,-0.7634,6,-2.4344,30,-0.0197,32,0.07731,26,-0.2568
ENSG00000009413,REV3L,112,3.05408,17,-0.3147,16,-0.4424,12,-0.7995,5,-2.2283,14,-0.6476,12,-0.7974
ENSG00000010810,FYN,112,0.44467,85,0.00676,69,-0.4054,74,-0.2068,72,-0.2719,119,0.60233,85,0.01384
ENSG00000203778,FAM229B,112,0.91042,73,0.21517,58,-0.1706,53,-0.2766,61,-0.0568,71,0.19245,44,-0.5849
ENSG00000277443,MARCKS,112,-1.6500,391,0.25050,329,-0.0284,578,0.88587,278,-0.3017,305,-0.1478,384,0.24706
ENSG00000196591,HDAC2,112,1.01448,49,-0.2851,42,-0.6505,67,0.19751,63,0.09121,54,-0.1483,70,0.27984
ENSG00000178425,NT5DC1,112,3.11165,29,0.59007,15,-0.6024,6,-1.8155,7,-1.6057,13,-0.6414,7,-1.5232
ENSG00000187189,TSPYL4,112,-0.5149,54,-1.6026,140,-0.2236,198,0.37373,162,0.06149,173,0.17781,218,0.59100
ENSG00000189241,TSPYL1,112,-1.9778,144,-1.6015,317,-0.5367,364,-0.2090,561,0.52536,558,0.51668,641,0.77226
ENSG00000188820,CALHM6,112,3.07849,5,-2.0215,14,-0.7178,21,0.06400,10,-1.1237,20,-0.0555,6,-1.8512
ENSG00000111832,RWDD1,112,0.57071,98,0.36611,64,-0.3873,74,-0.0785,77,-0.0092,84,0.13534,74,-0.0814
ENSG00000196911,KPNA5,112,2.00715,16,-1.1133,24,-0.6967,51,0.64649,21,-0.7452,38,0.19092,24,-0.5325
ENSG00000164465,DCBLD1,112,2.66982,4,-2.5963,12,-1.3489,22,-0.1430,29,0.30225,16,-0.7071,22,-0.1860
ENSG00000047932,GOPC,112,1.47430,19,-1.2802,31,-0.7473,55,0.29393,45,-0.0148,35,-0.4279,61,0.50607
ENSG00000153989,NUS1,112,1.50383,34,-0.4190,31,-0.7144,44,-0.0082,46,0.06314,41,-0.1321,46,0.05212
ENSG00000196376,SLC35F1,112,1.06374,44,-0.4141,47,-0.3943,82,0.55414,32,-0.9460,4,-3.9699,126,1.45963
ENSG00000111875,ASF1A,112,2.38956,22,-0.3338,25,-0.1901,11,-1.3200,23,-0.3505,8,-1.8389,27,-0.0632
ENSG00000111879,FAM184A,112,2.15093,19,-0.7890,23,-0.6081,25,-0.3490,35,0.16755,27,-0.2663,19,-0.7789
ENSG00000111885,MAN1A1,112,1.20928,0,-6.5052,13,-2.4086,23,-1.2744,59,0.19228,184,2.63643,8,-2.8651
ENSG00000152661,GJA1,112,-0.6744,317,0.97245,351,1.88771,154,-0.1802,49,-1.9769,13,-3.8883,71,-1.4308
ENSG00000025156,HSF2,112,2.84394,11,-1.0182,7,-1.9188,22,-0.0075,18,-0.4017,20,-0.1950,21,-0.0843
ENSG00000111897,SERINC1,112,-2.4119,314,-0.8842,422,-0.5545,882,0.72731,755,0.52706,583,0.07177,799,0.63173
ENSG00000135549,PKIB,112,3.14566,1,-4.4444,11,-1.0853,16,-0.3245,14,-0.5848,26,0.44740,3,-2.5869
ENSG00000164434,FABP7,112,-0.4724,102,-0.6163,110,-0.6280,30,-2.3965,262,0.98824,296,1.23690,86,-0.9176
ENSG00000146352,CLVS2,112,1.26032,24,-1.1580,34,-0.8142,86,0.82282,50,-0.0282,57,0.17047,49,-0.0867
ENSG00000188580,NKAIN2,112,0.83229,84,0.36285,48,-0.6088,44,-0.6292,69,0.08031,37,-0.9450,108,0.87215
ENSG00000111907,TPD52L1,112,1.49389,64,0.56987,52,0.31286,26,-0.8291,11,-2.1213,40,-0.2047,36,-0.3751
ENSG00000111906,HDDC2,112,-0.0801,120,0.03629,122,0.07440,104,-0.1852,118,0.01209,143,0.34189,91,-0.4300
ENSG00000111912,NCOA7,112,-0.2880,62,-1.1817,94,-0.6916,70,-0.9938,175,0.46227,163,0.32938,226,0.93864
ENSG00000111911,HINT3,112,0.30076,88,-0.0664,78,-0.3316,89,-0.0518,86,-0.1244,81,-0.2192,132,0.63135
ENSG00000066651,TRMT11,112,3.56182,7,-1.2773,8,-1.3070,0,-6.2254,11,-0.6374,14,-0.2584,9,-1.0485
ENSG00000118518,RNF146,112,1.34672,47,-0.0684,43,-0.2576,18,-1.5033,58,0.29535,40,-0.3485,46,-0.1055
ENSG00000093144,ECHDC1,112,1.39088,46,-0.0449,36,-0.5472,41,-0.2326,49,0.05301,61,0.44248,28,-0.8844
ENSG00000189367,KIAA0408,112,0.14321,48,-1.1363,83,-0.4028,89,-0.2103,101,-0.0159,99,-0.0435,171,0.93578
ENSG00000152894,PTPRK,112,0.79612,9,-2.9722,24,-1.8426,3,-4.2727,157,1.59595,147,1.45773,26,-1.4903
ENSG00000164484,TMEM200A,112,3.10815,0,-8.3681,2,-3.2795,0,-6.5377,24,0.26336,45,1.47545,2,-3.0133
ENSG00000079819,EPB41L2,112,1.06891,146,1.53259,42,-0.6290,96,0.81897,21,-1.6006,51,-0.2116,42,-0.5091
ENSG00000118507,AKAP7,112,1.82519,24,-0.6979,27,-0.5942,76,1.13409,8,-2.3796,22,-0.8589,53,0.60163
ENSG00000118523,CCN2,112,0.16567,129,0.39878,17,-2.9471,39,-1.4113,0,-9.1927,0,-11.031,479,3.89628
ENSG00000079931,MOXD1,112,2.93914,3,-2.8287,12,-1.0135,14,-0.6246,18,-0.2602,32,0.68781,1,-4.4137
ENSG00000079950,STX7,112,0.27725,97,0.05485,79,-0.3385,103,0.15183,96,0.04474,64,-0.6311,135,0.64024
ENSG00000146409,SLC18B1,112,2.25583,30,0.00579,36,0.43270,32,0.09854,16,-1.0404,4,-2.8874,14,-1.1439
ENSG00000112306,RPS12,112,-3.1303,2662,1.79045,1108,0.41835,923,0.01460,622,-0.6377,544,-0.8516,716,-0.4100
ENSG00000028839,TBPL1,112,1.39142,28,-0.7956,26,-1.1123,45,-0.0749,63,0.49859,39,-0.3246,62,0.45766
ENSG00000118515,SGK1,112,3.10280,35,0.85089,10,-1.1871,21,0.09145,9,-1.2266,3,-2.8021,14,-0.5602
ENSG00000112339,HBS1L,112,0.93620,70,0.18405,43,-0.7103,64,0.03264,75,0.32686,57,-0.1592,64,0.04678
ENSG00000135541,AHI1,112,1.94879,28,-0.3299,22,-0.8570,43,0.33463,36,0.05325,14,-1.4857,42,0.29731
ENSG00000029363,BCLAF1,112,0.68284,68,-0.1039,56,-0.5250,35,-1.0972,69,-0.0762,87,0.30437,97,0.51415
ENSG00000135525,MAP7,112,1.90765,79,1.29099,17,-1.3661,20,-0.8705,37,0.06164,41,0.23854,15,-1.3710
ENSG00000197442,MAP3K5,112,2.28500,21,-0.4993,15,-1.2271,9,-1.6761,37,0.41435,37,0.37963,16,-0.9840
ENSG00000027697,IFNGR1,112,2.16621,43,0.50522,18,-1.0457,3,-3.4735,37,0.28300,26,-0.3137,26,-0.3002
ENSG00000112379,ARFGEF3,112,0.32452,47,-1.0040,64,-0.6710,154,0.84518,58,-0.7320,103,0.21509,144,0.82987
ENSG00000051620,HEBP2,112,2.47600,35,0.39709,32,0.35898,13,-1.0493,10,-1.5012,8,-1.8732,13,-1.1661
ENSG00000225177,AL590617.2,112,2.10972,45,0.54209,44,0.70140,32,-0.0224,5,-2.7383,8,-2.0779,13,-1.4083
ENSG00000024862,CCDC28A,112,1.23420,41,-0.3540,26,-1.2696,107,1.16034,56,0.10739,35,-0.6416,66,0.40519
ENSG00000135597,REPS1,112,2.15682,26,-0.2715,20,-0.8444,60,1.04745,29,-0.1069,16,-1.0423,19,-0.8163
ENSG00000146386,ABRACL,112,1.44827,24,-1.0063,36,-0.4958,34,-0.4846,60,0.45828,28,-0.8043,55,0.31891
ENSG00000112406,HECA,112,1.83846,25,-0.6264,31,-0.3585,64,0.87774,25,-0.6168,15,-1.4159,38,0.05840
ENSG00000164442,CITED2,112,1.86321,9,-2.0069,18,-1.2491,114,1.89608,34,-0.1385,23,-0.7211,26,-0.5321
ENSG00000009844,VTA1,112,0.99242,37,-0.7417,42,-0.7104,32,-0.9635,106,1.03131,50,-0.3106,61,0.03410
