Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000137692,DCUN1D5,85,1.33944,33,-0.2363,43,0.18846,42,0.17842,34,-0.2093,15,-1.5716
ENSG00000152578,GRIA4,22,-2.3263,52,-1.0931,183,0.92932,177,1.26157,100,-0.0821,29,-2.0660
ENSG00000170903,MSANTD4,0,-5.2758,11,-1.1201,29,0.31423,36,0.96197,24,0.04385,20,-0.3161
ENSG00000149313,AASDHPPT,47,-1.2757,45,-1.3560,138,0.39553,177,1.16347,78,-0.5721,83,-0.4659
ENSG00000152402,GUCY1A2,12,-1.6922,5,-2.8320,46,0.32485,56,0.89223,33,-0.2572,40,0.11621
ENSG00000152404,CWF19L2,69,1.20276,37,0.15782,32,-0.0758,15,-1.5013,24,-0.5988,54,0.89604
ENSG00000110675,ELMOD1,32,-1.8102,9,-3.5514,221,1.27436,186,1.42407,68,-0.7371,43,-1.4703
ENSG00000166266,CUL5,0,-5.8987,38,0.06874,40,0.16299,51,0.72424,33,-0.1751,34,-0.1171
ENSG00000075239,ACAT1,16,-1.8222,54,-0.0013,64,0.26264,65,0.40693,62,0.26476,43,-0.4065
ENSG00000149311,ATM,101,2.39401,32,0.24586,20,-0.4906,17,-0.9037,15,-0.9645,19,-0.5991
ENSG00000178105,DDX10,21,-0.3171,18,-0.5471,26,0.07307,33,0.61336,20,-0.4237,24,-0.0946
ENSG00000185742,C11orf87,10,-3.0928,12,-2.7389,170,1.32431,129,1.21180,71,-0.1694,28,-1.6651
ENSG00000137710,RDX,2,-4.8496,195,1.83399,82,0.28084,33,-1.3282,44,-0.7482,109,0.90022
ENSG00000137714,FDX1,16,-0.8586,39,0.51636,56,1.14392,23,-0.3477,29,0.04589,21,-0.4919
ENSG00000137727,ARHGAP20,37,0.74971,1,-4.5017,46,1.15536,34,0.83748,9,-1.4653,14,-0.8393
ENSG00000170145,SIK2,9,-2.5302,102,1.14824,96,1.05746,51,0.00904,41,-0.4033,34,-0.6746
ENSG00000086848,ALG9,3,-2.4773,56,1.87219,39,1.18645,13,-0.6900,15,-0.4144,11,-0.8525
ENSG00000137720,C11orf1,0,-5.4625,35,0.42863,18,-0.6191,36,0.60962,31,0.27928,23,-0.2695
ENSG00000109846,CRYAB,281,-0.4874,1234,2.09762,126,-1.7035,81,-2.6606,191,-1.1714,781,1.46239
ENSG00000150764,DIXDC1,67,0.78320,34,-0.3178,50,0.29967,36,-0.2878,25,-0.8281,53,0.44612
ENSG00000150768,DLAT,12,-1.8698,29,-0.5977,75,0.95061,58,0.68292,33,-0.4065,33,-0.4025
ENSG00000150776,NKAPD1,17,-0.2897,19,-0.1618,17,-0.2985,24,0.32007,21,-0.0034,20,-0.0426
ENSG00000150779,TIMM8B,57,-0.8201,114,0.25267,65,-0.6265,103,0.11075,110,0.21905,105,0.13152
ENSG00000204370,SDHD,70,0.24983,70,0.22737,35,-0.8528,66,0.17394,78,0.46450,38,-0.7702
ENSG00000150787,PTS,32,-0.9745,29,-1.1423,69,0.18771,77,0.51431,67,0.16649,57,-0.1162
ENSG00000250303,LINC02762,35,0.60992,27,0.21263,13,-0.8709,29,0.43737,21,-0.2025,16,-0.6434
ENSG00000149294,NCAM1,307,-0.1432,224,-0.6332,447,0.46661,371,0.21071,324,-0.0605,308,-0.1514
ENSG00000109906,ZBTB16,4,-3.3800,65,0.56107,125,1.74997,31,-0.7329,31,-0.6692,54,0.30278
ENSG00000076043,REXO2,21,-0.2535,48,1.09774,6,-1.9758,28,0.31400,22,-0.1793,20,-0.3214
ENSG00000182985,CADM1,67,-0.6063,39,-1.4207,102,0.04877,110,0.22743,171,1.08032,54,-1.0293
ENSG00000109917,ZPR1,1,-4.3078,26,-0.0479,37,0.48538,39,0.78952,24,-0.2480,22,-0.3570
ENSG00000160584,SIK3,26,-1.3733,50,-0.4048,78,0.29845,89,0.68225,56,-0.2692,59,-0.1686
ENSG00000168092,PAFAH1B2,179,0.32529,117,-0.3517,296,1.17962,156,0.12241,109,-0.5234,95,-0.7380
ENSG00000149577,SIDT2,0,-5.5872,53,0.97646,48,0.80734,39,0.60053,21,-0.5575,17,-0.9239
ENSG00000149591,TAGLN,172,1.15514,590,4.26531,25,-1.8817,13,-3.1311,5,-4.3213,13,-2.9102
ENSG00000160613,PCSK7,0,-5.4720,43,0.75588,24,-0.2018,30,0.18125,30,0.17698,28,0.03621
ENSG00000186318,BACE1,55,-0.2517,53,-0.3075,93,0.59396,69,0.15277,44,-0.6581,74,0.25013
ENSG00000137726,FXYD6,414,-0.3459,484,-0.0991,889,0.90743,642,0.47895,277,-1.0518,442,-0.2713
ENSG00000177098,SCN4B,1,-3.9260,22,0.03302,12,-0.8233,36,1.19460,26,0.37494,10,-1.3104
ENSG00000149575,SCN2B,128,0.54266,15,-2.7248,165,0.97367,114,0.47454,74,-0.3737,59,-0.7415
ENSG00000110344,UBE4A,108,0.98398,55,-0.1388,71,0.26882,72,0.40424,35,-0.8920,39,-0.7492
ENSG00000167283,ATP5MG,257,-0.6285,457,0.28294,227,-0.8174,470,0.44122,404,0.09457,337,-0.2269
ENSG00000118058,KMT2A,105,0.51107,116,0.67656,114,0.65275,67,-0.2577,52,-0.6571,62,-0.3595
ENSG00000149582,TMEM25,41,-0.5079,27,-1.1333,84,0.63350,90,1.07768,33,-0.9199,40,-0.6113
ENSG00000118096,IFT46,42,0.76942,14,-0.9591,31,0.24451,31,0.30498,28,0.10051,15,-0.9751
ENSG00000095139,ARCN1,44,-0.2269,41,-0.3405,68,0.47758,72,0.78697,38,-0.4946,31,-0.8361
ENSG00000019144,PHLDB1,37,-0.2834,79,0.95465,39,-0.1923,9,-2.6776,49,0.18987,82,1.20650
ENSG00000110367,DDX6,141,0.27056,78,-0.6589,140,0.26298,109,-0.1776,133,0.19570,120,0.00933
ENSG00000278376,AP004609.3,14,-0.3757,23,0.43581,7,-1.3378,9,-1.1567,25,0.66117,27,0.80358
ENSG00000118181,RPS25,954,0.16467,2101,1.53732,392,-1.2187,599,-0.7000,711,-0.3391,974,0.22453
ENSG00000196655,TRAPPC4,17,-1.1490,23,-0.6762,37,0.05771,45,0.51163,40,0.21267,32,-0.1903
ENSG00000149428,HYOU1,0,-5.9781,40,-0.5111,93,0.86593,86,1.00974,52,-0.1198,29,-1.0571
ENSG00000160695,VPS11,7,-2.4279,46,0.33223,40,0.09511,52,0.74214,29,-0.4492,33,-0.2008
ENSG00000188486,H2AFX,4,-2.8133,27,-0.1762,31,0.01664,36,0.35814,39,0.42068,29,-0.1053
ENSG00000172375,C2CD2L,5,-3.6570,14,-2.2280,83,0.50861,123,1.85794,44,-0.5325,23,-1.6068
ENSG00000110395,CBL,0,-5.2755,23,-0.0642,49,1.22400,27,0.28346,25,0.10853,16,-0.6201
ENSG00000173456,RNF26,38,0.55919,18,-0.6097,33,0.35596,27,-0.0034,26,-0.0629,23,-0.2436
ENSG00000036672,USP2,11,-1.3596,42,0.74610,39,0.60126,31,0.34374,28,0.07347,13,-1.2250
ENSG00000154096,THY1,407,-1.0988,164,-2.4558,817,-0.0185,1446,1.36580,672,-0.3635,597,-0.5662
ENSG00000110400,NECTIN1,21,-1.0516,16,-1.4636,74,0.90896,56,0.59630,40,-0.1063,33,-0.4342
ENSG00000184232,OAF,98,0.79147,130,1.29113,36,-0.7987,22,-1.7631,108,1.13884,29,-1.2067
ENSG00000181264,TLCD5,4,-1.9133,30,0.99534,23,0.55506,9,-1.1364,26,0.87105,14,-0.2595
ENSG00000196914,ARHGEF12,169,0.60939,129,0.17388,138,0.27673,120,0.07376,110,-0.0918,72,-0.8182
ENSG00000109929,SC5D,78,-0.4663,71,-0.5977,108,0.04544,152,0.84745,94,-0.1895,73,-0.6297
ENSG00000137642,SORL1,59,-1.8472,150,-0.4369,339,0.89197,295,0.90873,167,-0.3043,108,-1.0307
ENSG00000255248,MIR100HG,62,-0.1197,112,0.84598,75,0.17165,65,-0.0623,66,-0.0440,48,-0.5791
ENSG00000109971,HSPA8,108,-2.1732,354,-0.3801,367,-0.3270,749,1.21253,403,-0.2000,313,-0.6320
ENSG00000023171,GRAMD1B,28,-1.2274,26,-1.3266,97,0.70504,86,0.69253,60,-0.0842,50,-0.4041
ENSG00000166257,SCN3B,285,-0.5375,50,-3.1346,542,0.49039,616,0.99515,374,-0.1239,269,-0.6912
ENSG00000110002,VWA5A,21,-0.4520,21,-0.4344,3,-3.0189,53,1.58432,15,-1.0204,23,-0.3574
ENSG00000154144,TBRG1,3,-4.0631,31,-0.7398,84,0.88585,60,0.43070,40,-0.3521,57,0.26284
ENSG00000110013,SIAE,11,-1.1561,21,-0.2489,17,-0.5221,36,0.86681,19,-0.4227,24,-0.0061
ENSG00000154146,NRGN,721,-0.6615,163,-2.8826,1752,0.77153,1368,0.47686,927,-0.3001,1196,0.15470
ENSG00000154134,ROBO3,18,-0.0840,36,1.08589,6,-1.6763,17,-0.2200,26,0.65574,12,-0.7535
ENSG00000165478,HEPACAM,20,-2.5390,206,1.05938,45,-1.3746,38,-1.8770,209,1.30435,145,0.53498
ENSG00000165495,PKNOX2,0,-4.8929,7,-1.3562,37,1.20295,25,0.75048,22,0.39748,7,-1.4409
ENSG00000149557,FEZ1,128,-0.8488,299,0.48852,161,-0.4986,200,-0.2024,193,-0.2412,319,0.69531
ENSG00000149547,EI24,17,-2.3372,75,-0.1256,119,0.62857,104,0.53507,87,0.11429,58,-0.5788
ENSG00000134910,STT3A,65,1.50550,53,1.14254,13,-1.1424,24,-0.1968,16,-0.8464,16,-0.8600
ENSG00000109832,DDX25,25,-0.2286,29,0.02970,40,0.53239,45,1.04240,20,-0.5696,8,-1.9684
ENSG00000182934,SRPRA,0,-5.3814,46,0.99518,42,0.80403,39,1.00889,13,-1.1046,11,-1.4038
ENSG00000110074,FOXRED1,10,-1.7376,4,-2.9879,42,0.50138,40,0.58979,32,0.07519,33,0.15262
ENSG00000149571,KIRREL3,23,-0.4777,10,-1.7401,20,-0.6609,59,1.62465,26,-0.2824,13,-1.3645
ENSG00000134909,ARHGAP32,74,0.11485,16,-2.2217,55,-0.3656,110,1.07094,70,0.01968,39,-0.9586
ENSG00000084234,APLP2,137,-1.4314,730,1.25929,444,0.39719,417,0.39158,291,-0.3100,165,-1.2520
ENSG00000196323,ZBTB44,94,0.89595,16,-1.8350,85,0.71408,55,0.00726,46,-0.3005,48,-0.2420
ENSG00000134917,ADAMTS8,18,-0.4108,13,-0.9147,7,-1.8905,46,1.63866,22,-0.1339,9,-1.5056
ENSG00000120451,SNX19,0,-5.2730,42,0.96496,56,1.47148,22,-0.1721,20,-0.2888,16,-0.6438
ENSG00000182667,NTM,118,-0.4324,109,-0.5556,293,1.06104,108,-0.7040,180,0.26528,176,0.22492
ENSG00000183715,OPCML,34,-1.5855,27,-1.9194,172,0.97112,161,1.22705,68,-0.5857,54,-0.9681
ENSG00000080854,IGSF9B,19,0.18614,8,-1.2011,31,0.97342,21,0.37897,18,0.06129,8,-1.2050
ENSG00000166086,JAM3,13,-1.7573,183,2.82187,24,-0.8207,21,-1.1911,11,-2.0511,52,0.44643
ENSG00000151502,VPS26B,50,-0.8320,78,-0.1499,76,-0.2020,123,0.79687,89,0.05861,55,-0.7582
ENSG00000151500,THYN1,11,-2.0150,46,0.07149,22,-1.0318,70,1.12432,42,-0.0632,31,-0.6061
ENSG00000151498,ACAD8,41,1.13305,15,-0.4758,11,-0.9924,30,0.86971,10,-1.1821,14,-0.6339
ENSG00000109956,B3GAT1,104,-0.6023,88,-0.8636,101,-0.6468,155,0.02834,205,0.55464,180,0.29937
ENSG00000120645,IQSEC3,1,-5.6456,21,-1.2154,79,0.87140,50,0.15909,50,0.11944,57,0.38376
ENSG00000060237,WNK1,64,-1.1405,180,0.48706,120,-0.1636,107,-0.4382,91,-0.6543,233,1.10480
ENSG00000082805,ERC1,101,1.08489,38,-0.5257,79,0.65040,49,-0.1396,40,-0.4687,41,-0.4353
ENSG00000006831,ADIPOR2,0,-5.4320,46,0.91029,10,-1.4493,24,-0.1663,22,-0.3080,45,1.05085
ENSG00000166159,LRTM2,0,-4.9754,5,-1.9099,6,-1.8009,47,2.63390,13,-0.6468,7,-1.6796
ENSG00000151067,CACNA1C,0,-5.1150,14,-0.8224,54,1.31489,34,0.68899,28,0.20382,11,-1.3564
ENSG00000004478,FKBP4,61,-0.1020,55,-0.2651,82,0.36973,84,0.55339,49,-0.4755,51,-0.4192
ENSG00000171792,RHNO1,10,-0.7923,15,-0.2828,14,-0.3031,24,0.63930,19,0.19014,13,-0.4892
ENSG00000111218,PRMT8,17,-0.7394,9,-1.6710,32,0.30366,45,1.24344,25,-0.1089,12,-1.3126
ENSG00000118971,CCND2,101,-0.6835,103,-0.6573,139,-0.1970,194,0.46095,181,0.26152,141,-0.1924
ENSG00000047621,C12orf4,25,0.42494,6,-1.6591,24,0.38270,28,0.89633,17,-0.1840,8,-1.4177
ENSG00000139180,NDUFA9,23,-1.4831,46,-0.4314,60,-0.0230,94,0.99788,66,0.15942,33,-1.0513
ENSG00000130035,GALNT8,18,-1.2283,16,-1.4115,93,1.44183,47,0.33747,39,-0.0480,27,-0.6581
ENSG00000110799,VWF,49,0.81275,142,2.97490,28,-0.0902,3,-3.4578,13,-1.4271,23,-0.4650
ENSG00000010278,CD9,37,-0.7726,302,3.13502,17,-1.8991,4,-4.2370,11,-2.6794,109,1.14653
ENSG00000215039,CD27-AS1,17,-0.8413,45,0.65313,15,-1.0262,29,-0.0612,31,0.06067,37,0.36193
ENSG00000139190,VAMP1,0,-5.0310,2,-3.0825,62,2.01545,19,-0.0851,17,-0.2560,21,0.11299
ENSG00000111639,MRPL51,118,0.12529,81,-0.4767,127,0.24244,106,-0.0666,125,0.24647,100,-0.1617
ENSG00000111640,GAPDH,1639,-0.5250,1832,-0.3509,1696,-0.4717,3252,0.79603,2149,-0.1108,1822,-0.3991
ENSG00000010295,IFFO1,3,-2.7057,24,0.40608,13,-0.5163,30,1.07967,13,-0.6119,16,-0.3188
ENSG00000111642,CHD4,49,-0.8742,104,0.30567,62,-0.5044,98,0.28224,82,-0.0879,93,0.14373
ENSG00000111653,ING4,35,0.28303,17,-0.8481,39,0.43349,34,0.30564,31,0.06405,20,-0.6330
ENSG00000139200,PIANP,21,-2.3002,13,-2.9189,96,0.01005,174,1.48837,77,-0.3785,74,-0.4402
ENSG00000111652,COPS7A,28,-1.5871,68,-0.2255,77,-0.0218,121,1.00451,72,-0.1464,52,-0.7129
ENSG00000089693,MLF2,165,-0.8027,135,-1.1087,388,0.55887,392,0.79368,242,-0.2327,205,-0.5162
ENSG00000159335,PTMS,348,0.14912,300,-0.0883,333,0.08086,349,0.19946,334,0.09416,238,-0.5017
ENSG00000250510,GPR162,62,-0.4445,59,-0.5410,84,0.02265,123,0.90882,76,-0.1608,51,-0.8270
ENSG00000111667,USP5,36,-1.4400,53,-0.8709,107,0.22793,147,1.06200,77,-0.3389,70,-0.4914
ENSG00000111669,TPI1,527,-0.4544,350,-1.0844,714,0.02612,1032,0.87815,759,0.13992,411,-0.9163
ENSG00000111674,ENO2,269,-0.9971,155,-1.8252,796,0.73266,853,1.22804,347,-0.6685,317,-0.8189
ENSG00000111676,ATN1,48,-0.9844,128,0.57886,113,0.37140,74,-0.3910,101,0.20166,94,0.08153
ENSG00000111678,C12orf57,175,-0.2449,377,1.02192,136,-0.6370,168,-0.3871,198,-0.0559,228,0.19764
ENSG00000215021,PHB2,68,-0.3740,117,0.49353,66,-0.4343,116,0.63391,75,-0.2592,59,-0.6480
ENSG00000126749,EMG1,63,1.77208,25,0.13625,18,-0.3292,19,-0.3886,16,-0.5515,16,-0.5893
ENSG00000139182,CLSTN3,102,-0.7261,48,-1.8719,320,1.13940,244,0.93014,115,-0.5983,97,-0.8785
ENSG00000139197,PEX5,43,-0.2890,56,0.14116,66,0.39353,57,0.21274,43,-0.3136,46,-0.1797
ENSG00000059804,SLC2A3,94,0.15822,41,-1.1320,152,0.95986,126,0.89160,45,-1.0910,49,-0.9332
ENSG00000065970,FOXJ2,0,-4.6097,13,-0.1874,21,0.54924,22,0.80751,14,-0.2040,12,-0.3945
ENSG00000089818,NECAP1,72,-0.5849,26,-2.0955,137,0.45062,165,1.07621,89,-0.2686,66,-0.7770
ENSG00000166532,RIMKLB,17,-1.0763,54,0.72852,20,-0.8044,30,-0.3012,48,0.62462,34,-0.0146
ENSG00000111752,PHC1,0,-4.8780,27,0.66040,25,0.55072,18,0.07347,20,0.19201,15,-0.2477
ENSG00000003056,M6PR,67,0.18865,60,0.00785,64,0.11436,83,0.73671,36,-0.8410,42,-0.6111
ENSG00000175899,A2M,103,-0.1142,533,3.06576,85,-0.4157,28,-2.3604,55,-1.1581,94,-0.2845
ENSG00000139112,GABARAPL1,218,-0.1492,165,-0.5863,320,0.47036,331,0.72023,183,-0.4693,167,-0.6210
ENSG00000256537,SMIM10L1,15,-1.8172,67,0.48064,27,-0.9670,72,0.83218,49,-0.0203,37,-0.4925
ENSG00000111261,MANSC1,29,0.04928,16,-0.8543,40,0.60412,42,0.93814,23,-0.3005,10,-1.6276
ENSG00000111269,CREBL2,24,-1.3412,35,-0.8128,78,0.46954,74,0.49283,63,0.13300,51,-0.2490
ENSG00000111276,CDKN1B,13,-2.5125,101,0.61937,85,0.33761,69,0.00292,70,0.04121,71,0.06179
ENSG00000178878,APOLD1,73,0.47189,282,3.25317,26,-1.1494,13,-2.3853,25,-1.3063,37,-0.6583
ENSG00000013583,HEBP1,41,0.33423,71,1.27270,31,-0.0917,31,-0.1123,23,-0.6429,25,-0.5120
ENSG00000084444,FAM234B,10,-2.2490,10,-2.2271,63,0.60229,62,0.77642,42,-0.0826,43,-0.0425
ENSG00000273079,GRIN2B,43,-1.5755,11,-3.4736,170,0.56002,191,1.07266,139,0.26504,65,-1.0413
ENSG00000171681,ATF7IP,11,-1.3101,34,0.46049,37,0.56387,29,0.23046,21,-0.3236,23,-0.1648
ENSG00000084463,WBP11,24,-1.4757,69,0.11104,100,0.73698,76,0.36496,53,-0.3412,57,-0.2099
ENSG00000151490,PTPRO,7,-1.9612,2,-3.4008,9,-1.6503,60,1.99989,29,0.05359,12,-1.3363
ENSG00000151491,EPS8,46,1.32000,43,1.16727,20,-0.0778,12,-1.0387,23,0.16966,10,-1.2385
ENSG00000023734,STRAP,77,-0.9597,82,-0.8647,159,0.17642,219,0.98726,113,-0.4075,113,-0.4034
ENSG00000008394,MGST1,55,-1.5185,126,-0.2567,62,-1.3465,138,-0.1428,289,1.35308,123,-0.3252
ENSG00000048540,LMO3,135,-0.6042,35,-2.6304,134,-0.6199,262,0.61327,212,0.12306,235,0.31201
ENSG00000052126,PLEKHA5,37,-0.0485,41,0.10763,42,0.13617,49,0.52621,38,-0.0362,21,-1.0223
ENSG00000139154,AEBP2,34,0.31124,30,0.09965,50,0.94331,29,0.06665,24,-0.2918,16,-0.9154
ENSG00000139155,SLCO1C1,13,-1.3586,29,-0.1168,12,-1.4698,10,-1.9803,100,2.78461,15,-1.2306
ENSG00000084453,SLCO1A2,0,-5.2714,44,1.02262,1,-3.8435,1,-4.4599,3,-2.9877,90,3.62863
ENSG00000111711,GOLT1B,16,-0.6634,19,-0.4378,16,-0.6558,32,0.57203,22,-0.2367,28,0.24502
ENSG00000134548,SPX,3,-2.5248,59,1.94106,15,-0.3685,9,-1.3343,18,-0.1112,26,0.56169
ENSG00000111716,LDHB,386,-0.4300,425,-0.2775,617,0.32017,544,0.14806,597,0.30235,406,-0.3880
ENSG00000111726,CMAS,106,-0.4038,33,-2.1788,138,0.00774,252,1.51515,103,-0.4945,66,-1.2214
ENSG00000111728,ST8SIA1,1,-4.4009,13,-0.5786,45,1.41925,20,0.06410,19,-0.0724,19,-0.0461
ENSG00000111731,C2CD5,31,0.07384,11,-1.5482,32,0.09645,46,0.98637,22,-0.5332,22,-0.5479
ENSG00000139163,ETNK1,75,-0.0452,36,-1.1745,85,0.15226,127,1.18825,59,-0.4560,37,-1.2068
ENSG00000134532,SOX5,36,1.06740,17,-0.1875,18,-0.1003,19,0.02266,20,0.11559,10,-0.9886
ENSG00000060982,BCAT1,4,-2.7062,7,-2.0824,82,1.83792,30,0.09998,32,0.23006,19,-0.7182
ENSG00000205707,ETFRF1,55,0.36484,40,-0.1348,42,-0.0628,40,-0.2088,53,0.32685,39,-0.2115
ENSG00000133703,KRAS,26,-0.9090,13,-1.8703,86,1.03890,62,0.64951,40,-0.2675,36,-0.4489
ENSG00000246695,RASSF8-AS1,0,-4.8390,22,0.37947,32,1.00096,15,-0.2531,19,0.21187,17,-0.0099
ENSG00000123094,RASSF8,14,-0.7292,63,1.73480,52,1.35675,9,-1.5632,19,-0.3113,17,-0.4873
ENSG00000123095,BHLHE41,39,-0.4641,79,0.68304,61,0.25515,45,-0.3093,69,0.52436,35,-0.6731
ENSG00000123096,SSPN,0,-5.3472,92,2.13731,20,-0.5190,7,-2.2827,48,1.06304,24,-0.2577
ENSG00000123104,ITPR2,1,-4.6564,85,2.30467,16,-0.6047,12,-1.2588,37,0.85542,13,-1.0194
ENSG00000111790,FGFR1OP2,32,-1.0388,44,-0.5868,76,0.30118,101,1.07781,42,-0.6914,48,-0.4982
ENSG00000064115,TM7SF3,2,-4.3676,71,0.82486,63,0.62517,53,0.46544,39,-0.1759,28,-0.7306
ENSG00000152944,MED21,23,0.16241,46,1.36556,17,-0.3036,23,0.27645,12,-0.8417,12,-0.8730
ENSG00000211455,STK38L,49,1.30529,46,1.20353,18,-0.3305,21,-0.1733,15,-0.7272,10,-1.2851
ENSG00000110841,PPFIBP1,139,1.49976,72,0.36695,100,0.91434,52,-0.1890,31,-1.0205,23,-1.5335
ENSG00000061794,MRPS35,65,0.40315,18,-1.5498,48,-0.0744,76,0.92289,45,-0.1935,28,-0.9841
ENSG00000087448,KLHL42,27,-1.4413,46,-0.6421,134,1.11736,84,0.41902,69,-0.0002,47,-0.6705
ENSG00000087494,PTHLH,0,-5.1714,3,-2.7438,49,1.34307,41,1.52238,17,-0.4455,6,-2.1360
ENSG00000123106,CCDC91,100,0.30406,63,-0.4400,112,0.49032,83,-0.0065,70,-0.3062,83,0.01284
ENSG00000064763,FAR2,0,-4.7692,8,-1.0982,40,1.48819,22,0.60324,17,0.02773,9,-0.9936
ENSG00000087502,ERGIC2,45,0.06136,23,-0.9899,70,0.76777,51,0.33230,44,0.00767,29,-0.7081
ENSG00000133687,TMTC1,56,0.25917,60,0.38026,54,0.20381,66,0.73811,39,-0.3228,14,-1.9852
ENSG00000133704,IPO8,1,-3.7701,28,0.56845,22,0.21187,19,-0.0636,22,0.24580,21,0.14839
ENSG00000110888,CAPRIN2,2,-3.7865,21,-0.3238,19,-0.4274,44,1.32151,19,-0.4622,21,-0.3560
ENSG00000170456,DENND5B,11,-2.0142,17,-1.4537,60,0.49097,63,0.80782,53,0.32837,29,-0.7218
ENSG00000151743,AMN1,25,-0.8038,3,-3.6116,43,-0.0044,72,1.24494,43,0.01125,27,-0.7906
ENSG00000151746,BICD1,22,-0.3074,21,-0.3596,32,0.29899,31,0.29412,23,-0.2308,26,-0.0219
ENSG00000139132,FGD4,3,-2.8789,34,0.73430,19,-0.2541,21,-0.0389,32,0.72054,17,-0.4164
ENSG00000087470,DNM1L,44,-1.4584,62,-0.9567,164,0.59150,182,1.08051,92,-0.3787,72,-0.7827
ENSG00000139116,KIF21A,200,0.07476,47,-2.1302,415,1.31977,235,0.44638,138,-0.5613,133,-0.6213
ENSG00000151229,SLC2A13,30,-2.2279,38,-1.8914,252,1.09500,239,1.48675,94,-0.5746,43,-1.8109
ENSG00000018236,CNTN1,99,-1.7988,94,-1.8699,608,1.07032,506,1.06418,228,-0.5963,218,-0.6690
ENSG00000015153,YAF2,35,-0.8258,31,-1.0095,82,0.51564,73,0.44204,79,0.51559,36,-0.8694
ENSG00000134283,PPHLN1,10,-2.1529,9,-2.2493,56,0.47803,70,1.23470,34,-0.3416,32,-0.4816
ENSG00000139168,ZCRB1,104,-0.1739,157,0.49127,69,-0.8079,96,-0.3841,122,0.08484,151,0.48198
ENSG00000139174,PRICKLE1,34,0.03074,1,-4.7595,30,-0.1657,62,1.51937,19,-0.9874,23,-0.6117
ENSG00000151239,TWF1,20,-0.9075,51,0.55363,30,-0.2927,33,-0.1556,37,0.02838,43,0.33463
ENSG00000184613,NELL2,48,-2.4798,18,-3.8451,192,-0.3882,551,2.25353,130,-1.0809,144,-0.9101
ENSG00000139218,SCAF11,77,0.85629,80,0.91969,24,-0.9878,39,-0.3443,43,-0.1409,39,-0.3020
ENSG00000111371,SLC38A1,73,-0.8127,402,2.12486,246,1.17472,103,-0.3465,49,-1.5181,49,-1.5005
ENSG00000134294,SLC38A2,51,-1.1008,432,2.64552,133,0.38079,87,-0.3598,41,-1.5613,45,-1.4134
ENSG00000005175,RPAP3,4,-2.1565,11,-0.7191,25,0.55593,21,0.39743,24,0.58311,12,-0.6339
ENSG00000079337,RAPGEF3,12,-1.0112,47,1.18694,16,-0.5119,7,-2.0944,34,0.72151,34,0.71154
ENSG00000211584,SLC48A1,104,0.16616,121,0.41585,53,-0.8747,82,-0.2727,93,-0.0053,113,0.35007
ENSG00000134291,TMEM106C,0,-5.7527,60,0.98866,22,-0.6289,49,0.91450,27,-0.3455,23,-0.6308
ENSG00000152556,PFKM,53,-1.3252,110,-0.2219,156,0.33944,187,0.89585,128,0.03030,63,-1.1656
ENSG00000177981,ASB8,22,-1.2990,42,-0.3102,60,0.26157,64,0.49163,46,-0.1965,52,0.01722
ENSG00000177875,CCDC184,23,-0.8791,21,-1.0059,66,0.81644,57,0.79377,35,-0.2410,25,-0.7931
ENSG00000167535,CACNB3,18,-2.0241,22,-1.7426,68,-0.0731,103,0.84340,101,0.67846,44,-0.8037
ENSG00000174243,DDX23,68,1.28929,39,0.33155,45,0.54406,23,-0.5945,27,-0.2629,21,-0.7317
ENSG00000172602,RND1,62,0.85961,24,-0.6880,26,-0.5573,56,0.94132,28,-0.4800,17,-1.2679
ENSG00000134287,ARF3,281,-0.4316,155,-1.3458,540,0.62052,475,0.54909,380,0.05038,268,-0.5591
ENSG00000169884,WNT10B,13,-0.6820,5,-2.1344,32,0.72560,30,0.87254,12,-0.8348,20,-0.0664
ENSG00000181418,DDN,72,-1.9010,193,-0.4188,135,-0.9655,251,-0.0002,433,1.07130,246,-0.0347
ENSG00000181929,PRKAG1,6,-2.2153,18,-0.7803,34,0.22803,44,0.94934,21,-0.5271,29,0.00051
ENSG00000167548,KMT2D,0,-5.1496,19,-0.1908,51,1.43709,27,0.44742,22,0.06489,11,-1.1579
ENSG00000123416,TUBA1B,899,-1.0755,503,-1.9468,2455,0.51080,2746,0.98332,1438,-0.3905,1494,-0.3247
ENSG00000167552,TUBA1A,490,-1.0899,861,-0.2187,578,-0.8383,1531,1.02074,785,-0.4034,892,-0.1812
ENSG00000123352,SPATS2,4,-2.8211,15,-0.9503,17,-0.8089,52,1.42535,29,0.04079,19,-0.7319
ENSG00000135519,KCNH3,24,-1.7828,28,-1.5909,77,-0.0368,103,0.58680,97,0.38798,78,-0.0243
ENSG00000187778,MCRS1,38,0.08644,23,-0.6997,40,0.19797,41,0.29380,46,0.49080,20,-0.9725
ENSG00000110844,PRPF40B,19,-0.1195,17,-0.2204,22,0.15258,18,-0.2019,25,0.41107,19,-0.0986
ENSG00000139644,TMBIM6,180,-1.0099,812,1.47163,408,0.27581,265,-0.5146,341,-0.0143,283,-0.3454
