Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000183520,UTP11,22,-0.7807,30,-0.2443,46,0.72294,46,0.40816,25,-0.6447
ENSG00000116954,RRAGC,49,0.20274,30,-0.5788,51,0.42154,57,0.43125,27,-0.8355
ENSG00000174574,AKIRIN1,79,-0.3654,132,0.46576,120,0.53626,102,0.05664,62,-0.8194
ENSG00000168653,NDUFS5,612,-0.2430,753,0.10095,771,0.22400,441,-0.7281,734,0.07412
ENSG00000127603,MACF1,149,1.03601,38,-1.2317,66,-0.5816,105,0.33274,84,-0.0302
ENSG00000090621,PABPC4,61,0.21311,49,-0.1286,40,-0.6722,110,1.17230,55,0.04190
ENSG00000116983,HPCAL4,297,-0.0287,405,0.46934,332,0.24132,220,-0.4872,248,-0.3652
ENSG00000084072,PPIE,27,0.01483,19,-0.4912,31,0.37749,30,0.14800,21,-0.4300
ENSG00000168389,MFSD2A,20,-0.3208,22,-0.1254,19,-0.5190,91,2.29726,14,-0.9915
ENSG00000131236,CAP1,127,-0.3611,182,0.22789,176,0.27381,170,0.12057,136,-0.2773
ENSG00000131238,PPT1,119,0.25499,97,-0.1015,115,0.28767,83,-0.3444,81,-0.4458
ENSG00000117000,RLF,13,0.20502,15,0.45793,12,0.09562,9,-0.2868,9,-0.4201
ENSG00000259943,AL050341.2,17,0.10169,19,0.25232,16,-0.0307,10,-0.7105,17,0.08699
ENSG00000084073,ZMPSTE24,38,0.39934,30,0.00895,27,-0.2127,42,0.52235,25,-0.3207
ENSG00000049089,COL9A2,11,0.20281,3,-1.4877,6,-1.1098,11,0.17483,17,1.23560
ENSG00000084070,SMAP2,138,0.07639,160,0.30491,160,0.51376,121,-0.1401,76,-0.9892
ENSG00000117016,RIMS3,126,0.85230,43,-0.9161,75,-0.1071,51,-0.6556,74,-0.1141
ENSG00000066136,NFYC,52,0.89389,26,-0.2874,31,-0.0718,33,0.05536,21,-0.7149
ENSG00000179862,CITED4,12,-0.7779,9,-1.2020,30,1.20659,30,0.61793,9,-1.3924
ENSG00000171793,CTPS1,15,0.13470,16,0.19385,18,0.71709,7,-0.9531,8,-1.0236
ENSG00000127124,HIVEP3,37,1.43035,10,-0.8644,16,-0.1489,13,-0.4033,10,-0.9623
ENSG00000198815,FOXJ3,73,0.48841,56,0.02382,71,0.68433,32,-0.8430,25,-1.3784
ENSG00000177181,RIMKLA,28,0.42555,20,-0.1588,25,0.32716,9,-1.3091,18,-0.3706
ENSG00000127125,PPCS,54,-0.0960,52,-0.1645,62,0.18435,46,-0.3393,58,0.01758
ENSG00000186409,CCDC30,17,-0.0226,13,-0.4094,15,-0.2209,20,0.29855,20,0.29943
ENSG00000171960,PPIH,13,-0.3949,19,0.22272,21,0.64381,15,-0.2073,11,-0.6857
ENSG00000065978,YBX1,77,-0.1601,76,-0.1591,42,-1.4550,305,2.24050,89,0.11847
ENSG00000164008,C1orf50,23,0.36851,20,0.11029,20,0.15983,10,-0.9373,16,-0.2724
ENSG00000177868,SVBP,29,-0.5269,24,-0.7702,49,0.54456,35,-0.1861,39,-0.0522
ENSG00000117394,SLC2A1,32,-0.6174,22,-1.1821,21,-1.6236,278,3.38700,32,-0.6972
ENSG00000117395,EBNA1BP2,47,-1.2686,100,-0.0416,143,0.93728,77,-0.4538,83,-0.3944
ENSG00000179178,TMEM125,22,1.72820,0,-5.8045,3,-1.7835,24,1.60364,7,-0.3131
ENSG00000066322,ELOVL1,31,1.09499,4,-1.9754,8,-1.4985,51,1.81265,16,-0.1239
ENSG00000159479,MED8,26,0.22626,11,-1.1693,26,0.29941,26,0.19916,19,-0.3331
ENSG00000178922,HYI,15,-0.2485,10,-0.7225,18,0.07694,23,0.44089,18,0.10696
ENSG00000142949,PTPRF,110,-0.5180,169,0.19191,205,0.90667,79,-0.9717,99,-0.7377
ENSG00000066135,KDM4A,19,0.37217,15,0.00629,18,0.38390,11,-0.4566,10,-0.7422
ENSG00000126091,ST3GAL3,24,-0.2023,26,-0.0668,32,0.37259,18,-0.6140,26,-0.1136
ENSG00000117408,IPO13,35,-0.4753,83,0.93642,47,0.02876,55,0.26407,38,-0.3606
ENSG00000117410,ATP6V0B,344,-0.0198,369,0.09253,430,0.57423,234,-0.6109,244,-0.6490
ENSG00000117411,B4GALT2,64,0.20584,36,-0.7135,59,0.07037,64,0.17852,55,-0.0924
ENSG00000159214,CCDC24,16,-0.0318,16,-0.0888,23,0.81337,8,-1.1729,11,-0.7829
ENSG00000178028,DMAP1,44,0.17673,50,0.34844,42,0.16005,41,0.04208,29,-0.5789
ENSG00000117419,ERI3,152,-0.0458,137,-0.2006,183,0.42009,129,-0.3010,129,-0.3527
ENSG00000187147,RNF220,119,0.58863,62,-0.4832,93,0.21634,56,-0.6398,68,-0.4233
ENSG00000126106,TMEM53,13,-0.2160,26,0.86514,17,0.28688,12,-0.3232,10,-0.6256
ENSG00000142937,RPS8,778,-0.3817,882,-0.1569,842,-0.3447,1784,0.98471,1088,0.21574
ENSG00000070785,EIF2B3,18,-0.5803,24,-0.1138,30,0.44448,26,0.05409,23,-0.1962
ENSG00000126107,HECTD3,19,0.34747,7,-1.0774,19,0.51474,10,-0.6793,12,-0.4417
ENSG00000126088,UROD,72,-0.0977,63,-0.3063,85,0.27100,68,-0.1801,73,-0.1029
ENSG00000132763,MMACHC,7,-0.5694,4,-1.3448,13,0.62978,8,-0.4274,11,0.06368
ENSG00000117450,PRDX1,376,0.27491,195,-0.7670,302,-0.1517,363,0.19382,346,0.14214
ENSG00000117448,AKR1A1,53,0.23584,34,-0.5065,52,0.26550,32,-0.5983,43,-0.1531
ENSG00000132780,NASP,29,0.02501,29,-0.0016,28,-0.0482,39,0.46413,26,-0.1772
ENSG00000159592,GPBP1L1,32,0.61631,21,-0.1373,20,-0.2594,29,0.41923,19,-0.3536
ENSG00000159596,TMEM69,15,0.32370,14,0.20428,13,-0.0111,15,0.25021,10,-0.4823
ENSG00000086015,MAST2,21,0.40265,10,-0.7279,18,0.20354,19,0.20588,13,-0.4822
ENSG00000117461,PIK3R3,37,0.45079,25,-0.2020,21,-0.7076,82,1.78956,19,-0.7162
ENSG00000085998,POMGNT1,55,0.44060,34,-0.3819,49,0.34222,25,-0.8218,34,-0.4405
ENSG00000132128,LRRC41,55,0.30709,42,-0.1205,52,0.32638,35,-0.4021,34,-0.5292
ENSG00000173660,UQCRH,399,-0.3003,394,-0.2973,587,0.56231,370,-0.3928,407,-0.2977
ENSG00000117480,FAAH,29,-0.0785,38,0.38351,39,0.69846,26,-0.1981,15,-1.2294
ENSG00000079277,MKNK1,14,-0.7581,32,0.54976,28,0.62945,18,-0.2994,16,-0.5727
ENSG00000123472,ATPAF1,127,0.46357,94,-0.0513,89,-0.2260,91,-0.1139,96,-0.0267
ENSG00000159658,EFCAB14,61,0.47133,29,-0.7212,37,-0.5437,95,1.16189,43,-0.1357
ENSG00000186377,CYP4X1,18,-0.1615,16,-0.3028,30,1.29571,13,-0.6184,6,-1.8078
ENSG00000162368,CMPK1,114,0.70268,63,-0.3171,72,-0.1757,94,0.31315,61,-0.4373
ENSG00000162373,BEND5,22,-0.1810,13,-0.9488,35,1.04024,10,-1.2431,16,-0.6711
ENSG00000162374,ELAVL4,230,1.20970,26,-2.2820,147,0.52276,55,-1.1926,58,-1.2806
ENSG00000185104,FAF1,28,-0.0902,35,0.24721,32,0.20470,30,0.03019,25,-0.3440
ENSG00000123091,RNF11,492,0.65916,234,-0.5835,382,0.29176,233,-0.5933,245,-0.6079
ENSG00000085832,EPS15,205,0.85199,38,-1.8441,121,-0.1589,133,0.04940,120,-0.1265
ENSG00000117859,OSBPL9,15,0.46837,5,-1.1396,10,-0.3548,17,0.61658,12,0.09787
ENSG00000078618,NRDC,63,0.02005,52,-0.2833,74,0.41885,43,-0.5797,54,-0.2741
ENSG00000169213,RAB3B,209,2.87523,3,-4.2892,27,-1.5280,33,-0.8758,36,-0.8623
ENSG00000117862,TXNDC12,30,0.36366,25,0.07549,25,0.09721,21,-0.2180,19,-0.3944
ENSG00000134717,BTF3L4,74,0.10993,54,-0.3891,89,0.64187,38,-0.9092,51,-0.5608
ENSG00000157077,ZFYVE9,38,0.41612,27,-0.1368,32,0.20664,24,-0.3368,23,-0.4697
ENSG00000134748,PRPF38A,25,0.41422,15,-0.4243,16,-0.4881,30,0.63492,21,0.11326
ENSG00000134744,TUT4,25,0.62924,14,-0.2893,14,-0.5009,23,0.48609,17,-0.0300
ENSG00000162377,COA7,19,-0.0280,13,-0.6308,26,0.80362,11,-0.8041,14,-0.6405
ENSG00000162378,ZYG11B,237,0.85781,161,0.12849,157,0.14823,73,-1.0788,95,-0.8022
ENSG00000116171,SCP2,72,-0.0276,81,0.14672,62,-0.4088,120,0.79157,76,0.06667
ENSG00000162384,CZIB,49,-0.0831,49,-0.0775,53,0.05556,73,0.54601,45,-0.2525
ENSG00000162385,MAGOH,20,-0.8607,30,-0.1837,45,0.83077,26,-0.3712,27,-0.4019
ENSG00000157193,LRP8,90,2.19041,12,-1.3544,18,-1.1698,31,-0.0194,20,-0.7527
ENSG00000058804,NDC1,16,0.93675,7,-0.5113,11,0.32909,2,-2.2346,6,-0.6892
ENSG00000058799,YIPF1,20,0.17048,11,-0.7208,23,0.66070,14,-0.3478,12,-0.7336
ENSG00000081870,HSPB11,32,-0.6490,81,0.85848,61,0.66117,24,-1.0421,33,-0.6753
ENSG00000116209,TMEM59,173,0.16104,135,-0.2394,168,0.15616,170,0.11869,134,-0.3029
ENSG00000116221,MRPL37,46,-0.2699,47,-0.2110,71,0.72639,36,-0.6357,41,-0.5260
ENSG00000157216,SSBP3,339,1.17462,105,-0.8414,164,-0.2328,145,-0.3495,142,-0.4511
ENSG00000243725,TTC4,20,0.76813,12,-0.0680,14,0.25056,6,-1.1295,8,-0.7351
ENSG00000116133,DHCR24,181,0.22289,100,-0.7076,223,0.97736,90,-0.8788,80,-1.2028
ENSG00000162402,USP24,22,-0.0562,26,0.23210,24,0.21091,17,-0.4452,20,-0.1824
ENSG00000162407,PLPP3,105,0.26329,36,-1.3988,43,-1.5364,170,1.01995,153,1.11845
ENSG00000162409,PRKAA2,40,-0.4975,84,0.73208,74,0.94960,18,-1.6571,29,-1.0707
ENSG00000173406,DAB1,10,-0.5932,31,1.14030,18,0.49623,1,-3.3050,12,-0.3701
ENSG00000162601,MYSM1,19,-0.2537,30,0.48556,27,0.50197,34,0.65172,10,-1.3505
ENSG00000177606,JUN,145,-1.0545,991,2.22921,233,-0.3935,215,-0.3855,216,-0.4512
ENSG00000172456,FGGY,11,-0.0130,6,-0.8456,9,-0.3856,6,-0.8629,17,0.91134
ENSG00000134709,HOOK1,35,0.57530,30,0.29061,27,0.20719,23,-0.1383,14,-1.0087
ENSG00000134716,CYP2J2,12,0.66525,10,0.36823,2,-2.3781,9,0.17338,15,1.23939
ENSG00000162599,NFIA,115,0.76818,49,-0.6458,26,-2.0497,166,1.31034,108,0.75428
ENSG00000162604,TM2D1,58,0.18407,67,0.39450,56,0.17163,40,-0.4163,41,-0.4286
ENSG00000162607,USP1,30,0.84097,17,-0.1846,15,-0.4710,32,0.82693,14,-0.5712
ENSG00000116641,DOCK7,19,-0.4238,28,0.17108,26,0.13331,28,0.16158,25,-0.0322
ENSG00000125703,ATG4C,20,0.32956,6,-1.4490,18,0.27346,17,0.09155,14,-0.2809
ENSG00000079739,PGM1,33,0.32290,16,-0.8571,26,-0.1206,14,-1.0547,35,0.45541
ENSG00000158966,CACHD1,36,0.18580,12,-1.4332,41,0.61192,11,-1.6483,30,-0.1419
ENSG00000162437,RAVER2,7,-0.6080,17,0.82766,11,0.18502,7,-0.6099,10,-0.0722
ENSG00000162434,JAK1,54,-0.0406,67,0.31457,55,-0.0318,98,0.91791,39,-0.6249
ENSG00000162433,AK4,61,0.16653,47,-0.2575,54,-0.0487,38,-0.5864,62,0.22553
ENSG00000116675,DNAJC6,485,0.79973,270,-0.2301,368,0.42422,175,-0.8919,167,-1.1105
ENSG00000213625,LEPROT,18,-0.3071,17,-0.3610,13,-1.1245,37,0.81738,36,1.05931
ENSG00000184588,PDE4B,71,0.44109,47,-0.2592,44,-0.4980,103,1.02390,49,-0.2079
ENSG00000118473,SGIP1,107,0.13652,137,0.51867,114,0.35967,57,-0.8384,70,-0.6229
ENSG00000198160,MIER1,32,0.25024,27,-0.0100,22,-0.5298,57,1.18468,24,-0.2176
ENSG00000142864,SERBP1,119,-0.0885,107,-0.2451,136,0.20420,164,0.43252,105,-0.3287
ENSG00000116717,GADD45A,34,-0.1980,68,0.95415,21,-1.2066,81,1.25422,43,0.27379
ENSG00000172380,GNG12,13,0.21708,5,-1.2133,4,-1.7558,24,1.19000,20,1.16238
ENSG00000116729,WLS,172,2.16726,19,-1.7185,25,-1.7512,63,0.07848,57,-0.0996
ENSG00000033122,LRRC7,65,0.06541,88,0.55173,81,0.70380,18,-1.8687,37,-0.9483
ENSG00000066557,LRRC40,26,0.39700,16,-0.3526,26,0.61946,14,-0.5799,12,-0.9802
ENSG00000116754,SRSF11,161,0.68586,105,-0.0771,103,-0.1583,116,0.08057,88,-0.4215
ENSG00000118454,ANKRD13C,30,0.02435,28,-0.0609,34,0.36143,31,0.06762,22,-0.5514
ENSG00000197568,HHLA3,12,-0.4780,16,-0.0282,20,0.54355,7,-1.1461,16,-0.0539
ENSG00000050628,PTGER3,20,-0.9418,18,-1.0675,63,1.87355,10,-1.8648,16,-1.3418
ENSG00000132485,ZRANB2,99,0.14025,94,0.04015,107,0.39513,84,-0.1357,63,-0.6708
ENSG00000172260,NEGR1,419,0.74018,166,-0.7979,300,0.18690,99,-1.5707,247,-0.2263
ENSG00000178965,ERICH3,68,0.27260,52,-0.1708,73,0.61091,39,-0.6111,36,-0.8862
ENSG00000116791,CRYZ,32,0.98689,5,-1.9537,20,0.22688,16,-0.2413,12,-0.7389
ENSG00000162623,TYW3,35,0.43304,24,-0.1746,28,0.08660,43,0.70115,17,-0.8865
ENSG00000117054,ACADM,39,0.12672,28,-0.3883,39,0.18837,32,-0.1614,33,-0.1424
ENSG00000137955,RABGGTB,53,0.51885,34,-0.2190,38,-0.0831,36,-0.1576,36,-0.1850
ENSG00000117069,ST6GALNAC5,46,-0.7545,72,-0.0017,118,1.57449,20,-1.8844,30,-1.4836
ENSG00000142892,PIGK,48,0.85493,19,-0.6741,31,0.10368,23,-0.3745,21,-0.5958
ENSG00000154027,AK5,371,-0.1496,570,0.54747,518,0.67446,245,-0.7761,238,-0.9535
ENSG00000036549,AC118549.1,22,0.54637,27,0.77813,15,-0.2020,17,0.01467,11,-0.6833
ENSG00000077254,USP33,115,0.51061,94,0.13522,92,0.15985,52,-0.7907,67,-0.4722
ENSG00000180488,MIGA1,88,0.28738,57,-0.4004,91,0.53502,75,0.01848,43,-0.9580
ENSG00000162613,FUBP1,54,0.41722,45,0.10303,46,0.23877,38,-0.1613,28,-0.7259
ENSG00000162616,DNAJB4,27,-1.4675,198,1.84157,71,0.14853,43,-0.6761,51,-0.4967
ENSG00000117114,ADGRL2,37,0.11718,50,0.60168,47,0.86406,18,-0.9565,12,-1.7436
ENSG00000137941,TTLL7,188,0.74503,127,0.03039,128,0.07429,86,-0.5811,88,-0.6274
ENSG00000142875,PRKACB,321,-0.2757,514,0.49113,502,0.79428,261,-0.5723,202,-1.1073
ENSG00000117133,RPF1,19,-0.5436,29,0.09944,27,0.02499,35,0.40639,28,0.09222
ENSG00000174021,GNG5,43,-0.2234,35,-0.5052,24,-1.4477,142,1.79567,68,0.66739
ENSG00000117155,SSX2IP,98,-0.0034,113,0.21594,130,0.77859,68,-0.5573,51,-1.1658
ENSG00000162642,C1orf52,85,0.25114,75,0.03104,98,0.79567,54,-0.4837,32,-1.4589
ENSG00000153904,DDAH1,238,0.31501,98,-1.0834,178,-0.2681,172,-0.2253,251,0.46539
ENSG00000142871,CCN1,9,-3.0139,305,2.73243,42,-1.0180,186,1.71315,29,-1.4483
ENSG00000117174,ZNHIT6,27,0.03779,26,-0.0333,27,0.02416,34,0.38044,23,-0.2282
ENSG00000122417,ODF2L,45,0.49522,32,-0.0882,39,0.36379,27,-0.3312,21,-0.8619
ENSG00000097033,SH3GLB1,35,-0.2525,43,0.11396,35,-0.3479,81,1.14039,39,-0.0759
ENSG00000183291,SELENOF,119,0.33339,79,-0.3439,104,0.13750,108,0.15117,79,-0.4133
ENSG00000153936,HS2ST1,47,0.28362,39,-0.0584,43,0.19333,31,-0.4170,34,-0.3211
ENSG00000143013,LMO4,1081,0.98193,86,-2.9917,760,0.47119,384,-0.7791,401,-0.8322
ENSG00000065243,PKN2,19,0.34598,9,-0.8303,11,-0.7860,30,1.02037,19,0.36317
ENSG00000137947,GTF2B,25,-0.0841,39,0.63200,27,0.08443,26,0.00843,21,-0.3877
ENSG00000137944,KYAT3,32,-0.0309,30,-0.1454,36,0.26402,37,0.17466,27,-0.3653
ENSG00000213516,RBMXL1,23,1.11929,11,-0.1646,9,-0.6201,14,0.17593,10,-0.3119
ENSG00000197147,LRRC8B,74,-0.2131,131,0.70238,116,0.91435,38,-1.2160,38,-1.3941
ENSG00000171488,LRRC8C,12,0.12342,15,0.51350,10,-0.2430,18,0.80698,8,-0.4824
ENSG00000171492,LRRC8D,26,0.45437,20,0.01270,22,0.20960,17,-0.2469,14,-0.6282
ENSG00000162664,ZNF326,26,0.04794,22,-0.1892,21,-0.4081,37,0.60921,28,0.24454
ENSG00000233593,LINC02609,12,-1.5131,41,0.37238,45,0.97792,7,-2.1493,29,-0.2024
ENSG00000122482,ZNF644,26,-0.0312,29,0.17960,23,-0.3172,49,1.00332,23,-0.2040
ENSG00000172031,EPHX4,13,-1.6220,39,0.16294,57,1.50398,14,-1.3739,20,-0.9958
ENSG00000189195,BTBD8,92,-0.2991,142,0.40993,149,0.86286,57,-0.9915,63,-0.9906
ENSG00000174842,GLMN,9,-0.3264,15,0.46240,10,-0.0903,18,0.81773,9,-0.3136
ENSG00000122484,RPAP2,23,0.45016,18,0.00593,17,-0.0633,15,-0.2769,16,-0.1916
ENSG00000067208,EVI5,33,0.48612,21,-0.2667,17,-0.8157,57,1.34637,24,-0.1218
ENSG00000122406,RPL5,331,-0.6157,504,0.08393,454,-0.1239,756,0.73911,514,0.14253
ENSG00000154511,DIPK1A,47,0.64883,22,-0.6360,36,0.22495,30,-0.1217,23,-0.6629
ENSG00000143033,MTF2,24,0.68650,19,0.20120,17,0.05466,21,0.39643,8,-1.1690
ENSG00000117500,TMED5,32,-0.2082,37,0.03249,38,0.12932,37,0.04282,35,-0.0533
ENSG00000117505,DR1,66,0.48824,28,-0.8838,54,0.20412,63,0.36682,35,-0.6259
ENSG00000137942,FNBP1L,35,1.15914,4,-2.0491,18,-0.1200,16,-0.1870,15,-0.4220
ENSG00000137936,BCAR3,11,0.25373,4,-1.2232,5,-1.1755,18,0.98907,15,0.85943
ENSG00000067334,DNTTIP2,57,0.17742,37,-0.5075,51,-0.0524,98,1.02811,39,-0.4959
ENSG00000023909,GCLM,31,0.37625,14,-0.8583,26,0.02835,41,0.77207,19,-0.5039
ENSG00000117528,ABCD3,35,0.27153,28,-0.0797,26,-0.3350,54,0.95171,25,-0.2812
ENSG00000117525,F3,36,-0.3000,40,-0.1243,15,-2.0596,124,1.75978,70,1.00967
ENSG00000117519,CNN3,120,0.33699,54,-0.9407,50,-1.4280,254,1.57100,131,0.56765
ENSG00000172339,ALG14,18,0.12210,24,0.60953,18,0.30189,22,0.48134,7,-1.3090
ENSG00000152078,TLCD4,47,0.27054,38,-0.1188,45,0.26487,41,0.01153,30,-0.5775
ENSG00000122481,RWDD3,15,0.54348,11,0.05013,10,-0.1023,7,-0.6411,10,-0.1286
ENSG00000228971,LINC02607,55,0.14469,30,-0.8120,71,0.98827,30,-0.8098,27,-1.1054
ENSG00000117569,PTBP2,50,0.34544,48,0.23951,45,0.24286,28,-0.5731,30,-0.5561
ENSG00000162627,SNX7,9,-0.8391,15,0.01403,18,0.51280,19,0.36382,12,-0.3625
ENSG00000117598,PLPPR5,32,0.15512,33,0.17409,37,0.63551,3,-3.2356,22,-0.5136
ENSG00000117600,PLPPR4,106,-1.1233,403,1.06575,311,1.16818,82,-1.4263,90,-1.4735
ENSG00000162688,AGL,16,0.17881,17,0.29248,13,-0.1624,13,-0.1830,14,0.01151
ENSG00000117620,SLC35A3,16,0.21202,11,-0.4432,17,0.44097,13,-0.1294,10,-0.6006
ENSG00000156875,MFSD14A,41,0.08077,23,-0.7840,52,0.82640,37,-0.0830,21,-1.0651
ENSG00000137992,DBT,46,1.21171,13,-0.9269,22,-0.1952,15,-0.7469,19,-0.3950
ENSG00000137996,RTCA,36,-0.2511,37,-0.1961,56,0.81802,28,-0.6250,28,-0.7070
ENSG00000181656,GPR88,3,-2.6124,58,2.00963,24,0.81194,8,-1.1285,7,-1.5204
ENSG00000162694,EXTL2,49,1.08956,12,-1.2081,30,0.25306,22,-0.3112,14,-1.0885
ENSG00000117543,DPH5,11,-0.0846,9,-0.4039,14,0.57530,1,-2.8733,11,-0.0061
ENSG00000170989,S1PR1,43,0.16396,13,-1.6532,15,-1.8614,123,1.94676,57,0.78649
ENSG00000118733,OLFM3,39,-0.7573,28,-1.2219,108,1.90292,22,-1.5663,24,-1.5962
ENSG00000185946,RNPC3,24,0.33448,10,-0.9633,14,-0.7974,30,0.63261,27,0.62328
ENSG00000198890,PRMT6,20,0.32223,14,-0.2338,20,0.46858,17,0.06314,9,-0.9820
ENSG00000162631,NTNG1,10,-0.8399,0,-7.8410,27,1.68189,11,-0.5853,9,-0.9660
ENSG00000162636,FAM102B,71,1.01255,2,-4.2993,47,0.35504,49,0.26210,22,-1.1298
ENSG00000162639,HENMT1,26,0.48315,22,0.15753,19,-0.0732,25,0.34864,14,-0.5896
ENSG00000134186,PRPF38B,49,0.18395,45,0.04993,36,-0.4255,77,0.91824,41,-0.1174
ENSG00000116266,STXBP3,32,-0.1789,23,-0.6751,34,-0.1633,69,1.06490,35,-0.0250
ENSG00000121957,GPSM2,21,1.00835,2,-2.3298,4,-2.0659,15,0.40427,21,1.25000
ENSG00000121940,CLCC1,26,0.02611,13,-1.0519,27,0.14813,35,0.51126,24,-0.1398
ENSG00000085433,WDR47,133,0.39400,68,-0.6988,143,0.82860,73,-0.5876,52,-1.2540
ENSG00000197780,TAF13,115,0.90741,35,-1.0421,52,-0.6773,129,0.99303,62,-0.2163
ENSG00000215717,TMEM167B,47,0.17172,38,-0.1757,47,0.24319,54,0.38001,30,-0.6248
ENSG00000116299,KIAA1324,35,0.74471,32,0.52035,24,0.13034,7,-1.6710,15,-0.7323
ENSG00000031698,SARS,202,-0.2631,259,0.15327,272,0.37929,218,-0.1220,194,-0.3560
ENSG00000143126,CELSR2,109,-0.1064,170,0.61368,152,0.74500,47,-1.3605,66,-1.0082
ENSG00000134222,PSRC1,19,-0.9950,72,1.14638,47,0.75483,18,-0.9930,21,-0.9056
ENSG00000134243,SORT1,160,-0.1870,272,0.67710,223,0.60831,160,-0.1738,91,-1.1858
ENSG00000143106,PSMA5,52,-0.5767,69,-0.0994,93,0.65289,81,0.17072,53,-0.5858
ENSG00000181754,AMIGO1,35,0.13337,41,0.40264,40,0.59761,14,-1.2172,20,-0.8534
ENSG00000065135,GNAI3,23,0.29033,15,-0.3752,10,-1.3375,61,1.96963,20,0.03861
ENSG00000116337,AMPD2,52,-0.2889,100,0.76783,71,0.36414,46,-0.4640,45,-0.5594
ENSG00000168765,GSTM4,18,-0.3037,36,0.76304,24,0.24753,10,-1.1723,20,-0.1642
ENSG00000134201,GSTM5,29,-0.0105,16,-0.9419,15,-1.3699,59,1.14198,48,1.03322
ENSG00000134202,GSTM3,155,0.08190,130,-0.1994,139,-0.1600,132,-0.1817,170,0.27742
ENSG00000168710,AHCYL1,182,0.26114,102,-0.6630,99,-0.9906,228,0.59649,230,0.79916
ENSG00000143093,STRIP1,48,0.66605,25,-0.4145,39,0.46643,13,-1.3559,21,-0.7622
ENSG00000197106,SLC6A17,203,1.16573,63,-0.8309,113,0.09303,91,-0.2754,61,-1.0414
ENSG00000116396,KCNC4,64,0.83632,34,-0.2605,43,0.12425,36,-0.1888,25,-0.8647
ENSG00000134248,LAMTOR5,155,-0.0248,111,-0.5360,168,0.16781,169,0.12010,152,-0.0652
ENSG00000177301,KCNA2,80,1.00241,21,-1.2084,50,0.17239,42,-0.1681,29,-0.8586
ENSG00000259834,AL365361.1,42,1.44527,19,-0.0621,19,-0.0587,13,-0.6822,8,-1.4779
ENSG00000143119,CD53,6,-1.3207,17,0.32684,4,-2.1664,78,3.26671,12,-0.2444
ENSG00000121931,LRIF1,20,-0.0541,41,1.05899,21,-0.0362,10,-1.0397,19,-0.1884
ENSG00000156171,DRAM2,12,-0.0832,13,0.14102,7,-1.2623,42,2.06649,12,-0.0398
ENSG00000134255,CEPT1,29,0.74511,13,-0.5691,18,-0.1145,16,-0.2545,17,-0.2167
ENSG00000116455,WDR77,12,-0.7543,16,-0.2584,26,0.88419,20,0.10435,12,-0.7472
ENSG00000116459,ATP5PB,188,0.04904,157,-0.2403,209,0.34555,163,-0.1795,151,-0.3526
ENSG00000121933,TMIGD3,9,-0.4621,17,0.59545,6,-1.2872,32,1.67935,14,0.36625
ENSG00000116473,RAP1A,54,0.24746,42,-0.1603,32,-0.8015,121,1.58560,43,-0.1757
ENSG00000197852,INKA2,34,0.03412,41,0.35813,34,0.10751,38,0.21022,26,-0.4549
ENSG00000171385,KCND3,113,0.40569,124,0.51418,98,0.20770,52,-0.8340,63,-0.6511
ENSG00000231437,LINC01750,12,-0.6437,31,0.81572,26,0.95296,2,-2.7841,11,-0.8591
ENSG00000143079,CTTNBP2NL,15,0.07064,19,0.40105,10,-0.8016,30,1.17560,15,0.06249
ENSG00000116489,CAPZA1,50,0.17658,36,-0.3727,43,-0.1637,80,0.91450,39,-0.2887
ENSG00000155366,RHOC,66,-0.1549,30,-1.3114,35,-1.4717,231,1.97935,100,0.65187
ENSG00000155380,SLC16A1,20,1.18104,5,-0.9987,5,-1.3809,26,1.51286,9,-0.2137
ENSG00000081026,MAGI3,40,0.97573,16,-0.5510,26,0.26019,9,-1.4780,16,-0.7373
ENSG00000116793,PHTF1,24,0.96540,12,-0.2604,14,0.02385,11,-0.3552,9,-0.7905
ENSG00000081019,RSBN1,33,0.43247,35,0.49483,22,-0.3081,20,-0.4003,25,-0.0495
ENSG00000134262,AP4B1,23,0.67050,14,-0.1787,16,-0.0097,8,-1.0294,14,-0.1866
ENSG00000163349,HIPK1,50,0.07780,43,-0.1557,47,-0.0303,56,0.25367,46,-0.0707
ENSG00000197323,TRIM33,54,0.50002,42,0.04380,43,0.14594,46,0.20063,25,-0.8310
ENSG00000116752,BCAS2,95,-0.2999,125,0.15848,123,0.20253,141,0.34441,97,-0.2961
ENSG00000213281,NRAS,42,0.95872,25,0.01646,23,-0.1166,25,0.03625,15,-0.8789
ENSG00000009307,CSDE1,333,0.44635,231,-0.1823,258,-0.0156,269,0.05712,219,-0.3157
ENSG00000052723,SIKE1,17,0.42081,9,-0.6039,13,-0.0464,21,0.71797,10,-0.4750
ENSG00000163399,ATP1A1,308,-0.6471,425,-0.1033,694,1.30131,288,-0.7002,214,-1.3168
ENSG00000143061,IGSF3,7,-1.2199,27,0.83273,26,1.46476,0,-6.8655,7,-1.3264
ENSG00000134247,PTGFRN,21,0.11794,6,-1.6032,27,1.01626,14,-0.4309,10,-1.0522
