Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000131238,PPT1,59,-1.4047,89,-0.7694,161,0.16937,175,0.30082,165,0.44536
ENSG00000084073,ZMPSTE24,22,-0.5425,23,-0.5143,48,0.69413,33,0.06495,31,0.00634
ENSG00000049089,COL9A2,100,4.21911,21,0.48619,8,-0.9038,2,-2.9357,2,-3.9933
ENSG00000084070,SMAP2,32,-1.9315,73,-0.7094,107,-0.1076,180,0.76485,127,0.37282
ENSG00000117016,RIMS3,17,-2.2583,77,0.05291,24,-1.7445,86,0.22231,94,0.87667
ENSG00000066136,NFYC,18,-1.0603,18,-1.0841,46,0.43050,37,0.05111,40,0.43936
ENSG00000179862,CITED4,26,0.41956,14,-0.5948,0,-7.4908,23,0.19672,24,0.59860
ENSG00000171793,CTPS1,1,-3.6755,13,-0.5534,17,-0.1050,13,-0.5207,24,1.09520
ENSG00000010803,SCMH1,7,-1.2139,8,-1.0982,17,-0.0152,9,-0.9114,22,1.05009
ENSG00000127124,HIVEP3,8,-1.0596,12,-0.4540,32,1.17821,23,0.64166,13,-0.4598
ENSG00000198815,FOXJ3,18,-1.5226,24,-1.0662,63,0.43525,55,0.22017,54,0.44771
ENSG00000177181,RIMKLA,2,-4.4252,25,-0.7122,18,-1.2376,32,-0.3288,57,1.52491
ENSG00000127125,PPCS,61,0.17837,50,-0.1208,60,0.15773,79,0.61938,48,-0.3824
ENSG00000171960,PPIH,16,-0.1103,9,-0.9488,19,0.19711,21,0.32826,18,0.11072
ENSG00000065978,YBX1,237,1.87442,86,0.05030,53,-0.7304,75,-0.1790,60,-0.8971
ENSG00000164008,C1orf50,24,0.27426,19,-0.0740,19,-0.0872,21,0.07377,20,-0.0848
ENSG00000177868,SVBP,29,-0.7091,35,-0.4119,39,-0.2386,60,0.48299,48,0.25448
ENSG00000117394,SLC2A1,102,1.49616,45,0.06795,24,-0.8857,37,-0.2622,36,-0.5200
ENSG00000117395,EBNA1BP2,34,-1.3876,56,-0.6347,89,0.10728,142,0.89651,86,0.09915
ENSG00000179178,TMEM125,114,4.75056,10,-0.7631,5,-1.7743,2,-2.6594,3,-3.4004
ENSG00000066322,ELOVL1,206,4.09532,20,-0.7896,17,-1.0388,1,-4.4951,11,-2.4277
ENSG00000159479,MED8,15,-0.6626,13,-0.8575,18,-0.3844,35,0.67220,26,0.31604
ENSG00000178922,HYI,38,1.80939,23,0.89196,15,0.14381,10,-0.3867,7,-1.5549
ENSG00000142949,PTPRF,65,-0.8615,75,-0.6541,48,-1.3211,161,0.59307,133,0.60782
ENSG00000066135,KDM4A,15,-0.0597,8,-0.9359,17,0.08844,15,-0.1033,17,0.32364
ENSG00000126091,ST3GAL3,8,-2.6836,35,-0.5640,35,-0.5957,26,-1.0402,70,1.41530
ENSG00000117408,IPO13,132,1.53517,45,-0.3092,64,0.26039,57,0.07556,39,-0.9321
ENSG00000117410,ATP6V0B,202,-1.3498,255,-0.9957,453,-0.0952,650,0.49963,554,0.50390
ENSG00000117411,B4GALT2,53,-0.1531,70,0.28577,42,-0.5284,72,0.33903,58,-0.0298
ENSG00000159214,CCDC24,13,-0.7149,17,-0.3247,10,-1.0170,22,0.14804,24,0.62637
ENSG00000178028,DMAP1,34,-0.7132,44,-0.3018,49,-0.1459,70,0.45995,56,0.19646
ENSG00000117419,ERI3,101,-1.0125,144,-0.4678,280,0.62293,212,0.15204,200,0.11647
ENSG00000187147,RNF220,132,0.07354,84,-0.6348,110,-0.2189,126,-0.0025,136,0.27104
ENSG00000126106,TMEM53,11,-0.4906,13,-0.3139,10,-0.7200,12,-0.3494,19,0.68061
ENSG00000142937,RPS8,2279,1.66867,1024,0.22886,850,-0.0739,670,-0.4532,638,-0.9187
ENSG00000070785,EIF2B3,16,-0.7574,13,-0.9749,22,-0.2507,27,0.06263,30,0.64024
ENSG00000126107,HECTD3,9,-0.6420,15,0.10668,5,-1.4205,27,1.12668,13,-0.0430
ENSG00000126088,UROD,52,-0.7377,63,-0.4333,91,0.15157,98,0.27162,89,0.21817
ENSG00000117450,PRDX1,396,0.42898,286,-0.1053,452,0.65220,230,-0.4523,277,-0.2991
ENSG00000117448,AKR1A1,58,0.04855,40,-0.5304,59,0.06984,59,0.07602,58,0.10512
ENSG00000132780,NASP,77,1.73836,18,-0.7669,29,0.02479,29,0.00342,21,-0.8286
ENSG00000159592,GPBP1L1,42,0.61776,19,-0.6663,23,-0.3874,39,0.45986,28,-0.1363
ENSG00000159596,TMEM69,3,-2.4802,11,-0.6178,29,0.96034,20,0.38090,16,0.06792
ENSG00000086015,MAST2,23,-0.3937,26,-0.2311,22,-0.4824,21,-0.5539,35,0.61123
ENSG00000085998,POMGNT1,67,0.00385,36,-0.9724,68,0.02886,61,-0.1581,74,0.35314
ENSG00000132128,LRRC41,37,-0.4444,33,-0.6108,44,-0.1375,60,0.33997,52,0.27248
ENSG00000173660,UQCRH,283,-1.5007,609,-0.3177,610,-0.3155,762,0.04116,885,0.64343
ENSG00000117480,FAAH,49,0.53365,22,-0.7487,33,-0.0925,49,0.53718,33,-0.2118
ENSG00000079277,MKNK1,7,-1.7021,11,-1.1071,10,-1.2844,39,0.90251,27,0.69939
ENSG00000123472,ATPAF1,79,-0.7292,110,-0.2184,113,-0.1699,85,-0.6307,149,0.62327
ENSG00000159658,EFCAB14,107,1.46583,55,0.30903,33,-0.5131,26,-0.8852,38,-0.5223
ENSG00000186377,CYP4X1,0,-5.9095,5,-2.1837,21,-0.2116,37,0.69053,31,0.94089
ENSG00000162368,CMPK1,85,-0.2832,80,-0.3657,85,-0.2888,98,-0.0510,113,0.37173
ENSG00000162373,BEND5,7,-2.5200,29,-0.4049,21,-0.8961,58,0.72750,45,0.62208
ENSG00000162374,ELAVL4,18,-3.2448,88,-0.8833,167,0.12849,329,1.30151,158,0.07157
ENSG00000185104,FAF1,24,-0.7884,25,-0.7486,35,-0.1878,50,0.38846,45,0.40743
ENSG00000123091,RNF11,139,-1.6861,294,-0.5472,459,0.16506,501,0.31044,468,0.42537
ENSG00000085832,EPS15,105,-0.8823,99,-0.9676,191,0.05843,184,-0.0015,216,0.57264
ENSG00000117859,OSBPL9,34,0.98016,12,-0.7095,21,0.13048,24,0.36293,16,-0.4818
ENSG00000078618,NRDC,43,-1.1149,54,-0.7787,82,-0.1352,128,0.60207,98,0.35908
ENSG00000169213,RAB3B,23,-3.0925,132,-0.4694,105,-0.8177,174,-0.0325,232,1.09567
ENSG00000117862,TXNDC12,24,-0.1119,18,-0.5973,51,1.13904,28,0.13641,22,-0.4180
ENSG00000134717,BTF3L4,42,-0.8124,51,-0.5211,91,0.40470,94,0.46661,72,0.05033
ENSG00000157077,ZFYVE9,10,-1.6411,11,-1.4987,31,0.08739,22,-0.4745,38,1.03589
ENSG00000134748,PRPF38A,37,1.22316,16,-0.1814,24,0.49045,21,0.27785,13,-0.9440
ENSG00000134744,TUT4,39,1.81360,14,0.00046,14,0.06999,6,-1.2509,10,-0.8012
ENSG00000162377,COA7,5,-1.9606,12,-0.7877,24,0.27306,13,-0.7183,26,0.89724
ENSG00000162378,ZYG11B,19,-3.1196,77,-1.0276,170,0.21478,184,0.34002,179,0.66567
ENSG00000116171,SCP2,107,0.41700,69,-0.2844,96,0.24211,44,-0.9984,86,0.12136
ENSG00000162384,CZIB,36,-0.6905,56,0.00758,56,0.00249,48,-0.2317,61,0.31729
ENSG00000162385,MAGOH,22,-0.5975,28,-0.2520,30,-0.1190,40,0.34715,35,0.19295
ENSG00000157193,LRP8,5,-3.0977,24,-0.9493,85,1.12141,20,-1.1819,52,0.62720
ENSG00000058804,NDC1,4,-1.7526,5,-1.3996,23,0.96616,23,1.01133,12,-0.1979
ENSG00000058799,YIPF1,11,-1.0345,14,-0.6081,30,0.56821,48,1.39842,17,-0.5387
ENSG00000081870,HSPB11,33,-0.3194,31,-0.4290,96,1.52935,30,-0.4665,34,-0.4611
ENSG00000116209,TMEM59,235,0.19663,122,-0.8367,265,0.40078,249,0.29692,200,-0.1224
ENSG00000116221,MRPL37,18,-1.9011,44,-0.5192,82,0.48532,52,-0.2641,71,0.53447
ENSG00000157216,SSBP3,72,-0.9014,107,-0.2836,219,0.91728,255,1.19092,99,-0.7217
ENSG00000243725,TTC4,6,-1.3751,9,-0.7139,20,0.42851,21,0.51457,16,0.18942
ENSG00000116133,DHCR24,61,-1.5420,99,-0.8006,99,-0.8086,359,1.34532,174,0.16877
ENSG00000162402,USP24,27,0.04018,20,-0.4157,13,-1.0038,39,0.65260,27,0.12908
ENSG00000162407,PLPP3,101,1.10132,103,1.13577,118,1.38685,16,-1.8108,28,-1.5977
ENSG00000162409,PRKAA2,9,-1.7086,20,-0.6221,23,-0.3494,56,1.09108,31,0.19370
ENSG00000173406,DAB1,2,-2.9465,13,-0.4937,0,-6.3828,31,0.95303,23,0.94313
ENSG00000162601,MYSM1,17,-0.4975,13,-0.8521,18,-0.4121,50,1.35532,22,-0.1734
ENSG00000177606,JUN,105,0.77128,34,-1.0104,18,-1.9513,122,1.03936,63,-0.1484
ENSG00000134709,HOOK1,4,-2.5999,11,-1.2108,26,0.05656,57,1.43287,25,0.03300
ENSG00000162599,NFIA,176,2.43133,71,0.64129,100,1.25110,21,-1.3016,13,-2.7514
ENSG00000162604,TM2D1,33,-1.0858,33,-1.0717,108,0.83291,86,0.45453,66,0.02542
ENSG00000162607,USP1,42,1.37424,16,-0.2607,26,0.55497,17,-0.1314,13,-0.8876
ENSG00000116641,DOCK7,22,0.22116,20,0.09595,32,0.84495,25,0.40425,15,-0.7305
ENSG00000125703,ATG4C,69,2.29933,7,-1.5631,17,-0.2283,15,-0.4502,14,-0.9173
ENSG00000079739,PGM1,16,-1.1724,28,-0.2596,42,0.37399,28,-0.2944,38,0.39054
ENSG00000162434,JAK1,32,-1.2434,39,-0.9275,21,-1.8274,88,0.35729,92,1.01311
ENSG00000162433,AK4,14,-1.2655,30,-0.1359,87,1.74591,42,0.41806,24,-0.8475
ENSG00000116675,DNAJC6,135,-1.6065,198,-1.0234,442,0.24682,564,0.65810,416,0.31565
ENSG00000213625,LEPROT,34,1.44308,22,0.63811,17,0.26299,9,-0.8145,10,-0.9873
ENSG00000184588,PDE4B,60,0.15682,31,-0.9128,52,-0.1003,67,0.33136,57,0.11481
ENSG00000118473,SGIP1,35,-1.4243,56,-0.7200,118,0.46449,148,0.86200,88,-0.0165
ENSG00000198160,MIER1,30,0.75761,22,0.22244,24,0.38550,20,0.11016,15,-0.6756
ENSG00000142864,SERBP1,129,0.45062,68,-0.5857,112,0.21455,110,0.18764,93,-0.1722
ENSG00000116717,GADD45A,27,0.30555,18,-0.3134,47,1.29748,39,0.95323,13,-1.2475
ENSG00000116729,WLS,55,-0.4569,41,-0.8959,40,-0.9396,18,-2.1280,101,1.37768
ENSG00000033122,LRRC7,15,-2.2276,29,-1.2723,95,0.60036,98,0.65006,72,0.27203
ENSG00000066557,LRRC40,10,-1.0767,14,-0.6927,32,0.68287,24,0.20941,22,0.13700
ENSG00000116754,SRSF11,177,1.03967,62,-0.6884,92,-0.0754,138,0.60677,79,-0.5671
ENSG00000118454,ANKRD13C,24,-0.4730,20,-0.7986,31,-0.1104,43,0.45514,35,0.26469
ENSG00000132485,ZRANB2,80,0.16682,46,-0.7234,83,0.23331,97,0.48599,69,-0.1516
ENSG00000172260,NEGR1,47,-1.2206,68,-0.6418,186,1.00482,131,0.40387,98,-0.1342
ENSG00000178965,ERICH3,4,-3.2169,10,-1.8787,71,1.18619,58,0.82884,35,-0.0282
ENSG00000162623,TYW3,25,0.30549,15,-0.5090,39,1.08954,24,0.28243,16,-0.6501
ENSG00000117054,ACADM,31,-0.2855,22,-0.7913,26,-0.5745,48,0.41430,42,0.38063
ENSG00000137955,RABGGTB,58,0.48111,25,-0.8321,44,0.02183,50,0.22978,43,-0.0593
ENSG00000117069,ST6GALNAC5,0,-6.5822,25,-1.1874,2,-4.5828,113,1.28808,68,0.95314
ENSG00000142892,PIGK,33,-0.1338,11,-1.7085,61,0.91370,26,-0.4891,38,0.19433
ENSG00000154027,AK5,136,-1.4596,147,-1.3426,902,1.69519,544,0.75142,280,-0.6256
ENSG00000036549,AC118549.1,30,0.76465,13,-0.5375,12,-0.6807,27,0.61477,17,-0.2495
ENSG00000077254,USP33,56,-1.0090,43,-1.4009,132,0.34467,176,0.83635,111,0.12521
ENSG00000180488,MIGA1,72,-0.5702,42,-1.4006,102,-0.0216,120,0.23349,119,0.50423
ENSG00000162613,FUBP1,34,-0.2936,22,-0.9661,31,-0.4676,57,0.52449,46,0.33568
ENSG00000162616,DNAJB4,24,-0.2485,23,-0.3446,37,0.43677,35,0.36071,27,-0.1360
ENSG00000137959,IFI44L,125,3.99145,19,-0.1018,19,-0.1123,6,-1.7873,3,-3.6295
ENSG00000117114,ADGRL2,5,-2.7156,4,-2.9779,15,-1.2096,17,-0.9529,50,2.22378
ENSG00000137941,TTLL7,246,1.41448,60,-0.9333,120,0.15298,132,0.31020,85,-0.7142
ENSG00000142875,PRKACB,209,-0.9850,194,-1.0976,437,0.17932,460,0.26441,444,0.45132
ENSG00000117133,RPF1,16,-0.2082,5,-1.8018,27,0.66697,29,0.78553,17,-0.1781
ENSG00000174021,GNG5,67,1.59122,48,0.99298,39,0.63207,10,-1.4637,15,-1.3991
ENSG00000117155,SSX2IP,11,-3.1740,30,-1.6558,74,-0.3081,96,0.11240,119,1.16796
ENSG00000162642,C1orf52,21,-1.8854,45,-0.7375,62,-0.2451,136,1.06812,78,0.22984
ENSG00000153904,DDAH1,88,-0.6507,155,0.24667,227,0.90037,95,-0.5338,126,-0.1576
ENSG00000117174,ZNHIT6,23,0.11392,13,-0.7347,34,0.76201,29,0.47589,19,-0.3913
ENSG00000122417,ODF2L,17,-0.7899,15,-1.0541,40,0.51940,38,0.45976,30,0.12692
ENSG00000097033,SH3GLB1,53,1.23176,23,-0.2134,28,0.12435,30,0.24003,20,-0.7451
ENSG00000183291,SELENOF,110,0.16966,49,-1.0954,155,0.74255,101,0.02638,96,-0.1163
ENSG00000153936,HS2ST1,15,-1.3350,30,-0.3176,62,0.87811,32,-0.2294,38,0.13465
ENSG00000143013,LMO4,130,-2.5142,221,-1.7277,872,0.41706,385,-0.8890,897,1.15696
ENSG00000065243,PKN2,22,0.69036,11,-0.3774,17,0.23338,19,0.41575,12,-0.4759
ENSG00000137947,GTF2B,12,-1.3386,17,-0.9056,25,-0.2729,27,-0.1935,38,0.88719
ENSG00000137944,KYAT3,11,-1.8566,21,-0.8987,35,-0.1141,72,1.10976,40,0.19016
ENSG00000197147,LRRC8B,39,-1.5558,40,-1.4980,50,-1.1581,144,0.49893,136,0.99565
ENSG00000171492,LRRC8D,85,1.34310,19,-1.0797,26,-0.5946,39,0.02498,36,-0.2404
ENSG00000162664,ZNF326,55,1.34474,22,-0.1972,14,-0.9071,32,0.38230,21,-0.5641
ENSG00000233593,LINC02609,11,-1.3652,17,-0.7712,1,-4.6013,24,-0.2137,39,1.52994
ENSG00000122482,ZNF644,36,0.86342,23,0.14500,15,-0.5915,27,0.35276,18,-0.4429
ENSG00000172031,EPHX4,0,-8.8522,13,-1.2460,6,-2.4104,31,0.00933,45,1.81680
ENSG00000189195,BTBD8,18,-2.8241,53,-1.2271,47,-1.4162,90,-0.4345,170,1.70132
ENSG00000122484,RPAP2,10,-0.3198,11,-0.0994,17,0.57969,7,-0.7999,13,0.14425
ENSG00000067208,EVI5,37,0.80204,21,-0.1328,4,-2.5581,9,-1.3484,27,0.57841
ENSG00000122406,RPL5,823,1.07473,475,0.13018,394,-0.1700,444,0.02034,362,-0.5606
ENSG00000154511,DIPK1A,34,-0.4965,17,-1.5089,40,-0.2135,52,0.17591,55,0.60607
ENSG00000143033,MTF2,15,-0.1687,9,-1.0041,10,-0.7789,11,-0.6720,21,0.90470
ENSG00000117500,TMED5,34,0.27469,16,-0.9287,24,-0.3292,25,-0.2583,33,0.39614
ENSG00000117505,DR1,39,-0.4001,26,-1.0109,52,0.07747,44,-0.2154,58,0.51658
ENSG00000137942,FNBP1L,12,-0.5809,13,-0.4468,20,0.23404,32,1.00963,16,-0.2663
ENSG00000067334,DNTTIP2,27,-0.5455,29,-0.4291,39,0.03694,60,0.77841,37,-0.0560
ENSG00000023909,GCLM,11,-1.1817,10,-1.3022,28,0.22444,33,0.51386,27,0.38832
ENSG00000117528,ABCD3,46,0.46243,21,-0.7876,38,0.13992,39,0.16760,34,-0.0825
ENSG00000117525,F3,31,0.61690,53,1.57906,35,0.84627,1,-3.8120,14,-1.0594
ENSG00000117519,CNN3,99,1.00329,82,0.65658,75,0.50291,43,-0.3885,39,-0.9226
ENSG00000172339,ALG14,8,-1.1687,10,-0.7299,13,-0.3702,20,0.26152,20,0.62695
ENSG00000152078,TLCD4,18,-1.0012,21,-0.7609,25,-0.5417,47,0.48035,40,0.53931
ENSG00000122481,RWDD3,11,-0.5032,17,0.14075,14,-0.0974,12,-0.3433,17,0.28430
ENSG00000228971,LINC02607,3,-4.3309,40,-0.7937,97,0.60494,143,1.30725,64,-0.1453
ENSG00000117569,PTBP2,50,-0.1825,27,-1.1334,77,0.53161,62,0.16643,57,0.08947
ENSG00000117598,PLPPR5,9,-2.2139,16,-1.3399,29,-0.4572,65,0.87967,46,0.61109
ENSG00000117600,PLPPR4,7,-4.4355,50,-1.7109,217,0.58125,269,0.95637,166,0.29145
ENSG00000162688,AGL,26,0.18550,19,-0.2739,17,-0.5148,21,-0.1576,25,0.26682
ENSG00000117620,SLC35A3,7,-1.2177,8,-1.0118,29,1.10383,7,-1.1190,17,0.41159
ENSG00000156875,MFSD14A,19,-1.2647,20,-1.2071,47,0.14632,68,0.75353,47,0.28470
ENSG00000137992,DBT,14,-0.9635,19,-0.4925,25,-0.0397,34,0.45211,28,0.28540
ENSG00000137996,RTCA,35,-0.8002,27,-1.1926,58,-0.0265,73,0.36653,67,0.46496
ENSG00000181656,GPR88,1,-4.7273,5,-2.3328,0,-7.2544,53,1.33721,32,1.11485
ENSG00000162694,EXTL2,8,-2.8520,23,-1.3413,20,-1.5796,86,0.73947,72,1.06338
ENSG00000170989,S1PR1,10,-0.4611,31,1.34694,51,2.39159,1,-3.7343,6,-1.7562
ENSG00000118733,OLFM3,2,-4.6920,19,-1.5313,48,-0.1348,106,1.22461,59,0.41781
ENSG00000198890,PRMT6,9,-0.8642,6,-1.3655,7,-1.1980,20,0.36142,20,0.89666
ENSG00000162631,NTNG1,6,-4.1466,22,-2.2525,0,-7.6262,44,-1.2350,160,3.13199
ENSG00000162636,FAM102B,9,-3.0593,31,-1.2498,76,0.15090,138,1.17218,74,0.22488
ENSG00000162639,HENMT1,7,-1.4261,14,-0.4698,37,1.08646,25,0.36982,18,-0.1836
ENSG00000134186,PRPF38B,68,1.59839,15,-0.9191,19,-0.5693,16,-0.7964,25,-0.2146
ENSG00000116266,STXBP3,62,1.06219,19,-0.8545,73,1.37422,33,-0.0021,22,-1.0733
ENSG00000121957,GPSM2,28,1.50312,17,0.65036,12,0.10954,0,-7.4376,9,-0.5834
ENSG00000121940,CLCC1,21,-0.3751,22,-0.2990,37,0.53249,45,0.88994,23,-0.4450
ENSG00000085433,WDR47,17,-3.1511,49,-1.5766,198,0.62309,163,0.29598,160,0.58013
ENSG00000197780,TAF13,63,-0.4040,68,-0.2758,84,0.05283,91,0.17720,85,0.15255
ENSG00000215717,TMEM167B,31,-0.2152,22,-0.7212,42,0.27986,39,0.14380,37,0.13903
ENSG00000179902,C1orf194,9,-0.7104,24,0.84242,36,1.59904,13,-0.1678,9,-1.0827
ENSG00000116299,KIAA1324,3,-3.1632,17,-0.7499,40,0.58757,73,1.68741,24,-0.4843
ENSG00000031698,SARS,114,-1.1013,159,-0.5814,304,0.46259,226,-0.0249,253,0.33251
ENSG00000143126,CELSR2,88,-0.7039,63,-1.2233,215,0.74301,142,0.04654,147,0.20654
ENSG00000134222,PSRC1,55,1.78173,14,-0.5310,42,1.25760,11,-0.8998,12,-1.3639
ENSG00000134243,SORT1,291,0.57022,110,-0.9938,398,1.12212,279,0.49482,156,-0.7831
ENSG00000143106,PSMA5,39,-1.2369,39,-1.2121,121,0.56556,110,0.40533,93,0.26481
ENSG00000174151,CYB561D1,7,-1.5970,15,-0.5383,2,-3.2597,15,-0.5660,31,1.59241
ENSG00000181754,AMIGO1,7,-2.6778,25,-0.8656,45,0.04222,42,-0.0730,55,0.87582
ENSG00000065135,GNAI3,17,0.34887,23,0.85902,12,-0.1874,7,-0.9053,13,-0.2274
ENSG00000116337,AMPD2,37,-0.9940,84,0.27743,71,0.00450,88,0.37049,71,0.01919
ENSG00000168765,GSTM4,25,-0.4945,29,-0.2809,45,0.42872,45,0.42330,34,-0.1042
ENSG00000134201,GSTM5,34,2.04271,34,2.01754,8,-0.4655,0,-6.5486,4,-1.9875
ENSG00000134202,GSTM3,153,0.09450,146,0.01685,194,0.48310,131,-0.1601,135,-0.2027
ENSG00000168710,AHCYL1,309,1.07821,213,0.42817,206,0.37384,86,-1.0165,133,-0.6136
ENSG00000143093,STRIP1,13,-1.8591,22,-1.0300,34,-0.3901,76,0.93576,49,0.43950
ENSG00000197106,SLC6A17,19,-3.2552,93,-0.9135,113,-0.6103,182,0.15270,217,1.09232
ENSG00000116396,KCNC4,20,-1.4903,41,-0.4247,82,0.68636,39,-0.5043,61,0.40744
ENSG00000134248,LAMTOR5,152,-0.2773,162,-0.1708,174,-0.0599,185,0.04445,190,0.17517
ENSG00000177301,KCNA2,23,-2.4194,48,-1.3310,76,-0.6355,80,-0.5562,158,1.47909
ENSG00000134255,CEPT1,22,0.16514,6,-1.7277,15,-0.4018,16,-0.3764,24,0.67657
ENSG00000116455,WDR77,9,-1.0170,15,-0.3332,6,-1.5340,27,0.65472,21,0.54430
ENSG00000116459,ATP5PB,94,-1.3864,123,-0.9778,242,0.08866,321,0.56263,256,0.39361
ENSG00000116473,RAP1A,125,1.81377,35,-0.4308,34,-0.4595,24,-0.9792,38,-0.5132
ENSG00000197852,INKA2,15,-0.9203,16,-0.7503,25,-0.1058,32,0.32497,30,0.44232
ENSG00000171385,KCND3,15,-1.8730,35,-0.6000,75,0.63663,82,0.80611,50,-0.0397
ENSG00000116489,CAPZA1,51,-0.1266,35,-0.7255,55,-0.0198,66,0.27325,58,0.17925
ENSG00000155366,RHOC,153,2.18826,78,0.88001,48,0.04927,19,-1.3940,24,-1.6129
ENSG00000155367,PPM1J,1,-3.6128,15,0.19242,1,-3.3574,18,0.45735,17,0.94448
ENSG00000155380,SLC16A1,40,1.59488,13,-0.3651,10,-0.7051,14,-0.1986,13,-0.5068
ENSG00000081026,MAGI3,14,-0.2559,10,-0.7609,17,0.09805,16,-0.0361,18,0.32267
ENSG00000116793,PHTF1,3,-2.5774,9,-1.1482,23,0.19035,24,0.30061,24,0.68581
ENSG00000081019,RSBN1,21,-0.3367,7,-1.8501,36,0.58051,24,-0.0617,28,0.33549
ENSG00000134262,AP4B1,21,0.02572,10,-1.1592,28,0.43645,22,0.08174,22,0.09999
ENSG00000163349,HIPK1,35,-0.3467,41,-0.1018,59,0.48109,45,0.02932,43,-0.0645
ENSG00000197323,TRIM33,37,-0.1922,20,-1.1243,58,0.56707,58,0.54916,40,-0.1122
ENSG00000116752,BCAS2,48,-1.1400,52,-1.0075,86,-0.2213,110,0.16272,120,0.68808
ENSG00000213281,NRAS,20,0.02133,17,-0.2720,17,-0.2565,22,0.14434,21,0.12898
ENSG00000009307,CSDE1,220,-0.2833,159,-0.7873,264,0.01377,284,0.13261,286,0.30369
ENSG00000052723,SIKE1,23,0.52364,11,-0.5956,8,-1.1913,28,0.82954,16,-0.1044
ENSG00000163393,SLC22A15,24,0.58218,12,-0.5848,12,-0.5001,18,0.07856,17,0.07072
ENSG00000163399,ATP1A1,121,-2.4698,226,-1.5472,538,-0.2093,771,0.37761,772,0.89800
ENSG00000143061,IGSF3,1,-3.5212,7,-1.1127,0,-5.4982,3,-2.2073,25,2.93800
ENSG00000198162,MAN1A2,359,1.59244,248,0.90271,60,-1.3697,81,-0.9240,112,-0.7352
ENSG00000092621,PHGDH,250,2.84044,82,0.55201,70,0.28217,6,-3.2515,24,-2.0828
ENSG00000134250,NOTCH2,27,1.46559,20,0.88405,13,0.24034,0,-5.4668,9,-0.7613
ENSG00000265808,SEC22B,41,-0.4357,41,-0.4123,41,-0.4311,70,0.44737,58,0.25752
ENSG00000226067,LINC00623,21,0.36200,26,0.76705,18,0.12880,14,-0.2522,14,-0.4897
ENSG00000171943,SRGAP2C,32,0.27991,20,-0.4550,29,0.08617,25,-0.1378,28,0.05823
ENSG00000232527,LINC02802,42,-0.7777,72,0.07898,63,-0.1274,84,0.33797,71,0.12178
ENSG00000196369,SRGAP2B,23,0.46756,12,-0.5739,24,0.53405,20,0.30138,15,-0.3887
ENSG00000265491,RNF115,35,0.20208,31,0.01391,27,-0.2422,52,0.85301,27,-0.4233
ENSG00000186141,POLR3C,20,0.16677,8,-1.2799,9,-0.9750,42,1.45701,17,-0.2485
ENSG00000131788,PIAS3,19,0.26487,12,-0.5292,23,0.56608,12,-0.4255,16,-0.0417
ENSG00000198483,ANKRD35,26,1.09909,28,1.25663,27,1.17130,4,-1.7859,7,-1.5159
ENSG00000131779,PEX11B,12,-2.0234,27,-0.8155,50,0.14552,77,0.86835,50,0.24255
ENSG00000265241,RBM8A,108,0.62288,70,-0.1005,50,-0.6135,84,0.20547,71,-0.1331
ENSG00000272031,ANKRD34A,8,-2.6373,34,-0.5866,29,-0.8078,83,0.87891,58,0.57058
ENSG00000121851,POLR3GL,47,1.22835,24,0.06796,37,0.77902,20,-0.2189,16,-1.0036
ENSG00000265972,TXNIP,206,4.41014,21,-0.5810,18,-0.8441,9,-1.8101,5,-3.5444
ENSG00000131791,PRKAB2,11,-0.5342,12,-0.4623,5,-1.7451,22,0.53430,18,0.55936
ENSG00000178104,PDE4DIP,123,-0.4685,146,-0.1954,136,-0.3020,199,0.31049,176,0.21790
ENSG00000178096,BOLA1,21,-0.1646,16,-0.6008,25,0.08701,30,0.38894,24,0.05919
ENSG00000159164,SV2A,64,-2.8205,172,-1.3626,271,-0.6667,630,0.70721,516,0.85793
ENSG00000143368,SF3B4,22,0.01684,18,-0.2597,13,-0.7903,37,0.90864,21,-0.1153
ENSG00000264522,OTUD7B,65,3.13631,8,-0.8414,19,0.56519,5,-1.4879,5,-2.2122
ENSG00000136631,VPS45,29,-0.7227,22,-1.1096,59,0.41783,54,0.26985,49,0.26767
ENSG00000023902,PLEKHO1,28,-0.6962,64,0.61439,24,-0.9273,35,-0.3798,49,0.37473
ENSG00000143401,ANP32E,67,0.98943,44,0.27480,49,0.44585,28,-0.4683,30,-0.6613
ENSG00000117362,APH1A,46,0.69371,27,-0.1717,20,-0.6273,33,0.11080,29,-0.1013
ENSG00000159208,CIART,6,-1.3840,11,-0.5807,15,-0.1571,17,0.10962,19,0.61911
ENSG00000266472,MRPS21,153,-0.7540,227,-0.1376,191,-0.4076,270,0.14517,276,0.39295
ENSG00000163125,RPRD2,21,-0.7642,18,-0.9712,42,0.35569,47,0.53589,35,0.14488
ENSG00000143374,TARS2,8,-1.5602,11,-1.0459,22,-0.0009,17,-0.3754,27,0.92336
ENSG00000143369,ECM1,8,-1.5878,7,-1.7206,7,-1.7292,4,-2.5067,37,2.36630
ENSG00000143384,MCL1,36,0.56527,18,-0.5589,21,-0.3241,44,0.91150,22,-0.4110
ENSG00000143420,ENSA,141,-1.0241,242,-0.1787,285,0.08325,278,0.04559,298,0.33211
