Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000173258,ZNF483,228,0.35122,248,0.49261,189,0.05613,222,0.40333,116,-0.7708,130,-0.5843
ENSG00000106853,PTGR1,20,0.03028,18,-0.1348,37,1.17467,22,0.14438,14,-0.5485,7,-1.6793
ENSG00000242616,GNG10,192,1.02436,84,-0.3154,105,0.03604,93,-0.2026,101,-0.0413,84,-0.3591
ENSG00000148154,UGCG,85,1.25503,27,-0.5816,55,0.58069,51,0.48902,18,-1.2997,15,-1.6155
ENSG00000119314,PTBP3,16,-0.1113,9,-0.9358,20,0.19437,28,0.99661,15,-0.2396,7,-1.4241
ENSG00000119471,HSDL2,14,-1.0084,21,-0.3759,16,-0.7880,16,-0.8994,44,0.96311,44,0.92975
ENSG00000148153,INIP,20,-0.4116,29,0.17341,33,0.45390,26,0.00921,18,-0.5587,27,0.08074
ENSG00000148158,SNX30,13,-0.9697,35,0.59311,31,0.47642,21,-0.2185,16,-0.7065,29,0.34896
ENSG00000285447,ZNF883,25,0.65312,17,-0.0062,18,0.10296,20,0.38390,11,-0.6539,12,-0.5908
ENSG00000136867,SLC31A2,15,-0.2878,29,0.79422,4,-2.2260,4,-2.3300,7,-1.4251,59,2.66722
ENSG00000176386,CDC26,50,0.84266,10,-1.6179,21,-0.6042,29,-0.0188,34,0.24738,34,0.25821
ENSG00000136875,PRPF4,4,-1.5803,17,0.36696,18,0.54680,17,0.47632,6,-1.2351,13,-0.0251
ENSG00000148218,ALAD,43,0.15994,27,-0.5454,33,-0.2860,25,-0.8248,34,-0.2058,74,1.24475
ENSG00000148229,POLE3,21,-0.3676,35,0.46738,33,0.39014,20,-0.5181,26,-0.0332,28,0.12555
ENSG00000136888,ATP6V1G1,197,0.41573,128,-0.2709,181,0.30658,178,0.31613,120,-0.4131,108,-0.5868
ENSG00000157693,TMEM268,8,-2.2157,34,-0.1021,51,0.61245,51,0.68246,29,-0.4074,24,-0.6923
ENSG00000148219,ASTN2,53,1.06680,61,1.32539,15,-1.0233,22,-0.4295,17,-0.8197,30,0.15409
ENSG00000078725,BRINP1,39,-1.0301,44,-0.8395,150,1.32671,91,0.37432,50,-0.7035,40,-1.0764
ENSG00000136861,CDK5RAP2,39,0.95994,12,-0.8638,12,-0.9978,18,-0.2977,14,-0.6697,39,1.13909
ENSG00000106780,MEGF9,56,-0.2077,54,-0.2620,68,0.10282,65,0.03338,53,-0.3332,79,0.37232
ENSG00000119402,FBXW2,37,0.16868,40,0.30579,42,0.41490,43,0.52406,19,-0.9190,19,-0.9232
ENSG00000095261,PSMD5,38,1.55173,15,0.02141,23,0.82210,12,-0.4239,8,-1.0613,7,-1.2696
ENSG00000119396,RAB14,77,-0.7450,98,-0.3718,180,0.67132,132,0.11528,102,-0.3499,119,-0.0848
ENSG00000148180,GSN,105,-0.6038,133,-0.2403,33,-2.4498,48,-2.0084,130,-0.3116,501,2.65941
ENSG00000148175,STOM,122,0.86690,41,-0.8748,16,-2.3458,48,-0.7361,109,0.78385,115,0.88989
ENSG00000136848,DAB2IP,38,-0.3882,30,-0.7438,36,-0.5143,79,1.06025,48,-0.0388,33,-0.6860
ENSG00000119421,NDUFA8,125,-0.5533,132,-0.4708,229,0.46223,228,0.51896,155,-0.2365,123,-0.6203
ENSG00000106852,LHX6,107,1.80921,15,-1.3439,8,-2.4102,77,1.76378,11,-1.8994,9,-2.2008
ENSG00000119446,RBM18,26,-0.5411,41,0.13659,42,0.21519,57,0.94052,15,-1.5095,29,-0.4408
ENSG00000056586,RC3H2,11,-1.8756,62,0.73529,41,0.05985,51,0.54020,29,-0.5330,34,-0.2584
ENSG00000011454,RABGAP1,53,-0.2635,96,0.66982,71,0.19840,59,-0.1284,54,-0.2748,60,-0.0965
ENSG00000165209,STRBP,64,0.51316,66,0.57563,65,0.61156,52,0.23831,27,-0.9122,20,-1.3608
ENSG00000119522,DENND1A,22,-0.3784,28,0.02407,34,0.37093,34,0.40506,27,-0.0405,16,-0.9436
ENSG00000106689,LHX2,23,-1.5995,56,-0.2944,56,-0.3325,71,0.09773,128,1.23402,42,-0.8024
ENSG00000119408,NEK6,18,0.00992,16,-0.1569,13,-0.5376,20,0.20331,22,0.31828,18,-0.0678
ENSG00000136930,PSMB7,164,-0.0685,207,0.30624,277,0.91190,128,-0.5457,147,-0.2537,138,-0.3716
ENSG00000136942,RPL35,1341,0.49936,841,-0.2472,637,-0.7355,734,-0.5547,1091,0.18512,1492,0.77598
ENSG00000136950,ARPC5L,100,-0.5170,69,-1.0820,243,1.05144,166,0.35699,119,-0.2799,73,-1.0806
ENSG00000173611,SCAI,55,0.64716,38,0.06178,51,0.57715,45,0.41631,20,-1.0011,18,-1.2099
ENSG00000119414,PPP6C,28,-0.8476,69,0.54188,76,0.81148,43,-0.2346,42,-0.2523,38,-0.4396
ENSG00000136933,RABEPK,70,1.76252,33,0.45673,18,-0.5263,19,-0.5094,19,-0.4468,20,-0.4059
ENSG00000044574,HSPA5,180,0.32440,128,-0.2165,185,0.41457,154,0.09711,111,-0.4800,127,-0.2521
ENSG00000165219,GAPVD1,14,-0.8535,39,0.79555,28,0.25172,18,-0.5537,16,-0.6334,35,0.67317
ENSG00000119487,MAPKAP1,56,0.41282,38,-0.2136,40,-0.1342,49,0.25431,42,-0.0759,36,-0.3148
ENSG00000196814,MVB12B,31,0.13180,43,0.67050,25,-0.2023,19,-0.7123,16,-0.9044,48,1.01357
ENSG00000169155,ZBTB43,12,-0.5323,27,0.73025,15,-0.2760,23,0.59481,7,-1.4331,19,0.17320
ENSG00000136828,RALGPS1,73,1.53441,29,0.01227,28,-0.0531,33,0.22497,17,-0.8640,15,-1.1014
ENSG00000136895,GARNL3,26,0.11853,65,1.65155,17,-0.5853,22,-0.1945,18,-0.5363,21,-0.2842
ENSG00000136856,SLC2A8,9,-1.5718,37,0.60750,31,0.36095,30,0.35500,26,0.02507,14,-0.9270
ENSG00000197958,RPL12,1113,0.92370,405,-0.6974,341,-1.0339,398,-0.8580,645,0.03041,1145,1.13622
ENSG00000148356,LRSAM1,36,0.36816,30,0.10653,36,0.44102,33,0.28848,18,-0.7156,19,-0.6586
ENSG00000136854,STXBP1,436,-0.2436,659,0.41459,929,1.15817,523,0.05387,301,-0.8835,239,-1.2531
ENSG00000187024,PTRH1,2,-2.7497,27,0.84298,20,0.41615,16,-0.0292,11,-0.6192,19,0.25354
ENSG00000136807,CDK9,37,0.15796,43,0.39644,54,0.90585,24,-0.5997,20,-0.8118,33,-0.0313
ENSG00000106992,AK1,260,0.89210,171,0.19472,115,-0.4673,120,-0.4334,145,-0.0676,174,0.25858
ENSG00000160408,ST6GALNAC6,80,-0.8941,233,0.80587,99,-0.6240,138,-0.0570,168,0.29663,153,0.12194
ENSG00000136908,DPM2,23,-1.2621,67,0.40398,71,0.57175,66,0.48872,44,-0.2616,26,-1.1043
ENSG00000167106,FAM102A,71,0.25477,42,-0.5737,53,-0.2289,62,0.04803,67,0.17932,64,0.08386
ENSG00000148339,SLC25A25,48,0.59247,37,0.19277,40,0.35024,34,0.06672,36,0.15947,11,-1.6810
ENSG00000148334,PTGES2,98,0.03505,100,0.06293,108,0.22398,113,0.34971,79,-0.3334,70,-0.5327
ENSG00000171159,C9orf16,484,-0.4465,432,-0.6238,930,0.67898,645,0.00317,815,0.42690,372,-0.9201
ENSG00000148337,CIZ1,43,0.27670,45,0.35341,31,-0.2770,40,0.17418,26,-0.5399,39,0.11326
ENSG00000106976,DNM1,501,-0.6276,676,-0.1616,1419,1.23963,906,0.39063,463,-0.8104,292,-1.5410
ENSG00000167110,GOLGA2,99,0.62185,97,0.59784,71,0.09752,67,-0.0103,44,-0.7121,56,-0.3061
ENSG00000175854,SWI5,74,1.70395,19,-0.5612,16,-0.8607,19,-0.6817,22,-0.3483,37,0.53589
ENSG00000167112,TRUB2,77,0.24228,87,0.44165,94,0.64042,62,-0.1246,55,-0.3080,39,-0.8573
ENSG00000167113,COQ4,49,-0.3276,74,0.33243,72,0.31788,61,0.01419,69,0.24603,38,-0.7856
ENSG00000167114,SLC27A4,47,-0.0372,61,0.38336,77,0.87186,46,-0.0734,38,-0.4015,26,-1.0007
ENSG00000167118,URM1,28,-0.3630,22,-0.7308,29,-0.3290,39,0.19601,48,0.58887,33,-0.1205
ENSG00000207955,AL359091.1,23,0.37668,16,-0.1161,4,-2.2687,4,-2.2729,14,-0.3734,54,2.39027
ENSG00000167123,CERCAM,3,-2.4799,22,0.34464,2,-3.0002,2,-3.4055,8,-1.2661,70,3.56075
ENSG00000197694,SPTAN1,385,0.17008,441,0.39073,443,0.44819,361,0.08426,285,-0.3342,221,-0.7601
ENSG00000119333,WDR34,8,-1.0369,25,0.62680,17,-0.0120,17,0.06566,17,0.01959,16,-0.0821
ENSG00000119335,SET,208,-0.0100,238,0.20764,220,0.09052,199,-0.0961,147,-0.5951,261,0.40094
ENSG00000160445,ZER1,63,-0.8617,112,0.04123,156,0.65205,125,0.27244,105,-0.0631,65,-0.8673
ENSG00000107021,TBC1D13,27,-0.6791,56,0.45406,42,0.00351,46,0.17077,43,0.03425,36,-0.2619
ENSG00000167136,ENDOG,46,0.03837,51,0.19093,54,0.29544,51,0.25030,37,-0.3699,34,-0.5105
ENSG00000198917,SPOUT1,26,1.02079,19,0.51910,7,-1.0884,12,-0.2510,9,-0.7487,20,0.62285
ENSG00000136802,LRRC8A,82,0.34671,59,-0.1704,73,0.17422,56,-0.3119,72,0.15650,63,-0.0712
ENSG00000148341,SH3GLB2,81,-0.9203,119,-0.3280,239,0.91791,154,0.09696,140,-0.0846,97,-0.6934
ENSG00000148343,MIGA2,6,-1.8729,42,0.98365,27,0.32274,31,0.63745,16,-0.5494,11,-1.1576
ENSG00000095321,CRAT,34,-0.3663,48,0.17920,42,-0.0304,51,0.36364,45,0.08664,31,-0.5572
ENSG00000119383,PTPA,60,-1.3319,140,-0.0482,152,0.09879,187,0.54610,156,0.14015,104,-0.5618
ENSG00000188483,IER5L,28,0.72800,21,0.27257,24,0.56105,16,-0.1935,13,-0.4748,11,-0.7262
ENSG00000148335,NTMT1,44,0.52034,30,-0.1085,40,0.41915,26,-0.3999,35,0.15926,25,-0.4432
ENSG00000148331,ASB6,31,0.37793,15,-0.6887,41,0.97824,19,-0.4782,23,-0.1067,18,-0.4619
ENSG00000136827,TOR1A,83,1.33751,28,-0.4181,52,0.63048,37,-0.0252,20,-0.9933,21,-0.9526
ENSG00000136819,C9orf78,89,0.11204,117,0.56598,81,-0.0407,86,0.09034,59,-0.5701,82,-0.0143
ENSG00000136878,USP20,59,0.81475,45,0.35810,44,0.35542,33,-0.1878,22,-0.7755,30,-0.3004
ENSG00000187239,FNBP1,28,-0.4928,37,-0.0404,16,-1.4281,16,-1.5549,29,-0.4641,109,2.26711
ENSG00000148358,GPR107,67,1.05295,42,0.29277,34,-0.0330,31,-0.2163,27,-0.4273,30,-0.2791
ENSG00000107130,NCS1,170,-0.9115,263,-0.2423,261,-0.2805,404,0.57636,397,0.46576,208,-0.6578
ENSG00000130707,ASS1,61,-0.1478,9,-2.8999,68,0.04637,135,1.70845,37,-0.9593,23,-1.6977
ENSG00000107164,FUBP3,34,0.22981,39,0.43236,25,-0.2736,21,-0.6240,23,-0.4223,46,0.82819
ENSG00000130713,EXOSC2,3,-2.0012,20,0.61167,23,0.98169,12,-0.2029,11,-0.2812,10,-0.4760
ENSG00000097007,ABL1,20,-0.3264,34,0.54477,17,-0.6244,24,-0.0727,13,-1.0575,42,1.03941
ENSG00000126878,AIF1L,25,-0.9792,61,0.36449,10,-2.4420,12,-2.3677,33,-0.6519,163,2.79550
ENSG00000126883,NUP214,1,-3.7255,10,-0.4018,20,0.70337,15,0.22262,12,-0.2571,15,0.12681
ENSG00000160539,PLPP7,0,-4.9533,8,-0.6021,21,1.06396,13,0.12734,14,0.26484,7,-0.7537
ENSG00000130723,PRRC2B,135,-0.0683,217,0.69800,149,0.09670,164,0.30966,120,-0.2732,84,-0.8652
ENSG00000130714,POMT1,15,-0.7440,24,-0.0222,25,0.03698,31,0.47843,17,-0.6471,27,0.17821
ENSG00000130717,UCK1,15,-1.0913,28,-0.0890,34,0.19963,38,0.50984,34,0.20379,19,-0.7877
ENSG00000107263,RAPGEF1,28,-0.9101,95,0.99561,41,-0.4039,48,-0.1469,61,0.29917,49,-0.1001
ENSG00000160563,MED27,1,-3.6989,19,-0.2087,35,0.85227,26,0.34756,22,0.05508,14,-0.7626
ENSG00000196358,NTNG2,6,-2.1235,40,0.75476,17,-0.6234,20,-0.3973,33,0.51700,34,0.54031
ENSG00000107290,SETX,39,0.46082,38,0.44825,29,0.02946,17,-0.9843,26,-0.1888,40,0.59716
ENSG00000125482,TTF1,12,-0.3098,19,0.35245,23,0.73356,10,-0.6982,10,-0.6520,19,0.43242
ENSG00000125484,GTF3C4,10,-0.9236,32,0.91095,23,0.40413,23,0.51335,10,-0.9490,11,-0.8092
ENSG00000165698,SPACA9,26,-0.0904,20,-0.5111,37,0.48962,25,-0.2145,33,0.29075,23,-0.3013
ENSG00000165699,TSC1,18,-0.4275,38,0.73286,29,0.32661,24,0.02953,17,-0.5587,21,-0.1962
ENSG00000148308,GTF3C5,43,0.83803,24,-0.0763,22,-0.2398,26,-0.0048,19,-0.5134,28,0.13879
ENSG00000160271,RALGDS,27,-0.5100,51,0.46078,46,0.35436,31,-0.3699,31,-0.3251,45,0.31511
ENSG00000148296,SURF6,18,-1.2222,51,0.39810,47,0.28808,44,0.22134,33,-0.3307,38,-0.0702
ENSG00000148297,MED22,16,-0.5079,28,0.38630,19,-0.2264,24,0.16212,22,0.00244,22,-0.0037
ENSG00000148303,RPL7A,816,0.02180,482,-0.7965,826,0.04443,681,-0.3237,851,0.09704,1083,0.54127
ENSG00000148290,SURF1,37,-1.0172,70,-0.0558,53,-0.5360,61,-0.3319,100,0.58623,101,0.60462
ENSG00000148291,SURF2,23,-0.8087,40,0.04091,38,-0.0402,58,0.85624,33,-0.2689,24,-0.7748
ENSG00000148248,SURF4,76,0.43606,52,-0.1716,90,0.84145,48,-0.3330,35,-0.8107,55,-0.0907
ENSG00000148300,REXO4,6,-1.6893,22,0.27209,18,-0.0742,20,0.17417,19,0.00180,21,0.24601
ENSG00000160326,SLC2A6,40,0.23259,43,0.35684,71,1.42232,28,-0.3902,19,-0.9330,15,-1.3275
ENSG00000197859,ADAMTSL2,25,1.00421,14,0.07099,13,0.02193,14,0.18062,10,-0.4477,8,-0.7681
ENSG00000235106,BRD3OS,53,0.09067,46,-0.1264,61,0.35076,59,0.32503,53,0.10913,23,-1.2386
ENSG00000169925,BRD3,54,0.54011,58,0.68121,29,-0.4664,32,-0.3284,21,-0.9529,56,0.68609
ENSG00000196363,WDR5,50,0.93424,37,0.44568,33,0.26180,27,-0.0544,15,-0.9880,22,-0.4103
ENSG00000186350,RXRA,10,-2.0408,67,0.80145,36,-0.2310,32,-0.4450,55,0.54076,47,0.24440
ENSG00000130558,OLFM1,385,-1.6165,594,-0.9634,1983,1.11764,1551,0.71896,937,-0.2895,358,-1.8306
ENSG00000196422,PPP1R26,5,-2.1986,14,-0.8392,24,0.05144,29,0.41653,40,0.96133,13,-0.9527
ENSG00000160345,C9orf116,7,-0.9221,4,-1.6581,25,1.10780,13,-0.0920,21,0.76661,4,-1.7810
ENSG00000122140,MRPS2,11,-1.7794,29,-0.3053,64,1.11253,40,0.22204,26,-0.5407,26,-0.5041
ENSG00000107147,KCNT1,10,-1.3356,22,-0.1688,46,1.17340,35,0.69429,13,-1.0189,9,-1.5648
ENSG00000130559,CAMSAP1,18,-1.4575,44,-0.0668,70,0.76461,56,0.40528,41,-0.1929,28,-0.8603
ENSG00000130560,UBAC1,71,-0.1681,44,-0.9265,67,-0.2920,97,0.40010,102,0.44404,66,-0.3156
ENSG00000148411,NACC2,41,-0.5771,43,-0.5112,17,-1.9603,63,0.10622,90,0.77257,84,0.62213
ENSG00000238227,TMEM250,12,-1.7461,40,0.10167,60,0.89206,37,-0.0180,47,0.39150,17,-1.2362
ENSG00000160360,GPSM1,49,0.41630,49,0.39181,44,0.25614,32,-0.3145,34,-0.1993,34,-0.1934
ENSG00000165684,SNAPC4,3,-2.4494,12,-0.4445,17,0.18832,21,0.64010,16,0.07921,13,-0.3040
ENSG00000165688,PMPCA,93,1.26881,47,0.14139,54,0.37696,41,-0.0976,25,-0.9192,28,-0.7339
ENSG00000148384,INPP5E,7,-1.2893,22,0.38194,16,-0.1197,23,0.60525,14,-0.3033,15,-0.2249
ENSG00000148396,SEC16A,15,-1.2255,40,0.27901,55,0.94286,34,0.03305,22,-0.6783,28,-0.3074
ENSG00000148400,NOTCH1,8,-1.3203,23,0.30254,4,-2.3723,8,-1.5584,35,1.17763,38,1.35918
ENSG00000172889,EGFL7,204,1.13892,156,0.67891,125,0.36165,82,-0.4293,66,-0.7439,70,-0.6447
ENSG00000169692,AGPAT2,15,0.05016,6,-1.2537,20,0.55342,18,0.34676,13,-0.2036,11,-0.5055
ENSG00000165716,DIPK1B,88,0.48384,41,-0.7254,77,0.30104,93,0.74491,46,-0.5797,32,-1.1682
ENSG00000233016,SNHG7,45,-0.2412,31,-0.8301,53,0.02277,51,-0.0696,60,0.23601,62,0.29197
ENSG00000244187,TMEM141,66,-0.1601,52,-0.5182,92,0.42454,74,0.03178,77,0.09600,62,-0.2899
ENSG00000196642,RABL6,79,-0.5615,88,-0.4048,107,-0.1022,133,0.30831,139,0.35944,98,-0.2673
ENSG00000232434,AJM1,23,-1.0199,29,-0.6744,46,0.04712,57,0.51739,61,0.57162,27,-0.8499
ENSG00000054148,PHPT1,210,-0.0602,168,-0.4149,163,-0.4996,214,-0.0384,265,0.34738,263,0.33554
ENSG00000107223,EDF1,345,0.10065,300,-0.1252,347,0.11829,290,-0.2190,363,0.20239,317,-0.0418
ENSG00000159069,FBXW5,62,-0.5577,105,0.27229,82,-0.1300,94,0.11780,105,0.31140,75,-0.2826
ENSG00000107317,PTGDS,6910,2.42176,1023,-0.8761,281,-2.9230,556,-2.0256,1344,-0.4999,3474,1.28227
ENSG00000148362,PAXX,19,-1.5171,43,-0.3210,50,-0.0734,59,0.25813,50,-0.0692,67,0.45382
ENSG00000107331,ABCA2,90,-0.6773,135,-0.0434,130,-0.1182,108,-0.4822,111,-0.3918,250,1.12395
ENSG00000107281,NPDC1,314,0.30855,165,-0.7027,379,0.70327,282,0.16928,232,-0.1896,152,-0.8979
ENSG00000186193,SAPCD2,19,0.08762,12,-0.6029,9,-1.0335,19,0.11740,29,0.84162,17,-0.1149
ENSG00000177239,MAN1B1,20,-1.0043,54,0.49250,57,0.67574,43,0.17732,34,-0.2593,24,-0.8050
ENSG00000176978,DPP7,24,-0.9218,42,-0.0751,49,0.19670,45,0.04883,36,-0.3122,55,0.41758
ENSG00000176884,GRIN1,389,-0.0677,530,0.42975,498,0.36945,555,0.66487,285,-0.6029,157,-1.5476
ENSG00000176101,SSNA1,53,-0.7665,68,-0.4045,89,0.02655,105,0.36265,88,0.00312,88,0.00384
ENSG00000176058,TPRN,7,-2.0466,37,0.34861,21,-0.5885,24,-0.3605,26,-0.2363,57,1.27621
ENSG00000187713,TMEM203,16,-1.4933,31,-0.4857,75,1.05933,54,0.47648,30,-0.5948,26,-0.8258
ENSG00000212864,RNF208,51,-0.9322,127,0.49418,98,0.09266,116,0.44755,96,0.05099,56,-0.8511
ENSG00000188229,TUBB4B,278,-0.0241,319,0.19716,444,0.84808,260,-0.1624,228,-0.3678,192,-0.6506
ENSG00000188986,NELFB,21,-1.2782,53,0.12877,65,0.52347,47,-0.0806,43,-0.2201,53,0.14955
ENSG00000165802,NSMF,137,-1.0804,266,-0.0636,168,-0.8396,298,0.15155,396,0.66042,309,0.19748
ENSG00000182154,MRPL41,127,-0.3900,94,-0.8514,188,0.25210,181,0.21429,186,0.24104,140,-0.2640
ENSG00000165724,ZMYND19,8,-1.5366,20,-0.1728,20,-0.2471,34,0.89934,24,0.12569,15,-0.6939
ENSG00000197070,ARRDC1,24,0.90551,6,-1.2230,16,0.22080,16,0.35469,10,-0.4453,10,-0.5593
ENSG00000203993,ARRDC1-AS1,40,1.63148,6,-1.3583,15,0.02681,10,-0.7300,12,-0.3804,17,0.26807
ENSG00000148408,CACNA1B,21,-1.2760,39,-0.3515,68,0.60954,70,0.75666,44,-0.1801,22,-1.3028
ENSG00000015171,ZMYND11,154,0.88078,142,0.74551,73,-0.3563,72,-0.4185,69,-0.4382,95,0.10603
ENSG00000151240,DIP2C,9,-2.3441,58,0.47295,48,0.19566,57,0.60030,26,-0.8230,43,0.00068
ENSG00000107929,LARP4B,28,-0.5129,68,0.90865,51,0.50533,52,0.59697,21,-1.0008,16,-1.4588
ENSG00000107937,GTPBP4,46,0.48983,32,-0.0561,37,0.18045,43,0.52206,20,-0.8498,24,-0.5961
ENSG00000067064,IDI1,184,0.47280,160,0.24398,177,0.46153,130,-0.0967,107,-0.4188,102,-0.5002
ENSG00000047056,WDR37,63,1.14319,24,-0.3819,33,0.10150,33,0.11401,27,-0.2383,18,-0.8746
ENSG00000185736,ADARB2,4,-2.1255,9,-1.0767,1,-3.8583,38,1.56691,16,-0.3126,26,0.50043
ENSG00000067057,PFKP,227,0.19244,240,0.28016,355,1.08576,174,-0.2771,152,-0.4777,105,-1.0865
ENSG00000107959,PITRM1,60,0.19190,58,0.16136,63,0.31802,57,0.15168,47,-0.2011,36,-0.6519
ENSG00000067082,KLF6,116,2.10092,42,0.28351,22,-0.7791,29,-0.3592,11,-1.7947,36,0.08031
ENSG00000173848,NET1,22,0.12254,19,-0.1342,13,-0.7130,15,-0.6134,13,-0.7716,44,1.50579
ENSG00000196372,ASB13,13,-0.4357,28,0.68171,18,0.02635,22,0.40601,14,-0.4722,14,-0.4687
ENSG00000108021,TASOR2,37,0.97690,23,0.17163,18,-0.1628,21,0.04922,15,-0.5239,17,-0.2737
ENSG00000057608,GDI2,174,0.88234,119,0.24984,102,0.01339,80,-0.4483,86,-0.2924,104,0.03743
ENSG00000134452,FBH1,25,0.16680,19,-0.2243,27,0.34308,23,0.03602,20,-0.1542,19,-0.2639
ENSG00000134453,RBM17,72,0.47400,52,-0.0459,56,0.08356,50,-0.1361,41,-0.4567,61,0.21790
ENSG00000170525,PFKFB3,14,-2.0424,41,-0.4424,77,0.63898,58,0.12502,67,0.37756,41,-0.4926
ENSG00000165629,ATP5F1C,180,-0.3217,113,-1.0347,325,0.71206,280,0.49058,191,-0.2555,134,-0.8391
ENSG00000165632,TAF3,25,0.49419,37,1.15035,8,-1.2373,18,-0.0265,8,-1.3923,26,0.67299
ENSG00000270111,CELF2-DT,9,-0.8745,7,-1.1692,25,0.86807,21,0.57836,15,-0.0772,7,-1.2729
ENSG00000048740,CELF2,112,-0.4381,316,1.26497,165,0.19904,161,0.17285,100,-0.6582,92,-0.7926
ENSG00000151461,UPF2,34,0.13981,57,0.95983,27,-0.2543,30,-0.1038,18,-0.8952,37,0.30550
ENSG00000065665,SEC61A2,74,0.49587,68,0.35406,83,0.79595,50,-0.1546,37,-0.6494,32,-0.8672
ENSG00000165609,NUDT5,45,1.28480,13,-0.7578,20,-0.0659,18,-0.2470,17,-0.3078,21,-0.0097
ENSG00000151465,CDC123,44,-0.5147,23,-1.4734,98,0.89352,78,0.50014,57,-0.1156,30,-1.1528
ENSG00000183049,CAMK1D,42,-1.3216,115,0.21102,129,0.45159,133,0.58745,89,-0.2072,57,-0.9540
ENSG00000151468,CCDC3,8,-2.0674,9,-1.8514,46,0.68394,42,0.59262,23,-0.5214,34,0.09076
ENSG00000123240,OPTN,204,0.16830,256,0.52979,230,0.40427,188,0.04402,145,-0.4133,125,-0.6541
ENSG00000107537,PHYH,7,-1.5842,40,1.03550,23,0.18913,17,-0.4385,24,0.22533,20,-0.0919
ENSG00000086475,SEPHS1,20,-0.2840,23,-0.0679,23,-0.0926,27,0.25089,22,-0.1427,25,0.06340
ENSG00000165630,PRPF18,32,1.09954,13,-0.2744,18,0.20872,16,-0.0512,10,-0.7223,14,-0.2397
ENSG00000151474,FRMD4A,11,-1.1222,33,0.59187,21,-0.1750,20,-0.2828,34,0.72329,20,-0.2590
ENSG00000065809,FAM107B,21,-1.0179,59,0.54999,2,-4.1009,4,-3.6219,13,-1.8666,169,3.57174
ENSG00000176244,ACBD7,41,-0.9248,45,-0.7632,29,-1.5475,49,-0.7804,165,1.59700,99,0.52640
ENSG00000152465,NMT2,59,0.84648,66,1.03491,35,0.00466,34,-0.0441,23,-0.7381,21,-0.8321
ENSG00000148468,FAM171A1,106,-0.1201,178,0.71509,129,0.20950,106,-0.1564,92,-0.3724,108,-0.0968
ENSG00000148481,MINDY3,24,-0.0118,27,0.14984,30,0.37200,22,-0.2143,20,-0.3484,26,0.11223
ENSG00000148484,RSU1,61,1.18200,23,-0.3711,39,0.47989,20,-0.7672,22,-0.5187,31,0.09551
ENSG00000026025,VIM,918,2.44001,38,-2.7377,38,-2.8586,44,-2.8009,220,-0.1323,501,1.48873
ENSG00000136738,STAM,32,-0.3164,48,0.31043,44,0.17250,51,0.52215,24,-0.8198,34,-0.2965
ENSG00000148482,SLC39A12,109,2.80944,5,-2.3070,3,-3.0834,7,-2.0927,42,1.09550,18,-0.4519
ENSG00000165995,CACNB2,20,-0.8713,40,0.16843,62,1.05032,45,0.47139,28,-0.4378,9,-2.1095
ENSG00000165997,ARL5B,14,0.01367,18,0.37733,13,-0.1728,15,0.15540,10,-0.6122,16,0.23352
ENSG00000120594,PLXDC2,5,-1.8751,19,-0.0292,15,-0.4163,13,-0.7249,22,0.22736,37,1.27745
ENSG00000078114,NEBL,126,0.43666,87,-0.1568,61,-0.7753,93,-0.0608,114,0.30054,108,0.20781
ENSG00000148444,COMMD3,52,0.77087,19,-0.8334,40,0.35813,25,-0.4901,26,-0.3828,40,0.36971
ENSG00000168283,BMI1,54,0.48630,51,0.40773,33,-0.3290,38,-0.0934,20,-1.1151,56,0.63520
ENSG00000150867,PIP4K2A,41,-1.2454,122,0.44922,42,-1.3106,46,-1.2299,57,-0.8201,259,2.21353
ENSG00000148450,MSRB2,55,-0.3229,73,0.12596,47,-0.6261,68,-0.0034,73,0.12424,88,0.46307
ENSG00000165312,OTUD1,17,-0.0255,18,0.01006,20,0.24521,17,-0.0193,14,-0.3752,19,0.11736
ENSG00000120549,KIAA1217,48,1.14730,61,1.59202,8,-1.6928,25,0.11242,8,-1.7559,22,-0.0919
ENSG00000107863,ARHGAP21,145,0.41232,175,0.72460,86,-0.4474,70,-0.8649,83,-0.5096,182,0.91199
ENSG00000099256,PRTFDC1,20,0.35988,16,0.02972,8,-1.1764,16,-0.0310,18,0.19086,21,0.45357
ENSG00000185875,THNSL1,26,0.83527,31,1.11498,18,0.26325,14,-0.1202,6,-1.5176,11,-0.5538
ENSG00000151025,GPR158,57,0.71461,97,1.64091,49,0.52412,29,-0.4419,10,-2.0988,23,-0.7957
ENSG00000136750,GAD2,449,2.06828,41,-1.8434,23,-2.7998,274,1.65355,51,-1.6138,28,-2.5093
ENSG00000136754,ABI1,121,0.81835,75,0.05010,87,0.31609,72,-0.0277,53,-0.5305,55,-0.4814
ENSG00000107890,ANKRD26,38,0.57271,39,0.60595,22,-0.2994,17,-0.8734,25,-0.1010,36,0.53797
ENSG00000136758,YME1L1,46,-0.3159,60,0.08801,82,0.69324,54,-0.0951,43,-0.4527,51,-0.1621
