Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000168397,ATG4B,27,-0.8464,34,-0.4817,36,-0.3974,66,0.53963,68,0.59949,75,0.75442,63,0.48278,30,-0.7506,55,0.25227,35,-0.4622,43,-0.1266
ENSG00000168393,DTYMK,27,0.78097,27,0.79152,21,0.39640,9,-0.9029,6,-1.3437,35,1.22536,7,-1.1653,16,-0.0546,11,-0.5553,10,-0.7164,11,-0.6512
ENSG00000168395,ING5,157,2.97577,30,-0.0480,21,-0.5685,24,-0.3775,21,-0.5531,11,-1.4702,24,-0.3932,16,-1.0734,15,-1.0425,16,-1.0342,19,-0.7099
ENSG00000180902,D2HGDH,27,0.60954,24,0.44408,12,-0.6557,28,0.70720,19,0.07946,7,-1.3189,18,-0.0161,16,-0.1938,17,-0.0763,11,-0.7756,22,0.29620
ENSG00000188011,RTP5,27,1.49680,3,-1.5710,2,-2.4226,20,0.97930,3,-1.7373,1,-3.4971,0,-7.1171,7,-0.7643,20,0.98267,7,-0.5860,33,1.85564
ENSG00000224318,CHL1-AS2,27,0.73986,25,0.65680,5,-1.6852,17,0.04480,4,-2.1369,9,-0.9679,11,-0.5943,15,-0.2220,32,1.01649,24,0.56966,18,0.07784
ENSG00000134121,CHL1,27,-2.5940,107,-0.5453,30,-2.4484,358,1.41097,245,0.75870,112,-0.4838,123,-0.3409,109,-0.5676,216,0.55183,221,0.59078,179,0.24447
ENSG00000144619,CNTN4,27,0.95256,3,-2.0846,0,-6.6114,22,0.61878,23,0.68055,27,0.95446,0,-7.5606,8,-0.9983,38,1.57757,11,-0.3958,10,-0.5235
ENSG00000072756,TRNT1,27,0.88497,1,-3.7025,20,0.38779,19,0.32251,32,1.19934,8,-1.0232,5,-1.6903,12,-0.4336,7,-1.1076,22,0.53674,21,0.47310
ENSG00000113851,CRBN,27,-1.2071,57,-0.0700,82,0.49919,85,0.56849,94,0.72270,38,-0.7025,34,-0.8384,50,-0.2976,78,0.43119,59,-0.0201,62,0.06063
ENSG00000144455,SUMF1,27,0.83842,8,-0.9577,20,0.35225,16,0.04567,21,0.48140,7,-1.1461,28,0.89834,16,0.05837,5,-1.6250,16,0.00178,8,-0.9716
ENSG00000175928,LRRN1,27,0.51533,25,0.41023,8,-1.3548,24,0.32273,11,-0.8817,1,-3.7069,32,0.79011,20,0.03127,15,-0.3897,17,-0.1682,33,0.85950
ENSG00000150995,ITPR1,27,-1.2029,9,-2.7719,5,-3.5646,98,0.80269,162,1.68617,72,0.29466,66,0.15598,61,0.03223,55,-0.1338,49,-0.2990,50,-0.2584
ENSG00000134107,BHLHE40,27,-0.8529,33,-0.5318,12,-1.9957,91,1.07917,38,-0.3421,56,0.26206,54,0.22768,41,-0.2154,80,0.85055,40,-0.2539,50,0.11202
ENSG00000134108,ARL8B,27,-2.3877,81,-0.7570,111,-0.2827,254,1.05774,209,0.73238,94,-0.5329,118,-0.1802,101,-0.4684,183,0.50831,140,0.08103,176,0.44450
ENSG00000134109,EDEM1,27,1.30791,9,-0.4261,7,-0.7011,15,0.33013,14,0.29176,10,-0.2359,6,-0.9610,7,-0.9289,16,0.48730,12,0.00087,13,0.11261
ENSG00000196277,GRM7,27,0.43742,0,-8.2474,0,-9.5760,69,2.09154,2,-3.0930,0,-8.2733,0,-8.0149,15,-0.5432,58,1.76827,24,0.24406,36,0.90178
ENSG00000196220,SRGAP3,27,-0.7276,13,-1.8091,21,-1.0609,92,1.23061,20,-1.1365,21,-1.1081,19,-1.2230,44,0.01623,69,0.74843,72,0.82295,77,0.93612
ENSG00000206573,THUMPD3-AS1,27,0.51957,13,-0.5545,21,0.11395,20,0.08737,24,0.33518,11,-0.8669,11,-0.8377,24,0.39345,22,0.18682,18,-0.1357,16,-0.2339
ENSG00000134077,THUMPD3,27,0.24168,12,-0.9664,21,-0.1265,22,-0.0821,20,-0.2178,23,-0.0191,45,1.06813,23,-0.0199,15,-0.6062,25,0.13009,21,-0.1440
ENSG00000168137,SETD5,27,0.47372,32,0.77547,23,0.21348,19,-0.0574,22,0.13043,29,0.61553,7,-1.5312,17,-0.2122,8,-1.3017,20,0.04304,16,-0.3665
ENSG00000156959,LHFPL4,27,0.41372,1,-3.6501,3,-2.5438,36,0.88672,21,0.05599,19,-0.1604,7,-1.6554,24,0.29723,19,-0.1378,30,0.56869,36,0.88215
ENSG00000163719,MTMR14,27,0.84965,24,0.66514,16,0.00729,23,0.62909,19,0.29113,9,-0.8220,2,-2.5537,16,0.05284,8,-0.9047,10,-0.6301,17,0.09312
ENSG00000144550,CPNE9,27,1.75850,4,-1.2044,0,-3.7822,28,1.82025,3,-1.3903,0,-7.1712,0,-6.9127,10,0.15221,4,-1.3216,13,0.56161,12,0.39977
ENSG00000114026,OGG1,27,0.81623,18,0.20389,15,-0.0828,16,0.04655,15,-0.1073,10,-0.6624,34,1.20911,11,-0.6401,5,-1.6168,15,-0.0632,14,-0.1865
ENSG00000134072,CAMK1,27,-1.1529,31,-0.9544,10,-2.5126,96,0.82245,141,1.49382,37,-0.6602,47,-0.3039,61,0.10765,55,-0.0787,57,-0.0248,66,0.22971
ENSG00000171148,TADA3,27,-1.5350,62,-0.2726,45,-0.7817,74,-0.0037,88,0.26865,87,0.24743,130,0.89854,90,0.34061,63,-0.2677,72,-0.0604,65,-0.2127
ENSG00000241553,ARPC4,312,1.37017,86,-0.7164,87,-0.6890,146,0.10636,169,0.33707,87,-0.6891,154,0.19365,119,-0.2359,147,0.11500,102,-0.4454,109,-0.3442
ENSG00000156990,RPUSD3,27,-0.2290,18,-0.8073,18,-0.8150,62,1.10559,33,0.08336,40,0.41266,25,-0.3654,32,0.02828,27,-0.2026,34,0.14621,26,-0.2693
ENSG00000171135,JAGN1,27,-0.3485,29,-0.2523,38,0.20819,45,0.47065,37,0.13156,21,-0.6829,31,-0.1147,23,-0.6020,55,0.77265,36,0.12315,38,0.17305
ENSG00000163703,CRELD1,27,-1.0261,36,-0.5873,36,-0.5730,105,1.11294,75,0.56579,22,-1.2842,32,-0.7661,34,-0.7370,109,1.17912,54,0.03756,70,0.43998
ENSG00000163704,PRRT3,27,-0.1732,6,-2.2543,9,-1.7646,53,0.92154,67,1.32566,20,-0.6187,32,0.08108,16,-0.9710,48,0.75966,33,0.14769,31,0.06929
ENSG00000125037,EMC3,27,-1.5528,70,-0.1302,81,0.11365,86,0.20235,108,0.56206,54,-0.5272,145,1.05266,57,-0.4674,77,0.01758,76,0.00369,71,-0.0934
ENSG00000254999,BRK1,402,1.04256,180,-0.2581,148,-0.5578,252,0.27240,279,0.43641,185,-0.2112,202,-0.0794,176,-0.3127,186,-0.2034,188,-0.1900,171,-0.3338
ENSG00000157014,TATDN2,27,-0.0828,30,0.08916,18,-0.6720,22,-0.4177,52,0.96714,20,-0.5314,51,0.94265,30,0.09013,8,-1.7822,30,0.10898,22,-0.3705
ENSG00000157020,SEC13,27,-0.6568,60,0.60348,73,0.91777,48,0.24824,59,0.57585,39,-0.0916,17,-1.2922,24,-0.9117,36,-0.2126,45,0.14016,43,0.05813
ENSG00000157087,ATP2B2,27,-2.6935,46,-1.9091,10,-4.0228,348,1.23875,271,0.81237,86,-0.9942,88,-0.9429,148,-0.1768,295,0.95469,245,0.64491,254,0.70728
ENSG00000132164,SLC6A11,27,1.08429,11,-0.3069,2,-2.6685,7,-0.9659,13,-0.0555,0,-5.0936,44,1.96349,14,0.07725,10,-0.5082,13,-0.0251,8,-0.7823
ENSG00000157103,SLC6A1,35,-2.5960,172,-0.2070,162,-0.3026,64,-1.6969,88,-1.2340,27,-2.9670,296,0.65681,135,-0.6316,123,-0.7179,939,2.85708,185,-0.0960
ENSG00000196639,HRH1,27,1.34293,6,-0.9494,0,-4.4362,23,1.10790,25,1.20469,0,-3.7370,12,-0.0182,10,-0.2903,5,-1.2367,11,-0.0623,11,-0.0747
ENSG00000197548,ATG7,27,0.34443,17,-0.3151,10,-1.1314,39,0.96302,23,0.11943,17,-0.3426,12,-0.8986,28,0.46682,13,-0.7101,20,-0.0934,22,0.06899
ENSG00000144560,VGLL4,27,-0.4361,77,1.26460,24,-0.5868,44,0.33365,34,-0.0772,23,-0.6528,43,0.29067,28,-0.4103,31,-0.2314,31,-0.2208,38,0.10063
ENSG00000144559,TAMM41,27,1.38058,4,-1.4018,9,-0.4221,11,-0.0018,18,0.70805,11,-0.0840,5,-1.0893,13,0.27857,9,-0.3306,8,-0.4733,7,-0.6378
ENSG00000157152,SYN2,120,-1.4713,17,-4.3296,7,-5.5481,824,1.60826,701,1.31592,97,-1.7864,233,-0.4704,370,0.27765,360,0.20702,327,0.05432,367,0.23463
ENSG00000075975,MKRN2,27,0.38401,7,-1.5313,22,0.06238,22,0.10592,23,0.14914,22,0.10548,19,-0.1464,19,-0.1834,22,0.07662,25,0.30316,23,0.17347
ENSG00000132155,RAF1,27,-0.2539,19,-0.8047,36,0.18322,39,0.30976,35,0.15699,32,0.00789,32,0.01739,27,-0.2875,51,0.77443,35,0.13711,22,-0.5472
ENSG00000144712,CAND2,27,1.05943,8,-0.8411,6,-1.2292,22,0.71223,14,0.04866,6,-1.3030,9,-0.6854,8,-0.8509,15,0.11652,24,0.90075,19,0.52727
ENSG00000144713,RPL32,943,-0.6743,2607,0.94446,2365,0.78043,810,-0.9060,957,-0.6520,2228,0.68148,1424,-0.0380,1499,0.04649,856,-0.8214,1011,-0.5679,1308,-0.1712
ENSG00000144711,IQSEC1,27,-2.3999,72,-0.9593,46,-1.5998,192,0.57739,235,0.91059,201,0.64882,121,-0.1584,165,0.36316,153,0.20727,114,-0.2572,118,-0.1959
ENSG00000163517,HDAC11,27,-1.5872,131,0.85486,192,1.52211,55,-0.5153,59,-0.4241,139,0.95613,64,-0.2831,53,-0.6218,34,-1.2314,68,-0.1916,49,-0.6807
ENSG00000163520,FBLN2,27,1.30104,0,-7.5076,1,-2.8434,24,1.12547,4,-1.4944,0,-6.4582,2,-2.1832,14,0.25782,15,0.32698,8,-0.5034,34,1.72387
ENSG00000163528,CHCHD4,27,0.87368,5,-1.5688,18,0.24300,19,0.28936,11,-0.4484,24,0.70399,17,0.10592,10,-0.7371,10,-0.6070,21,0.49756,13,-0.2161
ENSG00000170876,TMEM43,31,0.52723,12,-0.8631,30,0.48294,24,0.11632,32,0.57854,31,0.52321,18,-0.3564,18,-0.3374,18,-0.2995,20,-0.1909,14,-0.6843
ENSG00000154767,XPC,27,0.52310,12,-0.7131,42,1.24982,12,-0.6825,16,-0.3043,37,1.06126,14,-0.5082,19,-0.0148,7,-1.4063,14,-0.4621,12,-0.7249
ENSG00000170860,LSM3,27,-1.9518,123,0.34811,128,0.41852,107,0.12522,113,0.21044,125,0.37905,101,0.04448,108,0.15414,75,-0.4214,75,-0.4143,93,-0.0899
ENSG00000225733,FGD5-AS1,240,1.07877,145,0.24503,185,0.64429,93,-0.4455,98,-0.3613,90,-0.4987,87,-0.5553,113,-0.1634,96,-0.4003,123,-0.0155,106,-0.2419
ENSG00000177463,NR2C2,344,3.44918,22,-1.4561,22,-1.4495,40,-0.5402,58,0.01642,21,-1.5053,15,-2.0115,31,-0.9774,51,-0.1729,19,-1.6442,31,-0.9055
ENSG00000131368,MRPS25,27,-1.0666,28,-0.9957,40,-0.4746,96,0.92411,52,-0.0529,49,-0.1634,37,-0.5654,67,0.37847,58,0.09412,60,0.14833,69,0.38950
ENSG00000131381,RBSN,27,-0.7375,31,-0.5251,55,0.35813,51,0.25095,52,0.26915,29,-0.6159,51,0.25624,47,0.12890,32,-0.4780,42,-0.0653,59,0.49484
ENSG00000131375,CAPN7,27,0.76319,28,0.84124,21,0.39541,13,-0.3891,16,-0.0488,5,-1.8445,10,-0.7167,8,-1.1660,25,0.65805,22,0.42182,16,-0.0481
ENSG00000131370,SH3BP5,27,-1.4610,55,-0.3877,129,0.98064,95,0.47363,102,0.57708,45,-0.7053,65,-0.1403,58,-0.3242,69,-0.0465,73,0.05913,72,0.03634
ENSG00000206562,METTL6,27,1.31193,2,-2.1551,17,0.53067,12,0.01915,13,0.14720,3,-2.1056,8,-0.6048,14,0.25678,7,-0.6903,18,0.61988,8,-0.5600
ENSG00000144597,EAF1,27,0.43576,12,-0.8386,20,-0.0443,32,0.71106,22,0.14743,13,-0.6892,30,0.61681,18,-0.1596,16,-0.3829,18,-0.1496,17,-0.2375
ENSG00000169814,BTD,27,0.83209,22,0.50865,35,1.26690,14,-0.1965,21,0.41984,14,-0.1791,19,0.25828,7,-1.2254,6,-1.3205,12,-0.4227,6,-1.3288
ENSG00000206560,ANKRD28,27,-0.0532,41,0.63489,39,0.55263,31,0.19384,33,0.28811,16,-0.8028,10,-1.5344,27,-0.0749,31,0.16071,23,-0.3121,28,0.01212
ENSG00000131386,GALNT15,27,-0.1817,172,3.27843,85,1.74278,3,-3.3538,9,-1.7753,25,-0.2741,10,-1.5631,8,-2.0232,3,-3.1760,7,-2.1230,4,-2.8918
ENSG00000154813,DPH3,340,3.79797,18,-1.5646,36,-0.4960,27,-0.9530,26,-1.0066,17,-1.5847,12,-2.1378,20,-1.4808,33,-0.6405,34,-0.5972,21,-1.3349
ENSG00000131378,RFTN1,27,0.13095,8,-1.6437,4,-2.7274,59,1.43090,66,1.64193,6,-1.9705,24,-0.0349,20,-0.3404,30,0.30973,13,-0.9508,19,-0.4347
ENSG00000154822,PLCL2,27,-0.0588,2,-3.8075,2,-3.8792,64,1.37537,40,0.56789,26,-0.0899,15,-0.9076,21,-0.4824,36,0.39576,38,0.46915,43,0.70152
ENSG00000131374,TBC1D5,319,2.74308,62,-0.1874,67,-0.0747,47,-0.6208,35,-1.0371,41,-0.8048,38,-0.9149,53,-0.4678,53,-0.4126,28,-1.3906,42,-0.7651
ENSG00000182568,SATB1,27,-1.8129,45,-1.0513,17,-2.4722,205,1.36337,66,-0.4647,71,-0.3734,36,-1.3779,86,-0.0827,131,0.60092,154,0.87253,155,0.87836
ENSG00000144566,RAB5A,27,-1.6708,108,0.45405,114,0.53631,94,0.23260,102,0.34763,26,-1.6913,73,-0.1789,85,0.08286,89,0.13412,78,-0.0718,96,0.25696
ENSG00000114166,KAT2B,27,-0.8967,102,1.21641,101,1.20603,13,-1.9899,16,-1.6253,60,0.33287,89,0.98346,49,0.02748,13,-1.9106,38,-0.3674,23,-1.0952
ENSG00000151789,ZNF385D,27,0.09950,6,-2.1402,4,-2.6428,8,-1.7117,26,0.04900,23,-0.1076,26,0.05809,17,-0.6315,26,0.05937,109,2.61007,12,-1.0643
ENSG00000182247,UBE2E2,355,2.76002,18,-2.1703,40,-0.9851,88,0.20038,54,-0.5358,63,-0.3037,50,-0.6623,43,-0.9706,81,0.08224,57,-0.4701,34,-1.2551
ENSG00000170142,UBE2E1,27,-1.0788,85,0.70888,99,0.96061,55,0.00897,38,-0.5633,54,-0.0179,58,0.09793,52,-0.0772,40,-0.4873,45,-0.3053,51,-0.1152
ENSG00000197885,NKIRAS1,27,-0.7530,36,-0.2914,21,-1.0947,84,1.05181,68,0.70779,33,-0.4580,28,-0.6720,40,-0.1498,68,0.68631,35,-0.3423,46,0.08011
ENSG00000174748,RPL15,430,-1.0451,1089,0.39376,1090,0.39543,780,-0.1365,837,-0.0246,797,-0.1021,868,0.03249,810,-0.0841,913,0.11144,828,-0.0423,954,0.18155
ENSG00000174738,NR1D2,27,-0.6122,32,-0.3561,45,0.16565,55,0.50206,53,0.45585,36,-0.1817,31,-0.3734,22,-1.0021,43,0.10735,57,0.54902,59,0.62465
ENSG00000151090,THRB,27,-1.0606,19,-1.5335,3,-3.9253,108,1.13200,96,0.93470,54,-0.0131,36,-0.6177,55,0.04328,89,0.79833,56,0.05869,49,-0.1608
ENSG00000077097,TOP2B,27,-1.7542,90,0.06878,115,0.46359,95,0.15817,120,0.52724,84,-0.0397,95,0.15724,73,-0.2861,59,-0.5953,85,-0.0284,119,0.50941
ENSG00000151092,NGLY1,27,0.89919,8,-0.8682,15,-0.0017,28,0.95037,23,0.68204,4,-1.8174,4,-1.9813,10,-0.7373,23,0.65922,11,-0.4895,20,0.39103
ENSG00000179796,LRRC3B,27,-0.1297,30,0.02561,4,-2.8333,10,-1.5973,29,0.00918,26,-0.1895,65,1.30882,26,-0.2042,31,0.07035,54,0.98595,24,-0.3238
ENSG00000033867,SLC4A7,27,0.69424,0,-5.5006,12,-0.4870,16,-0.1339,4,-2.1267,9,-0.9939,10,-0.7666,23,0.48224,38,1.28457,25,0.58620,20,0.25392
ENSG00000187118,CMC1,27,-0.6838,59,0.52798,31,-0.4597,39,-0.1247,57,0.47953,63,0.64216,39,-0.1180,38,-0.1846,41,-0.0216,43,0.02758,31,-0.4872
ENSG00000163512,AZI2,27,-0.8575,34,-0.5208,30,-0.6652,50,0.09487,63,0.44930,48,0.01565,43,-0.1336,55,0.26180,57,0.28541,63,0.46746,42,-0.1860
ENSG00000163527,STT3B,27,-0.9284,39,-0.3706,52,0.06647,39,-0.3758,105,1.22579,29,-0.7996,114,1.38275,40,-0.3724,36,-0.4819,50,0.03175,23,-1.1347
ENSG00000144645,OSBPL10,27,0.75669,0,-7.9661,0,-5.2078,21,0.39405,60,2.20471,5,-1.7915,29,0.89156,12,-0.5134,13,-0.3710,9,-0.9296,11,-0.5626
ENSG00000152642,GPD1L,27,-0.5976,27,-0.6006,19,-1.1005,59,0.63739,56,0.53641,19,-1.0851,41,0.06332,34,-0.2541,49,0.33218,68,0.85768,43,0.12400
ENSG00000091317,CMTM6,27,1.10702,24,0.90073,19,0.54117,9,-0.6436,9,-0.5365,3,-1.9619,22,0.79006,10,-0.4422,9,-0.6497,11,-0.3292,8,-0.7542
ENSG00000144635,DYNC1LI1,27,-0.8715,42,-0.1789,24,-1.0252,77,0.76273,80,0.83422,34,-0.5251,27,-0.8743,33,-0.6266,85,0.93322,53,0.17349,57,0.29292
ENSG00000182973,CNOT10,27,1.15947,9,-0.6197,15,0.21506,13,0.01596,11,-0.2454,13,-0.0439,11,-0.2619,10,-0.4122,17,0.38519,13,-0.0172,8,-0.6779
ENSG00000170266,GLB1,27,0.59162,12,-0.6020,9,-1.1210,28,0.66981,29,0.70206,7,-1.3171,27,0.60116,16,-0.2458,18,-0.0153,15,-0.3549,17,-0.1020
ENSG00000170275,CRTAP,27,-0.6428,76,0.99801,66,0.77777,19,-1.1147,25,-0.7634,41,0.01093,49,0.27502,48,0.28277,36,-0.1888,37,-0.1715,18,-1.1991
ENSG00000153558,FBXL2,27,-0.4676,10,-1.8674,7,-2.4298,97,1.63494,80,1.28423,20,-0.9068,11,-1.8112,20,-0.9870,56,0.69772,47,0.40485,42,0.23888
ENSG00000153560,UBP1,27,-0.5098,33,-0.1753,18,-1.1409,39,0.04777,67,0.93653,20,-0.9508,32,-0.2410,34,-0.1486,23,-0.7388,72,1.05161,51,0.47775
ENSG00000163539,CLASP2,27,-2.7599,125,-0.4894,323,1.03090,242,0.55068,190,0.16010,136,-0.3564,157,-0.1404,155,-0.1749,143,-0.2794,160,-0.1060,245,0.57134
ENSG00000170248,PDCD6IP,27,-0.9516,54,0.11607,55,0.15721,72,0.57218,72,0.56989,60,0.27105,30,-0.7658,35,-0.5866,56,0.18174,66,0.42724,40,-0.3666
ENSG00000172995,ARPP21,27,-1.7609,16,-2.5360,6,-3.8874,211,1.48156,104,0.28922,10,-3.1287,55,-0.6879,79,-0.1521,169,1.08768,74,-0.2418,209,1.46250
ENSG00000178567,EPM2AIP1,27,-0.8671,31,-0.6630,39,-0.2900,69,0.59165,76,0.75460,31,-0.6483,40,-0.2535,39,-0.3236,51,0.12570,78,0.80511,48,0.02713
ENSG00000076242,MLH1,27,0.19457,28,0.24082,36,0.68231,26,0.13077,33,0.53770,12,-1.0390,22,-0.1213,18,-0.4857,23,-0.0459,19,-0.3519,23,-0.0167
ENSG00000093167,LRRFIP2,324,3.64679,27,-0.9733,59,0.24064,22,-1.2196,23,-1.1750,25,-1.0751,15,-1.8239,21,-1.3967,21,-1.3110,25,-1.0309,21,-1.3201
ENSG00000144674,GOLGA4,27,-1.1781,98,0.82865,99,0.85041,35,-0.7652,52,-0.1689,109,1.01421,63,0.12174,49,-0.2857,33,-0.8730,43,-0.4560,42,-0.4991
ENSG00000144677,CTDSPL,27,0.06415,49,1.04056,8,-1.7010,10,-1.4189,26,0.00712,13,-1.0115,44,0.87527,20,-0.3909,42,0.77068,26,0.00783,23,-0.1560
ENSG00000187091,PLCD1,120,2.85468,56,1.31327,13,-1.0148,2,-3.5151,5,-2.2432,12,-1.0891,37,0.64631,15,-0.8381,6,-2.0869,7,-1.7779,11,-1.2714
ENSG00000060971,ACAA1,27,-1.1312,75,0.45061,92,0.77871,54,-0.0602,63,0.17987,59,0.07711,36,-0.6859,52,-0.1502,43,-0.4103,60,0.09095,65,0.21029
ENSG00000172939,OXSR1,27,0.67481,34,1.04901,14,-0.3156,15,-0.2789,19,0.12995,20,0.18279,10,-0.7837,10,-0.8669,19,0.15986,15,-0.2100,17,-0.0816
ENSG00000114742,WDR48,27,-0.6697,46,0.14666,48,0.23561,42,0.02590,60,0.59104,16,-1.4644,42,0.02275,41,-0.0233,46,0.17201,50,0.27609,40,-0.0697
ENSG00000114745,GORASP1,27,-0.1370,56,1.04643,34,0.21786,30,0.04958,35,0.27078,13,-1.1979,30,0.04038,20,-0.6274,30,0.05525,27,-0.1198,29,0.00050
ENSG00000168329,CX3CR1,27,-0.3265,53,0.75244,77,1.37814,7,-2.1807,14,-1.3367,76,1.35119,39,0.26949,35,0.10014,4,-2.9494,13,-1.4201,18,-0.9143
ENSG00000144659,SLC25A38,27,0.41225,8,-1.4174,12,-0.8296,34,0.79453,26,0.33649,17,-0.3103,9,-1.2790,19,-0.1256,26,0.38133,21,0.05191,30,0.58488
ENSG00000168028,RPSA,27,-4.2161,808,0.87372,885,1.02735,319,-0.6047,387,-0.3063,666,0.55303,416,-0.1958,453,-0.0706,369,-0.3795,499,0.09081,375,-0.3553
ENSG00000168314,MOBP,48,-3.1181,1077,1.72904,2022,3.08149,13,-5.0080,94,-2.1246,914,1.42924,210,-0.9394,105,-2.0767,8,-5.6361,33,-3.6468,17,-4.6073
ENSG00000170011,MYRIP,27,-0.5902,27,-0.6034,22,-0.8837,78,1.09848,50,0.36059,27,-0.5657,37,-0.1156,37,-0.1029,62,0.71011,33,-0.2751,38,-0.0529
ENSG00000114784,EIF1B,27,-2.8416,138,-0.4283,179,-0.0209,307,0.85192,239,0.43772,147,-0.3253,99,-0.9343,151,-0.3073,260,0.57830,211,0.23709,267,0.62400
ENSG00000223797,ENTPD3-AS1,27,0.39104,23,0.16649,49,1.39979,7,-1.6197,5,-2.1259,46,1.29639,45,1.26096,11,-1.0772,8,-1.4586,13,-0.7139,6,-1.7811
ENSG00000168032,ENTPD3,27,0.61125,1,-3.9808,2,-2.8077,38,1.19577,5,-1.7245,4,-2.1828,1,-3.7226,11,-0.8186,38,1.19857,43,1.40857,36,1.12050
ENSG00000188846,RPL14,1052,0.88375,689,0.19159,660,0.12463,406,-0.6289,418,-0.5869,697,0.21082,514,-0.2673,604,-0.0176,596,-0.0361,563,-0.1260,518,-0.2547
ENSG00000168036,CTNNB1,634,1.78946,168,-0.4244,171,-0.3943,182,-0.2971,203,-0.1339,171,-0.3959,191,-0.2239,125,-0.9425,290,0.43431,200,-0.1505,188,-0.2469
ENSG00000182606,TRAK1,27,-1.2874,52,-0.2928,30,-1.1162,80,0.37828,71,0.19731,31,-1.0875,86,0.50286,50,-0.3957,134,1.23547,79,0.35779,66,0.06669
ENSG00000187094,CCK,375,-0.5162,59,-3.2537,30,-4.2256,1044,1.13571,169,-1.7125,14,-5.2539,46,-3.6210,244,-1.2456,489,-0.1048,2830,3.17590,728,0.52960
ENSG00000114812,VIPR1,27,0.17495,2,-3.3079,1,-4.3155,25,0.03509,60,1.51078,6,-1.9961,38,0.74730,21,-0.2367,45,1.02447,23,-0.0472,19,-0.3728
ENSG00000093183,SEC22C,27,-0.5575,47,0.29814,79,1.15987,42,0.14460,35,-0.1410,53,0.49658,25,-0.6646,32,-0.3281,46,0.28515,22,-0.8636,24,-0.7194
ENSG00000008324,SS18L2,27,-0.6490,53,0.41488,42,0.02090,70,0.86261,38,-0.1060,20,-1.0519,25,-0.7438,30,-0.5080,53,0.39937,53,0.39197,51,0.32894
ENSG00000114857,NKTR,27,-0.3798,55,0.74060,41,0.29235,24,-0.5311,28,-0.3378,46,0.44589,34,-0.0250,24,-0.5767,62,0.93883,23,-0.5942,25,-0.4919
ENSG00000230084,AC006059.1,27,0.85706,33,1.18736,55,2.15683,1,-3.2613,9,-0.8857,24,0.66448,7,-1.1473,6,-1.3603,2,-3.0886,9,-0.7957,8,-0.9690
ENSG00000114853,ZBTB47,27,-0.7560,67,0.67606,49,0.17335,23,-0.9801,23,-0.9896,43,-0.0307,52,0.27116,56,0.41651,32,-0.4820,48,0.12805,52,0.26562
ENSG00000010282,HHATL,27,-1.4349,140,1.14877,184,1.63256,42,-0.7567,28,-1.3658,54,-0.3874,106,0.67611,43,-0.7934,50,-0.5067,67,-0.0615,49,-0.5318
ENSG00000181061,HIGD1A,27,-3.0707,186,-0.2079,233,0.15071,320,0.65976,259,0.31770,252,0.27117,238,0.18149,237,0.19478,217,0.03570,179,-0.2621,160,-0.4350
ENSG00000144647,POMGNT2,27,-0.6634,19,-1.1538,21,-1.0026,71,0.86781,71,0.85752,13,-1.7633,28,-0.5820,30,-0.5325,62,0.65443,52,0.36241,72,0.89636
ENSG00000163788,SNRK,27,-0.5514,18,-1.1301,9,-2.1554,68,0.90681,27,-0.5225,30,-0.3741,35,-0.1403,23,-0.8639,60,0.70305,76,1.09804,67,0.88795
ENSG00000160746,ANO10,27,0.51181,15,-0.3429,17,-0.1732,26,0.43587,14,-0.4583,27,0.51642,13,-0.5467,11,-0.9610,37,1.03060,24,0.30626,11,-0.8602
ENSG00000011198,ABHD5,27,1.21739,8,-0.6771,40,1.94223,9,-0.4193,4,-1.5229,8,-0.7363,6,-1.1157,11,-0.2255,10,-0.3210,7,-0.9406,10,-0.3322
ENSG00000179152,TCAIM,355,4.25409,29,-0.7164,27,-0.8275,16,-1.5989,26,-0.8778,7,-2.7895,11,-2.1308,15,-1.7323,29,-0.7244,11,-2.1369,14,-1.7819
ENSG00000185219,ZNF445,27,0.78659,30,0.99915,11,-0.5719,16,-0.0057,25,0.64695,15,-0.0840,3,-2.3537,10,-0.7702,17,0.10976,23,0.52115,7,-1.1544
ENSG00000186448,ZNF197,27,1.25781,5,-1.2615,22,0.91363,11,-0.1960,14,0.15343,2,-2.5398,3,-1.9389,8,-0.7238,16,0.38815,19,0.70553,13,0.14480
ENSG00000163807,KIAA1143,27,-0.5019,49,0.42561,48,0.41471,44,0.25133,30,-0.3096,30,-0.3092,26,-0.5359,41,0.15148,41,0.14397,47,0.36551,23,-0.7420
ENSG00000169964,TMEM42,27,-0.0179,43,0.72742,48,0.93095,47,0.89189,33,0.30403,22,-0.3047,13,-1.0711,18,-0.6285,7,-1.8907,25,-0.1302,22,-0.3031
ENSG00000163812,ZDHHC3,27,-0.1354,18,-0.7726,26,-0.1767,52,0.92777,32,0.16097,23,-0.3849,41,0.53651,21,-0.5273,31,0.06825,36,0.31688,23,-0.3468
