Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000140988,RPS2,522,-2.4271,9968,2.61293,703,-1.9860,876,-1.7925,4505,0.96235,2552,-0.0025,1499,-0.9302
ENSG00000065054,SLC9A3R2,16,-3.7808,407,1.17814,176,-0.2400,111,-1.0559,16,-3.8165,776,2.53703,115,-1.0037
ENSG00000008710,PKD1,16,-3.7777,407,1.18184,872,2.84607,216,0.10697,16,-3.8141,3,-5.8853,46,-2.4265
ENSG00000167971,CASKIN1,16,-3.1458,407,2.04720,114,-0.2443,282,1.65140,16,-3.1818,74,-0.9073,0,-8.2958
ENSG00000205937,RNPS1,921,2.12606,407,0.56376,475,0.83421,126,-1.4125,89,-1.8142,192,-0.6512,135,-1.3025
ENSG00000185883,ATP6V0C,16,-5.2693,407,-0.5428,2321,2.71377,633,0.19237,16,-5.2942,186,-1.7322,467,-0.3643
ENSG00000167978,SRRM2,16,-3.9808,407,0.92810,372,0.77027,263,0.21322,16,-4.0148,292,0.35789,243,0.06174
ENSG00000103363,ELOB,1242,1.14467,407,-0.7114,427,-0.6369,447,-0.6297,776,0.32330,576,-0.1635,707,0.19631
ENSG00000103145,HCFC1R1,16,-4.0927,407,0.79240,696,1.80953,212,-0.3276,16,-4.1281,384,0.69411,170,-0.7027
ENSG00000089486,CDIP1,16,-4.2896,407,0.55774,1152,2.65089,366,0.44225,193,-0.6467,65,-2.2928,26,-3.8080
ENSG00000067836,ROGDI,16,-3.8561,407,1.08360,295,0.51760,76,-1.7384,16,-3.8909,468,1.34481,293,0.59873
ENSG00000184602,SNN,16,-3.3186,407,1.79552,397,1.74692,161,0.14437,16,-3.3546,19,-3.1028,82,-1.0259
ENSG00000166780,BMERB1,16,-3.9788,407,0.93061,1229,3.47121,161,-0.6700,16,-4.0146,7,-5.0701,58,-2.2907
ENSG00000134419,RPS15A,635,-1.0618,407,-1.7340,279,-2.2924,639,-1.1547,2938,1.50164,2264,1.01341,1718,0.62429
ENSG00000170540,ARL6IP1,16,-5.7110,3946,3.37499,1701,1.36437,467,-0.8867,16,-5.7467,19,-5.4849,176,-2.4231
ENSG00000167191,GPRC5B,16,-5.3207,407,-0.5982,85,-2.9489,520,-0.2364,1133,1.10863,342,-0.8685,1155,1.41896
ENSG00000166501,PRKCB,16,-5.4930,407,-0.7833,2929,2.92634,951,0.69685,16,-5.5283,607,-0.1529,66,-3.6683
ENSG00000178952,TUFM,400,0.90925,407,0.93756,321,0.52701,189,-0.3834,244,0.07315,84,-1.5730,134,-0.9625
ENSG00000103495,MAZ,16,-3.9354,407,0.98372,438,1.11664,165,-0.5682,408,0.99190,255,0.18453,97,-1.4380
ENSG00000167371,PRRT2,16,-4.1781,407,0.69015,1414,3.48404,216,-0.3948,16,-4.2137,137,-1.0602,0,-9.3182
ENSG00000174938,SEZ6L2,16,-4.3801,407,0.45195,1636,3.50678,239,-0.4583,16,-4.4135,47,-2.8599,92,-2.0114
ENSG00000174939,ASPHD1,16,-3.6691,407,1.32152,192,0.01809,99,-1.1226,19,-3.4751,67,-1.6032,404,1.65281
ENSG00000149932,TMEM219,126,-1.0714,407,0.82367,378,0.69445,205,-0.3556,233,-0.1112,47,-2.5472,322,0.49631
ENSG00000090238,YPEL3,16,-4.5139,407,0.29680,1016,1.99305,256,-0.5052,537,0.77062,187,-0.9405,190,-1.0039
ENSG00000102882,MAPK3,16,-3.6462,407,1.35083,88,-1.1668,349,1.31108,16,-3.6826,237,0.39284,109,-0.9330
ENSG00000099365,STX1B,16,-3.7818,407,1.17700,796,2.59948,203,-0.0150,205,0.00037,1,-6.9293,6,-5.3391
ENSG00000089280,FUS,25,-3.0749,407,1.24991,349,0.96851,143,-0.5703,16,-3.7603,405,1.24360,142,-0.5764
ENSG00000069329,VPS35,16,-3.3834,407,1.70509,435,1.84632,169,0.15656,16,-3.4181,15,-3.4813,87,-1.0086
ENSG00000087258,GNAO1,16,-5.0403,407,-0.2928,2106,2.87910,586,0.34874,16,-5.0759,24,-4.4596,326,-0.7127
ENSG00000087250,MT3,16,-7.7110,418,-3.0398,1054,-1.6737,9508,2.89359,451,-2.9308,1357,-1.2932,2829,-0.1723
ENSG00000125148,MT2A,885,-1.8097,407,-2.9580,132,-4.5907,1527,-1.0839,11064,2.59495,9032,2.11487,569,-2.6245
ENSG00000169715,MT1E,16,-5.8574,407,-1.1700,1,-9.6029,993,0.27529,3993,3.09413,1150,0.48323,89,-3.5967
ENSG00000205364,MT1M,16,-4.8753,407,-0.1106,1,-8.6233,477,0.17074,1167,1.76135,1216,1.84630,79,-2.7552
ENSG00000125144,MT1G,16,-3.3992,407,1.68327,1,-7.1575,440,2.50914,16,-3.4357,70,-1.2647,14,-3.7476
ENSG00000187193,MT1X,194,-1.8642,407,-0.7395,7,-6.6142,717,0.18696,849,0.44365,2533,2.61365,209,-1.8871
ENSG00000102934,PLLP,16,-4.5327,407,0.27586,1,-8.2819,140,-1.5203,360,0.07538,542,0.76547,744,1.69517
ENSG00000006210,CX3CL1,16,-3.9716,407,0.93989,760,2.17722,154,-0.7282,600,1.67658,1,-7.1275,4,-6.1462
ENSG00000205336,ADGRG1,16,-3.7884,407,1.16901,1,-7.5424,579,2.54085,16,-3.8230,192,-0.1147,31,-3.0091
ENSG00000103034,NDRG4,16,-4.7485,407,0.02996,1971,3.27814,535,0.56772,16,-4.7850,1,-7.9026,56,-3.1298
ENSG00000135720,DYNC1LI2,16,-5.8270,3959,3.13116,56,-4.0564,219,-2.2154,16,-5.8625,704,-0.2849,1191,0.68315
ENSG00000166595,CIAO2B,16,-3.7327,407,1.23999,72,-1.5699,186,-0.1171,482,1.56458,195,-0.0259,120,-0.8778
ENSG00000159720,ATP6V0D1,16,-3.9951,407,0.91120,678,1.89255,238,0.00352,276,0.24779,47,-2.4494,118,-1.1996
ENSG00000132612,VPS4A,16,-3.8886,407,1.04295,674,2.03865,161,-0.5552,16,-3.9242,311,0.57406,118,-1.0717
ENSG00000090863,GLG1,339,0.57310,407,0.89208,1,-7.7613,342,0.69769,18,-3.8955,237,-0.0185,237,-0.0229
ENSG00000050820,BCAR1,16,-3.5621,407,1.46152,512,1.92656,139,-0.4235,16,-3.5987,207,0.26131,75,-1.4414
ENSG00000034713,GABARAPL2,16,-4.6180,407,0.17767,119,-1.7220,277,-0.4905,1426,2.61730,237,-0.6826,261,-0.5930
ENSG00000166848,TERF2IP,311,0.37565,407,0.83513,373,0.68677,343,0.63579,16,-4.0927,168,-0.6135,134,-1.0622
ENSG00000140905,GCSH,194,0.06396,407,1.34963,96,-1.0410,162,-0.2568,99,-0.9941,24,-3.0787,268,0.71303
ENSG00000230989,HSBP1,16,-3.9598,407,0.95394,129,-0.9243,238,0.05247,16,-3.9946,530,1.44704,255,0.18178
ENSG00000131143,COX4I1,16,-5.8241,407,-1.1344,926,0.16102,827,-0.0268,643,-0.4260,1298,0.73129,1304,0.88448
ENSG00000140941,MAP1LC3B,16,-3.8158,407,1.13414,234,0.17914,201,-0.0768,85,-1.3934,338,0.80424,202,-0.0679
ENSG00000154118,JPH3,1064,2.57386,407,0.64140,500,1.00572,194,-0.6332,16,-4.2546,102,-1.5489,8,-5.4536
ENSG00000103257,SLC7A5,16,-5.1456,407,-0.4084,64,-3.1661,201,-1.6169,16,-5.1814,3759,4.95364,31,-4.4141
ENSG00000167522,ANKRD11,16,-3.3148,407,1.80210,193,0.42861,204,0.61664,16,-3.3500,63,-1.3218,117,-0.4233
ENSG00000167526,RPL13,1585,-1.3998,5896,0.69382,1674,-1.3173,2018,-1.1345,3808,-0.0365,7358,1.08781,5348,0.61996
ENSG00000258947,TUBB3,16,-4.1455,407,0.72825,1388,3.49510,248,-0.1118,16,-4.1817,47,-2.6123,0,-9.2016
ENSG00000159842,ABR,16,-3.9858,407,0.92277,848,2.41014,296,0.43959,17,-3.9472,175,-0.4704,33,-3.1421
ENSG00000108953,YWHAE,916,0.07485,407,-1.1984,1407,0.79877,825,-0.1091,1257,0.60344,497,-0.8903,871,-0.0086
ENSG00000167193,CRK,16,-3.3286,407,1.78235,268,0.98566,146,-0.0465,16,-3.3637,148,-0.0163,101,-0.6960
ENSG00000007168,PAFAH1B1,568,0.87263,407,0.29916,336,-0.0120,165,-1.2358,1097,2.16581,12,-4.9419,150,-1.3853
ENSG00000108528,SLC25A11,16,-3.5633,407,1.46138,725,2.74738,128,-0.5639,16,-3.5989,63,-1.5939,51,-2.0345
ENSG00000108518,PFN1,16,-4.9052,407,-0.1438,323,-0.5084,198,-1.3742,1385,2.08116,781,0.95457,346,-0.4477
ENSG00000129250,KIF1C,16,-4.7564,407,0.02224,117,-1.8984,164,-1.5086,999,1.61245,464,0.23968,639,0.93911
ENSG00000219200,RNASEK,16,-4.7307,407,0.05087,323,-0.3171,341,-0.2619,644,0.82566,971,1.59085,252,-0.7859
ENSG00000132535,DLG4,16,-3.0188,407,2.24179,1,-6.7812,226,1.30008,16,-3.0552,181,0.66381,10,-3.8814
ENSG00000170296,GABARAP,234,-1.2422,407,-0.3905,271,-1.0219,484,-0.1291,831,0.79123,901,0.93380,530,0.03982
ENSG00000132507,EIF5A,16,-5.7056,3998,3.43128,378,-1.1200,181,-2.3806,1519,1.15907,410,-0.9957,138,-2.7843
ENSG00000174282,ZBTB4,16,-3.2253,407,1.92920,234,0.86531,134,-0.0769,16,-3.2617,20,-2.9542,149,0.12005
ENSG00000181222,POLR2A,16,-3.8992,407,1.02866,532,1.53538,129,-0.9457,496,1.39810,22,-3.4909,134,-0.8778
ENSG00000161960,EIF4A1,16,-4.7717,407,0.00426,484,0.29088,280,-0.6545,742,1.02738,952,1.49666,244,-0.8851
ENSG00000129244,ATP1B2,16,-3.9737,407,0.93769,1,-7.7264,798,3.45649,16,-4.0092,16,-4.0232,26,-3.4925
ENSG00000183011,NAA38,496,0.73131,407,0.39339,218,-0.6101,279,-0.2515,204,-0.7152,464,0.61863,268,-0.3214
ENSG00000179094,PER1,16,-3.5765,407,1.44364,426,1.53645,161,-0.1846,16,-3.6123,321,1.00590,46,-2.2109
ENSG00000220205,VAMP2,16,-5.0390,407,-0.2915,1901,2.61024,537,0.17956,16,-5.0747,252,-1.0339,362,-0.5322
ENSG00000161970,RPL26,482,-1.9091,407,-2.1605,116,-3.9949,738,-1.3846,3207,1.12378,1682,0.01780,3803,1.85216
ENSG00000007237,GAS7,16,-4.5770,407,0.22469,1230,2.32629,157,-1.3880,318,-0.1758,106,-1.8638,400,0.22817
ENSG00000109099,PMP22,16,-4.5813,407,0.21980,10,-5.1902,173,-1.2315,631,0.97491,280,-0.3833,754,1.64076
ENSG00000141027,NCOR1,16,-5.7190,3404,2.90953,1191,0.70729,258,-1.8468,199,-2.0961,680,-0.2226,509,-0.7518
ENSG00000170315,UBB,2129,1.19010,407,-1.4967,1588,0.66580,1180,0.19126,93,-3.6663,1081,0.02303,968,-0.1768
ENSG00000175061,SNHG29,16,-4.0353,407,0.86099,1,-7.7882,335,0.61736,217,-0.1877,27,-3.3178,429,1.16706
ENSG00000133030,MPRIP,16,-4.2791,407,0.56977,389,0.49639,249,-0.2677,172,-0.8113,736,1.65856,189,-0.7416
ENSG00000072310,SREBF1,16,-3.2876,407,1.83987,1,-7.0475,194,0.55073,16,-3.3231,158,0.12872,164,0.21981
ENSG00000072134,EPN2,16,-3.7904,407,1.16572,321,0.74115,173,-0.3117,16,-3.8270,407,1.16675,171,-0.3393
ENSG00000124422,USP22,16,-4.5049,407,0.30745,1546,3.05218,325,-0.0686,16,-4.5402,64,-2.5201,168,-1.1980
ENSG00000256618,MTRNR2L1,1134,-3.1164,407,-4.6078,1833,-2.4106,21646,2.05166,3192,-1.5855,9467,0.10593,10256,0.27523
ENSG00000109046,WSB1,16,-3.5614,407,1.46309,107,-0.7869,83,-1.2810,16,-3.5974,386,1.36283,243,0.63254
ENSG00000109107,ALDOC,16,-5.6777,407,-0.9800,502,-0.6540,2636,3.56536,227,-1.8621,108,-2.9512,148,-2.6539
ENSG00000198242,RPL23A,16,-6.5080,407,-1.8484,300,-2.3010,821,-0.8670,2092,0.73723,1936,0.60300,2869,1.65087
ENSG00000063015,SEZ6,16,-3.5622,407,1.46218,896,3.37201,117,-0.7169,16,-3.5979,3,-5.7884,6,-5.0275
ENSG00000108262,GIT1,16,-3.9925,407,0.91380,394,0.85699,359,0.82767,16,-4.0287,211,-0.1859,185,-0.4405
ENSG00000126860,EVI2A,559,1.38732,407,0.80544,1,-7.8334,21,-3.8627,16,-4.1176,83,-1.7044,579,1.86735
ENSG00000131242,RAB11FIP4,16,-4.3860,407,0.44458,1054,2.27253,273,-0.2378,16,-4.4216,238,-0.4261,260,-0.3206
ENSG00000172301,COPRS,16,-3.6320,407,1.36893,683,2.47276,230,0.41535,16,-3.6686,1,-6.7931,41,-2.4541
ENSG00000006125,AP2B1,16,-4.3617,407,0.47322,1070,2.34645,218,-0.5973,280,-0.1412,207,-0.6131,166,-1.0501
ENSG00000275832,ARHGAP23,16,-3.9194,407,1.00377,153,-0.6121,102,-1.3455,456,1.21522,134,-0.8157,328,0.74287
ENSG00000277363,SRCIN1,16,-3.5388,407,1.49307,1,-7.2953,165,-0.0925,16,-3.5749,148,-0.2517,321,1.29157
ENSG00000276293,PIP4K2B,16,-3.9488,407,0.96770,789,2.29830,271,0.31406,18,-3.8090,3,-6.0156,147,-0.7887
ENSG00000125691,RPL23,16,-5.6100,407,-0.9081,230,-1.7667,420,-0.9494,1394,1.12269,1806,1.61714,911,0.44156
ENSG00000108298,RPL19,18,-6.8053,407,-2.3095,634,-1.6478,727,-1.5680,3473,1.08707,3298,0.99338,3632,1.45319
ENSG00000171532,NEUROD2,16,-5.4376,3963,4.12195,1423,1.38501,180,-2.0993,16,-5.4732,1,-8.5883,0,-10.572
ENSG00000131771,PPP1R1B,16,-3.1254,407,2.07861,1,-6.8865,361,2.47303,16,-3.1613,1,-6.2862,6,-4.7446
ENSG00000126351,THRA,16,-3.8151,407,1.13399,604,1.91067,199,-0.0994,16,-3.8517,50,-2.2006,199,-0.0987
ENSG00000108349,CASC3,16,-3.4418,407,1.62454,1,-7.1992,141,-0.2500,206,0.39744,165,0.03060,191,0.30789
ENSG00000173812,EIF1,72,-4.2605,407,-1.7215,1464,0.27503,1109,-0.2018,2262,1.02643,2011,0.81672,1355,0.16999
ENSG00000173786,CNP,16,-6.6817,2315,0.70443,420,-1.9801,374,-2.3028,1085,-0.5366,856,-0.9048,4120,2.40557
ENSG00000168259,DNAJC7,16,-3.6115,407,1.39727,517,1.87934,199,0.16571,16,-3.6463,119,-0.6701,83,-1.3348
ENSG00000033627,ATP6V0A1,16,-4.6877,407,0.09918,1780,3.09515,375,-0.0386,16,-4.7232,129,-1.6809,173,-1.3505
ENSG00000131469,RPL27,47,-4.4865,407,-1.3345,61,-4.1106,739,-0.4641,1574,0.83806,1869,1.14766,1590,1.03302
ENSG00000108840,HDAC5,16,-3.2011,407,1.96547,1,-6.9611,207,0.81735,16,-3.2371,56,-1.3939,163,0.32958
ENSG00000087152,ATXN7L3,16,-3.4781,407,1.57344,583,2.34684,117,-0.6250,16,-3.5156,182,0.14835,30,-2.7680
ENSG00000108312,UBTF,16,-3.8656,407,1.07128,653,2.00360,117,-1.0656,395,1.01960,90,-1.3700,79,-1.6934
ENSG00000108309,RUNDC3A,16,-4.4009,407,0.42764,1370,2.91014,416,0.54928,16,-4.4364,19,-4.1802,82,-2.2054
ENSG00000131095,GFAP,2610,-0.8183,407,-3.5825,1028,-2.2232,2763,-0.8098,12651,1.91782,3991,-0.1506,6611,0.81984
ENSG00000131094,C1QL1,16,-3.3549,407,1.74496,152,-0.0088,195,0.47030,16,-3.3913,100,-0.6668,147,-0.0711
ENSG00000186868,MAPT,16,-4.2148,407,0.64604,1047,2.54016,256,-0.1353,16,-4.2500,80,-1.8985,203,-0.5494
ENSG00000073969,NSF,16,-4.5361,407,0.27186,2185,4.25014,208,-0.8847,16,-4.5718,61,-2.6219,0,-9.6736
ENSG00000108424,KPNB1,16,-3.5867,407,1.42981,474,1.73144,164,-0.1569,16,-3.6222,53,-1.8590,159,-0.2188
ENSG00000082641,NFE2L1,16,-3.6814,407,1.30574,541,1.87202,89,-1.2944,16,-3.7170,377,1.16471,92,-1.2428
ENSG00000159202,UBE2Z,16,-3.7072,407,1.27149,687,2.36218,114,-0.9369,16,-3.7431,155,-0.3649,122,-0.8129
ENSG00000108819,PPP1R9B,16,-3.8274,407,1.11840,742,2.34900,258,0.38336,16,-3.8636,77,-1.5594,64,-1.9681
ENSG00000154945,ANKRD40,16,-4.5918,407,0.20796,1,-8.3409,154,-1.4314,148,-1.3778,584,0.82275,880,2.07093
ENSG00000108848,LUC7L3,16,-5.6611,3976,3.51914,238,-1.7698,180,-2.3361,16,-5.6966,615,-0.3177,763,0.03190
ENSG00000008294,SPAG9,16,-3.7383,407,1.23148,64,-1.7494,133,-0.7054,16,-3.7749,486,1.57524,267,0.57417
ENSG00000243678,NME2,16,-4.2004,407,0.66228,128,-1.1794,247,-0.1820,288,0.08591,384,0.56522,371,0.59458
ENSG00000264364,DYNLL2,16,-4.7547,407,0.02392,621,0.73346,315,-0.4345,488,0.32404,490,0.33136,478,0.33445
ENSG00000108387,SEPTIN4,16,-6.0484,407,-1.3703,279,-1.9353,382,-1.5913,36,-4.9204,936,-0.0748,3193,3.19536
ENSG00000141367,CLTC,16,-3.8049,407,1.14694,384,1.04367,237,0.24240,16,-3.8416,244,0.25841,167,-0.3986
ENSG00000087191,PSMC5,16,-3.7780,407,1.18125,130,-0.7166,163,-0.4023,175,-0.2486,374,1.02753,205,0.00989
ENSG00000266402,SNHG25,16,-4.7051,407,0.07911,214,-0.9300,277,-0.5942,212,-0.9484,834,1.32895,624,0.96519
ENSG00000108654,DDX5,427,-0.5518,407,-0.6281,800,0.46417,263,-1.4151,1199,1.17842,1459,1.55222,310,-1.1510
ENSG00000154229,PRKCA,16,-3.6525,407,1.34379,378,1.20694,386,1.55883,16,-3.6871,20,-3.3739,39,-2.5409
ENSG00000108946,PRKAR1A,16,-4.3792,407,0.45202,1168,2.52890,148,-1.2591,16,-4.4154,236,-0.4311,322,0.07724
ENSG00000172809,RPL38,339,-2.7130,407,-2.4458,622,-1.8159,1088,-1.0689,2293,0.20942,3385,0.87383,4469,1.76153
ENSG00000141540,TTYH2,16,-4.1576,407,0.71360,37,-2.9563,111,-1.4692,16,-4.1940,182,-0.5965,754,2.57768
ENSG00000109062,SLC9A3R1,16,-3.2584,407,1.88280,1,-7.0178,352,2.07536,16,-3.2945,1,-6.4218,71,-1.2050
ENSG00000188612,SUMO2,395,0.66976,407,0.71965,151,-0.8799,285,0.14073,383,0.61416,59,-2.2819,208,-0.4334
ENSG00000132475,H3F3B,16,-5.5745,407,-0.8702,52,-3.9174,495,-0.6300,2171,2.05246,1234,0.94667,743,0.09424
ENSG00000132471,WBP2,16,-4.6245,407,0.17106,1363,2.49377,228,-0.8289,16,-4.6583,259,-0.5530,390,0.11599
ENSG00000182534,MXRA7,16,-4.0573,407,0.83376,1,-7.8106,172,-0.6493,827,2.23309,398,0.79583,119,-1.2501
ENSG00000078687,TNRC6C,16,-3.3121,407,1.80548,1,-7.0709,161,0.14963,16,-3.3478,41,-1.9712,267,1.21567
ENSG00000035862,TIMP2,229,-0.3602,407,0.57805,49,-2.6710,168,-0.9296,667,1.47599,221,-0.4194,337,0.30467
ENSG00000167281,RBFOX3,16,-3.6577,407,1.33646,861,3.04482,184,-0.0407,16,-3.6941,25,-3.0459,0,-8.8026
ENSG00000171246,NPTX1,16,-6.3137,3903,2.21983,5886,3.31863,305,-2.2234,131,-3.3132,6,-7.7337,25,-5.8977
ENSG00000175866,BAIAP2,16,-4.4112,407,0.41596,1876,3.94848,240,-0.4910,16,-4.4467,1,-7.5657,24,-4.0263
ENSG00000181409,AATK,16,-4.4498,407,0.37090,578,0.98055,134,-1.4977,22,-4.0286,166,-1.0484,732,1.81217
ENSG00000224877,NDUFAF8,16,-3.6622,407,1.33098,262,0.54541,216,0.25496,16,-3.6979,94,-1.0825,235,0.42447
ENSG00000184009,ACTG1,373,-1.2791,407,-1.1495,918,0.13087,1176,0.64141,492,-0.8589,1631,1.12117,727,-0.2775
ENSG00000225663,MCRIP1,16,-4.2927,407,0.55401,1,-8.0430,259,-0.2119,1029,2.36752,158,-0.9561,246,-0.3070
ENSG00000185624,P4HB,16,-4.3845,407,0.44593,365,0.26552,219,-0.6211,793,1.66434,524,0.88363,126,-1.5290
ENSG00000141522,ARHGDIA,16,-4.5177,407,0.29226,775,1.43728,268,-0.4276,250,-0.4911,507,0.66424,286,-0.3156
ENSG00000185813,PCYT2,16,-3.5011,407,1.54428,147,-0.2237,192,0.24303,193,0.21583,133,-0.3860,120,-0.6016
ENSG00000169738,DCXR,16,-3.5762,407,1.44336,1,-7.3325,303,1.08854,189,0.09935,149,-0.2816,117,-0.7425
ENSG00000169710,FASN,16,-3.4398,407,1.62774,335,1.25274,236,0.74118,16,-3.4745,35,-2.3400,89,-1.0396
ENSG00000141542,RAB40B,16,-4.3462,407,0.49115,1,-8.0965,129,-1.4390,602,1.18512,143,-1.1728,646,1.66189
ENSG00000118680,MYL12B,16,-4.1803,407,0.68657,273,0.02172,180,-0.7109,356,0.45975,852,2.11180,81,-1.9925
ENSG00000101745,ANKRD12,16,-5.5908,3422,3.18417,1027,0.60399,284,-1.5559,277,-1.4731,148,-2.4019,486,-0.6824
ENSG00000168461,RAB31,16,-3.4971,407,1.54939,5,-5.0287,290,1.11760,407,1.55191,1,-6.6581,49,-2.0337
ENSG00000101558,VAPA,16,-3.8593,407,1.07789,227,0.07910,275,0.46127,16,-3.8964,273,0.38279,229,0.10665
ENSG00000171885,AQP4,16,-3.9237,407,0.99929,1,-7.6767,775,3.48676,16,-3.9587,1,-7.0810,20,-3.7833
ENSG00000134769,DTNA,16,-3.5803,407,1.43820,1,-7.3366,236,0.54153,162,-0.1541,94,-1.0102,227,0.46421
ENSG00000166974,MAPRE2,16,-4.8862,407,-0.1230,1324,2.01016,221,-1.1799,1133,1.68414,183,-1.3615,223,-1.1655
ENSG00000141425,RPRD1A,16,-5.2838,4002,4.73890,594,0.04657,135,-2.3829,16,-5.3193,79,-3.0136,111,-2.6793
ENSG00000101489,CELF4,16,-5.5536,3901,3.72086,1655,1.52105,288,-1.4976,16,-5.5896,99,-2.9596,2,-8.7840
ENSG00000132872,SYT4,16,-3.8972,407,1.03240,1210,3.61769,169,-0.4867,16,-3.9328,1,-7.0544,4,-6.0797
ENSG00000152234,ATP5F1A,16,-3.4811,407,1.57052,249,0.67268,335,1.49877,16,-3.5173,63,-1.5111,39,-2.3665
ENSG00000134030,CTIF,16,-5.2477,4034,4.95718,506,-0.1735,148,-2.1959,16,-5.2830,14,-5.4417,93,-2.8956
ENSG00000177576,C18orf32,16,-3.5289,407,1.50717,28,-2.7264,267,0.87576,16,-3.5647,122,-0.5403,213,0.40902
ENSG00000265681,RPL17,901,-1.2040,407,-2.3938,226,-3.2550,1113,-0.9731,3686,1.09192,4226,1.34669,2923,0.80984
ENSG00000196628,TCF4,16,-4.1042,407,0.77848,226,-0.1954,605,1.95460,16,-4.1400,38,-2.8767,194,-0.4952
ENSG00000177511,ST8SIA3,16,-3.7299,407,1.24396,1019,3.41810,145,-0.5514,16,-3.7657,31,-2.8173,0,-8.8727
ENSG00000197971,MBP,7399,-2.1989,1668,-4.3774,6876,-2.3074,5046,-2.9294,41787,0.49382,18022,-0.8570,96669,2.97865
ENSG00000141759,TXNL4A,16,-3.2504,407,1.89470,1,-7.0092,197,0.64288,16,-3.2844,99,-0.5792,173,0.37519
ENSG00000172270,BSG,366,-3.0855,7199,1.67560,973,-1.6397,1753,-0.8232,1734,-0.7594,11011,2.63108,218,-4.0163
ENSG00000099822,HCN2,16,-3.4224,407,1.65076,1,-7.1806,203,0.45560,164,0.04042,138,-0.2327,154,-0.0680
ENSG00000099864,PALM,16,-4.4598,407,0.35896,439,0.48849,603,1.28175,234,-0.5331,497,0.70008,71,-2.4786
ENSG00000167468,GPX4,551,0.40919,407,-0.0911,622,0.61367,663,0.86398,16,-4.8932,208,-1.1395,372,-0.2653
ENSG00000099624,ATP5F1D,16,-4.2887,407,0.55877,611,1.28474,474,0.99417,16,-4.3241,105,-1.5671,255,-0.2352
ENSG00000099622,CIRBP,16,-5.5808,3818,3.57143,255,-1.5874,343,-1.2458,16,-5.6123,533,-0.4570,530,-0.5195
ENSG00000115286,NDUFS7,16,-3.8417,407,1.10137,1,-7.5953,221,0.06921,16,-3.8769,286,0.48663,376,1.16885
ENSG00000130005,GAMT,16,-3.2136,407,1.94759,1,-6.9734,157,0.22967,16,-3.2496,39,-1.9480,228,1.00913
ENSG00000115268,RPS15,1111,-1.4302,407,-2.9208,609,-2.3275,1572,-0.9942,5773,1.25914,3799,0.51498,5112,1.26949
ENSG00000115266,APC2,16,-4.1645,407,0.70576,418,0.75490,251,-0.1138,706,1.73491,33,-3.1418,159,-0.8989
ENSG00000127540,UQCR11,16,-5.3906,407,-0.6736,207,-1.7012,774,0.41959,851,0.52012,1015,0.82393,777,0.42794
ENSG00000129968,ABHD17A,16,-4.6685,407,0.12121,195,-1.0367,292,-0.4626,355,-0.0968,1122,1.97887,359,-0.0907
ENSG00000133243,BTBD2,16,-3.8727,407,1.06242,717,2.20023,261,0.34075,16,-3.9088,85,-1.4676,100,-1.3232
ENSG00000104904,OAZ1,248,-0.9372,407,-0.1614,1105,1.58678,498,0.19212,16,-4.9564,756,0.87806,259,-0.9570
ENSG00000176533,GNG7,16,-3.5919,407,1.42344,161,-0.1759,136,-0.4919,16,-3.6275,371,1.25067,187,0.07143
ENSG00000104969,SGTA,16,-3.6074,407,1.40248,326,0.99494,146,-0.3970,16,-3.6426,93,-1.0488,243,0.56330
ENSG00000104964,TLE5,16,-5.7449,407,-1.0508,1043,0.45019,722,-0.1754,2435,2.04582,655,-0.3085,575,-0.5754
ENSG00000161082,CELF5,16,-4.3217,407,0.52041,1608,3.58995,312,0.09449,16,-4.3569,1,-7.4766,0,-9.4502
ENSG00000141905,NFIC,16,-4.6092,407,0.18823,1,-8.3581,282,-0.4517,1215,2.24677,473,0.43859,293,-0.3819
ENSG00000167654,ATCAY,379,1.50055,407,1.63746,139,-0.2304,237,0.76630,16,-3.4689,1,-6.5945,16,-3.6056
ENSG00000167658,EEF2,16,-5.3327,407,-0.6110,322,-0.9738,736,0.39993,962,0.80055,1002,0.87335,598,0.00255
ENSG00000178951,ZBTB7A,16,-4.5759,407,0.22569,579,0.82638,493,0.64708,744,1.28330,185,-1.0186,136,-1.6150
ENSG00000126934,MAP2K2,16,-4.2366,407,0.62040,793,1.87343,323,0.26687,102,-1.5645,256,-0.1442,151,-1.0656
ENSG00000167671,UBXN6,16,-3.3750,407,1.71674,311,1.19790,195,0.44124,16,-3.4113,71,-1.2064,91,-0.9158
ENSG00000167680,SEMA6B,16,-3.6447,407,1.35382,640,2.29940,250,0.56782,16,-3.6807,99,-0.9892,0,-8.7891
ENSG00000130255,RPL36,1199,-0.7022,407,-2.3325,921,-1.1081,1599,-0.2820,1038,-0.9245,3365,1.00185,3340,1.20653
ENSG00000174917,MICOS13,16,-3.6562,407,1.33869,1,-7.4112,176,-0.1238,181,-0.0575,355,1.08636,190,0.01912
ENSG00000174886,NDUFA11,16,-3.5612,407,1.46394,116,-0.6613,252,0.70831,16,-3.5970,127,-0.5192,199,0.23136
