Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000174720,LARP7,95,0.79584,60,0.03799,94,0.77191,36,-0.8473,40,-0.6125,56,-0.1057
ENSG00000145362,ANK2,270,-0.4606,355,-0.0348,562,0.72881,318,-0.2256,285,-0.3771,384,0.12613
ENSG00000145349,CAMK2D,114,-1.0158,131,-0.8831,169,-0.4152,309,0.64930,258,0.26098,258,0.34496
ENSG00000164100,NDST3,5,-1.8611,8,-1.1807,17,-0.0089,18,0.07366,16,-0.0954,28,1.04360
ENSG00000269893,SNHG8,123,0.19800,118,0.15022,61,-0.8830,104,-0.0730,132,0.31039,109,-0.0011
ENSG00000172403,SYNPO2,41,1.76876,9,-0.8833,34,1.40461,10,-0.6617,5,-1.6471,10,-0.7066
ENSG00000145390,USP53,50,2.08869,15,-0.0394,13,-0.2910,5,-1.6541,20,0.41741,10,-0.8017
ENSG00000164096,C4orf3,147,-0.3470,149,-0.3698,279,0.68870,183,-0.0024,207,0.19399,179,-0.0472
ENSG00000164111,ANXA5,197,2.22579,77,0.55866,48,-0.2873,16,-2.0177,24,-1.3086,39,-0.7386
ENSG00000164112,TMEM155,31,0.10458,10,-1.7390,62,1.26013,36,0.36550,39,0.45750,23,-0.4610
ENSG00000123737,EXOSC9,15,-0.6587,19,-0.3756,19,-0.3038,24,0.04942,23,-0.0175,30,0.55069
ENSG00000138686,BBS7,25,-0.1185,18,-0.7220,27,0.00885,38,0.66222,11,-1.2977,31,0.31832
ENSG00000138688,KIAA1109,58,-0.0648,49,-0.3499,108,0.97208,65,0.15095,55,-0.1406,50,-0.3456
ENSG00000138685,FGF2,22,0.67308,25,1.01744,11,-0.4654,4,-1.9357,9,-0.7856,16,0.11567
ENSG00000164056,SPRY1,10,-0.2118,9,-0.4874,8,-0.6025,11,-0.1518,33,1.71790,9,-0.4281
ENSG00000151458,ANKRD50,9,-1.3199,12,-1.0727,28,0.33475,20,-0.2761,17,-0.4371,37,1.11438
ENSG00000164066,INTU,10,-0.8276,18,0.05668,27,0.69185,19,0.12626,31,0.91325,11,-0.8219
ENSG00000164070,HSPA4L,29,-0.8554,36,-0.5598,83,0.84858,52,0.08017,58,0.25401,50,0.02997
ENSG00000138709,LARP1B,54,0.94652,31,0.03935,34,0.15411,27,-0.2090,27,-0.1867,25,-0.4213
ENSG00000164040,PGRMC2,106,0.52358,51,-0.7001,84,0.15564,70,-0.1546,62,-0.3214,90,0.35291
ENSG00000077684,JADE1,31,-0.1233,31,-0.1293,52,0.70804,33,-0.0339,27,-0.3192,33,-0.0711
ENSG00000151466,SCLT1,24,0.46690,31,1.10065,8,-1.0808,6,-1.7194,21,0.29882,16,-0.1606
ENSG00000138650,PCDH10,32,-1.2327,49,-0.6543,159,1.34417,64,-0.2008,60,-0.2796,80,0.23486
ENSG00000151012,SLC7A11,39,0.53613,51,1.19571,28,-0.0065,11,-1.4839,17,-0.7485,24,-0.3362
ENSG00000109381,ELF2,25,0.85486,12,-0.4373,17,0.17180,17,0.25501,14,-0.1352,12,-0.4097
ENSG00000109390,NDUFC1,211,-0.1361,197,-0.2721,173,-0.4464,222,-0.0585,269,0.25417,269,0.33356
ENSG00000164134,NAA15,53,0.65650,29,-0.3712,56,0.75604,36,0.03467,25,-0.5743,30,-0.3040
ENSG00000145391,SETD7,22,0.00284,22,-0.0650,22,-0.0253,17,-0.5025,25,0.16568,26,0.31463
ENSG00000153130,SCOC,246,-0.1837,177,-0.7597,351,0.39382,334,0.35520,213,-0.4060,308,0.23434
ENSG00000109436,TBC1D9,46,-0.3510,38,-0.6995,47,-0.3196,83,0.70970,40,-0.5475,66,0.29017
ENSG00000170153,RNF150,41,0.11198,20,-1.1203,48,0.34889,56,0.71066,37,-0.0409,36,-0.1554
ENSG00000109445,ZNF330,19,0.15295,11,-0.7953,25,0.63860,15,-0.2615,11,-0.6068,22,0.49217
ENSG00000109452,INPP4B,29,1.34410,9,-0.6589,8,-0.7170,11,-0.3258,12,-0.1546,14,0.15430
ENSG00000170185,USP38,11,-0.2465,11,-0.2285,10,-0.2945,13,0.05480,16,0.33443,14,0.17723
ENSG00000109458,GAB1,12,0.11709,12,0.25146,11,0.00954,4,-1.4777,4,-1.4942,16,0.88732
ENSG00000153147,SMARCA5,142,0.60431,135,0.59346,83,-0.2683,77,-0.4196,66,-0.6229,89,-0.1952
ENSG00000164161,HHIP,28,1.85934,14,0.72302,21,1.25292,4,-1.2286,0,-6.6219,3,-1.7405
ENSG00000164162,ANAPC10,10,-0.0856,8,-0.5143,10,-0.0440,5,-1.1704,7,-0.5076,17,1.14457
ENSG00000164163,ABCE1,68,0.70305,31,-0.6232,30,-0.6046,46,0.05260,31,-0.5447,54,0.40744
ENSG00000164164,OTUD4,37,0.72041,23,-0.0732,19,-0.3856,32,0.50411,26,0.12672,16,-0.7335
ENSG00000170365,SMAD1,16,-0.4154,13,-0.8124,30,0.54445,29,0.53782,26,0.29424,19,-0.1919
ENSG00000151612,ZNF827,29,-0.2841,18,-1.0854,45,0.44018,45,0.50641,33,-0.0669,37,0.14828
ENSG00000164167,LSM6,23,-0.2635,24,-0.2366,32,0.28821,33,0.34290,18,-0.6403,28,0.09151
ENSG00000164168,TMEM184C,34,0.48736,16,-0.6963,16,-0.6359,12,-1.2539,47,1.06786,32,0.52246
ENSG00000151623,NR3C2,20,0.30891,12,-0.4494,10,-0.7355,21,0.49446,29,0.94471,12,-0.5614
ENSG00000170390,DCLK2,57,-0.1088,46,-0.5115,53,-0.2353,77,0.42074,119,1.10096,47,-0.5377
ENSG00000145425,RPS3A,1360,0.70810,1048,0.31155,525,-0.8171,595,-0.6850,998,0.19470,893,0.01965
ENSG00000059691,GATB,54,-0.3428,48,-0.5950,27,-1.3699,115,1.04140,85,0.37750,61,-0.2099
ENSG00000109670,FBXW7,151,-0.7563,166,-0.6716,383,0.73430,356,0.70527,234,-0.0800,214,-0.2721
ENSG00000109654,TRIM2,179,-0.2394,161,-0.4530,318,0.69732,279,0.54912,150,-0.5217,186,-0.2328
ENSG00000145428,RNF175,25,-0.4176,16,-1.1434,42,0.43776,41,0.43414,37,0.20454,35,0.16620
ENSG00000171566,PLRG1,35,0.23252,23,-0.4483,33,0.17308,26,-0.2432,31,0.06640,34,0.26389
ENSG00000164114,MAP9,50,-1.1613,92,-0.2754,217,1.19038,118,0.17726,82,-0.4212,101,-0.1244
ENSG00000164116,GUCY1A1,16,-1.3044,19,-1.1202,29,-0.3652,47,0.44862,39,0.06764,52,0.73130
ENSG00000260244,AC104083.1,20,-0.6910,19,-0.8156,32,0.07899,40,0.51304,44,0.58428,31,0.00309
ENSG00000061918,GUCY1B1,145,-0.5079,114,-0.9632,322,0.78467,281,0.63691,183,-0.1406,188,-0.1278
ENSG00000256043,CTSO,1,-2.9895,10,0.14157,7,-0.4575,9,-0.0582,15,0.66887,11,0.33839
ENSG00000109738,GLRB,86,-0.3874,51,-1.2708,115,0.08068,175,0.90478,65,-0.8171,126,0.29450
ENSG00000120251,GRIA2,171,-1.0748,186,-1.0291,316,-0.1203,591,1.08448,491,0.59629,293,-0.3036
ENSG00000164125,GASK1B,37,0.81096,32,0.66331,38,0.86934,8,-1.7123,5,-2.1749,22,-0.0721
ENSG00000164124,TMEM144,76,1.38961,49,0.73180,54,0.79789,12,-1.6199,3,-3.2279,26,-0.5021
ENSG00000171509,RXFP1,12,-0.2361,5,-1.6141,69,3.14057,1,-3.6019,0,-7.8896,15,0.15306
ENSG00000171503,ETFDH,3,-1.5603,11,0.11703,18,0.92991,6,-0.8784,6,-0.7720,13,0.60667
ENSG00000171497,PPID,39,-0.4293,33,-0.7891,55,0.08365,63,0.34079,46,-0.1818,63,0.40712
ENSG00000052795,FNIP2,58,0.20325,31,-0.8228,55,0.11402,65,0.45493,53,0.07194,50,-0.0302
ENSG00000109756,RAPGEF2,71,-0.1975,52,-0.7595,63,-0.3858,105,0.48813,118,0.61808,81,-0.0047
ENSG00000168843,FSTL5,7,-1.6867,16,-0.4944,45,1.29042,10,-1.1513,9,-1.2480,32,0.96996
ENSG00000145414,NAF1,12,-0.0574,6,-1.0268,14,0.28220,16,0.52181,23,1.04838,9,-0.5683
ENSG00000164128,NPY1R,31,0.53860,8,-1.5952,12,-0.9415,34,0.83829,17,-0.4014,25,0.28740
ENSG00000198498,TMA16,25,0.90146,11,-0.4493,12,-0.2947,14,-0.0356,9,-0.6660,16,0.19275
ENSG00000145416,MARCH1,79,1.20854,24,-0.7710,37,-0.0613,56,0.71013,25,-0.6501,27,-0.6435
ENSG00000170088,TMEM192,30,0.43014,20,-0.2149,37,0.78434,18,-0.3636,14,-0.7438,23,0.04796
ENSG00000109466,KLHL2,70,-0.5075,61,-0.7896,90,-0.1029,166,1.06668,135,0.55335,72,-0.5741
ENSG00000052802,MSMO1,149,0.51009,63,-0.9423,138,0.38109,144,0.52322,92,-0.2670,99,-0.1906
ENSG00000109472,CPE,1114,-0.3105,1696,0.41749,1926,0.57627,1315,-0.0545,986,-0.5017,1168,-0.2974
ENSG00000196104,SPOCK3,69,0.37476,48,-0.2264,129,1.47393,14,-2.1373,30,-0.9198,64,0.34778
ENSG00000129116,PALLD,27,1.11875,21,0.80438,15,0.09097,10,-0.5724,6,-1.1236,9,-0.7468
ENSG00000145439,CBR4,8,-1.1278,10,-1.0107,25,0.56140,19,0.08763,9,-1.0981,26,0.88111
ENSG00000154447,SH3RF1,18,-0.5417,19,-0.5160,22,-0.2653,32,0.42888,28,0.14970,29,0.22747
ENSG00000137601,NEK1,41,1.35450,20,0.17264,23,0.32312,14,-0.4477,8,-1.2748,14,-0.4559
ENSG00000109572,CLCN3,93,0.19934,55,-0.6787,102,0.35504,107,0.49731,63,-0.4000,79,-0.0775
ENSG00000056050,HPF1,44,-0.1733,41,-0.3288,39,-0.3769,48,-0.0486,49,-0.0067,61,0.46231
ENSG00000198948,MFAP3L,21,-0.3147,30,0.24305,23,-0.2285,22,-0.2720,21,-0.3542,31,0.33921
ENSG00000109576,AADAT,0,-3.5939,9,-0.0926,12,0.35340,9,-0.0419,10,0.10989,12,0.48048
ENSG00000164104,HMGB2,49,1.37740,23,0.11083,32,0.64640,11,-1.0959,19,-0.2244,16,-0.5725
ENSG00000164105,SAP30,29,0.86066,11,-0.6523,8,-1.1056,11,-0.7369,22,0.39820,22,0.56258
ENSG00000164106,SCRG1,103,-0.2445,194,0.93738,165,0.51788,55,-1.2878,50,-1.3300,127,0.12185
ENSG00000145451,GLRA3,12,-1.4552,16,-1.1133,10,-1.7350,75,1.94542,23,-0.4505,26,-0.2908
ENSG00000150625,GPM6A,1327,-0.7130,1678,-0.3869,2444,0.25264,2432,0.27807,2125,0.02602,2264,0.16703
ENSG00000150627,WDR17,24,-0.8875,28,-0.6707,30,-0.5354,64,0.80687,65,0.72432,39,-0.1614
ENSG00000129128,SPCS3,88,0.37745,43,-0.8206,52,-0.4652,90,0.47593,91,0.44288,66,-0.0962
ENSG00000218336,TENM3,36,-0.4582,23,-1.2093,81,0.83877,74,0.78720,24,-1.0575,50,0.06636
ENSG00000129187,DCTD,42,0.34986,24,-0.5796,42,0.35036,32,-0.1057,35,0.04638,36,0.11575
ENSG00000151718,WWC2,10,-0.0209,9,-0.1052,6,-0.8217,12,0.38865,13,0.36396,9,-0.1267
ENSG00000168564,CDKN2AIP,17,0.48877,10,-0.2960,9,-0.4311,13,0.08451,14,0.23329,12,-0.0363
ENSG00000168556,ING2,13,-0.5901,16,-0.2548,16,-0.2885,27,0.66758,12,-0.6337,20,0.15871
ENSG00000182552,RWDD4,25,1.17503,8,-0.6537,8,-0.6323,19,0.74354,13,0.07993,8,-0.8206
ENSG00000168538,TRAPPC11,30,0.55963,14,-0.6970,19,-0.2069,29,0.61475,19,-0.1596,19,-0.2085
ENSG00000173320,STOX2,30,-1.5152,53,-0.7309,184,1.39764,110,0.58241,85,0.07028,61,-0.5341
ENSG00000164305,CASP3,28,1.18614,11,-0.3196,14,0.05880,16,0.31305,11,-0.2582,9,-0.7277
ENSG00000151726,ACSL1,80,1.85011,25,-0.1640,34,0.31237,20,-0.5301,19,-0.6137,18,-0.8226
ENSG00000151729,SLC25A4,185,-0.4787,202,-0.3758,230,-0.1353,308,0.38376,243,-0.0479,275,0.19903
ENSG00000164323,CFAP97,27,0.13754,23,-0.1046,31,0.38396,15,-0.7798,21,-0.2190,30,0.40213
ENSG00000109762,SNX25,8,-0.7678,6,-1.3170,33,1.56391,15,0.25059,7,-0.9102,14,0.10310
ENSG00000186352,ANKRD37,4,-2.1527,13,-0.4483,6,-1.4268,20,0.25350,64,2.37367,10,-0.9066
ENSG00000109775,UFSP2,32,0.33795,27,0.03837,24,-0.1369,20,-0.4377,22,-0.2298,29,0.25535
ENSG00000154553,PDLIM3,5,-0.5575,16,1.37314,9,0.28838,7,-0.1609,7,-0.1244,3,-1.3724
ENSG00000154556,SORBS2,74,-0.6460,69,-0.8379,71,-0.7071,178,0.88757,223,1.15084,87,-0.4953
ENSG00000109794,FAM149A,1,-3.2129,14,-0.0328,9,-0.7598,12,-0.3262,14,-0.0044,23,1.01558
ENSG00000145476,CYP4V2,14,0.69412,16,1.11458,10,0.26070,2,-2.4206,7,-0.3458,7,-0.3325
ENSG00000083857,FAT1,8,-0.7102,21,0.82202,21,0.66749,5,-1.6820,10,-0.5213,15,0.23815
ENSG00000109536,FRG1,42,-0.7563,63,-0.1697,53,-0.4276,66,-0.0913,83,0.29818,85,0.45382
ENSG00000164366,CCDC127,21,-0.1410,22,-0.0649,21,-0.1196,31,0.56951,22,-0.0477,19,-0.3234
ENSG00000073578,SDHA,56,-0.5914,59,-0.5725,80,-0.0338,93,0.23138,85,0.07518,97,0.37863
ENSG00000249915,PDCD6,85,-0.5323,73,-0.8375,120,0.00140,181,0.79242,97,-0.3329,129,0.15225
ENSG00000221990,EXOC3-AS1,5,-1.5109,9,-0.6190,15,0.21122,14,0.09305,10,-0.3981,18,0.75813
ENSG00000180104,EXOC3,33,-0.3626,27,-0.7106,28,-0.6015,64,0.82297,34,-0.3163,46,0.20810
ENSG00000225138,SLC9A3-AS1,6,-0.8050,6,-0.7367,11,0.16421,14,0.59678,18,1.01517,8,-0.4303
ENSG00000171368,TPPP,160,-0.3902,158,-0.4507,429,1.25303,215,0.08949,84,-1.3763,209,0.04563
ENSG00000028310,BRD9,20,-0.9229,39,0.15656,46,0.39753,41,0.24733,27,-0.4789,36,-0.0251
ENSG00000049656,CLPTM1L,66,0.00106,43,-0.7414,68,0.04297,98,0.75393,68,0.04306,59,-0.2282
ENSG00000153395,LPCAT1,35,-0.1998,28,-0.6335,35,-0.2197,52,0.50359,42,0.06952,43,0.13362
ENSG00000171421,MRPL36,69,0.55036,46,-0.1083,28,-0.8592,50,0.03690,54,0.14417,49,0.00413
ENSG00000145494,NDUFS6,191,-0.2556,249,0.19668,154,-0.5917,229,0.04248,185,-0.3026,251,0.24027
ENSG00000164151,ICE1,41,0.11023,24,-0.7846,64,0.82483,50,0.49303,33,-0.2356,33,-0.3226
ENSG00000133398,MED10,58,-0.0541,34,-0.9543,74,0.35032,76,0.44416,41,-0.6063,69,0.28568
ENSG00000215218,UBE2QL1,101,-0.2485,53,-1.3412,128,0.12656,141,0.31704,143,0.30550,142,0.38147
ENSG00000037474,NSUN2,16,0.32742,6,-1.1664,14,0.16465,15,0.32287,11,-0.2150,15,0.27249
ENSG00000145545,SRD5A1,16,-0.5274,17,-0.5087,31,0.45739,31,0.55076,18,-0.3767,23,-0.0018
ENSG00000112941,TENT4A,19,0.17244,9,-1.0242,29,0.86973,23,0.53328,14,-0.3377,15,-0.2568
ENSG00000078295,ADCY2,76,0.06333,62,-0.2730,115,0.75294,50,-0.6277,63,-0.2178,82,0.26778
ENSG00000215217,C5orf49,16,0.34157,11,-0.2141,18,0.52468,6,-1.2810,7,-0.8412,18,0.69605
ENSG00000124275,MTRR,22,0.94951,8,-0.6273,21,0.83990,13,0.13912,6,-0.9736,10,-0.3724
ENSG00000247516,MIR4458HG,95,0.73875,65,0.14012,30,-1.0970,47,-0.4380,51,-0.2774,68,0.25550
ENSG00000112902,SEMA5A,41,1.60531,14,-0.2886,46,1.82723,4,-2.1466,3,-2.2333,12,-0.6192
ENSG00000150753,CCT5,92,-0.4875,83,-0.7238,104,-0.3101,173,0.59408,106,-0.2785,149,0.36068
ENSG00000164237,CMBL,44,0.65649,29,-0.0557,28,-0.0609,28,-0.0968,21,-0.5029,29,-0.0094
ENSG00000145495,MARCH6,231,0.08089,122,-0.9972,348,0.75734,256,0.27883,171,-0.3967,231,0.10081
ENSG00000164236,ANKRD33B,15,-0.9117,15,-1.0140,25,-0.1345,43,0.84879,50,0.97228,23,-0.3416
ENSG00000112977,DAP,50,1.06725,30,0.22583,18,-0.5604,20,-0.4636,21,-0.3612,25,-0.1274
ENSG00000169862,CTNND2,122,-0.8257,217,0.08418,265,0.39722,206,-0.0138,143,-0.5824,232,0.24173
ENSG00000038382,TRIO,42,-0.6691,44,-0.6678,46,-0.5395,109,0.99401,73,0.18124,62,-0.1158
ENSG00000154122,ANKH,83,-0.2359,73,-0.4867,119,0.34379,98,0.03594,123,0.40509,98,0.04456
ENSG00000173545,ZNF622,32,-0.0044,21,-0.7079,8,-2.0699,33,0.02898,24,-0.4474,51,1.00956
ENSG00000154153,RETREG1,54,-0.3126,32,-1.1901,145,1.32852,83,0.42347,12,-2.4843,73,0.20328
ENSG00000145555,MYO10,105,1.38210,68,0.72719,59,0.37889,17,-1.6660,18,-1.4040,38,-0.4157
ENSG00000176788,BASP1,738,-0.7294,762,-0.7468,2041,0.91948,1489,0.44148,710,-0.7887,1253,0.13484
ENSG00000215196,BASP1-AS1,9,-0.0411,9,-0.0428,17,1.03538,7,-0.4662,9,-0.0204,8,-0.2141
ENSG00000248455,LINC02217,10,-0.5892,17,0.22113,17,0.21852,19,0.36730,2,-3.0658,17,0.22765
ENSG00000145526,CDH18,31,-0.3916,19,-1.2345,33,-0.2706,62,0.88895,71,0.98660,32,-0.4040
ENSG00000154162,CDH12,6,-1.1251,8,-0.6352,11,-0.1274,21,1.06164,18,0.69547,9,-0.5604
ENSG00000286961,AC091938.1,19,-1.2805,48,0.14042,2,-4.2773,40,-0.1811,122,1.75939,41,-0.1364
ENSG00000040731,CDH10,7,-2.2985,18,-0.9071,33,0.04178,58,1.19857,12,-1.4218,38,0.34979
ENSG00000113100,CDH9,14,-0.4281,9,-1.2852,2,-3.0467,21,0.20611,68,2.28773,15,-0.4259
ENSG00000113360,DROSHA,24,-0.1819,18,-0.7032,30,0.17975,25,-0.1376,29,0.11093,33,0.47677
ENSG00000082213,C5orf22,10,-1.1503,15,-0.6990,34,0.67561,32,0.64033,23,0.02807,21,-0.0976
ENSG00000133401,PDZD2,26,-0.7131,32,-0.4375,10,-2.1138,59,0.64430,117,1.81068,27,-0.8301
ENSG00000113384,GOLPH3,50,0.36440,32,-0.3950,39,-0.0240,48,0.33887,45,0.18342,35,-0.2543
ENSG00000150712,MTMR12,17,-1.1805,29,-0.3842,14,-1.4009,62,1.04316,70,1.07955,27,-0.5871
ENSG00000056097,ZFR,113,-0.4548,118,-0.4249,117,-0.3972,173,0.25467,335,1.36025,120,-0.4521
ENSG00000113387,SUB1,482,-0.1444,388,-0.5370,403,-0.4257,665,0.42983,731,0.53187,519,-0.0348
ENSG00000113407,TARS,38,0.48803,23,-0.3057,28,0.00138,30,0.15015,39,0.55583,22,-0.4462
ENSG00000242110,AMACR,17,-0.5405,16,-0.7284,30,0.30195,36,0.74290,23,-0.1008,24,-0.0792
ENSG00000113456,RAD1,27,0.32075,14,-0.7031,32,0.60106,24,0.16688,16,-0.5024,23,0.06068
ENSG00000113460,BRIX1,42,1.01955,23,-0.0159,16,-0.5838,17,-0.4649,16,-0.5646,25,0.17240
ENSG00000168724,DNAJC21,49,0.30281,35,-0.2544,33,-0.3408,37,-0.1737,44,0.10221,46,0.24969
ENSG00000152582,SPEF2,22,0.73698,10,-0.4974,22,0.72400,17,0.37687,13,-0.1135,9,-0.7774
ENSG00000164187,LMBRD2,57,-0.9433,64,-0.8498,151,0.59554,162,0.83890,76,-0.4961,104,-0.0152
ENSG00000152620,NADK2,50,0.25285,41,-0.0482,27,-0.7206,49,0.28237,25,-0.8332,47,0.22253
ENSG00000164188,RANBP3L,8,-0.2586,17,1.12007,7,-0.4720,5,-1.0621,8,-0.2595,10,-0.0211
ENSG00000079215,SLC1A3,205,-0.6157,565,1.24340,315,0.05699,117,-1.5838,213,-0.5587,314,0.06702
ENSG00000285967,NIPBL-DT,21,0.10247,11,-0.9123,7,-1.5197,20,0.00931,30,0.69564,25,0.54858
ENSG00000164190,NIPBL,87,1.59998,33,-0.0832,35,0.03787,18,-1.0439,24,-0.5509,31,-0.1682
ENSG00000197603,CPLANE1,21,-0.4137,26,-0.0594,37,0.50798,25,-0.1423,29,0.09420,27,0.01618
ENSG00000113569,NUP155,10,-0.2550,7,-0.9120,17,0.59197,16,0.57320,13,0.08799,11,-0.1591
ENSG00000082068,WDR70,33,0.53288,17,-0.5146,37,0.74079,28,0.33829,13,-0.8614,20,-0.3002
ENSG00000113594,LIFR,29,0.09432,43,0.87874,28,0.07455,18,-0.6493,14,-1.0003,26,-0.1103
ENSG00000164327,RICTOR,24,0.20574,13,-0.8342,34,0.79426,22,0.07624,24,0.19166,20,-0.1353
ENSG00000113638,TTC33,44,0.01667,21,-1.1569,68,0.74440,48,0.18907,36,-0.2627,48,0.23098
ENSG00000132356,PRKAA1,28,1.01864,11,-0.5827,15,-0.0054,17,0.17260,13,-0.2497,13,-0.2253
ENSG00000145592,RPL37,2312,0.86536,1753,0.45501,849,-0.7525,851,-0.8206,1410,0.04216,1318,-0.0841
ENSG00000182836,PLCXD3,28,0.16412,16,-0.7248,52,1.24060,5,-2.4402,7,-1.9347,40,1.09342
ENSG00000083720,OXCT1,68,-1.0108,102,-0.4220,146,0.18920,174,0.54779,93,-0.5292,147,0.25849
ENSG00000205765,C5orf51,13,-0.2103,14,-0.0516,19,0.37162,16,0.17168,9,-0.6844,15,0.05437
ENSG00000250722,SELENOP,392,3.50533,64,-0.1547,61,-0.2031,15,-2.4620,8,-3.1328,26,-1.7243
ENSG00000172262,ZNF131,28,0.53146,17,-0.3186,29,0.59072,12,-0.8962,17,-0.2893,23,0.32636
ENSG00000177453,NIM1K,3,-2.1398,7,-1.1834,12,-0.3217,30,1.43154,15,0.00121,14,-0.0568
ENSG00000112972,HMGCS1,204,-0.0827,138,-0.7557,228,0.09877,312,0.71202,137,-0.6997,225,0.10277
ENSG00000172239,PAIP1,80,0.23188,47,-0.6671,63,-0.1414,80,0.26613,69,-0.0108,75,0.17822
ENSG00000248092,NNT-AS1,44,0.70045,26,-0.1667,46,0.77784,20,-0.6006,27,-0.0820,25,-0.2245
ENSG00000112992,NNT,35,-0.7420,43,-0.4619,67,0.28469,68,0.34202,57,0.02671,61,0.15189
ENSG00000251141,MRPS30-DT,15,0.27236,7,-0.9633,13,0.04770,16,0.39171,7,-0.8627,15,0.39518
ENSG00000112996,MRPS30,58,0.67881,24,-0.7875,28,-0.4901,54,0.64719,28,-0.4815,37,-0.0407
ENSG00000272335,AC093297.2,20,0.40967,13,-0.2978,13,-0.1838,17,0.24310,14,-0.1554,15,-0.0397
ENSG00000164588,HCN1,26,-1.0419,23,-1.2876,55,0.11774,63,0.39360,31,-0.7685,75,0.87365
ENSG00000151883,PARP8,42,1.39160,11,-0.8572,11,-0.8105,26,0.66963,11,-0.7953,15,-0.3722
ENSG00000152684,PELO,19,0.20062,14,-0.2259,16,-0.0516,20,0.32578,14,-0.2117,16,-0.0855
ENSG00000164172,MOCS2,86,-0.4544,105,-0.1644,89,-0.4022,115,-0.0020,119,0.05567,139,0.40329
ENSG00000164258,NDUFS4,72,-0.4431,92,-0.0492,44,-1.1762,102,0.11939,93,-0.0361,118,0.46480
ENSG00000185305,ARL15,44,1.44507,10,-0.9846,18,-0.0122,19,0.07482,4,-2.0800,20,0.15015
ENSG00000169271,HSPB3,17,0.15048,9,-1.0153,8,-0.9666,28,1.07474,17,0.13399,14,-0.1926
ENSG00000178996,SNX18,24,1.29639,11,-0.0811,16,0.59091,6,-0.9619,5,-1.1664,11,-0.0681
ENSG00000067248,DHX29,37,0.38458,20,-0.6311,33,0.20997,33,0.21964,34,0.25427,27,-0.1547
ENSG00000039123,MTREX,40,-0.0723,27,-0.7835,21,-1.0598,63,0.76536,50,0.28761,43,0.06369
ENSG00000067113,PLPP1,75,1.26814,32,-0.1631,24,-0.5916,35,0.01030,36,0.05934,27,-0.4982
ENSG00000134352,IL6ST,156,0.96204,90,0.05232,91,0.07214,53,-0.8505,52,-0.8030,96,0.20050
ENSG00000062194,GPBP1,91,0.11581,75,-0.2084,91,0.10870,90,0.11298,84,-0.0254,84,-0.0246
ENSG00000249436,AC008780.1,17,-0.7469,19,-0.6167,31,0.14354,41,0.71240,8,-1.8888,34,0.44639
ENSG00000145632,PLK2,45,-1.5606,51,-1.4757,68,-0.9470,168,0.55382,357,1.83533,115,-0.1809
ENSG00000152932,RAB3C,137,-0.5638,105,-1.0579,308,0.74407,278,0.65920,73,-1.5138,226,0.30056
ENSG00000113448,PDE4D,52,0.90854,25,-0.2988,21,-0.5789,34,0.23216,27,-0.1802,27,-0.1907
ENSG00000152931,PART1,17,-0.2573,11,-0.9668,74,2.33503,25,0.38589,9,-1.2809,10,-1.2535
ENSG00000164182,NDUFAF2,73,-0.3819,87,-0.1215,52,-0.9129,77,-0.3388,111,0.28709,123,0.60376
ENSG00000188725,SMIM15,36,1.08639,15,-0.3334,27,0.57246,17,-0.1879,18,-0.0769,14,-0.5496
ENSG00000130449,ZSWIM6,48,0.92072,25,-0.1571,45,0.80565,25,-0.1792,37,0.48023,15,-1.1128
ENSG00000068796,KIF2A,23,-0.8135,29,-0.4749,52,0.48096,44,0.24736,28,-0.4700,45,0.33390
ENSG00000086189,DIMT1,22,0.18105,16,-0.3680,20,0.09344,16,-0.3122,21,0.12837,22,0.29093
ENSG00000086200,IPO11,23,0.20258,10,-1.1513,19,-0.1360,19,-0.0857,27,0.46900,25,0.45260
ENSG00000248285,AC122707.1,2,-3.2158,16,-0.1896,0,-4.9475,27,0.80002,52,1.87234,12,-0.6686
ENSG00000164197,RNF180,9,-0.6726,12,-0.2613,17,0.31857,17,0.35114,16,0.22158,13,-0.1111
ENSG00000186479,RGS7BP,18,-0.1291,10,-1.1336,28,0.60069,24,0.36091,21,0.09126,20,0.08435
ENSG00000153006,SREK1IP1,56,0.39866,41,-0.1186,61,0.53679,55,0.43443,30,-0.5915,33,-0.5614
ENSG00000153015,CWC27,57,0.37554,51,0.21803,41,-0.1665,25,-1.0099,47,0.04652,52,0.29932
ENSG00000113595,TRIM23,43,-0.7724,39,-1.0095,100,0.55324,98,0.59499,56,-0.3820,80,0.23713
ENSG00000113597,TRAPPC13,29,-0.0044,20,-0.6567,33,0.19899,31,0.11661,30,0.04228,32,0.22911
ENSG00000197860,SGTB,67,-0.1984,52,-0.6443,81,0.11731,92,0.37443,75,-0.0179,81,0.15227
ENSG00000123213,NLN,12,-0.4914,11,-0.6794,18,0.08399,17,-0.0563,17,-0.0335,23,0.60497
ENSG00000112851,ERBIN,112,1.65792,54,0.43247,49,0.20959,28,-0.7184,25,-0.8194,26,-0.9347
ENSG00000153914,SREK1,69,0.71651,43,-0.0581,80,0.96914,28,-0.7706,47,0.09101,36,-0.4429
