Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000160213,CSTB,145,0.28517,177,0.61365,110,-0.1593,85,-0.5553,117,-0.0817,123,0.02076,113,-0.1382
ENSG00000160214,RRP1,19,-0.0242,23,0.27214,32,0.81754,16,-0.2825,22,0.26613,11,-0.7885,13,-0.6772
ENSG00000160216,AGPAT3,64,-0.0838,95,0.55112,71,0.07964,68,0.00149,70,0.07755,54,-0.3578,57,-0.3005
ENSG00000160221,GATD3A,19,-0.0069,22,0.21863,17,-0.1826,15,-0.3102,24,0.47289,22,0.21621,12,-0.7779
ENSG00000141959,PFKL,115,0.03931,125,0.17827,132,0.26529,134,0.28431,116,0.07560,96,-0.2481,85,-0.4780
ENSG00000160226,CFAP410,18,-0.8834,34,0.12700,32,0.02984,55,0.92031,33,0.12931,31,-0.0084,22,-0.6101
ENSG00000142185,TRPM2,5,-1.5935,23,0.54086,27,0.81780,18,0.14076,19,0.31383,10,-0.6834,11,-0.6171
ENSG00000184787,UBE2G2,47,0.29332,41,0.06604,43,0.12122,33,-0.2874,42,0.15140,27,-0.5969,38,-0.0567
ENSG00000184900,SUMO3,63,-1.5045,114,-0.5953,219,0.43741,167,-0.0044,194,0.31272,129,-0.4138,200,0.32856
ENSG00000183255,PTTG1IP,134,1.80741,101,1.25610,17,-1.5502,31,-0.6892,25,-1.1774,50,0.09014,34,-0.5694
ENSG00000160255,ITGB2,52,2.44153,20,0.62547,3,-1.9418,5,-1.4832,5,-1.6638,19,0.58265,10,-0.5122
ENSG00000160256,FAM207A,13,-0.4671,7,-1.3303,14,-0.3542,28,0.75353,21,0.32068,18,0.01844,17,-0.0385
ENSG00000197381,ADARB1,7,-2.3853,7,-2.3781,52,0.67268,60,0.91461,44,0.53620,26,-0.4293,30,-0.2360
ENSG00000223768,LINC00205,3,-2.9599,12,-0.9748,34,0.65157,19,-0.3180,28,0.41505,23,-0.0016,27,0.32467
ENSG00000173638,SLC19A1,7,-0.4618,4,-1.2569,11,0.18481,11,0.10750,10,-0.0173,13,0.37077,12,0.32734
ENSG00000183570,PCBP3,3,-1.5593,3,-1.5923,15,0.65223,0,-3.5561,7,-0.6653,6,-0.7158,25,1.96540
ENSG00000142156,COL6A1,15,-0.5039,16,-0.3186,26,0.39790,11,-0.9532,24,0.39140,16,-0.3247,22,0.19264
ENSG00000160284,SPATC1L,17,-0.6032,41,0.80264,20,-0.3763,39,0.71298,25,-0.0201,18,-0.4774,21,-0.3330
ENSG00000160285,LSS,71,1.71296,53,1.18660,18,-0.5473,15,-0.8003,16,-0.9000,19,-0.4984,18,-0.6090
ENSG00000160294,MCM3AP,26,-0.4268,55,0.79310,40,0.26433,32,-0.0847,34,0.00197,28,-0.2890,28,-0.3289
ENSG00000182362,YBEY,37,1.11781,22,0.26445,15,-0.3554,16,-0.2079,16,-0.3392,19,0.04742,15,-0.3470
ENSG00000160299,PCNT,15,-0.7733,45,0.95107,31,0.36049,16,-0.7245,26,0.03888,22,-0.2404,23,-0.1621
ENSG00000160305,DIP2A,44,0.87300,78,1.95232,19,-0.4679,9,-1.5667,16,-0.8758,12,-1.1495,23,-0.1615
ENSG00000160307,S100B,2253,2.83059,773,0.68479,124,-2.1573,300,-0.8299,178,-1.8701,567,0.16988,275,-1.0486
ENSG00000160310,PRMT2,221,0.13001,293,0.59091,217,0.09609,116,-0.8770,184,-0.2104,107,-1.0027,268,0.50750
ENSG00000177663,IL17RA,24,1.38430,19,1.03887,4,-1.4985,12,0.28494,5,-1.1179,13,0.31547,7,-0.5498
ENSG00000183307,TMEM121B,3,-2.5576,35,1.23544,31,0.99135,14,-0.2339,18,0.16321,8,-1.0310,11,-0.7296
ENSG00000069998,HDHD5,15,-0.2434,13,-0.3946,19,0.14677,20,0.26317,20,0.32359,13,-0.3794,16,-0.1751
ENSG00000182902,SLC25A18,72,0.47341,69,0.39471,27,-1.0602,29,-0.9596,40,-0.5777,100,1.03320,61,0.22322
ENSG00000131100,ATP6V1E1,197,-1.2284,497,0.21529,585,0.48313,493,0.20205,486,0.23369,269,-0.7486,425,-0.0399
ENSG00000099968,BCL2L13,19,-0.0705,7,-1.5242,32,0.79003,17,-0.2237,24,0.43990,19,-0.0662,15,-0.4411
ENSG00000015475,BID,24,-0.6629,72,1.15688,37,0.02930,24,-0.6419,32,-0.2382,35,-0.0606,37,0.04263
ENSG00000243156,MICAL3,49,0.33344,60,0.68927,42,0.09538,34,-0.2252,43,0.18324,31,-0.4013,25,-0.7758
ENSG00000215193,PEX26,22,-0.4472,23,-0.3906,28,-0.0629,26,-0.2289,33,0.20981,24,-0.3025,37,0.41299
ENSG00000183785,TUBA8,1,-2.8006,24,1.52215,10,-0.0071,18,1.00901,7,-0.5141,7,-0.4049,7,-0.4819
ENSG00000278558,TMEM191B,8,-0.7305,2,-2.3545,14,0.07139,18,0.45415,19,0.67896,9,-0.5514,14,0.01723
ENSG00000183628,DGCR6,19,-0.8530,23,-0.5956,31,-0.1290,45,0.45168,44,0.54598,38,0.17318,26,-0.4666
ENSG00000273032,DGCR9,5,-2.6387,6,-2.3863,33,0.18428,48,0.83113,40,0.72447,31,0.07568,24,-0.3379
ENSG00000070413,DGCR2,46,-0.7339,77,0.07742,81,0.15368,96,0.43233,93,0.51757,54,-0.4848,50,-0.6398
ENSG00000100056,ESS2,13,-0.2430,21,0.50936,19,0.37750,16,0.06826,16,0.07652,13,-0.2257,11,-0.5126
ENSG00000100075,SLC25A1,61,1.39231,51,1.07110,16,-0.8249,26,-0.0525,17,-0.8409,22,-0.3248,21,-0.4511
ENSG00000100084,HIRA,12,-0.7250,16,-0.2719,18,-0.1177,16,-0.3236,25,0.55961,18,-0.1518,20,0.00243
ENSG00000242259,C22orf39,48,-0.4770,84,0.42535,68,0.08083,60,-0.1337,65,0.01066,54,-0.2857,69,0.12332
ENSG00000185608,MRPL40,61,0.21824,67,0.36685,44,-0.2842,59,0.15540,54,0.05034,55,0.04302,41,-0.4314
ENSG00000070010,UFD1,37,0.17719,65,1.11378,27,-0.2949,25,-0.4537,30,-0.2163,30,-0.1469,29,-0.2293
ENSG00000184113,CLDN5,67,1.42839,73,1.59529,8,-1.9162,13,-1.1710,9,-1.9438,25,-0.2401,37,0.46550
ENSG00000184702,SEPTIN5,4,-2.7937,14,-1.1716,35,0.21319,42,0.48318,44,0.78865,38,0.32740,22,-0.6079
ENSG00000203618,GP1BB,10,-2.5974,69,0.26557,59,0.01820,69,0.25356,56,-0.0981,75,0.40101,68,0.27446
ENSG00000215012,RTL10,10,-1.1737,17,-0.3663,30,0.52304,15,-0.5718,27,0.50839,21,-0.0102,20,-0.1072
ENSG00000184470,TXNRD2,10,-1.1422,41,1.00468,21,-0.0677,23,0.04178,23,0.10782,18,-0.3008,19,-0.2609
ENSG00000093010,COMT,190,1.51003,164,1.24394,48,-0.7516,52,-0.6563,47,-0.9594,66,-0.2865,63,-0.3983
ENSG00000099889,ARVCF,10,-0.7297,8,-1.0198,12,-0.4694,19,0.17687,20,0.33193,11,-0.5779,24,0.63520
ENSG00000183597,TANGO2,13,-0.2803,15,-0.1563,27,0.79628,12,-0.4149,17,0.11147,15,-0.1045,14,-0.2200
ENSG00000128191,DGCR8,14,0.47322,8,-0.4159,13,0.33323,9,-0.2967,9,-0.3105,14,0.41445,10,-0.0185
ENSG00000099899,TRMT2A,18,0.07444,14,-0.2987,23,0.40574,18,0.04707,18,0.03382,15,-0.2331,17,-0.0936
ENSG00000099901,RANBP1,86,-0.2483,90,-0.1774,107,0.09559,78,-0.4174,110,0.17206,93,-0.1284,113,0.20893
ENSG00000099904,ZDHHC8,19,-0.9538,14,-1.3358,38,0.12283,65,1.01780,46,0.57673,26,-0.4697,26,-0.5277
ENSG00000040608,RTN4R,10,-3.1126,22,-1.9797,130,0.75670,137,0.84198,118,0.80390,69,-0.2800,51,-0.8213
ENSG00000128185,DGCR6L,51,-0.2337,58,-0.0282,69,0.27204,68,0.23583,57,-0.0518,76,0.41990,47,-0.3976
ENSG00000185252,ZNF74,10,-0.0324,17,0.79764,6,-0.7612,7,-0.5689,12,0.36084,5,-0.9609,10,-0.0005
ENSG00000099910,KLHL22,16,-0.9878,42,0.51393,47,0.71646,27,-0.1970,37,0.41025,22,-0.5081,20,-0.7179
ENSG00000099917,MED15,21,-0.8674,30,-0.3255,40,0.11926,35,-0.0578,44,0.38081,33,-0.1624,38,0.07575
ENSG00000241973,PI4KA,55,-3.0687,358,-0.2579,717,0.88211,403,-0.0727,550,0.58501,315,-0.4591,359,-0.2846
ENSG00000099940,SNAP29,21,-0.5656,60,1.11902,40,0.44925,26,-0.2520,30,-0.0249,24,-0.3446,21,-0.5968
ENSG00000099942,CRKL,38,-0.4080,43,-0.2224,57,0.23125,55,0.15960,52,0.08934,37,-0.4471,55,0.18637
ENSG00000183773,AIFM3,38,0.32775,39,0.36246,16,-1.0123,23,-0.4897,28,-0.2255,51,0.81434,30,-0.0416
ENSG00000099949,LZTR1,22,-0.0170,23,0.05124,18,-0.3420,16,-0.5518,28,0.51244,21,-0.0837,19,-0.2624
ENSG00000184436,THAP7,29,0.42163,20,-0.1705,23,0.02058,18,-0.3485,23,0.03343,25,0.20062,20,-0.1785
ENSG00000099957,P2RX6,1,-2.6019,0,-3.3850,9,0.08803,8,0.05090,12,0.92384,9,0.19734,8,0.01083
ENSG00000099960,SLC7A4,1,-3.4712,34,1.30816,22,0.58339,10,-0.5853,18,0.32988,8,-1.0284,12,-0.3828
ENSG00000185651,UBE2L3,105,-0.1414,168,0.62864,111,-0.0485,101,-0.2051,128,0.23767,92,-0.3393,92,-0.3865
ENSG00000161179,YDJC,15,-0.5559,19,-0.2271,21,-0.0629,23,0.07915,27,0.42697,19,-0.2534,21,-0.0822
ENSG00000128228,SDF2L1,40,1.04024,26,0.30599,19,-0.1628,18,-0.3046,19,-0.2017,29,0.48409,12,-0.9522
ENSG00000100023,PPIL2,13,-0.4645,22,0.32365,27,0.64018,26,0.61001,18,0.03584,14,-0.3857,11,-0.7789
ENSG00000100027,YPEL1,8,-1.8073,34,0.26440,28,-0.0475,35,0.32410,33,0.32038,18,-0.7405,32,0.18535
ENSG00000100030,MAPK1,97,-1.8326,339,0.08087,464,0.59629,400,0.34792,401,0.46885,248,-0.4144,238,-0.5296
ENSG00000100034,PPM1F,10,-1.2311,14,-0.6614,24,0.17541,20,-0.1543,25,0.26010,15,-0.5550,30,0.61899
ENSG00000274422,AC245060.5,47,0.71111,14,-1.1390,17,-0.8906,4,-2.8747,9,-2.0509,10,-1.6443,91,2.57624
ENSG00000275004,ZNF280B,2,-2.4635,18,0.88425,9,-0.2386,8,-0.3640,12,0.40751,6,-0.7581,11,0.17786
ENSG00000128266,GNAZ,56,-0.6082,104,0.38173,106,0.41834,72,-0.2140,88,0.13636,61,-0.4770,80,-0.0477
ENSG00000100228,RAB36,0,-3.4717,5,-0.9169,11,0.25406,14,0.69985,12,0.59193,12,0.37700,7,-0.5475
ENSG00000186716,BCR,34,-1.1784,46,-0.6962,75,0.04147,100,0.51593,83,0.29355,84,0.22508,69,-0.0920
ENSG00000250479,CHCHD10,144,-1.4138,177,-1.0981,399,0.17000,386,0.11675,466,0.57217,366,0.02991,361,0.00820
ENSG00000099956,SMARCB1,41,0.22098,35,-0.0482,52,0.62077,42,0.26896,31,-0.2589,29,-0.3252,32,-0.1960
ENSG00000133460,SLC2A11,19,-0.1715,31,0.57503,23,0.12468,22,0.06353,19,-0.2471,10,-1.1050,26,0.35032
ENSG00000240972,MIF,739,-0.4129,973,0.02095,1046,0.13813,1118,0.24629,1085,0.25838,898,-0.1074,786,-0.3512
ENSG00000133433,GSTT2B,13,-0.5399,11,-0.6877,30,0.84783,13,-0.4874,22,0.37971,12,-0.6179,18,-0.0100
ENSG00000099977,DDT,139,-0.1331,178,0.25919,137,-0.1511,127,-0.2749,152,0.00456,145,-0.0688,166,0.16660
ENSG00000099991,CABIN1,22,-1.4412,68,0.25708,71,0.33360,55,-0.0837,72,0.49322,39,-0.6010,52,-0.1755
ENSG00000100014,SPECC1L,21,0.14043,22,0.17328,26,0.47673,19,-0.0774,16,-0.3492,20,0.05001,19,-0.0411
ENSG00000138867,GUCD1,19,1.32196,5,-0.6622,7,-0.2220,9,0.11395,6,-0.4771,9,0.09351,7,-0.1749
ENSG00000100028,SNRPD3,58,0.45086,46,0.08908,40,-0.1307,42,-0.0439,39,-0.2229,37,-0.2453,48,0.16345
ENSG00000178026,LRRC75B,8,-0.3145,9,-0.0914,11,0.12745,6,-0.7121,12,0.28285,11,0.08824,10,0.03086
ENSG00000167037,SGSM1,5,-2.9073,54,0.57726,57,0.66178,21,-0.9182,45,0.37342,11,-1.7972,47,0.41658
ENSG00000197077,KIAA1671,11,-1.4089,68,1.57579,38,0.53700,24,-0.1718,27,0.00179,21,-0.4231,14,-1.0818
ENSG00000100077,GRK3,15,-1.9726,111,1.12070,77,0.48871,61,0.11044,44,-0.4959,51,-0.1798,61,0.11873
ENSG00000100095,SEZ6L,13,-2.9482,184,1.13101,115,0.33215,116,0.34866,110,0.33687,81,-0.2271,49,-1.0832
ENSG00000128203,ASPHD2,5,-2.6759,54,0.83612,31,-0.0726,44,0.51011,41,0.53731,25,-0.4121,20,-0.8116
ENSG00000100099,HPS4,24,0.15319,20,-0.1424,23,0.09535,18,-0.3065,23,0.08472,13,-0.7844,26,0.31281
ENSG00000100104,SRRD,15,-0.7525,39,0.72239,28,0.17623,39,0.72055,22,-0.2405,22,-0.2058,20,-0.3620
ENSG00000100109,TFIP11,21,0.30963,10,-0.9018,18,0.08285,17,-0.0749,19,0.18586,19,0.12241,16,-0.1250
ENSG00000128294,TPST2,6,-1.9476,13,-0.6771,14,-0.6328,25,0.27453,32,0.95341,18,-0.2021,19,-0.1868
ENSG00000225783,MIAT,4,-4.3143,104,0.56087,95,0.41105,71,-0.0654,81,0.21060,38,-1.0135,90,0.37806
ENSG00000169184,MN1,12,0.38142,3,-1.8061,4,-1.2185,24,1.54411,8,-0.3063,19,1.14042,4,-1.1966
ENSG00000180957,PITPNB,39,-0.9821,69,-0.0940,112,0.69589,60,-0.3178,82,0.22851,66,-0.1601,71,-0.0605
ENSG00000235954,TTC28-AS1,13,-0.0158,8,-0.6548,12,-0.1586,10,-0.3621,15,0.28036,10,-0.3139,15,0.34178
ENSG00000100209,HSCB,29,0.79454,17,-0.0283,10,-0.8727,21,0.24991,17,-0.0652,14,-0.3917,17,-0.0218
ENSG00000159873,CCDC117,12,-0.1954,12,-0.2645,13,-0.1365,11,-0.3417,15,0.18246,8,-0.8418,19,0.55692
ENSG00000100219,XBP1,16,-0.3738,39,1.10364,22,0.12564,27,0.48596,20,0.05497,15,-0.3996,10,-1.1738
ENSG00000183579,ZNRF3,14,-0.1970,29,0.95599,17,0.07719,11,-0.5322,10,-0.9246,32,1.10641,15,-0.1797
ENSG00000183762,KREMEN1,10,0.35794,9,0.18082,5,-0.6593,5,-0.7531,7,-0.1347,17,1.24831,6,-0.5445
ENSG00000186998,EMID1,39,0.91062,21,-0.0602,4,-2.4575,16,-0.4730,18,-0.4221,39,0.92126,25,0.18073
ENSG00000100263,RHBDD3,12,-0.0841,10,-0.3062,16,0.35633,9,-0.5348,18,0.80963,11,-0.1586,6,-1.0544
ENSG00000182944,EWSR1,91,-0.4480,142,0.24812,134,0.15410,135,0.17203,135,0.22399,98,-0.3455,105,-0.2588
ENSG00000185340,GAS2L1,28,-0.9071,42,-0.2532,60,0.30912,49,-0.0376,42,-0.3185,55,0.16289,68,0.59219
ENSG00000100276,RASL10A,6,-3.7062,123,0.77864,125,0.81302,77,0.01310,93,0.41571,58,-0.4424,49,-0.7684
ENSG00000100280,AP1B1,49,-0.7189,137,0.94124,117,0.67048,62,-0.3539,72,-0.1423,66,-0.2575,64,-0.3295
ENSG00000225465,RFPL1S,13,-2.9378,110,0.20541,148,0.69636,103,0.10360,100,0.06884,51,-0.9822,121,0.41159
ENSG00000100285,NEFH,3,-3.7926,18,-1.3181,95,1.31993,17,-1.4038,53,0.42562,25,-0.8780,59,0.56202
ENSG00000100296,THOC5,10,-0.0358,14,0.36604,14,0.38361,7,-0.6290,13,0.46527,9,-0.2906,7,-0.7641
ENSG00000184117,NIPSNAP1,21,-1.3368,33,-0.6579,70,0.54051,52,0.06594,70,0.75222,31,-0.7151,41,-0.3275
ENSG00000186575,NF2,31,0.15918,20,-0.5366,18,-0.6379,27,-0.0463,25,-0.1911,38,0.50416,34,0.38112
ENSG00000100319,ZMAT5,18,-0.2766,46,1.25258,21,-0.0578,19,-0.1735,22,0.02487,24,0.19668,11,-1.1078
ENSG00000184076,UQCR10,303,-0.6458,380,-0.2947,473,0.05404,506,0.16384,496,0.16886,474,0.05859,475,0.06815
ENSG00000100330,MTMR3,22,-0.0893,38,0.76864,28,0.28718,24,-6.0760,18,-0.5260,29,0.34739,20,-0.2504
ENSG00000099992,TBC1D10A,4,-1.8465,17,0.36378,11,-0.2642,11,-0.2888,17,0.54133,14,0.04084,13,-0.0901
ENSG00000099995,SF3A1,55,-0.0817,79,0.50347,65,0.19586,61,0.08945,56,-0.0647,40,-0.5515,55,-0.0998
ENSG00000099999,RNF215,10,-0.5374,15,0.12430,21,0.70635,15,0.15389,14,0.07331,7,-0.9097,13,-0.0848
ENSG00000100003,SEC14L2,27,-0.3431,21,-0.7431,35,0.09616,39,0.26403,33,-0.0348,51,0.70578,31,-0.1397
ENSG00000128242,GAL3ST1,74,3.35418,20,0.59625,4,-1.6811,3,-2.2974,5,-1.7715,5,-1.4957,8,-0.8845
ENSG00000100029,PES1,19,-0.2946,24,0.06037,33,0.61427,28,0.32934,22,-0.1141,19,-0.3146,20,-0.1917
ENSG00000184792,OSBP2,22,0.36887,10,-0.8675,11,-0.7170,31,0.96644,23,0.59682,13,-0.3838,9,-1.1117
ENSG00000133422,MORC2,11,0.13812,3,-1.7272,10,0.08663,8,-0.3453,11,0.26485,7,-0.5326,13,0.50134
ENSG00000253352,TUG1,31,0.36137,39,0.74093,29,0.27462,27,0.15341,18,-0.6091,14,-0.8250,26,0.10284
ENSG00000198832,SELENOM,166,-0.1981,124,-0.6607,162,-0.2384,232,0.33483,206,0.18748,206,0.14509,188,-0.0032
ENSG00000185133,INPP5J,0,-5.7791,14,-0.0178,16,0.14165,7,-1.1297,20,0.64603,6,-1.2389,22,0.74437
ENSG00000138942,RNF185,20,-0.0517,25,0.31434,26,0.40477,23,0.17717,19,-0.1126,14,-0.5182,19,-0.1288
ENSG00000100100,PIK3IP1,43,0.75486,51,1.04411,25,-0.1500,19,-0.5443,19,-0.6746,27,-0.0392,25,-0.1427
ENSG00000100105,PATZ1,40,1.48631,28,0.86013,9,-0.8868,16,-0.0387,10,-0.9039,11,-0.5860,15,-0.1373
ENSG00000185721,DRG1,31,-0.6718,56,0.23612,88,1.00596,50,0.06228,46,-0.0816,34,-0.5475,42,-0.2492
ENSG00000184708,EIF4ENIF1,24,-0.3980,44,0.53925,38,0.30887,30,-0.0591,31,-0.0654,15,-1.1180,36,0.22893
ENSG00000241878,PISD,11,-2.1848,31,-0.6968,86,0.95423,51,0.07716,64,0.59744,34,-0.5707,40,-0.3188
ENSG00000183530,PRR14L,15,-0.3321,4,-2.1831,27,0.61538,15,-0.2703,26,0.74598,11,-0.7672,17,-0.1322
ENSG00000100150,DEPDC5,13,0.33794,4,-1.2733,13,0.35885,10,-0.1395,9,-0.2237,13,0.27540,12,0.25313
ENSG00000128245,YWHAH,152,-3.1895,938,-0.4707,1723,0.50594,2283,0.98818,1453,0.29600,906,-0.5243,1140,-0.1839
ENSG00000100220,RTCB,38,-0.6098,94,0.85352,78,0.53318,61,0.13915,53,-0.1274,43,-0.4251,45,-0.4010
ENSG00000100225,FBXO7,122,1.61096,104,1.31575,42,-0.2036,43,-0.1641,31,-0.8058,16,-1.6465,29,-0.8666
ENSG00000100234,TIMP3,59,0.39062,76,0.80028,22,-1.1712,37,-0.3570,25,-1.1543,74,0.75574,62,0.52425
ENSG00000133424,LARGE1,12,-2.6436,46,-0.6991,121,0.85923,63,-0.2086,99,0.70383,49,-0.6076,66,-0.1493
ENSG00000224404,Z68323.1,0,-3.3951,1,-2.8068,24,1.84046,2,-2.1934,10,0.47955,2,-1.8114,11,0.49714
ENSG00000100281,HMGXB4,53,1.91748,15,-0.2291,11,-0.6883,16,-0.1263,10,-1.0057,8,-1.1501,21,0.31566
ENSG00000100284,TOM1,21,-1.0243,47,0.18706,53,0.39526,48,0.20839,51,0.43909,29,-0.5847,33,-0.4121
ENSG00000100302,RASD2,3,-3.1308,3,-3.1458,24,-0.1697,44,0.79587,35,0.55459,25,-0.1293,33,0.37590
ENSG00000100320,RBFOX2,12,-3.5557,126,-0.0526,164,0.38139,123,-0.0912,161,0.46510,97,-0.4547,147,0.22646
ENSG00000128335,APOL2,20,-1.1376,37,-0.1902,68,0.82986,38,-0.1171,42,0.05871,33,-0.3251,44,0.13380
ENSG00000100345,MYH9,60,0.26778,41,-0.3300,47,-0.1350,62,0.32828,59,0.32527,48,-0.0810,36,-0.5942
ENSG00000100348,TXN2,74,-0.0404,101,0.46875,74,-0.0429,58,-0.4227,75,-0.0293,67,-0.1930,80,0.09712
ENSG00000100350,FOXRED2,40,-0.4150,66,0.40188,57,0.16131,32,-0.7600,47,-0.1780,33,-0.7096,74,0.67026
ENSG00000100353,EIF3D,49,-0.0648,86,0.86874,58,0.21927,44,-0.2422,47,-0.1469,33,-0.6802,49,-0.0825
ENSG00000261675,AL022313.4,0,-5.5167,15,-0.4123,17,-0.1648,22,0.21328,26,0.67653,12,-0.7611,24,0.40102
ENSG00000166862,CACNG2,2,-3.1064,17,-0.3219,35,0.79717,7,-1.5884,17,-0.4415,14,-0.6651,43,1.43187
ENSG00000100360,IFT27,33,-0.1179,30,-0.3145,41,0.20347,43,0.28086,39,0.13946,36,0.00021,31,-0.2668
ENSG00000100362,PVALB,0,-4.7734,0,-8.6505,9,-1.2222,18,-0.0920,36,1.44161,13,-0.5943,25,0.41003
ENSG00000128311,TST,78,2.39947,51,1.52914,6,-1.7149,7,-1.6113,6,-1.9675,27,0.39608,9,-1.2779
ENSG00000128309,MPST,67,2.19589,32,0.78811,9,-1.1728,15,-0.3573,11,-1.0712,17,-0.2020,11,-0.9103
ENSG00000100379,KCTD17,25,-1.6520,75,0.00886,84,0.18902,98,0.43748,89,0.36207,55,-0.4709,72,-0.0669
ENSG00000166897,ELFN2,5,-2.7627,22,-0.6002,28,-0.2306,37,0.23077,43,0.61589,28,-0.2006,37,0.25000
ENSG00000128283,CDC42EP1,216,4.52395,60,1.18717,2,-3.8695,4,-2.8026,2,-4.3297,4,-2.7956,2,-3.6567
ENSG00000100083,GGA1,34,0.18199,43,0.59554,30,-0.0001,17,-0.8776,35,0.31072,18,-0.7500,27,-0.2048
ENSG00000241360,PDXP,52,-2.2540,165,-0.5243,292,0.38400,245,0.09939,288,0.48564,236,0.04060,224,-0.0462
ENSG00000100097,LGALS1,197,-0.6262,74,-2.0990,496,0.87451,126,-1.3080,356,0.41990,261,-0.1820,354,0.35100
ENSG00000273899,NOL12,15,0.03497,18,0.27729,20,0.42304,13,-0.2530,14,-0.1257,19,0.35785,12,-0.4191
ENSG00000100106,TRIOBP,32,2.01333,18,0.96561,5,-1.0010,2,-2.1550,5,-1.3345,13,0.45265,8,-0.4154
ENSG00000189060,H1F0,45,-0.4139,77,0.44531,61,0.06888,47,-0.3447,64,0.18477,42,-0.5034,60,0.05819
ENSG00000100116,GCAT,30,0.19509,21,-0.3734,24,-0.1740,21,-0.3672,27,0.04737,32,0.29363,28,0.10921
ENSG00000100124,ANKRD54,16,-0.6322,26,0.12889,23,-0.0335,22,-0.1340,29,0.40376,20,-0.3023,23,-0.0879
ENSG00000100129,EIF3L,56,-0.1273,91,0.64480,52,-0.2670,64,0.06159,60,-0.0447,46,-0.4506,62,0.02253
ENSG00000100142,POLR2F,190,1.27781,102,0.21347,64,-0.5273,83,-0.1046,79,-0.2298,76,-0.2419,69,-0.4479
ENSG00000100146,SOX10,162,3.46169,49,0.87675,10,-1.6568,6,-2.3072,9,-1.9362,9,-1.7233,13,-1.3220
ENSG00000100151,PICK1,15,-0.6103,10,-1.2424,32,0.60678,21,-0.0582,33,0.89900,19,-0.2722,13,-0.9060
ENSG00000128298,BAIAP2L2,4,-0.9674,1,-2.8301,11,0.60929,7,-0.1314,13,1.31160,5,-0.5987,4,-1.0160
ENSG00000184381,PLA2G6,15,-0.6286,35,0.75576,24,0.09531,13,-0.7848,25,0.26588,12,-0.9097,24,0.10916
ENSG00000198792,TMEM184B,63,-0.2311,56,-0.4184,103,0.55285,85,0.23750,76,0.06496,67,-0.1417,66,-0.1900
ENSG00000213923,CSNK1E,86,-0.3370,128,0.29817,113,0.10816,90,-0.2528,108,0.04409,85,-0.3504,117,0.17476
ENSG00000168135,KCNJ4,4,-4.0405,35,-0.8751,89,0.61949,90,0.64099,76,0.45673,47,-0.4101,60,-0.0439
ENSG00000100201,DDX17,217,0.40256,302,0.96046,161,-0.0837,122,-0.5160,148,-0.2768,135,-0.3606,158,-0.1275
ENSG00000100211,CBY1,19,0.87791,12,0.17720,12,0.07393,18,0.79275,10,-0.1617,7,-0.7106,6,-0.9851
ENSG00000100216,TOMM22,54,-0.5453,82,0.11462,79,0.05752,59,-0.4127,98,0.52520,51,-0.6462,74,-0.0601
ENSG00000100221,JOSD1,20,-1.2233,36,-0.3227,67,0.70098,51,0.25232,51,0.32833,33,-0.4328,39,-0.2149
ENSG00000100226,GTPBP1,29,0.56311,11,-0.9213,24,0.23558,28,0.50491,19,-0.1426,25,0.30349,15,-0.4862
ENSG00000100242,SUN2,317,2.67906,151,1.15378,49,-0.6964,41,-0.9666,34,-1.4583,33,-1.2628,33,-1.3572
ENSG00000100246,DNAL4,8,-2.3849,15,-1.6122,66,0.73543,93,1.32506,53,0.50181,28,-0.6664,27,-0.7793
ENSG00000221890,NPTXR,31,-3.8390,57,-2.9859,567,0.52028,792,1.09630,566,0.70752,382,-0.1217,298,-0.5636
ENSG00000183741,CBX6,87,-1.2661,167,-0.2633,162,-0.3101,218,0.15987,204,0.07494,219,0.17172,253,0.46224
ENSG00000100307,CBX7,50,-0.6013,57,-0.4201,87,0.26140,81,0.14850,81,0.17558,84,0.20709,70,-0.1101
ENSG00000100311,PDGFB,8,-0.6478,6,-1.2074,21,0.79036,18,0.52405,15,0.23904,12,-0.1678,11,-0.3602
ENSG00000100316,RPL3,1226,0.78423,964,0.37952,564,-0.4762,549,-0.5180,657,-0.2988,792,0.05857,783,0.04495
ENSG00000100321,SYNGR1,36,-2.7767,259,0.18710,401,0.92030,149,-0.6844,272,0.35079,157,-0.6004,244,0.10295
ENSG00000100324,TAB1,14,0.04721,10,-0.4879,17,0.32941,16,0.25558,16,0.30809,12,-0.2299,10,-0.4936
ENSG00000128268,MGAT3,25,-1.3378,91,0.67336,70,0.23701,66,0.15225,70,0.31346,62,0.05106,39,-0.7305
ENSG00000100335,MIEF1,22,-0.1649,19,-0.3642,34,0.50255,29,0.27131,28,0.26133,20,-0.2860,19,-0.4661
ENSG00000128272,ATF4,150,0.28729,181,0.59405,148,0.26685,83,-0.6424,113,-0.2164,82,-0.6691,137,0.15555
ENSG00000187051,RPS19BP1,134,0.16816,86,-0.5308,117,-0.0476,126,0.07248,117,-0.0539,130,0.12011,130,0.13990
