region,neighbor,reference,scale,Z,Z_real
WM,OPC.5,Oligo.2,25,5.93121980558805,5.93121980558805
WM,OPC.5,Oligo.3,27.272727272727273,7.913810494526529,7.913810494526529
WM,OPC.5,Oligo.4,25,8.084086466104257,8.084086466104257
WM,OPC.5,Vasc.Endo,25,5.873534050902729,5.873534050902729
WM,OPC.5,Vasc.PC,68.75,4.679690443875117,4.679690443875117
WM,Oligo.1,Astro.1,25,4.692114937647874,4.692114937647874
WM,Oligo.1,Astro.2,40.90909090909091,6.5863932414659745,6.5863932414659745
WM,Oligo.1,Astro.4,25,8.24,14.78555131019488
WM,Oligo.1,Astro.5,25,8.24,10.126525964988328
WM,Oligo.1,Micro.2,59.090909090909086,8.24,9.07526679785589
WM,Oligo.1,Micro.3,25,8.24,11.565862293462006
WM,Oligo.1,Micro.5,25,8.24,9.84856892159743
WM,Oligo.1,OPC.2,137.5,8.064356536087585,8.064356536087585
WM,Oligo.1,OPC.4,25,7.26829263550877,7.26829263550877
WM,Oligo.1,OPC.5,25,7.963985497008021,7.963985497008021
WM,Oligo.1,Oligo.1,25,8.24,16.460938748719645
WM,Oligo.1,Oligo.2,25,8.24,15.607589636404626
WM,Oligo.1,Oligo.3,25,8.24,18.258882728904094
WM,Oligo.1,Oligo.4,25,8.24,18.9128456222675
WM,Oligo.1,Oligo.5,25,8.24,10.638382650103908
WM,Oligo.1,Vasc.Endo,25,8.24,10.102033078629201
WM,Oligo.1,Vasc.PC,25,7.582328068761626,7.582328068761626
WM,Oligo.2,Astro.2,25,6.45959863080438,6.45959863080438
WM,Oligo.2,Astro.4,25,8.24,15.805722199751935
WM,Oligo.2,Astro.5,25,8.24,8.528227208597515
WM,Oligo.2,Micro.2,27.5,8.24,9.094238369476278
WM,Oligo.2,Micro.3,25,8.24,12.084009503576935
WM,Oligo.2,Micro.5,25,8.24,9.090945416558746
WM,Oligo.2,OPC.2,25,8.24,8.283953706135028
WM,Oligo.2,OPC.4,25,8.24,8.900081664289042
WM,Oligo.2,OPC.5,35.714285714285715,7.234173327734437,7.234173327734437
WM,Oligo.2,Oligo.1,25,8.24,16.888822611783144
WM,Oligo.2,Oligo.2,25,8.24,19.449199391162008
WM,Oligo.2,Oligo.3,25,8.24,17.678304283785586
WM,Oligo.2,Oligo.4,25,8.24,20.431517945646466
WM,Oligo.2,Oligo.5,25,8.24,13.083487430357057
WM,Oligo.2,Vasc.Endo,25,8.24,10.75989671199214
WM,Oligo.2,Vasc.PC,42.5,6.392858999327375,6.392858999327375
WM,Oligo.3,Astro.1,25,8.24,10.557472526570502
WM,Oligo.3,Astro.2,25,8.24,16.96778114867373
WM,Oligo.3,Astro.3,25,7.5937086351498975,7.5937086351498975
WM,Oligo.3,Astro.4,25,8.24,18.645457498591767
WM,Oligo.3,Astro.5,25,8.24,25.80144309217051
WM,Oligo.3,Macro,168.75,5.868361665745309,5.868361665745309
WM,Oligo.3,Micro.1,25,5.717876274903972,5.717876274903972
WM,Oligo.3,Micro.2,25,8.24,18.63110601292059
WM,Oligo.3,Micro.3,25,8.24,10.604447399759533
WM,Oligo.3,Micro.5,25,8.24,19.054587221626765
WM,Oligo.3,OPC.2,25,8.24,16.585755766657275
WM,Oligo.3,OPC.4,25,8.24,10.399187783871682
WM,Oligo.3,OPC.5,25,8.24,15.534179988471765
WM,Oligo.3,Oligo.1,25,8.24,23.707951372139974
WM,Oligo.3,Oligo.2,25,8.24,23.838163957987675
WM,Oligo.3,Oligo.3,25,8.24,40.46348172775295
WM,Oligo.3,Oligo.4,25,8.24,35.73815849644474
WM,Oligo.3,Oligo.5,25,8.24,14.188797371917387
WM,Oligo.3,Vasc.Endo,25,8.24,22.50627350862135
WM,Oligo.3,Vasc.PC,25,8.24,14.97805167836553
WM,Oligo.3,Vasc.VLMC,25,5.803963250794147,5.803963250794147
WM,Oligo.3,Excit.L2,25,6.313293058013661,6.313293058013661
WM,Oligo.3,Excit.L2_5.1,25,8.24,9.406653909693066
WM,Oligo.3,Excit.L2_5.2,25,7.245447986898967,7.245447986898967
WM,Oligo.3,Excit.L5.1,25,6.023822534570036,6.023822534570036
WM,Oligo.3,Excit.L6_CT,25,6.929463322725048,6.929463322725048
WM,Oligo.3,Excit.L6b,25,7.113984817245052,7.113984817245052
WM,Oligo.3,Inhib.Lamp5_Lhx6,25,8.24,9.050296604057017
WM,Oligo.3,Inhib.Pvalb,25,6.677847034989227,6.677847034989227
WM,Oligo.3,Inhib.Vip,30,7.665153070919352,7.665153070919352
WM,Oligo.3,Inhib.Sst,46.875,6.096899937746162,6.096899937746162
WM,Oligo.4,Astro.1,25,8.102282412186756,8.102282412186756
WM,Oligo.4,Astro.2,25,8.24,11.95037154254124
WM,Oligo.4,Astro.3,25,5.832478447668343,5.832478447668343
WM,Oligo.4,Astro.4,25,8.24,18.49147735436863
WM,Oligo.4,Astro.5,25,8.24,17.515771236851975
WM,Oligo.4,Micro.1,81.25,7.032252829997686,7.032252829997686
WM,Oligo.4,Micro.2,25,8.24,15.567532918482163
WM,Oligo.4,Micro.3,25,8.24,13.723603344327975
WM,Oligo.4,Micro.4,25,6.1000270408155775,6.1000270408155775
WM,Oligo.4,Micro.5,25,8.24,16.148564537686294
WM,Oligo.4,OPC.2,25,8.24,14.419479493149153
WM,Oligo.4,OPC.4,25,8.24,9.636953977000006
WM,Oligo.4,OPC.5,25,8.24,12.219165992643614
WM,Oligo.4,Oligo.1,25,8.24,25.188164521725195
WM,Oligo.4,Oligo.2,25,8.24,24.37430711972744
WM,Oligo.4,Oligo.3,25,8.24,31.58165976787534
WM,Oligo.4,Oligo.4,25,8.24,32.71867879562348
WM,Oligo.4,Oligo.5,25,8.24,14.914609510119899
WM,Oligo.4,Vasc.Endo,25,8.24,18.906452053997416
WM,Oligo.4,Vasc.PC,25,8.24,11.816816578097093
WM,Oligo.4,Vasc.VLMC,1018.75,5.731348884800506,5.731348884800506
WM,Oligo.4,Excit.L2,120,4.44744920175227,4.44744920175227
WM,Oligo.4,Excit.L2_5.1,25,6.109117664485424,6.109117664485424
WM,Oligo.4,Excit.L2_5.2,25,5.2832268303163605,5.2832268303163605
WM,Oligo.4,Excit.L6b,25,5.244402907732832,5.244402907732832
WM,Oligo.4,Inhib.Lamp5_Lhx6,25,5.988431634598984,5.988431634598984
WM,Oligo.4,Inhib.Pvalb,152.77777777777777,5.041536153843824,5.041536153843824
WM,Oligo.4,Inhib.Vip,140.625,5.180415161609357,5.180415161609357
WM,Oligo.4,Inhib.Sst,260.7142857142857,4.609705812993823,4.609705812993823
WM,Oligo.5,Astro.4,1020,6.760554909444552,6.760554909444552
WM,Oligo.5,Astro.5,25,2.8449828329833164,2.8449828329833164
WM,Oligo.5,OPC.2,175,3.752162879641779,3.752162879641779
WM,Oligo.5,Oligo.5,25,8.24,8.691333503376544
WM,Vasc.Endo,Astro.1,25,5.987967207651302,5.987967207651302
WM,Vasc.Endo,Astro.2,25,6.8925862816392724,6.8925862816392724
WM,Vasc.Endo,Astro.5,25,8.24,9.052810529497767
WM,Vasc.Endo,Micro.5,44.44444444444444,7.064549837724728,7.064549837724728
WM,Vasc.Endo,OPC.2,25,7.528619164470533,7.528619164470533
WM,Vasc.Endo,OPC.5,25,6.207263349214996,6.207263349214996
WM,Vasc.Endo,Oligo.2,25,7.495489102078295,7.495489102078295
WM,Vasc.Endo,Oligo.3,29.545454545454547,8.24,11.733333004329335
WM,Vasc.Endo,Oligo.4,25,8.24,11.247110423927412
WM,Vasc.Endo,Vasc.Endo,25,8.24,10.830929675591996
WM,Vasc.Endo,Vasc.PC,25,8.24,9.325585912411483
WM,Vasc.PC,Astro.5,25,7.508485960795512,7.508485960795512
WM,Vasc.PC,Micro.5,25,5.537444460714802,5.537444460714802
WM,Vasc.PC,Oligo.1,33.333333333333336,3.5242451490059583,3.5242451490059583
WM,Vasc.PC,Oligo.3,25,8.24,8.378791120485145
WM,Vasc.PC,Oligo.4,32.142857142857146,6.634463993501462,6.634463993501462
WM,Vasc.PC,Vasc.Endo,25,7.815894566771267,7.815894566771267
WM,Vasc.PC,Vasc.PC,100,6.946683008661523,6.946683008661523
WM,Vasc.VLMC,Astro.4,25,-3.759971387034833,-3.759971387034833
WM,Vasc.VLMC,Astro.5,60,-8.24,-8.428796313497287
WM,Vasc.VLMC,Micro.2,25,-8.24,-8.319144664662439
WM,Vasc.VLMC,Micro.3,162.5,-5.505570634179454,-5.505570634179454
WM,Vasc.VLMC,Micro.5,40,-8.24,-10.524386771918596
WM,Vasc.VLMC,OPC.2,68.75,-4.818550520122646,-4.818550520122646
WM,Vasc.VLMC,Oligo.1,33.333333333333336,-6.483690515328376,-6.483690515328376
WM,Vasc.VLMC,Oligo.2,170.83333333333334,-4.710028513740641,-4.710028513740641
WM,Vasc.VLMC,Oligo.3,25,-8.24,-8.581061581227804
WM,Vasc.VLMC,Oligo.4,25,-7.710159604929595,-7.710159604929595
WM,Vasc.VLMC,Oligo.5,115,-4.62312873661451,-4.62312873661451
WM,Vasc.VLMC,Vasc.Endo,28.571428571428573,-4.109517889375112,-4.109517889375112
WM,Excit.L2,Astro.1,237.5,-4.44003830401701,-4.44003830401701
WM,Excit.L2,Astro.2,146.875,-6.569257077334356,-6.569257077334356
WM,Excit.L2,Astro.4,450,-8.24,-12.331615750737754
WM,Excit.L2,Astro.5,84.375,-8.24,-8.882605876553564
WM,Excit.L2,Micro.2,271.875,-7.662734741470327,-7.662734741470327
WM,Excit.L2,Micro.3,25,-8.24,-11.086936231237338
WM,Excit.L2,Micro.5,25,-8.24,-13.995121626622339
WM,Excit.L2,OPC.2,25,-6.875968186508194,-6.875968186508194
WM,Excit.L2,OPC.4,212.5,-6.530475040546015,-6.530475040546015
WM,Excit.L2,OPC.5,64.28571428571429,-6.372125377227536,-6.372125377227536
WM,Excit.L2,Oligo.1,96.875,-8.24,-16.655062418565777
WM,Excit.L2,Oligo.2,31.25,-8.24,-13.73993779273852
WM,Excit.L2,Oligo.3,25,-8.24,-11.553430814528564
WM,Excit.L2,Oligo.4,25,-8.24,-17.70106590761373
WM,Excit.L2,Oligo.5,80,-8.24,-9.587054266735834
WM,Excit.L2,Vasc.Endo,25,-8.24,-8.554017466058106
WM,Excit.L2,Vasc.PC,81.25,-5.960622270375203,-5.960622270375203
WM,Excit.L2_5.1,Astro.2,520.8333333333333,-6.124409796752157,-6.124409796752157
WM,Excit.L2_5.1,Astro.4,577.7777777777778,-8.24,-13.548504627584846
WM,Excit.L2_5.1,Astro.5,25,-8.24,-8.29406888404359
WM,Excit.L2_5.1,Micro.2,80.55555555555556,-8.184742729357055,-8.184742729357055
WM,Excit.L2_5.1,Micro.3,25,-8.24,-13.64572647230172
WM,Excit.L2_5.1,Micro.5,54.54545454545454,-8.24,-10.619295471503186
WM,Excit.L2_5.1,OPC.2,25,-7.9078129383398315,-7.9078129383398315
WM,Excit.L2_5.1,OPC.4,68.75,-8.24,-9.137178537455984
WM,Excit.L2_5.1,OPC.5,35,-7.4480525081465485,-7.4480525081465485
WM,Excit.L2_5.1,Oligo.1,25,-8.24,-18.115524903680253
WM,Excit.L2_5.1,Oligo.2,25,-8.24,-18.336741292567957
WM,Excit.L2_5.1,Oligo.3,25,-8.24,-15.111637474032705
WM,Excit.L2_5.1,Oligo.4,25,-8.24,-18.07088856371428
WM,Excit.L2_5.1,Oligo.5,117.85714285714285,-8.24,-10.69077555629406
WM,Excit.L2_5.1,Vasc.Endo,25,-8.24,-9.316557008704805
WM,Excit.L2_5.1,Vasc.PC,660.7142857142857,-6.223241285557651,-6.223241285557651
WM,Excit.L2_5.2,Astro.1,1610,-4.989703860114284,-4.989703860114284
WM,Excit.L2_5.2,Astro.2,756.25,-6.113283683958801,-6.113283683958801
WM,Excit.L2_5.2,Astro.4,27.77777777777778,-8.24,-10.818812862399897
WM,Excit.L2_5.2,Astro.5,52.5,-8.24,-8.435300883145901
WM,Excit.L2_5.2,Micro.2,69.44444444444444,-8.089804425950769,-8.089804425950769
WM,Excit.L2_5.2,Micro.3,25,-8.24,-9.752956714536783
WM,Excit.L2_5.2,Micro.5,427.5,-7.685140536954044,-7.685140536954044
WM,Excit.L2_5.2,OPC.2,25,-7.146142885788256,-7.146142885788256
WM,Excit.L2_5.2,OPC.4,25,-5.918314694572652,-5.918314694572652
WM,Excit.L2_5.2,OPC.5,687.5,-6.949402655293859,-6.949402655293859
WM,Excit.L2_5.2,Oligo.1,25,-8.24,-16.559793736664055
WM,Excit.L2_5.2,Oligo.2,25,-8.24,-15.692810968303718
WM,Excit.L2_5.2,Oligo.3,25,-8.24,-18.314379077872037
WM,Excit.L2_5.2,Oligo.4,25,-8.24,-17.524101938251768
WM,Excit.L2_5.2,Oligo.5,213.88888888888889,-7.38750589132031,-7.38750589132031
WM,Excit.L2_5.2,Vasc.Endo,25,-8.24,-8.629302373905233
WM,Excit.L2_5.2,Vasc.PC,225,-5.547866596964891,-5.547866596964891
WM,Excit.L5.1,Astro.1,64.28571428571429,-8.24,-8.342066124621233
WM,Excit.L5.1,Astro.2,240,-8.24,-11.601885051293735
WM,Excit.L5.1,Astro.3,108.33333333333334,-5.4983621487513865,-5.4983621487513865
WM,Excit.L5.1,Astro.4,25,-8.24,-15.213070696258372
WM,Excit.L5.1,Astro.5,25,-8.24,-16.813766225491733
WM,Excit.L5.1,Micro.1,25,-5.891005704041935,-5.891005704041935
WM,Excit.L5.1,Micro.2,25,-8.24,-14.528022423986377
WM,Excit.L5.1,Micro.3,25,-8.24,-11.231899876320767
WM,Excit.L5.1,Micro.5,25,-8.24,-14.767801178890505
WM,Excit.L5.1,OPC.2,25,-8.24,-11.926654597423942
WM,Excit.L5.1,OPC.4,25,-8.24,-8.408131059184367
WM,Excit.L5.1,OPC.5,25,-8.24,-11.947204353345636
WM,Excit.L5.1,Oligo.1,25,-8.24,-19.22515181791494
WM,Excit.L5.1,Oligo.2,25,-8.24,-20.26266243048505
WM,Excit.L5.1,Oligo.3,25,-8.24,-29.42955926258301
WM,Excit.L5.1,Oligo.4,25,-8.24,-26.78713468277645
WM,Excit.L5.1,Oligo.5,32.5,-8.24,-11.122112169838804
WM,Excit.L5.1,Vasc.Endo,25,-8.24,-14.275149738906169
WM,Excit.L5.1,Vasc.PC,25,-8.24,-10.347823501195391
WM,Excit.L5.1,Excit.L2_5.1,25,-8.24,-8.741673186138936
WM,Excit.L5.1,Excit.L2_5.2,25,-5.735769115997223,-5.735769115997223
WM,Excit.L5.1,Excit.L6b,110,-5.57826229792001,-5.57826229792001
WM,Excit.L5.1,Inhib.Lamp5_Lhx6,25,-8.181038524852726,-8.181038524852726
WM,Excit.L5.1,Inhib.Pvalb,25,-7.266968867362213,-7.266968867362213
WM,Excit.L5.1,Inhib.Vip,60,-7.56157908909606,-7.56157908909606
WM,Excit.L5.1,Inhib.Sst,215,-5.875422622475988,-5.875422622475988
WM,Excit.L5.2,Astro.1,25,-6.37148029653486,-6.37148029653486
WM,Excit.L5.2,Astro.2,25,-8.24,-12.687811408742789
WM,Excit.L5.2,Astro.4,25,-8.24,-22.04158588322248
WM,Excit.L5.2,Astro.5,25,-8.24,-20.616355086285072
WM,Excit.L5.2,Micro.2,33.333333333333336,-8.24,-15.065815336812387
WM,Excit.L5.2,Micro.3,25,-8.24,-10.275512126585612
WM,Excit.L5.2,Micro.5,54.16666666666667,-8.24,-15.232014385479795
WM,Excit.L5.2,OPC.2,25,-8.24,-17.840540863167988
WM,Excit.L5.2,OPC.4,25,-8.24,-12.184473949762406
WM,Excit.L5.2,OPC.5,180,-8.24,-13.160809734535954
WM,Excit.L5.2,Oligo.1,25,-8.24,-23.371506762842333
WM,Excit.L5.2,Oligo.2,25,-8.24,-24.19719624154954
WM,Excit.L5.2,Oligo.3,25,-8.24,-36.04993454736044
WM,Excit.L5.2,Oligo.4,25,-8.24,-34.06684052059723
WM,Excit.L5.2,Oligo.5,25,-8.24,-16.74662640703096
WM,Excit.L5.2,Vasc.Endo,25,-8.24,-18.484076881664027
WM,Excit.L5.2,Vasc.PC,354.1666666666667,-8.24,-12.8797714086365
WM,Excit.L5.2,Vasc.VLMC,60,-5.373250338067293,-5.373250338067293
WM,Excit.L5.2,Excit.L2_5.1,1181.25,-5.0788486492464955,-5.0788486492464955
WM,Excit.L5.2,Inhib.Lamp5_Lhx6,25,-6.811091117157559,-6.811091117157559
WM,Excit.L5.2,Inhib.Pvalb,25,-5.714569311787265,-5.714569311787265
WM,Excit.L5.2,Inhib.Vip,25,-6.750595361883394,-6.750595361883394
WM,Excit.L5.2,Inhib.Sst,143.75,-5.675558234818596,-5.675558234818596
WM,Excit.L5_6_NP,Astro.4,25,-8.24,-16.446244417023458
WM,Excit.L5_6_NP,Astro.5,43.75,-8.24,-15.231478219417085
WM,Excit.L5_6_NP,Micro.2,25,-8.24,-11.731746119565559
WM,Excit.L5_6_NP,Micro.5,25,-8.24,-13.148780709352662
WM,Excit.L5_6_NP,OPC.2,25,-8.24,-12.596366820716103
WM,Excit.L5_6_NP,Oligo.1,25,-8.24,-23.415944611604687
WM,Excit.L5_6_NP,Oligo.2,25,-8.24,-22.17758030046261
WM,Excit.L5_6_NP,Oligo.3,25,-8.24,-34.1764594658424
WM,Excit.L5_6_NP,Oligo.4,25,-8.24,-31.524537516014448
WM,Excit.L5_6_NP,Oligo.5,25,-8.24,-15.69350566848964
WM,Excit.L5_6_NP,Vasc.Endo,25,-8.24,-17.08691391147623
WM,Excit.L6_CT,Astro.1,25,-7.207723020130043,-7.207723020130043
WM,Excit.L6_CT,Astro.2,25,-8.24,-10.28728837685725
WM,Excit.L6_CT,Astro.3,25,-5.250724916638254,-5.250724916638254
WM,Excit.L6_CT,Astro.4,25,-8.24,-13.307921538049083
WM,Excit.L6_CT,Astro.5,96.875,-8.24,-15.415157572795072
WM,Excit.L6_CT,Micro.2,55.55555555555556,-8.24,-10.004511081130802
WM,Excit.L6_CT,Micro.3,25,-7.652096143598155,-7.652096143598155
WM,Excit.L6_CT,Micro.5,25,-8.24,-10.93621285192517
WM,Excit.L6_CT,OPC.2,25,-8.24,-11.50875280823463
WM,Excit.L6_CT,OPC.4,31.25,-6.917320497740487,-6.917320497740487
WM,Excit.L6_CT,OPC.5,25,-8.24,-8.269711747498835
WM,Excit.L6_CT,Oligo.1,25,-8.24,-16.219916997126916
WM,Excit.L6_CT,Oligo.2,25,-8.24,-17.083231219344118
WM,Excit.L6_CT,Oligo.3,25,-8.24,-24.20225559857056
WM,Excit.L6_CT,Oligo.4,25,-8.24,-27.014199912077338
WM,Excit.L6_CT,Oligo.5,25,-8.24,-11.063126331399943
WM,Excit.L6_CT,Vasc.Endo,25,-8.24,-14.234161579889289
WM,Excit.L6_CT,Vasc.PC,25,-8.24,-10.648315602238847
WM,Excit.L6_CT,Excit.L2_5.1,90,-4.946610969794564,-4.946610969794564
WM,Excit.L6_CT,Excit.L2_5.2,68.75,-4.430884944327842,-4.430884944327842
WM,Excit.L6_CT,Excit.L6b,255,-4.833294413123195,-4.833294413123195
WM,Excit.L6_CT,Inhib.Lamp5_Lhx6,687.5,-5.214477531355252,-5.214477531355252
WM,Excit.L6_CT,Inhib.Pvalb,560.7142857142857,-4.5395382816234084,-4.5395382816234084
WM,Excit.L6_CT,Inhib.Vip,25,-5.155298778270844,-5.155298778270844
WM,Excit.L6_CT,Inhib.Sst,162.5,-4.480096436401404,-4.480096436401404
WM,Excit.L6b,Astro.4,31.25,-6.744639751351577,-6.744639751351577
WM,Excit.L6b,Astro.5,268.75,-5.400967804890971,-5.400967804890971
WM,Excit.L6b,Micro.2,25,-4.779229527920995,-4.779229527920995
WM,Excit.L6b,OPC.2,54.16666666666667,-8.132825737859724,-8.132825737859724
WM,Excit.L6b,Oligo.1,25,-7.041043342218206,-7.041043342218206
WM,Excit.L6b,Oligo.2,60,-7.252552166178725,-7.252552166178725
WM,Excit.L6b,Oligo.3,25,-8.198182007735351,-8.198182007735351
WM,Excit.L6b,Oligo.4,92.85714285714285,-8.194124623457027,-8.194124623457027
WM,Excit.L6b,Oligo.5,25,-7.874536975220519,-7.874536975220519
WM,Excit.L6b,Vasc.Endo,68.75,-5.312077494055309,-5.312077494055309
WM,Inhib.Pax6,Astro.2,106.25,-4.5147744718962555,-4.5147744718962555
WM,Inhib.Pax6,Astro.4,787.5,-4.744131435543747,-4.744131435543747
WM,Inhib.Pax6,Astro.5,25,-6.091164979279386,-6.091164979279386
WM,Inhib.Pax6,Micro.2,1055,-4.887902241561284,-4.887902241561284
WM,Inhib.Pax6,Micro.5,231.25,-4.8562047452926445,-4.8562047452926445
WM,Inhib.Pax6,OPC.2,143.75,-4.536243053152247,-4.536243053152247
WM,Inhib.Pax6,OPC.5,25,-8.24,-10.036679516652317
WM,Inhib.Pax6,Oligo.1,302.77777777777777,-5.1726017923701635,-5.1726017923701635
WM,Inhib.Pax6,Oligo.2,578.125,-5.144847687933823,-5.144847687933823
WM,Inhib.Pax6,Oligo.3,86.36363636363636,-8.24,-8.266438009182398
WM,Inhib.Pax6,Oligo.4,25,-7.329807736505053,-7.329807736505053
WM,Inhib.Pax6,Vasc.Endo,82.5,-5.025617698835543,-5.025617698835543
WM,Inhib.Pax6,Vasc.PC,250,-4.2476495451622425,-4.2476495451622425
WM,Inhib.Lamp5_Lhx6,OPC.4,25,-6.67409632382768,-6.67409632382768
WM,Inhib.Lamp5_Lhx6,Oligo.1,68.75,-4.9402420518170445,-4.9402420518170445
WM,Inhib.Lamp5_Lhx6,Oligo.2,25,-5.105043286797036,-5.105043286797036
WM,Inhib.Lamp5_Lhx6,Oligo.4,25,-6.73772564417121,-6.73772564417121
WM,Inhib.Pvalb,Astro.1,40,-5.130458898125038,-5.130458898125038
WM,Inhib.Pvalb,Astro.2,89.58333333333334,-5.571152468025194,-5.571152468025194
WM,Inhib.Pvalb,Astro.4,720,-5.824815000628549,-5.824815000628549
WM,Inhib.Pvalb,Astro.5,25,-8.133687267569949,-8.133687267569949
WM,Inhib.Pvalb,Micro.2,25,-6.212789593760797,-6.212789593760797
WM,Inhib.Pvalb,Micro.3,37.5,-4.797719294175151,-4.797719294175151
WM,Inhib.Pvalb,Micro.5,92.3076923076923,-6.626752926594801,-6.626752926594801
WM,Inhib.Pvalb,OPC.2,77.27272727272728,-6.034664221397411,-6.034664221397411
WM,Inhib.Pvalb,OPC.4,625,-4.544104985868986,-4.544104985868986
WM,Inhib.Pvalb,OPC.5,68.18181818181819,-5.135664379858894,-5.135664379858894
WM,Inhib.Pvalb,Oligo.1,30.76923076923077,-8.104276017471637,-8.104276017471637
WM,Inhib.Pvalb,Oligo.2,25,-7.937727339119292,-7.937727339119292
WM,Inhib.Pvalb,Oligo.3,25,-8.24,-13.613456674138657
WM,Inhib.Pvalb,Oligo.4,25,-8.24,-12.187672695944977
WM,Inhib.Pvalb,Oligo.5,927.7777777777778,-5.116788062880519,-5.116788062880519
WM,Inhib.Pvalb,Vasc.Endo,25,-8.24,-18.234464420808592
WM,Inhib.Pvalb,Vasc.PC,25,-8.24,-9.399423113511117
WM,Inhib.Pvalb,Excit.L2_5.1,168.75,-5.070398917729312,-5.070398917729312
WM,Inhib.Vip,Oligo.3,80,3.077895549164324,3.077895549164324
WM,Inhib.Chandelier,Astro.2,385,-4.576354468415598,-4.576354468415598
WM,Inhib.Chandelier,Astro.4,31.25,-5.246240770138021,-5.246240770138021
WM,Inhib.Chandelier,Astro.5,64.28571428571429,-6.275220665695039,-6.275220665695039
WM,Inhib.Chandelier,Micro.2,190,-4.798022836168396,-4.798022836168396
WM,Inhib.Chandelier,Micro.5,25,-5.041912802172222,-5.041912802172222
WM,Inhib.Chandelier,OPC.2,25,-8.24,-12.407191904673246
WM,Inhib.Chandelier,OPC.5,237.5,-4.556238258427414,-4.556238258427414
WM,Inhib.Chandelier,Oligo.1,50,-5.8951258266765745,-5.8951258266765745
WM,Inhib.Chandelier,Oligo.2,54.16666666666667,-5.629616131682208,-5.629616131682208
WM,Inhib.Chandelier,Oligo.3,25,-8.24,-10.514256537230295
WM,Inhib.Chandelier,Oligo.4,46.875,-8.2156569631242,-8.2156569631242
WM,Inhib.Chandelier,Vasc.Endo,25,-6.2015962594903655,-6.2015962594903655
WM,Inhib.Chandelier,Vasc.PC,195,-4.486250727375098,-4.486250727375098
WM,Inhib.Sst,Astro.4,1914.2857142857142,-4.395309307074215,-4.395309307074215
WM,Inhib.Sst,Astro.5,81.81818181818181,-5.259776848015924,-5.259776848015924
WM,Inhib.Sst,Micro.2,396.875,-4.551532961168862,-4.551532961168862
WM,Inhib.Sst,Micro.5,175,-4.615158674752208,-4.615158674752208
WM,Inhib.Sst,OPC.2,350,-4.367397681903699,-4.367397681903699
WM,Inhib.Sst,OPC.5,345,-4.248547151916013,-4.248547151916013
WM,Inhib.Sst,Oligo.1,844.2307692307692,-4.69304216432227,-4.69304216432227
WM,Inhib.Sst,Oligo.2,311.1111111111111,-4.813376761831537,-4.813376761831537
WM,Inhib.Sst,Oligo.3,407.6923076923077,-7.551901071738663,-7.551901071738663
WM,Inhib.Sst,Oligo.4,28.846153846153847,-6.318070299048428,-6.318070299048428
WM,Inhib.Sst,Vasc.Endo,25,-7.966740643926208,-7.966740643926208
WM,Inhib.Sst,Vasc.PC,25,-8.24,-11.503572063013646
