Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000119927,GPAM,23,0.28325,27,0.55957,9,-1.1187,7,-1.3552,3,-2.4411,6,-1.8785,36,1.03537,35,0.99656,34,1.08271
ENSG00000023041,ZDHHC6,15,-0.2478,20,0.16285,17,-0.0145,13,-0.4623,33,0.97731,26,0.78619,5,-1.7550,11,-0.7354,10,-0.8930
ENSG00000148737,TCF7L2,10,-0.2193,22,0.99607,18,0.66820,2,-2.3087,4,-1.4048,3,-2.0433,25,1.25237,20,0.87900,14,0.32695
ENSG00000043591,ADRB1,14,-0.7949,6,-1.9474,22,-0.1059,31,0.37435,32,0.42227,43,1.25440,15,-0.7605,11,-1.1060,14,-0.8342
ENSG00000165813,CCDC186,57,1.30041,42,0.76882,19,-0.4864,17,-0.6140,28,0.11922,24,-0.1474,17,-0.6149,27,0.09584,15,-0.8455
ENSG00000169129,AFAP1L2,15,-0.5139,27,0.38079,21,-0.0603,23,0.08053,29,0.47226,29,0.61253,18,-0.2286,10,-1.1147,13,-0.7766
ENSG00000099204,ABLIM1,80,0.35860,77,0.28796,102,0.74563,33,-0.9977,54,-0.2704,31,-1.2460,110,0.87075,70,0.14382,74,0.25589
ENSG00000151553,FAM160B1,35,0.57035,12,-1.1047,27,0.18271,36,0.61921,24,-0.0309,33,0.63260,21,-0.2638,10,-1.3761,14,-0.8835
ENSG00000165832,TRUB1,93,1.08410,60,0.36894,22,-1.1620,83,0.89689,59,0.33084,53,0.20303,18,-1.4926,28,-0.8159,25,-1.0296
ENSG00000107518,ATRNL1,123,0.05242,56,-1.1387,173,0.60284,129,0.12617,153,0.40763,164,0.66304,57,-1.1192,40,-1.6354,100,-0.2857
ENSG00000165868,HSPA12A,160,0.21256,131,-0.0997,199,0.56170,166,0.26866,161,0.21927,182,0.53682,71,-1.0247,78,-0.8887,82,-0.8763
ENSG00000187164,SHTN1,116,0.19340,136,0.44602,69,-0.6201,64,-0.7368,113,0.15075,102,-0.0112,160,0.71326,121,0.25550,74,-0.5491
ENSG00000165650,PDZD8,23,-0.7343,45,0.25816,52,0.51732,32,-0.2360,41,0.12582,39,0.07232,53,0.54454,34,-0.1482,27,-0.5431
ENSG00000229847,EMX2OS,8,-1.1760,22,0.31023,15,-0.2303,22,0.34517,15,-0.2162,8,-1.3363,19,0.13689,32,0.96891,27,0.76338
ENSG00000170370,EMX2,12,-1.2713,46,0.76711,21,-0.4585,16,-0.8395,11,-1.3792,10,-1.6989,54,1.05365,49,0.88365,50,1.03054
ENSG00000107560,RAB11FIP2,81,0.50070,60,0.01631,50,-0.2434,74,0.36770,63,0.11261,74,0.44376,26,-1.2214,41,-0.5429,45,-0.4484
ENSG00000165669,FAM204A,52,-0.4976,83,0.24713,76,0.09691,73,0.03644,50,-0.5588,75,0.09947,104,0.60927,61,-0.2468,66,-0.1358
ENSG00000151893,CACUL1,70,0.86347,36,-0.1814,37,-0.1433,34,-0.3042,46,0.16655,51,0.43628,35,-0.2427,22,-0.9456,29,-0.5609
ENSG00000107581,EIF3A,139,0.36440,109,-0.0262,90,-0.3255,84,-0.4349,105,-0.0811,115,0.07358,158,0.57075,126,0.19609,87,-0.4139
ENSG00000119979,DENND10,38,-0.3430,56,0.24735,50,0.05854,54,0.20071,36,-0.4467,51,0.10961,61,0.37320,40,-0.2710,44,-0.1559
ENSG00000183605,SFXN4,16,0.45235,19,0.73272,8,-0.4914,13,0.18645,16,0.45002,12,-0.0138,7,-0.6662,9,-0.4559,9,-0.4381
ENSG00000165672,PRDX3,106,-0.0302,118,0.12842,84,-0.3977,95,-0.2026,139,0.39766,128,0.33153,111,0.03095,77,-0.5317,93,-0.2554
ENSG00000198873,GRK5,6,-0.7902,10,-0.0577,6,-0.7578,6,-0.9351,10,-0.0620,17,0.97610,13,0.28915,7,-0.6673,9,-0.2605
ENSG00000148908,RGS10,2,-2.5055,15,0.49826,6,-0.8220,10,-0.2242,3,-1.7042,8,-0.5314,39,2.12671,16,0.56439,9,-0.3938
ENSG00000151923,TIAL1,35,-0.0651,32,-0.2018,38,0.09165,27,-0.4802,38,0.08725,41,0.25657,38,0.08996,38,0.08777,32,-0.2021
ENSG00000151929,BAG3,38,-1.4800,160,0.72182,235,1.38471,65,-0.7000,111,0.13014,49,-1.2644,106,0.06514,142,0.53121,109,0.11381
ENSG00000198825,INPP5F,347,0.94398,449,1.38747,105,-0.9499,251,0.40986,229,0.26193,158,-0.3804,89,-1.1839,102,-0.9841,142,-0.5291
ENSG00000197771,MCMBP,11,-0.0647,14,0.30236,17,0.61228,6,-0.8850,15,0.36334,11,-0.0222,11,-0.1090,11,-0.0469,10,-0.2986
ENSG00000107651,SEC23IP,25,0.50629,11,-0.6938,15,-0.2480,13,-0.4410,21,0.24213,17,-0.1013,33,0.94348,12,-0.6016,17,-0.0802
ENSG00000120008,WDR11,25,0.55759,25,0.58345,17,0.01600,13,-0.4779,19,0.12114,21,0.40030,10,-0.7718,13,-0.4481,11,-0.7222
ENSG00000066468,FGFR2,15,-0.6574,37,0.71395,14,-0.7462,8,-1.6384,12,-0.9829,16,-0.7161,43,0.98883,58,1.49317,23,0.00022
ENSG00000107669,ATE1,72,0.95693,46,0.22538,47,0.25621,31,-0.3626,46,0.22612,37,-0.1314,38,-0.0467,27,-0.6070,29,-0.5078
ENSG00000138162,TACC2,42,0.90921,25,0.10606,38,0.77051,23,-0.0478,30,0.40056,23,-0.0176,7,-1.6877,12,-0.9700,17,-0.5079
ENSG00000107679,PLEKHA1,117,0.73005,86,0.23688,37,-1.0507,82,0.15349,73,-0.0107,100,0.60327,57,-0.3993,35,-1.1490,51,-0.6143
ENSG00000166033,HTRA1,162,-0.5234,400,0.91389,168,-0.4704,171,-0.4436,112,-1.0784,116,-1.1872,253,0.16697,395,0.89545,360,0.84151
ENSG00000119965,C10orf88,23,0.64731,10,-0.6068,10,-0.6791,33,1.24273,22,0.54022,19,0.37230,12,-0.3887,6,-1.3956,6,-1.3714
ENSG00000179988,PSTK,19,0.12427,7,-1.2827,20,0.19437,14,-0.3606,24,0.51919,24,0.59372,10,-0.8437,9,-1.0217,18,0.05944
ENSG00000095574,IKZF5,25,0.27500,21,-0.0231,20,-0.0729,28,0.47376,25,0.26289,19,-0.2072,17,-0.2992,13,-0.7055,23,0.16486
ENSG00000196177,ACADSB,34,-0.0021,36,0.11299,22,-0.6380,48,0.53478,33,-0.0200,44,0.52167,23,-0.5985,23,-0.5877,28,-0.3444
ENSG00000154473,BUB3,47,0.19771,47,0.19918,35,-0.2652,39,-0.0926,40,-0.0602,53,0.48870,47,0.20792,25,-0.7742,29,-0.5824
ENSG00000154478,GPR26,14,0.29167,9,-0.3906,2,-2.2015,21,0.87681,4,-1.5028,18,0.84471,1,-3.6837,20,0.79435,9,-0.5010
ENSG00000182022,CHST15,29,0.22740,31,0.31281,36,0.57398,31,0.34980,23,-0.1635,28,0.20025,19,-0.4436,11,-1.2073,19,-0.4618
ENSG00000065154,OAT,203,0.57888,193,0.49808,98,-0.5733,159,0.18046,157,0.16068,172,0.38947,112,-0.3604,74,-0.9841,93,-0.7026
ENSG00000107902,LHPP,44,-0.1902,69,0.52454,49,-0.0141,35,-0.5484,29,-0.8430,38,-0.5120,89,0.93751,94,1.03250,38,-0.4636
ENSG00000189319,FAM53B,12,-0.1157,19,0.58701,7,-0.7917,11,-0.2596,10,-0.3136,18,0.64390,20,0.72680,10,-0.3486,5,-1.3249
ENSG00000203791,EEF1AKMT2,28,0.60604,16,-0.2622,23,0.26383,19,-0.0378,17,-0.1352,22,0.29076,16,-0.2697,20,0.07555,12,-0.7759
ENSG00000165660,ABRAXAS2,15,0.28711,16,0.38615,9,-0.5871,9,-0.5233,24,0.97677,16,0.39397,4,-1.6108,7,-0.8253,11,-0.2572
ENSG00000019995,ZRANB1,52,0.14930,41,-0.2041,51,0.13424,55,0.23550,46,-0.0276,55,0.30316,35,-0.4496,34,-0.5231,43,-0.1507
ENSG00000175029,CTBP2,42,0.01828,26,-0.7152,30,-0.5199,57,0.50119,36,-0.2259,56,0.58519,63,0.64770,17,-1.3032,31,-0.4997
ENSG00000107938,EDRF1,10,-0.2097,10,-0.2133,16,0.53005,9,-0.3635,12,0.05701,17,0.81706,4,-1.4191,7,-0.7192,9,-0.4106
ENSG00000188690,UROS,98,-0.3415,94,-0.4147,122,-0.0037,144,0.25759,178,0.60092,144,0.31670,70,-0.8650,62,-1.0273,135,0.16605
ENSG00000107949,BCCIP,30,-0.7128,45,-0.0977,60,0.36941,50,0.07587,32,-0.6142,53,0.21925,65,0.48841,57,0.27225,37,-0.4340
ENSG00000150760,DOCK1,9,-0.6948,24,0.74192,4,-1.9384,18,0.34182,9,-0.7587,7,-1.2977,25,0.83282,32,1.24914,18,0.33034
ENSG00000132334,PTPRE,32,0.59819,18,-0.3303,46,1.19465,13,-0.8373,36,0.79640,17,-0.4598,30,0.49343,18,-0.3184,10,-1.2394
ENSG00000170430,MGMT,22,-0.1004,20,-0.1861,22,-0.0801,19,-0.2536,21,-0.1479,24,0.05229,29,0.35607,25,0.10674,24,0.05196
ENSG00000108010,GLRX3,33,0.12916,37,0.31130,26,-0.2374,35,0.21579,33,0.13370,37,0.38972,29,-0.0576,12,-1.3550,24,-0.3977
ENSG00000176769,TCERG1L,3,-2.0607,5,-1.4288,10,-0.3956,12,-0.1809,15,0.21880,30,1.92148,0,-6.8132,3,-2.0731,10,-0.4021
ENSG00000175470,PPP2R2D,39,0.06027,66,0.90510,33,-0.1720,30,-0.3392,36,-0.0477,54,0.74655,20,-0.9600,17,-1.1941,23,-0.7870
ENSG00000176171,BNIP3,289,0.45920,243,0.18067,122,-0.8755,226,0.06994,248,0.21235,289,0.58506,130,-0.7824,164,-0.4349,155,-0.5618
ENSG00000188385,JAKMIP3,11,0.39537,23,1.62439,3,-1.4041,6,-0.4834,6,-0.5635,9,0.06664,1,-2.8527,11,0.41050,7,-0.2605
ENSG00000151640,DPYSL4,40,-0.0531,30,-0.4746,40,-0.0280,69,0.83262,53,0.40015,44,0.12164,39,-0.0951,18,-1.2511,36,-0.1993
ENSG00000165752,STK32C,54,-0.5044,53,-0.5485,89,0.25865,76,0.01088,78,0.04449,123,1.04758,35,-1.1733,27,-1.5260,62,-0.3424
ENSG00000148814,LRRC27,18,0.30219,11,-0.4401,23,0.67111,21,0.51636,23,0.68615,12,-0.3388,8,-0.9828,9,-0.7934,15,-0.0186
ENSG00000171813,PWWP2B,24,0.05224,10,-1.2114,25,0.13289,28,0.29116,25,0.10129,36,0.91691,16,-0.5514,13,-0.8824,14,-0.7724
ENSG00000068383,INPP5A,52,0.41528,39,-0.0659,43,0.09376,59,0.61237,42,0.05779,37,-0.1820,39,-0.0483,36,-0.1899,32,-0.3782
ENSG00000148826,NKX6-2,22,0.36607,50,1.75305,1,-3.8889,2,-3.1565,2,-3.1788,7,-1.5163,57,2.01156,46,1.62089,4,-2.1426
ENSG00000197177,ADGRA1,73,1.45124,59,1.10442,8,-1.8988,13,-1.2239,24,-0.3770,31,0.03289,24,-0.3575,15,-1.0860,27,-0.1907
ENSG00000171798,KNDC1,106,0.10030,70,-0.5532,126,0.37093,112,0.18123,127,0.38781,135,0.61139,45,-1.1928,57,-0.8601,74,-0.4911
ENSG00000130640,TUBGCP2,47,0.12878,43,-0.0204,51,0.26292,39,-0.1497,50,0.21447,53,0.40455,33,-0.3999,33,-0.4014,32,-0.5143
ENSG00000198546,ZNF511,13,-0.6391,11,-0.8755,28,0.51102,25,0.35384,22,0.16290,24,0.33463,18,-0.1276,12,-0.7192,19,-0.0555
ENSG00000130643,CALY,401,-0.5060,643,0.23061,604,0.13254,634,0.20957,1108,1.13130,689,0.43152,307,-0.9104,175,-1.7481,363,-0.7089
ENSG00000127884,ECHS1,110,-0.1470,128,0.08439,123,0.01657,131,0.12166,105,-0.2196,144,0.33932,80,-0.6373,103,-0.2514,121,0.00121
ENSG00000148832,PAOX,7,-0.8998,1,-3.4668,41,1.97729,5,-1.4083,19,0.64604,13,0.02059,5,-1.4302,7,-0.9282,15,0.25996
ENSG00000148824,MTG1,13,-0.1570,17,0.29382,23,0.74192,14,-0.0088,20,0.55698,16,0.26649,6,-1.1568,4,-1.6573,12,-0.3193
ENSG00000203772,SPRN,73,1.27800,24,-0.5099,8,-2.0201,38,0.20515,36,0.11345,52,0.92604,23,-0.5577,11,-1.6783,16,-1.2116
ENSG00000171772,SYCE1,8,-0.9702,5,-1.7623,18,0.21117,11,-0.5865,22,0.57149,31,1.49825,5,-1.7584,8,-0.9329,9,-0.8218
ENSG00000177951,BET1L,6,-1.0689,32,1.45153,16,0.29381,12,-0.1248,12,-0.1037,8,-0.8460,31,1.37649,9,-0.5902,8,-0.8516
ENSG00000177963,RIC8A,81,0.42972,71,0.22387,39,-0.7048,46,-0.4473,89,0.58131,70,0.25595,68,0.16464,38,-0.7314,48,-0.4109
ENSG00000142082,SIRT3,37,0.28957,29,-0.0792,34,0.16069,33,0.10336,30,-0.0463,38,0.38815,31,0.00422,21,-0.5698,21,-0.6416
ENSG00000185627,PSMD13,56,-0.5579,55,-0.6010,66,-0.3084,102,0.37517,112,0.51893,112,0.67059,70,-0.2155,37,-1.1784,67,-0.3173
ENSG00000185201,IFITM2,4,-3.0542,27,-0.2863,12,-1.4590,4,-3.1070,5,-2.6616,4,-3.2453,261,4.36631,33,0.00579,18,-0.9566
ENSG00000142089,IFITM3,34,-2.0244,133,0.01325,42,-1.7282,60,-1.2130,23,-2.5874,35,-2.2095,771,3.36837,184,0.52927,117,-0.2109
ENSG00000182272,B4GALNT4,72,0.37878,57,0.02163,43,-0.4402,56,-0.0259,63,0.17857,65,0.27215,36,-0.7126,47,-0.2842,55,-0.0413
ENSG00000185187,SIGIRR,41,0.29581,44,0.40079,12,-1.5392,32,-0.0838,13,-1.4925,27,-0.4108,49,0.58479,51,0.63826,43,0.38786
ENSG00000174915,PTDSS2,35,0.63185,20,-0.2382,16,-0.5381,10,-1.2788,40,0.86744,25,0.10470,36,0.71025,20,-0.2312,14,-0.8088
ENSG00000023191,RNH1,35,-0.7163,66,0.23495,56,-0.0141,35,-0.7233,56,-0.0184,66,0.30145,77,0.48868,63,0.15945,46,-0.3296
ENSG00000174775,HRAS,64,-0.5634,91,-0.0042,84,-0.1413,121,0.44380,85,-0.1208,106,0.28554,66,-0.5160,75,-0.3138,98,0.12210
ENSG00000070047,PHRF1,8,-0.5515,13,0.21524,11,-0.0571,5,-1.2945,11,-0.0199,16,0.65336,14,0.36083,10,-0.1578,8,-0.4996
ENSG00000177030,DEAF1,187,0.66585,134,0.13118,120,-0.0353,96,-0.3897,85,-0.5639,111,-0.1931,119,-0.0572,131,0.09813,136,0.17622
ENSG00000177042,TMEM80,7,-0.6297,11,-0.0174,9,-0.3936,20,0.87589,16,0.52591,15,0.50674,9,-0.3599,8,-0.4135,6,-1.0657
ENSG00000177156,TALDO1,92,-0.1015,92,-0.1079,75,-0.4310,101,0.03272,108,0.14051,118,0.35135,113,0.21551,77,-0.3793,86,-0.2311
ENSG00000177225,GATD1,26,-0.0011,21,-0.3337,18,-0.5452,17,-0.6140,20,-0.4461,34,0.49268,29,0.14033,30,0.23214,26,-0.0136
ENSG00000184524,CEND1,371,0.92904,334,0.74961,106,-1.0440,287,0.50166,233,0.17067,212,0.02187,135,-0.6785,139,-0.6305,136,-0.7134
ENSG00000177542,SLC25A22,253,1.01528,80,-0.8109,106,-0.3793,150,0.15350,126,-0.1145,199,0.78912,73,-0.9421,66,-1.0923,89,-0.7042
ENSG00000177600,RPLP2,430,-1.0084,705,-0.2542,802,-0.0533,630,-0.4275,687,-0.2933,761,-0.1631,1511,0.97731,876,0.08638,1014,0.35582
ENSG00000177666,PNPLA2,19,-0.5854,19,-0.5620,50,0.94029,33,0.28299,28,0.04917,26,-0.0864,39,0.55319,25,-0.1409,19,-0.5805
ENSG00000177697,CD151,32,-0.0475,21,-0.6374,17,-0.9791,49,0.66030,20,-0.7549,34,0.07227,96,1.83079,17,-0.9477,18,-0.9430
ENSG00000177700,POLR2L,207,-0.6873,162,-1.0547,368,0.20775,521,0.77446,382,0.26785,354,0.18055,275,-0.2460,274,-0.2554,310,-0.0679
ENSG00000177830,CHID1,99,0.20417,85,-0.0383,75,-0.2311,102,0.24958,118,0.47895,95,0.18109,80,-0.1312,56,-0.6771,72,-0.3296
ENSG00000183020,AP2A2,163,0.29562,110,-0.3190,156,0.22225,172,0.37917,156,0.22570,186,0.64766,94,-0.5592,59,-1.2509,78,-0.9128
ENSG00000078902,TOLLIP,328,0.37837,135,-0.9968,186,-0.5117,392,0.66886,324,0.36010,386,0.83457,146,-0.8776,90,-1.6034,172,-0.6792
ENSG00000174672,BRSK2,76,0.54785,57,0.07249,46,-0.2379,64,0.25056,71,0.42814,65,0.35353,34,-0.6958,29,-0.9373,39,-0.5506
ENSG00000182208,MOB2,32,0.67784,25,0.29891,13,-0.7334,30,0.56799,22,0.06594,25,0.33590,19,-0.1224,8,-1.3436,13,-0.7367
ENSG00000184545,DUSP8,79,0.49834,59,0.04011,67,0.23599,52,-0.1466,44,-0.4269,51,-0.2315,40,-0.5493,62,0.11248,68,0.28254
ENSG00000244242,IFITM10,71,1.70087,68,1.59829,4,-2.7810,23,-0.1996,13,-1.0739,15,-0.9073,34,0.42935,14,-0.9534,19,-0.5064
ENSG00000117984,CTSD,352,0.21933,370,0.30018,205,-0.6193,244,-0.3513,323,0.08361,377,0.41519,354,0.23181,205,-0.6215,245,-0.3776
ENSG00000214026,MRPL23,33,-0.5132,30,-0.6332,38,-0.3032,49,0.09684,55,0.27890,58,0.45367,38,-0.2772,37,-0.3253,49,0.10807
ENSG00000110651,CD81,275,-0.5640,510,0.40591,254,-0.6823,334,-0.2631,270,-0.5904,437,0.19674,595,0.65630,439,0.16466,378,-0.0771
ENSG00000184281,TSSC4,16,-0.3846,30,0.55317,17,-0.3612,19,-0.1375,18,-0.2272,23,0.15138,41,1.05933,12,-0.8856,16,-0.4676
ENSG00000269821,KCNQ1OT1,52,2.60442,23,1.07220,1,-3.0309,1,-2.7979,4,-1.5085,6,-1.2492,11,-0.1576,26,1.23712,3,-1.8139
ENSG00000129757,CDKN1C,74,2.41556,34,0.96369,0,-4.5518,2,-3.3381,1,-4.2726,8,-1.3797,28,0.62105,47,1.51558,7,-1.5770
ENSG00000205531,NAP1L4,97,0.18099,119,0.49849,98,0.18683,92,0.08657,69,-0.3593,88,0.03554,85,-0.0353,76,-0.1986,70,-0.3548
ENSG00000110619,CARS,46,0.48523,66,1.07953,18,-0.9358,24,-0.5134,36,0.09845,42,0.43788,20,-0.8045,26,-0.4360,22,-0.7166
ENSG00000005801,ZNF195,20,0.18207,19,0.11044,20,0.21008,24,0.48194,17,-0.0038,19,0.18675,22,0.40052,11,-0.7012,9,-0.9976
ENSG00000110713,NUP98,10,-0.3135,19,0.65006,18,0.57416,14,0.21275,9,-0.5025,10,-0.3464,23,0.94103,9,-0.4792,8,-0.6274
ENSG00000177105,RHOG,6,-1.5556,38,1.27586,9,-0.9583,8,-1.1561,8,-1.2231,7,-1.4827,55,1.96143,32,0.99784,15,-0.2202
ENSG00000167323,STIM1,88,0.08319,47,-0.8799,202,1.46313,64,-0.4181,122,0.60304,100,0.35795,31,-1.4979,44,-0.9919,53,-0.7631
ENSG00000167325,RRM1,28,0.54879,33,0.80699,13,-0.6384,17,-0.2473,22,0.16515,20,0.02524,19,-0.1070,16,-0.2900,15,-0.4692
ENSG00000244734,HBB,1,-9.1972,4,-7.0254,3,-7.6148,0,-12.782,0,-11.777,1,-9.3601,6407,9.63857,71,-3.0393,2,-7.9392
ENSG00000051009,FAM160A2,18,0.01816,14,-0.4448,29,0.74593,13,-0.4807,28,0.69469,23,0.46708,19,0.04610,7,-1.4933,11,-0.8664
ENSG00000110148,CCKBR,36,-0.2917,18,-1.3040,49,0.16438,70,0.75061,52,0.27089,70,0.99875,9,-2.3446,14,-1.6694,33,-0.4693
ENSG00000166311,SMPD1,53,0.62169,32,-0.1635,33,-0.1412,49,0.47010,36,8.37709,45,0.45827,21,-0.7915,29,-0.3557,22,-0.8394
ENSG00000166313,APBB1,385,0.25273,353,0.11820,219,-0.6235,358,0.14086,382,0.24106,425,0.52290,268,-0.3131,196,-0.7897,249,-0.4639
ENSG00000110171,TRIM3,26,0.14872,32,0.48250,19,-0.3149,27,0.16784,23,-0.0282,33,0.66884,13,-0.8766,9,-1.4422,18,-0.4565
ENSG00000132254,ARFIP2,38,-0.4295,76,0.65291,60,0.25628,74,0.58947,68,0.46489,62,0.38552,19,-1.5115,23,-1.2213,33,-0.6919
ENSG00000132286,TIMM10B,40,0.34178,54,0.85142,30,-0.0961,28,-0.2230,27,-0.2358,31,-0.0620,35,0.14000,22,-0.5868,27,-0.2575
ENSG00000132275,RRP8,6,-0.6316,15,0.82471,11,0.25705,6,-0.5989,10,0.12740,6,-0.5905,10,0.09872,14,0.64539,9,-0.0018
ENSG00000166333,ILK,38,-0.1537,36,-0.2556,34,-0.3323,43,0.02116,32,-0.4245,28,-0.7311,108,1.56546,32,-0.4353,50,0.28754
ENSG00000166337,TAF10,82,-0.4114,109,0.02778,103,-0.0612,154,0.58113,117,0.14667,105,-0.0274,114,0.09972,88,-0.3062,100,-0.1116
ENSG00000166340,TPP1,58,-0.2876,70,0.01712,66,-0.0838,60,-0.2403,48,-0.5714,59,-0.2981,96,0.51604,92,0.44589,83,0.32031
ENSG00000158042,MRPL17,31,-0.4836,57,0.45542,52,0.32158,38,-0.1815,49,0.23522,44,0.08359,38,-0.1524,18,-1.2704,46,0.15643
ENSG00000175390,EIF3F,48,-1.0172,62,-0.6442,112,0.27846,60,-0.6895,109,0.23194,104,0.20617,128,0.49094,77,-0.3028,109,0.26023
ENSG00000166402,TUB,34,-0.0359,44,0.38511,35,0.04332,43,0.34573,37,0.10934,47,0.61778,18,-0.9885,14,-1.3008,24,-0.6066
ENSG00000166405,RIC3,50,0.94308,39,0.55907,19,-0.5521,21,-0.4014,19,-0.5388,36,0.54308,24,-0.2104,14,-1.0258,18,-0.7100
ENSG00000166441,RPL27A,280,-0.7797,508,0.14363,382,-0.3039,361,-0.3871,260,-0.8878,362,-0.4575,914,1.11227,603,0.41855,585,0.41143
ENSG00000166444,ST5,24,0.55663,25,0.63328,5,-1.6733,7,-1.2470,8,-0.9908,20,0.32840,26,0.73808,17,0.06742,13,-0.3400
ENSG00000166452,AKIP1,19,-0.1370,28,0.48138,10,-1.0656,21,0.02758,20,-0.0267,24,0.33597,28,0.45874,19,-0.0881,14,-0.5985
ENSG00000175348,TMEM9B,60,-0.0028,82,0.48370,49,-0.3214,72,0.28030,42,-0.5481,61,0.01770,91,0.65546,46,-0.4150,49,-0.3349
ENSG00000175352,NRIP3,78,1.07482,139,2.14441,22,-0.9205,32,-0.3394,37,-0.1146,20,-1.2442,30,-0.4553,29,-0.4844,28,-0.6120
ENSG00000184014,DENND5A,48,-0.2771,98,0.86103,38,-0.6482,51,-0.1735,40,-0.5409,41,-0.6064,107,1.01038,66,0.20720,59,0.04340
ENSG00000166471,TMEM41B,27,0.02519,35,0.42794,35,0.40053,34,0.34163,39,0.60226,25,-0.1438,29,0.10935,25,-0.1343,12,-1.2602
ENSG00000205339,IPO7,106,0.44509,127,0.74405,70,-0.2011,52,-0.6683,95,0.26902,89,0.20811,69,-0.2306,58,-0.4984,58,-0.5358
ENSG00000133789,SWAP70,35,0.34802,48,0.86148,7,-1.9420,26,-0.0865,14,-1.0321,17,-0.8532,84,1.85578,31,0.18994,19,-0.6552
ENSG00000133812,SBF2,17,-0.0709,12,-0.5618,25,0.57609,23,0.43727,12,-0.4989,17,-0.0798,15,-0.1863,21,0.25346,17,-0.0552
ENSG00000255823,MTRNR2L8,678,-0.2617,839,0.07159,778,-0.0484,578,-0.5077,479,-0.7936,397,-1.2372,739,-0.1284,1821,1.35928,1260,0.82644
ENSG00000110315,RNF141,56,-0.0961,103,0.86064,32,-0.9429,33,-0.9284,46,-0.4147,63,0.10552,81,0.47418,74,0.33542,53,-0.2222
ENSG00000072952,MRVI1,10,-1.2690,34,0.53897,20,-0.2666,11,-1.1160,8,-1.5557,10,-1.4291,53,1.27110,48,1.10054,37,0.76190
ENSG00000198730,CTR9,39,0.23012,43,0.38227,36,0.11675,43,0.39808,45,0.47900,32,-0.0843,17,-0.9913,28,-0.2732,27,-0.3497
ENSG00000110321,EIF4G2,270,0.03779,368,0.53306,178,-0.6044,281,0.10219,192,-0.4913,314,0.34887,324,0.32793,170,-0.6796,218,-0.3188
ENSG00000236287,ZBED5,22,-0.1063,32,0.45735,24,-0.0131,28,0.26037,23,-0.0464,28,0.28276,16,-0.6468,15,-0.6842,22,-0.1527
ENSG00000110328,GALNT18,7,-2.4447,11,-1.8206,69,0.97085,34,-0.1828,59,0.71571,67,1.22199,20,-0.9764,9,-2.1381,23,-0.8261
ENSG00000170242,USP47,58,0.44021,52,0.24079,67,0.67131,48,0.10995,51,0.21305,43,-0.0380,26,-0.8361,35,-0.3463,32,-0.5283
ENSG00000050165,DKK3,1071,0.26778,645,-0.5254,1785,1.11441,828,-0.1384,1140,0.36795,988,0.17215,564,-0.7301,525,-0.8381,666,-0.5144
ENSG00000133816,MICAL2,161,0.92112,64,-0.5372,111,0.31170,116,0.37546,94,0.05219,109,0.35687,53,-0.8221,50,-0.9086,58,-0.7406
ENSG00000197702,PARVA,57,0.95289,68,1.25857,13,-1.3739,11,-1.5789,21,-0.6151,16,-1.1642,51,0.75141,34,0.12035,38,0.32310
ENSG00000187079,TEAD1,36,1.70218,12,-0.0474,6,-1.0843,5,-1.2082,5,-1.2194,5,-1.5874,15,0.21565,23,0.93758,18,0.58436
ENSG00000133794,ARNTL,19,-0.2456,20,-0.1175,27,0.30365,42,1.04850,24,0.13945,30,0.64461,4,-2.3541,7,-1.6451,15,-0.6509
ENSG00000148925,BTBD10,100,0.29775,67,-0.3270,84,0.03273,100,0.29666,94,0.20783,113,0.62468,48,-0.8479,42,-1.0213,60,-0.5397
ENSG00000197601,FAR1,57,0.62610,45,0.23670,42,0.13730,34,-0.1644,42,0.13085,45,0.33871,35,-0.1497,26,-0.5710,21,-0.9501
ENSG00000262655,SPON1,25,0.43908,42,1.28057,14,-0.4984,9,-1.0588,4,-2.1326,6,-1.8885,15,-0.3639,38,1.11649,31,0.91298
ENSG00000129083,COPB1,44,0.22210,29,-0.4449,37,-0.0283,38,-0.0202,34,-0.1725,51,0.59038,48,0.37447,28,-0.4785,23,-0.8173
ENSG00000129084,PSMA1,140,-0.0311,131,-0.1271,151,0.09166,159,0.17517,195,0.50366,165,0.28672,101,-0.5359,86,-0.7755,126,-0.2105
ENSG00000110693,SOX6,10,-0.5243,59,2.55820,8,-0.8705,6,-1.2370,11,-0.2601,4,-1.8515,18,0.40351,20,0.60197,10,-0.5035
ENSG00000110696,C11orf58,113,-0.4593,159,0.06709,153,0.00357,126,-0.2939,137,-0.1642,198,0.52203,158,0.05697,112,-0.4761,139,-0.1583
ENSG00000110700,RPS13,332,-0.7383,539,0.01103,469,-0.2079,402,-0.4448,400,-0.4519,404,-0.5198,1229,1.37900,733,0.50241,554,0.06043
ENSG00000011405,PIK3C2A,18,-1.0169,35,0.00600,34,-0.0154,25,-0.4949,31,-0.1422,20,-0.9956,49,0.56326,58,0.83125,53,0.76198
