Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000205362,MT1A,3,-3.0008,4,-3.4164,205,4.79708,16,-0.6673
ENSG00000198417,MT1F,77,-0.5043,70,-0.9753,122,0.25261,184,1.24618
ENSG00000125144,MT1G,90,-1.4667,156,-0.9094,206,-0.1295,457,1.63324
ENSG00000205358,MT1H,4,-3.3829,27,-1.0382,56,0.44172,92,1.83849
ENSG00000187193,MT1X,103,-0.8709,98,-1.3473,457,1.62117,279,1.00450
ENSG00000102900,NUP93,33,0.85974,22,0.14640,11,-0.9307,13,-0.7770
ENSG00000051108,HERPUD1,52,-0.5267,86,0.61279,107,0.65452,42,-0.9369
ENSG00000140848,CPNE2,35,1.55590,10,-1.1280,23,0.62669,12,-0.4816
ENSG00000172775,FAM192A,112,0.14108,102,-0.0315,114,0.16176,96,-0.1383
ENSG00000159579,RSPRY1,18,0.79322,10,-0.2851,15,0.39770,8,-0.5551
ENSG00000102931,ARL2BP,101,0.67291,74,0.21264,43,-0.7192,47,-0.7116
ENSG00000102934,PLLP,58,0.80277,14,-2.0160,118,1.97066,42,0.22539
ENSG00000006210,CX3CL1,120,0.12690,136,0.64550,142,0.38614,46,-1.5136
ENSG00000005194,CIAPIN1,42,0.24472,43,0.48244,30,-0.3235,23,-0.8303
ENSG00000088682,COQ9,30,0.32313,28,0.27150,15,-0.7617,20,-0.3964
ENSG00000102978,POLR2C,55,0.19797,52,0.21488,65,0.45143,32,-0.7474
ENSG00000125170,DOK4,28,1.92943,8,-0.6817,4,-1.4177,6,-0.9098
ENSG00000205336,ADGRG1,111,0.09769,64,-1.1984,173,0.80546,161,0.89772
ENSG00000140854,KATNB1,14,-1.0742,40,1.26095,11,-1.3936,19,-0.6598
ENSG00000140859,KIFC3,22,-0.2809,31,0.64699,28,0.10773,16,-0.8162
ENSG00000070729,CNGB1,1,-3.2194,24,2.32625,3,-2.0901,7,-1.2313
ENSG00000103005,USB1,35,0.73100,22,-0.1597,14,-0.7572,21,-0.1795
ENSG00000070761,CFAP20,64,0.05240,82,0.93691,31,-1.0492,32,-1.1669
ENSG00000070770,CSNK2A2,30,0.25932,29,0.40935,29,0.17343,14,-0.9936
ENSG00000103021,CCDC113,12,-0.1419,15,0.58593,9,-0.5520,9,-0.5257
ENSG00000103034,NDRG4,818,0.60570,636,0.25697,354,-0.7696,401,-0.6859
ENSG00000125107,CNOT1,37,0.05414,39,0.23780,57,0.73918,22,-0.8596
ENSG00000103042,SLC38A7,19,0.02351,25,0.81957,13,-0.6123,10,-1.0750
ENSG00000125166,GOT2,102,-0.0725,132,0.71866,84,-0.3727,65,-0.8885
ENSG00000150394,CDH8,91,0.24540,98,0.67222,54,-0.5995,43,-1.0662
ENSG00000140937,CDH11,30,0.81189,17,-0.2190,29,0.70245,11,-0.9271
ENSG00000166548,TK2,44,0.13942,45,0.32964,39,-0.0560,30,-0.5813
ENSG00000217555,CKLF,12,-0.3772,15,0.15293,21,0.55443,13,-0.2217
ENSG00000183723,CMTM4,68,-0.0046,76,0.33378,71,0.06097,51,-0.5109
ENSG00000135720,DYNC1LI2,125,0.08016,112,-0.1688,186,0.71732,107,-0.2019
ENSG00000159593,NAE1,42,0.04475,47,0.49367,34,-0.2616,28,-0.6643
ENSG00000172840,PDP2,14,-0.1420,18,0.42237,22,0.58557,9,-0.8744
ENSG00000166592,RRAD,6,-2.5572,58,2.99154,9,-1.8330,7,-2.5473
ENSG00000166595,CIAO2B,93,-0.3520,128,0.34110,114,-0.0028,102,-0.2199
ENSG00000172831,CES2,47,0.97780,21,-0.6829,21,-0.4396,30,0.15578
ENSG00000172824,CES4A,21,0.33759,21,0.64356,11,-0.7063,9,-1.0852
ENSG00000067955,CBFB,26,0.51398,15,-0.6075,49,1.53344,13,-0.6694
ENSG00000125149,C16orf70,27,-0.4069,51,1.46803,18,-1.0207,12,-1.7259
ENSG00000140939,NOL3,38,1.15073,17,-0.4946,13,-0.6271,18,-0.2259
ENSG00000196123,KIAA0895L,33,0.45074,26,0.10806,38,0.65756,14,-1.0196
ENSG00000205250,E2F4,24,-0.0712,32,0.71497,29,0.21727,12,-1.2479
ENSG00000168701,TMEM208,58,-0.1529,75,0.48827,65,0.03533,45,-0.6173
ENSG00000159713,TPPP3,129,2.12641,16,-2.1769,85,0.98966,37,-0.4166
ENSG00000159720,ATP6V0D1,336,0.31412,348,0.69901,160,-0.8636,151,-1.1013
ENSG00000276075,AC027682.6,11,-0.1514,15,0.64260,11,-0.1297,7,-0.7951
ENSG00000039523,RIPOR1,65,0.38660,51,-0.0636,66,0.38122,41,-0.4340
ENSG00000102974,CTCF,25,0.01908,26,0.13536,24,-0.0834,23,-0.1661
ENSG00000159753,CARMIL2,37,-0.2294,53,0.76259,27,-0.7134,29,-0.6763
ENSG00000102977,ACD,25,0.33738,22,0.19632,15,-0.5111,17,-0.3761
ENSG00000102981,PARD6A,13,-1.3024,38,0.95105,23,-0.3229,23,-0.4316
ENSG00000141098,GFOD2,27,0.17382,30,0.63835,19,-0.3658,14,-1.0199
ENSG00000102901,CENPT,19,-0.3754,29,0.68201,34,0.58349,12,-1.1511
ENSG00000168286,THAP11,42,0.47775,36,0.35083,26,-0.3343,20,-0.8682
ENSG00000102898,NUTF2,126,0.25206,119,0.25729,108,-0.0173,79,-0.5953
ENSG00000038358,EDC4,51,0.79270,32,-0.1080,29,-0.2155,25,-0.5183
ENSG00000205220,PSMB10,84,0.20554,68,-0.2711,79,0.08002,82,0.16299
ENSG00000103066,PLA2G15,16,-0.3124,25,0.96585,13,-0.5253,10,-1.0281
ENSG00000132600,PRMT7,22,0.42999,19,0.30979,12,-0.6079,12,-0.6225
ENSG00000103056,SMPD3,19,0.23135,21,0.81427,8,-1.0626,8,-1.1489
ENSG00000184939,ZFP90,36,0.44041,30,0.17559,23,-0.3283,21,-0.5198
ENSG00000141076,UTP4,23,-0.3972,35,0.63451,16,-0.8549,24,-0.3084
ENSG00000168807,SNTB2,24,0.18037,25,0.35569,18,-0.3279,16,-0.5411
ENSG00000132612,VPS4A,94,-0.0518,113,0.45716,88,-0.1566,72,-0.5610
ENSG00000132604,TERF2,49,0.17116,50,0.35771,38,-0.2420,32,-0.5721
ENSG00000103018,CYB5B,85,0.29951,73,0.03695,65,-0.1528,63,-0.2369
ENSG00000102908,NFAT5,21,1.26004,6,-1.3957,26,1.45502,9,-0.4039
ENSG00000181019,NQO1,36,-0.1131,25,-1.0394,53,0.52157,62,1.00732
ENSG00000141101,NOB1,12,-0.2324,16,0.47832,9,-0.5585,12,-0.2897
ENSG00000198373,WWP2,26,0.13186,25,0.16741,29,0.31745,18,-0.5115
ENSG00000090857,PDPR,18,0.08118,17,-0.0796,20,0.27540,16,-0.0775
ENSG00000223496,EXOSC6,171,0.96905,88,-0.3631,80,-0.3670,87,-0.2799
ENSG00000090861,AARS,138,0.41179,120,0.29349,88,-0.3367,75,-0.6821
ENSG00000168872,DDX19A,26,0.15730,27,0.40681,22,-0.0677,16,-0.7253
ENSG00000157350,ST3GAL2,19,0.11057,18,0.06637,24,0.53279,13,-0.4634
ENSG00000103051,COG4,22,0.00811,23,0.12376,26,0.28834,18,-0.3161
ENSG00000189091,SF3B3,39,-0.2765,58,0.77945,36,-0.3648,29,-0.8023
ENSG00000157368,IL34,16,-1.1189,48,1.44941,21,-0.6990,17,-1.1489
ENSG00000132613,MTSS2,80,0.08329,53,-0.8868,104,0.50189,110,0.75565
ENSG00000103043,VAC14,34,0.28723,30,0.11394,36,0.36959,20,-0.6126
ENSG00000172137,CALB2,46,-0.4103,71,0.63475,35,-0.7753,49,-0.3220
ENSG00000040199,PHLPP2,23,-0.2644,37,1.03591,10,-1.4192,16,-0.8926
ENSG00000166747,AP1G1,44,0.35012,37,0.09633,23,-0.6622,32,-0.1923
ENSG00000224470,ATXN1L,11,-0.4331,14,-0.1318,29,1.07579,14,-0.1339
ENSG00000182149,IST1,48,0.00750,49,0.07012,86,0.94415,33,-0.6864
ENSG00000102984,ZNF821,24,0.77121,16,0.09120,4,-1.8701,13,-0.3663
ENSG00000140829,DHX38,27,0.62637,20,0.10240,20,0.08014,12,-0.8215
ENSG00000140836,ZFHX3,12,-0.0568,5,-1.7815,54,2.65618,12,-0.0067
ENSG00000103035,PSMD7,162,0.16721,162,0.30509,98,-0.6229,122,-0.3422
ENSG00000090863,GLG1,130,0.60747,98,0.16130,75,-0.3223,63,-0.6949
ENSG00000103091,WDR59,19,0.32949,15,-0.0105,21,0.45474,12,-0.5050
ENSG00000186187,ZNRF1,42,-0.3183,68,0.95730,24,-1.1490,33,-0.7823
ENSG00000166816,LDHD,14,0.00340,12,-0.2858,12,-0.1207,17,0.39828
ENSG00000184517,ZFP1,18,-0.0780,22,0.52440,15,-0.3365,13,-0.5670
ENSG00000050820,BCAR1,42,-0.4675,65,0.48354,79,0.54922,38,-0.6700
ENSG00000153774,CFDP1,96,0.00190,102,0.17424,84,-0.2194,89,-0.1536
ENSG00000166822,TMEM170A,25,0.63626,12,-0.9526,33,1.03823,18,0.11217
ENSG00000205084,TMEM231,16,-0.3024,25,0.95627,9,-1.0140,12,-0.8345
ENSG00000034713,GABARAPL2,304,-0.2276,394,0.38332,256,-0.4764,315,-0.1848
ENSG00000065427,KARS,57,0.14299,55,0.13901,36,-0.5837,50,-0.0950
ENSG00000166848,TERF2IP,513,0.46864,464,0.51380,236,-0.7930,229,-0.9717
ENSG00000152910,CNTNAP4,71,1.62473,18,-1.2733,39,0.36535,27,-0.2321
ENSG00000103111,MON1B,56,0.72709,29,-0.6526,65,0.86822,33,-0.2396
ENSG00000171724,VAT1L,170,2.07568,41,-1.0166,33,-0.9354,41,-0.7396
ENSG00000186153,WWOX,18,0.41493,13,-0.2825,9,-0.7131,16,0.26327
ENSG00000178573,MAF,56,0.93253,19,-1.3544,51,0.65535,43,0.47989
ENSG00000166446,CDYL2,33,0.18661,35,0.59385,18,-0.7700,19,-0.7807
ENSG00000103121,CMC2,41,-0.5381,66,0.49253,53,-0.0896,48,-0.2773
ENSG00000166454,ATMIN,93,0.90067,56,-0.0698,37,-0.6779,42,-0.5403
ENSG00000140905,GCSH,76,-0.1961,66,-0.6445,107,0.36625,121,0.73204
ENSG00000153815,CMIP,242,0.53209,199,0.31412,129,-0.5189,116,-0.7881
ENSG00000197943,PLCG2,27,-1.1039,42,-0.6403,99,0.98428,80,0.82709
ENSG00000135698,MPHOSPH6,71,-0.0061,79,0.28539,60,-0.2723,61,-0.2865
ENSG00000140945,CDH13,137,-0.2875,235,1.40837,93,-0.8459,55,-1.8485
ENSG00000230989,HSBP1,204,-0.1115,237,0.25343,179,-0.3017,201,-0.1475
ENSG00000103154,NECAB2,50,-2.1900,301,1.64443,60,-1.8177,139,-0.6498
ENSG00000140943,MBTPS1,43,0.06979,49,0.51981,26,-0.6893,30,-0.5636
ENSG00000103160,HSDL1,86,1.03936,48,-0.0696,37,-0.4481,31,-0.8258
ENSG00000103168,TAF1C,10,-0.1758,13,0.30872,7,-0.7126,11,-0.0486
ENSG00000103175,WFDC1,20,0.63664,11,-0.4755,17,0.31571,13,-0.0556
ENSG00000103187,COTL1,57,0.49978,23,-1.4314,98,1.37146,55,0.48847
ENSG00000135686,KLHL36,15,-0.2957,19,0.16984,19,0.12930,17,-0.0775
ENSG00000103194,USP10,51,0.01594,62,0.64490,26,-1.0426,36,-0.6066
ENSG00000153786,ZDHHC7,28,0.29599,24,0.05089,48,1.14749,12,-1.2038
ENSG00000135709,KIAA0513,199,0.60210,148,0.10807,116,-0.3250,103,-0.5954
ENSG00000131149,GSE1,19,0.64589,13,-0.1550,12,-0.1061,11,-0.3212
ENSG00000131148,EMC8,25,-0.1304,31,0.41013,39,0.60433,16,-0.8783
ENSG00000131143,COX4I1,898,-0.3111,1096,0.04641,904,-0.2745,1222,0.24543
ENSG00000103264,FBXO31,45,0.13470,51,0.67306,18,-1.2774,28,-0.7102
ENSG00000140941,MAP1LC3B,258,0.26874,240,0.24278,197,-0.1857,168,-0.5083
ENSG00000140948,ZCCHC14,26,0.94480,14,-0.2653,8,-0.9863,14,-0.2075
ENSG00000154118,JPH3,124,0.38442,96,-0.0886,33,-1.6767,112,0.22727
ENSG00000104731,KLHDC4,12,0.28088,11,0.17520,5,-0.9112,9,-0.1739
ENSG00000103257,SLC7A5,69,0.47876,52,-0.0472,81,0.69899,34,-0.7899
ENSG00000179588,ZFPM1,25,-0.1507,30,0.28840,20,-0.4589,26,-0.1138
ENSG00000158545,ZC3H18,15,-0.2250,19,0.29357,19,0.14830,15,-0.3121
ENSG00000051523,CYBA,14,-1.1282,13,-1.8198,168,3.30520,26,-0.2230
ENSG00000167508,MVD,50,0.16286,45,-0.0600,68,0.64650,37,-0.3891
ENSG00000260630,SNAI3-AS1,17,0.18466,13,-0.2932,16,0.11783,17,0.19104
ENSG00000158717,RNF166,7,-0.7956,14,0.80613,18,0.78237,5,-1.2184
ENSG00000174177,CTU2,11,-0.3390,15,0.49095,20,0.68641,8,-0.8997
ENSG00000198931,APRT,33,-0.9990,78,0.84858,59,-0.0421,45,-0.5547
ENSG00000141012,GALNS,15,0.52639,12,0.15354,12,0.12948,7,-0.8146
ENSG00000167515,TRAPPC2L,70,-1.0645,162,0.62382,111,-0.2859,126,-0.1027
ENSG00000176715,ACSF3,13,0.29199,11,-0.0145,11,-0.0220,10,-0.2104
ENSG00000167522,ANKRD11,155,0.73953,98,-0.1372,91,-0.1861,82,-0.4200
ENSG00000197912,SPG7,78,0.42064,67,0.29403,58,-0.0863,39,-0.8162
ENSG00000167526,RPL13,1136,-0.1978,991,-0.6538,2507,1.10732,1526,0.35669
ENSG00000178773,CPNE7,57,1.77780,17,-0.7292,14,-0.7764,15,-0.7382
ENSG00000131165,CHMP1A,55,-0.0566,65,0.39682,61,0.11484,41,-0.5951
ENSG00000167523,SPATA33,12,-0.3833,15,0.07651,16,0.10289,15,0.11210
ENSG00000185324,CDK10,23,0.05157,28,0.71919,9,-1.2743,15,-0.7028
ENSG00000158792,SPATA2L,5,-1.1135,15,1.08669,9,-0.3764,7,-0.7020
ENSG00000075399,VPS9D1,19,-0.1966,26,0.61878,19,-0.1392,14,-0.7072
ENSG00000204991,SPIRE2,12,0.38896,10,0.09671,13,0.43111,6,-0.7384
ENSG00000141002,TCF25,258,0.06151,308,0.70194,190,-0.4152,143,-0.9840
ENSG00000258947,TUBB3,450,0.66292,355,0.40467,185,-0.8006,175,-1.0312
ENSG00000140995,DEF8,74,0.24227,73,0.37890,45,-0.5562,48,-0.5525
ENSG00000177946,CENPBD1,10,-0.1205,14,0.77878,8,-0.5224,6,-0.8802
ENSG00000003249,DBNDD1,48,-0.2882,70,0.61867,28,-1.0710,49,-0.3074
ENSG00000141013,GAS8,19,-0.0488,25,0.69069,10,-1.0067,14,-0.6297
ENSG00000272636,DOC2B,38,0.74571,21,-0.4763,9,-1.5994,31,0.37314
ENSG00000187624,C17orf97,13,-0.5847,25,0.95029,12,-0.6957,13,-0.7003
ENSG00000141252,VPS53,77,0.45072,65,0.26852,41,-0.5820,43,-0.5862
ENSG00000167699,GLOD4,85,0.45679,73,0.32579,42,-0.6735,46,-0.6572
ENSG00000171861,MRM3,7,-0.6125,12,0.66925,6,-0.8239,9,-0.2280
ENSG00000177370,TIMM22,32,0.54294,24,0.07967,32,0.46339,14,-0.9268
ENSG00000159842,ABR,260,-0.0209,310,0.51478,183,-0.5633,199,-0.5152
ENSG00000108953,YWHAE,729,-0.2010,847,0.09486,916,0.17616,794,-0.0605
ENSG00000167193,CRK,127,0.75452,69,-0.4993,138,0.81325,65,-0.4545
ENSG00000132376,INPP5K,28,0.61485,16,-0.5282,24,0.29439,20,0.04393
ENSG00000236618,PITPNA-AS1,8,-0.2788,8,-0.5184,13,0.40348,14,0.62817
ENSG00000174238,PITPNA,133,0.47302,104,0.05831,94,-0.1301,80,-0.4521
ENSG00000167703,SLC43A2,54,1.05024,26,-0.4119,24,-0.3923,26,-0.2984
ENSG00000167705,RILP,15,0.15154,15,0.19738,3,-2.3196,15,0.12204
ENSG00000174231,PRPF8,90,0.33303,77,0.08074,88,0.25772,55,-0.5377
ENSG00000186594,MIR22HG,11,0.02030,10,-0.1950,30,1.67057,6,-1.0259
ENSG00000132386,SERPINF1,71,-0.6055,140,1.12027,79,-0.3993,54,-1.1020
ENSG00000132383,RPA1,61,0.55704,45,0.05378,42,-0.0954,33,-0.5551
ENSG00000185924,RTN4RL1,13,-1.9068,66,1.79569,25,-0.7852,21,-1.2505
ENSG00000070366,SMG6,25,0.94454,13,-0.3471,16,0.09156,11,-0.4733
ENSG00000167721,TSR1,17,0.07993,19,0.40106,10,-0.7970,14,-0.3551
ENSG00000141258,SGSM2,71,0.31416,52,-0.3531,41,-0.5857,73,0.39424
ENSG00000070444,MNT,29,-0.1658,39,0.70525,19,-0.7930,23,-0.6123
ENSG00000127804,METTL16,17,0.93393,6,-0.9695,17,0.80969,10,-0.0150
ENSG00000007168,PAFAH1B1,270,0.02019,332,0.71539,205,-0.4096,156,-0.9651
ENSG00000132361,CLUH,46,0.46489,41,0.42037,20,-0.8676,23,-0.7660
ENSG00000132359,RAP1GAP2,84,0.52090,63,0.02447,38,-0.7648,56,-0.2243
ENSG00000213977,TAX1BP3,14,-0.4820,14,-0.7450,55,1.75172,20,0.12558
ENSG00000127774,EMC6,34,-0.7343,66,0.66636,41,-0.4296,46,-0.2748
ENSG00000083454,P2RX5,7,-1.1265,23,1.59301,6,-1.3968,8,-1.1363
ENSG00000083457,ITGAE,30,-0.3059,38,0.16493,28,-0.3722,38,0.12479
ENSG00000074356,NCBP3,14,-0.0173,11,-0.7114,33,1.39457,15,0.09791
ENSG00000004660,CAMKK1,54,-1.1592,166,1.65695,61,-0.8782,48,-1.4101
ENSG00000074755,ZZEF1,17,0.42019,14,0.03775,21,0.73248,8,-0.9049
ENSG00000167740,CYB5D2,35,-0.2303,47,0.54894,33,-0.2810,30,-0.4999
ENSG00000185722,ANKFY1,32,0.71562,18,-0.5217,38,0.89809,17,-0.4392
ENSG00000132388,UBE2G1,46,0.20488,45,0.25287,53,0.39301,26,-0.7826
ENSG00000183018,SPNS2,10,-0.7024,21,0.96829,12,-0.4359,10,-0.7458
ENSG00000132382,MYBBP1A,38,-0.0252,42,0.27542,22,-0.8348,37,-0.0806
ENSG00000141456,PELP1,59,0.40500,42,-0.2969,45,-0.0450,49,0.08285
ENSG00000141480,ARRB2,50,-0.1843,62,0.32299,73,0.43443,41,-0.5525
ENSG00000161921,CXCL16,19,0.24196,5,-2.4366,61,2.26756,23,0.68138
ENSG00000142507,PSMB6,129,-0.5062,199,0.40969,141,-0.3257,166,-0.0905
ENSG00000141503,MINK1,34,-1.2097,98,1.06835,45,-0.7314,55,-0.4939
ENSG00000108528,SLC25A11,100,-0.2193,143,0.72922,93,-0.3136,74,-0.7914
ENSG00000108523,RNF167,64,0.10670,64,0.22599,55,-0.1368,49,-0.3496
ENSG00000108518,PFN1,243,-0.1725,233,-0.3894,597,1.31890,249,-0.1460
ENSG00000091640,SPAG7,56,-0.3354,81,0.53140,68,0.00442,51,-0.5205
ENSG00000108509,CAMTA2,53,-0.2679,72,0.46578,32,-0.9875,58,-0.1283
ENSG00000129250,KIF1C,29,0.45629,9,-1.9678,35,0.70282,41,1.30824
ENSG00000234327,AC012146.1,18,-0.7693,33,0.39597,22,-0.4568,31,0.11080
ENSG00000029725,RABEP1,114,0.24642,109,0.26992,81,-0.3134,77,-0.4749
ENSG00000108559,NUP88,14,0.29518,13,0.23357,12,0.04129,8,-0.6320
ENSG00000129197,RPAIN,61,-0.4838,105,0.85947,40,-1.0892,61,-0.5143
ENSG00000108561,C1QBP,95,-0.3242,138,0.57779,87,-0.4291,92,-0.4131
ENSG00000005100,DHX33,31,0.48465,27,0.41818,12,-0.9581,15,-0.7577
ENSG00000072849,DERL2,17,-0.5322,27,0.37337,35,0.58036,19,-0.4651
ENSG00000091592,NLRP1,134,0.38684,108,0.02978,69,-0.6844,100,-0.1258
ENSG00000179314,WSCD1,17,-0.2772,23,0.41522,15,-0.4226,18,-0.2128
ENSG00000091622,PITPNM3,67,0.07801,54,-0.4588,40,-0.7387,91,0.71000
ENSG00000129235,TXNDC17,36,-0.4539,54,0.41469,28,-0.7887,48,0.00948
ENSG00000108590,MED31,35,-0.0952,46,0.76595,30,-0.2959,21,-0.9905
ENSG00000219200,RNASEK,312,-0.5666,537,0.66291,334,-0.4199,358,-0.3747
ENSG00000258315,C17orf49,53,-0.2068,67,0.32217,44,-0.4739,57,-0.1156
ENSG00000267532,MIR497HG,8,-0.4709,5,-1.6914,17,0.66737,24,1.65026
ENSG00000132535,DLG4,157,0.37821,119,-0.1723,85,-0.6177,135,0.13229
ENSG00000072778,ACADVL,60,0.22231,50,-0.1697,68,0.39863,49,-0.1325
ENSG00000040633,PHF23,26,0.01026,28,0.24834,11,-1.3115,26,0.03123
ENSG00000170296,GABARAP,350,-0.2307,458,0.40907,433,0.11970,311,-0.4691
ENSG00000175826,CTDNEP1,66,0.31228,59,0.23629,50,-0.1453,40,-0.5614
ENSG00000170291,ELP5,29,0.04072,31,0.30759,13,-1.1768,27,-0.0969
ENSG00000132507,EIF5A,109,-0.0518,125,0.33202,99,-0.1949,93,-0.3491
ENSG00000132522,GPS2,51,-0.1976,60,0.15481,89,0.70063,45,-0.4516
ENSG00000215041,NEURL4,12,-0.5770,17,0.06417,15,-0.1571,20,0.33000
ENSG00000072818,ACAP1,19,1.55386,3,-1.8750,6,-0.4344,12,0.70955
ENSG00000205544,TMEM256,47,-0.9454,92,0.27568,83,-0.0189,93,0.19331
ENSG00000169992,NLGN2,60,-0.2828,87,0.68001,65,-0.1390,47,-0.7350
ENSG00000170175,CHRNB1,14,0.77117,8,-0.2861,5,-0.8092,9,-0.0337
ENSG00000174282,ZBTB4,87,0.55842,57,-0.2873,65,0.02716,60,-0.0992
ENSG00000181222,POLR2A,124,0.64894,83,-0.1231,102,0.25306,64,-0.5558
ENSG00000239697,TNFSF12,44,0.13063,40,-0.0886,48,0.23684,39,-0.0861
ENSG00000161955,TNFSF13,17,-0.4007,13,-1.2717,30,0.50426,41,1.36150
ENSG00000161960,EIF4A1,179,-0.5652,288,0.42605,364,0.59520,188,-0.5364
ENSG00000129226,CD68,6,-1.7832,8,-1.8217,110,3.35989,18,-0.0635
ENSG00000129255,MPDU1,27,0.04477,26,-0.0345,27,0.05558,26,-0.0104
ENSG00000129194,SOX15,22,0.14879,27,0.90356,4,-2.1768,12,-0.9500
ENSG00000129245,FXR2,60,-0.0186,73,0.63181,36,-0.7783,42,-0.6320
ENSG00000141504,SAT2,54,-0.7731,104,0.59122,63,-0.4847,81,-0.1323
ENSG00000129244,ATP1B2,354,0.29621,186,-1.1478,366,0.31805,468,0.94011
ENSG00000108947,EFNB3,115,0.16190,130,0.71617,57,-0.9218,62,-0.9202
ENSG00000132510,KDM6B,11,-0.4323,8,-1.3860,79,3.07040,9,-0.7945
ENSG00000183011,NAA38,227,-0.7716,422,0.49337,284,-0.3704,353,-0.0405
ENSG00000170004,CHD3,104,0.87966,46,-0.8333,51,-0.3478,78,0.39577
ENSG00000170043,TRAPPC1,121,0.11398,117,0.09751,103,-0.1475,103,-0.1637
ENSG00000179094,PER1,24,-0.6114,34,-0.1415,57,0.76192,39,0.18782
ENSG00000220205,VAMP2,1280,0.64528,923,0.08890,546,-0.7622,700,-0.4563
ENSG00000179029,TMEM107,13,-0.8439,30,1.01210,18,-0.3025,14,-0.7799
ENSG00000196544,BORCS6,11,-0.1226,15,0.56823,13,0.09798,8,-0.8189
ENSG00000108961,RANGRF,33,0.38014,28,0.17914,28,0.12409,18,-0.6790
ENSG00000161970,RPL26,691,-0.4794,746,-0.5471,1694,0.99947,1154,0.46043
ENSG00000166579,NDEL1,44,-0.7576,91,0.92511,59,-0.2366,46,-0.7277
ENSG00000133026,MYH10,165,0.53433,141,0.43100,54,-1.2343,80,-0.7641
ENSG00000170310,STX8,39,-0.3502,48,-0.0012,59,0.33130,50,0.09059
ENSG00000007237,GAS7,303,0.39988,284,0.50503,117,-1.1083,158,-0.7635
ENSG00000133028,SCO1,25,0.15819,23,0.10469,17,-0.4401,21,-0.1049
ENSG00000188803,SHISA6,26,1.67081,9,-0.3855,3,-1.8592,6,-0.8847
ENSG00000065559,MAP2K4,165,0.54674,140,0.44379,59,-1.1132,76,-0.8368
ENSG00000006740,ARHGAP44,63,0.70817,45,0.15594,38,-0.1627,26,-0.8993
ENSG00000006744,ELAC2,25,-0.0765,31,0.50136,14,-0.9788,22,-0.3224
ENSG00000109099,PMP22,92,0.70341,24,-2.0364,178,1.76168,81,0.51549
ENSG00000187607,ZNF286A,21,1.23154,7,-0.9415,13,0.35388,10,-0.1262
ENSG00000214941,ZSWIM7,38,0.11015,34,-0.1151,38,0.07898,37,0.03664
ENSG00000011295,TTC19,71,0.33244,67,0.40087,44,-0.4351,39,-0.7355
ENSG00000141027,NCOR1,268,1.01121,120,-0.6664,124,-0.3540,162,0.07419
ENSG00000166582,CENPV,38,0.02390,43,0.46251,20,-0.9257,31,-0.3625
ENSG00000170315,UBB,1484,-0.0644,1693,0.28667,1073,-0.5603,1428,-0.1431
ENSG00000175061,SNHG29,169,0.21621,111,-0.7485,209,0.54034,192,0.50788
ENSG00000181350,LRRC75A,18,0.14096,14,-0.3698,13,-0.3359,21,0.47003
ENSG00000170160,CCDC144A,45,1.14602,8,-2.3472,29,0.28962,42,1.17206
ENSG00000260328,AC104024.2,1,-3.6146,22,2.25836,9,-0.6335,5,-1.5617
ENSG00000133030,MPRIP,125,0.33062,98,-0.1587,108,0.06826,99,-0.0820
ENSG00000179598,PLD6,20,0.92809,13,0.34259,11,-0.1329,4,-1.7760
ENSG00000154803,FLCN,28,0.62295,20,0.02901,22,0.18076,13,-0.7431
ENSG00000141030,COPS3,53,-0.1890,74,0.74846,46,-0.3909,37,-0.8176
ENSG00000205309,NT5M,5,-1.2874,15,0.94991,1,-2.8508,11,0.02235
ENSG00000141026,MED9,13,-0.3593,21,0.90913,11,-0.5457,10,-0.8730
ENSG00000108551,RASD1,82,-1.0368,229,1.55021,115,-0.4539,63,-1.5299
ENSG00000133027,PEMT,23,0.03362,22,-0.1032,26,0.24532,23,0.00520
ENSG00000108557,RAI1,48,0.47297,40,0.24792,17,-1.2013,30,-0.3985
ENSG00000072310,SREBF1,57,0.83263,20,-1.3297,46,0.39043,50,0.66821
ENSG00000175662,TOM1L2,86,0.25014,81,0.26423,50,-0.5993,61,-0.3652
ENSG00000108591,DRG2,26,-0.1920,38,0.81190,11,-1.4497,21,-0.5859
ENSG00000091542,ALKBH5,103,0.34459,91,0.22994,71,-0.2723,63,-0.5285
ENSG00000177731,FLII,21,-0.0744,24,0.23188,41,0.98325,13,-0.9410
ENSG00000177427,MIEF2,11,-0.2063,15,0.83522,17,0.54723,4,-1.6808
ENSG00000176994,SMCR8,19,0.81149,13,0.18522,14,0.15032,5,-1.3380
ENSG00000273018,FAM106A,5,-2.0636,34,2.09391,6,-1.7137,9,-1.3286
ENSG00000141127,PRPSAP2,40,0.66219,28,-0.0110,20,-0.4809,22,-0.4119
ENSG00000262202,AC007952.4,16,-0.7784,11,-1.7982,123,2.77870,30,0.27973
ENSG00000072134,EPN2,82,1.12355,37,-0.5091,44,-0.0359,36,-0.3937
ENSG00000108641,B9D1,17,-1.6231,69,1.51573,14,-1.8311,32,-0.6698
ENSG00000128482,RNF112,38,0.44537,39,0.95865,5,-2.5311,13,-1.4283
