Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000185803,SLC52A2,17,-0.1205,14,-0.4727,24,0.40656,18,-0.0281,16,-0.2271,23,0.32849
ENSG00000173137,ADCK5,14,-0.3807,12,-0.5129,13,-0.4070,23,0.70856,22,0.41269,8,-1.2140
ENSG00000071894,CPSF1,33,-0.2071,23,-0.7582,51,0.50012,38,0.00716,53,0.57870,28,-0.4973
ENSG00000160948,VPS28,133,-0.2433,114,-0.4883,153,-0.0125,167,0.18805,190,0.34180,144,-0.1151
ENSG00000187954,CYHR1,104,-0.2028,96,-0.3381,120,0.02586,117,-0.0261,179,0.71025,95,-0.3486
ENSG00000167702,KIFC2,170,0.07641,170,0.07824,161,-0.0168,165,0.03757,172,0.09256,131,-0.3466
ENSG00000160972,PPP1R16A,33,-0.4786,32,-0.5234,48,0.11952,30,-0.8164,81,1.05130,71,0.80474
ENSG00000167700,MFSD3,34,-0.2162,43,0.14626,25,-0.6823,46,0.38848,43,0.14393,30,-0.4277
ENSG00000160959,LRRC14,29,0.01599,13,-1.2237,30,0.08732,34,0.37337,25,-0.2470,32,0.18369
ENSG00000254402,LRRC24,34,0.31225,26,-0.1269,41,0.66877,27,-0.0591,20,-0.5471,21,-0.4601
ENSG00000213563,C8orf82,20,-0.5516,22,-0.4058,40,0.54283,31,0.16834,29,0.04978,25,-0.2082
ENSG00000147799,ARHGAP39,15,-0.5555,16,-0.4121,32,0.67324,20,-0.1436,30,0.58073,17,-0.3481
ENSG00000161016,RPL8,538,-0.3235,847,0.42864,580,-0.2019,526,-0.4805,789,0.30704,918,0.56920
ENSG00000170619,COMMD5,16,-1.0178,21,-0.6079,37,0.32363,33,0.18886,39,0.38772,33,0.10414
ENSG00000182307,C8orf33,44,-0.3618,74,0.48848,45,-0.3235,54,-0.0445,59,0.10253,58,0.06166
ENSG00000181404,WASHC1,81,-0.0380,69,-0.3064,108,0.44326,77,-0.1738,91,0.14636,85,0.03810
ENSG00000172785,CBWD1,20,0.40956,18,0.15251,24,0.70635,14,-0.2224,10,-0.7718,12,-0.4011
ENSG00000107104,KANK1,11,-0.7080,8,-1.1043,9,-0.9064,10,-0.9898,35,1.29720,40,1.54757
ENSG00000080503,SMARCA2,153,0.12739,112,-0.3829,126,-0.1888,143,0.02679,183,0.42577,130,-0.1431
ENSG00000147852,VLDLR,43,0.50882,10,-1.7019,34,0.10674,37,0.40295,32,0.02845,22,-0.5999
ENSG00000080298,RFX3,91,1.36345,18,-1.3373,10,-2.1243,46,0.20346,55,0.45343,25,-0.8425
ENSG00000106688,SLC1A1,23,-0.7857,40,0.10036,32,-0.2588,51,0.76762,31,-0.3073,23,-0.8129
ENSG00000106993,CDC37L1,62,0.35115,39,-0.3893,33,-0.6623,61,0.47215,44,-0.2060,40,-0.3578
ENSG00000147853,AK3,59,0.25613,37,-0.5004,68,0.48230,33,-0.9116,77,0.71017,67,0.46704
ENSG00000183354,KIAA2026,15,-1.0925,14,-1.2306,44,0.62180,31,0.05377,42,0.52745,35,0.24856
ENSG00000137040,RANBP6,42,-0.0801,54,0.32290,70,0.78534,50,0.29057,19,-1.3188,19,-1.3133
ENSG00000137033,IL33,14,-0.2735,6,-1.5843,21,0.39618,7,-1.6177,38,1.44777,33,1.19637
ENSG00000147854,UHRF2,10,-1.0561,20,-0.0450,26,0.45364,21,0.09283,33,0.83432,9,-1.2340
ENSG00000178445,GLDC,13,-0.3419,15,-0.0652,30,1.10282,13,-0.4548,20,0.44022,9,-0.7771
ENSG00000107077,KDM4C,14,0.06404,10,-0.4192,15,0.15150,12,-0.2040,21,0.67642,12,-0.2348
ENSG00000137038,DMAC1,133,0.09282,153,0.32163,139,0.15643,129,0.04785,73,-0.8673,125,-0.0195
ENSG00000153707,PTPRD,52,-0.4766,71,0.01662,92,0.44436,85,0.43625,40,-0.8991,56,-0.3843
ENSG00000107186,MPDZ,71,0.36732,38,-0.6452,37,-0.6905,73,0.64146,47,-0.2942,41,-0.5029
ENSG00000147862,NFIB,107,0.07918,76,-0.4626,94,-0.1367,122,0.44371,62,-0.7872,109,0.11701
ENSG00000175893,ZDHHC21,36,-0.5194,39,-0.3897,63,0.42044,63,0.59646,30,-0.7943,39,-0.3822
ENSG00000155158,TTC39B,4,-1.9901,17,0.31355,28,1.18756,11,-0.4670,15,0.09518,15,0.11453
ENSG00000164975,SNAPC3,33,-0.0167,35,0.06827,29,-0.2367,33,-0.0304,37,0.14619,35,0.08124
ENSG00000164985,PSIP1,191,0.26292,194,0.29240,161,-0.0174,162,-0.0141,151,-0.1201,120,-0.4921
ENSG00000107295,SH3GL2,307,0.10966,226,-0.3936,367,0.40817,373,0.65885,116,-1.4279,166,-0.8780
ENSG00000155876,RRAGA,199,0.34072,94,-0.8583,188,0.24961,184,0.30341,127,-0.3906,136,-0.2859
ENSG00000137154,RPS6,521,-0.1305,528,-0.1078,563,-0.0020,408,-0.6903,703,0.36960,974,0.94600
ENSG00000155886,SLC24A2,30,-1.5905,134,0.80064,201,1.57592,82,-0.0546,10,-3.1549,50,-0.8209
ENSG00000171843,MLLT3,18,-0.6658,22,-0.3325,23,-0.2453,34,0.58533,34,0.37963,16,-0.7664
ENSG00000188352,FOCAD,24,-0.9970,37,-0.3689,70,0.70251,55,0.45436,38,-0.2924,33,-0.5423
ENSG00000198642,KLHL9,22,-0.6772,33,0.00428,51,0.71276,29,-0.2904,46,0.52722,27,-0.3134
ENSG00000107105,ELAVL2,56,-0.7469,140,0.74578,150,0.87214,96,0.15153,40,-1.2851,47,-1.0221
ENSG00000198680,TUSC1,46,0.70330,27,-0.1735,26,-0.2498,34,0.22113,26,-0.2894,18,-0.8088
ENSG00000137055,PLAA,28,0.13068,20,-0.3920,20,-0.4242,36,0.86966,16,-0.7751,14,-0.9171
ENSG00000120156,TEK,32,1.35749,3,-2.0783,5,-1.6945,14,-0.1283,22,0.66347,14,-0.0926
ENSG00000147894,C9orf72,13,-1.0582,30,0.20141,25,-0.0693,33,0.59010,19,-0.4714,22,-0.2553
ENSG00000260412,AL353746.1,23,0.68364,9,-0.8426,9,-0.8136,22,0.94935,9,-0.7522,6,-1.4558
ENSG00000122729,ACO1,13,-0.5405,14,-0.4825,35,1.06914,14,-0.6348,22,0.28044,24,0.42165
ENSG00000197579,TOPORS,11,-0.3751,12,-0.1841,13,-0.0685,18,0.64693,9,-0.6512,11,-0.3402
ENSG00000235453,SMIM27,61,-0.0195,78,0.40732,47,-0.4324,56,-0.2079,79,0.42382,58,-0.0839
ENSG00000165264,NDUFB6,287,0.23110,225,-0.1690,197,-0.3852,283,0.30215,204,-0.3245,235,-0.1021
ENSG00000137074,APTX,31,0.16455,29,0.05083,26,-0.0917,29,0.06110,29,0.06101,22,-0.3594
ENSG00000086061,DNAJA1,231,-0.2490,417,0.74890,239,-0.1952,287,0.14772,230,-0.2553,177,-0.6776
ENSG00000122692,SMU1,33,-0.3235,24,-0.8429,63,0.73445,41,0.00841,42,0.05557,41,0.01426
ENSG00000107262,BAG1,149,0.51860,107,-0.0397,122,0.17918,88,-0.4637,94,-0.2398,138,0.39115
ENSG00000086065,CHMP5,103,-0.3567,141,0.14907,160,0.36209,143,0.24692,89,-0.5906,108,-0.2806
ENSG00000086102,NFX1,25,-0.3634,28,-0.1879,31,-0.0228,32,0.05996,37,0.28411,33,0.09492
ENSG00000165271,NOL6,24,0.01877,16,-0.6556,18,-0.4412,29,0.43032,35,0.62586,13,-0.9799
ENSG00000010438,PRSS3,84,0.00408,144,0.93554,57,-0.6073,103,0.50084,43,-1.0410,33,-1.4324
ENSG00000107341,UBE2R2,71,-0.2734,74,-0.1941,89,0.10127,100,0.43600,58,-0.5807,77,-0.1340
ENSG00000137073,UBAP2,22,-0.2317,32,0.37094,27,0.10723,21,-0.4239,16,-0.6969,43,0.91519
ENSG00000165006,UBAP1,48,0.03199,34,-0.5148,54,0.21085,49,0.10945,51,0.13754,42,-0.1937
ENSG00000164978,NUDT2,59,0.23430,58,0.22451,47,-0.1182,51,0.02275,50,-0.0362,39,-0.4311
ENSG00000164976,MYORG,41,0.02206,28,-0.5729,54,0.49483,11,-2.4085,111,1.85465,57,0.57959
ENSG00000164972,C9orf24,58,0.71800,47,0.34777,32,-0.2614,39,0.08702,25,-0.6581,23,-0.7729
ENSG00000164970,FAM219A,70,-0.1218,79,0.07055,108,0.60251,86,0.30188,49,-0.6861,41,-0.9572
ENSG00000168913,ENHO,690,0.63787,521,0.15617,460,-0.0484,249,-1.2881,693,0.64522,681,0.61565
ENSG00000122756,CNTFR,38,-0.1656,15,-1.5324,55,0.45075,21,-1.3578,112,1.79831,52,0.36039
ENSG00000164967,RPP25L,39,0.43814,27,-0.2074,21,-0.5454,24,-0.5064,56,1.05620,27,-0.1710
ENSG00000137100,DCTN3,231,0.34157,160,-0.2640,165,-0.2177,221,0.39358,127,-0.6263,159,-0.2761
ENSG00000147955,SIGMAR1,38,-0.3642,24,-1.0641,49,0.02497,62,0.63390,41,-0.2633,46,-0.0570
ENSG00000213930,GALT,23,-0.0199,34,0.62349,14,-0.7548,24,0.09706,23,-0.0588,20,-0.2602
ENSG00000187186,AL162231.1,89,-0.3585,182,0.84405,137,0.34469,116,0.10181,46,-1.3648,87,-0.3972
ENSG00000122733,PHF24,96,-0.5938,197,0.59171,147,0.09278,160,0.34409,99,-0.5394,91,-0.6708
ENSG00000137094,DNAJB5,17,-0.4972,21,-0.2139,23,-0.0536,27,0.33476,16,-0.6392,31,0.44356
ENSG00000165280,VCP,124,-0.5762,175,-0.0292,204,0.23055,199,0.27182,199,0.18855,122,-0.6003
ENSG00000165283,STOML2,78,-0.1369,70,-0.3017,62,-0.5138,102,0.46060,75,-0.1971,86,0.02813
ENSG00000005238,FAM214B,30,-0.1727,29,-0.2474,30,-0.1638,39,0.36853,29,-0.2388,33,-0.0329
ENSG00000198722,UNC13B,29,-0.3164,29,-0.3236,29,-0.2938,45,0.65267,24,-0.5841,33,-0.0966
ENSG00000198853,RUSC2,75,-0.6551,128,0.20921,117,0.05203,124,0.22467,115,0.02694,97,-0.2554
ENSG00000107140,TESK1,42,-0.3274,46,-0.1513,53,0.05895,61,0.42325,38,-0.4826,47,-0.1271
ENSG00000159884,CCDC107,52,0.07636,40,-0.3455,47,-0.0940,53,0.12517,62,0.37600,39,-0.3941
ENSG00000198467,TPM2,9,-1.3067,3,-2.5995,7,-1.6851,17,-0.3536,67,2.24753,26,0.37313
ENSG00000137076,TLN1,14,-0.6511,27,0.38879,16,-0.4381,13,-0.9951,41,1.14978,33,0.73055
ENSG00000107175,CREB3,72,0.24902,68,0.14336,57,-0.1363,70,0.29620,39,-0.7442,50,-0.3502
ENSG00000070610,GBA2,36,-0.8284,73,0.29495,88,0.63179,70,0.31974,44,-0.5166,37,-0.7926
ENSG00000107185,RGP1,12,-0.3074,10,-0.5434,9,-0.7262,20,0.77455,13,-0.2140,13,-0.1857
ENSG00000159899,NPR2,8,-0.7234,4,-1.8014,19,0.58184,16,0.47771,15,0.24032,11,-0.2801
ENSG00000137133,HINT2,63,-0.3076,90,0.26055,68,-0.1891,65,-0.3702,132,0.93153,66,-0.2403
ENSG00000137103,TMEM8B,78,0.20338,81,0.27070,54,-0.3959,70,0.02410,59,-0.2679,71,0.04974
ENSG00000122705,CLTA,292,0.09792,251,-0.1542,286,0.06141,306,0.25172,261,-0.0923,196,-0.5478
ENSG00000159921,GNE,17,-0.1502,21,0.19317,26,0.53554,19,0.01417,17,-0.1893,13,-0.6140
ENSG00000137075,RNF38,49,0.19160,48,0.15439,49,0.19313,46,0.16311,19,-1.2651,43,-0.0104
ENSG00000281649,EBLN3P,54,0.43312,38,-0.1369,48,0.24897,44,0.14731,32,-0.4265,27,-0.6602
ENSG00000137106,GRHPR,79,-0.1502,70,-0.3378,71,-0.3161,85,-0.0526,108,0.36965,111,0.40606
ENSG00000147912,FBXO10,11,-0.3700,7,-1.0458,18,0.50483,14,0.15280,17,0.40461,11,-0.2380
ENSG00000175768,TOMM5,191,0.30907,199,0.37672,141,-0.1904,156,-0.0463,116,-0.5016,156,-0.0299
ENSG00000107371,EXOSC3,27,0.80415,14,-0.2930,9,-0.9586,19,0.26923,16,-0.0901,12,-0.5395
ENSG00000122741,DCAF10,21,0.13803,18,-0.1591,16,-0.3343,24,0.49090,19,-0.0877,11,-0.8594
ENSG00000283886,BX664615.2,23,0.62875,17,0.16993,6,-1.4639,17,0.24899,12,-0.4257,15,-0.0806
ENSG00000231527,FAM27C,32,0.26620,29,0.13596,23,-0.2418,27,-0.0269,33,0.33472,19,-0.5908
ENSG00000147996,CBWD5,22,0.30299,12,-0.7330,22,0.29715,21,0.31561,18,-0.0280,10,-0.8956
ENSG00000107242,PIP5K1B,20,0.31015,16,-0.0580,17,0.04761,16,-0.0452,14,-0.2005,16,-0.0406
ENSG00000187866,FAM122A,16,-0.4210,14,-0.5992,17,-0.3644,31,1.04056,15,-0.5379,12,-0.8058
ENSG00000165060,FXN,19,0.57745,6,-1.1875,10,-0.4879,16,0.46108,10,-0.3445,12,-0.0760
ENSG00000119139,TJP2,5,-1.7439,2,-3.1914,9,-0.7987,6,-1.8621,37,1.48531,57,2.46203
ENSG00000107282,APBA1,86,0.18016,74,-0.0754,72,-0.1015,86,0.26688,64,-0.3024,62,-0.3510
ENSG00000188647,PTAR1,24,-0.3196,30,0.03162,25,-0.2208,17,-1.0994,76,1.72943,28,-0.0606
ENSG00000119138,KLF9,78,0.29650,42,-0.7007,58,-0.1916,80,0.52596,63,-0.0561,38,-0.8284
ENSG00000083067,TRPM3,15,0.11853,16,0.19766,24,0.91984,5,-1.6917,24,0.97008,15,0.15089
ENSG00000135048,CEMIP2,19,0.48322,5,-1.5556,12,-0.2452,18,0.53725,7,-1.0135,17,0.28333
ENSG00000107362,ABHD17B,17,-0.4218,21,-0.0361,17,-0.4096,27,0.55307,9,-1.3111,28,0.43254
ENSG00000119125,GDA,199,-0.0474,186,-0.1580,234,0.22743,250,0.49411,118,-0.8750,149,-0.5044
ENSG00000107372,ZFAND5,350,0.08771,289,-0.2277,267,-0.3564,383,0.34347,367,0.16409,236,-0.5505
ENSG00000165092,ALDH1A1,18,-0.6281,55,1.23719,29,0.11714,22,-0.4377,17,-0.7020,31,0.20746
ENSG00000198963,RORB,18,-1.4011,83,1.07938,79,0.99688,40,-0.2375,36,-0.3507,20,-1.2421
ENSG00000135045,C9orf40,17,-0.0768,17,-0.1295,30,0.85035,20,0.23075,8,-1.2530,13,-0.5186
ENSG00000156017,CARNMT1,11,-0.4965,12,-0.3958,11,-0.4701,24,1.09880,6,-1.3919,13,-0.3209
ENSG00000106733,NMRK1,36,1.00804,21,0.09091,14,-0.5721,20,0.02006,17,-0.2264,11,-0.9242
ENSG00000134996,OSTF1,16,-0.5967,27,0.20485,20,-0.2670,25,0.14829,28,0.25233,23,-0.0481
ENSG00000135002,RFK,160,0.58567,86,-0.4472,134,0.28096,134,0.41382,56,-1.1130,67,-0.8269
ENSG00000106772,PRUNE2,47,-0.9659,124,0.59957,122,0.56699,97,0.27208,44,-1.0767,66,-0.4333
ENSG00000197969,VPS13A,51,0.40589,41,0.06120,42,0.09411,44,0.22932,21,-0.9791,31,-0.3896
ENSG00000156052,GNAQ,172,-0.2608,228,0.19713,199,-0.0278,210,0.09170,222,0.15626,166,-0.3229
ENSG00000135069,PSAT1,63,-0.6400,61,-0.6995,141,0.68167,30,-2.1360,236,1.67341,163,0.94420
ENSG00000106829,TLE4,3,-2.9704,24,-0.0652,70,1.88289,20,-0.5161,6,-2.1213,38,0.71128
ENSG00000196781,TLE1,71,-0.3103,66,-0.4125,55,-0.6997,97,0.29506,123,0.61062,80,-0.1248
ENSG00000172159,FRMD3,11,-0.2579,21,0.72121,17,0.42795,17,0.55720,5,-1.3799,2,-2.7686
ENSG00000148057,IDNK,26,0.35156,17,-0.3284,23,0.09857,17,-0.4587,20,-0.0643,32,0.68622
ENSG00000135018,UBQLN1,118,-0.2484,146,0.09237,171,0.36001,157,0.31140,100,-0.5217,97,-0.5616
ENSG00000165119,HNRNPK,301,-0.2833,291,-0.3386,446,0.36729,375,0.10680,405,0.20565,298,-0.3011
ENSG00000148053,NTRK2,422,-0.0342,393,-0.1497,674,0.76770,296,-0.7890,451,0.07856,617,0.61036
ENSG00000135049,AGTPBP1,38,-0.1230,61,0.67488,47,0.22040,43,0.10402,18,-1.2869,36,-0.2344
ENSG00000135040,NAA35,23,0.23318,18,-0.2120,21,0.02371,18,-0.2125,26,0.38345,20,-0.0481
ENSG00000135052,GOLM1,120,-0.0208,98,-0.3486,115,-0.0887,128,0.13411,126,0.05975,127,0.07307
ENSG00000135070,ISCA1,155,0.71706,86,-0.2634,119,0.26431,95,-0.1502,96,-0.0909,71,-0.5691
ENSG00000196730,DAPK1,51,0.38119,24,-0.8215,38,-0.1210,50,0.47835,27,-0.6616,37,-0.1494
ENSG00000135047,CTSL,42,-0.3611,39,-0.4913,52,-0.0135,52,-0.0282,90,0.91734,42,-0.3498
ENSG00000156345,CDK20,33,0.21140,29,-0.0127,23,-0.3755,34,0.38317,31,0.10846,14,-1.1023
ENSG00000106723,SPIN1,143,-0.2225,166,0.01404,159,-0.0499,213,0.65895,92,-0.9171,114,-0.5883
ENSG00000148082,SHC3,163,0.39712,170,0.46747,123,-0.0645,100,-0.5364,97,-0.4498,174,0.51175
ENSG00000123975,CKS2,16,-0.4287,40,1.09050,30,0.54561,21,-0.0691,6,-1.8145,16,-0.4378
ENSG00000187742,SECISBP2,37,0.27165,17,-0.9307,43,0.54286,32,0.08240,28,-0.1440,27,-0.2391
ENSG00000187764,SEMA4D,24,-0.9450,49,0.16899,36,-0.3303,55,0.56401,34,-0.3943,43,-0.0344
ENSG00000130222,GADD45G,23,0.19773,12,-0.8061,18,-0.1715,24,0.37939,22,0.15445,15,-0.4346
ENSG00000165023,DIRAS2,57,-1.8332,253,0.51582,391,1.31219,210,0.28716,37,-2.4600,122,-0.6773
ENSG00000148090,AUH,26,-0.2790,26,-0.2912,31,0.03710,38,0.50891,29,-0.0738,20,-0.6733
ENSG00000090054,SPTLC1,32,-0.5970,50,0.12942,52,0.20530,53,0.32883,48,0.05316,29,-0.7496
ENSG00000196305,IARS,66,-0.0582,43,-0.7582,63,-0.1322,93,0.76848,62,-0.1789,38,-0.9548
ENSG00000127080,IPPK,14,-0.2128,12,-0.5422,16,-0.0646,23,0.88079,4,-2.2204,17,0.01450
ENSG00000185963,BICD2,53,0.44988,20,-1.0828,31,-0.4168,40,-0.0441,63,0.75235,37,-0.1360
ENSG00000288062,AL136981.3,23,0.70553,10,-0.5930,18,0.25438,17,0.23231,16,0.03880,4,-1.8728
ENSG00000165233,CARD19,43,-0.0905,24,-0.9947,42,-0.1244,46,0.02494,83,1.03343,34,-0.4677
ENSG00000131669,NINJ1,25,-0.9522,30,-0.7075,47,-0.0006,32,-0.7672,117,1.65382,58,0.36170
ENSG00000165238,WNK2,118,0.42224,90,-0.0394,103,0.17841,98,0.15701,61,-0.6588,69,-0.4560
ENSG00000188938,FAM120AOS,46,0.14486,46,0.15243,43,0.05151,46,0.23532,29,-0.5792,32,-0.4210
ENSG00000048828,FAM120A,59,-0.1118,47,-0.4725,58,-0.1449,68,0.16504,78,0.33784,61,-0.0622
ENSG00000197724,PHF2,18,0.19993,10,-0.7316,27,0.95067,13,-0.4022,11,-0.6002,21,0.46894
ENSG00000148110,MFSD14B,33,0.30383,16,-0.8309,20,-0.5082,25,-0.1911,36,0.44778,39,0.58931
ENSG00000148120,AOPEP,18,0.19109,17,0.05742,21,0.46946,15,-0.1492,4,-1.8869,23,0.58971
ENSG00000185920,PTCH1,28,0.22925,5,-2.2721,18,-0.4836,14,-1.0966,81,2.28538,20,-0.2761
ENSG00000182150,ERCC6L2,21,-0.0336,24,0.15401,22,0.03060,24,0.27528,13,-0.7373,19,-0.1589
ENSG00000130956,HABP4,183,-0.0220,221,0.28723,229,0.35271,187,0.01448,105,-0.9033,187,0.00821
ENSG00000081377,CDC14B,16,-0.0405,10,-0.8200,21,0.33185,12,-0.6196,33,1.15988,17,0.03900
ENSG00000196312,MFSD14C,19,0.30163,16,0.02539,10,-0.6905,20,0.60551,3,-2.4362,17,0.17729
ENSG00000136842,TMOD1,58,0.50792,17,-1.4611,28,-0.7084,54,0.56854,41,-0.1007,39,-0.1648
ENSG00000136925,TSTD2,7,-1.0567,3,-2.0311,28,1.21367,13,-0.1846,15,0.17756,19,0.50429
ENSG00000136937,NCBP1,14,-0.7756,21,-0.0768,16,-0.4985,24,0.18699,31,0.56257,24,0.08765
ENSG00000136936,XPA,21,-0.3997,27,0.01075,45,0.86732,23,-0.2986,23,-0.2449,29,0.11889
ENSG00000136938,ANP32B,16,-1.2592,46,0.40325,27,-0.4449,21,-1.0554,60,0.87762,75,1.28237
ENSG00000095380,NANS,20,-0.6543,42,0.54992,25,-0.3337,31,0.06705,37,0.34507,25,-0.3235
ENSG00000136928,GABBR2,249,-0.2420,252,-0.2198,222,-0.4236,398,0.83450,254,-0.2103,138,-1.1646
ENSG00000119523,ALG2,5,-1.5396,19,0.43945,25,0.88401,17,0.34718,6,-1.2854,11,-0.4612
ENSG00000106803,SEC61B,217,0.64217,118,-0.3687,108,-0.5147,136,-0.2030,173,0.25535,165,0.17471
ENSG00000119508,NR4A3,5,-1.6033,12,-0.1658,21,0.69920,17,0.45623,7,-1.1154,15,0.19441
ENSG00000136874,STX17,18,0.16501,17,0.09197,20,0.34089,13,-0.4277,11,-0.5858,23,0.63154
ENSG00000023318,ERP44,20,-0.0130,15,-0.5011,13,-0.6616,23,0.23315,28,0.50365,19,-0.0742
ENSG00000136891,TEX10,14,0.04866,6,-1.2918,14,0.07199,16,0.34985,19,0.55759,8,-0.7454
ENSG00000066697,MSANTD3,18,-0.0524,24,0.37921,23,0.33214,22,0.42381,12,-0.6724,6,-1.7188
ENSG00000241697,TMEFF1,75,-0.4027,91,-0.0924,125,0.43452,124,0.63391,46,-1.1733,62,-0.7010
ENSG00000148123,PLPPR1,14,-0.1981,11,-0.4927,21,0.52911,13,-0.2853,6,-1.4750,31,1.20232
ENSG00000136897,MRPL50,35,0.12561,51,0.74560,25,-0.3992,38,0.36189,12,-1.5490,24,-0.4909
ENSG00000136870,ZNF189,34,0.42043,19,-0.5376,12,-1.1765,35,0.74712,19,-0.5348,21,-0.3796
ENSG00000165152,TMEM246,122,0.17768,99,-0.1619,106,-0.0503,136,0.54476,75,-0.5975,64,-0.8503
ENSG00000155827,RNF20,21,-0.5801,28,-0.1615,25,-0.3288,31,-0.0011,38,0.32833,42,0.52481
ENSG00000198785,GRIN3A,5,-2.2631,41,0.89024,45,1.07864,28,0.35010,13,-0.9462,5,-2.3324
ENSG00000136783,NIPSNAP3A,18,0.00948,13,-0.5219,20,0.21345,21,0.37938,11,-0.7136,17,-0.0237
ENSG00000070214,SLC44A1,35,-0.8878,69,0.20369,34,-0.9182,61,-0.0084,62,0.00995,107,0.95938
ENSG00000106701,FSD1L,18,-0.9584,34,0.01443,62,1.04916,39,0.36863,23,-0.5852,14,-1.3293
ENSG00000106692,FKTN,21,0.67597,10,-0.4400,17,0.31681,12,-0.2702,16,0.22468,10,-0.4857
ENSG00000148143,ZNF462,6,-1.2013,12,-0.1437,25,1.15873,5,-1.7507,17,0.40694,29,1.40613
ENSG00000119318,RAD23B,95,-0.4095,123,-0.0001,158,0.41613,141,0.32996,81,-0.6703,104,-0.2765
ENSG00000070061,ELP1,27,-0.4795,29,-0.3642,39,0.10139,38,0.05924,58,0.78608,27,-0.4964
ENSG00000119328,ABITRAM,13,-0.4472,31,0.97315,14,-0.3886,18,0.05533,14,-0.3898,15,-0.2778
ENSG00000106771,TMEM245,86,0.08097,77,-0.0995,65,-0.3546,93,0.31052,84,0.05109,62,-0.4441
ENSG00000260230,FRRS1L,210,0.15766,180,-0.0956,135,-0.5503,235,0.52268,167,-0.2156,127,-0.6534
ENSG00000095203,EPB41L4B,149,0.93237,56,-0.6925,46,-1.0105,90,0.08638,99,0.21632,74,-0.2557
ENSG00000070159,PTPN3,33,-0.2170,25,-0.6626,32,-0.2741,50,0.73651,47,0.37441,13,-1.5687
ENSG00000157654,PALM2-AKAP2,57,0.12155,65,0.31530,65,0.31441,54,0.00530,38,-0.5631,42,-0.3675
ENSG00000136810,TXN,740,0.72003,472,-0.0452,465,-0.0691,473,-0.0562,361,-0.4760,423,-0.2237
ENSG00000198121,LPAR1,3,-2.6082,21,0.22553,29,0.75477,8,-1.6179,5,-1.9798,67,2.46696
ENSG00000136813,ECPAS,115,0.36888,78,-0.2747,93,0.00903,101,0.21981,73,-0.3869,76,-0.3130
ENSG00000173258,ZNF483,273,0.13757,280,0.17851,354,0.58217,249,-0.0176,147,-0.8542,208,-0.3081
ENSG00000106853,PTGR1,23,0.05664,14,-0.7209,20,-0.2043,29,0.61023,19,-0.2495,17,-0.4405
ENSG00000242616,GNG10,161,0.41973,129,0.04420,126,0.00679,130,0.07535,95,-0.4565,104,-0.2987
ENSG00000148154,UGCG,34,-0.3852,38,-0.2052,49,0.18528,61,0.87671,29,-0.6355,15,-1.6685
ENSG00000106868,SUSD1,15,0.15803,4,-1.9568,17,0.39588,21,1.06683,5,-1.4182,6,-1.1331
ENSG00000119314,PTBP3,25,0.35012,16,-0.3848,15,-0.3976,24,0.43845,12,-0.8391,20,0.02754
ENSG00000119471,HSDL2,16,-1.0184,19,-0.7869,29,-0.1098,18,-1.0911,68,1.41968,60,1.17979
ENSG00000148153,INIP,26,-0.0607,34,0.40236,27,0.04592,28,0.16140,16,-0.7844,24,-0.1504
ENSG00000148158,SNX30,42,0.02570,46,0.15527,43,0.06002,49,0.41034,16,-1.4987,38,-0.1451
ENSG00000119321,FKBP15,14,-0.0458,4,-1.8998,19,0.50265,15,0.06947,20,0.57754,12,-0.1920
ENSG00000176386,CDC26,34,0.19616,31,0.05461,19,-0.6983,27,-0.2160,46,0.71987,29,-0.0925
ENSG00000136875,PRPF4,21,0.32800,11,-0.7002,17,0.01286,20,0.31514,18,0.10385,11,-0.7038
ENSG00000119431,HDHD3,21,0.21119,12,-0.6700,21,0.21999,19,0.06945,13,-0.5582,23,0.39629
ENSG00000148218,ALAD,39,0.01070,27,-0.5442,32,-0.2909,40,0.10877,27,-0.5650,62,0.80300
ENSG00000148229,POLE3,28,-0.2276,37,0.23858,37,0.22434,38,0.40665,9,-1.9612,32,0.00796
ENSG00000138835,RGS3,8,-0.9775,11,-0.4269,16,0.16484,13,-0.2425,24,0.84674,19,0.38650
ENSG00000136888,ATP6V1G1,170,0.06529,130,-0.3758,148,-0.1644,178,0.19892,212,0.43259,115,-0.5614
ENSG00000157693,TMEM268,48,-0.1348,39,-0.4675,60,0.21866,64,0.49819,40,-0.4239,39,-0.4659
ENSG00000148219,ASTN2,6,-2.2335,44,0.84592,80,2.07096,14,-1.2657,20,-0.4542,20,-0.4114
ENSG00000119401,TRIM32,7,-1.1366,9,-0.6689,12,-0.2385,22,1.18834,6,-1.3334,13,-0.1042
ENSG00000078725,BRINP1,77,-0.1204,38,-1.2147,61,-0.4887,104,0.55044,109,0.44524,68,-0.3164
ENSG00000106780,MEGF9,76,0.20940,73,0.12595,52,-0.4089,66,-0.0529,75,0.18652,65,-0.0676
ENSG00000119402,FBXW2,41,-0.1995,36,-0.4032,63,0.48365,51,0.18966,48,0.02900,34,-0.4976
