"","logFC_Apoe_e4yes","p_Apoe_e4yes","padj"
"SMIM6",-0.206108433990344,0.141481346307108,0.325103722300351
"SAP30BP",-0.10759504565668,0.25592091622252,0.462636322951052
"ITGB4",-0.125290431689496,0.626261945418647,0.776494390671057
"GALK1",-0.11233000346881,0.156242823928554,0.344696648410653
"H3F3B",0.0788263454682611,0.522126490945304,0.703928420258413
"UNK",-0.0912428168998921,0.0814757654643781,0.236196773487145
"UNC13D",0.298266063545999,0.000853553478147356,0.016069298906659
"WBP2",0.0792200699827482,0.208440854099253,0.408926840481297
"TRIM65",0.0819419943116072,0.054606424604582,0.187854938963176
"FBF1",0.0430795739930356,0.404533180201671,0.607412476561142
"ACOX1",-0.112501740859734,0.0677252476372656,0.212200067944626
"TEN1",-0.0689387358929111,0.526795228118864,0.706881046762205
"CDK3",-0.110072873229626,0.293205555609858,0.501435722483765
"SRP68",-0.0927539391833376,0.0867950412535244,0.244446398003108
"EXOC7",-0.178809852587884,0.0284204794203711,0.128736775421105
"RNF157",0.0631756077737676,0.387736211380764,0.593042104595215
"UBALD2",0.372401233022729,0.000622868764957509,0.0127579995625677
"QRICH2",0.258267732210942,0.129224337111346,0.308459774029826
"PRPSAP1",0.225101952063342,1.5906064662324e-05,0.00139403617835718
"UBE2O",-0.0624866171029144,0.277107198468179,0.485279743873141
"RHBDF2",0.293420203414824,0.174595736772485,0.370034268870299
"PRCD",0.0897162542666862,0.420765446526001,0.622136429226846
"MXRA7",-0.124907332743106,0.361006659638741,0.567859168093841
"JMJD6",0.312888451676522,0.028039430677748,0.128026759380491
"METTL23",0.0657598954080701,0.445690340065018,0.643855758228691
"AC005837.2",0.195724038651782,0.122643559313708,0.298692427644
"SRSF2",-0.00737820949939952,0.923323342895593,0.95924068286068
"MFSD11",-0.0748221818804839,0.233697353957963,0.438430664515795
"MGAT5B",-0.174229349390633,0.163438106982915,0.354808164095488
"SEC14L1",0.0516047265939212,0.276038102937646,0.48451333875401
"SEPT9",-0.226192586779011,0.0676625663582599,0.212057289406059
"TNRC6C",0.0562347264885122,0.195056271376378,0.393094375491313
"TMC6",-0.0864439111642042,0.155976530610803,0.344599958518286
"TMC8",0.0162985123333451,0.928637270532044,0.961938732461179
"SYNGR2",0.0828012585046746,0.337601603941788,0.545729073316807
"TK1",-0.152776098361904,0.436093069276069,0.635697601984361
"AFMID",-0.11639183209173,0.254590907667704,0.461388521032469
"BIRC5",0.0582311317487043,0.718409482077278,0.839940588914202
"TMEM235",-0.0922520223280613,0.296703271358826,0.505117040620769
"SOCS3",0.752142795378242,0.0776872730242116,0.229597111212981
"PGS1",-0.0772680369157438,0.265522711670995,0.47289185797753
"DNAH17",-0.19010601782257,0.19861513809657,0.397294397303098
"CYTH1",-0.00291876518017968,0.960207958004848,0.979252490790559
"TIMP2",-0.0700678367469905,0.334129256225057,0.541761041690111
"LGALS3BP",0.266552273537857,8.37223772133491e-05,0.00380032123966235
"CANT1",0.0809048583833381,0.527338440028125,0.707227050739018
"ENGASE",0.0577970900672784,0.558646904327617,0.72915762219806
"RBFOX3",-0.141014317290409,0.235319045875745,0.440427974096396
"CBX8",0.105774637327411,0.448416450829287,0.64546133798078
"CBX4",0.166317375196728,0.0375697408548811,0.151946549828227
"TBC1D16",-0.030172649205713,0.718722603832303,0.840148147032345
"CCDC40",-0.261947114948259,0.0782175915449382,0.230449927347806
"GAA",-0.157148882815521,0.0423731298434021,0.162666612459554
"EIF4A3",-0.029596090948973,0.801609055977608,0.889160220490675
"CARD14",-0.336103246720798,0.0743557998119442,0.224025546138977
"SGSH",-0.53505641460993,9.35472694488675e-05,0.00401747865784566
"SLC26A11",0.0628618168147423,0.390738625366808,0.596490230622183
"ENDOV",0.0689017736679626,0.168012640997637,0.361397786363951
"NPTX1",-0.349976591735765,0.113818912198455,0.285920121622392
"RPTOR",0.0110536515166076,0.825627702959923,0.90429366228384
"CHMP6",0.286635650867729,0.000426366451780299,0.0103598687656107
"BAIAP2",-0.134682948957202,0.179868562752309,0.376164764031755
"AATK",-0.137206120516379,0.197657902414495,0.396228166269833
"PVALEF",-0.189021029263149,0.293748695656396,0.501929916754992
"CEP131",-0.209154476743422,0.0177200981914957,0.0971041008433366
"TEPSIN",-0.0789204280812447,0.28554182639583,0.493643179784756
"NDUFAF8",0.008716143209849,0.920554364452839,0.957407443080115
"SLC38A10",0.148803417403989,0.00492179987056765,0.0456519041886784
"BAHCC1",0.165051991977764,0.104887795019702,0.272845474548366
"ACTG1",-0.193561838496781,0.153746860390975,0.341498401383474
"FAAP100",-0.561521710324056,0.00297130063497843,0.0331480985152897
"NPLOC4",-0.0623938085839154,0.227809579313049,0.432646177294606
"TSPAN10",0.0858963982300805,0.506949504975572,0.692244436987029
"OXLD1",-0.08212018365883,0.42154549164329,0.622695402603845
"CCDC137",0.201295499682684,0.0217857781160941,0.110191576495771
"ARL16",-0.0758173004461441,0.462551824366854,0.657146433801756
"HGS",0.0815752879055925,0.212286157142106,0.414014803164145
"AC139530.3",0.289630896770515,0.312832214595879,0.520910615865646
"AC139530.1",0.138013708336659,0.351246663483663,0.558518588025976
"SLC25A10",-0.925466845090665,0.000230023422761638,0.00696757993779511
"MCRIP1",0.0047952735129909,0.949632620388405,0.973363063858187
"P4HB",0.0143511691639535,0.841292695956091,0.913795200842558
"ARHGDIA",-0.00794131794467243,0.916800298648989,0.95542757554943
"ALYREF",0.183957412855965,0.212510590816449,0.414191764925674
"ANAPC11",0.236114429963209,0.049903625894641,0.178667832015777
"NPB",-0.0609349359519053,0.727458852006981,0.845920143540188
"PCYT2",-0.102968919430948,0.244925981425883,0.451118127501418
"SIRT7",0.330409902681454,0.00422057367268054,0.0414099796095871
"MAFG",0.492191381312004,1.71687121428276e-05,0.00145722384160219
"ASPSCR1",-0.026179244462897,0.728067574223617,0.846202718043431
"CENPX",0.162192040520984,0.2189504794048,0.421702570839956
"LRRC45",-0.392405166661815,0.000106085300422286,0.00438203014277657
"RAC3",0.154129393596661,0.308226782452131,0.516713513006873
"DCXR",0.0889343469604633,0.592489811177186,0.754592818910876
"RFNG",0.0936045316084669,0.423435899037014,0.624371449412979
"GPS1",-0.107255675128789,0.233625196729628,0.438430664515795
"DUS1L",-0.198065403339049,0.14678823309257,0.332419551257881
"FASN",-0.052072779752754,0.575763993488817,0.74151604732004
"CCDC57",-0.126690338986109,0.0401049344469008,0.158374871786487
"SLC16A3",-0.1013693198323,0.361384596067797,0.568237268680642
"CSNK1D",-0.0503493374799089,0.438457257425406,0.637718583804651
"OGFOD3",-0.211820297144462,0.0329577861192513,0.140686491763611
"CYBC1",0.0345474734065637,0.59553381378113,0.756573921951915
"NARF",-0.0188088155718143,0.832710663588228,0.908598269189515
"FOXK2",-0.00134096366115802,0.97259568324895,0.986060079062599
"WDR45B",0.0705881183826185,0.247776970632245,0.454205216052672
"RAB40B",0.147077222582578,0.0240237460864035,0.116517519179144
"FN3KRP",0.039449784439075,0.439549657951143,0.638707711225441
"FN3K",-0.204859073055146,0.260594914287235,0.468213424988748
"TBCD",0.256013351584795,0.0127951371513132,0.0806497149435777
"B3GNTL1",-0.140009670102,0.0860785531255183,0.243313282466109
"USP14",-0.0593734206564036,0.264958777995213,0.472674615722903
"THOC1",0.033235938724689,0.26996124889583,0.478250149580719
"COLEC12",-0.353761221333254,0.203812394611535,0.403586320553874
"CLUL1",-0.292368576628499,0.340017140227093,0.547633532843013
"TYMS",-0.349334582927828,0.0510411804668443,0.180589553253357
"ENOSF1",-0.237484125905564,0.19284358018003,0.391179840496142
"YES1",-0.143140324532908,0.0229836031334316,0.11365235835175
"METTL4",0.240837808229304,0.0121191422127481,0.0780969372336843
"SMCHD1",0.00354140060343273,0.885997475703277,0.938640738558178
"EMILIN2",-0.49473766780292,0.00799197930649929,0.0602412454781869
"LPIN2",0.326784433927863,0.000552599236426828,0.0120865483008832
"MYOM1",0.351977890183007,0.00884853631241719,0.0638620046496644
"MYL12A",0.0991018808283703,0.463880867343603,0.657884966168402
"MYL12B",0.02897819912362,0.758459212644493,0.863526410155199
"TGIF1",0.33479026669124,0.0147405669201874,0.0872742977902351
"DLGAP1",-0.201559849952421,0.195030712262657,0.393094375491313
"ZBTB14",0.224132467736537,0.0027096523821338,0.0311811134474954
"EPB41L3",0.0257925811407866,0.80436729879536,0.890531543524712
"L3MBTL4",0.137280412793495,0.0225884464343254,0.112416075588016
"ARHGAP28",-0.260204736665504,0.133337445108265,0.314069116096107
"LAMA1",-0.122166335158496,0.525134063200861,0.706027966757297
"PTPRM",0.119013294640633,0.568633291099945,0.736358734636077
"RAB12",-0.0782467772981429,0.39780005654981,0.602633044103331
"MTCL1",-0.032155049744263,0.789470513663239,0.882966557940002
"NDUFV2",0.0107620092341957,0.849950688670026,0.918993886571762
"ANKRD12",0.15773288099668,0.00300857096447859,0.0332396909859509
"TWSG1",0.00187053527337055,0.979609091283096,0.990398617865719
"RALBP1",0.018619605136419,0.737337702935982,0.851845751993462
"PPP4R1",-0.0109717257917029,0.800132713864039,0.888224007005569
"RAB31",0.0776117398017046,0.542082967213159,0.71709501542864
"VAPA",0.141105636405993,0.00136935537146761,0.0213096236626769
"APCDD1",-0.0538518966723593,0.606364743369294,0.763226627622785
"NAPG",-0.120388735433091,0.00512030566760994,0.0468963989896691
"PIEZO2",0.141763494305329,0.117187812341316,0.290380198067105
"GNAL",-0.162340083518572,0.191697678082867,0.389620735903377
"MPPE1",-0.34039386189501,0.000976130608519227,0.0172803007153861
"IMPA2",0.738911185281655,0.0166268695699824,0.0938395537063012
"AFG3L2",-0.10276576543749,0.111544754634575,0.282786947510569
"PRELID3A",0.0368141344621481,0.762455200046739,0.8653915404817
"SPIRE1",-0.160235503077213,0.0127682965919034,0.080603238419721
"PSMG2",0.0802515883090241,0.0316615030735157,0.137139609024577
"CEP76",-0.184487517057231,0.0536943475903951,0.185912365280854
"PTPN2",0.0148142481437326,0.786244290925406,0.881253550393237
"SEH1L",-0.167231989420085,0.0190945660664864,0.101640834491366
"CEP192",-0.0779178384405243,0.128404212796801,0.307346037184668
"LDLRAD4",-0.0902887580358265,0.457999567263867,0.653247259093608
"FAM210A",0.155857678288,0.00479894768840123,0.0449837819626839
"RNMT",0.0199929545278686,0.555528090745081,0.726675887261891
"ZNF519",-0.00247796685135022,0.963209057613995,0.98106092976362
"ANKRD30B",0.295836594660678,0.326061556164,0.534466336351862
"ROCK1",0.0264471848051889,0.120497953460808,0.295392806980481
"GREB1L",0.0877968069003511,0.358536305793016,0.565086359981933
"ESCO1",0.0434421672496054,0.294876787000078,0.502974968273223
"SNRPD1",-0.0729898440897052,0.33665460315782,0.544411306581196
"ABHD3",0.720936458278685,0.00118569532717308,0.0193076695063453
"MIB1",0.314860446510578,0.000872519936450552,0.0162205705228417
"RBBP8",0.194397902070458,0.0289583221072083,0.129783554268544
"CABLES1",-0.463355785734927,0.0196316766341731,0.103760043327141
"TMEM241",-0.219883343322101,0.039033780550885,0.155736446872849
"RIOK3",-0.0132348252054366,0.745196420403524,0.854964729343623
"RMC1",-0.0592090483515972,0.42186933807238,0.622892790549984
"NPC1",-0.0427370544423015,0.434276466936308,0.634019083208616
"ANKRD29",-0.188667008163442,0.256743180165144,0.463649298835101
"LAMA3",-0.324676156236948,0.00534431814545551,0.0480252287588721
"TTC39C",-0.444260390320227,0.00474031576767689,0.0447047130845145
"CABYR",0.213946201849465,0.12018870646487,0.295212180859397
"OSBPL1A",-0.0698172570591581,0.224205226437243,0.428361265188146
"IMPACT",-0.199455788633649,0.00388345773443289,0.0393811851432834
"ZNF521",-0.10151683754316,0.288898435552433,0.497148592948518
"TAF4B",-0.161949236275647,0.00535817611223973,0.0480773351426108
"KCTD1",-0.166984285877625,0.00764415757292554,0.058600112672365
"AQP4",-0.0314161964261732,0.902061272626026,0.947439954078773
"CHST9",-0.422778295276826,0.00587486616889403,0.0507326422055295
"CDH2",0.0987622669039381,0.0223057923175085,0.111591997738621
"B4GALT6",-0.476622191973886,0.0671278998502204,0.210920922125787
"TRAPPC8",0.0617195149087337,0.0480680303211983,0.175110859075567
"RNF125",-0.109643942472685,0.173170795463968,0.368273982733739
"RNF138",-0.0404552739611082,0.193019295223526,0.391285096037334
"GAREM1",-0.0315805118050486,0.66678258090795,0.804632363678188
"MEP1B",-0.0758955351461914,0.781072683342863,0.877679787086032
"CCDC178",0.0209838744500361,0.865532347900458,0.92742558194401
"ASXL3",0.0559422331864424,0.280979812162683,0.488825190554537
"NOL4",-0.297588834810537,0.150251556171205,0.337242761107331
"DTNA",-0.222275524500405,0.075945344629129,0.226829286730337
"MAPRE2",-0.00661412972182899,0.906612753044727,0.950254919078087
"ZNF397",0.113278067285313,0.155496414363068,0.344144591565339
"ZSCAN30",-0.10511506218811,0.224699668412878,0.428843106572059
"ZNF24",0.304932139714273,0.000231090651584392,0.00696757993779511
"ZNF396",-0.0225212500195762,0.841017313316093,0.913729550981144
"GALNT1",0.0635156717234916,0.131508508766554,0.31147810409693
"C18orf21",-0.0652651270777504,0.488688278005758,0.677612749361905
"RPRD1A",-0.0906654631238106,0.0748444849290055,0.224834702253845
"SLC39A6",0.0759391960411618,0.1388684599777,0.320995701556361
"ELP2",0.121318056478921,0.000147993937835905,0.00542586058480038
"FHOD3",-0.351209634035322,0.0546292035208886,0.187854938963176
"TPGS2",0.144795809973329,0.0179016948507783,0.0978120822710958
"KIAA1328",-0.0500636639584656,0.256268830537806,0.462995093749014
"CELF4",-0.0594340509096889,0.668205356717348,0.805643197163006
"PIK3C3",0.02942030763268,0.32990994809569,0.538210120695339
"RIT2",-0.163776955793991,0.270218857387065,0.478501297619393
"SYT4",-0.486614659487043,0.00680126966899706,0.0550496783233887
"SETBP1",-0.0018272507311353,0.986751256968233,0.993889423421145
"SLC14A2",-0.337728017028611,0.0847941043047595,0.241278654545254
"SLC14A1",0.214789541555883,0.287682669052783,0.495891450118526
"EPG5",-0.0335872815206977,0.360379905530725,0.567233302341768
"PSTPIP2",-0.0521250668012865,0.746769563016628,0.855837504027224
"ATP5F1A",-0.126278265434872,0.0584806464294295,0.195019421569831
