Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000186184,POLR1D,13,-1.9334,33,-0.5723,63,0.49988,55,0.27140,27,-0.8709,69,0.83063
ENSG00000132963,POMP,297,0.72036,80,-1.4182,192,-0.0397,147,-0.4801,261,0.48643,200,0.03240
ENSG00000139514,SLC7A1,11,-2.2071,28,-0.8541,8,-2.7443,31,-0.7052,63,0.45918,98,1.77174
ENSG00000122042,UBL3,11,-3.6927,166,0.37465,122,-0.1526,152,0.22319,73,-0.9606,204,0.95909
ENSG00000102781,KATNAL1,96,1.66897,29,-0.5167,1,-5.3352,12,-1.8903,1,-4.7735,69,1.29928
ENSG00000189403,HMGB1,564,0.48988,702,0.88884,476,0.19252,285,-0.6510,168,-1.4715,389,-0.1731
ENSG00000120694,HSPH1,11,-4.0688,76,-1.3172,85,-1.1426,113,-0.6960,237,0.54434,345,1.71955
ENSG00000073910,FRY,187,1.21938,3,-4.9409,25,-2.0737,20,-2.4107,225,1.59788,104,0.17583
ENSG00000139597,N4BP2L1,11,-1.4706,20,-0.6401,36,0.34327,18,-0.7500,1,-4.3527,60,1.75140
ENSG00000244754,N4BP2L2,120,1.21957,91,0.69648,30,-1.1485,33,-1.0023,43,-0.5721,56,-0.1855
ENSG00000083642,PDS5B,11,-2.4408,19,-1.6830,8,-2.9807,58,0.02418,76,0.50005,113,1.69638
ENSG00000172915,NBEA,11,-2.5803,0,-7.4206,1,-5.9802,71,0.21242,129,1.32538,112,1.39590
ENSG00000133083,DCLK1,11,-4.5630,34,-2.9997,66,-2.0344,182,-0.4731,181,-0.4866,613,2.68450
ENSG00000133104,SPART,11,-2.3864,72,0.47471,46,-0.2922,30,-0.9769,128,1.57463,48,-0.2519
ENSG00000180440,SERTM1,198,2.04788,0,-7.6389,11,-2.7801,29,-1.3742,89,0.44074,78,0.25163
ENSG00000120686,UFM1,11,-3.1060,62,-0.5917,72,-0.3442,52,-0.8716,280,2.26984,74,-0.3705
ENSG00000183722,LHFPL6,11,-2.7170,8,-3.3028,209,2.20787,32,-1.1928,4,-4.2100,107,1.01357
ENSG00000165572,KBTBD6,11,-2.3332,18,-1.6653,3,-4.0042,64,0.33429,21,-1.4303,125,2.38234
ENSG00000102760,RGCC,11,-2.4117,90,0.84690,127,1.52360,55,-0.0146,49,-0.2141,28,-1.2056
ENSG00000023516,AKAP11,11,-3.4982,58,-1.1086,33,-1.9611,138,0.28335,158,0.52648,209,1.38223
ENSG00000120675,DNAJC15,11,-2.5942,105,0.90163,97,0.75329,39,-0.7711,76,0.32346,56,-0.2259
ENSG00000151778,SERP2,11,-3.2685,36,-1.5956,48,-1.1588,65,-0.6940,252,1.75143,143,0.78743
ENSG00000102804,TSC22D1,1184,1.35606,57,-3.4971,350,-0.7807,282,-1.1151,620,0.15691,732,0.55302
ENSG00000133112,TPT1,2440,0.23558,4043,1.16333,4940,1.57701,1089,-1.0771,757,-1.6362,802,-1.7251
ENSG00000123200,ZC3H13,11,-3.4471,379,2.44672,174,0.74873,92,-0.3411,20,-2.6881,59,-1.1962
ENSG00000139684,ESD,109,0.93990,32,-1.0865,48,-0.4546,45,-0.5581,18,-1.9791,97,0.94051
ENSG00000102468,HTR2A,11,-1.3704,0,-6.3287,1,-4.8251,14,-1.0627,13,-1.2226,77,3.24195
ENSG00000136143,SUCLA2,366,2.31947,0,-7.5918,49,-1.3370,59,-1.0777,108,-0.1024,111,-0.0725
ENSG00000136146,MED4,319,2.71092,41,-1.1863,25,-1.9663,27,-1.8386,79,-0.1604,59,-0.7259
ENSG00000136156,ITM2B,2871,1.51517,506,-1.4666,1188,-0.1128,293,-2.2892,1608,0.40472,1215,-0.0898
ENSG00000102753,KPNA3,11,-1.0643,0,-6.0473,16,-0.5374,24,0.08800,1,-3.9681,53,2.27656
ENSG00000123178,SPRYD7,76,0.75970,0,-7.1426,59,0.32229,39,-0.3613,20,-1.3824,74,0.92331
ENSG00000136104,RNASEH2B,253,2.53894,33,-1.2668,2,-5.2607,24,-1.7534,119,0.86013,41,-1.0757
ENSG00000136100,VPS36,11,-1.5562,17,-0.9591,26,-0.2793,25,-0.3406,37,0.27374,51,1.10601
ENSG00000165416,SUGT1,85,0.58122,55,-0.1618,45,-0.4878,53,-0.2270,17,-1.9733,85,0.73194
ENSG00000136099,PCDH8,11,-2.9817,0,-7.8849,1,-6.3826,21,-2.1282,451,4.42928,45,-1.0947
ENSG00000118946,PCDH17,11,-2.8051,57,-0.4012,64,-0.2237,63,-0.2431,123,0.92933,96,0.58737
ENSG00000184226,PCDH9,11,-4.0443,399,1.59770,114,-0.6476,152,-0.1865,218,0.43213,147,-0.2845
ENSG00000204899,MZT1,11,-1.8400,0,-6.7783,53,0.59359,55,0.64421,4,-3.4291,71,1.50194
ENSG00000188243,COMMD6,92,-0.7807,212,0.61376,380,1.78554,134,-0.1685,52,-1.6626,85,-1.0247
ENSG00000136153,LMO7,11,-1.5291,0,-6.4816,15,-1.1020,35,0.21622,22,-0.5610,66,1.95383
ENSG00000178695,KCTD12,34,-1.4140,88,0.09439,144,0.97618,41,-1.1295,214,1.79091,31,-1.7450
ENSG00000005812,FBXL3,392,2.79917,32,-1.8247,74,-0.5511,30,-1.9310,95,-0.1432,52,-1.2627
ENSG00000005810,MYCBP2,11,-3.4573,25,-2.3184,35,-1.8338,94,-0.3117,202,1.02517,214,1.53227
ENSG00000139737,SLAIN1,11,-2.4969,258,3.29476,37,-0.7515,21,-1.6004,17,-1.9566,34,-0.9923
ENSG00000139746,RBM26,11,-2.5057,74,0.37946,73,0.35255,35,-0.8404,70,0.29329,75,0.51119
ENSG00000102471,NDFIP2,11,-3.0603,39,-1.2749,23,-2.0504,94,0.14185,6,-3.8945,216,2.61993
ENSG00000136158,SPRY2,11,-1.6101,0,-6.5520,62,1.15738,23,-0.5695,24,-0.4940,53,1.14087
ENSG00000178235,SLITRK1,11,-1.5111,4,-2.8202,1,-4.9568,34,0.21175,1,-4.3943,80,2.88171
ENSG00000134874,DZIP1,21,-0.4745,0,-6.3316,44,0.81256,45,0.86831,30,0.11351,27,-0.0524
ENSG00000185352,HS6ST3,11,-2.7893,0,-7.7004,1,-6.1940,51,-0.5462,51,-0.5591,194,3.05962
ENSG00000139793,MBNL2,11,-3.2262,172,1.01608,106,0.15584,54,-0.9539,64,-0.6835,136,0.74037
ENSG00000125249,RAP2A,11,-3.3296,128,0.35554,77,-0.4948,59,-0.9096,196,1.13582,129,0.44534
ENSG00000065150,IPO5,113,0.38871,96,0.10707,28,-1.8226,44,-1.1477,78,-0.2269,135,0.90989
ENSG00000152767,FARP1,131,0.96350,38,-1.1051,51,-0.6465,56,-0.4944,125,0.87372,65,-0.2874
ENSG00000102572,STK24,285,2.29617,0,-7.9941,70,-0.4205,50,-0.9369,59,-0.6832,83,-0.1544
ENSG00000088387,DOCK9,11,-2.7135,51,-0.4671,22,-1.7562,44,-0.6938,208,2.20191,70,0.05247
ENSG00000125304,TM9SF2,635,3.05752,43,-2.0086,67,-1.3368,30,-2.5239,76,-1.1457,119,-0.5128
ENSG00000102452,NALCN,11,-1.9625,0,-6.8931,33,-0.3418,34,-0.3134,46,0.19901,81,1.68458
ENSG00000102466,FGF14,11,-1.7910,0,-6.7338,1,-5.2258,21,-0.8607,135,2.71623,44,0.37311
ENSG00000134884,ARGLU1,147,0.38126,127,0.12151,172,0.65484,83,-0.5738,139,0.27449,79,-0.7529
ENSG00000204442,FAM155A,11,-1.8225,0,-6.7574,14,-1.5596,37,-0.0053,39,0.06802,80,1.96009
ENSG00000185950,IRS2,11,-2.8708,43,-0.9306,26,-1.6973,75,-0.0223,179,1.59436,99,0.57070
ENSG00000213995,NAXD,11,-2.0833,26,-0.8672,141,2.28923,17,-1.5448,9,-2.4488,54,0.40248
ENSG00000102606,ARHGEF7,11,-2.8739,42,-0.9722,32,-1.3574,75,-0.0332,60,-0.3913,157,1.82079
ENSG00000126217,MCF2L,11,-2.8854,98,0.42374,116,0.71251,48,-0.7460,50,-0.7034,107,0.72171
ENSG00000185896,LAMP1,439,1.78079,178,0.05671,94,-0.9703,62,-1.6200,157,-0.1510,137,-0.4394
ENSG00000183087,GAS6,110,0.04684,17,-2.8186,180,0.92372,46,-1.3254,209,1.21687,93,-0.2766
ENSG00000130177,CDC16,11,-2.4634,31,-0.9986,52,-0.1726,28,-1.1319,209,2.66870,36,-0.8688
ENSG00000169062,UPF3A,156,1.09934,225,1.87290,92,0.14567,47,-0.9494,5,-4.1933,33,-1.6411
ENSG00000129484,PARP2,11,-1.2224,21,-0.2740,3,-3.0805,33,0.44432,23,-0.1734,42,1.20216
ENSG00000100823,APEX1,80,0.28545,24,-1.6156,55,-0.3397,36,-1.0064,139,1.30551,70,0.06393
ENSG00000165782,PIP4P1,11,-2.4248,19,-1.6698,45,-0.3552,20,-1.5922,122,1.42182,87,0.99608
ENSG00000129538,RNASE1,23,-4.0035,1322,3.02478,656,1.26490,68,-2.4494,104,-1.8003,60,-2.8422
ENSG00000165795,NDRG2,197,-2.1619,1343,0.95686,1347,0.96301,1329,0.93713,543,-0.6035,367,-1.3743
ENSG00000258441,LINC00641,11,-2.7093,93,0.53789,39,-0.8851,62,-0.1522,86,0.40416,92,0.65491
ENSG00000092199,HNRNPC,432,0.77510,213,-0.4395,314,0.21040,157,-0.9202,434,0.78481,197,-0.6516
ENSG00000092201,SUPT16H,88,0.76986,39,-0.6003,21,-1.5767,49,-0.2553,34,-0.8443,84,0.85200
ENSG00000100888,CHD8,11,-1.4567,26,-0.2152,1,-4.3605,33,0.21264,19,-0.7281,57,1.64579
ENSG00000092203,TOX4,11,-1.9972,20,-1.1668,64,0.74599,29,-0.6059,47,0.19100,61,0.81961
ENSG00000129562,DAD1,49,-0.7760,74,-0.1128,133,0.91723,49,-0.7758,101,0.42320,74,-0.1350
ENSG00000155463,OXA1L,11,-1.6481,29,-0.2437,64,1.18401,28,-0.2942,1,-4.5278,50,0.88358
ENSG00000172590,MRPL52,45,-1.1595,17,-2.6143,181,1.18691,83,-0.1945,109,0.25500,110,0.33907
ENSG00000100461,RBM23,207,2.54994,18,-1.8238,74,0.38162,29,-1.1519,7,-3.2895,41,-0.7127
ENSG00000100462,PRMT5,146,1.99148,0,-7.2315,4,-3.6253,22,-1.3872,101,1.19814,46,-0.2594
ENSG00000100804,PSMB5,470,1.53642,93,-1.2734,93,-1.2690,119,-0.8810,251,0.33994,207,0.01425
ENSG00000129473,BCL2L2,11,-3.1452,142,0.76903,50,-0.9818,98,0.11133,68,-0.5010,137,0.88326
ENSG00000100836,PABPN1,11,-3.2748,159,0.81008,204,1.29362,62,-0.7677,91,-0.1613,87,-0.2783
ENSG00000092096,SLC22A17,660,0.19308,125,-2.4067,300,-1.0885,345,-0.8696,1030,0.99760,832,0.75817
ENSG00000092051,JPH4,11,-3.0206,16,-2.5165,67,-0.3742,161,1.16233,54,-0.7144,140,1.17028
ENSG00000100884,CPNE6,11,-3.3164,0,-8.2128,94,-0.1483,111,0.12934,117,0.21292,194,1.53105
ENSG00000100897,DCAF11,304,2.32688,0,-8.0952,10,-3.3515,77,-0.3425,131,0.55183,71,-0.5429
ENSG00000092010,PSME1,255,2.64390,53,-0.4653,35,-1.1077,40,-0.9123,30,-1.3844,42,-0.9766
ENSG00000100908,EMC9,11,-1.5859,0,-6.5328,17,-0.9874,27,-0.2608,45,0.60974,61,1.57177
ENSG00000100911,PSME2,175,2.06828,21,-1.6674,68,0.18995,31,-1.0800,54,-0.1811,37,-0.8877
ENSG00000254505,CHMP4A,11,-2.8560,164,1.42934,187,1.71703,52,-0.6082,26,-1.6444,43,-1.0221
ENSG00000213920,MDP1,11,-1.1872,5,-2.2725,1,-4.5883,46,1.10062,21,-0.2308,44,1.34452
ENSG00000129559,NEDD8,769,1.37152,153,-1.3785,207,-0.9138,311,-0.2617,296,-0.3434,407,0.22804
ENSG00000100938,GMPR2,83,0.91869,17,-1.6979,60,0.32998,25,-1.1013,51,0.04865,55,0.22932
ENSG00000100445,SDR39U1,103,0.70174,11,-2.7838,83,0.32039,40,-0.8582,101,0.66636,71,0.08208
ENSG00000139910,NOVA1,11,-3.0791,104,0.28557,80,-0.1581,94,0.11210,177,1.27920,74,-0.3314
ENSG00000176165,FOXG1,327,1.58234,0,-8.6514,67,-1.1652,72,-1.0673,224,0.82887,145,0.06769
ENSG00000092108,SCFD1,11,-1.7731,1,-4.6269,42,0.23680,33,-0.1288,55,0.73487,55,0.93431
ENSG00000092148,HECTD1,11,-2.8714,50,-0.6948,19,-2.1667,40,-1.0171,266,2.55809,74,-0.0609
ENSG00000100852,ARHGAP5,80,-0.3760,95,-0.0925,190,1.14939,97,-0.0644,86,-0.2629,78,-0.4900
ENSG00000151320,AKAP6,11,-2.8000,45,-0.7833,50,-0.5869,86,0.28279,19,-2.0801,148,1.79926
ENSG00000129518,EAPP,11,-1.5393,0,-6.4878,37,0.31542,18,-0.8602,39,0.41074,55,1.36045
ENSG00000129515,SNX6,140,0.76704,230,1.76960,71,-0.3957,31,-1.6564,86,-0.0866,37,-1.5747
ENSG00000165410,CFL2,11,-2.6678,201,2.18509,78,0.27246,33,-1.1024,70,0.09311,35,-1.1497
ENSG00000151327,FAM177A1,466,2.63702,183,0.58651,18,-2.9971,37,-1.9461,65,-1.1050,71,-1.1029
ENSG00000092020,PPP2R3C,257,3.21984,16,-2.0242,28,-1.2086,32,-1.0120,1,-5.3737,43,-0.6354
ENSG00000100902,PSMA6,11,-3.4172,19,-2.6782,119,0.12372,66,-0.8390,288,1.82633,135,0.42161
ENSG00000174373,RALGAPA1,70,0.64381,44,-0.1297,23,-1.1725,15,-1.7796,87,1.05512,49,0.02191
ENSG00000100916,BRMS1L,11,-2.0914,0,-7.0135,1,-5.5143,33,-0.4751,187,3.11575,41,-0.1913
ENSG00000139874,SSTR1,11,-1.2115,0,-6.1807,1,-4.6737,25,0.02743,2,-3.3905,67,3.01061
ENSG00000100934,SEC23A,11,-2.4467,0,-7.3611,20,-1.6442,48,-0.2905,154,1.90636,83,0.82215
ENSG00000182400,TRAPPC6B,11,-2.1932,8,-2.6811,56,0.25991,49,0.04662,7,-2.8885,102,1.93262
ENSG00000100941,PNN,11,-2.1054,79,0.98930,121,1.87524,27,-0.8103,19,-1.3842,29,-0.7902
ENSG00000100442,FKBP3,527,1.99441,57,-1.8826,53,-1.9746,117,-0.7684,87,-1.2397,239,0.50411
ENSG00000213741,RPS29,2197,0.31910,4373,1.64453,2872,0.80048,1185,-0.7029,879,-1.1720,629,-1.8710
ENSG00000165502,RPL36AL,265,-0.3086,779,1.67875,390,0.34357,195,-0.7969,210,-0.6854,198,-0.8906
ENSG00000165516,KLHDC2,22,-1.9141,21,-1.9928,18,-2.2092,38,-1.0645,164,1.44300,131,1.30478
ENSG00000165525,NEMF,11,-2.9092,170,1.43197,45,-0.8787,69,-0.2061,68,-0.2294,91,0.32812
ENSG00000282885,AL627171.2,12,-4.3247,428,1.24376,706,2.39147,217,0.01176,24,-3.3545,62,-2.1563
ENSG00000198513,ATL1,11,-3.5946,32,-2.1261,7,-4.3289,69,-0.9489,169,0.51950,293,2.33764
ENSG00000100505,TRIM9,121,0.56342,0,-7.9666,13,-2.9072,48,-0.9742,120,0.54424,155,1.35804
ENSG00000186469,GNG2,205,0.42878,0,-8.8262,76,-1.1835,195,0.34005,174,0.14681,234,0.84463
ENSG00000087302,RTRAF,11,-2.4309,54,-0.0667,62,0.14306,38,-0.6312,47,-0.2981,92,1.09513
ENSG00000197930,ERO1A,11,-1.9026,3,-3.7248,51,0.43326,18,-1.2296,75,1.15069,59,0.88420
ENSG00000100519,PSMC6,11,-3.3732,62,-0.8855,48,-1.2921,50,-1.2253,247,1.55550,166,0.98777
ENSG00000100528,CNIH1,455,2.83254,41,-1.6843,73,-0.7940,31,-2.0928,128,0.11766,54,-1.4273
ENSG00000197045,GMFB,11,-3.7864,322,1.50834,111,-0.4122,158,0.17359,46,-1.7875,175,0.43418
ENSG00000020577,SAMD4A,11,-2.3802,152,1.99084,60,0.16460,22,-1.4210,66,0.33643,34,-0.8593
ENSG00000168175,MAPK1IP1L,11,-2.2677,8,-2.6906,25,-1.1117,40,-0.3795,128,1.76181,70,0.70752
ENSG00000178974,FBXO34,11,-2.0652,0,-6.9937,39,-0.2027,18,-1.3584,38,-0.2299,100,2.20509
ENSG00000126777,KTN1,98,-0.6998,331,1.44997,248,0.87549,75,-1.1213,163,0.13380,71,-1.3684
ENSG00000070367,EXOC5,272,2.57800,83,0.10974,44,-0.9056,29,-1.5281,5,-4.1082,55,-0.6522
ENSG00000053770,AP5M1,11,-2.0896,31,-0.5690,36,-0.3409,36,-0.3374,56,0.39378,70,1.02583
ENSG00000139977,NAA30,11,-1.3982,3,-3.2388,41,0.65937,34,0.30325,25,-0.1927,41,0.83823
ENSG00000131966,ACTR10,90,-0.2928,18,-2.7075,19,-2.6783,48,-1.2932,283,1.84947,147,0.68310
ENSG00000100567,PSMA3,11,-1.9263,0,-6.8590,21,-1.0111,30,-0.4908,53,0.47131,83,1.82596
ENSG00000032219,ARID4A,11,-1.8900,57,0.64354,97,1.70284,32,-0.3348,18,-1.1940,29,-0.5546
ENSG00000100592,DAAM1,12,-1.7908,0,-6.7355,66,1.04349,36,-0.0380,18,-1.1350,63,1.24457
ENSG00000139970,RTN1,223,-2.2275,48,-4.4877,362,-1.5007,464,-1.1187,1481,0.81935,1968,1.93159
ENSG00000100612,DHRS7,11,-2.1372,41,-0.1865,46,-0.0071,35,-0.4472,71,0.74205,59,0.53296
ENSG00000100614,PPM1A,583,2.60260,38,-2.2869,165,-0.0034,54,-1.7693,19,-3.2756,149,-0.2034
ENSG00000100644,HIF1A,13,-2.5264,11,-2.7208,127,1.17559,27,-1.4180,154,1.58513,65,-0.0288
ENSG00000139973,SYT16,11,-1.9860,0,-6.9208,5,-3.1149,30,-0.5174,25,-0.8246,110,2.89982
ENSG00000154001,PPP2R5E,11,-2.1136,32,-0.5621,28,-0.7829,36,-0.3724,106,1.57358,52,0.28411
ENSG00000100714,MTHFD1,11,-1.4020,18,-0.7476,58,1.29559,22,-0.3986,4,-2.9775,42,0.89807
ENSG00000179841,AKAP5,11,-2.2936,0,-7.2160,1,-5.7110,42,-0.3414,184,2.62859,61,0.35871
ENSG00000126803,HSPA2,11,-2.7851,314,3.31207,140,1.21395,23,-1.7838,1,-5.6262,6,-3.9848
ENSG00000070182,SPTB,11,-1.7321,0,-6.6737,2,-3.8350,45,0.42921,9,-2.0119,89,2.65662
ENSG00000258289,CHURC1,27,-1.4501,97,0.64191,128,1.16139,52,-0.4178,4,-3.9826,81,0.38558
ENSG00000139998,RAB15,11,-2.4725,0,-7.3869,39,-0.6313,67,0.24357,62,0.11072,113,1.64291
ENSG00000125952,MAX,11,-2.0457,53,0.35183,89,1.30934,29,-0.6647,29,-0.6556,46,0.11797
ENSG00000100554,ATP6V1D,11,-3.7954,12,-3.7226,215,0.70758,130,-0.1666,90,-0.7578,273,1.56904
ENSG00000134001,EIF2S1,11,-1.5522,0,-6.4968,25,-0.3464,28,-0.1608,33,0.10772,60,1.59108
ENSG00000198133,TMEM229B,11,-1.2357,0,-6.2046,17,-0.6522,33,0.47529,7,-2.0082,54,1.95439
ENSG00000054690,PLEKHH1,12,-2.1013,252,4.36894,8,-2.6413,15,-1.7179,1,-4.9273,17,-1.7246
ENSG00000100568,VTI1B,11,-3.5334,279,1.57904,64,-1.0064,131,0.14996,85,-0.5535,133,0.22611
ENSG00000072042,RDH11,11,-2.7190,80,0.26092,2,-4.7695,61,-0.1912,94,0.54117,115,1.20763
ENSG00000185650,ZFP36L1,846,3.33527,151,-0.4021,295,0.75017,38,-2.5053,1,-7.0504,8,-5.0276
ENSG00000072110,ACTN1,369,2.77081,6,-4.1027,14,-2.9891,28,-1.9599,80,-0.3385,97,-0.0396
ENSG00000100626,GALNT16,287,2.98833,0,-7.6880,19,-2.0748,19,-2.0680,1,-5.5862,88,0.42887
ENSG00000100632,ERH,235,1.19914,65,-1.0109,102,-0.2776,76,-0.7656,156,0.43264,107,-0.2395
ENSG00000100650,SRSF5,11,-3.7295,86,-0.7642,172,0.38459,68,-1.1280,257,1.13263,183,0.62208
ENSG00000133983,COX16,12,-3.0983,44,-1.1847,89,-0.0597,69,-0.4693,225,1.66894,104,0.24047
ENSG00000133985,TTC9,11,-1.5892,0,-6.5338,5,-2.7837,23,-0.5141,23,-0.5543,81,2.65357
ENSG00000006432,MAP3K9,11,-1.5963,11,-1.6000,33,0.06025,44,0.52106,1,-4.4741,62,1.59482
ENSG00000100731,PCNX1,11,-1.3088,0,-6.2599,16,-0.8469,20,-0.4850,4,-2.6204,67,2.66451
ENSG00000197555,SIPA1L1,11,-2.3062,3,-4.2293,25,-1.1430,45,-0.2243,79,0.72540,100,1.59711
ENSG00000119707,RBM25,152,0.31827,323,1.77627,151,0.29690,80,-0.7487,4,-5.0847,88,-0.6830
ENSG00000080815,PSEN1,11,-2.3255,136,1.80774,55,0.08710,13,-2.1760,62,0.27377,45,-0.2966
ENSG00000119661,DNAL1,269,2.54483,42,-1.0000,90,0.25454,39,-1.0844,5,-3.9141,49,-0.8619
ENSG00000176903,PNMA1,122,-0.3882,12,-3.8513,11,-3.9261,98,-0.7475,151,-0.0430,345,2.12224
ENSG00000119711,ALDH6A1,93,0.46689,92,0.44345,102,0.64547,118,0.90175,2,-5.0073,44,-0.8793
ENSG00000119655,NPC2,263,1.16254,188,0.53583,289,1.35075,23,-2.7525,85,-0.7824,59,-1.5129
ENSG00000119682,AREL1,11,-1.0464,0,-6.0321,27,0.30505,27,0.32133,1,-3.9623,45,1.72329
ENSG00000119596,YLPM1,123,1.64401,60,0.27257,34,-0.6711,30,-0.8630,2,-4.7630,55,0.13462
ENSG00000198208,RPS6KL1,182,2.60458,8,-2.8489,23,-1.2463,18,-1.6082,28,-0.9705,50,-0.0540
ENSG00000119640,ACYP1,36,-0.4573,10,-2.4075,35,-0.5206,29,-0.7752,130,1.92292,47,-0.0318
ENSG00000170348,TMED10,365,1.68030,97,-0.6985,174,0.25832,70,-1.2116,82,-0.9766,129,-0.2841
ENSG00000133935,ERG28,11,-2.1828,30,-0.7728,31,-0.6937,39,-0.3454,104,1.42014,60,0.47859
ENSG00000198894,CIPC,11,-2.3899,41,-0.4654,130,1.60800,51,-0.1346,21,-1.5130,65,0.34956
ENSG00000100591,AHSA1,224,1.47067,23,-2.2957,59,-0.8683,60,-0.8546,143,0.60191,100,-0.0315
ENSG00000100596,SPTLC2,11,-2.0024,84,1.25105,52,0.35565,20,-1.1458,60,0.59800,34,-0.4313
ENSG00000119705,SLIRP,11,-4.3531,173,-0.3351,124,-0.8581,187,-0.2000,545,1.80370,219,0.07518
ENSG00000100603,SNW1,86,1.17936,20,-1.2522,23,-1.0730,28,-0.7121,81,1.07906,36,-0.3855
ENSG00000021645,NRXN3,51,-1.3786,0,-8.4377,3,-5.2663,83,-0.6189,323,1.88587,193,1.06676
ENSG00000165417,GTF2A1,11,-1.3447,30,0.13534,25,-0.1540,19,-0.5613,4,-2.6948,51,1.47693
ENSG00000071537,SEL1L,11,-2.5093,47,-0.3777,58,-0.0294,41,-0.6165,95,0.83104,81,0.68116
ENSG00000100764,PSMC1,240,1.37521,25,-2.3282,32,-1.9638,72,-0.7400,124,0.15257,150,0.60354
ENSG00000198668,CALM1,997,-1.0321,447,-2.2540,1126,-0.8426,2735,0.64376,1781,-0.1006,3077,1.11803
ENSG00000165914,TTC7B,11,-2.5535,0,-7.4676,75,0.35391,69,0.19876,76,0.35739,99,1.08672
ENSG00000183648,NDUFB1,316,-0.5426,142,-1.7792,552,0.39163,402,-0.1516,542,0.35734,562,0.52428
ENSG00000100600,LGMN,176,1.01615,38,-1.5054,179,1.04535,29,-1.9065,75,-0.4636,100,0.00284
ENSG00000100604,CHGA,362,1.37513,0,-8.9421,18,-3.4079,71,-1.3960,79,-1.2325,334,1.64986
ENSG00000100605,ITPK1,61,-1.5306,308,1.18087,180,0.19971,158,-0.0224,90,-0.9292,162,0.02399
ENSG00000165943,MOAP1,11,-4.7352,15,-4.3138,79,-1.9550,151,-0.9628,575,1.36110,543,1.70326
ENSG00000089737,DDX24,132,-0.9338,92,-1.4915,57,-2.2122,162,-0.6104,377,0.83403,413,1.33122
ENSG00000165949,IFI27,1439,3.50527,54,-2.7061,607,1.19383,66,-2.4296,1,-7.7356,15,-4.8160
ENSG00000119632,IFI27L2,209,0.33084,162,-0.0982,349,1.28566,166,-0.0638,126,-0.5124,97,-1.0605
ENSG00000119698,PPP4R4,11,-1.4230,0,-6.3800,3,-3.4615,22,-0.4220,1,-4.3054,82,3.37291
ENSG00000100697,DICER1,11,-1.6558,62,1.10559,9,-2.0697,35,0.07674,71,1.36922,23,-0.7039
ENSG00000182512,GLRX5,38,-1.3016,45,-1.0669,66,-0.4477,87,0.00491,118,0.52593,128,0.84017
ENSG00000250366,TUNAR,11,-1.3911,0,-6.3525,1,-4.8449,26,-0.1501,16,-0.8699,71,2.67238
ENSG00000227051,C14orf132,132,0.00303,67,-1.0876,74,-0.9383,147,0.18036,202,0.73957,152,0.28449
ENSG00000100744,GSKIP,11,-2.1624,24,-1.0437,30,-0.7300,58,0.36678,1,-5.0236,102,2.00381
ENSG00000090060,PAPOLA,520,3.06674,48,-1.5288,53,-1.3897,50,-1.4724,46,-1.6164,86,-0.7266
ENSG00000183576,SETD3,11,-2.5213,52,-0.2234,137,1.52576,34,-0.8850,38,-0.7372,73,0.42199
ENSG00000036530,CYP46A1,24,-2.1902,8,-3.7129,1,-6.6563,128,0.42595,17,-2.6857,260,2.84877
ENSG00000196405,EVL,11,-4.5522,77,-1.7981,146,-0.8189,308,0.41926,419,0.97947,365,0.92293
ENSG00000100811,YY1,220,1.38708,53,-1.0749,22,-2.4011,56,-0.9699,216,1.34720,78,-0.5350
ENSG00000197119,SLC25A29,59,0.24537,69,0.52278,118,1.57387,29,-0.8936,2,-4.5674,39,-0.4964
ENSG00000140105,WARS,362,2.31652,0,-8.2740,77,-0.6333,35,-1.8529,17,-2.8608,152,0.62969
ENSG00000183092,BEGAIN,279,2.82270,0,-7.7276,2,-5.1483,65,-0.2008,56,-0.4415,56,-0.5252
ENSG00000214548,MEG3,147,-1.9872,0,-10.471,74,-3.0077,760,0.65482,906,0.98258,884,1.22746
ENSG00000078304,PPP2R5C,205,0.29943,171,-0.0166,203,0.28256,153,-0.2000,114,-0.6797,180,0.09166
ENSG00000197102,DYNC1H1,11,-4.9015,212,-0.6081,274,-0.1857,312,0.02577,280,-0.1518,529,1.27908
ENSG00000080824,HSP90AA1,227,-3.4281,2244,0.09095,1069,-1.1064,2515,0.28655,1656,-0.4129,3588,1.21774
ENSG00000100865,CINP,11,-1.8017,30,-0.3355,22,-0.8112,30,-0.3159,23,-0.7649,71,1.57397
ENSG00000196663,TECPR2,11,-2.0157,61,0.63936,12,-1.9252,25,-0.8456,25,-0.8745,81,1.57692
ENSG00000156381,ANKRD9,11,-2.1644,0,-7.0886,28,-0.8482,102,1.40648,62,0.48445,63,0.63205
ENSG00000198752,CDC42BPB,11,-2.8562,40,-1.0042,92,0.33312,93,0.35008,61,-0.3418,116,0.94954
ENSG00000100664,EIF5,11,-4.2653,122,-0.7834,263,0.49128,201,0.02632,174,-0.2107,307,0.98758
ENSG00000075413,MARK3,13,-2.1379,50,-0.0581,51,-0.0232,55,0.09259,87,0.91101,54,0.06580
