Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000079102,RUNX1T1,27,0.11017,20,-0.3697,3,-2.9243,39,0.77988,15,-0.7401,24,-0.0804,28,0.17475,47,0.99924,16,-0.7132
ENSG00000205133,TRIQK,27,-0.1793,18,-0.7581,34,0.19522,35,0.25546,17,-0.9075,27,-0.1696,22,-0.5343,50,0.80234,38,0.39729
ENSG00000188343,FAM92A,27,-0.3872,36,0.06274,3,-3.4664,57,0.90569,14,-1.3411,22,-0.6515,36,0.07564,39,0.20381,43,0.40499
ENSG00000164951,PDP1,27,-1.7058,7,-3.6452,8,-3.4715,221,1.96759,29,-1.5853,56,-0.6184,74,-0.2062,93,0.16545,97,0.25852
ENSG00000164944,VIRMA,27,0.63590,10,-0.8419,26,0.60862,24,0.51240,29,0.76066,12,-0.6469,13,-0.5172,9,-0.9685,14,-0.4346
ENSG00000156162,DPY19L4,27,0.34193,48,1.29708,48,1.30962,16,-0.5332,19,-0.2226,12,-0.8203,15,-0.6429,9,-1.2526,18,-0.3304
ENSG00000164941,INTS8,27,1.26993,13,0.07464,13,0.15941,11,-0.1963,9,-0.5208,0,-3.9839,12,0.00520,13,0.07459,13,0.05672
ENSG00000156170,NDUFAF6,27,0.21479,22,-0.0682,20,-0.2112,30,0.41364,24,0.06955,15,-0.6895,22,-0.1233,25,0.09490,22,-0.0970
ENSG00000156467,UQCRB,1088,0.25920,1159,0.36077,890,-0.0585,686,-0.5022,1201,0.41853,796,-0.2328,972,0.08806,857,-0.1173,890,-0.0645
ENSG00000156471,PTDSS1,27,-0.7088,31,-0.4724,25,-0.7906,73,0.99668,22,-0.9832,23,-0.9264,31,-0.5119,47,0.13430,64,0.71607
ENSG00000169439,SDC2,340,2.65038,77,-0.0124,27,-1.5866,18,-2.2792,11,-2.9023,169,1.27937,54,-0.6070,45,-0.8381,59,-0.4493
ENSG00000104324,CPQ,27,0.06484,51,1.10203,70,1.68023,3,-2.9805,18,-0.5297,57,1.30441,19,-0.4615,5,-2.2928,17,-0.6662
ENSG00000180543,TSPYL5,27,-0.4196,17,-1.1314,14,-1.3787,56,0.84127,14,-1.3873,39,0.13849,29,-0.3426,70,1.11800,37,0.06845
ENSG00000147649,MTDH,27,-1.9303,153,0.72571,175,0.94963,117,0.33080,153,0.73290,94,-0.0487,52,-1.0237,86,-0.1993,70,-0.5429
ENSG00000104341,LAPTM4B,27,-0.9684,94,1.00523,76,0.63851,29,-0.9367,18,-1.5891,43,-0.2465,38,-0.4788,47,-0.1075,85,0.95140
ENSG00000132561,MATN2,27,1.00638,48,2.03860,20,0.51032,8,-0.8876,29,1.13242,5,-1.5336,7,-1.1815,4,-1.9132,5,-1.6418
ENSG00000156482,RPL30,869,-0.2907,2154,1.18716,2148,1.18250,507,-1.1870,1656,0.74077,721,-0.5774,912,-0.2357,776,-0.4644,698,-0.6763
ENSG00000132541,RIDA,27,-1.6721,122,0.64172,66,-0.3265,52,-0.7307,48,-0.8092,204,1.53110,94,0.24456,45,-0.9245,87,0.11708
ENSG00000104361,NIPAL2,27,0.89261,5,-1.5832,4,-1.9004,30,1.26347,3,-2.0785,4,-1.8425,15,-0.0026,19,0.37074,15,-0.0639
ENSG00000253948,VPS13B-DT,27,-0.4535,45,0.34587,28,-0.3890,26,-0.5583,45,0.34703,34,-0.1024,39,0.12964,35,-0.0509,45,0.39101
ENSG00000132549,VPS13B,27,0.79580,19,0.22065,17,0.07346,12,-0.4859,9,-0.9098,10,-0.7470,11,-0.6539,24,0.64153,22,0.50544
ENSG00000164919,COX6C,1004,-0.0860,671,-0.7076,668,-0.7148,1207,0.22704,1219,0.21979,1006,-0.0824,1001,-0.1003,1069,0.01229,1338,0.41213
ENSG00000147669,POLR2K,27,-2.2421,132,0.14667,102,-0.2574,151,0.40883,114,-0.0821,101,-0.2781,98,-0.3513,171,0.56254,149,0.37990
ENSG00000034677,RNF19A,27,-0.0964,54,1.03010,30,0.05610,35,0.33489,7,-2.0138,14,-1.1043,23,-0.3469,45,0.73086,25,-0.2068
ENSG00000186106,ANKRD46,27,-1.2715,52,-0.2792,41,-0.6481,93,0.71859,54,-0.2236,45,-0.4866,57,-0.1582,90,0.58367,70,0.19726
ENSG00000070756,PABPC1,27,-3.2901,530,1.26221,407,0.80854,179,-0.5387,369,0.64546,217,-0.2034,242,-0.0313,256,0.06065,156,-0.7624
ENSG00000164924,YWHAZ,27,-5.0333,357,-1.2723,319,-1.4439,1528,1.16562,566,-0.5777,972,0.26524,746,-0.1652,1086,0.44434,994,0.33605
ENSG00000261087,AP003469.4,27,0.78467,23,0.52503,16,-0.0236,13,-0.3197,16,-0.0049,3,-2.4739,20,0.36114,8,-1.1364,18,0.18693
ENSG00000120963,ZNF706,86,-0.3673,145,0.46672,160,0.62733,143,0.49782,86,-0.3612,55,-1.0411,85,-0.4043,99,-0.1386,106,-0.0358
ENSG00000104490,NCALD,52,-2.0205,27,-2.9581,11,-4.1727,333,0.96740,451,1.37005,278,0.54426,204,0.05217,198,0.00161,140,-0.5816
ENSG00000048392,RRM2B,27,-0.3006,24,-0.4502,31,-0.0642,33,-0.0028,66,1.14222,35,0.10402,23,-0.5534,37,0.19459,30,-0.1558
ENSG00000104517,UBR5,27,-0.1781,38,0.37095,30,-0.0177,32,0.09842,26,-0.2304,27,-0.1871,25,-0.3035,39,0.40636,30,0.02241
ENSG00000155090,KLF10,27,0.46453,7,-1.5015,1,-3.7704,35,1.05178,18,-0.1693,28,0.50751,19,-0.1232,35,0.89068,8,-1.4299
ENSG00000155096,AZIN1,27,-2.4228,179,0.43343,110,-0.3309,223,0.90958,108,-0.3541,91,-0.6142,117,-0.2627,126,-0.1236,156,0.24064
ENSG00000155097,ATP6V1C1,27,-2.4571,80,-0.8410,33,-2.1652,280,1.32768,84,-0.7679,139,0.00176,94,-0.6533,188,0.47811,186,0.51281
ENSG00000164929,BAALC,40,-2.8511,500,0.98592,199,-0.4892,217,-0.3904,282,0.05308,273,-0.0011,336,0.36923,217,-0.3609,329,0.33007
ENSG00000164933,SLC25A32,27,0.43498,7,-1.6480,22,0.13874,34,0.90593,11,-0.9459,16,-0.3674,20,0.00947,11,-0.9137,21,0.07771
ENSG00000164934,DCAF13,27,0.77055,21,0.41030,19,0.18519,16,-0.0978,8,-1.0117,20,0.32734,12,-0.5671,11,-0.6076,18,0.19266
ENSG00000176406,RIMS2,27,-0.7426,15,-1.6258,11,-2.0723,60,0.55866,29,-0.6153,71,0.77617,49,0.21761,50,0.20658,52,0.29280
ENSG00000147650,LRP12,27,0.53092,16,-0.2314,6,-1.7430,43,1.54501,17,-0.1595,16,-0.2942,10,-0.9588,16,-0.2706,12,-0.7032
ENSG00000169946,ZFPM2,27,0.50595,8,-1.3897,1,-4.2372,47,1.72147,20,0.03252,59,1.87816,8,-1.3037,0,-5.3928,4,-2.3696
ENSG00000254615,AC027031.2,27,0.47223,3,-2.5828,4,-2.1581,26,0.49154,16,-0.3616,15,-0.4048,15,-0.5100,30,0.67388,30,0.76368
ENSG00000164830,OXR1,384,0.96531,65,-1.7963,57,-1.9709,327,0.78879,133,-0.7210,77,-1.5277,112,-1.0460,417,1.10712,266,0.40516
ENSG00000147655,RSPO2,27,0.41716,1,-4.1449,2,-3.3046,34,0.89176,0,-8.2914,7,-1.5020,18,-0.1951,58,1.72744,24,0.27990
ENSG00000104408,EIF3E,27,-1.9919,163,0.76661,141,0.53116,108,0.10391,125,0.33167,124,0.31524,75,-0.5055,125,0.33119,73,-0.5486
ENSG00000104412,EMC2,27,-1.5964,115,0.63629,187,1.46660,52,-0.6611,58,-0.4585,130,0.83814,60,-0.4307,66,-0.2382,61,-0.4038
ENSG00000164841,TMEM74,27,1.33075,14,0.32383,10,-0.2370,25,1.40772,4,-1.4415,1,-2.9648,10,-0.2850,5,-1.3212,5,-1.3351
ENSG00000120526,NUDCD1,27,0.98227,14,-0.0748,9,-0.6413,25,0.96389,7,-1.0026,8,-0.9201,10,-0.5406,24,0.82339,7,-1.1270
ENSG00000120533,ENY2,481,2.51359,84,-0.5136,71,-0.7602,102,-0.2285,93,-0.3531,61,-0.9900,87,-0.4969,51,-1.2485,91,-0.4145
ENSG00000147654,EBAG9,27,0.02534,22,-0.2785,33,0.32755,45,0.96472,33,0.33192,6,-2.1523,20,-0.4901,20,-0.4039,24,-0.1715
ENSG00000147642,SYBU,680,3.10203,18,-2.9162,7,-4.2812,146,0.22399,26,-2.3974,60,-1.1641,68,-1.0439,113,-0.2005,107,-0.3208
ENSG00000164794,KCNV1,27,-0.2334,0,-8.8522,2,-3.8709,88,2.11170,0,-6.7528,2,-3.9635,29,-0.1375,49,0.72198,31,0.00702
ENSG00000104447,TRPS1,27,0.04599,58,1.30898,33,0.34905,15,-0.9047,0,-5.7499,19,-0.4740,17,-0.6679,37,0.57367,37,0.62687
ENSG00000147677,EIF3H,27,-2.8426,177,-0.0422,165,-0.1439,179,-0.0230,26,-2.9077,78,-1.2811,140,-0.4381,353,1.08975,356,1.28130
ENSG00000147679,UTP23,27,0.92951,22,0.60727,23,0.70518,11,-0.4894,8,-0.9149,11,-0.4208,12,-0.3313,15,0.01858,13,-0.2272
ENSG00000164754,RAD21,27,-2.2906,140,0.19257,228,0.98753,149,0.31583,78,-0.7200,123,-0.0116,104,-0.3022,130,0.07656,129,0.07018
ENSG00000164758,MED30,27,1.34272,7,-0.8006,35,1.81467,11,-0.1241,6,-1.0279,12,0.07672,9,-0.4842,0,-3.7998,7,-0.7862
ENSG00000182197,EXT1,27,1.36380,0,-3.9252,8,-0.5283,22,1.14540,4,-1.6372,2,-2.1776,6,-1.0379,15,0.42885,13,0.25375
ENSG00000177570,SAMD12,303,3.16796,4,-3.7227,20,-1.5244,41,-0.5089,43,-0.4020,37,-0.6451,34,-0.7993,52,-0.1135,30,-1.0205
ENSG00000147676,MAL2,34,-1.2982,4,-4.3197,5,-4.0029,168,1.43865,82,0.04128,57,-0.5204,58,-0.5174,150,1.02736,85,0.12022
ENSG00000136999,CCN3,27,-0.1951,11,-1.4565,2,-3.5620,56,1.13220,99,2.00166,18,-0.8206,12,-1.4281,37,0.31659,17,-0.9261
ENSG00000136960,ENPP2,136,-0.6677,272,0.41071,1251,3.42904,52,-2.2202,459,1.28903,133,-0.7084,56,-2.0957,11,-4.3080,23,-3.4133
ENSG00000064313,TAF2,27,1.35877,8,-0.5974,12,0.08939,16,0.55688,8,-0.4742,11,-0.1255,9,-0.4191,9,-0.4238,7,-0.7419
ENSG00000155792,DEPTOR,27,1.06081,24,0.90691,35,1.52426,7,-0.9910,0,-7.3524,1,-3.6405,10,-0.4977,30,1.26535,7,-1.1055
ENSG00000172172,MRPL13,69,0.74431,39,-0.1595,39,-0.1600,39,-0.2062,42,-0.0481,48,0.15232,33,-0.4381,64,0.62167,38,-0.2302
ENSG00000178764,ZHX2,27,0.63430,50,1.69566,33,0.96777,4,-2.2676,19,0.12262,25,0.50330,15,-0.2500,5,-1.9407,9,-1.0748
ENSG00000136986,DERL1,27,-0.5435,30,-0.3556,40,0.06111,59,0.77320,15,-1.4146,28,-0.4592,26,-0.6527,70,0.98462,40,0.06752
ENSG00000189376,C8orf76,27,0.70784,18,0.09627,14,-0.3126,27,0.83874,7,-1.2156,8,-1.0512,10,-0.8981,16,-0.0868,20,0.27652
ENSG00000165156,ZHX1,27,-0.8713,80,0.82906,58,0.31410,36,-0.4463,25,-0.9999,49,0.03536,50,0.06957,84,0.91254,39,-0.3482
ENSG00000156795,WDYHV1,27,0.91178,20,0.42954,17,0.22263,17,0.21878,4,-1.9771,28,1.00887,10,-0.5859,15,-0.0093,7,-1.1529
ENSG00000156804,FBXO32,27,0.34226,26,0.31816,83,2.33367,13,-0.8469,13,-0.7528,9,-1.3446,18,-0.3231,6,-1.8223,17,-0.3964
ENSG00000176853,FAM91A1,27,0.14068,9,-1.4929,31,0.37113,35,0.61704,12,-1.0110,20,-0.3313,22,-0.1688,20,-0.3160,31,0.39329
ENSG00000164983,TMEM65,27,-0.6209,47,0.24663,18,-1.2064,61,0.74360,19,-1.1001,56,0.50790,36,-0.1998,36,-0.1878,44,0.14105
ENSG00000170881,RNF139,27,-0.2855,23,-0.5339,37,0.20056,41,0.41226,26,-0.3195,43,0.45020,23,-0.5317,56,0.86917,24,-0.4933
ENSG00000147687,TATDN1,27,-0.2065,23,-0.4428,44,0.55565,40,0.47794,31,0.01214,23,-0.4099,22,-0.5628,36,0.23723,30,-0.0226
ENSG00000147684,NDUFB9,27,-3.8721,296,-0.3406,410,0.17018,293,-0.3864,521,0.55465,417,0.19699,413,0.19972,407,0.15796,465,0.41303
ENSG00000170873,MTSS1,27,-0.1939,39,0.40923,64,1.20181,20,-0.6682,30,-0.0399,16,-0.9684,18,-0.8399,16,-0.9563,48,0.83546
ENSG00000104549,SQLE,27,-0.6387,38,-0.1398,97,1.41912,62,0.75178,41,-0.0018,33,-0.3476,27,-0.6715,16,-1.4539,31,-0.4523
ENSG00000164961,WASHC5,38,0.17843,63,0.99042,56,0.79374,34,-0.0009,23,-0.5679,24,-0.5097,34,0.00125,23,-0.5653,22,-0.7157
ENSG00000156831,NSMCE2,27,1.23309,14,0.20186,15,0.24235,13,0.10073,16,0.34141,3,-1.8716,5,-1.3249,12,-0.0078,13,0.04658
ENSG00000173334,TRIB1,27,0.99430,2,-2.6181,3,-2.0749,11,-0.3861,13,-0.1116,34,1.40626,17,0.27901,7,-1.0747,15,0.03229
ENSG00000153310,FAM49B,27,-1.6488,46,-0.8524,96,0.28502,120,0.72281,48,-0.7765,52,-0.6724,68,-0.2847,117,0.60340,101,0.40405
ENSG00000153317,ASAP1,27,-1.0580,24,-1.2104,23,-1.3058,89,0.91489,61,0.19205,58,0.12108,52,-0.0734,76,0.55136,48,-0.1836
ENSG00000155897,ADCY8,27,0.54889,18,-0.0957,7,-1.5050,11,-0.8479,0,-6.0924,2,-2.8101,12,-0.6986,55,1.79734,35,1.16237
ENSG00000132294,EFR3A,27,-2.2843,35,-1.9112,22,-2.5670,185,0.72618,212,0.87004,136,0.14883,123,-0.0158,146,0.26248,146,0.29340
ENSG00000184156,KCNQ3,351,2.46619,5,-4.1583,7,-3.6497,114,0.48082,39,-1.2346,58,-0.6177,80,-0.1472,61,-0.5425,68,-0.4164
ENSG00000129295,LRRC6,27,1.05721,27,1.08230,4,-1.6670,12,-0.2287,9,-0.6424,8,-0.7940,19,0.52297,8,-0.8746,11,-0.4134
ENSG00000129292,PHF20L1,27,-0.3646,23,-0.5978,39,0.21866,41,0.33099,11,-1.6531,25,-0.4964,29,-0.2488,22,-0.6571,60,1.05463
ENSG00000104419,NDRG1,27,-2.5389,265,0.95200,605,2.51306,69,-1.2374,303,1.18193,169,0.21903,80,-1.0036,21,-2.8658,40,-2.0688
ENSG00000131773,KHDRBS3,27,-2.1451,37,-1.6856,55,-1.0850,215,1.21554,108,-0.0609,150,0.45523,104,-0.1381,159,0.54840,89,-0.3950
ENSG00000147724,FAM135B,682,5.92004,2,-4.6775,4,-4.1486,23,-1.6732,10,-2.8258,1,-5.2295,6,-3.6601,21,-1.7178,11,-2.7667
ENSG00000167632,TRAPPC9,27,-0.3296,22,-0.6072,31,-0.0949,44,0.49569,19,-0.8686,47,0.53627,28,-0.2641,37,0.15238,36,0.12827
ENSG00000282164,PEG13,27,0.95002,0,-5.9464,4,-2.0103,24,0.84861,9,-0.8022,0,-4.4497,13,-0.2527,27,0.95921,19,0.45062
ENSG00000123908,AGO2,27,0.17710,26,0.12298,30,0.35043,18,-0.5046,34,0.53156,37,0.68146,14,-0.8441,16,-0.5714,27,0.21140
ENSG00000169398,PTK2,27,-1.9446,102,0.05836,215,1.29457,99,0.02129,158,0.76597,68,-0.5584,91,-0.1204,81,-0.2962,72,-0.5115
ENSG00000022567,SLC45A4,27,0.80510,0,-6.5895,2,-3.1144,15,-0.1280,4,-2.0137,4,-2.1181,18,0.14668,51,1.94090,21,0.44818
ENSG00000184489,PTP4A3,27,0.92347,6,-1.2399,0,-4.1033,17,0.22187,12,-0.3293,5,-1.6163,7,-1.1727,28,0.96714,27,1.04980
ENSG00000181790,ADGRB1,27,-1.4022,24,-1.5475,7,-3.3422,111,0.89661,33,-1.1162,73,0.11999,72,0.09016,109,0.76219,89,0.47153
ENSG00000198576,ARC,27,0.54175,10,-0.8918,0,-4.6608,35,1.13720,17,-0.1904,20,0.06007,20,0.10415,18,-0.0593,12,-0.6975
ENSG00000130193,THEM6,27,0.48643,27,0.51026,21,0.07326,28,0.61430,7,-1.5492,4,-2.1350,9,-1.1516,35,0.92262,20,0.04156
ENSG00000180155,LYNX1,27,-2.1402,60,-0.9561,42,-1.4756,162,0.66648,90,-0.3402,69,-0.7377,162,0.65798,148,0.44627,130,0.26391
ENSG00000160932,LY6E,27,-2.8840,61,-1.6885,38,-2.3643,367,1.28587,255,0.50092,177,-0.0850,157,-0.2887,261,0.53357,185,-0.0136
ENSG00000176956,LY6H,27,-4.1341,99,-2.2548,35,-3.7385,1050,1.71398,429,-0.0431,651,0.62421,326,-0.5118,432,-0.0342,436,-0.0207
ENSG00000250571,GLI4,27,0.43162,13,-0.6850,22,0.10575,20,-0.0572,12,-0.8065,38,0.98519,20,0.01028,13,-0.6171,20,-0.0555
ENSG00000253716,MINCR,333,3.75973,44,-0.2077,43,-0.2324,16,-1.8240,31,-0.7171,33,-0.6253,18,-1.6528,7,-2.8183,20,-1.4252
ENSG00000158106,RHPN1,27,-0.3695,73,1.23607,20,-0.7960,55,0.84878,9,-1.8922,5,-2.6662,24,-0.6053,37,0.12244,41,0.31341
ENSG00000014164,ZC3H3,27,1.37888,10,-0.1675,12,0.01701,16,0.57487,3,-1.7844,3,-1.7265,13,0.20346,12,0.05752,6,-0.9456
ENSG00000147813,NAPRT,27,0.25125,18,-0.3536,20,-0.1743,21,-0.1443,22,-0.0565,26,0.22520,18,-0.4235,21,-0.0968,31,0.52603
ENSG00000104529,EEF1D,310,1.05895,301,1.01222,380,1.41752,79,-1.1661,197,0.31528,154,-0.0732,123,-0.4574,50,-1.7753,72,-1.3146
ENSG00000104524,PYCR3,27,0.43328,17,-0.2335,6,-1.8396,29,0.64999,11,-0.9722,11,-0.8906,17,-0.2977,46,1.33349,17,-0.3224
ENSG00000104522,TSTA3,372,3.87430,17,-1.6905,13,-2.0827,40,-0.4797,23,-1.2766,19,-1.5477,14,-2.0936,34,-0.6913,29,-1.0091
ENSG00000183309,ZNF623,27,0.98428,12,-0.2569,12,-0.2529,19,0.44761,6,-1.1829,5,-1.6400,13,-0.1160,11,-0.4280,18,0.37327
ENSG00000180900,SCRIB,27,-0.2041,53,0.87323,44,0.57092,23,-0.4654,27,-0.1927,33,0.11592,30,-0.0121,24,-0.3981,27,-0.2354
ENSG00000179950,PUF60,27,-1.9366,143,0.60671,167,0.86282,114,0.27451,88,-0.1631,88,-0.1577,90,-0.1453,82,-0.2777,85,-0.2356
ENSG00000185189,NRBP2,27,-1.4989,129,0.92763,179,1.49829,58,-0.3644,58,-0.3410,120,0.81682,44,-0.8267,64,-0.1879,44,-0.8104
ENSG00000178209,PLEC,355,1.76154,302,1.46877,72,-0.8456,79,-0.7594,47,-1.4924,168,0.47422,91,-0.5294,78,-0.7327,69,-0.9716
ENSG00000178719,GRINA,27,-3.5135,263,-0.1538,143,-1.0798,459,0.83657,172,-0.8085,292,0.00961,201,-0.6152,479,0.81049,394,0.54571
ENSG00000178896,EXOSC4,27,0.28996,15,-0.6405,19,-0.2217,23,0.08535,16,-0.4684,21,-0.0873,20,-0.1856,30,0.46731,26,0.28401
ENSG00000197858,GPAA1,28,-1.8233,102,0.14031,101,0.11824,102,0.15597,87,-0.1093,128,0.49697,75,-0.3651,119,0.38251,101,0.13481
ENSG00000179091,CYC1,355,1.07978,137,-0.4499,121,-0.6450,217,0.30268,99,-0.9388,113,-0.7469,144,-0.3997,215,0.25406,217,0.29920
ENSG00000179526,SHARPIN,27,-0.0383,57,1.18633,42,0.65635,15,-0.9790,18,-0.6097,16,-0.7840,28,0.05703,21,-0.4405,31,0.21526
ENSG00000179632,MAF1,27,-0.7818,70,0.72091,77,0.87166,47,0.06399,25,-0.8891,47,0.08863,39,-0.2324,50,0.18347,35,-0.4212
ENSG00000179832,MROH1,27,-0.6574,29,-0.5316,7,-2.5456,51,0.36442,15,-1.4950,31,-0.4442,44,0.12815,84,1.15615,56,0.53379
ENSG00000261236,BOP1,27,-0.2559,19,-0.7846,19,-0.8115,49,0.79614,27,-0.2227,17,-0.9271,24,-0.4313,52,0.77813,36,0.23172
ENSG00000185122,HSF1,248,2.80400,38,-0.5032,42,-0.3355,35,-0.6855,22,-1.3293,17,-1.6814,35,-0.6748,35,-0.6424,46,-0.2409
ENSG00000185000,DGAT1,132,2.08774,22,-0.9012,14,-1.5495,38,-0.0512,21,-0.9221,31,-0.3589,19,-1.1985,51,0.42502,43,0.15418
ENSG00000261678,SCRT1,27,-0.1183,13,-1.1753,3,-3.0646,25,-0.2568,19,-0.6703,20,-0.5882,37,0.42400,55,1.03489,44,0.73893
ENSG00000185803,SLC52A2,27,0.56630,14,-0.4051,16,-0.2211,21,0.21271,3,-2.5929,13,-0.5373,13,-0.5612,36,1.05897,23,0.35961
ENSG00000071894,CPSF1,27,0.18056,19,-0.3837,20,-0.2825,37,0.80033,18,-0.4000,8,-1.5421,11,-1.2514,26,0.12262,36,0.74703
ENSG00000160948,VPS28,27,-2.2483,144,0.27973,145,0.28514,131,0.13982,99,-0.3138,104,-0.2377,116,-0.0628,127,0.07571,155,0.44220
ENSG00000187954,CYHR1,32,-1.1945,53,-0.4291,67,-0.0851,78,0.18430,60,-0.2548,101,0.57930,63,-0.1803,105,0.64410,72,0.03076
ENSG00000167702,KIFC2,27,-1.4830,25,-1.5704,13,-2.5477,87,0.34137,41,-0.8663,96,0.46362,95,0.50047,112,0.71187,92,0.43028
ENSG00000160972,PPP1R16A,27,-0.1850,39,0.40982,11,-1.4655,22,-0.5203,23,-0.4421,24,-0.3367,50,0.91044,28,-0.1428,34,0.18068
ENSG00000167700,MFSD3,27,-0.1569,9,-1.7406,11,-1.4399,46,0.80280,11,-1.4244,37,0.34797,23,-0.4582,49,0.79352,37,0.38766
ENSG00000160959,LRRC14,27,0.28393,21,-0.1095,16,-0.4887,26,0.29352,6,-1.9525,37,0.82161,21,-0.0841,18,-0.3251,24,0.10640
ENSG00000254402,LRRC24,27,0.43633,16,-0.3730,8,-1.3753,26,0.45862,17,-0.2311,6,-1.8365,23,0.18014,10,-1.1202,31,0.76635
ENSG00000213563,C8orf82,27,0.19485,22,-0.1435,20,-0.2501,24,0.05982,8,-1.5140,25,0.08525,22,-0.1330,37,0.72118,26,0.16157
ENSG00000147799,ARHGAP39,27,0.78925,10,-0.7088,14,-0.2456,18,0.16252,0,-7.5478,6,-1.4555,10,-0.8308,34,1.18929,25,0.75276
ENSG00000161016,RPL8,554,-0.2152,1024,0.76805,894,0.54446,443,-0.6051,855,0.47193,561,-0.1970,599,-0.1042,618,-0.0439,522,-0.3370
ENSG00000147789,ZNF7,27,1.52779,2,-1.9759,19,0.92002,10,-0.0482,19,0.91404,8,-0.4157,6,-0.9297,0,-3.8348,9,-0.1863
ENSG00000170619,COMMD5,27,0.12886,18,-0.5190,32,0.43168,28,0.21646,19,-0.4298,25,-0.0003,29,0.26622,15,-0.7819,24,-0.0543
ENSG00000182307,C8orf33,31,-0.6579,58,0.31571,42,-0.1673,47,-0.0084,57,0.30188,60,0.37099,48,0.03292,53,0.18718,38,-0.3763
ENSG00000181404,WASHC1,194,1.93156,50,-0.3563,60,-0.0568,59,-0.0966,70,0.18448,18,-1.8713,46,-0.5099,36,-0.8329,56,-0.1956
ENSG00000172785,CBWD1,27,1.37672,6,-0.8553,6,-0.8970,15,0.42142,23,1.11191,1,-3.3300,13,0.15889,3,-1.7630,8,-0.5311
ENSG00000107104,KANK1,27,-0.2425,88,1.71916,59,1.03063,8,-2.0243,31,-0.0427,49,0.70848,34,0.15503,6,-2.4847,16,-1.0834
ENSG00000080503,SMARCA2,27,-2.2145,85,-0.5073,63,-0.9627,121,0.05063,58,-1.0847,108,-0.1406,120,0.03513,237,1.13979,177,0.73903
ENSG00000147852,VLDLR,27,-0.3043,18,-0.8763,57,0.89767,34,0.04515,14,-1.2497,5,-2.6810,12,-1.5685,73,1.31434,53,0.88689
ENSG00000080298,RFX3,27,0.42696,25,0.32293,17,-0.2984,19,-0.1544,7,-1.5016,25,0.32984,16,-0.3941,19,-0.1420,28,0.54574
ENSG00000106688,SLC1A1,27,-0.4219,31,-0.1853,3,-3.3660,67,1.18208,15,-1.2553,31,-0.2087,29,-0.3303,38,0.10179,44,0.37363
ENSG00000106993,CDC37L1,27,-0.4395,25,-0.5675,24,-0.5849,52,0.67790,24,-0.6144,43,0.28033,34,-0.0929,30,-0.2573,42,0.28345
ENSG00000147853,AK3,27,-1.0334,89,0.82398,94,0.92628,35,-0.6800,16,-1.8092,88,0.81018,62,0.27084,36,-0.5929,47,-0.2199
ENSG00000107020,PLGRKT,27,1.27472,39,1.96208,15,0.35752,10,-0.2531,8,-0.7010,4,-1.4693,11,-0.1200,1,-3.4839,4,-1.6001
ENSG00000099219,ERMP1,27,0.29597,33,0.63286,86,2.34976,12,-0.9262,20,-0.1528,20,-0.1373,9,-1.4804,10,-1.1173,14,-0.7675
ENSG00000183354,KIAA2026,27,-0.6341,50,0.33334,66,0.77045,37,-0.1646,44,0.10719,36,-0.1778,34,-0.3022,51,0.35611,36,-0.1934
ENSG00000137040,RANBP6,27,-0.3640,21,-0.7216,16,-1.1147,55,0.87403,24,-0.5152,27,-0.3617,31,-0.1529,38,0.15642,42,0.34813
ENSG00000137033,IL33,27,0.35560,65,1.86950,9,-1.3345,6,-1.8428,0,-5.3008,67,1.92699,24,0.20879,10,-1.1523,9,-1.3529
ENSG00000147854,UHRF2,27,0.74678,13,-0.3625,21,0.33879,14,-0.2966,27,0.75362,14,-0.2430,7,-1.3055,17,0.03412,20,0.26910
ENSG00000107077,KDM4C,27,1.31991,12,-0.0011,20,0.80915,12,-0.0298,16,0.43734,7,-0.7030,6,-1.0567,3,-1.8604,11,-0.1147
ENSG00000137038,DMAC1,27,-2.1376,103,-0.1265,169,0.65837,128,0.23934,133,0.26953,95,-0.2485,112,-0.0047,120,0.10482,108,-0.0563
ENSG00000153707,PTPRD,27,-2.0050,108,0.08538,256,1.53049,118,0.25763,114,0.17747,102,-0.0002,55,-1.0086,106,0.05573,83,-0.3500
ENSG00000225706,PTPRD-AS1,27,0.94684,38,1.54515,49,2.00772,4,-1.8670,14,-0.0846,3,-2.0460,8,-0.9995,6,-1.3585,8,-0.9158
ENSG00000153714,LURAP1L,27,1.32764,25,1.22826,32,1.64041,6,-1.1286,18,0.67856,4,-1.5668,5,-1.2962,4,-1.6186,5,-1.3416
ENSG00000107186,MPDZ,27,-0.9137,72,0.61759,125,1.56838,48,-0.0314,55,0.19462,41,-0.2807,27,-0.9952,40,-0.3197,39,-0.3875
ENSG00000147862,NFIB,304,1.63840,135,0.26551,97,-0.2608,95,-0.3077,97,-0.2554,173,0.66710,91,-0.3804,48,-1.3060,72,-0.7585
ENSG00000175893,ZDHHC21,27,-0.3746,36,0.07354,22,-0.6715,57,0.92718,21,-0.7098,33,-0.0700,26,-0.4332,29,-0.2775,38,0.19716
