Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000267855,NDUFA7,178,-0.0557,176,-0.0848,155,-0.2711,212,0.29330
ENSG00000233927,RPS28,1997,0.94531,875,-0.7944,1173,-0.1397,1212,-0.0998
ENSG00000185236,RAB11B,99,-0.3610,136,0.28156,111,-0.1312,124,0.05208
ENSG00000099785,MARCH2,61,0.72379,40,-0.1211,30,-0.5354,34,-0.4178
ENSG00000099783,HNRNPM,89,0.02772,86,-0.0556,88,0.00802,89,0.03645
ENSG00000133250,ZNF414,16,-0.5741,34,1.16520,17,-0.4515,13,-0.9310
ENSG00000198258,UBL5,710,0.19392,631,-0.0427,528,-0.3199,652,0.02445
ENSG00000127445,PIN1,383,-0.5053,555,0.22909,359,-0.5467,620,0.41611
ENSG00000105088,OLFM2,89,0.20021,59,-0.6439,119,0.68198,83,0.06982
ENSG00000080573,COL5A3,32,0.14285,14,-1.4851,38,0.40961,48,0.96980
ENSG00000130813,SHFL,48,0.10679,47,0.04463,36,-0.3821,47,0.03668
ENSG00000130811,EIF3G,73,-0.4002,102,0.27238,109,0.29351,83,-0.1650
ENSG00000130816,DNMT1,24,-0.0842,27,0.14866,29,0.25727,21,-0.2791
ENSG00000105364,MRPL4,79,-0.0880,99,0.42276,79,-0.0825,65,-0.4455
ENSG00000105376,ICAM5,109,-0.7132,155,-0.1091,63,-1.4767,276,1.14750
ENSG00000267673,FDX2,95,-0.5773,164,0.57231,137,0.07995,112,-0.2859
ENSG00000105401,CDC37,91,-0.8131,174,0.47480,156,0.14295,143,-0.0031
ENSG00000065989,PDE4A,32,-0.6468,60,0.67723,73,0.81086,24,-1.1017
ENSG00000079999,KEAP1,36,-0.5149,47,-0.0417,56,0.24679,57,0.34656
ENSG00000130734,ATG4D,15,-0.3868,23,0.50728,20,0.07964,15,-0.3667
ENSG00000129355,CDKN2D,163,-0.5402,240,0.21890,244,0.17742,231,0.10031
ENSG00000129353,SLC44A2,75,0.71930,40,-0.5976,59,0.19158,46,-0.2286
ENSG00000267100,ILF3-DT,27,-0.5892,45,0.43093,35,-0.1089,39,0.03426
ENSG00000129351,ILF3,66,-0.3646,87,0.17008,94,0.25418,79,-0.0327
ENSG00000213339,QTRT1,21,-0.7894,44,0.70556,24,-0.5183,34,0.02355
ENSG00000079805,DNM2,34,0.59577,11,-1.5787,52,1.22768,25,-0.0228
ENSG00000142453,CARM1,47,-0.3878,66,0.29778,56,-0.0741,59,0.02299
ENSG00000130733,YIPF2,20,-0.2946,35,1.01632,9,-1.4613,18,-0.5188
ENSG00000142444,TIMM29,11,-0.8665,20,0.19400,12,-0.7288,27,0.74910
ENSG00000127616,SMARCA4,61,-0.2813,72,0.02125,97,0.51427,68,-0.1031
ENSG00000105514,RAB3D,20,0.03215,16,-0.4974,13,-0.6559,29,0.78248
ENSG00000105518,TMEM205,137,-0.0434,162,0.35449,124,-0.1928,118,-0.3230
ENSG00000105520,PLPPR2,193,-0.1502,206,-0.0417,120,-0.8848,276,0.55657
ENSG00000130175,PRKCSH,66,-0.2665,77,0.02589,108,0.60012,69,-0.1926
ENSG00000196361,ELAVL3,154,-0.4606,239,0.46111,145,-0.5021,207,0.08381
ENSG00000130159,ECSIT,51,-0.1224,58,0.16981,57,0.08098,50,-0.1474
ENSG00000130165,ELOF1,35,-0.5495,48,0.07134,62,0.45921,49,0.10340
ENSG00000105583,WDR83OS,167,-0.0434,157,-0.1843,124,-0.5157,218,0.49222
ENSG00000095059,DHPS,58,-0.5184,104,0.74650,65,-0.2742,63,-0.3798
ENSG00000105576,TNPO2,84,-0.3119,99,0.00601,75,-0.4527,126,0.48304
ENSG00000123144,TRIR,200,0.04690,196,0.01237,199,0.02890,187,-0.0808
ENSG00000198356,GET3,90,-0.4225,113,0.01870,120,0.10867,130,0.28841
ENSG00000171223,JUNB,64,0.13468,83,0.84951,30,-1.0898,36,-0.9209
ENSG00000167815,PRDX2,456,-0.5323,739,0.47456,672,0.16394,536,-0.2404
ENSG00000132026,RTBDN,18,-1.0713,50,1.09915,26,-0.4058,27,-0.3852
ENSG00000105613,MAST1,65,-0.6281,121,0.69738,71,-0.4255,86,-0.1314
ENSG00000179115,FARSA,78,-0.6056,152,0.89003,79,-0.5104,88,-0.3911
ENSG00000179218,CALR,190,-0.0471,190,-0.0485,159,-0.3216,223,0.26749
ENSG00000179262,RAD23A,119,-0.3457,160,0.26430,168,0.26813,130,-0.1860
ENSG00000179271,GADD45GIP1,201,-0.2227,249,0.23397,313,0.55097,173,-0.4972
ENSG00000008441,NFIX,71,0.09925,53,-0.5137,125,1.08530,56,-0.3406
ENSG00000104907,TRMT1,22,-0.0448,26,0.33596,18,-0.3299,20,-0.2177
ENSG00000160877,NACC1,69,0.46705,49,-0.2447,30,-0.9685,61,0.22515
ENSG00000104915,STX10,25,-0.3320,28,-0.1618,22,-0.5123,42,0.69501
ENSG00000141837,CACNA1A,39,-0.8927,103,1.26276,46,-0.5512,44,-0.7144
ENSG00000104979,C19orf53,198,-0.0328,199,-0.0262,228,0.20353,195,-0.0603
ENSG00000187556,NANOS3,45,0.08417,41,-0.0850,85,1.19037,22,-1.1352
ENSG00000132024,CC2D1A,19,-0.6259,34,0.61414,27,0.02450,23,-0.2682
ENSG00000141854,MISP3,29,-0.1203,38,0.48533,26,-0.3050,26,-0.3689
ENSG00000141858,SAMD1,45,0.30921,39,0.00825,53,0.51282,25,-0.7855
ENSG00000072062,PRKACA,90,-0.3398,129,0.43542,106,-0.0389,96,-0.2282
ENSG00000072071,ADGRL1,107,-0.8711,243,0.87073,129,-0.4883,160,-0.1560
ENSG00000123143,PKN1,32,-0.0763,28,-0.3792,54,0.84023,32,-0.0745
ENSG00000123159,GIPC1,53,-0.3654,64,0.00600,77,0.30981,69,0.13554
ENSG00000132002,DNAJB1,55,-0.5128,89,0.49621,63,-0.2314,71,-0.0484
ENSG00000099797,TECR,202,0.05361,188,-0.0951,268,0.53128,166,-0.3077
ENSG00000099795,NDUFB7,389,0.13870,396,0.21049,371,0.04267,280,-0.4743
ENSG00000105143,SLC1A6,19,-0.8973,39,0.55867,15,-1.1348,40,0.48410
ENSG00000105135,ILVBL,34,-0.1032,32,-0.2562,50,0.56457,37,0.03348
ENSG00000141867,BRD4,66,-0.3823,78,-0.0734,97,0.30884,91,0.24273
ENSG00000105127,AKAP8,19,0.10249,22,0.48230,7,-1.3659,16,-0.1750
ENSG00000011243,AKAP8L,46,-0.6257,69,0.14627,62,-0.0785,79,0.39085
ENSG00000011451,WIZ,37,0.38307,24,-0.4586,28,-0.1051,33,0.19256
ENSG00000167460,TPM4,54,0.19243,54,0.26876,40,-0.3235,39,-0.3958
ENSG00000167461,RAB8A,20,-0.3078,18,-0.4845,29,0.35321,31,0.58539
ENSG00000105058,FAM32A,58,-0.4089,96,0.71165,56,-0.4147,60,-0.3534
ENSG00000072958,AP1M1,80,-0.7759,169,0.82403,91,-0.4860,113,-0.1630
ENSG00000127527,EPS15L1,17,-0.5217,25,0.25136,10,-1.2087,30,0.60694
ENSG00000085872,CHERP,23,-0.9012,46,0.40175,37,-0.0757,45,0.27219
ENSG00000127526,SLC35E1,21,-0.8063,41,0.49336,29,-0.2025,36,0.16160
ENSG00000214046,SMIM7,51,-0.4966,56,-0.3959,85,0.39246,91,0.61392
ENSG00000072954,TMEM38A,43,-0.5891,69,0.34285,26,-1.2773,79,0.56866
ENSG00000127511,SIN3B,49,-1.1957,121,0.53629,76,-0.4105,122,0.43491
ENSG00000053501,USE1,60,0.21521,57,0.11822,52,-0.0376,44,-0.3753
ENSG00000099330,OCEL1,22,0.16906,22,0.17215,25,0.34121,14,-0.6945
ENSG00000160113,NR2F6,40,-0.3758,56,0.34665,48,-0.0042,46,-0.0925
ENSG00000105393,BABAM1,106,-0.7007,192,0.51352,174,0.18199,143,-0.1664
ENSG00000127220,ABHD8,101,-0.1353,108,-0.0171,110,0.01470,117,0.14147
ENSG00000130312,MRPL34,97,-0.0073,108,0.25179,79,-0.3436,91,-0.1334
ENSG00000130311,DDA1,111,-0.1879,137,0.27089,129,0.08517,108,-0.2235
ENSG00000130303,BST2,48,2.77875,6,-1.9338,18,0.06729,2,-3.0665
ENSG00000130304,SLC27A1,33,0.18231,19,-0.9386,52,0.95933,32,0.14840
ENSG00000130313,PGLS,55,0.73055,31,-0.4371,46,0.31027,29,-0.5417
ENSG00000130477,UNC13A,147,-0.3443,197,0.26219,138,-0.3944,195,0.19045
ENSG00000130479,MAP1S,90,-0.3168,135,0.59456,65,-0.7717,100,-0.1071
ENSG00000105640,RPL18A,841,0.77054,410,-0.7307,614,0.09673,555,-0.0825
ENSG00000007080,CCDC124,96,-0.2002,121,0.30484,113,0.08455,93,-0.2588
ENSG00000105642,KCNN1,61,0.23672,41,-0.5701,88,0.83652,49,-0.1834
ENSG00000105643,ARRDC2,15,-0.7591,26,0.33357,25,0.15034,24,0.13576
ENSG00000099308,MAST3,347,-0.2603,372,-0.1536,298,-0.4699,539,0.61775
ENSG00000105647,PIK3R2,117,0.49950,78,-0.3619,76,-0.2933,94,0.05346
ENSG00000105649,RAB3A,331,-0.9061,720,0.69105,455,-0.3048,556,0.02517
ENSG00000130522,JUND,408,-0.0176,399,-0.0732,422,0.03811,431,0.08483
ENSG00000130520,LSM4,167,-0.4158,264,0.58103,193,-0.1304,177,-0.3122
ENSG00000130511,SSBP4,182,0.17344,153,-0.1981,112,-0.6386,200,0.35801
ENSG00000105701,FKBP8,300,-0.4740,466,0.45207,476,0.34507,313,-0.3963
ENSG00000105700,KXD1,62,0.15489,52,-0.2464,64,0.17423,59,0.03530
ENSG00000221983,UBA52,756,0.37184,559,-0.2595,669,0.10560,581,-0.1457
ENSG00000006016,CRLF1,38,-0.0563,15,-1.8412,3,-3.4861,94,2.17736
ENSG00000006015,REX1BD,161,-0.1306,200,0.35354,173,0.00398,143,-0.3497
ENSG00000105696,TMEM59L,674,-0.9130,1271,0.30178,852,-0.4431,1476,0.55909
ENSG00000167487,KLHL26,23,-0.3640,30,0.10386,15,-0.9829,38,0.59486
ENSG00000105662,CRTC1,90,0.22975,58,-0.6745,70,-0.2052,107,0.59903
ENSG00000005007,UPF1,27,-0.8056,44,0.09601,46,0.11156,54,0.46696
ENSG00000223802,CERS1,52,-0.3196,73,0.42296,59,-0.0570,55,-0.2186
ENSG00000105669,COPE,172,-0.2000,197,0.06348,210,0.15556,193,0.01874
ENSG00000105671,DDX49,29,-0.5182,47,0.52299,35,-0.1483,35,-0.1256
ENSG00000064607,SUGP2,88,-0.5823,146,0.47994,90,-0.4722,130,0.14249
ENSG00000105676,ARMC6,29,0.03243,28,0.01486,23,-0.3184,30,0.11732
ENSG00000181035,SLC25A42,14,-0.4103,19,0.12549,16,-0.1737,21,0.30343
ENSG00000254901,BORCS8,43,-0.6101,70,0.38077,55,-0.1416,64,0.13187
ENSG00000064490,RFXANK,33,1.04353,17,-0.3313,25,0.40598,9,-1.4212
ENSG00000130287,NCAN,133,0.34285,84,-0.6105,124,0.17011,126,0.23863
ENSG00000105705,SUGP1,18,-0.7054,37,0.89260,22,-0.3021,21,-0.4195
ENSG00000129933,MAU2,15,-0.4941,18,-0.1893,17,-0.1695,27,0.69914
ENSG00000186010,NDUFA13,705,0.12564,664,0.00987,709,0.11657,589,-0.2192
ENSG00000250067,YJEFN3,212,-0.4761,211,-0.5605,140,-1.0702,498,1.31764
ENSG00000105726,ATP13A1,35,-0.1328,41,0.19191,23,-0.7890,43,0.24975
ENSG00000081665,ZNF506,13,-0.8636,24,0.22676,14,-0.7440,31,0.71769
ENSG00000167232,ZNF91,55,0.67773,32,-0.4479,43,0.15502,33,-0.3308
ENSG00000261824,LINC00662,23,-0.8476,48,0.63979,23,-0.7671,42,0.24458
ENSG00000169021,UQCRFS1,241,-0.3092,318,0.27291,273,-0.0619,281,-0.0203
ENSG00000187135,VSTM2B,42,-0.7467,89,0.88467,63,0.00261,46,-0.5687
ENSG00000105171,POP4,25,-0.8966,51,0.48587,31,-0.4451,49,0.33900
ENSG00000131943,C19orf12,39,-0.8248,75,0.46240,54,-0.2292,70,0.22543
ENSG00000105176,URI1,45,0.08803,43,0.01916,46,0.11978,39,-0.1918
ENSG00000178904,DPY19L3,18,-0.2808,20,-0.1085,28,0.43432,22,0.11592
ENSG00000105185,PDCD5,160,-0.3127,203,0.17308,145,-0.4297,219,0.28628
ENSG00000130881,LRP3,42,0.26417,30,-0.4492,52,0.57255,35,-0.1290
ENSG00000245848,CEBPA,15,-0.5896,23,0.13661,7,-1.7393,33,0.87986
ENSG00000153879,CEBPG,25,-0.0222,29,0.32202,24,-0.0858,21,-0.3645
ENSG00000124299,PEPD,48,-0.3410,67,0.34890,56,-0.0625,55,-0.0924
ENSG00000153885,KCTD15,19,0.01787,10,-1.2656,8,-1.3434,39,1.55416
ENSG00000257103,LSM14A,36,-0.0030,36,-0.0497,44,0.32370,34,-0.1439
ENSG00000105220,GPI,366,-0.9067,784,0.64436,472,-0.4085,651,0.13472
ENSG00000126261,UBA2,58,-0.6067,97,0.43420,70,-0.2276,85,0.10540
ENSG00000089335,ZNF302,22,-0.4238,26,-0.1176,29,0.08781,35,0.45130
ENSG00000089351,GRAMD1A,24,-0.4896,35,0.31798,26,-0.2688,34,0.18095
ENSG00000105711,SCN1B,44,-0.4149,63,0.31191,61,0.14540,52,-0.1044
ENSG00000153902,LGI4,97,0.19508,89,0.03450,55,-0.7382,93,0.10798
ENSG00000266964,FXYD1,336,0.96241,131,-1.0017,207,-0.0474,217,0.03239
ENSG00000221946,FXYD7,226,-0.6502,437,0.77478,247,-0.4367,288,-0.2176
ENSG00000105698,USF2,108,0.31278,85,-0.1824,99,0.12240,83,-0.1847
ENSG00000105695,MAG,22,-1.6715,19,-2.0408,358,4.51599,2,-4.7433
ENSG00000105677,TMEM147,77,-0.2558,91,0.06457,107,0.32076,87,-0.0402
ENSG00000126254,RBM42,47,-0.2287,57,0.13111,43,-0.3436,60,0.22829
ENSG00000126267,COX6B1,648,-0.0046,736,0.29893,461,-0.5555,617,-0.0990
ENSG00000161265,U2AF1L4,20,-0.4434,22,-0.3192,28,0.15605,35,0.63491
ENSG00000205155,PSENEN,62,-0.2180,82,0.38014,72,0.03968,59,-0.3201
ENSG00000267796,LIN37,18,-0.0949,19,0.08925,23,0.34551,16,-0.2503
ENSG00000004777,ARHGAP33,41,-0.2108,39,-0.3643,48,0.04974,61,0.56101
ENSG00000105290,APLP1,533,-0.7369,859,0.16741,836,0.07237,961,0.36376
ENSG00000011600,TYROBP,48,2.11210,7,-1.8641,11,-0.9577,16,-0.4181
ENSG00000126243,LRFN3,23,-0.7967,46,0.66175,20,-0.8630,39,0.21677
ENSG00000205138,SDHAF1,28,-0.1615,42,0.77971,18,-0.8718,23,-0.5014
ENSG00000239382,ALKBH6,39,-0.5026,62,0.45682,49,-0.0831,49,-0.0850
ENSG00000105270,CLIP3,276,-0.5386,439,0.41488,337,-0.1533,378,0.03903
ENSG00000105258,POLR2I,232,-0.0881,221,-0.2135,300,0.35542,258,0.11881
ENSG00000105254,TBCB,203,-0.3482,291,0.42716,277,0.20820,199,-0.3764
ENSG00000126247,CAPNS1,239,-0.7308,429,0.44878,425,0.29252,334,-0.1290
ENSG00000161281,COX7A1,101,0.42416,85,0.11132,112,0.53646,41,-1.2083
ENSG00000167635,ZNF146,18,-0.3340,23,0.11859,27,0.30184,22,-0.0256
ENSG00000232677,LINC00665,22,-0.3079,28,0.21657,26,-0.0203,26,0.02757
ENSG00000186020,ZNF529,27,-0.3271,35,0.18283,23,-0.5442,38,0.33296
ENSG00000171817,ZNF540,15,-0.4530,24,0.44422,8,-1.3455,24,0.37293
ENSG00000011332,DPF1,45,-0.6238,81,0.62895,55,-0.2039,58,-0.1540
ENSG00000167642,SPINT2,153,-0.7775,299,0.60046,186,-0.3776,246,0.08925
ENSG00000167641,PPP1R14A,70,-0.1856,44,-1.1337,324,2.92345,12,-3.0571
ENSG00000167645,YIF1B,39,-0.6470,75,0.77156,45,-0.3122,47,-0.2806
ENSG00000099341,PSMD8,194,-0.5737,330,0.54682,179,-0.6308,281,0.11663
ENSG00000130244,FAM98C,33,-0.0024,39,0.41830,30,-0.1480,25,-0.4964
ENSG00000178982,EIF3K,194,-0.3831,255,0.16175,269,0.20065,242,0.02904
ENSG00000130402,ACTN4,75,-0.6171,107,0.05116,89,-0.2681,139,0.57678
ENSG00000104823,ECH1,101,0.06608,97,-0.0144,106,0.13719,91,-0.1349
ENSG00000104824,HNRNPL,79,0.08944,75,0.00423,82,0.15390,68,-0.1962
ENSG00000068903,SIRT2,132,-0.2525,133,-0.2701,222,0.65943,160,0.11349
ENSG00000104835,SARS2,17,-0.3032,20,0.00081,20,-0.0457,24,0.29744
ENSG00000128626,MRPS12,42,-0.2969,56,0.32044,33,-0.6438,54,0.18271
ENSG00000161243,FBXO27,19,-0.4111,24,-0.0245,20,-0.2936,31,0.52505
ENSG00000128011,LRFN1,23,-0.4330,27,-0.1674,27,-0.1093,40,0.60767
ENSG00000179134,SAMD4B,51,0.08884,39,-0.4639,51,0.07073,59,0.39457
ENSG00000006712,PAF1,28,-0.5226,44,0.41265,49,0.49118,29,-0.4113
ENSG00000063322,MED29,63,-0.3489,82,0.19230,63,-0.3133,86,0.24190
ENSG00000105193,RPS16,627,0.89775,308,-0.6102,400,-0.0369,348,-0.3047
ENSG00000196235,SUPT5H,58,-0.5967,90,0.29242,77,-0.0687,88,0.19318
ENSG00000105197,TIMM50,53,-0.3867,75,0.31604,75,0.20487,60,-0.1755
ENSG00000090932,DLL3,34,0.02037,35,0.09165,18,-0.9570,39,0.28473
ENSG00000176401,EID2B,17,-1.0118,39,0.64578,20,-0.6530,35,0.29781
ENSG00000176396,EID2,40,-0.9135,85,0.60807,54,-0.3232,71,0.14625
ENSG00000105204,DYRK1B,21,-0.5745,26,-0.1919,35,0.33527,37,0.49766
ENSG00000105202,FBL,43,-0.1204,56,0.44989,30,-0.6855,43,-0.1313
ENSG00000013275,PSMC4,59,-0.4496,88,0.37051,74,-0.0372,74,-0.0405
ENSG00000130758,MAP3K10,61,0.76496,30,-0.7013,40,-0.0888,42,0.00338
ENSG00000174521,TTC9B,416,-0.3810,644,0.58052,472,-0.1280,424,-0.3467
ENSG00000105221,AKT2,13,-0.8727,24,0.26030,24,0.16632,25,0.29102
ENSG00000105223,PLD3,641,-0.6584,1132,0.51746,760,-0.3088,956,0.07743
ENSG00000090013,BLVRB,84,0.04212,72,-0.2988,88,0.11486,93,0.24147
ENSG00000160460,SPTBN4,54,-0.8275,101,0.40681,68,-0.3803,103,0.36212
ENSG00000090006,LTBP4,22,-0.4088,25,-0.2295,22,-0.3376,40,0.75004
ENSG00000105245,NUMBL,63,-1.0111,152,0.78864,57,-1.0684,127,0.26052
ENSG00000077312,SNRPA,32,-0.2413,36,0.02510,29,-0.3276,43,0.35400
ENSG00000167578,RAB4B,56,-0.4551,92,0.63081,53,-0.4736,66,-0.1622
ENSG00000269858,EGLN2,67,-0.2033,84,0.29419,69,-0.1313,71,-0.1078
ENSG00000167601,AXL,39,1.24678,13,-1.0974,30,0.50394,15,-0.6936
ENSG00000105323,HNRNPUL1,51,0.05429,46,-0.1682,62,0.36670,47,-0.0839
ENSG00000142046,TMEM91,15,-0.5212,26,0.52572,29,0.56114,14,-0.6623
ENSG00000077348,EXOSC5,26,-0.6063,38,0.13429,40,0.16747,41,0.25840
ENSG00000248098,BCKDHA,49,0.39560,41,0.02990,46,0.20647,28,-0.6642
ENSG00000105341,DMAC2,27,-0.7229,46,0.30062,53,0.42903,40,-0.0332
ENSG00000105372,RPS19,972,0.97220,466,-0.5927,633,0.04812,470,-0.4948
ENSG00000105404,RABAC1,285,-0.3259,418,0.51729,289,-0.2574,300,-0.2311
ENSG00000105409,ATP1A3,429,-0.7139,795,0.56248,734,0.24158,550,-0.2679
ENSG00000105737,GRIK5,75,-0.1467,75,-0.1834,76,-0.1131,99,0.40502
ENSG00000160570,DEDD2,22,-0.8235,40,0.29156,28,-0.3826,46,0.49300
ENSG00000105723,GSK3A,110,-0.5101,167,0.35055,169,0.26109,133,-0.1523
ENSG00000105722,ERF,13,-0.6302,12,-0.8944,34,1.07994,26,0.67185
ENSG00000079432,CIC,40,-0.2910,49,0.07316,50,0.09740,50,0.12330
ENSG00000079462,PAFAH1B3,46,-0.2309,42,-0.4547,48,-0.1095,74,0.73850
ENSG00000167619,TMEM145,24,-0.3952,33,0.23114,30,0.02113,31,0.06052
ENSG00000105429,MEGF8,38,-0.7089,62,0.22727,52,-0.1097,68,0.37026
ENSG00000213904,LIPE-AS1,23,0.50304,14,-0.4902,24,0.48567,15,-0.2990
ENSG00000105755,ETHE1,33,1.11271,15,-0.5219,21,0.13528,11,-0.9087
ENSG00000073050,XRCC1,18,-0.0098,22,0.46053,12,-0.7258,16,-0.2450
ENSG00000167378,IRGQ,36,-0.4658,45,-0.0526,72,0.73853,46,-0.0262
ENSG00000131116,ZNF428,95,-0.1109,107,0.13207,98,-0.0505,99,-0.0291
ENSG00000105767,CADM4,69,0.14784,60,-0.1555,120,1.09462,37,-0.9580
ENSG00000105771,SMG9,23,-0.5480,35,0.25741,38,0.30861,31,-0.0281
ENSG00000167380,ZNF226,26,-0.2813,39,0.66848,16,-0.9675,28,-0.1701
ENSG00000130204,TOMM40,47,-0.7747,96,0.70446,64,-0.2097,67,-0.1370
ENSG00000130203,APOE,1482,0.96472,394,-1.6826,1770,1.10780,800,-0.3007
ENSG00000130208,APOC1,257,1.18012,87,-1.0835,122,-0.3184,147,-0.0288
ENSG00000104853,CLPTM1,145,-0.2451,193,0.37679,220,0.47745,117,-0.6353
ENSG00000007047,MARK4,47,-0.1923,70,0.71140,63,0.29541,27,-1.1650
ENSG00000104866,PPP1R37,24,-0.6589,40,0.30451,31,-0.1801,40,0.27989
ENSG00000007255,TRAPPC6A,29,0.22786,29,0.25768,25,-0.0927,19,-0.5697
ENSG00000104884,ERCC2,17,-0.7001,19,-0.5245,28,0.19876,39,0.96725
ENSG00000012061,ERCC1,52,-0.0802,46,-0.3358,55,0.02374,68,0.43907
ENSG00000125744,RTN2,44,-0.3293,61,0.33748,72,0.52707,40,-0.5219
ENSG00000125746,EML2,12,-1.4060,31,0.27630,47,0.93044,28,0.02622
ENSG00000125743,SNRPD2,232,-0.1769,266,0.10694,270,0.09828,252,-0.0223
ENSG00000185800,DMWD,65,-0.4958,92,0.17229,80,-0.1091,99,0.28247
ENSG00000125755,SYMPK,47,0.53907,29,-0.4358,39,0.15389,33,-0.1640
ENSG00000170604,IRF2BP1,17,-0.1076,25,0.70107,18,-0.0495,11,-0.9327
ENSG00000176182,MYPOP,39,0.02833,25,-0.8802,43,0.18301,55,0.76064
ENSG00000104967,NOVA2,65,-0.1707,77,0.19199,65,-0.1441,71,0.00291
ENSG00000011485,PPP5C,86,-0.5148,168,1.04688,75,-0.6595,79,-0.6580
ENSG00000277531,PNMA8C,35,-0.8453,65,0.33206,52,-0.1205,67,0.34241
ENSG00000182013,PNMA8A,166,-0.8261,358,0.79830,204,-0.4129,246,-0.1241
ENSG00000204851,PNMA8B,126,-0.6993,271,1.03183,132,-0.5423,140,-0.5123
ENSG00000160014,CALM3,1498,-0.4029,2300,0.52635,1777,-0.0757,1605,-0.2773
ENSG00000197380,DACT3,81,0.00324,68,-0.3562,97,0.31423,90,0.21966
ENSG00000090372,STRN4,55,-0.3236,76,0.34868,44,-0.6232,71,0.16232
ENSG00000181027,FKRP,17,-0.1923,19,0.02314,29,0.73769,15,-0.3881
ENSG00000042753,AP2S1,271,-0.4064,419,0.54271,294,-0.2250,302,-0.2096
ENSG00000160007,ARHGAP35,104,-0.1826,130,0.29391,134,0.25471,93,-0.3834
ENSG00000130748,TMEM160,401,0.02819,382,-0.0781,405,0.04095,405,0.04414
ENSG00000142230,SAE1,54,-0.7731,90,0.16650,101,0.32455,94,0.24110
ENSG00000257704,INAFM1,60,-0.2432,71,0.09236,59,-0.2362,77,0.23655
ENSG00000105419,MEIS3,105,-0.4252,139,0.11803,103,-0.4070,164,0.42734
ENSG00000118160,SLC8A2,127,-0.5946,194,0.22485,116,-0.6716,229,0.52854
ENSG00000105402,NAPA,212,-0.7027,363,0.37189,262,-0.2813,358,0.27747
ENSG00000105373,NOP53,69,0.20873,46,-0.6086,127,1.27230,45,-0.5736
ENSG00000178980,SELENOW,1574,-0.0427,1684,0.10641,1642,0.03336,1516,-0.1136
ENSG00000105499,PLA2G4C,20,-0.3215,26,0.29145,21,-0.1929,24,0.03776
ENSG00000105438,KDELR1,34,-0.4951,61,0.77746,22,-1.1244,43,-0.0762
ENSG00000105447,GRWD1,13,-0.5558,16,-0.2733,18,0.01250,26,0.73900
ENSG00000105443,CYTH2,32,-0.3472,59,1.19899,31,-0.3149,17,-1.4315
ENSG00000142235,LMTK3,59,-0.7547,96,0.18222,78,-0.2068,114,0.49657
ENSG00000063177,RPL18,749,0.57002,485,-0.3392,573,0.02169,499,-0.2359
ENSG00000063176,SPHK2,20,-0.1740,22,0.00705,29,0.43957,21,-0.1299
ENSG00000105516,DBP,67,-0.1978,65,-0.3135,102,0.51964,84,0.21690
ENSG00000063180,CA11,374,0.11152,299,-0.3649,309,-0.2155,434,0.41611
ENSG00000087074,PPP1R15A,17,-0.5150,29,0.55928,12,-1.0312,26,0.19569
ENSG00000104805,NUCB1,82,-0.5281,139,0.59527,106,-0.0502,94,-0.2787
ENSG00000087088,BAX,17,-0.5136,33,1.05888,14,-0.7255,15,-0.6457
ENSG00000087086,FTL,2332,0.82880,965,-0.9982,1871,0.29557,1555,-0.0158
ENSG00000183207,RUVBL2,58,-0.5129,91,0.44490,49,-0.7029,86,0.22528
ENSG00000104852,SNRNP70,60,-0.5488,103,0.60802,62,-0.4318,78,-0.0700
ENSG00000104863,LIN7B,58,-0.3801,85,0.40316,58,-0.3381,72,0.01651
ENSG00000177380,PPFIA3,71,-0.8342,132,0.39052,105,-0.1080,128,0.25941
ENSG00000104888,SLC17A7,1021,-0.4403,1511,0.37639,1148,-0.1956,1315,0.03097
ENSG00000104872,PIH1D1,66,-0.1623,84,0.35180,45,-0.7565,75,0.06756
ENSG00000142541,RPL13A,1039,0.92001,496,-0.6460,743,0.16944,530,-0.4362
ENSG00000142534,RPS11,799,0.70497,413,-0.6748,644,0.21067,528,-0.1347
ENSG00000142546,NOSIP,35,-0.6103,57,0.36425,66,0.50321,42,-0.2695
ENSG00000126464,PRR12,26,0.18279,25,0.13895,23,-0.0713,20,-0.3441
ENSG00000126461,SCAF1,59,-0.3639,91,0.57415,64,-0.1789,60,-0.3229
ENSG00000126456,IRF3,18,-0.1238,18,-0.1441,20,0.06642,22,0.24905
ENSG00000126457,PRMT1,82,-0.2975,109,0.30878,110,0.22119,83,-0.2616
ENSG00000169169,CPT1C,63,-0.7726,130,0.73762,51,-1.0107,105,0.15312
ENSG00000196961,AP2A1,106,-0.5603,194,0.76125,114,-0.3898,123,-0.2996
ENSG00000104973,MED25,33,-0.1392,40,0.28491,41,0.24202,28,-0.4076
ENSG00000104960,PTOV1,177,-0.5615,280,0.36696,209,-0.2292,261,0.15655
ENSG00000039650,PNKP,13,-0.7368,25,0.54295,20,0.00957,19,-0.0688
ENSG00000204673,AKT1S1,40,0.07268,44,0.29374,34,-0.2133,32,-0.3532
ENSG00000104946,TBC1D17,47,-0.1076,53,0.14468,48,-0.0419,48,-0.0536
ENSG00000213024,NUP62,23,0.01192,26,0.24239,23,-0.0425,20,-0.3133
