Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000067900,ROCK1,28,0.17950,40,0.80436,35,0.56430,18,-0.5487,17,-0.6262,16,-0.7272,23,-0.1294
ENSG00000167088,SNRPD1,97,-0.0073,108,0.16520,69,-0.5625,112,0.23263,76,-0.3924,105,0.12267,106,0.17052
ENSG00000158201,ABHD3,33,1.85290,14,0.22012,12,0.07995,11,-0.1781,6,-0.9871,13,0.09508,3,-2.0595
ENSG00000101752,MIB1,48,0.40545,44,0.27972,22,-0.8230,21,-0.9405,53,0.59700,37,-0.0148,37,-0.0190
ENSG00000134508,CABLES1,91,1.05295,33,-0.6545,66,0.48607,40,-0.3337,29,-0.8501,62,0.37686,38,-0.5096
ENSG00000101782,RIOK3,29,-0.0568,20,-0.6635,26,-0.2354,47,0.74062,40,0.45299,24,-0.3938,28,-0.1261
ENSG00000141452,RMC1,11,-0.8129,18,-0.0352,9,-1.0409,16,-0.2783,18,-0.0091,25,0.47934,25,0.63929
ENSG00000141458,NPC1,54,2.38413,19,0.31414,1,-3.3278,10,-0.6637,13,-0.2234,7,-1.1487,9,-0.8540
ENSG00000154065,ANKRD29,8,-0.5919,16,0.57015,17,0.69803,5,-1.2468,11,-0.0593,17,0.71791,8,-0.5766
ENSG00000168234,TTC39C,4,-1.8578,14,0.15006,10,-0.4021,15,0.21822,16,0.39331,18,0.55013,13,0.03228
ENSG00000141447,OSBPL1A,58,-0.6433,75,-0.2457,62,-0.5603,83,-0.0745,84,-0.0635,128,0.64865,104,0.34643
ENSG00000154059,IMPACT,22,-0.0355,20,-0.2223,31,0.51553,30,0.43171,19,-0.3228,27,0.27937,17,-0.5336
ENSG00000198795,ZNF521,23,1.26898,7,-0.6055,5,-1.2819,6,-0.9072,6,-0.9539,16,0.69270,12,0.19024
ENSG00000141380,SS18,29,0.66929,36,1.06778,13,-0.6665,13,-0.6171,9,-1.2323,26,0.46601,15,-0.4648
ENSG00000134504,KCTD1,29,-0.9615,43,-0.3625,79,0.65291,24,-1.2623,21,-1.4663,55,0.02568,90,1.09507
ENSG00000171885,AQP4,1663,2.71315,657,0.72547,187,-1.3055,299,-0.5820,203,-1.1842,232,-0.9757,97,-2.4734
ENSG00000170558,CDH2,91,0.26999,53,-0.6064,72,-0.0993,77,-0.0028,73,-0.0784,82,0.11247,84,0.16372
ENSG00000118271,TTR,2,-3.9135,211,5.92704,0,-8.3187,14,-1.1555,5,-2.4578,0,-8.3892,0,-5.5006
ENSG00000118276,B4GALT6,34,-0.7618,31,-0.9298,63,0.22678,67,0.32219,78,0.58878,44,-0.3769,62,0.23532
ENSG00000153339,TRAPPC8,24,-0.0859,17,-0.6186,15,-0.8118,18,-0.5263,23,-0.1641,27,0.10727,39,0.90508
ENSG00000134758,RNF138,13,0.04821,13,0.08869,11,-0.2753,19,0.65931,19,0.65648,11,-0.2836,8,-0.7973
ENSG00000141441,GAREM1,22,0.56909,7,-1.1957,8,-0.9369,29,1.04973,18,0.22220,11,-0.5164,14,-0.1170
ENSG00000101746,NOL4,36,-0.6307,24,-1.2381,47,-0.2099,63,0.28275,44,-0.3222,52,-0.0273,80,0.84772
ENSG00000134769,DTNA,185,0.69941,235,1.13649,79,-0.7079,88,-0.5357,114,-0.1191,100,-0.3258,90,-0.5637
ENSG00000166974,MAPRE2,228,-0.3511,132,-1.1973,255,-0.1661,330,0.25533,381,0.50459,266,-0.0982,335,0.33341
ENSG00000186812,ZNF397,12,0.20716,12,0.18301,7,-0.7388,18,0.83344,14,0.42946,3,-1.7060,10,-0.1273
ENSG00000172466,ZNF24,30,0.27083,36,0.59807,25,-0.0024,29,0.24178,20,-0.4061,26,0.02696,18,-0.5881
ENSG00000153391,INO80C,10,-0.3070,8,-0.6727,11,-0.1382,11,-0.1070,15,0.35517,13,0.07186,14,0.34321
ENSG00000141429,GALNT1,29,0.49805,23,0.15616,12,-0.8576,28,0.46488,28,0.43561,15,-0.5735,18,-0.3483
ENSG00000141428,C18orf21,14,-0.3760,15,-0.2889,13,-0.5429,24,0.48975,14,-0.3823,24,0.48400,20,0.18260
ENSG00000141425,RPRD1A,137,0.05143,84,-0.7315,119,-0.1843,179,0.50576,170,0.41135,114,-0.2449,130,-0.0444
ENSG00000141424,SLC39A6,41,0.20822,29,-0.3743,23,-0.6826,43,0.30142,43,0.29804,52,0.61745,29,-0.4287
ENSG00000134759,ELP2,51,0.35719,33,-0.3771,29,-0.5895,39,-0.0875,36,-0.2381,42,0.00977,51,0.41191
ENSG00000134775,FHOD3,33,-0.2140,19,-1.0237,44,0.25895,22,-0.7975,24,-0.6670,49,0.44946,53,0.73597
ENSG00000134779,TPGS2,104,-0.4115,103,-0.4256,154,0.22845,130,-0.0589,117,-0.2286,197,0.64656,135,0.01133
ENSG00000101489,CELF4,269,-0.2229,151,-1.1274,197,-0.7228,522,0.90560,666,1.36776,189,-0.7850,238,-0.4802
ENSG00000078142,PIK3C3,34,-0.2439,37,-0.0974,34,-0.2310,46,0.25320,72,1.03258,24,-0.7730,34,-0.2641
ENSG00000152214,RIT2,9,-0.5357,3,-1.9874,5,-1.4690,34,1.76587,20,0.78620,21,0.87925,4,-1.6885
ENSG00000132872,SYT4,203,-0.2943,69,-1.9418,164,-0.6295,411,0.90760,592,1.61102,105,-1.3149,200,-0.3631
ENSG00000152217,SETBP1,9,-0.5024,4,-1.6642,14,0.15153,12,-0.0643,18,0.63792,21,0.90932,11,-0.2859
ENSG00000141469,SLC14A1,100,2.28936,48,0.78674,10,-1.6721,35,0.27556,15,-1.1104,16,-0.9610,8,-2.1396
ENSG00000152223,EPG5,13,-0.7313,9,-1.2758,23,0.18214,27,0.42779,21,0.04598,24,0.21467,25,0.31874
ENSG00000152234,ATP5F1A,385,-0.2960,318,-0.6006,424,-0.1418,374,-0.3424,448,-0.0498,736,0.79864,505,0.17529
ENSG00000152242,C18orf25,18,-0.1389,16,-0.2976,16,-0.2787,23,0.29451,27,0.56088,11,-0.9284,22,0.24176
ENSG00000141622,RNF165,17,-0.6428,10,-1.3723,29,0.20284,29,0.19897,27,0.06577,22,-0.2564,36,0.65943
ENSG00000101638,ST8SIA5,21,-0.5820,15,-1.0823,28,-0.1103,47,0.73288,56,1.05358,24,-0.3474,25,-0.3153
ENSG00000078043,PIAS2,34,-0.2099,29,-0.4542,53,0.52427,55,0.58084,46,0.27098,26,-0.6238,34,-0.2640
ENSG00000167220,HDHD2,79,0.51932,44,-0.4349,60,0.06912,58,0.00831,58,-0.0039,55,-0.0947,55,-0.1114
ENSG00000134049,IER3IP1,32,-0.5881,36,-0.4133,42,-0.1399,56,0.32453,54,0.26630,46,0.01118,51,0.20336
ENSG00000175387,SMAD2,56,0.17929,47,-0.1095,42,-0.2790,51,0.04650,68,0.52158,39,-0.3962,48,-0.0635
ENSG00000134030,CTIF,67,-0.0158,57,-0.2838,62,-0.1462,83,0.33823,68,0.01486,64,-0.0925,70,0.07291
ENSG00000101665,SMAD7,11,-0.5370,11,-0.5425,15,-0.0300,19,0.32298,20,0.44961,12,-0.3884,18,0.25837
ENSG00000141627,DYM,22,-0.2059,19,-0.4078,37,0.63605,21,-0.3091,24,-0.0980,36,0.57638,21,-0.2904
ENSG00000177576,C18orf32,356,0.45838,359,0.47217,276,0.02902,153,-0.9138,232,-0.2538,263,-0.0520,266,-0.0408
ENSG00000265681,RPL17,1546,0.23266,2103,0.76598,1547,0.23337,1089,-0.3426,1289,-0.0691,1296,-0.0611,944,-0.6471
ENSG00000167315,ACAA2,96,1.62630,48,0.34603,38,-0.0580,28,-0.5246,24,-0.7683,36,-0.1239,21,-1.0825
ENSG00000141644,MBD1,40,-0.2300,38,-0.3389,33,-0.5315,50,0.11545,42,-0.1839,49,0.08337,60,0.51608
ENSG00000154832,CXXC1,23,0.11717,17,-0.3292,16,-0.4796,28,0.45949,27,0.40784,20,-0.0879,19,-0.1679
ENSG00000141639,MAPK4,77,0.72821,49,-0.0613,58,0.21735,26,-1.0329,25,-1.1184,71,0.57401,49,-0.0511
ENSG00000134042,MRO,68,1.19359,64,1.07446,28,-0.3259,23,-0.6450,22,-0.6757,38,0.17752,16,-1.3554
ENSG00000082212,ME2,56,0.57308,33,-0.2853,27,-0.6250,36,-0.1472,46,0.25554,38,-0.0630,40,0.03655
ENSG00000141646,SMAD4,43,0.72479,33,0.25236,27,-0.0753,20,-0.5173,24,-0.2144,24,-0.2150,26,-0.1240
ENSG00000176624,MEX3C,15,-0.2832,11,-0.6855,25,0.57787,23,0.40955,16,-0.1153,16,-0.2010,18,0.00826
ENSG00000134046,MBD2,39,0.76218,30,0.33175,22,-0.1635,27,0.15193,20,-0.3426,22,-0.1881,19,-0.5088
ENSG00000101751,POLI,17,0.22945,15,-0.0168,9,-0.7640,11,-0.4118,19,0.44112,21,0.56231,13,-0.2275
ENSG00000041353,RAB27B,36,-0.6435,18,-1.7075,39,-0.5192,74,0.54117,126,1.51531,41,-0.4322,49,-0.1921
ENSG00000196628,TCF4,171,-0.1198,134,-0.5072,197,0.11121,187,0.02785,345,1.09680,118,-0.7178,160,-0.2602
ENSG00000091164,TXNL1,116,-0.2596,97,-0.5504,140,0.04541,124,-0.1584,147,0.11887,164,0.30743,152,0.20836
ENSG00000091157,WDR7,71,-0.3704,42,-1.1769,73,-0.3353,104,0.24927,143,0.80234,91,0.03464,96,0.12872
ENSG00000177511,ST8SIA3,116,-0.3130,66,-1.1910,101,-0.5344,131,-0.1272,258,1.04882,116,-0.3225,171,0.37547
ENSG00000066926,FECH,30,0.34096,20,-0.3590,12,-1.0771,28,0.22043,30,0.31101,18,-0.4884,29,0.34529
ENSG00000134440,NARS,75,-0.7560,78,-0.7027,118,-0.0348,128,0.09422,143,0.28220,145,0.30952,139,0.28056
ENSG00000049759,NEDD4L,70,-0.8836,61,-1.1014,131,0.12035,113,-0.1240,127,0.06155,99,-0.3302,187,0.90086
ENSG00000074657,ZNF532,43,0.43594,35,0.10381,17,-1.0178,36,0.13947,33,-0.0146,35,0.06895,33,-0.0086
ENSG00000166562,SEC11C,177,-0.2177,227,0.19480,180,-0.1854,127,-0.7371,101,-1.0993,315,0.76016,244,0.37760
ENSG00000134443,GRP,0,-6.6690,13,-0.3621,13,-0.4113,0,-6.1335,0,-5.1873,14,-0.2908,46,2.74654
ENSG00000074695,LMAN1,24,0.28653,28,0.55296,15,-0.4393,15,-0.4437,26,0.45374,20,-0.0286,16,-0.4015
ENSG00000101542,CDH20,58,1.90147,12,-0.7595,12,-0.7930,7,-1.5424,14,-0.5514,30,0.65892,14,-0.6181
ENSG00000134444,RELCH,31,-0.5985,26,-0.8636,34,-0.4237,51,0.22103,66,0.65412,39,-0.2096,55,0.42052
ENSG00000141664,ZCCHC2,18,0.27814,7,-1.1896,12,-0.2941,23,0.77291,29,1.16695,6,-1.4013,12,-0.4269
ENSG00000081913,PHLPP1,97,1.13503,53,0.08594,36,-0.5407,47,-0.1248,30,-0.8094,59,0.24787,41,-0.3805
ENSG00000171791,BCL2,22,0.45540,14,-0.2016,15,-0.1416,14,-0.3066,17,0.03525,10,-0.7076,20,0.35827
ENSG00000119537,KDSR,74,1.09426,45,0.22346,23,-0.8633,34,-0.2508,42,0.10978,17,-1.2809,40,0.03251
ENSG00000267390,AC036176.1,29,1.01473,23,0.60925,16,0.00629,10,-0.7600,12,-0.4280,13,-0.2860,12,-0.4795
ENSG00000119541,VPS4B,62,0.09403,39,-0.6519,42,-0.5324,52,-0.2058,62,0.08642,82,0.55936,66,0.21269
ENSG00000171451,DSEL,14,-0.9322,24,-0.0827,20,-0.3310,27,0.14575,23,-0.0961,19,-0.4677,36,0.76438
ENSG00000166479,TMX3,31,-0.1766,23,-0.6349,20,-0.8714,26,-0.4411,53,0.70842,32,-0.1223,46,0.56742
ENSG00000206052,DOK6,43,-0.6023,74,0.26591,89,0.59182,40,-0.7125,40,-0.7205,60,-0.0859,78,0.44173
ENSG00000141668,CBLN2,21,-0.6694,15,-1.2021,26,-0.3654,25,-0.4185,29,-0.2124,35,0.09821,55,1.12130
ENSG00000166342,NETO1,11,-1.7362,14,-1.3956,36,0.06472,28,-0.3335,39,0.18875,49,0.59987,49,0.73962
ENSG00000263958,AC091138.1,22,-0.6728,36,0.10501,45,0.48067,25,-0.4949,28,-0.3181,27,-0.3421,44,0.51238
ENSG00000075336,TIMM21,27,-0.0940,24,-0.3088,16,-0.8800,39,0.50540,24,-0.2922,25,-0.2343,37,0.53158
ENSG00000166347,CYB5A,62,0.33690,54,0.12555,66,0.44625,49,-0.0313,38,-0.4311,40,-0.3618,46,-0.1510
ENSG00000187773,DIPK1C,55,2.20463,22,0.42817,6,-1.6247,13,-0.3775,5,-1.6760,18,0.08044,8,-1.2308
ENSG00000133313,CNDP2,124,0.35673,97,-0.0623,83,-0.3166,106,0.09070,90,-0.1884,111,0.16797,97,-0.0750
ENSG00000150656,CNDP1,67,3.66996,14,0.18859,0,-7.2911,7,-0.9959,12,-0.0874,1,-3.7016,0,-4.2118
ENSG00000180011,ZADH2,33,-0.3084,25,-0.7311,44,0.17381,45,0.20082,36,-0.1763,50,0.37641,43,0.14157
ENSG00000179981,TSHZ1,23,0.11529,19,-0.2114,18,-0.2698,13,-0.8334,18,-0.3024,27,0.37807,28,0.46828
ENSG00000101493,ZNF516,7,-0.8418,14,0.25772,15,0.39476,14,0.25992,12,-0.0462,6,-1.1394,14,0.31881
ENSG00000130856,ZNF236,12,0.26134,7,-0.5149,3,-1.5374,11,0.08506,13,0.46815,11,0.12297,12,0.25644
ENSG00000197971,MBP,4364,2.75962,2713,1.62388,186,-2.7344,585,-1.0168,852,-0.4278,66,-4.2419,53,-4.7643
ENSG00000263146,LINC01896,93,1.05832,89,0.97905,57,0.18854,49,-0.0541,31,-0.7817,33,-0.6669,26,-1.1478
ENSG00000166377,ATP9B,17,-0.6826,19,-0.5108,19,-0.5229,7,-2.0754,10,-1.5077,34,0.42887,52,1.55500
ENSG00000060069,CTDP1,7,-0.5821,9,-0.3119,8,-0.4971,9,-0.2173,19,0.93712,6,-0.8432,14,0.49621
ENSG00000122490,SLC66A2,86,0.17481,73,-0.0828,49,-0.7110,69,-0.1799,104,0.49500,78,0.02332,79,0.04327
ENSG00000226742,HSBP1L1,32,0.15261,38,0.48369,35,0.31980,40,0.54457,26,-0.1758,28,-0.0171,15,-1.0735
ENSG00000141759,TXNL4A,334,-0.0708,314,-0.1734,526,0.69830,286,-0.3208,250,-0.5378,339,-0.0489,372,0.12138
ENSG00000101546,RBFA,14,-0.3169,15,-0.2341,17,-0.0210,15,-0.1947,13,-0.4917,21,0.34073,22,0.42397
ENSG00000101544,ADNP2,18,-0.4636,18,-0.4924,16,-0.6880,48,1.15723,28,0.23451,22,-0.2140,23,-0.0992
ENSG00000105556,MIER2,9,-0.8826,14,-0.1593,13,-0.2494,11,-0.5668,20,0.46063,16,0.03188,20,0.54831
ENSG00000183186,C2CD4C,16,-1.2565,25,-0.6113,29,-0.3605,40,0.18859,34,-0.0793,49,0.51893,48,0.55613
ENSG00000129946,SHC2,73,0.16129,52,-0.3789,47,-0.5337,64,-0.0433,71,0.11782,109,0.86839,55,-0.3209
ENSG00000141933,TPGS1,68,0.11073,58,-0.1334,79,0.37132,48,-0.4418,70,0.17753,68,0.11562,57,-0.1838
ENSG00000099804,CDC34,43,-0.7831,48,-0.6129,68,-0.0537,77,0.14276,65,-0.1125,98,0.56518,81,0.28976
ENSG00000172270,BSG,535,0.15990,436,-0.1760,467,-0.0655,357,-0.4964,403,-0.3019,613,0.39113,537,0.19662
ENSG00000099822,HCN2,58,0.01174,53,-0.1583,53,-0.1372,85,0.65126,95,0.83706,48,-0.3214,36,-0.8452
ENSG00000099821,POLRMT,23,-0.6751,28,-0.3904,41,0.20631,41,0.23544,50,0.55906,26,-0.5284,39,0.15111
ENSG00000070423,RNF126,32,-0.9177,48,-0.2799,57,-0.0181,73,0.40632,46,-0.3463,84,0.64419,59,0.06144
ENSG00000099864,PALM,245,0.43881,253,0.49460,220,0.25384,162,-0.2527,210,0.17588,129,-0.6157,146,-0.4755
ENSG00000011304,PTBP1,40,1.26963,21,0.12621,9,-1.1987,13,-0.6332,16,-0.2829,20,0.02301,18,-0.1245
ENSG00000129951,PLPPR3,89,0.20332,55,-0.5867,86,0.13707,104,0.45974,141,1.00493,49,-0.7639,54,-0.6872
ENSG00000197766,CFD,10,-0.1013,19,0.88733,8,-0.4385,11,-0.0384,14,0.42376,11,0.00500,7,-0.7046
ENSG00000175221,MED16,70,0.13810,44,-0.6220,75,0.26504,63,-0.0424,76,0.26868,59,-0.1377,64,-0.0067
ENSG00000198858,R3HDM4,37,-0.5655,49,-0.1276,68,0.43116,30,-0.8955,55,0.08059,60,0.22324,61,0.28856
ENSG00000065268,WDR18,35,-0.1503,27,-0.5323,21,-0.9339,41,0.12799,56,0.63258,47,0.35122,39,0.04578
ENSG00000182087,TMEM259,83,0.06878,63,-0.3775,55,-0.6010,100,0.37164,75,-0.0918,88,0.16840,87,0.16472
ENSG00000064687,ABCA7,17,0.69015,4,-1.3398,6,-0.8381,18,0.79144,27,1.55118,2,-2.5543,7,-0.7214
ENSG00000099817,POLR2E,151,-0.0945,142,-0.1936,194,0.31602,189,0.28010,125,-0.3985,181,0.20387,149,-0.1334
ENSG00000167468,GPX4,1085,0.11171,927,-0.1473,1287,0.39985,979,-0.0589,899,-0.1982,1150,0.20812,895,-0.2370
ENSG00000118046,STK11,73,0.28825,46,-0.4780,53,-0.2308,95,0.73992,71,0.23441,48,-0.3903,53,-0.2822
ENSG00000099625,CBARP,24,-1.0408,46,-0.0073,30,-0.6679,59,0.40186,49,0.09609,60,0.42474,51,0.19347
ENSG00000099624,ATP5F1D,399,0.07894,376,-0.0218,408,0.11521,364,-0.0714,423,0.17342,413,0.13350,331,-0.2610
ENSG00000167470,MIDN,46,0.66985,33,0.14582,20,-0.6555,51,0.86197,33,0.10245,22,-0.5135,20,-0.7531
ENSG00000099622,CIRBP,434,0.11489,433,0.11333,439,0.13555,347,-0.2515,381,-0.0968,454,0.19344,374,-0.1490
ENSG00000228300,FAM174C,32,-0.4691,45,0.06301,50,0.24730,47,0.14915,32,-0.4913,39,-0.1576,50,0.28680
ENSG00000160953,PWWP3A,55,-0.5003,79,0.08863,70,-0.1006,77,0.03849,76,0.03448,113,0.70258,64,-0.2867
ENSG00000115286,NDUFS7,245,0.31379,216,0.09683,225,0.16902,227,0.18398,130,-0.7204,212,0.07190,186,-0.1719
ENSG00000130005,GAMT,114,0.17720,102,-0.0090,114,0.17822,131,0.40899,111,0.12557,69,-0.6305,90,-0.2518
ENSG00000071626,DAZAP1,48,0.33963,40,0.06234,35,-0.1878,56,0.62178,36,-0.1113,34,-0.2146,31,-0.4237
ENSG00000115268,RPS15,2051,0.46469,2442,0.77209,1621,0.06688,1639,0.08546,1076,-0.5950,1663,0.10978,980,-0.8348
ENSG00000115266,APC2,144,0.54754,77,-0.4822,78,-0.4630,121,0.24762,115,0.15966,110,0.09038,94,-0.1915
ENSG00000119559,C19orf25,52,-0.0070,40,-0.4326,48,-0.1596,54,0.06043,52,-0.0008,79,0.68144,47,-0.1956
ENSG00000115255,REEP6,16,0.02035,22,0.49388,15,-0.1361,13,-0.3542,17,0.08094,17,0.11277,15,-0.1965
ENSG00000071655,MBD3,59,0.02889,73,0.38979,65,0.20315,66,0.21776,49,-0.2602,47,-0.3373,52,-0.2135
ENSG00000127540,UQCR11,1346,-0.1101,1931,0.49582,1958,0.51986,1232,-0.2534,922,-0.7145,1587,0.16230,1270,-0.2368
ENSG00000079313,REXO1,40,0.25042,39,0.21874,46,0.49541,20,-0.8487,53,0.74482,19,-0.9325,28,-0.3414
ENSG00000129911,KLF16,46,-0.4733,66,0.10549,52,-0.2895,61,-0.0328,48,-0.4020,64,0.05282,79,0.49536
ENSG00000129968,ABHD17A,177,0.16806,220,0.53764,222,0.55231,175,0.14324,152,-0.0823,125,-0.3983,105,-0.7670
ENSG00000227500,SCAMP4,27,0.11457,30,0.29402,14,-0.9117,28,0.19968,21,-0.2634,27,0.11011,27,0.11723
ENSG00000133275,CSNK1G2,54,0.02015,48,-0.1760,76,0.58815,69,0.41663,61,0.22014,43,-0.3611,39,-0.5879
ENSG00000133243,BTBD2,184,0.18294,164,-0.0118,175,0.09574,202,0.33817,175,0.09782,165,0.00128,127,-0.4767
ENSG00000099875,MKNK2,30,0.34024,21,-0.2487,23,-0.1298,25,0.02290,11,-1.2015,26,0.12699,30,0.38899
ENSG00000172081,MOB3A,17,0.40471,13,-0.0392,22,0.85688,14,0.12037,8,-0.6993,11,-0.2922,10,-0.4734
ENSG00000099840,IZUMO4,23,1.21351,13,0.21748,11,-0.0423,14,0.35619,7,-0.7643,10,-0.2563,7,-0.9414
ENSG00000065000,AP3D1,112,-0.1613,93,-0.4565,116,-0.1012,157,0.40105,159,0.42327,133,0.12493,109,-0.2354
ENSG00000104886,PLEKHJ1,66,-0.1120,67,-0.1004,87,0.32379,62,-0.2364,89,0.36982,52,-0.5110,74,0.06765
ENSG00000104897,SF3A2,14,0.04156,17,0.32987,14,0.04190,15,0.18131,14,0.05381,11,-0.3307,12,-0.2339
ENSG00000104904,OAZ1,880,-0.2414,825,-0.3455,1078,0.09000,1286,0.38799,929,-0.1542,1024,0.00595,1071,0.09405
ENSG00000130332,LSM7,131,-0.4264,188,0.16166,222,0.44155,128,-0.4626,103,-0.8094,270,0.78589,162,-0.1040
ENSG00000005206,SPPL2B,46,0.73302,20,-0.6518,27,-0.1295,21,-0.5339,26,-0.2238,42,0.57901,28,-0.1210
ENSG00000099800,TIMM13,228,0.21490,186,-0.1192,298,0.67714,176,-0.2135,164,-0.3226,202,0.01235,174,-0.2625
ENSG00000176619,LMNB2,30,0.87184,10,-0.9589,17,-0.1171,18,0.03564,27,0.66569,14,-0.4474,14,-0.4095
ENSG00000099860,GADD45B,12,-0.6630,32,0.98808,4,-2.1768,12,-0.5892,7,-1.3606,27,0.70681,24,0.61079
ENSG00000176533,GNG7,98,0.04985,98,0.05851,129,0.51547,98,0.05932,51,-0.9910,99,0.07348,93,-0.0403
ENSG00000176490,DIRAS1,74,-0.3055,51,-0.8843,87,-0.0420,181,1.23479,99,0.17343,105,0.26199,59,-0.7430
ENSG00000141873,SLC39A3,27,-0.9149,35,-0.4927,44,-0.1258,51,0.11130,62,0.41847,57,0.29328,53,0.21270
ENSG00000104969,SGTA,79,-0.0044,63,-0.3659,99,0.37472,91,0.21832,90,0.21293,76,-0.0665,68,-0.2863
ENSG00000172009,THOP1,38,-0.5660,49,-0.1611,43,-0.3572,57,0.07310,68,0.37535,59,0.13521,60,0.19205
ENSG00000172006,ZNF554,9,-0.4169,7,-0.8140,10,-0.1359,12,0.04170,14,0.32485,8,-0.6094,16,0.67634
ENSG00000065717,TLE2,11,-0.7856,20,0.16834,24,0.51772,23,0.44792,19,0.07682,28,0.77313,9,-1.2213
ENSG00000104964,TLE5,756,0.28521,564,-0.1990,741,0.25106,656,0.04860,846,0.47888,570,-0.1820,482,-0.5150
ENSG00000088256,GNA11,88,0.26602,71,-0.0958,53,-0.5593,90,0.29065,85,0.20747,71,-0.1036,72,-0.0826
ENSG00000125912,NCLN,29,-0.4442,26,-0.6336,31,-0.3535,29,-0.4857,47,0.31870,47,0.31611,51,0.53248
ENSG00000161082,CELF5,131,-0.5680,89,-1.1647,161,-0.2444,209,0.18403,310,0.87425,117,-0.7405,238,0.48865
ENSG00000141905,NFIC,78,0.57735,69,0.35708,59,0.10641,76,0.52131,48,-0.2451,44,-0.3645,35,-0.8209
ENSG00000129932,DOHH,40,0.50547,28,-0.1020,34,0.24351,38,0.43779,30,6.03352,27,-0.1209,19,-0.7436
ENSG00000105325,FZR1,44,0.03466,38,-0.2097,47,0.15283,42,-0.0459,67,0.74711,21,-1.1333,43,-0.0057
ENSG00000161091,MFSD12,49,-0.3113,37,-0.7614,38,-0.7154,80,0.47728,87,0.63233,58,-0.0672,65,0.16342
ENSG00000064961,HMG20B,26,0.91174,24,0.74796,13,-0.2426,12,-0.3023,12,-0.3568,11,-0.4324,11,-0.5348
ENSG00000105298,CACTIN,13,-0.3783,12,-0.4541,20,0.38701,12,-0.5013,17,0.10967,23,0.56321,16,-0.0029
ENSG00000186111,PIP5K1C,106,0.06867,67,-0.6804,117,0.22608,136,0.48819,136,0.48290,74,-0.5122,90,-0.2386
ENSG00000183617,MRPL54,90,0.05426,106,0.32440,106,0.32915,72,-0.3112,75,-0.2429,86,-0.0233,81,-0.1360
ENSG00000007264,MATK,42,-0.6602,72,0.19124,94,0.64989,64,0.00865,42,-0.6702,53,-0.2836,72,0.22735
ENSG00000105278,ZFR2,25,-0.1207,20,-0.5284,28,0.05311,38,0.56159,37,0.50517,23,-0.2731,24,-0.2727
ENSG00000167654,ATCAY,103,-0.5251,88,-0.7702,97,-0.6219,189,0.46653,180,0.37966,169,0.27675,159,0.21050
ENSG00000167657,DAPK3,27,-0.2773,22,-0.6019,48,0.72029,32,0.01094,45,0.60741,12,-1.4887,34,0.11319
ENSG00000167658,EEF2,583,0.30175,635,0.44592,581,0.29409,515,0.09385,421,-0.2382,497,0.03419,332,-0.6986
ENSG00000105229,PIAS4,23,0.75210,13,-0.1658,9,-0.8224,16,0.07734,19,0.42546,7,-1.1147,16,0.10961
ENSG00000178951,ZBTB7A,112,0.07861,92,-0.2376,100,-0.1081,162,0.71176,178,0.88048,36,-1.6833,87,-0.3846
ENSG00000126934,MAP2K2,130,-0.2549,145,-0.0751,164,0.12439,141,-0.1200,152,0.00240,201,0.47321,141,-0.1413
ENSG00000077463,SIRT6,16,0.51557,10,-0.1733,9,-0.3076,17,0.69140,11,-0.1017,11,-0.0426,8,-0.5281
ENSG00000089847,ANKRD24,13,-0.6358,11,-0.9462,18,-0.2132,41,1.25701,23,0.21415,16,-0.3201,19,-0.0961
ENSG00000105248,YJU2,8,-0.6332,11,-0.2593,8,-0.6412,9,-0.5531,16,0.35341,20,0.76493,15,0.27015
ENSG00000105255,FSD1,54,-0.3298,37,-0.9099,63,-0.0708,76,0.24012,119,1.01235,65,-0.0256,57,-0.2713
ENSG00000008382,MPND,29,-0.4240,28,-0.4677,60,0.80570,49,0.44119,43,0.21005,40,0.08738,26,-0.6592
ENSG00000141985,SH3GL1,49,-0.0561,47,-0.1006,51,0.01635,36,-0.5205,58,0.23747,48,-0.0765,57,0.23216
ENSG00000167671,UBXN6,168,0.05268,152,-0.1154,154,-0.0916,137,-0.2778,167,0.04309,172,0.09218,176,0.15261
ENSG00000167674,HDGFL2,38,-0.2782,32,-0.5730,34,-0.4917,44,-0.0654,56,0.34319,45,-0.0256,58,0.48534
ENSG00000167680,SEMA6B,93,-0.2965,91,-0.3320,101,-0.1571,159,0.59764,103,-0.1357,107,-0.0600,119,0.12786
ENSG00000185361,TNFAIP8L1,21,-0.2434,18,-0.4793,19,-0.4483,23,-0.1353,56,1.43671,14,-0.8476,23,-0.1011
ENSG00000074842,MYDGF,74,-0.2928,87,-0.0164,74,-0.2719,42,-1.1457,85,-0.0629,108,0.34502,117,0.57280
ENSG00000142002,DPP9,16,-0.4543,17,-0.3658,21,-0.0346,26,0.27540,38,0.96046,14,-0.6651,21,-0.1113
ENSG00000176840,MIR7-3HG,44,-0.2145,21,-1.3508,42,-0.3178,50,-0.0315,68,0.48844,69,0.51886,56,0.18654
