Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000162402,USP24,11,-1.9826,108,1.68984,34,-0.3389,40,-0.0639,49,0.27822,45,0.11412,23,-0.9794
ENSG00000162407,PLPP3,144,0.58507,117,0.23478,19,-2.5579,31,-1.9488,234,1.46364,315,2.07031,10,-3.5661
ENSG00000162409,PRKAA2,15,-1.9567,58,0.13919,85,0.76153,66,0.39404,50,-0.1207,71,0.46541,36,-0.6987
ENSG00000162601,MYSM1,32,-0.5439,53,0.27889,64,0.58899,54,0.35088,47,0.06628,30,-0.6412,35,-0.4388
ENSG00000177606,JUN,361,1.23792,167,-0.0850,83,-1.1743,268,0.83562,53,-1.8490,250,0.58115,68,-1.6092
ENSG00000134709,HOOK1,12,-1.6822,26,-0.5061,20,-0.8707,47,0.54855,23,-0.6588,25,-0.5539,59,1.04622
ENSG00000162599,NFIA,344,1.88641,188,0.74229,17,-2.9518,78,-0.7564,205,0.89345,81,-0.6268,47,-1.5825
ENSG00000162604,TM2D1,53,-0.0593,11,-2.4118,89,0.78965,95,1.10573,84,0.68484,14,-2.0988,29,-1.1251
ENSG00000116641,DOCK7,0,-5.5397,104,1.87490,19,-0.9855,30,-0.3496,62,0.87578,39,0.09207,22,-0.8566
ENSG00000162434,JAK1,208,1.44002,112,0.34078,133,0.62902,59,-0.7494,79,-0.2307,77,-0.2718,46,-1.1692
ENSG00000162433,AK4,47,-0.6562,49,-0.5915,71,0.00207,66,-0.1177,107,0.67911,148,1.27298,42,-0.9166
ENSG00000116675,DNAJC6,47,-3.1287,186,-1.1030,717,1.10604,522,0.64464,234,-0.7463,266,-0.5486,443,0.31376
ENSG00000184588,PDE4B,33,-0.9394,36,-0.8107,115,1.07457,43,-0.6126,85,0.54716,57,-0.1187,69,0.21292
ENSG00000118473,SGIP1,21,-2.5731,114,-0.0323,144,0.35545,145,0.42371,86,-0.4706,185,0.78185,102,-0.2295
ENSG00000142864,SERBP1,239,0.83898,201,0.53437,115,-0.3785,103,-0.6099,150,0.04696,119,-0.3243,140,-0.0743
ENSG00000116729,WLS,193,1.11211,31,-1.7858,94,-0.1149,170,1.06873,90,-0.1748,70,-0.5705,43,-1.4154
ENSG00000033122,LRRC7,61,-0.9004,19,-2.6368,130,0.30380,180,1.04380,80,-0.4841,107,-0.0176,107,-0.0083
ENSG00000116754,SRSF11,245,0.70918,202,0.38237,166,0.05361,180,0.22025,101,-0.7264,190,0.28098,89,-1.0191
ENSG00000118454,ANKRD13C,16,-1.5274,16,-1.5693,69,0.72189,60,0.58523,38,-0.2481,69,0.72711,36,-0.3764
ENSG00000132485,ZRANB2,103,-0.2916,120,-0.0507,104,-0.2818,205,1.02147,82,-0.6631,107,-0.2325,95,-0.4800
ENSG00000172260,NEGR1,91,-0.9585,104,-0.7590,289,0.91838,167,-0.0094,108,-0.6981,189,0.19405,198,0.31291
ENSG00000178965,ERICH3,0,-6.1609,70,0.34705,41,-0.4947,88,0.88975,32,-0.8640,88,0.74348,50,-0.2278
ENSG00000117054,ACADM,75,0.82148,42,-0.1239,49,0.10865,28,-0.8543,56,0.31683,47,0.02749,44,-0.0765
ENSG00000137955,RABGGTB,121,1.36940,43,-0.3790,33,-0.8020,63,0.24961,37,-0.6262,68,0.36074,33,-0.8784
ENSG00000117069,ST6GALNAC5,28,-1.4981,25,-1.6802,130,0.95589,137,1.27663,30,-1.3911,38,-1.0474,71,-0.0751
ENSG00000154027,AK5,55,-2.0623,70,-1.6963,404,1.11809,343,0.99051,149,-0.5433,135,-0.6983,196,-0.1237
ENSG00000077254,USP33,53,-1.1141,146,0.48652,150,0.52493,120,0.17465,80,-0.4915,92,-0.2768,110,0.02237
ENSG00000180488,MIGA1,0,-6.6995,93,0.20530,114,0.54973,106,0.49676,43,-1.0025,39,-1.1487,118,0.71157
ENSG00000162613,FUBP1,67,0.13370,33,-0.9821,49,-0.3522,94,0.84349,43,-0.5453,64,0.07050,54,-0.2212
ENSG00000162616,DNAJB4,62,0.26111,36,-0.5868,41,-0.3909,69,0.50558,32,-0.7627,48,-0.1650,59,0.20970
ENSG00000117114,ADGRL2,43,-0.2910,86,0.85870,65,0.38124,74,0.72383,28,-0.9527,43,-0.2679,25,-1.2506
ENSG00000137941,TTLL7,72,-1.1357,226,0.69700,196,0.45180,135,-0.1789,112,-0.4471,181,0.31764,142,-0.0922
ENSG00000142875,PRKACB,65,-2.7342,368,-0.1037,549,0.55805,508,0.50074,325,-0.3008,427,0.14063,390,-0.0118
ENSG00000174021,GNG5,302,2.97068,18,-1.9805,2,-4.6777,35,-1.1183,84,0.36938,74,0.15281,28,-1.4925
ENSG00000117155,SSX2IP,8,-3.9439,102,-0.2280,171,0.62927,168,0.70918,61,-1.0270,178,0.70339,99,-0.3016
ENSG00000162642,C1orf52,53,-0.5571,31,-1.3631,128,0.90815,118,0.90540,48,-0.6955,43,-0.8524,67,-0.1895
ENSG00000153904,DDAH1,94,-1.4908,117,-1.1588,227,-0.1231,221,-0.1887,289,0.27384,388,0.77074,324,0.54312
ENSG00000122417,ODF2L,0,-6.0279,104,1.21020,44,-0.2603,66,0.47075,28,-0.9674,31,-0.7670,62,0.35116
ENSG00000097033,SH3GLB1,126,1.55377,76,0.63058,32,-0.7607,26,-1.1754,70,0.48035,56,0.12229,28,-1.0651
ENSG00000183291,SELENOF,253,1.62949,52,-1.0327,163,0.80845,64,-0.7898,106,0.08334,120,0.29001,42,-1.4854
ENSG00000153936,HS2ST1,13,-1.8965,78,0.93604,43,-0.0712,46,0.04419,26,-0.8470,53,0.29436,49,0.16592
ENSG00000143013,LMO4,148,-2.1251,170,-1.9145,1029,0.93853,616,0.07744,225,-1.4974,398,-0.6278,1059,1.20978
ENSG00000197147,LRRC8B,24,-2.4015,30,-2.0877,204,0.90590,184,0.86513,61,-1.0401,148,0.34893,119,-0.0049
ENSG00000162664,ZNF326,95,1.06544,66,0.42482,41,-0.3573,40,-0.4093,26,-1.0304,44,-0.2313,52,0.05692
ENSG00000122482,ZNF644,98,1.31378,73,0.79480,38,-0.3005,25,-1.0561,35,-0.4288,57,0.36647,30,-0.7176
ENSG00000189195,BTBD8,22,-2.8018,153,0.12763,200,0.58334,160,0.23300,122,-0.2308,132,-0.1069,161,0.24421
ENSG00000067208,EVI5,151,2.00527,49,-0.0294,40,-0.3605,15,-1.9773,46,-0.1121,61,0.32209,36,-0.5682
ENSG00000122406,RPL5,1070,1.54052,530,0.28644,160,-1.5876,395,-0.2190,402,-0.1639,360,-0.3411,348,-0.4411
ENSG00000154511,DIPK1A,13,-1.4714,12,-1.6031,47,0.49021,45,0.52066,39,0.17446,37,0.11052,37,0.10239
ENSG00000117505,DR1,88,0.95834,17,-1.6516,64,0.41873,46,-0.1280,35,-0.5581,55,0.17087,48,-0.0672
ENSG00000067334,DNTTIP2,20,-1.1278,84,1.25202,38,-0.0933,26,-0.7616,46,0.20381,52,0.39885,37,-0.1922
ENSG00000117528,ABCD3,28,-0.4439,36,-0.0686,56,0.67471,51,0.61772,53,0.57434,13,-1.5518,23,-0.8067
ENSG00000117525,F3,75,0.37465,158,1.73092,7,-3.1178,18,-1.9561,74,0.36192,169,1.86998,8,-3.0891
ENSG00000117519,CNN3,279,1.26814,217,0.81530,91,-0.6052,78,-0.9381,188,0.56344,138,0.05302,67,-1.1812
ENSG00000152078,TLCD4,29,-0.8043,47,-0.0337,73,0.67998,48,-0.0291,65,0.49628,76,0.75807,25,-1.1455
ENSG00000228971,LINC02607,39,-0.3921,34,-0.6129,119,1.53153,58,0.28131,25,-1.0534,25,-1.0904,45,-0.1742
ENSG00000117569,PTBP2,38,-0.7060,38,-0.7215,51,-0.2600,96,0.95130,45,-0.4519,79,0.45684,48,-0.4017
ENSG00000117598,PLPPR5,0,-5.6473,0,-6.2579,63,0.78055,60,0.83766,30,-0.4197,48,0.33168,46,0.29615
ENSG00000117600,PLPPR4,44,-2.5202,82,-1.5878,314,0.51298,477,1.57738,132,-0.8746,194,-0.2782,176,-0.4814
ENSG00000156875,MFSD14A,85,0.88576,12,-2.1437,62,0.34150,108,1.68671,11,-2.3113,26,-0.9900,19,-1.6161
ENSG00000137996,RTCA,24,-1.4939,50,-0.3532,102,0.82321,119,1.34211,29,-1.2081,36,-0.8837,43,-0.6679
ENSG00000162694,EXTL2,20,-1.2058,26,-0.7752,119,1.78888,53,0.38190,16,-1.5046,29,-0.6490,37,-0.2699
ENSG00000118733,OLFM3,0,-6.2392,24,-1.3900,129,1.33608,121,1.52260,19,-1.7022,55,-0.1319,33,-1.0299
ENSG00000162631,NTNG1,12,-1.7803,43,0.17351,102,1.70149,33,-0.2690,10,-2.0245,0,-6.1351,58,0.77942
ENSG00000134186,PRPF38B,84,0.97062,94,1.17397,26,-0.9111,46,-0.0399,30,-0.6957,47,-0.0129,25,-1.0456
ENSG00000116266,STXBP3,38,-0.0054,27,-0.5481,30,-0.3795,37,-0.0763,39,0.00216,88,1.42696,25,-0.7313
ENSG00000085433,WDR47,6,-4.2915,59,-1.0387,212,1.04816,168,0.76030,62,-0.9514,53,-1.2082,151,0.53475
ENSG00000197780,TAF13,34,-1.4780,31,-1.6064,132,0.67902,127,0.72101,87,-0.0209,91,0.06725,81,-0.1461
ENSG00000215717,TMEM167B,36,-0.5877,114,1.32243,54,0.04213,70,0.54656,44,-0.2849,58,0.14957,14,-2.1177
ENSG00000031698,SARS,212,0.30828,110,-0.7417,240,0.51731,196,0.20840,119,-0.6119,242,0.52989,133,-0.5010
ENSG00000143126,CELSR2,22,-2.7629,63,-1.1927,189,0.55769,214,0.93077,71,-1.0129,147,0.13667,147,0.16737
ENSG00000134243,SORT1,314,0.06975,193,-0.7067,456,0.69193,464,0.86441,196,-0.6826,225,-0.4675,200,-0.7231
ENSG00000143106,PSMA5,123,0.67321,28,-1.6435,83,0.01889,117,0.69257,52,-0.7126,108,0.45800,55,-0.6995
ENSG00000181754,AMIGO1,19,-1.5165,47,-0.1080,95,1.06109,84,1.02234,18,-1.5998,69,0.51802,20,-1.5537
ENSG00000116337,AMPD2,56,-0.4285,38,-1.0091,118,0.78897,59,-0.4063,103,0.56218,96,0.44386,66,-0.1885
ENSG00000134201,GSTM5,27,-1.0098,108,1.28946,0,-5.9896,41,-0.4114,150,1.93627,58,0.20581,18,-1.7333
ENSG00000134202,GSTM3,65,-0.8469,130,0.25891,125,0.19124,78,-0.6318,168,0.69496,195,0.95012,81,-0.5688
ENSG00000168710,AHCYL1,140,-0.5438,324,0.83956,103,-1.0129,158,-0.4002,443,1.41135,250,0.39098,99,-1.1856
ENSG00000143093,STRIP1,83,1.06954,5,-3.1692,97,1.36742,25,-0.9438,13,-1.8195,46,0.06086,51,0.26624
ENSG00000197106,SLC6A17,28,-2.2647,51,-1.3878,405,2.14418,115,-0.1673,62,-1.1199,37,-1.8702,161,0.46546
ENSG00000116396,KCNC4,4,-4.1659,46,-0.5317,48,-0.4704,85,0.52024,64,-0.0214,59,-0.1447,96,0.77813
ENSG00000134248,LAMTOR5,173,0.41516,41,-1.8072,139,0.05722,119,-0.2102,159,0.28055,220,0.83403,118,-0.2340
ENSG00000177301,KCNA2,12,-3.3171,108,-0.0053,263,1.55753,90,-0.3428,71,-0.6710,82,-0.4359,130,0.34785
ENSG00000116459,ATP5PB,113,-0.4153,120,-0.3231,263,0.99246,146,-0.0094,125,-0.2476,164,0.18123,121,-0.3432
ENSG00000116473,RAP1A,123,1.27575,97,0.83993,34,-0.8486,35,-0.9105,54,-0.1351,50,-0.2621,50,-0.2715
ENSG00000197852,INKA2,4,-3.6659,21,-1.3838,51,-0.0447,50,-0.0989,49,-0.1047,56,0.11510,96,1.23729
ENSG00000171385,KCND3,7,-4.1139,92,-0.3368,94,-0.3086,200,1.16080,106,-0.1217,136,0.28434,95,-0.3211
ENSG00000116489,CAPZA1,152,1.65253,7,-3.2484,95,0.78817,41,-0.6729,42,-0.5620,63,0.08891,48,-0.3803
ENSG00000155366,RHOC,367,2.46269,128,0.41242,11,-3.2485,66,-0.7293,81,-0.3378,88,-0.1904,45,-1.3515
ENSG00000163349,HIPK1,31,-1.3488,97,0.43931,57,-0.4301,126,1.07354,63,-0.2581,75,0.00406,47,-0.7893
ENSG00000197323,TRIM33,90,0.53153,37,-0.9016,81,0.35467,66,0.03056,52,-0.3522,75,0.21698,60,-0.1524
ENSG00000116752,BCAS2,32,-1.5844,13,-2.9012,108,0.28949,151,1.02984,87,-0.0633,65,-0.5331,105,0.26972
ENSG00000009307,CSDE1,468,0.54768,429,0.39937,346,0.04712,328,-0.0476,240,-0.5376,227,-0.6251,331,-0.0288
ENSG00000163399,ATP1A1,309,-0.2837,178,-1.1421,730,1.17342,514,0.65319,160,-1.2966,356,-0.0567,278,-0.5046
ENSG00000198162,MAN1A2,138,-0.8650,577,1.55040,145,-0.7919,168,-0.6193,445,1.06201,160,-0.6339,174,-0.5624
ENSG00000092621,PHGDH,33,-0.6763,85,0.87849,26,-1.0174,30,-0.9071,137,1.77929,54,0.10423,30,-0.9157
ENSG00000265808,SEC22B,73,-0.2669,130,0.67305,57,-0.6490,117,0.57655,56,-0.6983,70,-0.3329,80,-0.1453
ENSG00000265491,RNF115,96,0.79843,64,0.10583,59,-0.0297,51,-0.2673,49,-0.3204,68,0.20487,50,-0.3319
ENSG00000131779,PEX11B,19,-1.4585,5,-3.3225,56,0.24849,66,0.61943,32,-0.6492,77,0.78374,56,0.29016
ENSG00000265241,RBM8A,115,0.58364,62,-0.4177,94,0.24713,45,-0.9940,93,0.22578,100,0.35297,86,0.11910
ENSG00000272031,ANKRD34A,1,-5.4473,24,-1.1871,83,0.79087,62,0.35745,13,-2.1147,59,0.20670,80,0.88380
ENSG00000265972,TXNIP,813,4.15104,260,1.17862,5,-4.6248,2,-6.1346,52,-1.4375,36,-1.9585,3,-5.6709
ENSG00000178104,PDE4DIP,100,-1.1304,236,0.22366,192,-0.1095,247,0.34864,205,-0.0075,303,0.64592,161,-0.4414
ENSG00000159164,SV2A,119,-1.5564,98,-1.8398,791,1.56520,401,0.40343,157,-1.1411,361,0.16996,299,-0.1542
ENSG00000136631,VPS45,41,0.04646,73,1.02993,66,0.84826,28,-0.6164,20,-1.0335,39,-0.0338,31,-0.4280
ENSG00000023902,PLEKHO1,131,1.27313,87,0.55187,41,-0.6417,65,0.06697,35,-0.8873,42,-0.6136,48,-0.4825
ENSG00000143401,ANP32E,95,0.42882,94,0.40565,63,-0.2528,93,0.45947,94,0.40481,32,-1.2819,48,-0.7406
ENSG00000117362,APH1A,95,1.25262,7,-2.8500,39,-0.2697,62,0.59676,44,-0.0737,19,-1.3292,42,-0.1546
ENSG00000266472,MRPS21,145,-0.2328,66,-1.4552,186,0.16763,210,0.42691,175,0.07114,213,0.39383,153,-0.1703
ENSG00000163125,RPRD2,6,-3.0858,82,0.94821,43,-0.1345,63,0.59255,46,-0.0188,31,-0.6188,42,-0.1680
ENSG00000143384,MCL1,264,2.68254,61,-0.1105,16,-2.1333,40,-0.8533,50,-0.4152,42,-0.6890,38,-0.9464
ENSG00000143420,ENSA,99,-1.4500,143,-0.8837,324,0.41439,269,0.12201,202,-0.3544,282,0.18363,339,0.58106
ENSG00000213190,MLLT11,50,-3.2566,144,-1.7027,712,0.83003,494,0.24203,270,-0.7543,521,0.29849,613,0.67654
ENSG00000163159,VPS72,22,-0.9044,77,1.13378,34,-0.2393,28,-0.5903,33,-0.2782,19,-1.1470,57,0.72004
ENSG00000159352,PSMD4,79,-0.3586,87,-0.2043,141,0.59498,87,-0.2339,102,0.05042,81,-0.3204,112,0.24852
ENSG00000143393,PI4KB,42,-0.4274,40,-0.5007,72,0.44304,98,1.19179,59,0.12729,23,-1.3632,31,-0.9718
ENSG00000143416,SELENBP1,180,2.51874,30,-0.7298,5,-3.3207,20,-1.4858,72,0.68286,67,0.56320,18,-1.6284
ENSG00000159377,PSMB4,259,0.16848,145,-0.7571,316,0.50132,296,0.45853,166,-0.5420,248,0.09489,188,-0.3915
ENSG00000143442,POGZ,92,1.23073,39,-0.2416,65,0.60420,39,-0.2696,31,-0.5660,60,0.48529,20,-1.3703
ENSG00000143376,SNX27,46,-0.5110,102,0.77074,84,0.44304,65,0.02713,36,-0.8896,83,0.41193,48,-0.5107
ENSG00000159409,CELF3,4,-4.4568,42,-1.1285,101,0.26305,132,0.84581,58,-0.6139,58,-0.6331,124,0.72286
ENSG00000197747,S100A10,458,3.49659,82,-0.0970,96,0.17437,23,-2.1535,16,-2.5809,4,-4.4844,39,-1.3599
ENSG00000197956,S100A6,1893,3.67591,197,-0.8694,131,-1.4880,124,-1.6939,148,-1.2977,252,-0.4853,102,-1.9975
ENSG00000188643,S100A16,107,1.68281,34,-0.2997,5,-3.0209,33,-0.4107,83,1.20953,42,0.01809,17,-1.4826
ENSG00000189171,S100A13,215,0.47538,97,-0.7993,47,-1.8954,129,-0.3946,246,0.70886,315,1.15086,135,-0.3130
ENSG00000160678,S100A1,32,-1.7471,57,-0.8815,37,-1.5306,118,0.31555,190,1.09750,177,0.96521,85,-0.2884
ENSG00000160679,CHTOP,138,1.17850,36,-1.0199,90,0.42659,61,-0.2322,58,-0.2821,82,0.28350,49,-0.6212
ENSG00000143621,ILF2,82,0.38905,62,-0.0678,76,0.25885,81,0.42553,36,-0.9366,65,-0.0050,50,-0.4468
ENSG00000143624,INTS3,41,0.43464,17,-0.9441,71,1.41249,33,0.12070,24,-0.4508,13,-1.3900,25,-0.3952
ENSG00000143614,GATAD2B,60,-0.2049,66,-0.0513,49,-0.5194,97,0.70637,35,-1.0440,68,0.01482,69,0.04006
ENSG00000198837,DENND4B,64,0.30044,13,-2.1029,53,-0.0086,55,0.03304,49,-0.1328,57,0.09150,68,0.45709
ENSG00000143543,JTB,194,0.27990,109,-0.6498,212,0.42738,187,0.25407,152,-0.1217,162,-0.0152,135,-0.3484
ENSG00000177954,RPS27,5702,2.22557,1969,0.22388,457,-2.0355,974,-0.9849,2100,0.33142,983,-0.8790,1146,-0.7133
ENSG00000143549,TPM3,104,-1.5218,244,-0.2041,273,-0.0215,373,0.58206,202,-0.4969,240,-0.2258,340,0.39606
ENSG00000143612,C1orf43,118,-0.0461,80,-0.6547,100,-0.3057,147,0.35656,125,0.03812,104,-0.2499,137,0.22167
ENSG00000143569,UBAP2L,106,0.87742,79,0.37107,61,-0.0473,60,-0.0711,32,-1.0220,54,-0.2495,56,-0.1996
ENSG00000143575,HAX1,42,-1.0560,64,-0.4220,81,-0.0482,129,0.88641,77,-0.1246,74,-0.1842,76,-0.1701
ENSG00000160714,UBE2Q1,58,-1.0974,53,-1.2303,178,0.69655,174,0.78608,53,-1.2232,142,0.31398,111,-0.1006
ENSG00000160716,CHRNB2,3,-4.1105,21,-1.4404,98,0.99702,90,1.02529,24,-1.2335,34,-0.7333,64,0.30588
ENSG00000160710,ADAR,177,0.03300,150,-0.2326,228,0.44608,172,-0.0203,155,-0.1873,250,0.60549,130,-0.5169
ENSG00000143603,KCNN3,1,-5.3444,76,0.79485,67,0.58300,57,0.36638,68,0.60380,65,0.51514,17,-1.7040
ENSG00000163344,PMVK,104,0.43445,72,-0.1817,108,0.48541,63,-0.4169,115,0.60342,53,-0.6568,71,-0.2112
ENSG00000163346,PBXIP1,224,1.72492,89,0.07479,31,-1.5481,43,-1.1576,145,0.90570,104,0.32748,42,-1.1880
ENSG00000179085,DPM3,131,1.33420,33,-0.9246,33,-0.9299,60,-0.0017,78,0.41116,80,0.47332,34,-1.0054
ENSG00000163463,KRTCAP2,496,2.70758,98,-0.3543,102,-0.2958,45,-1.6847,57,-1.1892,145,0.27407,57,-1.2976
ENSG00000177628,GBA,83,0.04197,70,-0.2359,130,0.79190,77,-0.0935,55,-0.6094,79,-0.0333,79,-0.0497
ENSG00000160767,FAM189B,19,-0.8358,24,-0.4700,29,-0.1289,29,-0.1636,17,-0.9544,15,-1.1028,62,1.40287
ENSG00000116521,SCAMP3,24,-1.2316,31,-0.8754,84,0.75035,97,1.22876,49,-0.1288,12,-2.2445,44,-0.3552
ENSG00000160752,FDPS,91,-0.0449,66,-0.5659,159,0.88238,87,-0.1469,46,-1.1253,114,0.31742,98,0.08606
ENSG00000160753,RUSC1,71,-0.3281,10,-3.2828,172,1.15341,94,0.13927,76,-0.2336,106,0.31495,82,-0.1111
ENSG00000116539,ASH1L,113,-0.3954,259,0.98419,78,-0.9637,159,0.17501,142,-0.0354,135,-0.1070,129,-0.2094
ENSG00000163374,YY1AP1,114,1.19926,45,-0.3731,70,0.36328,56,-0.0109,52,-0.1435,48,-0.2718,34,-0.8841
ENSG00000132718,SYT11,195,-1.2029,171,-1.4025,597,0.57844,633,0.80982,401,-0.0806,459,0.13817,352,-0.3251
ENSG00000116584,ARHGEF2,59,0.18169,38,-0.5022,100,1.09545,51,-0.0435,52,-0.0100,26,-1.0875,47,-0.1844
ENSG00000163479,SSR2,143,1.08627,61,-0.3363,122,0.80900,75,-0.0118,67,-0.1876,46,-0.7625,45,-0.9074
ENSG00000160803,UBQLN4,22,-1.4100,110,1.16260,73,0.43599,30,-1.0873,62,0.16236,34,-0.7883,71,0.46648
ENSG00000116586,LAMTOR2,125,0.75877,52,-0.6742,82,0.05750,58,-0.5500,87,0.15530,94,0.26679,79,-0.0063
ENSG00000196189,SEMA4A,0,-5.1285,9,-1.6685,70,1.65452,35,0.45161,48,0.95354,24,-0.1830,12,-1.3438
ENSG00000160785,SLC25A44,12,-2.1461,10,-2.3911,105,1.22465,87,1.05301,42,-0.3162,39,-0.4528,41,-0.4189
ENSG00000160781,PAQR6,58,-0.8446,204,1.24638,42,-1.3076,51,-1.1449,149,0.68452,67,-0.6139,134,0.59120
ENSG00000163468,CCT3,132,0.64405,41,-1.2094,143,0.78523,93,0.07036,67,-0.4669,133,0.65002,52,-0.9304
ENSG00000125462,C1orf61,402,-1.1902,664,-0.4161,323,-1.5234,907,0.09577,1636,1.09629,1270,0.64721,823,-0.0848
ENSG00000116604,MEF2D,110,-0.1637,28,-2.2613,187,0.71377,211,1.11529,53,-1.2953,114,-0.1118,93,-0.4842
ENSG00000163382,NAXE,75,-0.3426,113,0.31096,105,0.19167,104,0.19266,68,-0.4964,93,-0.0146,90,-0.0744
ENSG00000132702,HAPLN2,61,0.73069,64,0.81593,98,1.60988,23,-0.8754,17,-1.2690,3,-3.5626,31,-0.4083
ENSG00000132692,BCAN,96,-0.9648,145,-0.3221,84,-1.1609,220,0.40534,432,1.56016,165,-0.1170,119,-0.7091
ENSG00000143314,MRPL24,80,0.45935,51,-0.2730,69,0.21347,70,0.28604,38,-0.7220,61,0.00424,52,-0.2584
ENSG00000143321,HDGF,49,-0.0029,78,0.77624,65,0.46449,42,-0.2820,67,0.52233,34,-0.5649,32,-0.7494
ENSG00000143294,PRCC,1,-5.3211,36,-0.0841,55,0.59614,61,0.95370,16,-1.3690,32,-0.2564,40,0.10728
ENSG00000162706,CADM3,42,-2.4972,45,-2.4156,367,0.87065,411,1.32435,126,-0.8657,189,-0.2389,189,-0.2625
ENSG00000177807,KCNJ10,40,-0.8920,117,0.83209,11,-2.7889,71,-0.0180,163,1.43484,124,0.92582,23,-1.8688
ENSG00000162728,KCNJ9,41,-0.7237,23,-1.5819,142,1.35950,79,0.37202,18,-1.9457,62,-0.0532,69,0.12701
ENSG00000162729,IGSF8,4,-4.8201,40,-1.4470,180,0.96073,198,1.41343,61,-0.8118,89,-0.2224,73,-0.5777
ENSG00000018625,ATP1A2,1360,1.18228,574,-0.2800,71,-3.4205,498,-0.5635,1121,0.83415,1587,1.47457,221,-1.8789
ENSG00000162734,PEA15,490,-1.0817,556,-0.8864,852,-0.2189,1470,0.81687,902,-0.1270,1356,0.54650,843,-0.2656
ENSG00000132716,DCAF8,59,-0.1842,20,-1.8564,102,0.70969,80,0.34533,43,-0.6860,87,0.43610,64,-0.0633
ENSG00000162735,PEX19,90,0.56013,6,-3.5219,73,0.20066,92,0.71388,45,-0.5610,43,-0.6275,68,0.11219
ENSG00000122218,COPA,150,0.52721,60,-0.9387,154,0.57003,136,0.42417,89,-0.3176,69,-0.7178,94,-0.2780
ENSG00000215845,TSTD1,60,0.04575,34,-0.8505,44,-0.4450,65,0.20073,55,-0.0831,112,1.10739,45,-0.4611
ENSG00000143256,PFDN2,74,-0.4437,61,-0.7613,132,0.48282,87,-0.2306,110,0.18450,50,-1.0524,143,0.72916
ENSG00000143222,UFC1,98,-0.1148,128,0.32116,84,-0.3714,98,-0.1372,127,0.30638,74,-0.5672,121,0.26389
ENSG00000158864,NDUFS2,161,0.12006,52,-1.6152,305,1.23166,110,-0.5483,113,-0.4445,146,-0.0326,173,0.28183
ENSG00000143252,SDHC,92,-0.1468,41,-1.3897,152,0.67317,66,-0.7619,112,0.16327,88,-0.2325,148,0.74422
ENSG00000198929,NOS1AP,10,-1.9711,6,-2.6774,37,0.00081,68,1.28244,25,-0.5759,38,0.07199,39,0.10647
ENSG00000152332,UHMK1,133,-0.1758,132,-0.1954,298,1.19192,152,0.04149,105,-0.5592,80,-0.9751,144,-0.0644
ENSG00000117152,RGS4,112,-1.8571,92,-2.1480,770,1.23826,465,0.41118,157,-1.3518,261,-0.5797,528,0.66843
ENSG00000143248,RGS5,1263,3.53991,43,-2.5743,69,-1.8909,160,-0.6920,76,-1.7511,178,-0.4514,90,-1.6298
ENSG00000185630,PBX1,19,-2.2688,59,-0.6136,104,0.29845,108,0.41903,124,0.59123,104,0.29821,77,-0.2122
ENSG00000143198,MGST3,330,0.15233,193,-0.6992,313,0.06637,295,-0.0349,222,-0.4809,353,0.26462,352,0.29815
ENSG00000143149,ALDH9A1,48,-0.0506,112,1.42050,53,0.10501,35,-0.6244,74,0.67490,58,0.26358,15,-1.9268
ENSG00000143183,TMCO1,147,1.36203,92,0.51602,86,0.41044,59,-0.2342,77,0.23224,41,-0.7853,21,-1.8886
ENSG00000143157,POGK,3,-3.5433,43,0.40173,63,1.05284,51,0.80425,23,-0.6035,14,-1.3217,28,-0.3295
ENSG00000143195,ILDR2,1,-5.1629,58,0.59478,85,1.27208,32,-0.4373,57,0.56663,19,-1.1776,41,0.00668
ENSG00000143162,CREG1,90,0.74275,89,0.72342,85,0.63517,37,-0.7787,58,0.00262,61,0.08124,32,-1.0331
ENSG00000143158,MPC2,38,-2.1104,75,-1.0840,120,-0.3605,174,0.27479,122,-0.3322,289,1.11264,182,0.35396
ENSG00000143164,DCAF6,32,-1.9477,49,-1.3194,92,-0.3444,187,1.00174,66,-0.8531,154,0.50159,130,0.23997
ENSG00000143155,TIPRL,69,0.28087,38,-0.6779,130,1.39104,52,-0.2061,42,-0.5093,48,-0.2946,46,-0.4090
ENSG00000143153,ATP1B1,361,-1.6004,416,-1.3877,2504,1.59683,1212,0.33967,535,-1.0038,1112,0.15107,887,-0.2441
ENSG00000075945,KIFAP3,118,-0.7810,57,-1.8651,529,1.79879,228,0.30706,145,-0.4615,137,-0.5493,151,-0.4513
ENSG00000117523,PRRC2C,267,0.65309,420,1.48077,127,-0.5563,154,-0.2903,110,-0.7842,109,-0.7918,141,-0.4361
ENSG00000117533,VAMP4,60,0.13375,51,-0.1257,72,0.42681,65,0.30194,24,-1.3115,46,-0.3046,58,0.08374
ENSG00000197959,DNM3,56,-1.4846,104,-0.5379,262,0.99036,171,0.29856,131,-0.1803,129,-0.2081,146,-0.0016
ENSG00000117592,PRDX6,206,0.34223,207,0.35786,70,-1.3485,124,-0.5345,253,0.69776,319,1.10781,100,-0.8997
