Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000107872,FBXL15,1,-6.2545,204,1.34833,74,-0.6711,132,0.24005,64,-0.8804,124,0.13889,69,-0.7754,87,-0.4534
ENSG00000107874,CUEDC2,257,1.30630,204,1.25295,23,-2.4531,62,-0.9942,20,-2.6432,77,-0.6606,90,-0.4169,77,-0.7165
ENSG00000138107,ACTR1A,1,-6.6423,204,0.63439,60,-1.4063,277,1.00125,76,-1.0488,326,1.28634,107,-0.5350,100,-0.6884
ENSG00000171206,TRIM8,1,-6.2165,204,1.42325,116,0.07273,62,-0.8820,86,-0.3852,88,-0.3483,140,0.37367,56,-1.1338
ENSG00000138175,ARL3,10,-3.5122,204,1.44527,23,-2.3658,50,-1.2095,111,0.01628,148,0.47651,125,0.20994,65,-0.8771
ENSG00000166275,BORCS7,17,-2.6291,204,1.73524,140,0.55101,81,-0.3275,28,-1.9135,40,-1.4018,77,-0.4061,52,-1.0861
ENSG00000148798,INA,177,-0.0534,204,0.21934,7,-4.6777,317,0.90531,480,1.64784,137,-0.4447,114,-0.7268,83,-1.3044
ENSG00000173915,ATP5MD,35,-3.5018,204,-1.0572,339,-0.1129,353,-0.0484,697,1.07367,738,1.17358,565,0.71322,334,-0.1489
ENSG00000107954,NEURL1,272,0.76583,204,0.36926,49,-1.8942,237,0.53239,128,-0.4464,120,-0.5469,119,-0.5608,168,-0.0187
ENSG00000107957,SH3PXD2A,47,-1.3246,204,1.37068,68,-0.7874,172,0.68349,74,-0.6506,101,-0.1659,42,-1.4910,62,-0.9988
ENSG00000065613,SLK,392,1.74945,204,0.78320,119,-0.2762,53,-1.4980,184,0.42280,74,-1.0044,27,-2.4874,48,-1.7377
ENSG00000148834,GSTO1,2,-5.5661,204,1.70851,71,-0.5324,87,-0.2233,52,-1.0076,82,-0.3216,81,-0.3434,60,-0.8593
ENSG00000156395,SORCS3,1,-5.8334,204,2.33152,20,-2.1558,92,0.13358,22,-2.0360,43,-1.0403,13,-2.7327,65,-0.4637
ENSG00000148700,ADD3,407,0.63024,204,-0.5719,172,-0.7311,93,-1.6605,285,0.04895,426,0.70571,426,0.70825,308,0.19340
ENSG00000119950,MXI1,236,0.84632,204,0.79504,194,0.51842,43,-1.8063,61,-1.2695,26,-2.5082,124,-0.2054,126,-0.1859
ENSG00000150593,PDCD4,1,-6.0229,204,1.84148,202,1.22767,54,-0.8925,55,-0.8630,37,-1.4493,37,-1.4768,33,-1.7464
ENSG00000108061,SHOC2,60,-1.1721,204,1.02329,75,-0.8380,181,0.55322,138,0.11559,69,-0.9434,91,-0.5415,93,-0.5399
ENSG00000119927,GPAM,122,0.27061,204,1.64800,19,-2.4842,25,-2.1379,21,-2.3811,21,-2.3714,171,0.83777,69,-0.6656
ENSG00000099204,ABLIM1,211,0.47640,204,0.54577,199,0.37990,108,-0.5832,119,-0.4296,125,-0.3499,142,-0.1614,105,-0.6714
ENSG00000165832,TRUB1,1,-5.7830,204,2.48197,0,-6.5653,100,0.32466,21,-2.0251,66,-0.3355,22,-1.9865,39,-1.2231
ENSG00000107518,ATRNL1,243,0.54494,204,0.32975,81,-1.1751,216,0.35444,375,1.28986,120,-0.5754,111,-0.6968,75,-1.3708
ENSG00000165868,HSPA12A,64,-1.6843,204,0.09111,162,-0.2911,336,0.89511,355,0.99089,212,0.13819,186,-0.0732,107,-0.9952
ENSG00000187164,SHTN1,289,0.72252,204,0.18717,133,-0.5146,216,0.24199,104,-0.8974,152,-0.3088,106,-0.8624,215,0.26024
ENSG00000165650,PDZD8,1,-6.0708,204,1.73168,115,0.22716,52,-1.0023,82,-0.3120,60,-0.7762,74,-0.4725,52,-1.0888
ENSG00000229847,EMX2OS,104,0.16679,204,1.93656,1,-6.6926,6,-4.0932,82,-0.2182,64,-0.6049,106,0.19062,30,-1.8100
ENSG00000170370,EMX2,1,-5.9134,204,2.11196,14,-2.7317,14,-2.7444,112,0.35095,58,-0.6686,78,-0.2149,48,-1.0207
ENSG00000107560,RAB11FIP2,180,0.81696,204,1.45508,28,-2.0378,58,-0.9628,101,-0.1237,82,-0.4513,72,-0.6392,35,-1.8475
ENSG00000165669,FAM204A,46,-1.1821,204,1.72488,46,-1.1995,45,-1.2246,163,0.79039,48,-1.1267,61,-0.7768,41,-1.4512
ENSG00000151893,CACUL1,1,-6.0900,204,1.68915,83,-0.3043,76,-0.4373,79,-0.3858,81,-0.3475,75,-0.4704,53,-1.0616
ENSG00000107581,EIF3A,1,-6.4384,204,1.00863,162,0.36440,105,-0.3287,90,-0.5529,91,-0.5426,91,-0.5465,134,0.06742
ENSG00000119979,DENND10,1,-5.8459,204,2.29569,3,-4.6020,66,-0.4101,91,0.10394,34,-1.4018,40,-1.1551,47,-1.0054
ENSG00000165672,PRDX3,1,-6.5092,204,0.88685,98,-0.5115,162,0.28706,105,-0.4036,213,0.73395,125,-0.1292,88,-0.7255
ENSG00000151923,TIAL1,73,-0.5609,204,1.56792,139,0.44763,47,-1.2307,103,-0.0387,59,-0.8871,61,-0.8509,32,-1.8883
ENSG00000151929,BAG3,97,0.01248,204,1.87189,44,-1.1824,0,-6.7314,45,-1.1671,16,-2.6313,207,1.28950,16,-2.7593
ENSG00000198825,INPP5F,13,-4.2227,204,-0.2298,93,-1.3869,494,1.28162,317,0.52013,373,0.79378,171,-0.4583,226,-0.0278
ENSG00000066468,FGFR2,1,-6.0619,204,1.75152,66,-0.6350,29,-1.8806,51,-1.0236,50,-1.0669,176,0.93828,55,-0.9955
ENSG00000107669,ATE1,1,-5.8647,204,2.24289,17,-2.4502,81,-0.0999,16,-2.4943,107,0.33205,45,-0.9923,37,-1.3887
ENSG00000107679,PLEKHA1,307,1.29647,204,0.78963,82,-0.8342,177,0.36578,67,-1.1529,89,-0.7212,52,-1.5080,84,-0.8750
ENSG00000166033,HTRA1,233,-0.8588,204,-1.2391,328,-0.3345,156,-1.4594,306,-0.4406,417,0.04536,1598,2.47758,407,0.00376
ENSG00000065154,OAT,55,-1.8166,204,0.21643,113,-0.7512,370,1.17100,238,0.42064,161,-0.2012,300,0.80506,83,-1.3099
ENSG00000107902,LHPP,1,-6.3860,204,1.10170,203,0.80212,53,-1.3140,46,-1.5138,60,-1.1063,112,-0.1612,141,0.21852
ENSG00000019995,ZRANB1,1,-6.0803,204,1.71046,65,-0.6766,70,-0.5538,80,-0.3476,80,-0.3601,74,-0.4847,62,-0.8024
ENSG00000175029,CTBP2,1,-6.0493,204,1.78040,96,-0.0388,66,-0.6105,144,0.61313,36,-1.5185,74,-0.4431,27,-2.0649
ENSG00000188690,UROS,1,-6.5594,204,0.45645,20,-3.0892,205,0.36149,172,0.07911,232,0.56859,160,-0.0379,198,0.34631
ENSG00000150760,DOCK1,1,-5.7413,204,2.61431,31,-1.4132,6,-3.7916,2,-5.4437,73,-0.1374,32,-1.3698,59,-0.5064
ENSG00000132334,PTPRE,1,-5.8992,204,2.14922,16,-2.5881,94,0.08879,58,-0.6659,103,0.23871,20,-2.2078,36,-1.4488
ENSG00000175470,PPP2R2D,1,-5.8665,204,2.23815,0,-6.9614,59,-0.6039,99,0.21878,61,-0.5567,41,-1.1439,41,-1.2458
ENSG00000176171,BNIP3,1,-6.8629,204,0.33110,64,-1.5095,245,0.56204,198,0.21651,248,0.57963,239,0.52067,149,-0.2607
ENSG00000165752,STK32C,1,-5.9188,204,2.09725,55,-0.7595,81,-0.1606,32,-1.5501,55,-0.7680,51,-0.8865,51,-0.9277
ENSG00000068383,INPP5A,3,-5.1475,204,1.79609,129,0.44171,53,-0.9497,67,-0.5867,90,-0.1362,71,-0.5010,27,-2.0507
ENSG00000197177,ADGRA1,2,-5.7011,204,1.71021,5,-4.2516,90,-0.1766,95,-0.0868,89,-0.1886,23,-2.2136,96,-0.0894
ENSG00000171798,KNDC1,185,-0.0351,204,0.14775,96,-1.0490,263,0.53088,219,0.23494,399,1.24132,167,-0.2010,71,-1.5909
ENSG00000130640,TUBGCP2,1,-5.9647,204,1.97901,59,-0.7041,90,-0.0465,71,-0.4151,39,-1.3103,64,-0.5766,43,-1.2689
ENSG00000130643,CALY,188,-0.6340,204,-0.6160,153,-0.9493,642,1.37780,545,1.08691,456,0.78126,174,-0.7508,170,-0.8547
ENSG00000127884,ECHS1,262,0.83909,204,0.54618,152,-0.0535,157,0.00418,91,-0.8425,55,-1.5917,113,-0.5091,142,-0.1714
ENSG00000203772,SPRN,41,-1.4704,204,1.50084,10,-3.4969,138,0.39787,103,-0.0735,142,0.44030,45,-1.3415,48,-1.3364
ENSG00000177963,RIC8A,1,-6.1464,204,1.56735,85,-0.3374,121,0.22629,69,-0.6441,54,-1.0122,71,-0.6161,73,-0.6304
ENSG00000185627,PSMD13,1,-6.0947,204,1.67870,71,-0.5537,97,-0.0651,62,-0.7717,82,-0.3256,90,-0.1837,51,-1.1363
ENSG00000185201,IFITM2,62,-1.3247,204,0.67921,827,3.36259,8,-4.3389,28,-2.4760,0,-7.6448,47,-1.7247,21,-3.0048
ENSG00000142089,IFITM3,342,0.02320,204,-0.9235,2014,3.57077,69,-2.3959,46,-2.9921,49,-2.8853,327,-0.0461,124,-1.6306
ENSG00000182272,B4GALNT4,1,-6.4107,204,1.05766,0,-7.2422,93,-0.4848,141,0.17240,135,0.10439,138,0.13824,136,0.12985
ENSG00000185187,SIGIRR,1,-5.9358,204,2.05409,113,0.35287,44,-1.1176,42,-1.1926,47,-1.0280,59,-0.6582,42,-1.2797
ENSG00000174915,PTDSS2,1,-5.8889,204,2.17705,75,-0.2578,82,-0.1124,17,-2.4204,22,-2.1066,29,-1.6977,66,-0.4916
ENSG00000023191,RNH1,1,-5.8246,204,2.35718,100,0.28246,45,-0.9715,0,-8.1483,9,-3.3034,83,-0.0172,38,-1.2905
ENSG00000174775,HRAS,1,-6.2677,204,1.32263,3,-5.0953,63,-0.9177,150,0.43505,183,0.76045,61,-0.9677,94,-0.3448
ENSG00000177030,DEAF1,186,0.10651,204,0.31674,104,-0.8065,193,0.16219,124,-0.5313,154,-0.1963,153,-0.2095,197,0.21577
ENSG00000177156,TALDO1,1,-6.0580,204,1.76059,79,-0.3473,63,-0.6986,21,-2.3162,67,-0.6055,83,-0.2688,82,-0.3325
ENSG00000177225,GATD1,1,-5.9436,204,2.03385,42,-1.1864,56,-0.7638,77,-0.2762,50,-0.9175,68,-0.4527,50,-0.9934
ENSG00000184524,CEND1,102,-1.2612,204,-0.2483,66,-1.9105,532,1.39902,239,0.05113,286,0.33908,224,-0.0521,244,0.08987
ENSG00000177542,SLC25A22,177,0.66746,204,1.26495,7,-4.1752,199,0.86446,47,-1.3768,48,-1.3474,83,-0.5422,58,-1.1635
ENSG00000177600,RPLP2,693,0.02936,204,-2.0745,2096,1.95776,366,-0.9612,515,-0.4373,605,-0.1869,617,-0.1552,993,0.69884
ENSG00000177697,CD151,98,-0.5394,204,0.82541,600,2.68442,27,-2.4638,42,-1.8166,4,-5.1045,70,-1.0541,39,-2.0521
ENSG00000177700,POLR2L,1,-7.0945,204,0.00215,411,1.16964,231,0.20292,206,0.02128,231,0.20106,235,0.22754,156,-0.4570
ENSG00000177830,CHID1,1,-6.0611,204,1.75349,103,0.06022,62,-0.7338,76,-0.4217,37,-1.5029,80,-0.3373,61,-0.8158
ENSG00000183020,AP2A2,236,0.35331,204,0.14347,69,-1.5415,320,0.85630,252,0.45468,192,0.01665,148,-0.3873,129,-0.6518
ENSG00000078902,TOLLIP,117,-0.7953,204,0.08631,111,-0.8770,424,1.29942,120,-0.7531,205,0.07732,235,0.29790,162,-0.3248
ENSG00000174672,BRSK2,1,-6.5043,204,0.86540,161,0.25786,224,0.80454,235,0.88926,70,-1.0277,62,-1.2096,70,-1.1151
ENSG00000184545,DUSP8,63,-1.4117,204,0.51463,58,-1.5321,149,-0.1074,155,-0.0387,236,0.64154,122,-0.4117,178,0.19674
ENSG00000117984,CTSD,82,-1.9986,204,-0.7580,570,1.02590,516,0.85282,174,-0.8725,299,-0.0355,452,0.62934,332,0.14547
ENSG00000110651,CD81,79,-2.3774,204,-1.1392,1041,1.71646,288,-0.4429,153,-1.4041,258,-0.6104,960,1.56402,407,0.11232
ENSG00000269821,KCNQ1OT1,392,1.90838,204,0.98111,1,-6.5238,41,-1.7625,120,-0.1302,66,-1.0471,35,-1.9694,84,-0.7430
ENSG00000205531,NAP1L4,1,-6.3723,204,1.12658,119,-0.0552,170,0.51878,113,-0.1318,26,-2.3058,102,-0.2900,106,-0.2609
ENSG00000167323,STIM1,24,-2.2772,204,1.38935,60,-0.9557,177,0.74311,147,0.44199,78,-0.5559,39,-1.5862,47,-1.4275
ENSG00000244734,HBB,7344,6.09985,204,-2.2561,398,-1.0102,51,-4.0158,0,-10.843,0,-11.769,3,-7.9619,2,-8.6873
ENSG00000166311,SMPD1,1,-5.7571,204,2.56356,14,-2.6099,78,-0.0459,5,-3.8914,37,-1.1931,86,0.10149,26,-1.8229
ENSG00000166313,APBB1,153,-1.1317,204,-0.8333,228,-0.5308,781,1.51073,432,0.48469,334,0.07134,294,-0.1308,342,0.11951
ENSG00000132254,ARFIP2,24,-1.8254,204,2.55317,4,-4.4301,75,-0.1039,5,-3.8838,29,-1.5245,50,-0.7287,43,-1.0325
ENSG00000166333,ILK,1,-5.8507,204,2.02871,161,0.92693,34,-1.4946,7,-3.7180,19,-2.3494,105,0.21035,34,-1.5842
ENSG00000166337,TAF10,1,-6.4977,204,0.90626,104,-0.3967,132,-0.0251,116,-0.2339,144,0.11122,161,0.28667,105,-0.4309
ENSG00000166340,TPP1,1,-6.7235,204,0.54101,173,0.15594,129,-0.3089,118,-0.4520,138,-0.2091,351,1.34329,104,-0.6911
ENSG00000175390,EIF3F,122,-0.0462,204,1.07972,107,-0.2477,76,-0.7705,55,-1.2488,79,-0.7171,122,-0.0404,104,-0.3307
ENSG00000166402,TUB,55,-0.7881,204,2.03402,53,-0.8319,44,-1.1236,34,-1.5070,75,-0.3033,59,-0.6783,37,-1.4590
ENSG00000166441,RPL27A,371,-0.5735,204,-1.6965,1380,1.60829,299,-0.9057,492,-0.1378,523,-0.0387,582,0.12871,822,0.79610
ENSG00000175348,TMEM9B,51,-1.3331,204,1.15862,65,-0.9579,124,0.02524,154,0.37842,92,-0.4434,88,-0.5123,77,-0.7632
ENSG00000175352,NRIP3,66,-0.8684,204,1.29483,4,-4.8715,47,-1.3626,97,-0.2701,100,-0.2362,62,-0.9520,143,0.37802
ENSG00000184014,DENND5A,1,-6.2232,204,1.40987,94,-0.2540,74,-0.6346,103,-0.1243,42,-1.4867,86,-0.4018,106,-0.0889
ENSG00000205339,IPO7,222,0.63145,204,0.63876,127,-0.2706,134,-0.1824,184,0.31919,95,-0.7069,92,-0.7646,95,-0.7676
ENSG00000133812,SBF2,223,1.29168,204,1.64003,24,-2.1969,42,-1.3778,31,-1.8062,35,-1.6181,79,-0.4203,43,-1.4104
ENSG00000255823,MTRNR2L8,17628,2.81925,204,-4.6842,1667,-1.2954,1137,-1.8655,3068,-0.3657,2786,-0.5149,3017,-0.3915,6342,0.93204
ENSG00000110315,RNF141,1,-6.0715,204,1.72999,14,-2.9033,56,-0.8893,29,-1.8542,96,-0.0595,70,-0.5600,111,0.18567
ENSG00000072952,MRVI1,316,1.56090,204,1.07150,131,0.06039,24,-2.4518,45,-1.5569,36,-1.8937,88,-0.5623,67,-1.0561
ENSG00000110321,EIF4G2,480,0.65973,204,-0.8346,492,0.70069,313,-0.0330,405,0.37973,357,0.17298,311,-0.0456,275,-0.2633
ENSG00000170242,USP47,201,0.99322,204,1.44094,69,-0.7111,43,-1.4197,82,-0.4615,48,-1.2763,47,-1.3012,54,-1.1759
ENSG00000050165,DKK3,224,-1.5957,204,-1.9723,602,-0.0910,1529,1.47737,848,0.45960,1004,0.73999,1245,1.10790,476,-0.4999
ENSG00000133816,MICAL2,1,-5.8491,204,2.28668,88,0.04822,114,0.46563,13,-2.8441,26,-1.7909,20,-2.1666,34,-1.4966
ENSG00000197702,PARVA,64,-0.6674,204,1.79531,101,0.05141,46,-1.1410,49,-1.0642,30,-1.7887,83,-0.2587,47,-1.2202
ENSG00000187079,TEAD1,335,1.87273,204,1.35071,75,-0.6498,37,-1.7045,7,-4.0832,11,-3.4308,89,-0.3736,41,-1.6366
ENSG00000148925,BTBD10,51,-1.1186,204,1.57862,1,-6.5405,139,0.44858,55,-0.9933,93,-0.1821,99,-0.0881,53,-1.1384
ENSG00000197601,FAR1,255,1.30485,204,1.26542,54,-1.1733,95,-0.3215,37,-1.7573,68,-0.8371,80,-0.5926,43,-1.6224
ENSG00000262655,SPON1,1,-5.7532,204,2.57587,22,-1.9549,2,-5.4107,3,-4.4790,30,-1.4804,147,0.99670,32,-1.4695
ENSG00000129084,PSMA1,1,-6.2118,204,1.43279,129,0.25020,87,-0.3714,109,-0.0211,101,-0.1356,80,-0.4989,47,-1.3872
ENSG00000110696,C11orf58,22,-2.8974,204,0.57977,224,0.60139,132,-0.2440,247,0.76189,117,-0.4377,133,-0.2307,107,-0.6278
ENSG00000110700,RPS13,404,0.08280,204,-1.1450,711,1.01915,272,-0.5358,354,-0.1278,242,-0.7164,557,0.60538,534,0.60754
ENSG00000011405,PIK3C2A,230,0.68426,204,0.63601,67,-1.2328,22,-2.8578,79,-0.9976,182,0.30443,258,0.88041,104,-0.6260
ENSG00000129159,KCNC1,1,-6.0693,204,1.73512,17,-2.6606,95,-0.0770,83,-0.2957,95,-0.0711,72,-0.5138,62,-0.7966
ENSG00000129158,SERGEF,1,-5.8168,204,2.37985,49,-0.8105,62,-0.4562,20,-2.1438,37,-1.2361,34,-1.3677,53,-0.7744
ENSG00000134333,LDHA,151,-0.3926,204,0.09658,286,0.63009,282,0.60650,215,0.16170,225,0.23417,156,-0.3433,104,-1.0333
ENSG00000074319,TSG101,144,0.48586,204,1.52462,74,-0.5656,73,-0.5845,29,-1.9667,102,-0.0678,62,-0.8301,39,-1.6279
ENSG00000110786,PTPN5,1,-6.2126,204,1.43122,41,-1.5128,161,0.61351,117,0.09115,129,0.24861,66,-0.8028,44,-1.5046
ENSG00000165973,NELL1,1,-5.8923,204,2.16798,35,-1.4132,115,0.43025,45,-1.0166,87,-0.0135,26,-1.8219,24,-2.0462
ENSG00000091664,SLC17A6,52,-1.0877,204,1.58133,38,-1.5576,110,0.08096,201,1.07727,76,-0.4965,43,-1.3635,11,-3.4497
ENSG00000198168,SVIP,103,-0.2970,204,1.10775,78,-0.7094,149,0.28889,119,-0.0639,64,-1.0106,63,-1.0428,89,-0.5674
ENSG00000187398,LUZP2,1,-5.8060,204,2.41180,0,-6.9010,26,-1.7327,77,-0.1269,57,-0.5728,25,-1.7875,58,-0.6116
ENSG00000134343,ANO3,138,0.26070,204,1.25774,44,-1.4754,191,0.79580,92,-0.3815,127,0.13164,50,-1.2986,18,-2.9204
ENSG00000148943,LIN7C,1,-6.2766,204,1.30537,33,-1.8902,100,-0.2225,202,0.91875,141,0.32148,90,-0.3915,45,-1.5269
ENSG00000254584,AL035078.1,279,1.27373,204,0.98754,16,-3.0722,20,-2.7798,100,-0.4051,151,0.24269,69,-0.9673,91,-0.5974
ENSG00000049449,RCN1,290,1.25797,204,0.87363,77,-0.8776,121,-0.1810,79,-0.8378,137,0.01381,103,-0.4428,40,-1.9653
ENSG00000149100,EIF3M,14,-3.1476,204,1.16292,184,0.67438,97,-0.3529,90,-0.4678,74,-0.7564,123,0.01874,71,-0.8930
ENSG00000110422,HIPK3,168,0.66448,204,1.40161,191,0.88407,21,-2.4842,9,-3.7251,43,-1.4456,83,-0.4510,49,-1.3328
ENSG00000110427,KIAA1549L,1,-7.1117,204,-0.0222,138,-0.6263,439,1.26127,254,0.33622,435,1.24478,140,-0.5963,124,-0.8509
ENSG00000085063,CD59,141,-1.2339,204,-0.8077,1238,2.47109,222,-0.5471,208,-0.6465,281,-0.1821,302,-0.0662,232,-0.5245
ENSG00000110429,FBXO3,1,-6.3949,204,1.08585,32,-2.0514,194,0.71495,184,0.62383,128,0.03326,67,-0.9695,80,-0.7583
ENSG00000135387,CAPRIN1,187,0.33975,204,0.63174,113,-0.4485,135,-0.1730,185,0.32521,95,-0.7218,131,-0.2242,102,-0.6631
ENSG00000110435,PDHX,60,-0.7049,204,1.92200,28,-1.8429,96,0.02312,5,-4.2346,122,0.41434,65,-0.5741,26,-2.0761
ENSG00000110436,SLC1A2,3664,0.68910,204,-3.9804,749,-1.7749,976,-1.3808,2340,-0.0396,3487,0.60624,9860,2.57622,2351,-0.0351
ENSG00000149090,PAMR1,1,-5.7353,204,2.63462,29,-1.5333,8,-3.4001,18,-2.2105,26,-1.6692,99,0.35578,39,-1.1560
ENSG00000166326,TRIM44,411,1.31249,204,0.16752,67,-1.5572,134,-0.5276,189,0.01599,197,0.08292,93,-1.0808,180,-0.0750
ENSG00000110442,COMMD9,1,-5.7977,204,2.43696,0,-6.8927,68,-0.3013,18,-2.2586,57,-0.5851,57,-0.5671,48,-0.9050
ENSG00000148948,LRRC4C,1,-5.9111,204,2.11817,2,-5.5933,91,0.03662,87,-0.0511,111,0.35012,34,-1.4719,23,-2.1435
ENSG00000166181,API5,6,-4.2298,204,1.43630,21,-2.4580,169,0.69529,113,0.04566,60,-0.9410,112,0.02192,59,-1.0235
ENSG00000149084,HSD17B12,87,-0.5739,204,1.06802,164,0.41857,51,-1.3713,56,-1.2393,92,-0.4902,196,0.72131,64,-1.1133
ENSG00000187479,C11orf96,191,-0.5586,204,-0.5535,2079,4.48265,42,-2.7957,36,-3.0071,0,-10.283,8,-5.1868,19,-4.1143
ENSG00000175274,TP53I11,316,0.97232,204,0.31034,224,0.39530,153,-0.2096,291,0.83376,110,-0.7173,85,-1.1096,67,-1.5652
ENSG00000019505,SYT13,4,-5.3040,204,0.28452,47,-1.9952,396,1.35039,344,1.09687,317,0.95790,115,-0.6730,57,-1.8407
ENSG00000175264,CHST1,48,-2.1378,204,0.06177,128,-0.6700,361,0.99298,277,0.54602,347,0.92562,193,-0.0386,104,-1.0718
ENSG00000121671,CRY2,1,-6.4837,204,0.93033,165,0.34241,213,0.76256,82,-0.7480,111,-0.2792,83,-0.7258,99,-0.5074
ENSG00000121653,MAPK8IP1,174,-1.0583,204,-0.9710,337,-0.0411,301,-0.2181,739,1.26640,396,0.21296,412,0.27816,419,0.34333
ENSG00000149091,DGKZ,338,-0.1310,204,-1.0698,159,-1.2826,606,0.82102,588,0.76998,582,0.75153,366,-0.0051,393,0.12202
ENSG00000175224,ATG13,39,-1.6757,204,1.21470,116,-0.0488,132,0.16370,115,-0.0617,106,-0.1891,93,-0.3896,50,-1.4248
ENSG00000175220,ARHGAP1,15,-2.9241,204,1.41754,177,0.76244,138,0.34735,34,-1.7734,81,-0.4820,77,-0.5694,43,-1.5551
ENSG00000175216,CKAP5,1,-6.1186,204,1.49559,0,-7.2361,161,0.64581,85,-0.3794,65,-0.7756,108,0.00392,78,-0.5605
ENSG00000134569,LRP4,28,-1.9031,204,1.77590,21,-2.3191,7,-3.8321,2,-5.5302,110,0.17286,158,0.76571,74,-0.4932
ENSG00000149179,C11orf49,50,-1.1385,204,1.57613,28,-1.9680,139,0.44937,98,-0.1041,78,-0.4614,77,-0.4883,37,-1.6946
ENSG00000149182,ARFGAP2,1,-6.5011,204,0.90054,114,-0.2658,197,0.61283,66,-1.0975,92,-0.5881,161,0.28456,120,-0.1999
ENSG00000110514,MADD,163,-0.0866,204,0.34508,149,-0.2301,247,0.58282,154,-0.1769,209,0.31193,128,-0.4563,116,-0.6662
ENSG00000165916,PSMC3,24,-2.9391,204,0.36508,164,-0.0639,264,0.70880,220,0.40604,156,-0.1365,108,-0.7120,165,-0.0598
ENSG00000149187,CELF1,240,0.16187,204,-0.1198,233,0.11378,316,0.61290,349,0.77973,171,-0.3697,98,-1.2180,182,-0.2993
ENSG00000213619,NDUFS3,1,-6.2194,204,1.41754,51,-1.1791,119,0.11762,83,-0.4488,106,-0.0700,130,0.25570,58,-1.0626
ENSG00000110536,PTPMT1,1,-5.8726,204,2.22123,78,-0.1658,43,-1.0927,33,-1.4719,46,-0.9717,83,-0.0766,31,-1.6632
ENSG00000172247,C1QTNF4,242,0.08872,204,-0.2233,154,-0.6094,307,0.47496,400,0.91725,185,-0.3283,167,-0.4871,224,-0.0372
ENSG00000109919,MTCH2,1,-5.9376,204,2.04964,19,-2.3209,39,-1.2995,41,-1.2348,94,0.05706,81,-0.1872,58,-0.7633
ENSG00000149136,SSRP1,122,0.16897,204,1.45690,74,-0.6149,125,0.21763,133,0.31703,18,-2.6507,51,-1.1765,34,-1.8676
ENSG00000186907,RTN4RL2,1,-6.0467,204,1.78393,0,-7.1409,122,0.34870,97,-0.0144,119,0.30714,42,-1.2842,44,-1.3221
ENSG00000156587,UBE2L6,1,-5.7890,204,2.46342,20,-2.1457,30,-1.5199,10,-3.0462,44,-0.9624,61,-0.4688,63,-0.4470
ENSG00000156603,MED19,16,-2.6057,204,1.98335,58,-0.7125,46,-1.0625,149,0.77273,35,-1.4818,40,-1.2781,32,-1.7169
ENSG00000213593,TMX2,92,-0.7003,204,0.74123,242,0.84999,131,-0.1502,64,-1.2456,132,-0.1379,103,-0.5181,105,-0.5436
ENSG00000211450,SELENOH,160,-0.0581,204,0.42868,98,-0.8178,265,0.76984,196,0.26774,120,-0.4969,146,-0.1954,112,-0.6556
ENSG00000198561,CTNND1,165,0.60095,204,1.34333,196,0.89163,48,-1.3274,5,-4.4958,87,-0.4238,83,-0.4934,28,-2.2108
ENSG00000186660,ZFP91,204,0.98913,204,1.39541,32,-1.9069,114,0.03126,37,-1.6907,62,-0.9163,45,-1.3724,62,-0.9755
ENSG00000110107,PRPF19,1,-6.3122,204,1.23763,68,-0.8575,176,0.64644,47,-1.4008,144,0.31168,95,-0.3458,79,-0.6780
ENSG00000006118,TMEM132A,244,0.54530,204,0.31735,37,-2.3205,273,0.72749,91,-1.0091,156,-0.1763,286,0.80807,110,-0.7758
ENSG00000167986,DDB1,100,-0.6643,204,0.60209,206,0.47923,205,0.46935,128,-0.2783,41,-1.9726,135,-0.1976,128,-0.3019
ENSG00000149532,CPSF7,293,1.49809,204,1.18055,73,-0.7836,81,-0.6208,30,-2.0813,35,-1.8608,85,-0.5504,60,-1.1585
ENSG00000011347,SYT7,1,-6.8799,204,0.30384,1,-6.8140,315,0.96031,273,0.71862,343,1.10878,107,-0.7661,140,-0.3933
ENSG00000134780,DAGLA,1,-5.7924,204,2.45286,21,-2.0297,81,-0.0265,3,-4.8074,57,-0.5592,69,-0.2849,31,-1.5737
ENSG00000124920,MYRF,1,-5.8310,204,2.33858,95,0.19199,15,-2.6172,0,-6.9635,30,-1.5505,15,-2.6045,81,-0.0680
ENSG00000134825,TMEM258,1,-6.2107,204,1.43518,156,0.55729,72,-0.6647,18,-2.7295,51,-1.1738,123,0.17994,90,-0.3496
ENSG00000134824,FADS2,105,-0.0301,204,1.51462,10,-3.4600,51,-1.1247,23,-2.2980,50,-1.1549,102,-0.0844,113,0.09300
ENSG00000149485,FADS1,24,-2.0162,204,1.97675,0,-7.0614,69,-0.4684,19,-2.3511,79,-0.2456,58,-0.7332,81,-0.2455
ENSG00000221968,FADS3,131,0.57485,204,2.03162,1,-6.4520,97,0.08675,26,-1.8797,22,-2.1482,44,-1.1246,38,-1.4421
