Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000165795,NDRG2,1053,-0.0042,423,-1.4028,1661,1.00422,433,-1.3664,878,-0.3189,987,-0.1312
ENSG00000092199,HNRNPC,319,0.56508,230,0.03413,123,-1.0955,57,-2.0811,393,1.06346,238,0.11431
ENSG00000092201,SUPT16H,45,-0.6466,147,1.26852,49,-0.6110,66,-0.0670,100,0.69117,49,-0.6076
ENSG00000100888,CHD8,3,-3.7290,145,2.01100,28,-0.8789,1,-4.7473,70,0.81085,42,-0.1571
ENSG00000165821,SALL2,359,3.04597,31,-1.2682,52,-0.6027,16,-2.2577,67,-0.1197,31,-1.4662
ENSG00000129562,DAD1,3,-5.1329,117,-0.0425,102,-0.3098,93,-0.3968,301,1.89913,67,-1.0582
ENSG00000172590,MRPL52,212,1.03780,85,-0.4397,82,-0.6019,146,0.41616,181,0.89342,63,-1.0542
ENSG00000197324,LRP10,3,-3.8221,4,-3.6508,62,0.50251,169,2.19972,49,0.01425,25,-1.2030
ENSG00000100804,PSMB5,239,0.82935,289,1.15753,85,-0.9609,80,-0.9039,217,0.76803,95,-0.7732
ENSG00000100813,ACIN1,3,-3.9335,92,0.91051,32,-0.9094,74,0.55384,63,0.33729,62,0.33838
ENSG00000129473,BCL2L2,3,-4.4871,123,0.76041,40,-1.1709,17,-2.2460,96,0.39593,130,1.18976
ENSG00000100836,PABPN1,3,-4.2135,153,1.47095,38,-0.9179,110,0.88790,94,0.73046,43,-0.7102
ENSG00000092096,SLC22A17,870,1.97970,782,1.76995,143,-1.2040,113,-1.3796,323,0.25948,77,-2.1943
ENSG00000100842,EFS,3,-4.0173,13,-2.1136,23,-1.5222,23,-1.3392,177,2.62273,49,-0.2482
ENSG00000166091,CMTM5,26,-2.1973,1,-6.4663,33,-2.1298,21,-2.5308,443,3.42852,73,-0.8084
ENSG00000092051,JPH4,3,-3.4687,144,2.37290,52,0.66610,44,0.24104,0,-6.7054,23,-0.8833
ENSG00000100884,CPNE6,3,-4.0222,313,3.36248,72,0.53519,1,-4.9913,0,-7.2558,26,-1.3251
ENSG00000092010,PSME1,3,-4.6551,38,-1.2514,53,-0.8921,186,1.27629,175,1.37983,72,-0.3588
ENSG00000254505,CHMP4A,3,-4.4078,43,-0.8247,31,-1.5120,119,0.80122,100,0.57304,115,1.00145
ENSG00000129559,NEDD8,527,2.02279,235,0.56453,115,-0.6826,73,-1.2518,111,-0.6837,140,-0.3201
ENSG00000139910,NOVA1,138,0.28293,347,1.90320,69,-0.9413,14,-3.1347,148,0.45217,90,-0.4830
ENSG00000176165,FOXG1,339,2.84664,165,1.36148,75,0.03611,1,-5.4328,30,-1.4436,5,-4.0831
ENSG00000092148,HECTD1,95,0.95218,97,0.99619,26,-1.2602,1,-4.9692,108,1.39981,32,-0.9409
ENSG00000100852,ARHGAP5,958,2.89312,230,0.18900,135,-0.7714,60,-1.8461,124,-0.8319,114,-1.0507
ENSG00000151320,AKAP6,3,-3.9277,149,1.79562,30,-0.9927,25,-1.1483,64,0.36738,60,0.26903
ENSG00000151322,NPAS3,3,-3.5763,11,-1.8969,52,0.48798,1,-4.5953,80,1.29327,40,-0.0629
ENSG00000129515,SNX6,234,1.38822,23,-2.2507,36,-1.7901,141,0.51638,148,0.67330,108,0.10466
ENSG00000165410,CFL2,71,-1.0438,23,-2.6838,36,-2.3258,44,-1.7520,451,2.64439,133,-0.1052
ENSG00000151327,FAM177A1,3,-4.4765,63,-0.3102,34,-1.4089,35,-1.1857,130,1.00965,125,1.10174
ENSG00000100902,PSMA6,65,-0.3591,139,0.87406,80,-0.0410,146,0.95403,78,-0.0749,50,-0.8811
ENSG00000100906,NFKBIA,21,-2.1864,18,-2.4093,84,-0.1215,160,0.95039,112,0.40705,103,0.28856
ENSG00000100941,PNN,3,-4.1096,32,-0.9392,30,-1.1848,100,0.86136,127,1.51552,57,-0.0877
ENSG00000100442,FKBP3,3,-4.6011,143,0.88449,48,-1.0140,8,-3.4724,198,1.76310,75,-0.2121
ENSG00000213741,RPS29,97,-4.7628,733,-1.8154,997,-1.5618,1195,-1.0850,2910,0.33665,5240,1.95119
ENSG00000165502,RPL36AL,50,-2.5782,91,-1.6853,118,-1.5037,169,-0.7658,365,0.50485,549,1.65395
ENSG00000165516,KLHDC2,3,-4.0115,290,3.17180,32,-0.9993,25,-1.1906,73,0.50817,16,-2.1133
ENSG00000165525,NEMF,282,1.46959,69,-0.8203,73,-0.8784,195,0.82609,114,-0.0539,101,-0.3022
ENSG00000282885,AL627171.2,955,1.29208,76,-2.6401,239,-1.1124,547,0.34531,369,-0.3056,606,0.67544
ENSG00000198513,ATL1,5,-3.0923,248,3.31763,22,-1.2489,1,-4.7237,55,0.38205,20,-1.3983
ENSG00000100505,TRIM9,3,-4.0217,142,1.57995,65,0.29978,65,0.25307,62,0.18362,28,-1.2051
ENSG00000186469,GNG2,3,-3.9322,363,4.05908,35,-0.7383,1,-4.9496,12,-2.3592,27,-1.2015
ENSG00000087302,RTRAF,281,2.23037,114,0.57314,40,-1.2405,105,0.43859,62,-0.4318,45,-1.0498
ENSG00000100519,PSMC6,3,-4.3636,130,1.00824,32,-1.3915,226,2.02881,135,1.25889,17,-2.4157
ENSG00000073712,FERMT2,3,-3.4260,2,-3.8048,83,2.05762,1,-4.4453,61,0.95793,9,-2.3606
ENSG00000100528,CNIH1,3,-3.7394,112,1.50571,34,-0.5630,1,-4.7577,55,0.33101,58,0.50170
ENSG00000197045,GMFB,3,-5.2029,451,2.25469,81,-0.8271,3,-5.5261,103,-0.3510,162,0.51688
ENSG00000020577,SAMD4A,3,-4.1118,41,-0.5776,36,-0.9217,128,1.28340,43,-0.5473,96,1.05809
ENSG00000131981,LGALS3,3,-3.5683,39,-0.0452,78,1.53508,123,1.90435,3,-3.9535,14,-1.8204
ENSG00000126777,KTN1,495,1.54010,104,-1.0030,85,-1.5050,95,-1.1391,208,0.07656,276,0.69161
ENSG00000070367,EXOC5,395,2.67114,78,-0.2606,41,-1.4272,132,0.58728,55,-0.8462,57,-0.8638
ENSG00000100567,PSMA3,3,-3.8139,60,0.35637,36,-0.5367,137,1.78322,50,0.06809,40,-0.3360
ENSG00000139970,RTN1,347,0.46004,1496,3.43917,118,-1.4101,71,-1.9735,162,-0.7986,92,-1.8035
ENSG00000100612,DHRS7,3,-4.0150,58,0.08130,45,-0.3944,48,-0.2193,115,1.44346,45,-0.4075
ENSG00000100614,PPM1A,3,-4.0533,114,1.14387,34,-0.9575,6,-3.3491,102,1.12341,66,0.29603
ENSG00000100644,HIF1A,128,1.32000,113,1.10821,48,-0.3746,76,0.43058,41,-0.5951,32,-1.0704
ENSG00000126803,HSPA2,500,1.25806,4,-5.7007,39,-2.9785,2,-6.7825,851,3.10788,87,-1.7277
ENSG00000126822,PLEKHG3,3,-4.0779,12,-2.3626,20,-1.7984,2,-4.9844,174,2.42308,70,0.39868
ENSG00000258289,CHURC1,641,3.49020,54,-1.0976,49,-1.4232,30,-1.9340,53,-1.1839,76,-0.6866
ENSG00000125952,MAX,3,-3.9798,87,0.77001,30,-1.0860,135,1.53794,75,0.59814,44,-0.4013
ENSG00000100554,ATP6V1D,3,-4.0747,195,2.13428,43,-0.5613,87,0.65861,79,0.56926,21,-1.7218
ENSG00000054690,PLEKHH1,3,-5.4947,26,-2.6709,14,-3.8034,31,-2.4332,628,3.65109,114,-0.5694
ENSG00000100568,VTI1B,3,-5.1534,134,0.14991,61,-1.2491,112,-0.1341,148,0.34509,205,1.16872
ENSG00000072042,RDH11,277,1.15943,228,0.82362,93,-0.7236,39,-1.9236,204,0.72792,94,-0.7026
ENSG00000185650,ZFP36L1,1252,4.03172,1,-7.1014,98,-1.1332,94,-1.0287,94,-1.1009,61,-1.8862
ENSG00000100632,ERH,53,-0.9233,233,1.47540,57,-0.9695,76,-0.3908,193,1.33837,50,-1.1919
ENSG00000100650,SRSF5,371,1.91069,156,0.38391,65,-1.1479,51,-1.3455,187,0.78130,68,-1.0609
ENSG00000198732,SMOC1,523,2.93658,18,-2.6993,32,-2.1066,1,-6.0075,175,0.88825,71,-0.7909
ENSG00000133983,COX16,3,-4.3473,128,0.98904,58,-0.3547,25,-1.5756,111,0.86519,72,0.06762
ENSG00000197555,SIPA1L1,28,-0.9879,242,2.76064,51,-0.1041,1,-4.9968,19,-1.6634,44,-0.4047
ENSG00000119707,RBM25,3,-5.1035,141,0.28929,80,-0.7196,225,1.06710,136,0.25862,138,0.32412
ENSG00000080815,PSEN1,114,0.70687,53,-0.5108,24,-1.9411,19,-2.0244,216,2.35555,40,-1.0985
ENSG00000119661,DNAL1,623,4.18963,156,0.95065,30,-1.8567,1,-5.6845,20,-2.3282,17,-2.7184
ENSG00000176903,PNMA1,22,-1.7663,206,1.83195,68,-0.0857,41,-0.8340,109,0.79215,30,-1.5036
ENSG00000119711,ALDH6A1,3,-5.0168,39,-1.6011,185,1.15023,32,-1.8841,165,0.73217,87,-0.4552
ENSG00000119655,NPC2,722,2.52676,61,-1.6385,71,-1.6257,157,-0.2019,273,0.78706,90,-1.2306
ENSG00000170348,TMED10,61,-1.0714,132,0.10502,98,-0.4291,42,-1.6311,221,1.11534,128,0.07650
ENSG00000170345,FOS,1342,3.38485,0,-10.634,70,-2.1077,302,0.38153,59,-2.2150,217,-0.1848
ENSG00000133935,ERG28,3,-3.8687,143,1.80081,49,-0.0571,13,-1.9719,113,1.63994,6,-3.3349
ENSG00000198894,CIPC,3,-3.8512,20,-1.3486,38,-0.4748,121,1.50898,91,1.16786,34,-0.6931
ENSG00000100596,SPTLC2,3,-4.1993,72,0.22193,18,-2.1559,73,0.22924,166,2.04255,53,-0.3309
ENSG00000119705,SLIRP,247,0.33849,168,-0.2682,101,-1.2217,111,-0.9133,265,0.51795,279,0.71338
ENSG00000021645,NRXN3,3,-4.2263,531,4.89003,35,-1.0737,15,-2.1968,11,-2.6992,9,-3.1239
ENSG00000211448,DIO2,3,-3.2459,25,-0.4275,67,1.76007,101,1.96770,14,-1.4057,0,-7.3437
ENSG00000071537,SEL1L,3,-4.0968,106,0.96603,25,-1.4820,64,0.14663,119,1.38595,53,-0.2059
ENSG00000100764,PSMC1,3,-3.9252,139,1.66921,45,-0.2796,104,1.14872,47,-0.1675,32,-0.8776
ENSG00000198668,CALM1,2903,1.37336,3457,1.69819,778,-0.9196,942,-0.4834,1022,-0.3909,809,-0.8508
ENSG00000133943,DGLUCY,363,2.96921,63,-0.2754,62,-0.3605,29,-1.4575,51,-0.6622,27,-1.7518
ENSG00000183648,NDUFB1,2066,3.06876,207,-1.0577,225,-1.0912,29,-3.9210,295,-0.5675,319,-0.4851
ENSG00000100604,CHGA,3,-3.3638,257,4.24672,18,-1.2102,1,-4.3833,0,-6.6013,24,-0.6874
ENSG00000100605,ITPK1,3,-5.5915,131,-0.3635,118,-0.6274,68,-1.3508,354,1.51359,185,0.22386
ENSG00000165943,MOAP1,3,-4.0088,298,3.24524,55,0.00039,1,-5.0261,19,-1.7375,34,-0.8848
ENSG00000089737,DDX24,3,-5.1918,422,2.13493,76,-0.9159,151,0.29438,182,0.68695,70,-1.0474
ENSG00000165949,IFI27,324,-0.4560,17,-4.7343,215,-1.2618,1291,1.88722,60,-3.1078,793,1.40300
ENSG00000119632,IFI27L2,5,-4.8991,146,-0.1284,146,-0.1566,23,-2.8525,305,1.26965,174,0.18293
ENSG00000100697,DICER1,3,-4.0695,37,-0.6880,24,-1.5062,1,-5.0865,173,2.42129,58,-0.0006
ENSG00000182512,GLRX5,3,-4.2361,75,0.23094,57,-0.2462,92,0.57122,77,0.30406,72,0.22562
ENSG00000227051,C14orf132,3,-4.4407,165,1.32833,90,0.39889,1,-5.4568,100,0.54015,59,-0.4332
ENSG00000090060,PAPOLA,3,-4.3756,134,1.03585,61,-0.3031,1,-5.3918,160,1.62807,47,-0.7491
ENSG00000183576,SETD3,3,-3.8523,69,0.53200,38,-0.4901,1,-4.8700,63,0.42520,77,0.96621
ENSG00000036530,CYP46A1,3,-4.6103,445,3.20872,89,0.12268,52,-0.7414,40,-1.2177,25,-2.0704
ENSG00000196405,EVL,3,-5.1311,411,2.16335,141,0.31791,58,-1.1095,94,-0.4297,81,-0.7402
ENSG00000100811,YY1,3,-4.4059,158,1.29466,34,-1.3354,130,0.95009,105,0.67311,65,-0.2056
ENSG00000197119,SLC25A29,3,-4.1633,86,0.47662,37,-0.9838,96,0.65298,151,1.74094,35,-1.0780
ENSG00000140105,WARS,3,-3.8627,146,1.85060,32,-0.8197,93,1.02747,42,-0.3094,42,-0.3158
ENSG00000183092,BEGAIN,3,-3.0205,194,4.07220,32,0.30099,1,-4.0421,0,-6.2608,3,-3.3387
ENSG00000214548,MEG3,3,-6.7835,2437,3.81634,412,0.17204,269,-0.5332,33,-3.7498,50,-3.3132
ENSG00000078304,PPP2R5C,356,1.72819,109,-0.2743,103,-0.4394,53,-1.3584,129,-0.0054,114,-0.2530
ENSG00000197102,DYNC1H1,388,0.75240,541,1.32928,124,-1.2167,78,-1.7459,285,0.27162,247,0.02093
ENSG00000080824,HSP90AA1,8589,1.93832,5922,1.23982,1553,-1.0833,1061,-1.4955,2650,-0.1072,1821,-0.8095
ENSG00000196663,TECPR2,3,-3.7267,151,2.10418,26,-0.9956,1,-4.7448,103,1.64839,20,-1.4701
ENSG00000156381,ANKRD9,410,3.69668,0,-8.7794,60,-0.1810,1,-5.2727,15,-2.3002,34,-1.1932
ENSG00000198752,CDC42BPB,3,-4.3213,113,0.82022,74,0.15823,85,0.34687,92,0.53595,48,-0.6450
ENSG00000100664,EIF5,88,-0.9629,418,1.57677,150,-0.1809,176,0.10320,164,-0.0105,118,-0.6291
ENSG00000075413,MARK3,3,-3.4291,69,1.03313,51,0.66927,1,-4.4485,46,0.38612,29,-0.4300
ENSG00000166165,CKB,3235,2.01024,1370,0.46980,1463,0.76743,104,-3.4235,729,-0.5798,236,-2.4820
ENSG00000126214,KLC1,3,-6.3327,1440,3.16180,125,-1.4140,187,-0.6105,124,-1.3209,264,-0.0942
ENSG00000256053,COA8,3,-3.7763,81,0.87946,49,0.10015,83,0.92790,43,-0.1706,39,-0.3615
ENSG00000100711,ZFYVE21,3,-3.5932,52,0.37417,70,1.19268,1,-4.6041,44,0.12705,33,-0.4438
ENSG00000156411,ATP5MPL,923,1.68281,445,0.40853,191,-1.0746,170,-1.0944,419,0.35097,282,-0.3851
ENSG00000203485,INF2,3,-6.2209,304,0.27122,89,-1.8414,206,-0.3448,628,1.85303,261,0.03771
ENSG00000184990,SIVA1,3,-3.8853,38,-0.4384,46,-0.1854,49,-0.0506,87,1.02905,51,0.02744
ENSG00000142208,AKT1,3,-3.7553,87,1.04110,46,-0.0193,11,-2.0760,64,0.58218,47,0.04606
ENSG00000099814,CEP170B,3,-3.2488,100,1.92724,55,1.16680,24,-0.4928,0,-6.4871,22,-0.6943
ENSG00000179364,PACS2,50,-1.9308,117,-0.6579,55,-2.0290,173,-0.0507,427,1.78009,203,0.25933
ENSG00000182979,MTA1,3,-3.3919,67,1.01454,28,-0.4851,15,-1.3548,42,0.28482,48,0.58816
ENSG00000182809,CRIP2,503,1.88303,276,0.79707,83,-1.2665,281,0.82711,40,-2.2974,157,-0.1414
ENSG00000170113,NIPA1,3,-4.4336,165,1.33423,24,-1.9215,3,-4.6334,163,1.57506,82,0.20351
ENSG00000182636,NDN,3,-4.2259,209,2.06024,47,-0.5676,1,-5.2418,109,0.99895,44,-0.6931
ENSG00000128739,SNRPN,342,0.43444,766,1.86280,149,-1.0203,259,-0.0117,261,0.00131,178,-0.7144
ENSG00000224078,SNHG14,359,0.97485,693,2.21224,157,-0.4507,109,-0.9269,109,-0.9957,112,-1.0477
ENSG00000114062,UBE3A,238,2.24162,135,1.16141,29,-1.4537,1,-5.3033,56,-0.3061,54,-0.4038
ENSG00000166206,GABRB3,3,-3.5370,266,3.91566,27,-0.6994,41,0.03386,0,-6.7733,15,-1.6384
ENSG00000186297,GABRA5,3,-3.5471,284,4.13497,24,-0.9097,51,0.37173,0,-6.7834,10,-2.2887
ENSG00000034053,APBA2,3,-4.3968,278,2.41902,55,-0.5058,1,-5.4129,114,0.85949,39,-1.1076
ENSG00000104067,TJP1,3,-5.1902,17,-2.9885,75,-0.9331,210,0.84063,228,1.15100,156,0.44757
ENSG00000166912,MTMR10,3,-4.5248,1,-5.5039,38,-1.3091,94,0.27535,214,2.11312,76,-0.0648
ENSG00000169926,KLF13,3,-3.8882,83,0.79870,32,-0.8648,1,-4.9059,105,1.41831,56,0.18171
ENSG00000166922,SCG5,3,-4.7158,351,2.44239,31,-1.8480,1,-5.6986,194,1.52971,52,-1.0100
ENSG00000134153,EMC7,3,-3.7891,76,0.76246,57,0.37376,27,-0.8758,96,1.38779,17,-1.7324
ENSG00000128463,EMC4,27,-1.8247,179,1.11677,61,-0.7312,93,0.03700,186,1.41259,48,-1.1412
ENSG00000182117,NOP10,3,-4.1355,96,0.76209,51,-0.3186,108,0.95718,117,1.29340,22,-1.7079
ENSG00000166068,SPRED1,3,-4.0848,172,1.87260,65,0.22165,1,-5.1019,52,-0.1920,55,-0.1232
ENSG00000140319,SRP14,1640,2.40453,440,0.03538,305,-0.6464,203,-1.1570,400,-0.1288,246,-1.0231
ENSG00000137824,RMDN3,3,-3.7329,115,1.56458,32,-0.6784,1,-4.7510,77,0.99786,44,-0.0689
ENSG00000187446,CHP1,45,-0.0589,181,2.42444,45,-0.0704,1,-4.7780,2,-4.7128,49,0.10872
ENSG00000247556,OIP5-AS1,3,-5.5503,547,2.15483,138,-0.2891,211,0.43829,119,-0.5111,118,-0.5785
ENSG00000137815,RTF1,3,-3.9480,258,2.97735,57,0.13396,1,-4.9569,16,-1.8597,39,-0.5799
ENSG00000092445,TYRO3,3,-4.4723,208,1.71285,46,-0.9146,55,-0.5183,130,1.00657,58,-0.5069
ENSG00000166887,VPS39,3,-3.3891,95,1.65908,32,-0.2264,28,-0.4060,46,0.44906,27,-0.5414
ENSG00000092529,CAPN3,52,-1.1962,8,-3.7990,14,-3.3378,23,-2.3874,421,3.24043,90,-0.4185
ENSG00000103994,ZNF106,3,-3.7956,133,1.75546,45,-0.1166,1,-4.8066,54,0.23950,47,-0.0048
ENSG00000128881,TTBK2,3,-3.7283,232,3.08825,27,-0.9353,49,0.11725,28,-0.7810,26,-1.0140
ENSG00000166963,MAP1A,42,-3.5368,1516,2.11938,489,0.14514,183,-1.3978,450,-0.0174,298,-0.7839
ENSG00000167004,PDIA3,134,0.63380,167,1.00373,63,-0.6853,88,-0.0471,127,0.61071,56,-0.8936
ENSG00000140264,SERF2,4874,2.59119,438,-1.5132,516,-1.4646,819,-0.5672,1105,-0.1111,1022,-0.2744
ENSG00000166734,CASC4,616,2.83710,165,0.33117,70,-1.1588,81,-0.7810,118,-0.2183,55,-1.5674
ENSG00000104131,EIF3J,3,-4.6445,68,-0.3572,49,-1.0253,189,1.32139,162,1.22170,71,-0.3549
ENSG00000166710,B2M,231,-2.4798,187,-2.7852,593,-1.2558,2445,1.19521,890,-0.5009,2233,1.47471
ENSG00000171766,GATM,3,-5.8890,80,-1.4322,228,0.23399,82,-1.3902,430,1.48647,176,-0.2793
ENSG00000128951,DUT,335,2.28169,54,-0.8354,51,-1.0762,7,-3.7121,133,0.66295,68,-0.5765
ENSG00000255302,EID1,707,2.06607,335,0.70035,119,-1.0891,46,-2.3460,276,0.43231,132,-0.9217
ENSG00000138593,SECISBP2L,3,-5.6870,125,-0.5379,39,-2.5514,54,-1.7877,493,2.20362,220,0.45499
ENSG00000138592,USP8,161,1.09067,145,0.91207,68,-0.3866,68,-0.3034,63,-0.4758,70,-0.3247
ENSG00000104093,DMXL2,3,-3.7439,258,3.35488,51,0.23074,1,-4.7624,0,-6.7096,29,-0.8168
ENSG00000104112,SCG3,3,-5.4725,412,1.69928,360,2.26849,1,-6.4868,10,-4.0737,53,-1.8410
ENSG00000128872,TMOD2,22,-2.0488,212,1.48859,118,0.62849,83,-0.0901,71,-0.3724,51,-0.9998
ENSG00000069966,GNB5,3,-3.3165,199,3.46923,54,1.01013,1,-4.3369,0,-6.5548,3,-3.7572
ENSG00000197535,MYO5A,3,-4.0560,264,2.84159,48,-0.3416,1,-5.0730,28,-1.1626,53,-0.1325
ENSG00000128989,ARPP19,3,-7.3238,2795,3.09803,313,-1.0321,346,-0.7209,334,-0.8386,435,-0.4497
ENSG00000260916,CCPG1,193,2.05495,14,-2.1208,46,-0.4664,5,-3.6619,102,1.03578,32,-1.0912
ENSG00000140262,TCF12,3,-4.0914,27,-1.1620,35,-0.9159,32,-0.9239,144,1.86015,62,0.11625
ENSG00000255529,POLR2M,170,1.50310,113,0.78766,31,-1.4087,3,-4.6364,106,0.77911,58,-0.3437
ENSG00000137845,ADAM10,3,-3.6986,76,0.87026,28,-0.8281,1,-4.7167,83,1.19311,53,0.34558
ENSG00000128923,MINDY2,3,-3.9624,17,-1.7593,54,0.02431,1,-4.9798,106,1.34202,64,0.36286
ENSG00000137776,SLTM,244,1.44476,45,-1.2670,56,-1.0906,112,0.12698,117,0.21491,111,0.14377
ENSG00000140307,GTF2A2,3,-3.7734,59,0.37019,35,-0.5567,25,-0.9353,93,1.32805,46,-0.0395
ENSG00000129003,VPS13C,182,1.83156,102,0.78458,26,-1.5099,1,-5.2109,98,0.83267,43,-0.6960
ENSG00000171914,TLN2,3,-3.8647,319,3.76987,31,-0.8935,1,-4.8825,43,-0.2496,16,-1.9699
ENSG00000140416,TPM1,73,-0.6152,122,0.18155,52,-1.3115,556,3.10766,52,-1.2176,62,-1.0267
ENSG00000185088,RPS27L,1239,3.55928,70,-1.6546,89,-1.4918,153,-0.4724,147,-0.5832,87,-1.5412
ENSG00000103657,HERC1,3,-3.6059,129,1.95349,45,0.16560,1,-4.6232,75,1.11017,13,-1.9519
ENSG00000028528,SNX1,3,-3.9244,63,0.30608,20,-1.6504,74,0.56927,122,1.73782,42,-0.3955
ENSG00000157734,SNX22,3,-4.0092,3,-4.1238,17,-2.0344,78,0.54524,144,1.99917,62,0.23686
ENSG00000166794,PPIB,180,0.54345,89,-0.5614,90,-0.6541,133,0.05900,254,1.33238,77,-0.9375
ENSG00000180304,OAZ2,3,-4.9427,207,1.11330,76,-0.6068,47,-1.2379,192,1.15367,97,-0.1714
ENSG00000074696,HACD3,257,1.66238,172,0.93932,87,-0.2130,103,0.09046,113,0.27628,16,-2.9610
ENSG00000103769,RAB11A,710,3.19898,191,0.56413,74,-1.0711,79,-0.8210,51,-1.5784,58,-1.4839
ENSG00000169032,MAP2K1,3,-3.7402,206,2.77156,40,-0.2674,6,-3.0431,39,-0.2938,31,-0.7355
ENSG00000174444,RPL4,1084,0.21266,445,-1.1659,285,-2.0707,1008,0.09593,1226,0.46618,1532,1.06770
ENSG00000169018,FEM1B,192,1.18423,227,1.48617,60,-0.8200,84,-0.1772,119,0.41976,38,-1.5953
ENSG00000103647,CORO2B,223,1.75600,105,0.43264,39,-1.2883,1,-5.5580,147,1.16914,47,-0.9754
ENSG00000140350,ANP32A,369,1.80449,159,0.32857,43,-1.8884,172,0.45938,119,-0.1485,118,-0.1721
ENSG00000137818,RPLP1,3960,0.14640,833,-2.2226,1378,-1.6917,3252,-0.1662,4102,0.22704,6454,1.34074
ENSG00000166173,LARP6,3,-5.3369,141,0.02100,36,-2.2797,2,-5.8423,393,2.24683,162,0.31866
ENSG00000066933,MYO9A,3,-3.2917,124,2.31679,35,0.09432,1,-4.3091,33,-0.0226,23,-0.7056
ENSG00000067225,PKM,2775,3.00587,1193,1.24350,336,-0.9543,39,-3.9537,324,-0.9328,187,-1.9178
ENSG00000067141,NEO1,23,-1.4066,63,0.12001,26,-1.4204,1,-5.1073,142,1.82241,64,0.19115
ENSG00000156642,NPTN,3,-4.6959,575,3.81740,46,-1.1793,68,-0.4216,37,-1.4302,40,-1.4131
ENSG00000067221,STOML1,3,-3.6911,217,2.98466,44,-0.0076,1,-4.7094,52,0.28933,10,-2.5182
ENSG00000103653,CSK,3,-3.4152,40,0.16128,30,-0.3499,1,-4.4268,72,1.32551,40,0.19574
ENSG00000178802,MPI,3,-3.4114,91,1.54507,40,0.20517,1,-4.4310,75,1.40298,11,-1.9546
ENSG00000178741,COX5A,878,3.06536,142,-0.3215,109,-0.8649,14,-3.7638,113,-0.7311,111,-0.8306
ENSG00000198794,SCAMP5,3,-5.3063,699,3.12762,153,0.24211,10,-3.8825,48,-1.6793,76,-1.0623
ENSG00000117906,RCN2,75,0.05029,177,1.49924,88,0.37461,1,-5.4254,96,0.50579,31,-1.5083
ENSG00000140391,TSPAN3,1032,1.82334,481,0.47189,275,-0.5020,249,-0.5699,407,0.22685,181,-1.2285
ENSG00000169783,LINGO1,3,-4.7163,627,4.08419,73,-0.4031,54,-0.7933,14,-2.9166,20,-2.4785
ENSG00000166411,IDH3A,214,2.07855,144,1.32440,26,-1.5903,123,1.04509,27,-1.4255,34,-1.1498
ENSG00000103740,ACSBG1,3,-3.8170,18,-1.4967,132,2.93913,69,0.58149,13,-2.0844,6,-3.2960
ENSG00000140403,DNAJA4,325,2.90178,191,1.74766,27,-1.6183,3,-4.3217,50,-0.5289,18,-2.2384
ENSG00000041357,PSMA4,54,-0.7431,275,1.99685,52,-0.9485,60,-0.5804,103,0.29833,70,-0.4247
ENSG00000185787,MORF4L1,1369,1.73371,773,0.71589,234,-1.3524,597,0.29016,622,0.40165,265,-1.1402
ENSG00000103811,CTSH,3,-4.3494,13,-2.4541,130,1.45326,25,-1.5746,67,-0.0759,68,-0.0643
ENSG00000058335,RASGRF1,3,-3.8585,262,3.18219,19,-1.7038,45,-0.1501,75,0.75479,10,-2.5871
ENSG00000086666,ZFAND6,3,-3.3593,96,1.71077,40,0.26642,1,-4.3793,61,1.02923,15,-1.5137
ENSG00000172379,ARNT2,3,-4.8148,364,2.37451,108,0.22722,12,-3.1081,102,0.09912,52,-1.1309
ENSG00000182774,RPS17,743,0.38900,261,-1.2383,235,-1.5989,514,-0.1981,628,0.13275,978,1.16804
ENSG00000166503,HDGFL3,3,-4.4833,183,1.45767,74,-0.0758,1,-5.4993,112,0.69614,70,-0.1644
ENSG00000140600,SH3GL3,3,-4.9566,111,0.06905,16,-3.1389,32,-1.8332,241,1.64542,166,0.97077
ENSG00000073417,PDE8A,96,0.54492,2,-5.0911,19,-2.1440,1,-5.3374,234,2.85809,43,-0.8517
ENSG00000140538,NTRK3,3,-3.5285,215,3.26670,38,-0.0568,11,-1.8799,23,-0.9249,15,-1.6800
ENSG00000181991,MRPS11,3,-3.5599,56,0.53133,35,-0.2985,94,1.40289,52,0.45387,28,-0.6846
ENSG00000140545,MFGE8,3,-4.7008,0,-9.2222,87,-0.0519,410,2.83307,58,-0.7323,64,-0.6186
ENSG00000140526,ABHD2,177,1.31697,128,0.75573,100,0.44139,109,0.48546,34,-1.3820,34,-1.4965
ENSG00000157823,AP3S2,3,-3.3796,34,-0.0649,37,0.05426,1,-4.3994,98,2.13329,16,-1.3975
ENSG00000259291,ZNF710-AS1,3,-3.3026,45,0.45681,49,0.79196,1,-4.3224,54,0.85581,23,-0.7356
ENSG00000182054,IDH2,303,1.92343,110,0.15281,97,-0.0453,1,-5.8752,98,-0.0352,65,-0.7874
ENSG00000185043,CIB1,428,3.05244,24,-1.9201,60,-0.6477,1,-5.6486,127,0.72793,17,-2.6420
ENSG00000182768,NGRN,296,0.73913,408,1.29200,221,0.33053,29,-2.8141,142,-0.4767,130,-0.6948
