Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000146267,FAXC,61,0.07163,76,0.43851,79,0.58211,86,0.63537,53,-0.1354,50,-0.2672,26,-1.2388,21,-1.5636
ENSG00000132423,COQ3,5,-1.8174,37,1.38664,15,-0.1577,12,-0.4988,25,0.73237,14,-0.2190,10,-0.6571,14,-0.1699
ENSG00000132424,PNISR,63,-0.0401,70,0.12068,43,-0.7170,75,0.23136,66,0.02918,67,0.05656,42,-0.6724,113,0.92227
ENSG00000112237,CCNC,46,-0.0710,52,0.14019,76,0.88322,20,-1.3427,52,0.13395,48,0.01567,30,-0.7277,31,-0.6908
ENSG00000164418,GRIK2,49,0.66332,8,-2.1296,31,-0.0832,28,-0.2254,98,1.92597,23,-0.6196,19,-0.8275,17,-1.0138
ENSG00000085382,HACE1,34,0.25759,45,0.69577,30,0.02281,30,0.05603,25,-0.2588,39,0.55439,12,-1.3284,8,-1.9347
ENSG00000132429,POPDC3,26,0.03948,42,0.85166,32,0.47682,16,-0.7085,9,-1.4480,34,0.59025,15,-0.7337,8,-1.6808
ENSG00000085377,PREP,31,-0.2432,73,1.14882,51,0.60924,21,-0.8464,24,-0.6231,40,0.15165,18,-1.0624,17,-1.1689
ENSG00000057663,ATG5,33,0.37612,26,0.00726,37,0.65283,24,-0.1030,36,0.52995,22,-0.2753,17,-0.6232,5,-2.3816
ENSG00000272398,CD24,98,1.06165,8,-2.7369,101,1.34394,69,0.45335,9,-2.5929,49,-0.1011,14,-1.9374,20,-1.4234
ENSG00000130349,MTRES1,13,-1.0622,23,-0.2134,30,0.27317,24,-0.1060,40,0.69128,30,0.25533,14,-0.8939,25,-0.0312
ENSG00000112320,SOBP,115,0.13587,188,0.95417,60,-0.9625,212,1.16863,122,0.22022,81,-0.4652,85,-0.3458,55,-1.0132
ENSG00000025796,SEC63,79,0.48091,47,-0.3385,52,-0.1974,71,0.30103,71,0.32007,43,-0.5263,51,-0.2127,75,0.40646
ENSG00000081087,OSTM1,42,0.07997,85,1.27568,40,-0.0061,27,-0.6162,47,0.25358,32,-0.3990,28,-0.5243,27,-0.6078
ENSG00000112335,SNX3,371,0.00905,298,-0.3388,509,0.60421,357,-0.0553,339,-0.1357,372,0.01485,285,-0.4101,281,-0.4331
ENSG00000118689,FOXO3,59,-0.0646,85,0.53383,49,-0.3931,66,0.13096,44,-0.5295,77,0.42145,48,-0.3877,59,-0.0584
ENSG00000080546,SESN1,100,0.82245,75,0.34506,57,-0.0955,92,0.67913,69,0.21580,40,-0.7165,37,-0.7631,38,-0.7086
ENSG00000135535,CD164,41,-0.7902,79,0.23250,76,0.17941,78,0.20228,68,-0.0045,55,-0.3945,54,-0.3744,104,0.68682
ENSG00000135596,MICAL1,42,-0.0380,108,1.58126,29,-0.6765,20,-1.1547,75,0.91140,37,-0.2747,23,-0.9441,30,-0.5329
ENSG00000112367,FIG4,35,-0.5042,81,0.86017,84,1.08359,20,-1.3690,20,-1.3025,56,0.27651,38,-0.3534,7,-2.7370
ENSG00000112290,WASF1,468,0.88398,344,0.36449,429,0.86034,266,-0.0543,277,0.00953,207,-0.4921,65,-2.1883,56,-2.4057
ENSG00000168438,CDC40,56,0.36163,53,0.27034,55,0.40275,51,0.21125,84,1.06997,22,-1.1677,18,-1.3370,28,-0.7220
ENSG00000155111,CDK19,25,-0.4614,41,0.30551,14,-1.3753,44,0.42440,24,-0.5186,21,-0.7587,35,0.07834,95,1.81615
ENSG00000123505,AMD1,159,0.45021,137,0.21274,91,-0.4793,134,0.17556,165,0.51714,121,0.00878,68,-0.8859,115,-0.0705
ENSG00000155115,GTF3C6,50,-0.6975,58,-0.4714,62,-0.4013,48,-0.7808,124,0.75001,97,0.38684,111,0.55743,77,-0.0412
ENSG00000197498,RPF2,60,1.48243,28,0.17020,19,-0.4558,12,-1.0842,27,0.15222,27,0.16277,16,-0.7214,14,-0.8975
ENSG00000010810,FYN,130,0.44288,102,0.04459,119,0.33881,105,0.10012,127,0.40644,54,-1.0102,109,0.16472,69,-0.5665
ENSG00000203778,FAM229B,48,-0.5625,34,-1.0803,75,0.16168,51,-0.4734,83,0.31146,72,0.08053,76,0.15851,101,0.63187
ENSG00000277443,MARCKS,227,-0.2283,161,-0.7597,249,-0.0904,339,0.41765,283,0.12457,244,-0.1264,365,0.54088,259,-0.0185
ENSG00000196591,HDAC2,108,0.95044,75,0.33247,70,0.27080,50,-0.3107,67,0.15449,33,-1.0434,32,-1.0049,70,0.23817
ENSG00000178425,NT5DC1,0,-5.2658,23,0.30802,16,-0.2677,22,0.24096,18,-0.1140,11,-0.8670,17,-0.1774,55,1.84341
ENSG00000187189,TSPYL4,240,0.57835,193,0.22043,222,0.51365,256,0.68994,213,0.37758,105,-0.8096,86,-1.0418,43,-2.0643
ENSG00000189241,TSPYL1,802,0.54672,652,0.20322,727,0.43794,915,0.76988,626,0.13772,429,-0.5101,250,-1.2850,188,-1.7111
ENSG00000111832,RWDD1,105,0.59446,44,-0.7772,66,-0.1878,57,-0.3874,47,-0.6913,82,0.21410,75,0.04062,106,0.61507
ENSG00000196911,KPNA5,11,-1.3961,68,1.59944,23,-0.2900,6,-2.2351,35,0.40276,26,-0.0693,36,0.47145,16,-0.7791
ENSG00000164465,DCBLD1,64,2.02458,39,1.07925,18,-0.1742,30,0.60523,5,-1.9612,10,-1.0812,5,-2.1094,2,-2.9623
ENSG00000047932,GOPC,43,-0.3426,81,0.69187,49,-0.1401,74,0.53181,46,-0.2357,57,0.13176,35,-0.6318,40,-0.4379
ENSG00000153989,NUS1,52,0.15073,48,0.02527,41,-0.2238,58,0.33565,52,0.16596,55,0.28853,23,-1.0974,45,-0.0789
ENSG00000196376,SLC35F1,24,-1.3735,45,-0.4353,42,-0.5748,181,1.97082,45,-0.4367,60,0.02252,64,0.12826,29,-1.1033
ENSG00000111875,ASF1A,9,-1.2921,27,0.43801,18,-0.1886,13,-0.7057,24,0.21920,22,0.11635,21,0.05129,31,0.67982
ENSG00000111879,FAM184A,2,-3.1947,28,0.34220,28,0.36987,31,0.52517,27,0.27708,25,0.20116,23,0.03734,8,-1.4821
ENSG00000111885,MAN1A1,174,1.76575,57,-0.1550,53,-0.2993,8,-2.9611,151,1.48989,55,-0.2487,16,-2.0612,9,-2.9166
ENSG00000152661,GJA1,103,-0.6659,36,-2.2453,39,-2.2572,262,0.84581,153,-0.0412,185,0.29877,482,1.98411,90,-0.8648
ENSG00000025156,HSF2,36,0.78253,28,0.37082,22,-0.0300,25,0.16273,35,0.72642,14,-0.7631,15,-0.6012,12,-0.9417
ENSG00000111897,SERINC1,1301,0.89845,915,0.30456,786,0.06535,899,0.27628,656,-0.2303,635,-0.3141,440,-0.8500,529,-0.5662
ENSG00000164434,FABP7,55,-1.7128,293,0.90024,167,-0.0384,68,-1.4049,187,0.14892,233,0.59470,220,0.41782,79,-1.1906
ENSG00000146352,CLVS2,57,-0.2461,126,1.07011,79,0.33489,75,0.20479,52,-0.3780,80,0.35577,18,-1.9276,14,-2.2768
ENSG00000188580,NKAIN2,50,-0.7905,51,-0.7649,131,0.87744,130,0.73907,45,-0.9589,57,-0.6339,55,-0.6503,123,0.64655
ENSG00000111907,TPD52L1,31,-0.5603,18,-1.3360,28,-0.7557,39,-0.1980,106,1.50608,36,-0.3723,80,0.98922,39,-0.2028
ENSG00000111906,HDDC2,80,-0.9455,163,0.16773,129,-0.2284,94,-0.6947,144,-0.0355,210,0.68195,164,0.17448,145,-0.0176
ENSG00000111912,NCOA7,150,-0.0609,268,0.90630,179,0.25885,216,0.53304,82,-0.9971,158,0.02768,92,-0.8170,74,-1.1565
ENSG00000111911,HINT3,87,-0.3345,125,0.23957,127,0.31310,139,0.42079,94,-0.2178,102,-0.0986,83,-0.3987,88,-0.3079
ENSG00000118518,RNF146,42,-0.4127,77,0.56619,58,0.12387,79,0.60766,27,-1.0997,44,-0.3527,54,-0.0241,61,0.17263
ENSG00000093144,ECHDC1,24,-0.8449,46,0.17942,53,0.47381,33,-0.3164,39,-0.0689,40,-0.0369,41,0.00410,40,-0.0261
ENSG00000189367,KIAA0408,50,-1.0009,150,0.74759,107,0.21712,147,0.71318,79,-0.2960,91,-0.0759,64,-0.6223,65,-0.5865
ENSG00000152894,PTPRK,64,-0.1184,367,3.34472,35,-1.1272,23,-1.6923,23,-1.6611,35,-1.1293,17,-2.0912,54,-0.3722
ENSG00000146376,ARHGAP18,12,-0.5334,27,0.75486,24,0.61810,0,-6.5257,19,0.15220,24,0.64035,8,-1.0734,9,-1.0230
ENSG00000079819,EPB41L2,114,0.65031,39,-1.0288,28,-1.6410,85,0.15823,97,0.37936,59,-0.4482,87,0.19695,170,1.35424
ENSG00000118507,AKAP7,8,-1.5521,25,0.13185,10,-1.4004,78,2.17582,29,0.34322,12,-1.1126,29,0.37559,19,-0.3331
ENSG00000118523,CCN2,5,-3.6697,0,-6.5743,8,-3.1497,533,5.56749,11,-2.6373,3,-4.7099,15,-2.1185,44,-0.5543
ENSG00000079931,MOXD1,13,-1.2435,0,-7.0708,75,2.06953,1,-4.6250,53,0.98824,14,-1.2222,38,0.42369,9,-1.8096
ENSG00000079950,STX7,82,-0.4700,85,-0.4061,157,0.66097,157,0.56944,102,-0.1260,83,-0.4987,104,-0.1021,96,-0.2219
ENSG00000146409,SLC18B1,1,-4.4815,2,-3.0338,17,-0.2695,46,1.38764,19,-0.0854,16,-0.3585,51,1.57946,16,-0.4052
ENSG00000112306,RPS12,919,-0.6315,743,-0.9581,750,-1.0268,1479,0.11900,910,-0.6459,1233,-0.1925,2277,0.83855,3441,1.58854
ENSG00000028839,TBPL1,114,1.08570,57,-0.0785,82,0.59585,82,0.51914,43,-0.5220,43,-0.5432,29,-1.1191,21,-1.5954
ENSG00000118515,SGK1,10,-1.4020,25,-0.0199,12,-1.2330,32,0.34787,24,-0.0909,11,-1.3865,49,1.08725,69,1.72131
ENSG00000112339,HBS1L,45,-0.3588,73,0.39632,58,0.02173,54,-0.0854,39,-0.5812,62,0.16037,39,-0.6074,80,0.55082
ENSG00000135541,AHI1,24,-0.9398,52,0.27405,59,0.57416,63,0.60012,45,0.04937,27,-0.7844,37,-0.2449,42,-0.0682
ENSG00000029363,BCLAF1,86,0.06893,90,0.15328,85,0.05192,109,0.45975,88,0.11562,74,-0.1823,56,-0.6032,75,-0.1483
ENSG00000135525,MAP7,35,-0.4788,67,0.55374,34,-0.5906,28,-0.8124,62,0.44616,30,-0.7502,37,-0.3640,116,1.53613
ENSG00000197442,MAP3K5,46,0.50665,44,0.43692,33,-0.0301,24,-0.4820,33,-0.0333,36,0.12587,22,-0.6359,28,-0.2852
ENSG00000027697,IFNGR1,50,0.14693,41,-0.1756,51,0.19967,39,-0.2627,17,-1.5199,26,-0.9464,50,0.14435,107,1.43934
ENSG00000112379,ARFGEF3,167,0.88607,87,-0.1826,68,-0.6188,156,0.77502,118,0.30525,77,-0.4212,66,-0.6226,93,-0.0761
ENSG00000051620,HEBP2,29,-0.0191,11,-1.5364,16,-1.0050,63,1.26335,17,-0.8168,31,0.10110,47,0.73990,34,0.23529
ENSG00000225177,AL590617.2,14,-0.8753,15,-0.8200,20,-0.3998,13,-0.9687,39,0.72618,18,-0.5624,70,1.75566,25,-0.0359
ENSG00000024862,CCDC28A,45,-0.2071,43,-0.2673,62,0.35903,66,0.40748,68,0.46119,54,0.10185,26,-1.0577,31,-0.7599
ENSG00000135597,REPS1,17,-0.8773,37,0.33102,29,-0.0810,19,-0.7029,39,0.40226,31,0.06758,43,0.55437,27,-0.1792
ENSG00000146386,ABRACL,35,-0.2353,68,0.83479,62,0.80850,40,-0.0391,28,-0.5562,30,-0.5223,30,-0.4693,22,-0.9762
ENSG00000112406,HECA,12,-1.6635,34,-0.0394,37,0.09086,41,0.24739,30,-0.2629,53,0.77940,23,-0.6294,31,-0.1726
ENSG00000164442,CITED2,23,-0.7298,102,1.77978,22,-0.8718,22,-0.8144,44,0.30461,53,0.69660,7,-2.3945,19,-1.0265
ENSG00000009844,VTA1,81,0.35147,77,0.28333,85,0.49920,69,0.10318,55,-0.2670,62,-0.0935,45,-0.5688,29,-1.2391
ENSG00000010818,HIVEP2,56,-0.9167,140,0.53131,116,0.23954,169,0.85012,89,-0.2116,122,0.34709,70,-0.5862,13,-3.0149
ENSG00000146416,AIG1,62,-0.2927,90,0.29828,79,0.08705,85,0.20703,53,-0.5338,75,0.01436,70,-0.1090,80,0.10660
ENSG00000001036,FUCA2,34,0.74239,15,-0.5598,21,-0.0327,16,-0.4354,20,-0.1645,11,-1.0533,28,0.41333,38,0.92522
ENSG00000112419,PHACTR2,46,0.77708,1,-4.4486,49,1.04405,10,-1.5990,35,0.31316,28,-0.0176,23,-0.3523,17,-0.7987
ENSG00000169976,SF3B5,110,-0.1328,110,-0.1366,110,-0.1573,108,-0.1688,108,-0.1622,169,0.64395,106,-0.1949,100,-0.2878
ENSG00000112425,EPM2A,2,-3.1045,85,2.60789,6,-1.8376,4,-2.5069,2,-3.3108,39,1.23164,9,-1.1729,15,-0.5413
ENSG00000164506,STXBP5,71,0.19773,100,0.76860,76,0.34771,93,0.64262,69,0.13640,52,-0.3313,25,-1.3804,14,-2.2321
ENSG00000111961,SASH1,13,-1.9168,83,0.90695,32,-0.6909,32,-0.6281,45,-0.0816,53,0.17831,71,0.64521,64,0.48102
ENSG00000111962,UST,10,-1.2867,54,1.37590,21,-0.2077,49,1.21052,1,-3.9668,31,0.49352,11,-1.2194,8,-1.5242
ENSG00000055208,TAB2,20,-0.6352,23,-0.4482,33,0.12088,56,0.97558,26,-0.2599,32,0.08818,31,0.00286,21,-0.5656
ENSG00000055211,GINM1,33,0.08294,25,-0.3559,30,-0.0833,26,-0.3039,28,-0.1483,24,-0.4400,40,0.41551,52,0.83631
ENSG00000120265,PCMT1,440,0.35324,376,0.09770,559,0.88471,326,-0.1283,352,-0.0062,313,-0.2176,173,-1.1081,126,-1.5826
ENSG00000120256,LRP11,73,0.03701,88,0.32569,104,0.71380,89,0.34700,66,-0.1357,68,-0.0945,34,-1.1515,22,-1.7668
ENSG00000198729,PPP1R14C,31,0.07863,31,0.06463,25,-0.2898,108,2.32303,10,-1.5748,24,-0.4054,15,-1.0861,5,-2.4965
ENSG00000131016,AKAP12,87,-0.0351,111,0.35932,66,-0.5055,94,0.08697,114,0.40949,119,0.55642,69,-0.4013,42,-1.1682
ENSG00000146476,ARMT1,59,1.62778,29,0.37286,21,-0.1787,32,0.55700,22,-0.0334,14,-0.8149,7,-1.7552,10,-1.3068
ENSG00000131018,SYNE1,93,-0.2205,197,1.00994,114,0.10865,124,0.23261,199,1.02992,74,-0.6365,46,-1.2967,38,-1.5909
ENSG00000146469,VIP,5,-3.2717,7,-2.8156,26,-0.9533,0,-7.4033,301,3.98786,39,-0.3071,19,-1.4012,5,-3.2469
ENSG00000112031,MTRF1L,25,-0.1910,27,-0.0785,25,-0.1943,27,-0.0356,33,0.25418,31,0.17605,28,-0.0136,29,0.04096
ENSG00000091844,RGS17,23,0.07137,16,-0.4679,36,0.92419,38,0.87542,22,-0.0230,13,-0.8387,15,-0.6096,9,-1.3805
ENSG00000074706,IPCEF1,51,-0.3529,17,-1.9709,91,0.67190,222,2.26186,35,-0.9209,34,-1.0374,32,-1.0747,29,-1.2105
ENSG00000213079,SCAF8,21,0.01721,15,-0.4382,26,0.46522,33,0.77246,10,-1.1379,15,-0.5004,21,0.06071,21,0.07738
ENSG00000146426,TIAM2,79,1.14950,27,-0.5998,94,1.82300,8,-2.4452,22,-0.9117,26,-0.6862,13,-1.6736,8,-2.3949
ENSG00000049618,ARID1B,37,-0.3757,49,0.09745,56,0.32357,60,0.42003,40,-0.2482,42,-0.1664,41,-0.2086,43,-0.1380
ENSG00000215712,TMEM242,81,0.68813,59,0.17509,51,-0.0878,62,0.25192,88,0.82670,34,-0.7536,34,-0.6776,37,-0.5463
ENSG00000175048,ZDHHC14,115,1.45498,28,-0.8636,31,-0.7938,88,0.96907,68,0.54184,16,-1.7675,39,-0.3374,57,0.23738
ENSG00000130340,SNX9,43,0.55685,34,0.14062,22,-0.5556,44,0.56434,28,-0.1656,25,-0.3772,18,-0.8464,48,0.71415
ENSG00000078269,SYNJ2,80,0.94285,26,-0.8772,26,-0.9168,59,0.43755,73,0.78148,26,-0.9287,26,-0.8517,84,1.02864
ENSG00000272047,GTF2H5,148,0.38651,88,-0.4404,125,0.12557,150,0.40440,103,-0.2025,115,-0.0260,86,-0.4847,112,-0.0611
ENSG00000130338,TULP4,60,0.06520,28,-1.0839,36,-0.7733,99,0.90717,72,0.36097,52,-0.1743,69,0.29740,69,0.29041
ENSG00000146433,TMEM181,108,0.74287,90,0.43137,70,0.04767,116,0.86340,83,0.30518,41,-0.8661,23,-1.6674,44,-0.6937
ENSG00000146425,DYNLT1,35,0.37525,24,-0.2632,21,-0.5156,20,-0.4933,27,-0.0321,16,-0.9044,48,0.87012,51,1.00812
ENSG00000092820,EZR,22,-1.6671,28,-1.3276,29,-1.3965,60,-0.1641,85,0.39659,63,-0.0853,199,1.92782,88,0.44556
ENSG00000112096,SOD2,194,0.04029,193,0.03105,190,0.00820,246,0.42925,216,0.21626,212,0.20627,125,-0.6480,113,-0.7982
ENSG00000146457,WTAP,36,-0.4139,53,0.21877,47,0.04043,68,0.63712,52,0.19766,41,-0.2198,36,-0.4115,42,-0.1711
ENSG00000120437,ACAT2,91,0.96856,57,0.18066,72,0.67157,30,-0.8295,30,-0.7905,47,-0.1501,42,-0.2877,19,-1.4816
ENSG00000120438,TCP1,177,0.03585,205,0.27096,268,0.84056,162,-0.1025,153,-0.1964,146,-0.3057,93,-0.9590,114,-0.6574
ENSG00000112110,MRPL18,33,-1.1259,79,0.21110,75,0.13121,36,-1.0044,106,0.68673,86,0.39437,62,-0.1764,57,-0.3223
ENSG00000085511,MAP3K4,13,-0.6477,34,0.92195,11,-0.8871,55,1.81752,13,-0.6388,19,-0.0469,8,-1.3682,11,-0.8876
ENSG00000026652,AGPAT4,23,-0.6763,19,-0.9894,46,0.44612,47,0.43360,29,-0.3350,19,-1.0871,29,-0.3134,83,1.41966
ENSG00000185345,PRKN,21,-0.5277,44,0.62370,34,0.24950,46,0.70067,23,-0.4189,29,-0.0459,28,-0.1334,11,-1.5506
ENSG00000112530,PACRG,37,0.87333,24,0.18716,21,-0.0974,21,-0.0565,38,0.92334,20,-0.1381,10,-1.2014,6,-1.9797
ENSG00000112531,QKI,49,-2.1437,78,-1.4735,72,-1.7107,252,0.35081,107,-0.9891,127,-0.8035,431,1.27515,715,2.28765
ENSG00000176381,PRR18,3,-2.8717,10,-1.1394,12,-0.9077,15,-0.4559,2,-2.9809,3,-2.7264,25,0.30661,119,3.59668
ENSG00000198818,SFT2D1,30,-0.5476,33,-0.4205,30,-0.6265,63,0.61115,42,-0.0530,37,-0.2725,58,0.47996,72,0.83953
ENSG00000060762,MPC1,64,-0.7175,80,-0.3624,105,0.07331,45,-1.2452,157,0.72884,88,-0.2337,102,0.01274,174,0.90771
ENSG00000071242,RPS6KA2,74,0.03954,97,0.49132,28,-1.5612,93,0.41758,90,0.35770,69,-0.0730,80,0.16560,92,0.39681
ENSG00000026297,RNASET2,51,0.05745,47,-0.0699,39,-0.3940,43,-0.2211,37,-0.4567,33,-0.6688,91,1.02165,78,0.76612
ENSG00000213066,FGFR1OP,3,-2.6856,20,0.04623,20,0.02507,24,0.29383,40,1.20184,24,0.37407,6,-1.8467,15,-0.3697
ENSG00000130396,AFDN,14,-1.6624,33,-0.4488,59,0.54502,76,0.91274,48,0.15311,29,-0.6787,36,-0.3213,54,0.34721
ENSG00000186340,THBS2,0,-6.4267,11,-0.9499,5,-2.1100,21,0.08590,8,-1.3132,5,-2.1753,34,0.85309,107,3.29518
ENSG00000185127,C6orf120,21,0.02537,19,-0.1124,30,0.70452,23,0.19167,14,-0.6052,11,-1.0347,28,0.46566,19,-0.1111
ENSG00000130024,PHF10,46,0.03200,48,0.07710,26,-0.9305,36,-0.3514,47,0.06724,54,0.33306,43,-0.0913,72,0.76455
ENSG00000112584,FAM120B,38,0.07715,47,0.42978,46,0.43558,24,-0.6473,55,0.67748,29,-0.3459,15,-1.3592,32,-0.1820
ENSG00000008018,PSMB1,220,0.56003,158,0.01567,228,0.71836,125,-0.3510,123,-0.3705,120,-0.4577,132,-0.2719,108,-0.5780
ENSG00000071994,PDCD2,37,-0.2173,51,0.28379,65,0.82969,35,-0.2816,27,-0.7194,50,0.29558,21,-1.0757,23,-0.9568
ENSG00000177706,FAM20C,30,-0.6447,47,0.02083,58,0.42949,27,-0.8134,51,0.15557,44,-0.0869,42,-0.1463,60,0.41575
ENSG00000197461,PDGFA,15,-0.7095,27,0.14223,18,-0.5123,45,1.01108,18,-0.4388,20,-0.3405,25,0.00745,38,0.71153
ENSG00000188191,PRKAR1B,846,0.22731,767,0.06826,1104,0.78002,804,0.14370,699,-0.0795,694,-0.1017,428,-0.8432,209,-1.9232
ENSG00000164828,SUN1,117,1.23511,57,0.01854,61,0.12878,89,0.75611,45,-0.3565,34,-0.8660,37,-0.6712,30,-0.9850
ENSG00000105963,ADAP1,124,-0.1734,120,-0.2181,138,-0.0014,143,0.05156,161,0.24466,122,-0.2243,146,0.09131,168,0.31676
ENSG00000240230,COX19,32,0.40815,25,0.05211,34,0.60812,30,0.31242,20,-0.2919,16,-0.7027,23,-0.0770,14,-0.8153
ENSG00000146540,C7orf50,194,0.24143,117,-0.5527,148,-0.2173,154,-0.1226,199,0.28919,173,0.07041,169,0.02145,192,0.22717
ENSG00000178381,ZFAND2A,119,1.20389,44,-0.4367,71,0.36179,64,0.15651,30,-0.9929,52,-0.1803,45,-0.3873,32,-0.9304
ENSG00000164877,MICALL2,32,0.48575,11,-1.1177,21,-0.2297,18,-0.4298,28,0.28280,19,-0.3358,33,0.51575,34,0.58942
ENSG00000164880,INTS1,136,0.63592,90,-0.0259,79,-0.2711,151,0.81600,81,-0.2011,85,-0.1391,61,-0.6311,73,-0.3722
ENSG00000198517,MAFK,23,0.19422,7,-1.5564,12,-0.8585,46,1.39337,23,0.23495,14,-0.5478,19,-0.0698,30,0.62519
ENSG00000157778,PSMG3,56,-0.1562,73,0.25764,82,0.52351,69,0.17568,77,0.34322,47,-0.4752,54,-0.2190,33,-0.9863
ENSG00000002822,MAD1L1,30,0.58282,9,-1.2797,33,0.90933,13,-0.6802,25,0.31892,19,-0.1021,18,-0.2126,6,-1.7929
ENSG00000122687,MRM2,32,0.69177,23,0.10935,23,0.19457,32,0.69434,9,-1.1991,15,-0.5998,27,0.42228,10,-1.1210
ENSG00000106268,NUDT1,8,-1.1501,15,-0.3019,15,-0.2596,32,0.95251,8,-1.1825,13,-0.5137,21,0.30038,37,1.20469
ENSG00000106263,EIF3B,166,1.04343,87,-0.0405,96,0.14440,84,-0.0937,88,-0.0137,60,-0.6768,75,-0.2573,76,-0.2410
ENSG00000106009,BRAT1,15,-0.8736,27,0.05069,19,-0.5331,20,-0.4458,37,0.55979,41,0.83028,18,-0.5812,26,-0.0113
ENSG00000106012,IQCE,10,-1.0681,21,0.05993,18,-0.1980,15,-0.4712,47,1.40319,20,-0.0582,17,-0.3273,19,-0.1567
ENSG00000136295,TTYH3,81,0.12529,63,-0.2591,76,0.02220,93,0.35091,157,1.25560,52,-0.6069,52,-0.5593,44,-0.8107
ENSG00000146535,GNA12,31,-0.3628,18,-1.2254,23,-0.8854,38,-0.0623,54,0.51925,38,-0.0499,84,1.26216,46,0.25984
ENSG00000164916,FOXK1,10,-1.7020,28,-0.1433,23,-0.5208,42,0.48102,57,1.02092,37,0.31795,28,-0.1586,25,-0.3378
ENSG00000242802,AP5Z1,15,-0.4882,31,0.60047,23,0.15998,18,-0.2278,6,-1.7758,21,0.02459,15,-0.4901,36,0.88195
ENSG00000157954,WIPI2,186,0.48507,196,0.56952,165,0.33196,102,-0.4699,135,-0.0331,120,-0.2427,93,-0.6122,97,-0.5595
ENSG00000164638,SLC29A4,15,-1.0416,29,0.03611,29,0.01779,16,-0.9095,60,1.21433,37,0.47556,20,-0.5703,16,-0.9012
ENSG00000182095,TNRC18,42,-0.0864,58,0.40988,39,-0.2282,30,-0.6408,61,0.50153,46,0.03976,36,-0.3458,51,0.20405
ENSG00000155034,FBXL18,8,-2.0852,20,-0.7671,25,-0.5302,46,0.50767,83,1.55102,43,0.46042,22,-0.6608,21,-0.7495
ENSG00000075624,ACTB,2922,0.22983,2196,-0.2279,2846,0.21215,2962,0.25213,2502,-0.0206,2140,-0.2989,1888,-0.4650,2903,0.21917
ENSG00000075618,FSCN1,332,0.78913,169,-0.3141,188,-0.1642,213,0.05294,163,-0.3692,163,-0.4119,139,-0.6222,343,0.84539
ENSG00000011275,RNF216,32,0.24366,34,0.32256,33,0.29154,13,-1.1071,40,0.58309,26,-0.1125,23,-0.2656,17,-0.7176
ENSG00000122674,CCZ1,56,0.29307,64,0.52182,55,0.28667,19,-1.3936,45,-0.0412,57,0.35087,9,-2.4577,51,0.14319
ENSG00000122512,PMS2,32,-0.4093,42,0.03265,24,-0.9164,91,1.32091,56,0.47609,49,0.28930,21,-1.0264,28,-0.6319
ENSG00000106305,AIMP2,31,0.69105,22,0.14525,25,0.40094,32,0.75716,7,-1.5177,12,-0.8123,21,0.07785,13,-0.6704
ENSG00000086232,EIF2AK1,39,-0.7042,59,-0.0476,69,0.20535,74,0.30016,61,0.00268,66,0.13427,58,-0.0811,52,-0.2681
ENSG00000008256,CYTH3,31,-0.1813,34,-0.0362,21,-0.8658,56,0.79383,57,0.81773,32,-0.1511,22,-0.6669,41,0.26648
ENSG00000136238,RAC1,557,0.22482,563,0.24108,530,0.16176,542,0.18126,438,-0.1606,396,-0.3566,356,-0.4857,539,0.17238
ENSG00000164535,DAGLB,29,-0.2811,24,-0.6069,51,0.71233,52,0.64471,42,0.29713,25,-0.5841,20,-0.8542,31,-0.1912
ENSG00000136240,KDELR2,61,-0.0989,84,0.40899,74,0.24127,63,-0.0522,38,-0.8364,43,-0.7012,61,-0.1065,109,0.85312
ENSG00000136247,ZDHHC4,44,0.14549,51,0.38721,32,-0.3949,54,0.50268,34,-0.2597,40,0.02557,37,-0.1053,34,-0.2305
ENSG00000146576,C7orf26,12,-0.6336,49,1.62547,22,0.28741,11,-0.8174,18,-0.0987,6,-1.7966,13,-0.5733,29,0.71392
ENSG00000236609,ZNF853,29,0.33558,24,0.00942,13,-1.0541,11,-1.1427,14,-0.7901,33,0.58425,46,1.09521,23,-0.0615
ENSG00000205903,ZNF316,4,-2.5021,24,0.25029,15,-0.5696,26,0.40104,31,0.65805,22,0.14855,23,0.15419,24,0.23616
ENSG00000164631,ZNF12,27,0.67562,19,0.13368,20,0.18156,18,0.00363,7,-1.4058,20,0.24021,13,-0.4962,14,-0.3882
ENSG00000106392,C1GALT1,12,-0.7391,30,0.76723,17,-0.2090,24,0.36573,15,-0.3872,14,-0.5437,9,-1.0916,38,1.18119
ENSG00000106399,RPA3,73,0.79039,34,-0.4671,37,-0.3314,38,-0.2789,64,0.55548,33,-0.5362,46,0.02327,57,0.37416
ENSG00000106415,GLCCI1,36,0.81507,31,0.52787,16,-0.4957,31,0.52455,24,0.12885,16,-0.5483,15,-0.5905,19,-0.2224
ENSG00000003147,ICA1,74,0.27210,120,1.09411,80,0.45523,64,0.03374,30,-1.1124,74,0.30952,22,-1.5701,6,-3.3067
