Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000053501,USE1,47,-0.2063,51,-0.0329,55,0.09248,55,0.15547
ENSG00000099330,OCEL1,23,0.26691,30,0.62528,17,-0.3395,17,-0.4284
ENSG00000160113,NR2F6,42,0.22174,29,-0.4339,34,-0.1878,38,0.02134
ENSG00000105393,BABAM1,146,-0.0554,113,-0.4457,107,-0.5366,173,0.38980
ENSG00000127220,ABHD8,102,0.15040,81,-0.2576,59,-0.7592,103,0.20462
ENSG00000130312,MRPL34,86,0.20796,69,-0.1995,55,-0.5528,80,0.07442
ENSG00000130311,DDA1,123,0.32809,91,-0.2556,74,-0.5833,106,-0.0108
ENSG00000074855,ANO8,24,0.18444,26,0.25911,14,-0.6790,22,-0.0545
ENSG00000130303,BST2,9,-1.7494,92,2.65735,36,0.76554,13,-1.2295
ENSG00000130304,SLC27A1,23,-1.3479,141,1.95650,40,-0.2699,44,-0.1720
ENSG00000130313,PGLS,40,0.47445,35,0.13804,39,0.33353,24,-0.6797
ENSG00000130477,UNC13A,160,0.50562,90,-0.5571,76,-0.8296,127,-0.0211
ENSG00000130479,MAP1S,135,1.02872,42,-1.1659,43,-1.1385,78,-0.3323
ENSG00000105640,RPL18A,323,-0.7527,734,0.74298,769,0.82429,442,-0.1619
ENSG00000007080,CCDC124,126,-0.1461,200,0.64912,115,-0.2666,131,-0.0802
ENSG00000105642,KCNN1,64,-0.8451,147,0.68608,133,0.51315,102,0.11061
ENSG00000105643,ARRDC2,28,-0.0982,54,1.04803,58,1.17740,17,-1.2183
ENSG00000099308,MAST3,541,0.47133,384,-0.2188,256,-0.8520,425,-0.0914
ENSG00000105647,PIK3R2,76,-0.4124,75,-0.3286,90,-0.0419,110,0.48434
ENSG00000254858,MPV17L2,22,0.78720,12,-0.4763,7,-1.2734,15,-0.2318
ENSG00000105649,RAB3A,775,0.84363,390,-0.5369,232,-1.3362,492,-0.2595
ENSG00000130522,JUND,434,-0.2902,659,0.46200,455,-0.1465,517,0.09889
ENSG00000130520,LSM4,183,0.25500,122,-0.4708,132,-0.3361,167,0.05263
ENSG00000130517,PGPEP1,11,-1.0097,16,-0.1736,6,-1.5664,28,1.28413
ENSG00000130511,SSBP4,185,-0.1901,223,0.16143,165,-0.3229,219,0.21674
ENSG00000105701,FKBP8,371,-0.1318,528,0.48218,381,-0.0574,382,-0.0801
ENSG00000105700,KXD1,67,0.44707,65,0.27581,77,0.56475,38,-0.8514
ENSG00000221983,UBA52,498,-0.4579,831,0.47707,855,0.52537,606,-0.0703
ENSG00000006015,REX1BD,168,-0.0010,221,0.45545,134,-0.3637,163,-0.0731
ENSG00000105696,TMEM59L,1285,0.89841,629,-0.5478,404,-1.2317,776,-0.3337
ENSG00000167487,KLHL26,31,0.89654,14,-0.5840,17,-0.3460,16,-0.5621
ENSG00000105662,CRTC1,77,-0.1285,89,0.14368,75,-0.1322,85,0.10490
ENSG00000005007,UPF1,40,0.28244,68,1.09373,22,-0.7642,27,-0.6177
ENSG00000223802,CERS1,54,-0.4509,109,0.80963,66,-0.0355,67,-0.0039
ENSG00000105669,COPE,167,0.18075,161,0.08045,128,-0.2968,148,-0.0895
ENSG00000105671,DDX49,44,0.44510,40,0.18268,29,-0.3364,31,-0.3802
ENSG00000051128,HOMER3,11,-0.6877,53,2.13871,25,0.73188,8,-1.3714
ENSG00000064607,SUGP2,193,1.14338,122,-0.0068,60,-1.1206,85,-0.8312
ENSG00000105676,ARMC6,37,0.93941,8,-1.7740,14,-0.9386,24,-0.1792
ENSG00000181035,SLC25A42,18,0.17329,17,0.04339,9,-0.9141,17,0.10883
ENSG00000254901,BORCS8,83,0.49316,69,0.04736,40,-0.8052,61,-0.2283
ENSG00000064490,RFXANK,15,-0.4760,42,1.41989,20,0.14986,15,-0.4884
ENSG00000130287,NCAN,106,0.28636,104,0.17823,62,-0.6348,89,-0.1272
ENSG00000187664,HAPLN4,22,-0.4701,38,0.48760,16,-0.8892,33,0.45148
ENSG00000105705,SUGP1,35,0.25416,30,-0.0588,28,-0.2019,30,-0.1361
ENSG00000129933,MAU2,22,0.27881,38,1.14359,11,-0.8904,15,-0.6166
ENSG00000167491,GATAD2A,14,-0.2119,16,-0.0020,29,1.01856,14,-0.3511
ENSG00000186010,NDUFA13,524,-0.3644,840,0.49161,609,-0.0389,649,0.10395
ENSG00000250067,YJEFN3,207,0.09110,205,0.05117,130,-0.6697,208,0.11945
ENSG00000105726,ATP13A1,40,0.55379,37,0.24917,24,-0.4633,26,-0.4816
ENSG00000081665,ZNF506,21,0.42538,23,0.41314,13,-0.5096,15,-0.4158
ENSG00000167232,ZNF91,24,-0.2115,16,-0.7279,8,-1.8040,35,0.86906
ENSG00000261824,LINC00662,29,-0.0693,41,0.47817,17,-0.8978,32,0.12593
ENSG00000169021,UQCRFS1,223,0.32466,132,-0.6002,130,-0.6323,202,0.11460
ENSG00000187135,VSTM2B,97,1.00329,40,-0.7258,37,-0.8706,53,-0.4758
ENSG00000105171,POP4,49,0.63222,38,0.05258,29,-0.3901,30,-0.4984
ENSG00000131943,C19orf12,96,0.72929,73,0.07154,47,-0.6385,56,-0.5311
ENSG00000105176,URI1,47,0.44276,36,-0.1080,51,0.45192,30,-0.6002
ENSG00000178904,DPY19L3,17,-0.2012,29,0.75294,21,0.19688,17,-0.2775
ENSG00000105185,PDCD5,157,0.31141,74,-0.9583,87,-0.7132,149,0.24009
ENSG00000105186,ANKRD27,28,1.13840,13,-0.4943,6,-1.6407,14,-0.5333
ENSG00000130881,LRP3,38,-0.8120,51,-0.2061,75,0.43329,70,0.53098
ENSG00000245848,CEBPA,20,0.75543,9,-0.7437,15,0.09106,11,-0.5375
ENSG00000153879,CEBPG,35,1.35388,13,-0.6842,15,-0.4636,13,-1.0142
ENSG00000124299,PEPD,49,0.22315,45,0.00233,36,-0.3244,43,-0.0881
ENSG00000124302,CHST8,49,2.36768,7,-1.7488,9,-1.3502,10,-1.7081
ENSG00000257103,LSM14A,38,0.00197,72,1.08147,36,-0.0874,30,-0.5590
ENSG00000105220,GPI,727,0.47079,624,0.08562,306,-1.0358,554,-0.1667
ENSG00000126261,UBA2,65,0.08175,82,0.42576,24,-1.5049,66,0.13702
ENSG00000089335,ZNF302,38,0.52515,20,-0.6374,26,-0.1998,28,-0.2089
ENSG00000089351,GRAMD1A,35,0.27224,25,-0.3390,11,-1.5290,35,0.27608
ENSG00000105711,SCN1B,85,0.66364,35,-0.9424,28,-1.3031,65,0.02508
ENSG00000153902,LGI4,85,0.63917,58,-0.1654,56,-0.2251,53,-0.4750
ENSG00000266964,FXYD1,119,-0.5825,208,0.44644,247,0.73935,154,-0.0759
ENSG00000221946,FXYD7,290,-0.1282,281,-0.1442,235,-0.4307,346,0.31982
ENSG00000105698,USF2,97,-0.2993,155,0.54936,142,0.40380,104,-0.1761
ENSG00000105695,MAG,9,-3.1346,296,3.45551,126,1.38990,15,-2.5375
ENSG00000105677,TMEM147,91,0.46512,102,0.52126,67,-0.1658,57,-0.6396
ENSG00000126254,RBM42,51,0.30441,76,0.89372,38,-0.2526,34,-0.6684
ENSG00000126267,COX6B1,468,-0.1469,511,0.03078,439,-0.2143,540,0.19721
ENSG00000272333,KMT2B,20,0.03744,28,0.53859,10,-0.9859,20,0.01982
ENSG00000161265,U2AF1L4,21,-0.2412,27,0.23179,34,0.64221,21,-0.1942
ENSG00000205155,PSENEN,68,0.58097,62,0.25862,25,-1.1530,46,-0.3306
ENSG00000267796,LIN37,21,-0.1499,31,0.50375,17,-0.4310,23,0.05542
ENSG00000004777,ARHGAP33,38,-0.0680,49,0.34946,48,0.29593,36,-0.2231
ENSG00000105290,APLP1,633,0.76631,559,0.32384,349,-0.4382,331,-0.7611
ENSG00000126243,LRFN3,51,0.88168,17,-1.1378,24,-0.6384,31,-0.3088
ENSG00000205138,SDHAF1,32,0.37889,31,0.24092,12,-1.2284,26,-0.1044
ENSG00000239382,ALKBH6,66,1.06739,37,-0.2342,29,-0.6195,30,-0.7853
ENSG00000105270,CLIP3,492,0.49232,381,-0.0662,209,-1.0062,377,-0.1328
ENSG00000105258,POLR2I,201,-0.1529,200,-0.1240,224,0.05543,229,0.15978
ENSG00000105254,TBCB,274,0.30592,281,0.26728,238,-0.0073,202,-0.4050
ENSG00000126247,CAPNS1,412,0.25534,370,0.01434,243,-0.6505,364,-0.0236
ENSG00000161281,COX7A1,203,-0.6838,372,0.43591,275,-0.0592,328,0.38473
ENSG00000167635,ZNF146,21,0.27504,43,1.40840,14,-0.4982,12,-0.9516
ENSG00000232677,LINC00665,25,0.39663,22,0.10482,16,-0.3689,19,-0.2852
ENSG00000186020,ZNF529,39,0.67498,31,0.07669,18,-0.7694,24,-0.4379
ENSG00000181666,ZNF875,13,-0.7168,27,0.57021,12,-0.6975,23,0.54538
ENSG00000171817,ZNF540,27,0.92239,13,-0.4967,8,-1.2965,16,-0.3620
ENSG00000105738,SIPA1L3,19,-0.8681,30,-0.0254,16,-0.9607,42,0.99912
ENSG00000011332,DPF1,76,0.20400,67,-0.0455,51,-0.4822,69,-0.0004
ENSG00000167642,SPINT2,284,0.81501,92,-1.2240,95,-1.1797,195,-0.0909
ENSG00000167641,PPP1R14A,17,-2.6000,368,3.20435,203,1.75038,15,-2.9739
ENSG00000167645,YIF1B,69,0.66695,76,0.63492,34,-0.6541,37,-0.7568
ENSG00000099341,PSMD8,210,0.24638,166,-0.1997,67,-1.5949,207,0.26313
ENSG00000130244,FAM98C,34,0.01856,39,0.22279,42,0.35386,31,-0.2705
ENSG00000196218,RYR1,8,-1.3293,52,1.96020,18,0.04892,15,-0.3094
ENSG00000178982,EIF3K,215,-0.1156,266,0.26233,206,-0.1549,231,0.04940
ENSG00000130402,ACTN4,115,0.39780,122,0.38394,79,-0.3103,80,-0.4394
ENSG00000104823,ECH1,84,0.10547,111,0.54431,70,-0.2199,72,-0.2683
ENSG00000104824,HNRNPL,73,0.37341,89,0.58251,40,-0.6943,53,-0.3994
ENSG00000068903,SIRT2,115,-0.2022,291,1.45428,164,0.43281,84,-0.9172
ENSG00000104835,SARS2,30,0.81744,18,-0.2337,9,-1.2394,18,-0.3524
ENSG00000128626,MRPS12,44,-0.1755,40,-0.2944,45,-0.1213,54,0.30795
ENSG00000128011,LRFN1,39,0.90623,20,-0.4258,11,-1.2924,23,-0.3686
ENSG00000179134,SAMD4B,43,-0.5249,79,0.57554,58,0.06006,59,0.14744
ENSG00000006712,PAF1,40,0.34098,42,0.31443,27,-0.3471,30,-0.3340
ENSG00000063322,MED29,93,0.20932,95,0.19715,48,-0.8773,85,0.00109
ENSG00000105193,RPS16,232,-0.7542,549,0.81143,575,0.89390,307,-0.2453
ENSG00000196235,SUPT5H,104,0.14662,115,0.27231,62,-0.7056,97,-0.0180
ENSG00000105197,TIMM50,65,0.45441,58,0.15523,37,-0.5645,47,-0.3033
ENSG00000090932,DLL3,34,0.39982,18,-0.7529,28,-0.0456,27,-0.1115
ENSG00000176401,EID2B,30,0.46521,35,0.57075,23,-0.1337,18,-0.6818
ENSG00000176396,EID2,78,0.65521,41,-0.5820,23,-1.4732,58,-0.0300
ENSG00000105204,DYRK1B,37,0.05283,46,0.41964,26,-0.5148,35,-0.0565
ENSG00000105202,FBL,31,-0.3714,51,0.52947,60,0.81417,32,-0.3343
ENSG00000013275,PSMC4,64,0.58526,48,-0.0569,35,-0.5345,43,-0.3558
ENSG00000130758,MAP3K10,67,-0.0850,72,0.05337,101,0.60768,64,-0.2341
ENSG00000174521,TTC9B,468,-0.5398,747,0.33537,569,-0.1096,691,0.34521
ENSG00000105221,AKT2,30,0.43931,36,0.62058,26,0.07101,18,-0.7742
ENSG00000105223,PLD3,965,0.80195,525,-0.4375,359,-1.0243,609,-0.3120
ENSG00000090013,BLVRB,42,-0.4733,64,0.30040,57,0.08710,58,0.23303
ENSG00000160460,SPTBN4,90,0.37911,60,-0.3828,39,-1.0437,79,0.09824
ENSG00000090006,LTBP4,31,0.37302,24,-0.1474,19,-0.4785,25,-0.1246
ENSG00000105245,NUMBL,119,0.50715,73,-0.4356,53,-0.9225,94,-0.0370
ENSG00000123815,COQ8B,14,-0.3044,38,1.46088,13,-0.2740,13,-0.4949
ENSG00000077312,SNRPA,31,-0.1056,36,0.16182,27,-0.2636,34,0.12393
ENSG00000167578,RAB4B,78,0.83268,45,-0.3292,52,-0.0921,41,-0.6768
ENSG00000269858,EGLN2,75,0.16425,59,-0.2588,60,-0.2495,71,0.03927
ENSG00000167601,AXL,9,-1.3095,46,1.55249,19,0.03864,19,0.03283
ENSG00000105323,HNRNPUL1,56,0.20699,60,0.26504,35,-0.5833,49,-0.1055
ENSG00000142046,TMEM91,13,-1.6776,78,1.55989,25,-0.3580,36,0.36045
ENSG00000077348,EXOSC5,43,1.07621,27,-0.0436,18,-0.6636,19,-0.8628
ENSG00000248098,BCKDHA,27,-0.0643,45,0.76894,19,-0.6421,27,-0.1038
ENSG00000105341,DMAC2,54,0.61615,31,-0.4592,37,-0.1660,35,-0.3688
ENSG00000105372,RPS19,344,-0.7880,744,0.62330,943,1.04164,471,-0.2070
ENSG00000105404,RABAC1,413,0.62081,333,0.08028,192,-0.7914,272,-0.3766
ENSG00000105409,ATP1A3,756,0.88498,309,-0.8331,228,-1.2970,479,-0.2273
ENSG00000105737,GRIK5,96,-0.1444,139,0.48813,58,-0.8977,111,0.18613
ENSG00000160570,DEDD2,44,0.68627,38,0.26218,8,-2.0449,29,-0.2968
ENSG00000105723,GSK3A,189,0.47791,142,-0.1211,81,-0.9922,147,-0.1006
ENSG00000079432,CIC,42,-0.2641,55,0.24070,44,-0.1321,51,0.17738
ENSG00000079462,PAFAH1B3,54,0.52906,53,0.33656,43,-0.0076,32,-0.6738
ENSG00000167619,TMEM145,39,0.47812,57,0.97688,11,-1.6428,25,-0.5488
ENSG00000105429,MEGF8,55,0.12808,61,0.24494,40,-0.4304,51,-0.0685
ENSG00000213904,LIPE-AS1,13,-0.7494,16,-0.2141,27,0.59391,22,0.40715
ENSG00000167378,IRGQ,62,0.33880,47,-0.1848,34,-0.7106,53,-0.0109
ENSG00000131116,ZNF428,99,-0.3831,146,0.34109,117,-0.0216,127,0.18640
ENSG00000105767,CADM4,54,-0.5849,135,1.06961,69,-0.0593,71,-0.0550
ENSG00000105771,SMG9,39,0.81623,28,0.04798,23,-0.3007,20,-0.7310
ENSG00000167380,ZNF226,26,0.36101,29,0.41905,9,-1.4328,21,-0.1348
ENSG00000073008,PVR,28,0.78530,22,0.17526,11,-0.9552,16,-0.5529
ENSG00000130202,NECTIN2,19,0.30908,32,1.09930,12,-0.4268,12,-0.7577
ENSG00000130204,TOMM40,94,0.78019,43,-0.7292,40,-0.8287,61,-0.2501
ENSG00000130203,APOE,356,-1.5629,2074,1.64184,1226,0.66994,755,-0.2105
ENSG00000130208,APOC1,100,-0.7738,142,-0.0629,107,-0.5141,195,0.82548
ENSG00000104853,CLPTM1,208,0.57678,129,-0.3698,127,-0.3919,145,-0.2772
ENSG00000104859,CLASRP,16,0.10229,26,0.80460,20,0.38269,12,-0.6907
ENSG00000142252,GEMIN7,19,0.05900,15,-0.3268,17,-0.1433,19,0.12089
ENSG00000007047,MARK4,62,0.19723,49,-0.2422,34,-0.7837,60,0.16222
ENSG00000104866,PPP1R37,43,-0.2139,47,-0.0493,28,-0.8612,57,0.47563
ENSG00000007255,TRAPPC6A,19,-0.3760,40,0.92050,19,-0.3152,23,-0.0303
ENSG00000104884,ERCC2,27,0.25304,28,0.24807,23,-0.0418,21,-0.3289
ENSG00000012061,ERCC1,50,-0.1472,59,0.14242,35,-0.6603,60,0.28970
ENSG00000125744,RTN2,72,0.24771,71,0.15687,59,-0.1567,59,-0.2369
ENSG00000125746,EML2,25,-0.4809,62,1.16137,31,0.00105,28,-0.2236
ENSG00000125743,SNRPD2,197,-0.0854,206,0.00901,187,-0.1522,215,0.13038
ENSG00000185800,DMWD,107,0.27961,90,-0.0905,52,-0.9402,97,0.06783
ENSG00000125755,SYMPK,44,-0.2194,105,1.31270,43,-0.2170,40,-0.4736
ENSG00000176182,MYPOP,29,-0.3367,41,0.27526,20,-0.8395,40,0.43558
ENSG00000104967,NOVA2,76,0.30124,51,-0.3931,45,-0.5901,68,0.06267
ENSG00000124440,HIF3A,12,-0.6746,55,2.06042,26,0.62282,10,-1.2069
ENSG00000011485,PPP5C,155,0.87501,84,-0.4096,55,-1.0489,92,-0.3925
ENSG00000277531,PNMA8C,74,0.54170,53,-0.1502,23,-1.4273,57,-0.0664
ENSG00000182013,PNMA8A,355,0.88847,152,-0.7565,136,-0.9273,215,-0.3309
ENSG00000204851,PNMA8B,294,0.07944,436,0.72506,150,-0.9969,270,-0.1192
ENSG00000160014,CALM3,1917,0.34720,1343,-0.3240,1261,-0.4234,1609,-0.0542
ENSG00000197380,DACT3,95,-0.1981,104,-0.0042,98,-0.0961,113,0.21186
ENSG00000090372,STRN4,88,0.39133,49,-0.6531,58,-0.3920,74,-0.0064
ENSG00000181027,FKRP,22,0.90173,11,-0.4945,19,0.39528,10,-0.9395
ENSG00000042753,AP2S1,330,0.05297,396,0.33764,241,-0.4626,318,-0.0325
ENSG00000160007,ARHGAP35,164,0.29528,120,-0.2898,93,-0.6823,147,0.05989
ENSG00000130748,TMEM160,373,-0.2573,395,-0.1040,426,0.01950,463,0.25509
ENSG00000130749,ZC3H4,18,-0.0302,24,0.40016,19,0.03268,17,-0.1654
ENSG00000142230,SAE1,85,0.37817,57,-0.3627,71,-0.0157,66,-0.2181
ENSG00000257704,INAFM1,75,0.38117,48,-0.4526,41,-0.6981,64,0.03469
ENSG00000105419,MEIS3,115,0.02551,192,0.87805,89,-0.3896,100,-0.3306
ENSG00000118160,SLC8A2,195,0.94020,93,-0.5651,49,-1.5323,117,-0.3171
ENSG00000105402,NAPA,388,0.45885,259,-0.3274,147,-1.2054,322,0.03638
ENSG00000105373,NOP53,38,-0.9032,124,1.24637,124,1.23763,45,-0.6823
ENSG00000178980,SELENOW,1304,-0.2597,1645,0.17763,1739,0.27008,1496,0.03567
ENSG00000105499,PLA2G4C,20,0.36932,44,1.71027,19,0.17190,7,-1.7341
ENSG00000105438,KDELR1,71,1.00040,61,0.42318,33,-0.5732,29,-1.0486
ENSG00000105447,GRWD1,16,0.13617,29,1.11943,17,0.16828,10,-0.8416
ENSG00000105443,CYTH2,38,-0.2721,46,0.08134,28,-0.6588,51,0.42019
ENSG00000142235,LMTK3,95,0.55600,93,0.35544,45,-0.8113,63,-0.4337
ENSG00000063177,RPL18,302,-0.8854,756,0.78898,723,0.71129,468,-0.0290
ENSG00000063176,SPHK2,35,0.73073,13,-0.9612,21,-0.2792,22,-0.3063
ENSG00000105516,DBP,58,-0.0750,64,0.09826,58,-0.0500,61,0.04630
ENSG00000063180,CA11,357,-0.0508,320,-0.2147,398,0.13783,375,0.06912
ENSG00000087076,HSD17B14,6,-1.7682,40,1.43588,23,0.47691,19,0.15492
ENSG00000087074,PPP1R15A,34,0.48813,38,0.55226,9,-1.5855,24,-0.3058
ENSG00000104805,NUCB1,119,0.47855,103,0.11422,73,-0.4466,84,-0.3464
ENSG00000087086,FTL,1016,-0.8526,2262,0.61745,2404,0.72232,1586,0.03987
ENSG00000183207,RUVBL2,113,0.86396,62,-0.3810,50,-0.7014,65,-0.4794
ENSG00000104852,SNRNP70,113,0.70181,123,0.64248,68,-0.3382,56,-0.9125
ENSG00000104863,LIN7B,80,0.20689,74,0.02958,58,-0.3547,71,-0.0736
ENSG00000177380,PPFIA3,172,-0.0627,250,0.57480,92,-1.0194,184,0.09765
ENSG00000104888,SLC17A7,2222,0.40689,1515,-0.3263,886,-1.1593,1913,0.07721
ENSG00000104872,PIH1D1,67,0.09785,53,-0.3225,45,-0.5532,70,0.21833
ENSG00000142541,RPL13A,467,-0.9190,1374,1.04421,1250,0.87463,669,-0.2662
ENSG00000142534,RPS11,357,-1.0326,1096,1.00714,996,0.83770,573,-0.1425
ENSG00000142546,NOSIP,53,0.08019,74,0.61387,53,0.06298,43,-0.3958
ENSG00000126464,PRR12,28,0.37065,40,0.88478,16,-0.5931,18,-0.6137
ENSG00000126461,SCAF1,96,0.36119,102,0.36346,80,-0.0373,67,-0.4968
ENSG00000126456,IRF3,17,-0.4581,42,1.14914,27,0.35332,18,-0.3940
ENSG00000126457,PRMT1,132,0.65919,119,0.27935,70,-0.5588,78,-0.5785
ENSG00000169169,CPT1C,111,0.32160,111,0.23774,47,-1.1102,94,-0.0714
ENSG00000196961,AP2A1,218,0.86935,112,-0.4879,83,-0.9509,130,-0.3839
ENSG00000010361,FUZ,15,-0.1665,22,0.55866,21,0.47600,14,-0.3342
ENSG00000104973,MED25,37,0.42340,34,0.17449,17,-0.9227,28,-0.1845
ENSG00000104960,PTOV1,297,0.56695,319,0.52506,144,-0.7530,184,-0.5522
ENSG00000039650,PNKP,24,-0.3241,22,-0.3728,32,0.21355,32,0.32179
ENSG00000204673,AKT1S1,50,0.40464,59,0.57156,34,-0.3246,33,-0.5439
ENSG00000104946,TBC1D17,52,0.06244,62,0.34012,43,-0.2471,48,-0.1137
ENSG00000213024,NUP62,26,0.12292,40,0.78737,19,-0.4273,21,-0.3539
ENSG00000105053,VRK3,21,-0.2218,41,0.92560,21,-0.1837,22,-0.2096
ENSG00000131408,NR1H2,40,-0.1529,49,0.18527,51,0.26533,42,-0.0568
ENSG00000142530,FAM71E1,16,-0.3571,20,0.04181,17,-0.1849,22,0.35756
ENSG00000161671,EMC10,63,0.07304,63,0.05880,66,0.13917,57,-0.1489
ENSG00000161677,JOSD2,30,-0.8129,87,1.08970,58,0.40611,44,-0.1069
ENSG00000204653,ASPDH,40,-0.3344,34,-0.5102,48,0.00936,56,0.45834
ENSG00000131409,LRRC4B,167,0.34115,171,0.28887,99,-0.5865,130,-0.2456
ENSG00000105472,CLEC11A,20,0.14361,10,-0.9987,16,-0.2545,21,0.26697
ENSG00000169035,KLK7,63,-0.2080,82,0.26533,53,-0.4201,75,0.21713
ENSG00000142549,IGLON5,26,0.32157,26,0.23771,12,-0.8982,21,-0.1192
ENSG00000105379,ETFB,83,-0.9422,207,0.72589,182,0.50302,142,0.15851
ENSG00000105568,PPP2R1A,848,0.43749,627,-0.1784,423,-0.7957,677,-0.0869
ENSG00000130844,ZNF331,25,0.83377,9,-0.9133,4,-2.0914,17,-0.0374
ENSG00000179820,MYADM,50,0.89921,18,-0.9674,16,-1.1367,31,-0.2415
ENSG00000126583,PRKCG,542,0.90878,205,-0.9362,131,-1.6173,348,-0.1713
ENSG00000105605,CACNG7,26,-0.1334,24,-0.1850,22,-0.3616,31,0.31723
ENSG00000142408,CACNG8,52,-0.9619,127,0.66226,62,-0.5177,106,0.61321
ENSG00000170906,NDUFA3,608,-0.0340,620,0.00744,576,-0.1122,634,0.07087
ENSG00000105619,TFPT,52,-1.1375,132,0.57030,136,0.62016,105,0.30524
ENSG00000105618,PRPF31,63,0.38827,77,0.62915,45,-0.2488,41,-0.5886
ENSG00000088038,CNOT3,38,0.46581,38,0.33434,19,-0.7135,26,-0.3565
ENSG00000125505,MBOAT7,384,1.10500,174,-0.5517,122,-1.1007,193,-0.5828
ENSG00000170892,TSEN34,26,0.36633,34,0.75751,16,-0.4407,17,-0.5756
ENSG00000170889,RPS9,222,-0.8791,662,1.10566,609,0.95476,296,-0.3889
ENSG00000167614,TTYH1,285,-0.2472,497,0.73351,348,0.13610,296,-0.1986
ENSG00000167615,LENG8,26,-0.1897,47,0.86999,27,-0.0706,25,-0.2457
ENSG00000125503,PPP1R12C,91,-0.1913,131,0.43859,79,-0.3699,104,0.10453
ENSG00000105048,TNNT1,38,-0.4549,49,0.03165,44,-0.1314,55,0.42006
ENSG00000129990,SYT5,228,0.77292,113,-0.5970,87,-1.0087,150,-0.2363
ENSG00000105063,PPP6R1,94,0.13354,102,0.23089,71,-0.3604,86,-0.0897
ENSG00000133265,HSPBP1,107,0.32112,84,-0.1655,87,-0.1046,86,-0.1966
ENSG00000160469,BRSK1,143,-0.6100,297,0.71817,228,0.27207,196,0.04134
ENSG00000108107,RPL28,703,-0.7958,1584,0.69018,1783,0.89750,990,-0.1455
ENSG00000108106,UBE2S,93,0.18620,87,0.02903,59,-0.5745,86,0.01402
ENSG00000187902,SHISA7,53,0.43454,24,-0.9338,14,-1.6878,49,0.31030
ENSG00000063241,ISOC2,44,0.04176,39,-0.1325,36,-0.2615,45,0.11044
ENSG00000090971,NAT14,137,0.25477,137,0.17840,58,-1.1677,124,0.03071
ENSG00000218891,ZNF579,27,0.25107,28,0.24709,20,-0.3125,22,-0.2252
ENSG00000213015,ZNF580,52,-0.2294,58,-0.0029,45,-0.4093,65,0.34554
ENSG00000173581,CCDC106,85,0.15878,91,0.23203,59,-0.4429,76,-0.0873
ENSG00000063244,U2AF2,35,0.12803,38,0.24856,23,-0.5684,33,-0.0282
ENSG00000063245,EPN1,220,-0.2358,318,0.42325,231,-0.1028,251,0.05646
ENSG00000142409,ZNF787,16,-0.1422,23,0.51816,21,0.35892,15,-0.2738
ENSG00000167685,ZNF444,25,-0.4589,35,0.16855,44,0.55432,32,0.06147
ENSG00000198046,ZNF667,41,1.02589,21,-0.4236,11,-1.4212,22,-0.4727
ENSG00000166770,ZNF667-AS1,74,-0.1340,65,-0.2988,64,-0.3331,90,0.34777
ENSG00000196867,ZFP28,24,0.56807,16,-0.2605,21,0.17064,15,-0.5303
ENSG00000268182,SMIM17,26,0.31645,27,0.28116,15,-0.6695,21,-0.1938
ENSG00000198300,PEG3,246,0.43022,163,-0.3502,101,-1.0980,207,0.04987
ENSG00000268205,AC005261.1,58,0.67813,49,0.20383,37,-0.2362,32,-0.6753
ENSG00000121413,ZSCAN18,170,0.53308,113,-0.2889,55,-1.3835,134,-0.0161
ENSG00000198131,ZNF544,14,-0.6497,26,0.41452,11,-0.9093,25,0.62960
ENSG00000142396,ERVK3-1,58,0.53367,38,-0.2849,31,-0.6184,42,-0.1926
ENSG00000283103,AC010642.2,55,-0.4659,77,0.19196,77,0.19332,75,0.23083
ENSG00000121410,A1BG,41,-0.3238,63,0.47152,56,0.26867,47,-0.0496
ENSG00000083845,RPS5,195,-0.6448,453,0.88150,425,0.76993,239,-0.2942
ENSG00000083807,SLC27A5,32,-0.5363,60,0.60531,44,0.09028,43,0.12779
ENSG00000119574,ZBTB45,21,0.49325,19,0.25339,16,-0.0500,13,-0.5742
ENSG00000130726,TRIM28,81,0.34361,73,0.08039,57,-0.3117,63,-0.2414
ENSG00000130724,CHMP2A,94,-0.1895,128,0.37015,88,-0.2476,106,0.09558
ENSG00000130725,UBE2M,217,-0.1718,310,0.44958,239,0.02083,230,-0.0597
ENSG00000099326,MZF1,27,0.34399,43,1.01761,23,-0.0393,16,-0.8911
ENSG00000247315,ZCCHC3,21,-0.0011,18,-0.1998,12,-0.7763,23,0.32588
ENSG00000177732,SOX12,16,0.04870,15,-0.0831,21,0.46378,15,-0.2238
ENSG00000125841,NRSN2,142,0.35039,95,-0.3863,89,-0.4963,121,-0.0141
ENSG00000125826,RBCK1,20,0.26530,32,0.97656,16,-0.2183,13,-0.6984
ENSG00000125875,TBC1D20,38,0.30906,26,-0.3586,20,-0.7918,34,0.09831
ENSG00000101266,CSNK2A1,103,0.83594,83,0.21598,42,-0.8537,55,-0.6548
ENSG00000271303,SRXN1,29,0.48241,14,-0.7957,5,-2.2844,26,0.30204
ENSG00000125818,PSMF1,101,0.43601,57,-0.6066,63,-0.4384,82,-0.0483
