Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000132872,SYT4,136,-1.0316,164,-0.6295,502,1.67246,168,-0.7711
ENSG00000152217,SETBP1,6,-1.0980,14,0.15153,15,0.37678,14,0.30822
ENSG00000141469,SLC14A1,74,2.22372,10,-1.6721,25,-0.3309,11,-1.8976
ENSG00000152223,EPG5,11,-1.0955,23,0.18214,24,0.29123,24,0.36479
ENSG00000152234,ATP5F1A,352,-0.5038,424,-0.1418,411,-0.2198,582,0.57811
ENSG00000152242,C18orf25,17,-0.2496,16,-0.2787,25,0.51830,18,-0.1400
ENSG00000141622,RNF165,14,-1.0809,29,0.20284,28,0.15699,31,0.45747
ENSG00000101638,ST8SIA5,18,-0.9139,28,-0.1103,51,1.12271,25,-0.4023
ENSG00000078043,PIAS2,32,-0.3760,53,0.52427,51,0.51791,31,-0.4709
ENSG00000167220,HDHD2,61,0.11715,60,0.06912,58,0.00258,55,-0.1321
ENSG00000134049,IER3IP1,34,-0.5671,42,-0.1399,55,0.35137,50,0.17121
ENSG00000175387,SMAD2,51,0.04706,42,-0.2790,60,0.35393,45,-0.2215
ENSG00000134030,CTIF,62,-0.1678,62,-0.1462,76,0.21598,68,0.01687
ENSG00000101665,SMAD7,11,-0.6129,15,-0.0300,19,0.46325,16,0.05181
ENSG00000141627,DYM,21,-0.3491,37,0.63605,22,-0.2315,26,0.09029
ENSG00000177576,C18orf32,358,0.55983,276,0.02902,193,-0.6275,265,-0.0566
ENSG00000265681,RPL17,1825,0.62277,1547,0.23337,1189,-0.2317,1061,-0.5135
ENSG00000167315,ACAA2,72,1.35205,38,-0.0580,26,-0.7261,26,-0.8334
ENSG00000141644,MBD1,39,-0.3259,33,-0.5315,46,-0.0330,57,0.47232
ENSG00000154832,CXXC1,20,-0.1077,16,-0.4796,27,0.52074,19,-0.1732
ENSG00000141639,MAPK4,63,0.44269,58,0.21735,25,-1.1962,56,0.26408
ENSG00000134042,MRO,66,1.45530,28,-0.3259,23,-0.7460,23,-0.8147
ENSG00000082212,ME2,44,0.22379,27,-0.6250,41,0.07559,39,0.00047
ENSG00000141646,SMAD4,38,0.60496,27,-0.0753,22,-0.4116,26,-0.1955
ENSG00000176624,MEX3C,13,-0.5387,25,0.57787,20,0.19364,17,-0.0830
ENSG00000134046,MBD2,35,0.67555,22,-0.1635,24,-0.0920,20,-0.4770
ENSG00000101751,POLI,16,0.12935,9,-0.7640,15,0.07154,16,0.12677
ENSG00000041353,RAB27B,27,-1.2132,39,-0.5192,100,1.36562,46,-0.3398
ENSG00000196628,TCF4,153,-0.3481,197,0.11121,266,0.76215,146,-0.5016
ENSG00000091164,TXNL1,107,-0.4561,140,0.04541,135,-0.0172,156,0.32016
ENSG00000091157,WDR7,57,-0.8187,73,-0.3353,124,0.65750,94,0.12037
ENSG00000177511,ST8SIA3,91,-0.7857,101,-0.5344,194,0.65237,152,0.17845
ENSG00000066926,FECH,25,0.02633,12,-1.0771,29,0.31579,25,0.09108
ENSG00000134440,NARS,76,-0.8215,118,-0.0348,135,0.22475,141,0.38092
ENSG00000049759,NEDD4L,65,-1.1036,131,0.12035,120,-0.0337,158,0.65420
ENSG00000074657,ZNF532,39,0.32834,17,-1.0178,35,0.07486,34,0.02580
ENSG00000166562,SEC11C,202,-0.0004,180,-0.1854,114,-1.0166,268,0.71971
ENSG00000134443,GRP,6,-1.5622,13,-0.4113,0,-5.8027,35,2.69795
ENSG00000074695,LMAN1,26,0.50848,15,-0.4393,21,0.06608,17,-0.3217
ENSG00000101542,CDH20,35,1.15359,12,-0.7930,11,-1.0877,20,-0.0777
ENSG00000134444,RELCH,28,-0.8180,34,-0.4237,58,0.53897,50,0.26215
ENSG00000141664,ZCCHC2,12,-0.3562,12,-0.2941,26,1.23160,10,-0.8480
ENSG00000081913,PHLPP1,75,0.82012,36,-0.5407,39,-0.4956,47,-0.1631
ENSG00000171791,BCL2,18,0.18128,15,-0.1416,15,-0.1481,17,0.02955
ENSG00000119537,KDSR,60,0.85825,23,-0.8633,38,-0.0720,33,-0.4188
ENSG00000267390,AC036176.1,26,1.01755,16,0.00629,11,-0.6642,12,-0.5004
ENSG00000119541,VPS4B,51,-0.2778,42,-0.5324,57,-0.0629,71,0.46233
ENSG00000171451,DSEL,19,-0.5209,20,-0.3310,25,0.03340,30,0.47741
ENSG00000166479,TMX3,27,-0.4471,20,-0.8714,39,0.25414,41,0.42793
ENSG00000206052,DOK6,58,-0.1371,89,0.59182,40,-0.8077,72,0.33197
ENSG00000141668,CBLN2,18,-1.0234,26,-0.3654,27,-0.3586,48,1.04383
ENSG00000166342,NETO1,12,-1.7074,36,0.06472,33,-0.0633,49,0.94242
ENSG00000263958,AC091138.1,29,-0.2798,45,0.48067,26,-0.4620,38,0.29218
ENSG00000075336,TIMM21,25,-0.2289,16,-0.8800,31,0.17245,33,0.35064
ENSG00000166347,CYB5A,58,0.27695,66,0.44625,44,-0.2540,44,-0.2786
ENSG00000187773,DIPK1C,38,1.92280,6,-1.6247,9,-1.0117,11,-0.8053
ENSG00000133313,CNDP2,111,0.18637,83,-0.3166,98,-0.0509,102,0.02255
ENSG00000150656,CNDP1,41,3.45496,0,-7.2911,9,-0.5508,1,-4.3525
ENSG00000180011,ZADH2,29,-0.5767,44,0.17381,40,0.02503,45,0.30253
ENSG00000179981,TSHZ1,21,-0.0478,18,-0.2698,15,-0.6219,28,0.57635
ENSG00000101493,ZNF516,11,-0.2435,15,0.39476,13,0.13247,11,-0.1272
ENSG00000130856,ZNF236,9,-0.1011,3,-1.5374,12,0.33915,11,0.26779
ENSG00000197971,MBP,3539,3.56186,186,-2.7344,718,-0.7865,58,-4.9067
ENSG00000263146,LINC01896,91,1.28969,57,0.18854,40,-0.4361,29,-1.1459
ENSG00000166377,ATP9B,18,-0.6736,19,-0.5229,8,-1.9265,46,1.66890
ENSG00000060069,CTDP1,8,-0.5040,8,-0.4971,14,0.52535,11,0.11319
ENSG00000122490,SLC66A2,80,0.05878,49,-0.7110,86,0.21933,79,0.04565
ENSG00000226742,HSBP1L1,35,0.38678,35,0.31980,33,0.25588,20,-0.7687
ENSG00000141759,TXNL4A,324,-0.1407,526,0.69830,268,-0.4862,361,0.07609
ENSG00000101546,RBFA,15,-0.3162,17,-0.0210,14,-0.3864,21,0.51848
ENSG00000101544,ADNP2,18,-0.5442,16,-0.6880,38,0.91238,23,-0.1752
ENSG00000105556,MIER2,11,-0.5512,13,-0.2494,16,0.01725,19,0.47744
ENSG00000183186,C2CD4C,20,-1.0109,29,-0.3605,37,0.06931,48,0.73018
ENSG00000129946,SHC2,62,-0.1039,47,-0.5337,67,0.04548,73,0.25645
ENSG00000141933,TPGS1,63,-0.0087,79,0.37132,59,-0.1238,61,-0.0874
ENSG00000099804,CDC34,45,-0.7851,68,-0.0537,71,0.02254,87,0.52884
ENSG00000172270,BSG,485,-0.0008,467,-0.0655,380,-0.4532,562,0.35502
ENSG00000099822,HCN2,56,-0.0829,53,-0.1372,90,0.91875,40,-0.7788
ENSG00000099821,POLRMT,26,-0.5988,41,0.20631,46,0.48318,34,-0.0914
ENSG00000070423,RNF126,40,-0.6463,57,-0.0181,60,0.07750,67,0.39248
ENSG00000099864,PALM,249,0.56183,220,0.25384,186,-0.0307,140,-0.6352
ENSG00000011304,PTBP1,31,0.94615,9,-1.1987,15,-0.5124,19,-0.0873
ENSG00000129951,PLPPR3,72,-0.1737,86,0.13707,123,0.92155,52,-0.8548
ENSG00000197766,CFD,15,0.54057,8,-0.4385,13,0.24330,9,-0.5187
ENSG00000175221,MED16,57,-0.2343,75,0.26504,69,0.14009,62,-0.0678
ENSG00000198858,R3HDM4,43,-0.3821,68,0.43116,43,-0.3921,61,0.34368
ENSG00000065268,WDR18,31,-0.3798,21,-0.9339,48,0.47322,42,0.21272
ENSG00000182087,TMEM259,73,-0.1633,55,-0.6010,87,0.18059,87,0.21395
ENSG00000064687,ABCA7,11,-0.0721,6,-0.8381,23,1.54657,5,-1.3370
ENSG00000099817,POLR2E,147,-0.1660,194,0.31602,157,-0.0340,160,-0.0039
ENSG00000167468,GPX4,1006,-0.0156,1287,0.39985,939,-0.1474,980,-0.0798
ENSG00000118046,STK11,59,-0.0656,53,-0.2308,83,0.60551,51,-0.3944
ENSG00000099625,CBARP,35,-0.5128,30,-0.6679,54,0.30191,54,0.37078
ENSG00000099624,ATP5F1D,387,0.03410,408,0.11521,394,0.06419,358,-0.1364
ENSG00000167470,MIDN,40,0.50852,20,-0.6555,42,0.62225,21,-0.8015
ENSG00000099622,CIRBP,433,0.13404,439,0.13555,364,-0.1994,401,-0.0212
ENSG00000228300,FAM174C,39,-0.2125,50,0.24730,40,-0.1664,46,0.16770
ENSG00000160953,PWWP3A,67,-0.2108,70,-0.1006,77,0.04266,81,0.17146
ENSG00000115286,NDUFS7,230,0.24606,225,0.16902,178,-0.2459,194,-0.1001
ENSG00000130005,GAMT,108,0.10121,114,0.17822,121,0.32300,83,-0.4635
ENSG00000071626,DAZAP1,44,0.24310,35,-0.1878,46,0.34199,32,-0.4265
ENSG00000115268,RPS15,2247,0.75988,1621,0.06688,1357,-0.2576,1208,-0.5476
ENSG00000115266,APC2,111,0.11697,78,-0.4630,118,0.24113,100,-0.1059
ENSG00000119559,C19orf25,46,-0.2394,48,-0.1596,53,0.03510,58,0.22283
ENSG00000115255,REEP6,19,0.32134,15,-0.1361,15,-0.1437,16,-0.0985
ENSG00000071655,MBD3,66,0.25705,65,0.20315,58,-0.0074,50,-0.3183
ENSG00000127540,UQCR11,1639,0.25484,1958,0.51986,1077,-0.5342,1376,-0.1035
ENSG00000079313,REXO1,39,0.27775,46,0.49541,36,0.12539,25,-0.6405
ENSG00000129911,KLF16,56,-0.1867,52,-0.2895,55,-0.2401,74,0.44009
ENSG00000129968,ABHD17A,199,0.43105,222,0.55231,163,0.03940,112,-0.7602
ENSG00000227500,SCAMP4,29,0.24374,14,-0.9117,25,-0.0208,27,0.14679
ENSG00000133275,CSNK1G2,51,-0.0876,76,0.58815,65,0.38186,40,-0.6141
ENSG00000133243,BTBD2,174,0.10316,175,0.09574,188,0.26205,140,-0.3615
ENSG00000099875,MKNK2,25,0.07955,23,-0.1298,18,-0.5521,29,0.38207
ENSG00000172081,MOB3A,15,0.23022,22,0.85688,11,-0.2809,10,-0.4986
ENSG00000099840,IZUMO4,18,0.94743,11,-0.0423,11,-0.1406,8,-0.8119
ENSG00000065000,AP3D1,102,-0.3478,116,-0.1012,158,0.49398,117,-0.1216
ENSG00000104886,PLEKHJ1,67,-0.1232,87,0.32379,75,0.10566,66,-0.1560
ENSG00000104897,SF3A2,16,0.22532,14,0.04190,15,0.13934,12,-0.3317
ENSG00000104904,OAZ1,853,-0.3362,1078,0.09000,1107,0.15925,1056,0.07872
ENSG00000130332,LSM7,160,-0.1269,222,0.44155,116,-0.7097,198,0.35592
ENSG00000005206,SPPL2B,33,0.18806,27,-0.1295,24,-0.4258,33,0.21468
ENSG00000099800,TIMM13,207,0.06436,298,0.67714,170,-0.3074,183,-0.1982
ENSG00000176619,LMNB2,20,0.19151,17,-0.1171,23,0.44731,14,-0.5169
ENSG00000099860,GADD45B,22,0.38688,4,-2.1768,10,-1.0409,25,0.88949
ENSG00000176533,GNG7,98,0.06342,129,0.51547,75,-0.4456,95,0.00286
ENSG00000176490,DIRAS1,63,-0.6475,87,-0.0420,140,0.94185,74,-0.4016
ENSG00000141873,SLC39A3,31,-0.7796,44,-0.1258,56,0.32115,55,0.31637
ENSG00000104969,SGTA,71,-0.2038,99,0.37472,90,0.25492,71,-0.2542
ENSG00000172009,THOP1,44,-0.4034,43,-0.3572,62,0.27201,60,0.22019
ENSG00000172006,ZNF554,8,-0.6842,10,-0.1359,13,0.22219,13,0.34900
ENSG00000065717,TLE2,15,-0.2846,24,0.51772,21,0.32131,15,-0.3418
ENSG00000104964,TLE5,660,0.06803,741,0.25106,751,0.32645,511,-0.4787
ENSG00000088256,GNA11,80,0.10958,53,-0.5593,87,0.29561,71,-0.1134
ENSG00000125912,NCLN,28,-0.6091,31,-0.3535,38,-0.0480,49,0.60007
ENSG00000161082,CELF5,110,-0.9426,161,-0.2444,259,0.67380,198,0.13655
ENSG00000141905,NFIC,73,0.56574,59,0.10641,62,0.20599,38,-0.7824
ENSG00000129932,DOHH,34,0.26554,34,0.24351,34,0.27307,22,-0.6103
ENSG00000105325,FZR1,41,-0.0970,47,0.15283,55,0.46394,36,-0.4147
ENSG00000161091,MFSD12,43,-0.5932,38,-0.7154,83,0.67394,63,0.10266
ENSG00000064961,HMG20B,25,1.03193,13,-0.2426,12,-0.3777,11,-0.6058
ENSG00000105298,CACTIN,12,-0.4748,20,0.38701,14,-0.1974,18,0.29444
ENSG00000186111,PIP5K1C,86,-0.3079,117,0.22608,136,0.58512,85,-0.4084
ENSG00000183617,MRPL54,98,0.22888,106,0.32915,73,-0.3181,82,-0.1184
ENSG00000007264,MATK,57,-0.2147,94,0.64989,53,-0.3436,66,0.06563
ENSG00000105278,ZFR2,22,-0.3593,28,0.05311,38,0.64539,23,-0.3375
ENSG00000167654,ATCAY,96,-0.7273,97,-0.6219,184,0.50801,163,0.30603
ENSG00000167657,DAPK3,24,-0.4932,48,0.72029,39,0.39387,26,-0.3942
ENSG00000167658,EEF2,609,0.44829,581,0.29409,468,-0.0754,387,-0.4991
ENSG00000105229,PIAS4,18,0.40965,9,-0.8224,17,0.30687,13,-0.3082
ENSG00000178951,ZBTB7A,102,-0.0847,100,-0.1081,170,0.98702,70,-0.8790
ENSG00000126934,MAP2K2,137,-0.1883,164,0.12439,146,-0.0672,161,0.13741
ENSG00000077463,SIRT6,13,0.23686,9,-0.3076,14,0.39635,9,-0.4203
ENSG00000089847,ANKRD24,12,-0.8814,18,-0.2132,32,0.98005,18,-0.2174
ENSG00000105248,YJU2,10,-0.4979,8,-0.6412,12,-0.0538,16,0.63339
ENSG00000105255,FSD1,46,-0.6749,63,-0.0708,98,0.80520,60,-0.2233
ENSG00000008382,MPND,28,-0.5082,60,0.80570,46,0.39175,31,-0.4440
ENSG00000141985,SH3GL1,48,-0.0909,51,0.01635,47,-0.1201,54,0.15606
ENSG00000167671,UBXN6,160,-0.0343,154,-0.0916,152,-0.1281,175,0.16708
ENSG00000167674,HDGFL2,35,-0.4790,34,-0.4917,50,0.17583,54,0.39629
ENSG00000167680,SEMA6B,92,-0.3605,101,-0.1571,131,0.31287,115,0.07646
ENSG00000185361,TNFAIP8L1,20,-0.4093,19,-0.4483,39,0.96365,20,-0.4131
ENSG00000074842,MYDGF,80,-0.1729,74,-0.2719,64,-0.5933,114,0.65066
ENSG00000142002,DPP9,17,-0.4677,21,-0.0346,32,0.78572,19,-0.3608
ENSG00000176840,MIR7-3HG,33,-0.7789,42,-0.3178,59,0.29028,60,0.41786
ENSG00000141965,FEM1A,28,-0.3269,35,0.04442,27,-0.4368,42,0.52911
ENSG00000105355,PLIN3,24,2.13051,6,-0.7819,7,-0.4823,3,-1.9154
ENSG00000127663,KDM4B,16,-0.2004,21,0.29534,16,-0.1510,19,0.12241
ENSG00000223573,TINCR,15,0.45345,5,-1.3385,26,1.71781,3,-2.2773
ENSG00000130254,SAFB2,65,0.04197,73,0.24347,66,0.08286,57,-0.2268
ENSG00000160633,SAFB,81,-0.1121,75,-0.2219,100,0.30081,83,-0.0676
ENSG00000130255,RPL36,2512,0.82038,1762,0.06476,1462,-0.2778,1282,-0.5983
ENSG00000174917,MICOS13,327,-0.0230,320,-0.0567,338,0.04120,333,0.01122
ENSG00000167733,HSD11B1L,110,-0.3792,139,0.04815,119,-0.2325,161,0.42584
ENSG00000196365,LONP1,53,-0.1343,68,0.30822,56,-0.0151,56,-0.0388
ENSG00000174886,NDUFA11,500,0.15897,444,-0.0627,373,-0.3955,500,0.18966
ENSG00000105519,CAPS,20,1.72890,3,-1.8298,5,-0.9191,7,-0.5788
ENSG00000031823,RANBP3,35,-0.0209,26,-0.5318,35,-0.0531,40,0.26915
ENSG00000130382,MLLT1,68,-0.2991,109,0.52666,72,-0.2028,83,0.10126
ENSG00000125656,CLPP,60,-0.0980,73,0.23247,51,-0.3882,70,0.24653
ENSG00000125652,ALKBH7,141,0.49258,129,0.25530,74,-0.7131,108,-0.0551
ENSG00000125650,PSPN,7,-0.6874,16,0.79730,14,0.64293,7,-0.5737
ENSG00000125651,GTF2F1,36,-0.5254,52,0.11581,63,0.53084,45,-0.1380
ENSG00000088247,KHSRP,44,-0.1163,40,-0.2701,54,0.26725,46,-0.0148
ENSG00000125648,SLC25A23,192,0.12812,234,0.44604,165,-0.1622,163,-0.2163
ENSG00000104833,TUBB4A,297,-0.5046,351,-0.1750,517,0.56861,382,-0.0518
ENSG00000125730,C3,117,1.17098,95,0.56317,40,-0.9421,45,-0.8547
ENSG00000125734,GPR108,29,0.84422,11,-0.8202,23,0.35488,13,-0.8335
ENSG00000171105,INSR,37,0.29836,35,0.15898,38,0.33714,23,-0.6587
ENSG00000104880,ARHGEF18,20,0.43821,7,-1.1344,16,0.07217,15,-0.0415
ENSG00000198816,ZNF358,133,0.43230,99,-0.1334,119,0.20645,85,-0.5078
ENSG00000090674,MCOLN1,39,-0.1881,48,0.19582,44,0.06441,43,-0.0027
ENSG00000032444,PNPLA6,60,-0.4920,89,0.19847,114,0.77535,64,-0.4560
ENSG00000076826,CAMSAP3,26,-0.4922,42,0.32036,45,0.51901,31,-0.2600
ENSG00000076924,XAB2,27,-0.0045,28,0.06448,25,-0.1567,28,0.09424
ENSG00000229833,PET100,345,0.00727,373,0.13495,254,-0.5557,393,0.32214
ENSG00000181029,TRAPPC5,289,-0.2713,385,0.23751,250,-0.5349,403,0.46149
ENSG00000142459,EVI5L,52,-0.0064,54,0.03975,69,0.56350,41,-0.5355
ENSG00000183248,PRR36,56,-0.8268,82,-0.1454,119,0.58933,94,0.11232
ENSG00000076984,MAP2K7,22,-0.0212,21,-0.0827,28,0.45227,19,-0.3459
ENSG00000260001,TGFBR3L,132,-0.5123,191,0.15367,134,-0.4777,223,0.62330
ENSG00000104976,SNAPC2,13,-0.5107,17,-0.1161,18,-0.0336,22,0.43747
ENSG00000178531,CTXN1,519,-0.4999,910,0.48946,564,-0.3512,790,0.35986
ENSG00000104980,TIMM44,27,-0.2888,26,-0.3163,34,0.09982,36,0.26848
ENSG00000066044,ELAVL1,43,-0.1655,46,-0.0539,53,0.22673,46,-0.0350
ENSG00000090661,CERS4,39,0.22434,20,-0.8573,35,0.04454,36,0.09649
ENSG00000167775,CD320,36,0.12322,34,-0.0045,29,-0.2831,36,0.11558
ENSG00000267855,NDUFA7,269,-0.0920,286,0.02361,221,-0.4551,331,0.38542
ENSG00000233927,RPS28,2667,0.84660,2006,0.20001,1418,-0.4211,1351,-0.5905
ENSG00000269386,RAB11B-AS1,26,0.96550,24,0.64633,11,-0.6759,11,-0.8452
ENSG00000185236,RAB11B,114,0.12753,86,-0.3429,138,0.52902,87,-0.4372
ENSG00000099785,MARCH2,43,-0.0758,52,0.23636,49,0.16471,41,-0.1964
ENSG00000099783,HNRNPM,105,0.03499,113,0.14001,92,-0.2262,107,0.07739
ENSG00000133250,ZNF414,20,-0.3050,25,0.07768,26,0.19726,24,0.03075
ENSG00000142303,ADAMTS10,23,0.56112,15,-0.2232,14,-0.3484,17,-0.1320
ENSG00000130803,ZNF317,10,-0.1393,6,-0.8648,15,0.59662,10,-0.0943
ENSG00000278611,ZNF426-DT,12,0.12916,11,-0.0824,11,-0.0712,11,-0.0116
ENSG00000267106,ZNF561-AS1,16,0.67385,14,0.32000,13,0.18857,7,-1.0374
ENSG00000196605,ZNF846,7,-0.6504,7,-0.5391,5,-1.2436,17,1.39399
ENSG00000198258,UBL5,896,-0.0307,1051,0.23912,563,-0.8660,1105,0.47706
ENSG00000127445,PIN1,361,-0.5221,524,0.15131,378,-0.4398,610,0.60656
ENSG00000105088,OLFM2,114,0.91474,67,-0.1484,67,-0.1587,53,-0.6981
ENSG00000080573,COL5A3,52,0.59287,23,-0.8134,31,-0.3859,40,0.07353
ENSG00000130813,SHFL,35,-0.6666,87,0.95793,43,-0.2980,53,0.12760
ENSG00000130810,PPAN,14,0.06909,12,-0.1422,17,0.39552,12,-0.3406
ENSG00000130811,EIF3G,93,0.28792,67,-0.2926,78,-0.0524,78,-0.0740
ENSG00000130816,DNMT1,19,-0.5200,35,0.48936,30,0.27928,24,-0.1161
ENSG00000105364,MRPL4,58,-0.4272,64,-0.2083,80,0.19655,80,0.24108
ENSG00000105376,ICAM5,80,-1.3040,141,-0.3006,120,-0.6297,272,1.32122
ENSG00000267673,FDX2,125,0.05661,135,0.17532,146,0.36589,98,-0.4636
ENSG00000161847,RAVER1,21,0.77605,13,-0.0826,5,-1.5805,16,0.25632
ENSG00000105397,TYK2,17,0.04341,17,-0.0021,18,0.09569,16,-0.1129
ENSG00000105401,CDC37,79,-0.6504,75,-0.6530,147,0.52176,126,0.25877
ENSG00000065989,PDE4A,38,-0.3457,47,0.05774,76,1.09141,30,-0.8675
ENSG00000079999,KEAP1,45,0.07215,53,0.32511,32,-0.5697,47,0.18386
ENSG00000130734,ATG4D,21,0.13432,22,0.21233,19,-0.0085,18,-0.2119
ENSG00000129347,KRI1,11,0.01342,6,-0.9940,10,-0.2365,14,0.51023
ENSG00000129355,CDKN2D,182,-0.6873,310,0.25540,325,0.39732,268,0.01679
ENSG00000129353,SLC44A2,120,1.07680,59,-0.3333,67,-0.1428,49,-0.8217
ENSG00000267100,ILF3-DT,42,0.12812,32,-0.3187,40,0.03412,39,0.00464
ENSG00000129351,ILF3,91,0.06820,85,-0.0583,84,-0.0809,89,0.03529
ENSG00000213339,QTRT1,35,-0.5891,40,-0.2753,54,0.23936,55,0.33423
ENSG00000079805,DNM2,36,0.53031,22,-0.3858,22,-0.3794,27,-0.0154
ENSG00000099203,TMED1,24,0.85080,4,-1.9424,12,-0.5784,18,0.18926
ENSG00000142453,CARM1,44,-0.5156,46,-0.4043,82,0.67799,57,-0.0576
ENSG00000130733,YIPF2,24,-0.3107,22,-0.4283,37,0.55913,27,-0.0753
ENSG00000142444,TIMM29,13,-0.5235,13,-0.4904,16,-0.1664,23,0.68191
ENSG00000127616,SMARCA4,64,-0.1949,64,-0.1764,83,0.30907,70,-0.0310
ENSG00000105514,RAB3D,18,0.04648,12,-0.6404,21,0.38101,17,-0.1102
ENSG00000105518,TMEM205,119,-0.2726,111,-0.3482,131,-0.0841,162,0.41023
ENSG00000105520,PLPPR2,124,-0.7015,164,-0.1797,121,-0.7497,270,1.04083
ENSG00000130175,PRKCSH,103,0.40098,91,0.12515,91,0.15556,65,-0.5630
ENSG00000196361,ELAVL3,201,-0.1600,141,-0.7006,339,0.92508,176,-0.4729
ENSG00000161914,ZNF653,10,-0.3530,10,-0.3261,14,0.30581,13,0.14563
ENSG00000130159,ECSIT,47,-0.1697,83,0.79940,47,-0.1923,48,-0.1787
ENSG00000130165,ELOF1,52,-0.1747,53,-0.1030,68,0.35210,54,-0.1173
ENSG00000173875,ZNF791,18,-0.1251,18,-0.1238,28,0.77178,15,-0.5737
ENSG00000123154,WDR83,19,0.13828,21,0.27860,23,0.55097,12,-0.8038
ENSG00000105583,WDR83OS,218,0.14252,182,-0.1756,145,-0.6124,237,0.38753
ENSG00000095059,DHPS,49,-0.4921,74,0.23856,49,-0.4852,81,0.57436
ENSG00000132004,FBXW9,7,-1.0498,16,0.32792,14,0.14324,16,0.39019
ENSG00000105576,TNPO2,107,-0.2164,111,-0.1337,175,0.77205,96,-0.4914
ENSG00000123144,TRIR,258,0.09150,293,0.28756,224,-0.1780,238,-0.0815
ENSG00000198356,GET3,84,-0.1898,63,-0.6326,89,-0.0971,113,0.45851
ENSG00000095066,HOOK2,12,-0.3335,12,-0.2656,20,0.67784,13,-0.2405
ENSG00000171223,JUNB,66,0.24390,24,-1.3950,62,0.11576,62,0.15270
ENSG00000167815,PRDX2,563,-0.0063,635,0.19479,533,-0.1095,563,-0.0045
ENSG00000132026,RTBDN,9,-1.5385,7,-1.7993,49,1.77211,20,-0.3158
ENSG00000105613,MAST1,69,-0.6337,67,-0.6047,137,0.68775,101,0.07906
ENSG00000105612,DNASE2,37,1.61498,4,-2.2522,18,-0.0070,10,-1.1177
ENSG00000105607,GCDH,26,0.69752,17,-0.0757,19,0.11807,13,-0.7416
ENSG00000179115,FARSA,58,-0.7378,68,-0.3967,118,0.60346,93,0.14803
ENSG00000179218,CALR,175,0.04652,161,-0.1034,118,-0.6764,207,0.47054
ENSG00000179262,RAD23A,129,-0.2239,167,0.22067,166,0.24897,137,-0.1464
ENSG00000179271,GADD45GIP1,274,0.00016,298,0.13517,265,-0.0683,273,-0.0114
ENSG00000008441,NFIX,81,0.82730,29,-0.9952,77,0.69767,30,-1.1695
ENSG00000104907,TRMT1,25,-0.0908,23,-0.2105,31,0.31201,25,-0.0991
ENSG00000160877,NACC1,46,-0.2704,56,0.05645,52,-0.0542,59,0.21860
ENSG00000104915,STX10,32,0.05090,41,0.43271,19,-0.8398,36,0.29895
ENSG00000160888,IER2,19,0.61796,5,-1.5173,19,0.66747,10,-0.7135
ENSG00000141837,CACNA1A,55,-0.8253,90,0.05603,137,0.95457,74,-0.3512
ENSG00000104957,CCDC130,17,-0.1727,22,0.27703,18,-0.0655,19,0.04683
ENSG00000037757,MRI1,9,-0.4337,10,-0.1947,9,-0.4685,15,0.71943
ENSG00000104979,C19orf53,254,0.14598,373,0.78171,181,-0.4919,215,-0.2085
ENSG00000187556,NANOS3,62,0.16282,71,0.35686,62,0.17133,46,-0.4808
ENSG00000132024,CC2D1A,30,-0.4086,28,-0.4518,42,0.25055,42,0.27589
ENSG00000132017,DCAF15,8,-0.8909,12,-0.2989,19,0.63354,15,0.16843
ENSG00000141854,MISP3,52,0.20254,50,0.09980,41,-0.2616,47,-0.0157
ENSG00000141858,SAMD1,47,0.27976,32,-0.3932,41,0.00333,39,-0.0719
ENSG00000072062,PRKACA,63,-0.7249,86,-0.1512,123,0.53000,99,0.11148
ENSG00000072071,ADGRL1,107,-0.6063,135,-0.1654,226,0.86944,131,-0.2919
ENSG00000123136,DDX39A,13,0.18828,5,-1.2416,13,0.15674,13,0.13304
ENSG00000123143,PKN1,52,0.64664,30,-0.3764,44,0.31147,27,-0.7322
ENSG00000123159,GIPC1,60,-0.0314,63,0.05419,65,0.14279,58,-0.1189
ENSG00000132002,DNAJB1,63,-0.1089,62,-0.1201,71,0.11377,68,0.04683
ENSG00000099797,TECR,254,0.72256,180,0.01325,147,-0.3654,149,-0.3932
ENSG00000099795,NDUFB7,427,0.13636,411,0.05290,308,-0.4761,435,0.20880
ENSG00000105143,SLC1A6,14,-0.9346,18,-0.5202,32,0.51267,29,0.38103
ENSG00000105135,ILVBL,33,-0.1200,34,-0.0511,27,-0.4561,42,0.43938
ENSG00000074181,NOTCH3,24,2.31775,4,-1.2558,5,-0.9526,4,-1.5270
ENSG00000141867,BRD4,76,-0.3383,76,-0.2945,141,0.91977,73,-0.4833
ENSG00000105127,AKAP8,16,-0.3467,15,-0.3985,16,-0.2963,24,0.62758
ENSG00000011243,AKAP8L,44,-0.5276,52,-0.2156,80,0.61453,58,-0.0634
ENSG00000011451,WIZ,50,0.32744,37,-0.2142,46,0.15796,36,-0.3216
ENSG00000167460,TPM4,65,0.11696,64,0.06157,68,0.19154,54,-0.2909
ENSG00000167461,RAB8A,33,0.80764,6,-1.8563,16,-0.5492,24,0.20022
ENSG00000105058,FAM32A,66,-0.3171,66,-0.2649,75,-0.0803,92,0.40636
