Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000173402,DAG1,41,0.16639,59,0.73695,28,-0.4091,30,-0.2956,32,-0.2681,43,0.21962,43,0.24997,35,-0.1121
ENSG00000164061,BSN,245,0.43327,133,-0.5243,173,-0.1245,240,0.39758,237,0.55431,94,-1.0472,86,-1.1827,161,-0.2580
ENSG00000164062,APEH,51,0.44330,38,-0.0319,33,-0.2529,30,-0.3790,46,0.39555,19,-1.0547,28,-0.4621,40,0.04979
ENSG00000164068,RNF123,20,0.23409,10,-0.9086,29,0.78069,19,0.15735,23,0.57252,10,-0.7732,12,-0.5473,10,-0.9375
ENSG00000176095,IP6K1,96,0.47522,59,-0.2802,78,0.14529,64,-0.1677,89,0.50186,63,-0.1805,35,-1.0603,52,-0.5339
ENSG00000164076,CAMKV,340,0.48934,117,-1.1648,366,0.61207,196,-0.3740,345,0.76612,112,-1.2300,107,-1.2910,191,-0.4512
ENSG00000164077,MON1A,36,0.81673,18,-0.2768,11,-1.0236,24,0.16876,25,0.35079,18,-0.2913,11,-0.9761,20,-0.1360
ENSG00000004534,RBM6,23,-0.2688,37,0.45758,20,-0.5126,19,-0.5964,29,0.10941,39,0.53586,32,0.21289,23,-0.2961
ENSG00000003756,RBM5,46,-0.0101,42,-0.1573,57,0.34541,51,0.16907,58,0.54409,51,0.16535,28,-0.7728,22,-1.1845
ENSG00000114353,GNAI2,219,0.20308,238,0.33702,153,-0.3551,118,-0.7571,166,-0.3055,406,1.22882,175,-0.1448,168,-0.2355
ENSG00000012171,SEMA3B,23,0.90580,41,1.89594,0,-4.0536,0,-4.1722,2,-2.7314,43,2.00716,27,1.16350,6,-1.1182
ENSG00000214706,IFRD2,6,-1.0697,12,0.05212,13,0.13262,13,0.15188,10,-0.2322,29,1.45952,9,-0.4515,9,-0.4324
ENSG00000243477,NAA80,20,0.24437,15,-0.1475,10,-0.7192,25,0.62747,20,0.40083,16,-0.0810,13,-0.4429,11,-0.6652
ENSG00000068001,HYAL2,2,-2.9471,9,-0.9047,6,-1.5705,3,-2.5166,7,-1.5299,115,3.74687,13,-0.3951,14,-0.3602
ENSG00000114383,TUSC2,107,0.23805,80,-0.2274,62,-0.6088,89,-0.0531,117,0.54379,65,-0.5398,63,-0.5789,86,-0.1085
ENSG00000114388,NPRL2,34,0.60187,37,0.73575,19,-0.2969,21,-0.1576,25,0.13863,30,0.40789,11,-1.1042,14,-0.8512
ENSG00000114395,CYB561D2,11,-0.0816,12,0.00244,14,0.29015,13,0.19735,14,0.39996,7,-0.7245,8,-0.5805,9,-0.3450
ENSG00000126062,TMEM115,23,0.11259,19,-0.1726,18,-0.2968,28,0.44648,27,0.55556,21,-0.0226,17,-0.3360,10,-1.1280
ENSG00000088543,C3orf18,24,0.53991,33,1.05360,15,-0.1740,27,0.74292,12,-0.7222,17,0.00802,10,-0.7283,15,-0.1859
ENSG00000088538,DOCK3,147,0.75995,78,-0.2375,82,-0.1725,117,0.38907,120,0.63549,47,-1.0152,41,-1.2259,53,-0.9074
ENSG00000145050,MANF,30,-0.3852,43,0.16778,34,-0.1846,40,0.04452,38,-0.0146,45,0.23014,44,0.18987,37,-0.0587
ENSG00000259956,RBM15B,31,0.13041,44,0.66380,27,-0.1277,36,0.35920,30,0.08256,21,-0.5140,24,-0.2547,22,-0.4783
ENSG00000164081,TEX264,47,0.09478,37,-0.2832,32,-0.4975,67,0.67713,59,0.71521,27,-0.7613,26,-0.7821,27,-0.8057
ENSG00000164082,GRM2,20,0.71755,9,-0.6007,9,-0.5535,21,0.76969,18,0.74504,8,-0.6829,5,-1.2629,5,-1.3057
ENSG00000090097,PCBP4,26,0.33320,38,0.99036,7,-1.5143,20,-0.0899,16,-0.4878,38,0.95412,31,0.61201,12,-0.8457
ENSG00000248487,ABHD14A,66,-0.7108,100,-0.0609,113,0.12145,134,0.40523,143,0.74811,50,-1.1248,47,-1.2076,85,-0.3525
ENSG00000162244,RPL29,285,-1.0901,544,-0.1009,559,-0.0574,435,-0.4490,556,-0.0916,950,0.79632,627,0.12166,670,0.25242
ENSG00000164086,DUSP7,38,0.67516,24,-0.0495,24,-0.0333,29,0.22543,27,0.20245,26,0.07393,19,-0.4311,15,-0.8620
ENSG00000023330,ALAS1,24,-0.7323,39,-0.0029,52,0.44111,48,0.29888,48,0.43437,42,0.08411,22,-0.8890,27,-0.5998
ENSG00000247596,TWF2,37,-0.1720,32,-0.3884,43,0.03354,55,0.43162,63,0.99930,31,-0.4619,16,-1.4651,18,-1.3580
ENSG00000164091,WDR82,243,0.96105,171,0.38410,102,-0.4229,197,0.61336,136,0.02293,120,-0.1737,90,-0.6108,73,-1.0099
ENSG00000163930,BAP1,63,0.18501,64,0.21780,44,-0.3586,69,0.33576,50,-0.2123,37,-0.6258,56,0.00518,67,0.32989
ENSG00000010322,NISCH,169,0.20033,88,-0.8159,176,0.25940,182,0.31279,177,0.39273,121,-0.3217,119,-0.3476,113,-0.4729
ENSG00000168268,NT5DC2,24,1.46833,16,0.77411,2,-1.9472,11,0.18211,4,-1.7018,25,1.58680,9,-0.1552,7,-0.4889
ENSG00000168273,SMIM4,19,-0.8603,31,-0.1703,34,0.00150,25,-0.5096,38,0.21413,51,0.63165,31,-0.1624,35,0.01853
ENSG00000163939,PBRM1,37,0.73131,35,0.63564,26,0.15998,21,-0.1217,24,0.03332,17,-0.5074,20,-0.2578,15,-0.7461
ENSG00000163938,GNL3,54,0.40952,41,-0.0356,36,-0.2140,36,-0.2349,47,0.25209,42,0.00085,22,-0.9841,42,-0.0083
ENSG00000016864,GLT8D1,31,0.55294,26,0.30513,15,-0.5876,23,0.12734,25,0.29033,15,-0.5369,13,-0.7418,19,-0.2495
ENSG00000114902,SPCS1,131,-0.3997,221,0.42706,106,-0.7277,206,0.30949,210,0.49394,129,-0.4266,95,-0.8946,153,-0.1787
ENSG00000114904,NEK4,14,0.13201,15,0.19301,15,0.24499,16,0.27951,14,0.14394,7,-0.9363,9,-0.5773,13,-0.0704
ENSG00000163932,PRKCD,14,-1.2939,10,-1.6981,38,0.24352,45,0.53807,54,1.34315,10,-1.7961,10,-1.6708,21,-0.6831
ENSG00000163931,TKT,131,0.21026,146,0.38477,110,-0.0684,122,0.09704,121,0.11647,108,-0.0925,86,-0.4387,94,-0.3282
ENSG00000272886,DCP1A,17,0.06376,13,-0.4145,21,0.38365,10,-0.7450,20,0.44174,28,0.84862,12,-0.5379,9,-1.0542
ENSG00000157388,CACNA1D,25,0.58021,22,0.41830,33,1.08244,13,-0.4542,17,-0.0112,18,0.12104,13,-0.3550,6,-1.6368
ENSG00000016391,CHDH,6,-0.8695,15,0.49583,9,-0.2971,6,-0.9183,2,-2.4194,14,0.41544,23,1.27502,23,1.43041
ENSG00000113812,ACTR8,14,0.21606,14,0.21664,3,-1.9703,6,-1.0610,18,0.80922,17,0.51663,9,-0.4374,7,-0.8554
ENSG00000113811,SELENOK,77,-0.9029,135,-0.0495,245,0.91906,107,-0.4067,117,-0.3508,198,0.56826,150,0.12348,143,0.04955
ENSG00000157445,CACNA2D3,17,-0.3751,31,0.55598,8,-1.4164,29,0.44109,29,0.66257,14,-0.6252,10,-1.2088,18,-0.3148
ENSG00000187672,ERC2,180,0.76641,91,-0.3215,160,0.56760,106,-0.0819,104,-0.1674,84,-0.4557,99,-0.1890,105,-0.1098
ENSG00000180376,CCDC66,24,0.65656,27,0.85048,15,-0.0633,5,-1.7013,8,-1.2739,30,1.01716,29,0.95817,14,-0.1835
ENSG00000163946,TASOR,28,0.22461,24,0.02232,25,0.05583,24,-0.0023,22,-0.1429,40,0.82849,18,-0.4369,19,-0.3418
ENSG00000163947,ARHGEF3,46,0.37563,32,-0.1772,21,-0.7960,37,0.03851,53,0.93958,39,0.13052,8,-2.1560,18,-1.1081
ENSG00000157500,APPL1,63,0.83735,49,0.43015,23,-0.7617,39,0.05783,38,0.01334,22,-0.7910,34,-0.1368,34,-0.1565
ENSG00000174840,PDE12,34,0.89609,16,-0.2607,15,-0.3453,21,0.13975,22,0.34231,21,0.13475,10,-1.0331,12,-0.7588
ENSG00000168374,ARF4,54,-0.6365,75,-0.1237,101,0.33873,100,0.31937,99,0.43607,103,0.36453,43,-0.9602,54,-0.6969
ENSG00000163681,SLMAP,43,0.27035,36,-0.0405,47,0.39133,24,-0.6212,33,-0.1920,47,0.38579,29,-0.3568,40,0.14162
ENSG00000163686,ABHD6,48,0.85049,49,0.87915,15,-1.0062,22,-0.3702,33,0.35014,14,-1.0553,16,-0.8184,21,-0.4629
ENSG00000163684,RPP14,22,0.54526,16,0.05799,19,0.32366,15,-0.0565,17,0.28197,11,-0.5437,10,-0.6691,11,-0.5118
ENSG00000168297,PXK,44,0.40729,78,1.37060,6,-2.5304,14,-1.3244,16,-1.4029,120,2.17506,59,0.89577,11,-1.7313
ENSG00000168291,PDHB,72,-0.2420,83,-0.0308,72,-0.2385,110,0.41910,110,0.61999,62,-0.4716,45,-0.9723,64,-0.4638
ENSG00000168301,KCTD6,46,0.62386,35,0.17550,18,-0.8520,45,0.56247,35,0.28037,8,-1.9167,30,-0.0636,25,-0.3412
ENSG00000168309,FAM107A,216,-1.1299,361,-0.3498,413,-0.1444,363,-0.3428,308,-0.7687,949,1.21871,651,0.58450,622,0.57199
ENSG00000189283,FHIT,12,0.40217,15,0.67474,4,-1.1286,6,-0.6450,11,0.35918,1,-3.1350,12,0.31943,10,0.01683
ENSG00000144724,PTPRG,27,-0.3940,17,-1.0552,39,0.18793,60,0.87715,42,0.44912,28,-0.2970,22,-0.6805,26,-0.4436
ENSG00000114405,C3orf14,88,-0.1268,99,0.04672,73,-0.4190,63,-0.6551,125,0.62074,92,-0.0604,68,-0.5287,83,-0.2386
ENSG00000153266,FEZF2,66,3.43955,26,1.42262,0,-8.4760,4,-1.4168,2,-2.5222,3,-1.7142,9,-0.2490,6,-0.9095
ENSG00000163618,CADPS,226,0.65901,223,0.63686,197,0.43769,142,-0.0848,173,0.32246,68,-1.2071,82,-0.9329,84,-0.9467
ENSG00000163630,SYNPR,319,0.65424,528,1.52043,89,-1.3283,250,0.25986,197,-0.1568,90,-1.3073,164,-0.4017,160,-0.4796
ENSG00000163634,THOC7,72,-0.6911,76,-0.6082,121,0.10985,127,0.18044,149,0.63339,73,-0.6827,62,-0.9159,116,0.04764
ENSG00000163636,PSMD6,76,0.21420,52,-0.3788,63,-0.0620,67,0.02792,85,0.57620,59,-0.1732,34,-1.0254,51,-0.4220
ENSG00000163637,PRICKLE2,93,0.86654,58,0.09519,51,-0.0949,73,0.46111,63,0.30930,37,-0.5833,26,-1.1386,33,-0.8443
ENSG00000151276,MAGI1,103,0.53609,98,0.44714,73,-0.0164,84,0.19578,89,0.41962,41,-0.9039,42,-0.8625,45,-0.8197
ENSG00000144741,SLC25A26,28,-0.4644,30,-0.3682,36,-0.0813,47,0.35285,44,0.34657,45,0.29247,28,-0.4724,31,-0.3102
ENSG00000144749,LRIG1,37,-0.3605,79,0.84654,32,-0.5789,26,-0.9025,29,-0.9562,69,0.62403,88,1.03420,58,0.36563
ENSG00000172340,SUCLG2,13,-0.3576,24,0.60536,7,-1.3046,8,-1.1317,4,-2.3924,48,1.79938,30,0.92921,26,0.82812
ENSG00000183662,TAFA1,27,-1.0791,15,-1.8981,55,0.01292,68,0.35085,101,1.66716,6,-3.2563,23,-1.3043,29,-1.0424
ENSG00000144747,TMF1,30,0.18587,49,1.00341,14,-0.9029,23,-0.2255,26,-0.0164,41,0.70532,21,-0.3868,17,-0.7132
ENSG00000144744,UBA3,34,-0.1774,61,0.71876,35,-0.1462,42,0.12105,42,0.19134,26,-0.5886,28,-0.4899,34,-0.1993
ENSG00000144746,ARL6IP5,204,-0.2081,267,0.21502,235,0.01441,320,0.50797,298,0.57105,148,-0.7008,139,-0.7958,145,-0.7837
ENSG00000114861,FOXP1,206,1.44192,100,0.23374,39,-1.2124,93,0.11280,84,-0.0618,88,0.02862,77,-0.1730,49,-0.9341
ENSG00000163412,EIF4E3,62,0.19839,64,0.24675,65,0.26466,53,-0.0506,56,0.06304,52,-0.0736,39,-0.5143,48,-0.2198
ENSG00000170837,GPR27,34,0.10000,26,-0.3088,39,0.32311,30,-0.1047,41,0.58173,18,-0.8407,20,-0.6685,25,-0.3908
ENSG00000163602,RYBP,68,0.83472,52,0.39715,41,0.00605,35,-0.2158,42,0.09502,36,-0.1878,37,-0.1561,24,-0.8504
ENSG00000163605,PPP4R2,54,0.34937,58,0.46365,58,0.46297,47,0.13750,41,-0.1215,64,0.64282,35,-0.3315,19,-1.2822
ENSG00000121440,PDZRN3,32,0.30518,18,-0.5798,9,-1.5548,34,0.44155,34,0.58145,27,0.05573,12,-1.1940,23,-0.1890
ENSG00000113805,CNTN3,32,0.10423,16,-0.9121,39,0.42797,34,0.19773,47,1.16948,11,-1.4661,8,-1.9707,14,-1.2484
ENSG00000185008,ROBO2,83,1.11494,61,0.60537,16,-1.4476,35,-0.2935,52,0.50383,24,-0.8285,17,-1.3618,29,-0.6225
ENSG00000169855,ROBO1,26,0.00317,57,1.25627,41,0.70008,21,-0.3344,22,-0.3809,13,-1.0629,24,-0.1369,23,-0.2188
ENSG00000175161,CADM2,348,0.31646,223,-0.3839,261,-0.1355,454,0.75208,340,0.39871,196,-0.5794,181,-0.7027,199,-0.6020
ENSG00000083937,CHMP2B,53,0.15177,46,-0.0760,51,0.08845,41,-0.2357,57,0.38217,47,-0.0405,38,-0.3723,37,-0.4502
ENSG00000163320,CGGBP1,91,0.63114,64,0.05837,64,0.06745,66,0.11875,66,0.17293,46,-0.4275,35,-0.8446,52,-0.2813
ENSG00000269028,MTRNR2L12,1789,-0.4879,2674,0.13855,2187,-0.1775,2300,-0.0990,1248,-1.2893,2437,-0.0080,5637,1.38376,3690,0.74494
ENSG00000261292,AC110491.1,3,-2.5092,9,-1.1691,59,1.82504,23,0.20507,25,0.51439,0,-5.8113,3,-2.7530,21,0.08872
ENSG00000113966,ARL6,24,-0.0048,11,-1.1865,20,-0.2688,24,0.00119,37,1.05111,15,-0.7052,10,-1.3345,19,-0.4398
ENSG00000170854,RIOX2,14,-0.2870,14,-0.3001,13,-0.4632,24,0.54291,21,0.47804,17,-0.0324,12,-0.4692,13,-0.4294
ENSG00000080822,CLDND1,162,0.33499,381,1.80982,17,-3.0494,48,-1.5335,73,-1.1224,308,1.41977,253,1.07714,55,-1.3926
ENSG00000080819,CPOX,25,0.92943,10,-0.4316,8,-0.9081,27,1.04824,17,0.43086,10,-0.5576,8,-0.8719,6,-1.2679
ENSG00000064225,ST3GAL6,9,-0.5364,17,0.42387,4,-1.5597,14,0.20838,18,0.77510,21,0.78909,7,-0.9244,5,-1.5299
ENSG00000184220,CMSS1,55,-0.8084,78,-0.2656,106,0.21168,128,0.50213,120,0.58273,41,-1.2493,55,-0.8172,88,-0.1034
ENSG00000036054,TBC1D23,13,-0.3973,19,0.17180,24,0.54395,12,-0.4917,19,0.28137,10,-0.7980,9,-0.8673,19,0.22671
ENSG00000114021,NIT2,30,-0.3345,21,-0.8900,30,-0.3442,46,0.32294,54,0.87995,22,-0.8038,17,-1.1823,34,-0.1823
ENSG00000154174,TOMM70,159,1.03406,105,0.35113,72,-0.2391,94,0.17636,95,0.25839,57,-0.6011,37,-1.2366,54,-0.7460
ENSG00000206535,LNP1,13,0.02328,28,1.31379,10,-0.2496,6,-0.9550,11,-0.2004,4,-1.6697,11,-0.1914,16,0.41508
ENSG00000114354,TFG,61,-0.0818,53,-0.3099,55,-0.2579,82,0.37439,75,0.31978,61,-0.1025,56,-0.2105,55,-0.2810
ENSG00000174173,TRMT10C,55,0.59792,50,0.43965,32,-0.2468,29,-0.3897,46,0.43494,33,-0.2264,18,-1.1387,27,-0.5776
ENSG00000081154,PCNP,147,0.00634,186,0.38561,130,-0.1859,130,-0.1785,147,0.00862,139,-0.0749,127,-0.2246,154,0.09008
ENSG00000066422,ZBTB11,62,0.59561,38,-0.1789,83,1.10251,36,-0.2523,45,0.12890,44,0.07440,21,-1.0776,22,-1.0422
ENSG00000114391,RPL24,452,-0.8381,722,-0.1198,743,-0.0760,720,-0.1241,751,-0.0811,1041,0.46217,743,-0.0754,965,0.37850
ENSG00000182504,CEP97,26,1.05395,20,0.57486,7,-0.9362,7,-0.9135,13,-0.1624,18,0.46373,11,-0.3476,12,-0.2532
ENSG00000144815,NXPE3,32,0.58117,38,0.87322,12,-0.8504,19,-0.2361,22,0.02470,25,0.21499,24,0.12419,12,-0.9278
ENSG00000170017,ALCAM,115,0.74298,264,2.26069,14,-2.4532,79,0.13936,33,-1.4379,90,0.34184,71,-0.0218,50,-0.6100
ENSG00000242759,LINC00882,10,-0.6373,12,-0.3372,10,-0.5704,13,-0.1945,17,0.33394,18,0.29013,17,0.23469,14,-0.0372
ENSG00000114439,BBX,40,0.17024,37,0.03551,36,0.01105,21,-0.8272,30,-0.3905,56,0.70553,55,0.65961,34,-0.0863
ENSG00000196776,CD47,150,0.34299,133,0.15190,124,0.03253,130,0.11168,134,0.23047,110,-0.1535,77,-0.6882,95,-0.3993
ENSG00000114446,IFT57,40,-0.0508,33,-0.3496,29,-0.5673,42,0.01554,58,0.75755,41,-0.0263,27,-0.6694,29,-0.5987
ENSG00000198919,DZIP3,110,0.49675,56,-0.5620,62,-0.3920,83,0.04940,108,0.70172,45,-0.8820,54,-0.6007,60,-0.4792
ENSG00000177707,NECTIN3,12,-0.8050,10,-1.0747,37,0.97583,17,-0.2975,34,1.27870,10,-1.0181,9,-1.1539,7,-1.6927
ENSG00000144827,ABHD10,52,0.29027,56,0.41908,31,-0.5323,41,-0.0900,55,0.55379,34,-0.3644,33,-0.4164,26,-0.8364
ENSG00000144834,TAGLN3,663,0.33231,447,-0.2866,532,-0.0181,731,0.48993,725,0.70506,264,-1.0887,267,-1.0717,325,-0.8348
ENSG00000091972,CD200,156,0.49170,117,0.02641,100,-0.2129,139,0.30774,157,0.73778,77,-0.6154,43,-1.4901,59,-1.0878
ENSG00000144848,ATG3,45,-0.2825,58,0.11878,38,-0.5451,56,0.06372,55,0.06251,67,0.35460,56,0.06999,52,-0.0605
ENSG00000138459,SLC35A5,37,0.35839,36,0.33503,22,-0.4652,19,-0.7000,34,0.32304,41,0.50508,22,-0.4309,20,-0.6119
ENSG00000163608,NEPRO,25,0.10756,20,-0.2311,42,0.96007,21,-0.1409,29,0.53732,15,-0.6673,12,-0.9794,13,-0.9511
ENSG00000206530,CFAP44,5,-1.8741,4,-1.9883,49,1.76450,11,-0.6372,23,0.64710,8,-1.1347,5,-1.6964,16,-0.1136
ENSG00000072858,SIDT1,48,1.48846,21,0.12587,24,0.34753,23,0.23834,20,0.11933,7,-1.4764,7,-1.4093,10,-1.0284
ENSG00000176542,USF3,25,0.88979,15,0.05552,9,-0.6650,14,-0.0727,14,-0.0908,13,-0.1792,15,0.06212,13,-0.1221
ENSG00000121579,NAA50,45,0.02415,45,0.04556,52,0.25313,47,0.11166,49,0.24813,31,-0.5451,35,-0.3372,38,-0.2490
ENSG00000114573,ATP6V1A,539,0.99094,289,-0.0220,212,-0.5045,422,0.58559,343,0.35776,177,-0.7778,124,-1.3063,190,-0.7209
ENSG00000184307,ZDHHC23,41,1.33750,5,-1.9170,21,0.24652,23,0.36475,23,0.58887,4,-2.1202,5,-1.7115,12,-0.6825
ENSG00000181722,ZBTB20,16,-0.3183,31,0.70454,14,-0.5529,5,-1.9226,6,-2.0066,61,1.89364,45,1.31737,21,0.06862
ENSG00000172020,GAP43,1062,0.13585,700,-0.5132,592,-0.7691,1568,0.76890,1233,0.54473,542,-0.9026,704,-0.5049,796,-0.3430
ENSG00000185565,LSAMP,378,1.34953,239,0.56902,106,-0.7062,170,0.02343,126,-0.5795,155,-0.1151,221,0.44306,118,-0.5859
ENSG00000144847,IGSF11,8,-0.7487,7,-0.9331,23,0.78857,15,0.11865,16,0.35732,7,-0.9174,11,-0.2858,14,0.05391
ENSG00000113845,TIMMDC1,41,-0.1696,51,0.15990,37,-0.3366,44,-0.0798,46,0.02225,44,-0.0684,43,-0.1166,53,0.25565
ENSG00000138495,COX17,49,-1.4014,145,0.24268,104,-0.2827,136,0.14105,126,0.01978,139,0.17428,106,-0.2466,156,0.39629
ENSG00000082701,GSK3B,110,0.79737,78,0.23911,79,0.25292,75,0.17996,78,0.35748,37,-0.8994,28,-1.3255,41,-0.7909
ENSG00000163428,LRRC58,19,-0.3876,29,0.26481,22,-0.2059,17,-0.5402,22,-0.2143,50,1.13182,28,0.21888,21,-0.2768
ENSG00000163430,FSTL1,4,-1.3657,12,0.24577,6,-0.7967,2,-2.4142,4,-1.4799,46,2.70962,15,0.60027,9,-0.1128
ENSG00000065518,NDUFB4,201,-0.9430,308,-0.2883,395,0.09873,433,0.24446,425,0.30447,324,-0.2114,272,-0.4828,410,0.17308
ENSG00000144840,RABL3,30,0.46715,34,0.66417,13,-0.7855,13,-0.7575,24,0.14980,16,-0.5094,17,-0.4047,24,0.13662
ENSG00000145087,STXBP5L,67,0.64380,32,-0.5251,28,-0.7081,82,0.99219,50,0.27284,35,-0.3694,20,-1.2270,35,-0.4125
ENSG00000173230,GOLGB1,160,1.01601,95,0.16450,85,-0.0032,87,0.03033,78,-0.1905,83,-0.0404,99,0.23546,52,-0.8230
ENSG00000163406,SLC15A2,20,0.32075,24,0.58966,14,-0.2077,14,-0.2985,8,-1.2623,8,-1.1161,24,0.61155,30,1.10770
ENSG00000114023,FAM162A,124,0.01343,104,-0.2717,146,0.26959,93,-0.4398,140,0.28081,103,-0.2869,102,-0.2905,124,0.01307
ENSG00000114030,KPNA1,49,-0.1920,60,0.12349,64,0.23233,109,1.09808,60,0.17182,35,-0.6992,34,-0.7409,37,-0.6670
ENSG00000138463,SLC49A4,8,-0.3245,8,-0.2925,9,-0.1407,4,-1.4996,12,0.39668,12,0.20212,11,0.08181,11,0.09985
ENSG00000121542,SEC22A,9,-0.2663,7,-0.6405,16,0.61715,7,-0.6571,16,0.89923,9,-0.2037,6,-0.9382,6,-0.9009
ENSG00000173175,ADCY5,47,0.70821,38,0.36544,29,-0.0680,36,0.26488,20,-0.7820,36,0.28183,26,-0.2084,35,0.22849
ENSG00000206527,HACD2,41,-0.1057,29,-0.6130,63,0.58623,67,0.69058,55,0.52757,21,-1.0749,25,-0.8329,28,-0.7066
ENSG00000065534,MYLK,25,0.27129,36,0.84423,9,-1.2436,12,-0.8516,8,-1.7811,53,1.49873,40,1.01551,24,0.22287
ENSG00000160145,KALRN,145,0.23044,42,-1.6537,182,0.59450,146,0.23390,186,0.95346,46,-1.5181,72,-0.8544,66,-1.0571
ENSG00000082781,ITGB5,7,-1.1787,18,0.19099,6,-1.4489,6,-1.4601,5,-2.0560,41,1.61273,23,0.61059,34,1.46924
ENSG00000221955,SLC12A8,7,-1.2025,3,-2.3857,38,1.50805,14,-0.0787,25,1.22327,6,-1.3779,3,-2.2061,6,-1.4442
ENSG00000163848,ZNF148,36,-0.0580,21,-0.8707,36,-0.0529,36,-0.0541,49,0.61003,43,0.20959,23,-0.7423,29,-0.3984
ENSG00000114520,SNX4,25,-0.3987,52,0.75752,28,-0.2115,26,-0.3597,39,0.42947,47,0.59016,13,-1.3896,21,-0.7391
ENSG00000114544,SLC41A3,69,-0.3814,81,-0.1252,100,0.20337,146,0.82579,110,0.50917,55,-0.7295,46,-0.9765,59,-0.6592
ENSG00000144908,ALDH1L1,31,-0.1529,27,-0.3496,23,-0.6188,18,-1.0087,15,-1.5440,40,0.24024,64,0.98978,75,1.50716
ENSG00000159685,CHCHD6,67,-0.6982,75,-0.5187,137,0.42030,152,0.58305,126,0.41201,85,-0.3384,59,-0.8790,92,-0.2347
ENSG00000114554,PLXNA1,68,0.78620,35,-0.2426,35,-0.2490,63,0.65160,51,0.47108,31,-0.4717,15,-1.5649,24,-0.9066
ENSG00000163870,TPRA1,26,0.55075,11,-0.7043,23,0.37621,22,0.30620,19,0.03910,19,0.06875,13,-0.4658,15,-0.3594
ENSG00000114631,PODXL2,157,0.84873,220,1.42713,52,-0.8864,75,-0.3227,81,-0.2960,80,-0.2291,62,-0.6239,73,-0.4057
ENSG00000114626,ABTB1,49,0.44360,27,-0.4844,27,-0.4822,34,-0.1110,48,0.60671,39,0.08270,27,-0.4617,24,-0.7210
ENSG00000074416,MGLL,169,0.68235,207,1.02190,35,-1.7227,95,-0.2387,53,-1.3976,175,0.73900,156,0.54683,139,0.41077
ENSG00000058262,SEC61A1,35,-0.0934,40,0.11956,43,0.24527,35,-0.0997,37,-0.0067,47,0.36392,26,-0.5439,36,-0.0662
ENSG00000175792,RUVBL1,11,-0.1859,13,0.14985,7,-0.8812,13,0.08411,14,0.30490,5,-1.2453,12,-0.0734,15,0.33244
ENSG00000132394,EEFSEC,21,1.21817,10,0.04296,7,-0.4390,11,0.14555,10,0.09537,5,-0.8972,7,-0.5833,8,-0.3746
ENSG00000163902,RPN1,111,0.04621,157,0.60483,75,-0.5626,90,-0.2810,127,0.38124,121,0.18177,87,-0.3239,71,-0.7009
ENSG00000075785,RAB7A,198,0.11993,158,-0.2325,126,-0.5885,210,0.21336,215,0.34831,194,0.08120,123,-0.6144,169,-0.1449
ENSG00000177646,ACAD9,18,-0.4541,32,0.39515,13,-1.0164,28,0.15775,35,0.79998,30,0.30223,15,-0.7891,12,-1.2069
ENSG00000240682,ISY1,20,0.29863,16,-0.0645,14,-0.2438,16,-0.1062,18,0.19246,15,-0.1283,14,-0.2710,16,-0.0723
ENSG00000169714,CNBP,134,-0.1839,167,0.15902,184,0.32018,143,-0.0795,129,-0.3246,224,0.63454,136,-0.1566,152,0.01584
ENSG00000181789,COPG1,89,0.60197,69,0.19572,57,-0.1204,91,0.63405,68,0.21801,47,-0.4246,32,-0.9947,40,-0.7113
ENSG00000183624,HMCES,35,-0.1236,26,-0.5523,70,0.99726,58,0.66878,37,-0.0366,31,-0.3151,20,-0.9764,33,-0.2405
ENSG00000184897,H1FX,199,0.02515,202,0.04717,214,0.13344,169,-0.2338,238,0.44129,183,-0.1099,112,-0.8672,162,-0.3273
ENSG00000129071,MBD4,42,0.37953,32,-0.0390,43,0.39917,48,0.57782,33,-0.0422,48,0.57970,24,-0.5058,16,-1.2059
ENSG00000163913,IFT122,38,0.21663,17,-1.0449,62,1.00313,49,0.62156,40,0.42718,16,-1.0824,13,-1.3537,21,-0.7257
ENSG00000004399,PLXND1,11,-1.3240,14,-0.9470,22,-0.3144,29,0.09402,39,0.89685,38,0.52739,16,-0.7907,18,-0.6158
ENSG00000172765,TMCC1,26,0.02594,23,-0.1422,30,0.24835,16,-0.7440,34,0.64988,18,-0.5612,22,-0.2672,19,-0.5208
ENSG00000196455,PIK3R4,16,-0.2157,28,0.65836,10,-0.8546,19,0.03704,26,0.81925,11,-0.7116,12,-0.5875,10,-1.0092
ENSG00000017260,ATP2C1,125,0.35751,93,-0.1099,86,-0.2325,110,0.16148,124,0.50387,67,-0.6112,64,-0.6782,77,-0.4323
ENSG00000114670,NEK11,13,0.39289,10,-0.0124,3,-1.9194,12,0.18267,9,-0.2430,9,-0.2508,16,0.62796,13,0.34461
ENSG00000198585,NUDT16,50,-0.1440,39,-0.5018,28,-0.9889,54,0.00075,74,0.72597,62,0.21339,43,-0.3771,40,-0.5112
