Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to9,Feature log2 fold change topic 6to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000126070,AGO3,34,1.12525,15,-0.2275,16,-0.1346,17,0.00221,11,-0.6582
ENSG00000116863,ADPRHL2,25,0.30102,20,-0.1357,24,0.25865,20,-0.0815,13,-0.7598
ENSG00000054116,TRAPPC3,31,-0.8060,58,0.22091,59,0.25059,32,-0.7508,49,-0.0998
ENSG00000116871,MAP7D1,222,0.50311,163,0.00850,161,-0.0190,127,-0.3871,141,-0.2163
ENSG00000054118,THRAP3,59,0.18540,50,-0.1107,59,0.27851,41,-0.3612,40,-0.4047
ENSG00000196182,STK40,12,-0.5265,17,0.13310,16,-0.0642,23,0.55400,12,-0.4450
ENSG00000181817,LSM10,33,-0.4649,46,0.06843,44,-0.0426,50,0.19244,48,0.12588
ENSG00000116885,OSCP1,0,-5.1700,18,0.13255,20,0.45198,19,0.22522,13,-0.4392
ENSG00000116898,MRPS15,29,-0.7637,55,0.28531,49,0.03563,50,0.06077,37,-0.4088
ENSG00000163873,GRIK3,7,-2.4213,13,-1.8945,78,2.74218,9,-2.0675,12,-1.5744
ENSG00000163875,MEAF6,56,-0.8612,101,0.08611,120,0.49229,62,-0.6980,71,-0.4873
ENSG00000163877,SNIP1,13,-0.0113,14,0.28800,13,0.08573,10,-0.3882,7,-0.9171
ENSG00000134697,GNL2,22,0.36217,20,0.29728,17,-0.1113,12,-0.6203,13,-0.4884
ENSG00000116922,C1orf109,6,-1.2049,13,-0.1304,14,0.19147,20,0.65751,12,-0.1188
ENSG00000183317,EPHA10,0,-4.1417,13,0.87876,9,-0.0752,4,-1.2711,9,-0.0062
ENSG00000185090,MANEAL,6,-2.3812,33,0.16123,39,0.55545,23,-0.4796,23,-0.4566
ENSG00000196449,YRDC,10,-0.5847,16,0.13246,16,0.24617,14,-0.0525,10,-0.6362
ENSG00000197982,C1orf122,435,1.21553,177,-0.3635,171,-0.4414,238,0.20500,241,0.22228
ENSG00000188786,MTF1,30,1.67539,9,-0.3732,10,-0.2400,12,0.10438,3,-1.7613
ENSG00000183431,SF3A3,23,-0.5537,32,-0.0760,42,0.57879,27,-0.3310,18,-0.9084
ENSG00000183386,FHL3,6,-0.5067,12,0.76472,6,-0.6358,10,0.20239,6,-0.4192
ENSG00000183520,UTP11,22,-0.4923,37,0.48522,28,-0.1334,17,-0.8942,32,0.08089
ENSG00000185668,POU3F1,2,-2.2496,17,1.75296,5,-1.0478,0,-5.4472,10,0.18907
ENSG00000116954,RRAGC,42,-0.0646,45,0.07611,48,0.22072,46,0.10856,19,-1.2724
ENSG00000174574,AKIRIN1,63,-0.4359,98,0.37239,90,0.17611,56,-0.6079,48,-0.8642
ENSG00000168653,NDUFS5,411,-0.7295,737,0.27044,660,0.01059,546,-0.2893,680,0.05523
ENSG00000127603,MACF1,135,0.44182,81,-0.5126,111,0.17882,152,0.63755,76,-0.4770
ENSG00000090621,PABPC4,115,1.35218,40,-0.5202,44,-0.3364,68,0.44658,45,-0.1973
ENSG00000116983,HPCAL4,55,-2.0859,227,0.09568,255,0.38297,186,-0.2466,223,0.03871
ENSG00000084072,PPIE,28,-0.1450,32,0.07532,30,-0.0930,36,0.24618,29,-0.0808
ENSG00000168389,MFSD2A,18,0.76950,8,-0.5676,12,0.16145,17,0.70482,5,-1.0512
ENSG00000131236,CAP1,146,0.01871,141,-0.0583,158,0.21365,141,-0.0377,105,-0.4923
ENSG00000131238,PPT1,90,-0.3941,109,-0.1460,134,0.33689,121,0.07017,95,-0.3123
ENSG00000117000,RLF,13,0.33354,12,0.26479,11,0.01812,7,-0.6842,6,-0.7565
ENSG00000259943,AL050341.2,16,0.05132,15,-0.1114,18,0.37148,11,-0.4770,11,-0.4530
ENSG00000084073,ZMPSTE24,48,0.60723,29,-0.2996,37,0.27227,29,-0.1863,22,-0.6063
ENSG00000049089,COL9A2,72,3.17873,3,-2.4554,9,-0.8753,20,0.63748,8,-0.6913
ENSG00000084070,SMAP2,31,-1.9085,124,0.26122,131,0.40606,66,-0.7957,100,-0.1589
ENSG00000117016,RIMS3,7,-3.8135,115,0.46527,99,0.08937,84,-0.1934,98,0.04346
ENSG00000066136,NFYC,11,-1.7054,34,-0.0351,43,0.55316,38,0.16263,21,-0.7668
ENSG00000179862,CITED4,18,-0.1555,23,0.36506,23,0.29274,4,-2.3441,14,-0.5826
ENSG00000171793,CTPS1,5,-1.0230,12,0.54350,8,-0.3139,9,-0.0963,11,0.12352
ENSG00000010803,SCMH1,4,-1.5600,15,0.70341,10,-0.2129,10,-0.1616,9,-0.3461
ENSG00000127124,HIVEP3,7,-1.4923,16,-0.5554,27,0.66936,24,0.28241,23,0.17060
ENSG00000198815,FOXJ3,21,-1.3119,47,-0.1014,64,0.62274,45,-0.1463,34,-0.5767
ENSG00000177181,RIMKLA,7,-2.0419,37,0.67574,29,0.10307,18,-0.6748,18,-0.6525
ENSG00000127125,PPCS,44,-0.4961,62,0.06794,67,0.25350,50,-0.2910,52,-0.2323
ENSG00000186409,CCDC30,12,-0.1804,11,-0.5149,13,-0.0269,28,1.18389,13,-0.0370
ENSG00000171960,PPIH,12,-0.1630,14,0.11281,14,0.12091,10,-0.4763,13,-0.0917
ENSG00000065978,YBX1,217,1.82008,52,-0.7690,55,-0.6522,114,0.67126,70,-0.1266
ENSG00000164008,C1orf50,16,-0.4359,18,-0.2634,23,0.25392,26,0.37369,20,-0.0391
ENSG00000177868,SVBP,37,0.01652,41,0.28940,35,-0.0981,30,-0.3107,30,-0.3174
ENSG00000117394,SLC2A1,73,1.00527,28,-0.7176,31,-0.4771,98,1.52995,26,-0.6514
ENSG00000117395,EBNA1BP2,50,-1.0249,117,0.44878,101,0.09432,71,-0.4844,74,-0.4238
ENSG00000179178,TMEM125,172,5.81578,1,-4.5031,4,-2.4400,4,-2.0051,1,-3.9099
ENSG00000066322,ELOVL1,237,4.02643,12,-1.9553,11,-1.9984,39,0.20839,8,-2.0756
ENSG00000159479,MED8,20,-0.1218,23,0.20470,21,-0.0348,19,-0.1811,19,-0.2082
ENSG00000198198,SZT2,18,1.32644,5,-0.9204,8,0.04881,7,-0.2159,10,0.40364
ENSG00000178922,HYI,33,0.91393,19,-0.0460,13,-0.7781,31,0.79109,18,-0.0565
ENSG00000142949,PTPRF,104,-0.2080,158,0.71464,97,-0.4438,93,-0.3892,91,-0.4181
ENSG00000066135,KDM4A,17,-0.0882,19,0.18465,19,0.14727,14,-0.3526,12,-0.6454
ENSG00000126091,ST3GAL3,12,-1.4589,43,0.63754,32,-0.0648,25,-0.4083,26,-0.3896
ENSG00000117408,IPO13,153,1.79854,43,-0.4534,43,-0.4540,46,-0.2507,44,-0.2903
ENSG00000132768,DPH2,7,-0.4791,11,0.13120,12,0.38433,4,-1.2600,9,-0.1853
ENSG00000117410,ATP6V0B,261,-0.5729,430,0.31309,438,0.35593,170,-1.2261,242,-0.6883
ENSG00000117411,B4GALT2,31,-1.0544,69,0.29707,58,-0.0944,40,-0.6635,90,0.62452
ENSG00000159214,CCDC24,5,-1.6404,19,0.41165,17,0.18374,10,-0.6592,14,-0.1263
ENSG00000178028,DMAP1,40,-0.0658,45,0.14935,43,0.07030,32,-0.4279,37,-0.1879
ENSG00000117419,ERI3,116,-0.6218,177,0.04785,197,0.29472,150,-0.2266,147,-0.2653
ENSG00000187147,RNF220,130,0.17284,122,0.11257,129,0.23514,70,-0.7927,77,-0.6446
ENSG00000126106,TMEM53,5,-1.2569,15,0.36244,12,-0.1051,17,0.39353,10,-0.3388
ENSG00000142937,RPS8,2288,1.41543,866,-0.2873,757,-0.5627,1154,0.24877,927,-0.0993
ENSG00000070785,EIF2B3,17,-0.6414,26,0.01792,31,0.41137,24,-0.0955,16,-0.7574
ENSG00000126107,HECTD3,13,-0.0963,18,0.61604,12,-0.2988,8,-0.8034,12,-0.2779
ENSG00000126088,UROD,64,-0.3823,85,0.08369,86,0.12831,75,-0.1348,75,-0.1315
ENSG00000132763,MMACHC,13,0.69674,8,-0.1475,8,-0.2115,8,-0.1381,10,0.25320
ENSG00000117450,PRDX1,393,0.42019,240,-0.4956,331,0.21451,374,0.34193,274,-0.1552
ENSG00000117448,AKR1A1,66,0.43637,52,0.09397,50,0.00794,47,-0.0873,28,-0.8950
ENSG00000132780,NASP,73,1.35632,24,-0.6390,27,-0.3940,59,0.98474,21,-0.6615
ENSG00000159592,GPBP1L1,57,1.07761,25,-0.3607,27,-0.1463,33,0.17479,24,-0.2853
ENSG00000159596,TMEM69,16,-0.0927,16,-0.0936,20,0.45629,13,-0.3633,10,-0.8111
ENSG00000086015,MAST2,15,-0.6192,22,0.03170,23,0.04349,25,0.19935,24,0.09513
ENSG00000117461,PIK3R3,5,-1.4607,10,-0.7187,19,0.64886,26,0.88273,13,-0.2218
ENSG00000085998,POMGNT1,78,0.64051,42,-0.4701,61,0.33960,53,-0.0021,36,-0.5809
ENSG00000132128,LRRC41,30,-0.6561,44,-0.0902,59,0.60975,35,-0.4124,28,-0.7714
ENSG00000173660,UQCRH,302,-0.9474,630,0.28967,585,0.11166,446,-0.3487,520,-0.1077
ENSG00000117481,NSUN4,11,0.00823,11,0.01068,11,-0.0721,16,0.58664,7,-0.6334
ENSG00000117480,FAAH,65,1.48762,27,0.01211,23,-0.2856,14,-0.9622,14,-1.0063
ENSG00000079277,MKNK1,20,0.31551,22,0.71108,12,-0.6046,10,-0.7851,14,-0.2410
ENSG00000123472,ATPAF1,99,-0.0934,101,-0.0855,101,-0.0865,147,0.54591,100,-0.0694
ENSG00000159658,EFCAB14,119,1.49648,33,-0.7912,41,-0.3820,77,0.73474,45,-0.1209
ENSG00000186377,CYP4X1,1,-4.3428,21,0.20715,26,0.72087,9,-1.0983,15,-0.4550
ENSG00000162368,CMPK1,104,0.41931,68,-0.3439,85,0.15712,85,0.09395,75,-0.0885
ENSG00000186094,AGBL4,3,-1.8984,14,0.81714,11,0.20167,5,-1.0740,3,-1.6792
ENSG00000162373,BEND5,8,-2.1760,40,0.39033,41,0.45861,16,-1.1594,25,-0.4683
ENSG00000162374,ELAVL4,17,-3.4384,163,-0.1611,273,1.18898,70,-1.3917,97,-0.9197
ENSG00000185104,FAF1,29,-0.0408,25,-0.3329,37,0.53002,30,0.01188,18,-0.7631
ENSG00000123091,RNF11,127,-1.4793,331,-0.0212,422,0.56981,236,-0.5421,301,-0.1637
ENSG00000085832,EPS15,117,-0.4651,141,-0.2556,208,0.68265,132,-0.2876,95,-0.7913
ENSG00000117859,OSBPL9,30,1.35947,9,-0.7036,11,-0.3887,26,1.16704,7,-0.9612
ENSG00000078618,NRDC,52,-0.4273,65,-0.1227,87,0.57202,48,-0.5506,48,-0.5635
ENSG00000169213,RAB3B,28,-1.6977,39,-1.5452,176,2.29271,23,-2.0159,43,-1.0722
ENSG00000117862,TXNDC12,31,0.02777,30,-0.0902,33,0.13460,39,0.37273,20,-0.6977
ENSG00000134717,BTF3L4,58,-0.4423,75,-0.0341,94,0.50447,51,-0.6156,54,-0.5411
ENSG00000157077,ZFYVE9,13,-1.3812,41,0.49858,37,0.24442,16,-1.0927,25,-0.4575
ENSG00000134748,PRPF38A,47,1.10027,16,-0.7782,19,-0.4838,46,1.07696,29,0.29454
ENSG00000134744,TUT4,40,1.07371,16,-0.5145,18,-0.2799,31,0.63430,20,-0.0875
ENSG00000162377,COA7,15,-0.3450,16,-0.3781,22,0.37077,27,0.56895,14,-0.4657
ENSG00000162378,ZYG11B,38,-2.0289,152,0.11170,185,0.60001,99,-0.5933,108,-0.4535
ENSG00000116171,SCP2,100,0.37630,67,-0.3564,86,0.18062,99,0.36074,61,-0.4178
ENSG00000162384,CZIB,61,0.21288,61,0.28250,44,-0.4115,58,0.13096,51,-0.0715
ENSG00000162385,MAGOH,26,-0.3314,34,0.17776,29,-0.1712,29,-0.1289,40,0.35442
ENSG00000157193,LRP8,7,-2.6516,32,-0.7146,77,1.47635,31,-0.6049,25,-0.9114
ENSG00000058804,NDC1,5,-0.9048,9,-0.2299,12,0.43216,14,0.54589,6,-0.6750
ENSG00000058799,YIPF1,20,-0.1418,19,-0.2630,26,0.39962,29,0.47576,10,-1.1748
ENSG00000081870,HSPB11,25,-0.9300,48,0.09621,54,0.38572,40,-0.2129,32,-0.5472
ENSG00000116212,LRRC42,9,-0.2660,10,-0.3187,16,0.81148,7,-0.6287,6,-1.0019
ENSG00000116209,TMEM59,286,0.57459,183,-0.1968,215,0.15918,222,0.16229,105,-1.0032
ENSG00000116221,MRPL37,31,-0.8921,55,0.01188,65,0.39959,47,-0.2623,46,-0.2704
ENSG00000157216,SSBP3,92,-1.3767,179,-0.4888,340,1.08499,167,-0.4656,144,-0.6981
ENSG00000243725,TTC4,11,-0.4335,14,-0.1196,19,0.64235,8,-0.9336,10,-0.5197
ENSG00000116133,DHCR24,137,-0.1392,128,-0.3274,205,0.79826,99,-0.6358,74,-1.0865
ENSG00000162402,USP24,29,0.22202,18,-0.7145,30,0.46194,29,0.25586,25,-0.0129
ENSG00000162407,PLPP3,120,-0.0138,51,-1.6369,84,-0.7588,597,3.02032,72,-0.8008
ENSG00000162409,PRKAA2,11,-1.9387,48,0.40911,48,0.38941,28,-0.5754,23,-0.8608
ENSG00000173406,DAB1,2,-2.3810,14,0.95776,5,-1.2123,16,0.79701,12,0.29483
ENSG00000162601,MYSM1,17,-0.2339,25,0.50703,20,-0.0320,11,-0.8780,14,-0.5635
ENSG00000177606,JUN,61,-0.5839,119,0.72527,81,-0.2054,72,-0.3220,45,-1.0442
ENSG00000172456,FGGY,4,-1.3012,11,0.30760,6,-0.8050,24,1.50957,8,-0.2278
ENSG00000134709,HOOK1,4,-2.6454,32,0.28975,37,0.68061,9,-1.6516,20,-0.5456
ENSG00000134716,CYP2J2,37,1.55373,8,-1.1498,8,-1.1112,43,1.87445,14,-0.0021
ENSG00000162599,NFIA,302,1.77145,44,-1.7084,102,-0.1217,228,1.25259,71,-0.6504
ENSG00000162604,TM2D1,49,-0.4045,59,-0.1544,78,0.49475,61,-0.0596,40,-0.7281
ENSG00000162607,USP1,41,0.72487,22,-0.3248,30,0.31513,22,-0.2655,15,-0.8503
ENSG00000116641,DOCK7,36,0.48208,17,-0.9129,26,-0.0253,67,1.54841,17,-0.6801
ENSG00000125703,ATG4C,82,2.23730,16,-0.7288,21,-0.1710,12,-0.9174,9,-1.4111
ENSG00000203965,EFCAB7,11,0.04253,8,-0.5229,16,1.07809,3,-1.5406,5,-1.1863
ENSG00000079739,PGM1,29,-0.4351,39,0.02448,32,-0.4061,78,1.13961,35,-0.1683
ENSG00000158966,CACHD1,9,-1.2082,20,-0.0980,22,0.16776,32,0.68693,18,-0.1849
ENSG00000162437,RAVER2,8,-0.4774,10,-0.2180,9,-0.4703,30,1.68248,8,-0.4421
ENSG00000162434,JAK1,37,-0.4524,55,0.25525,46,-0.1828,69,0.51785,36,-0.4934
ENSG00000162433,AK4,16,-1.7783,54,0.13001,51,-0.0024,68,0.46671,58,0.18806
ENSG00000116675,DNAJC6,240,-0.6173,373,0.09822,455,0.59609,199,-0.9019,177,-1.0849
ENSG00000213625,LEPROT,33,0.47289,17,-0.7030,18,-0.6537,72,1.82024,25,-0.0002
ENSG00000184588,PDE4B,80,0.70109,51,-0.0395,47,-0.1967,71,0.51990,25,-1.0945
ENSG00000118473,SGIP1,42,-1.1445,83,-0.1382,120,0.76139,69,-0.3994,51,-0.8529
ENSG00000198160,MIER1,36,0.60069,22,-0.2720,23,-0.1395,36,0.62380,19,-0.3654
ENSG00000142864,SERBP1,162,0.44962,119,-0.0689,126,0.07163,128,0.07276,76,-0.7311
ENSG00000116717,GADD45A,16,-1.0059,21,-0.7725,46,0.97223,44,0.56122,15,-1.0924
ENSG00000172380,GNG12,23,1.17699,5,-1.3441,3,-2.1211,59,3.10890,6,-0.8484
ENSG00000162595,DIRAS3,2,-2.0625,5,-1.4855,20,1.61993,15,0.42149,6,-0.8716
ENSG00000116729,WLS,60,-0.2976,45,-0.9662,81,0.25573,184,1.56241,52,-0.5266
ENSG00000033122,LRRC7,15,-1.8588,59,0.34751,60,0.40295,31,-0.7720,37,-0.4895
ENSG00000066557,LRRC40,16,-0.6597,27,0.17986,32,0.54861,11,-1.2143,14,-0.8982
ENSG00000116754,SRSF11,184,0.88097,101,-0.1418,108,0.00261,85,-0.3623,79,-0.4765
ENSG00000118454,ANKRD13C,27,-0.2160,30,-0.1248,37,0.36858,33,0.04753,20,-0.6823
ENSG00000197568,HHLA3,18,0.37415,13,-0.1424,15,0.25023,13,-0.0922,8,-0.8158
ENSG00000050628,PTGER3,0,-8.0520,24,2.47028,6,-1.2452,1,-2.7736,4,-1.6450
ENSG00000132485,ZRANB2,88,0.02202,82,-0.1166,106,0.49584,53,-0.7516,57,-0.6376
ENSG00000172260,NEGR1,19,-3.8067,275,0.19319,333,0.67824,126,-1.0738,208,-0.3075
ENSG00000178965,ERICH3,5,-3.3804,63,0.32055,73,0.73934,19,-1.6120,32,-0.8044
ENSG00000116791,CRYZ,13,-0.5982,20,0.12463,23,0.51264,13,-0.5388,8,-1.2377
ENSG00000162623,TYW3,25,-0.1062,26,-0.1243,35,0.58069,16,-0.8530,17,-0.7046
ENSG00000117054,ACADM,45,0.28092,31,-0.3864,41,0.19431,45,0.30779,34,-0.1628
ENSG00000137955,RABGGTB,63,0.58215,44,0.00222,44,0.01942,38,-0.2364,29,-0.6275
ENSG00000117069,ST6GALNAC5,2,-4.5324,60,0.77610,49,0.26315,14,-1.6624,31,-0.5559
ENSG00000142892,PIGK,32,0.22093,27,-0.0854,34,0.49106,19,-0.5748,11,-1.3697
ENSG00000154027,AK5,151,-1.4326,410,0.13694,534,0.81948,137,-1.5791,186,-1.1222
ENSG00000036549,AC118549.1,31,0.54372,19,-0.3188,26,0.35715,20,-0.1342,13,-0.8528
ENSG00000077254,USP33,60,-0.8551,108,0.07722,136,0.66869,54,-1.0135,55,-0.9779
ENSG00000180488,MIGA1,109,0.29048,80,-0.2727,119,0.67785,52,-0.8456,39,-1.2772
ENSG00000162613,FUBP1,25,-0.8698,50,0.29358,45,0.04912,51,0.22458,29,-0.6464
ENSG00000162616,DNAJB4,33,0.09426,34,0.14743,33,0.13335,25,-0.3629,20,-0.6860
ENSG00000117114,ADGRL2,0,-5.0587,33,0.58013,31,0.46529,9,-1.5161,17,-0.6092
ENSG00000137941,TTLL7,380,1.62471,100,-0.7940,176,0.44388,64,-1.2721,63,-1.2885
ENSG00000142875,PRKACB,257,-0.6116,403,0.12668,473,0.52585,221,-0.8458,211,-0.9167
ENSG00000117133,RPF1,13,-0.8479,24,0.06674,26,0.24334,24,0.00833,20,-0.2397
ENSG00000174021,GNG5,81,0.84791,34,-0.6895,29,-0.9834,122,1.57615,70,0.60413
ENSG00000117155,SSX2IP,8,-3.4815,113,0.52060,104,0.31528,55,-0.7849,70,-0.4043
ENSG00000162642,C1orf52,45,-0.6085,70,0.10390,81,0.46003,50,-0.4712,37,-0.9077
ENSG00000153904,DDAH1,108,-1.0640,184,-0.3458,238,0.22982,370,0.88704,206,-0.0717
ENSG00000117174,ZNHIT6,77,1.35859,26,-0.5808,37,0.16928,23,-0.6375,25,-0.4577
ENSG00000122417,ODF2L,15,-1.1725,38,0.36787,39,0.46382,11,-1.5500,21,-0.6651
ENSG00000097033,SH3GLB1,57,0.89667,29,-0.2835,26,-0.5048,61,1.03679,24,-0.4956
ENSG00000183291,SELENOF,129,0.40445,94,-0.1343,113,0.26946,87,-0.2254,60,-0.8063
ENSG00000153936,HS2ST1,14,-1.5733,41,0.02482,48,0.42197,42,0.06686,32,-0.3783
ENSG00000267272,LINC01140,1,-3.1715,10,0.09491,14,0.95337,0,-4.0326,8,-0.2277
ENSG00000143013,LMO4,114,-2.9227,1011,0.57502,938,0.38059,318,-1.4143,566,-0.5385
ENSG00000065243,PKN2,29,1.00819,11,-0.6740,15,-0.1031,19,0.31410,19,0.32057
ENSG00000137947,GTF2B,18,-0.4319,28,0.30787,27,0.24945,9,-1.4880,21,-0.2462
ENSG00000137944,KYAT3,10,-1.7401,30,-0.0276,42,0.74014,17,-0.8986,24,-0.3561
ENSG00000213516,RBMXL1,19,0.53766,13,-0.1431,15,0.20912,7,-0.9344,13,-0.1116
ENSG00000197147,LRRC8B,45,-0.9564,97,0.36453,102,0.48099,28,-1.6692,48,-0.8385
ENSG00000171488,LRRC8C,13,0.09240,11,-0.2505,15,0.31332,14,0.19354,8,-0.6138
ENSG00000171492,LRRC8D,80,1.60742,27,-0.3171,31,-0.0223,11,-1.4797,19,-0.7169
ENSG00000162664,ZNF326,61,1.50646,20,-0.4764,24,-0.0702,22,-0.1628,14,-0.8324
ENSG00000233593,LINC02609,17,-0.4236,25,0.19556,22,-0.0587,19,-0.3080,27,0.24671
ENSG00000122482,ZNF644,55,0.98807,24,-0.4324,31,0.06481,34,0.21858,19,-0.6819
ENSG00000172031,EPHX4,1,-3.8557,39,1.13049,25,-0.0042,4,-2.7485,17,-0.6536
ENSG00000189195,BTBD8,10,-3.2390,116,0.69321,96,0.19440,42,-1.1161,68,-0.4135
ENSG00000174842,GLMN,5,-1.1541,16,0.71608,12,-0.0452,4,-1.7029,12,-0.0768
ENSG00000122484,RPAP2,18,0.00014,20,0.24198,17,-0.1612,21,0.22126,12,-0.5672
ENSG00000067208,EVI5,53,1.06812,26,-0.1014,20,-0.6364,42,0.68691,22,-0.3727
ENSG00000122406,RPL5,816,0.80263,476,-0.1057,453,-0.2128,558,0.17742,400,-0.3485
ENSG00000154511,DIPK1A,37,0.04587,32,-0.2336,45,0.55977,31,-0.2254,17,-1.1405
ENSG00000143033,MTF2,21,0.60315,14,-0.1346,14,-0.0397,13,-0.1046,13,-0.1355
ENSG00000117500,TMED5,63,0.87383,29,-0.4658,39,0.12233,48,0.42583,20,-0.9087
ENSG00000117505,DR1,31,-0.7523,54,0.17526,56,0.27187,43,-0.2499,36,-0.5021
ENSG00000137942,FNBP1L,13,-0.6342,10,-1.2799,28,0.93136,39,1.15559,9,-1.0748
ENSG00000137936,BCAR3,11,-0.2189,10,-0.5463,11,-0.2196,33,1.63442,10,-0.3331
ENSG00000067334,DNTTIP2,37,-0.1905,43,0.09053,49,0.38698,25,-0.7613,26,-0.7054
ENSG00000023909,GCLM,19,-0.5975,26,-0.1884,34,0.41580,33,0.20264,21,-0.4487
ENSG00000117528,ABCD3,49,0.65270,24,-0.6679,35,0.19260,44,0.48184,29,-0.1622
ENSG00000117525,F3,13,-1.5031,20,-1.1364,21,-1.0764,189,3.12303,32,-0.1853
ENSG00000117519,CNN3,108,0.21482,65,-0.7702,80,-0.3628,262,1.75207,89,-0.0982
ENSG00000172339,ALG14,19,0.30881,15,-0.0074,16,0.05277,17,0.15548,9,-0.7814
ENSG00000152078,TLCD4,16,-1.2505,40,0.21002,40,0.17940,35,-0.0795,33,-0.1552
ENSG00000122481,RWDD3,15,0.35472,11,-0.0875,11,-0.0464,16,0.44254,8,-0.6209
ENSG00000228971,LINC02607,1,-5.3895,29,-0.8198,81,1.91409,16,-1.4639,16,-1.4550
ENSG00000117569,PTBP2,70,0.68706,38,-0.4086,55,0.41245,33,-0.5292,32,-0.5581
ENSG00000162627,SNX7,6,-1.1424,12,-0.1323,13,0.02768,27,1.14967,9,-0.5407
ENSG00000117598,PLPPR5,7,-2.2029,31,0.01411,41,0.69503,24,-0.3973,21,-0.6041
ENSG00000117600,PLPPR4,9,-3.9198,146,0.31401,176,0.81868,48,-1.4716,58,-1.2135
ENSG00000162688,AGL,14,-0.8322,21,-0.2356,27,0.32334,33,0.53381,20,-0.2673
ENSG00000117620,SLC35A3,25,0.83325,12,-0.4549,18,0.44123,8,-0.8544,10,-0.5184
ENSG00000156875,MFSD14A,56,0.45951,39,-0.1433,49,0.34205,28,-0.6220,26,-0.7243
ENSG00000137992,DBT,35,0.20606,23,-0.6086,38,0.49335,35,0.17400,26,-0.2654
ENSG00000137996,RTCA,22,-0.9579,38,-0.1703,56,0.81143,26,-0.6944,25,-0.7707
ENSG00000181656,GPR88,0,-7.2978,26,2.67791,4,-1.8496,4,-1.3723,5,-1.2604
ENSG00000162694,EXTL2,4,-2.8756,45,0.82144,31,-0.1431,26,-0.3344,25,-0.4178
ENSG00000162695,SLC30A7,14,0.77816,9,0.00066,8,-0.2024,9,0.03078,6,-0.5161
ENSG00000117543,DPH5,10,-0.3045,10,-0.3530,15,0.56427,13,0.10455,8,-0.6239
ENSG00000170989,S1PR1,21,-0.8909,25,-0.8217,20,-1.2093,170,2.81525,38,0.04090
ENSG00000118733,OLFM3,6,-3.1341,65,0.58180,63,0.50104,16,-1.7796,29,-0.8569
ENSG00000185946,RNPC3,51,1.16376,25,-0.0348,17,-0.7669,40,0.75384,17,-0.5673
ENSG00000198890,PRMT6,8,-0.5619,13,0.39551,11,-0.0595,15,0.44402,4,-1.5265
ENSG00000162631,NTNG1,4,-2.0119,32,1.92579,10,-1.0896,3,-2.2205,11,-0.6871
ENSG00000162636,FAM102B,9,-2.7682,46,-0.5450,99,1.40802,25,-1.3298,41,-0.5667
ENSG00000162639,HENMT1,5,-2.3734,26,0.18833,33,0.83690,10,-1.3524,11,-1.1225
ENSG00000134186,PRPF38B,83,1.25798,35,-0.2046,35,-0.2415,37,-0.0961,27,-0.5456
ENSG00000116266,STXBP3,97,1.24866,34,-0.6012,51,0.25013,52,0.20393,13,-1.8781
ENSG00000121957,GPSM2,51,1.84431,11,-0.8580,12,-0.8059,36,1.20911,12,-0.5978
ENSG00000121940,CLCC1,36,0.57310,20,-0.4299,27,0.17658,34,0.47083,16,-0.6854
ENSG00000085433,WDR47,30,-2.0807,114,-0.1134,182,1.09546,63,-0.9902,44,-1.5252
ENSG00000197780,TAF13,91,0.26358,74,-0.1046,87,0.27073,58,-0.4529,59,-0.4178
ENSG00000215717,TMEM167B,44,0.02897,40,-0.1359,50,0.34955,33,-0.3945,34,-0.3390
ENSG00000179902,C1orf194,4,-1.1275,8,-0.1270,10,0.43374,6,-0.5164,11,0.33141
ENSG00000116299,KIAA1324,6,-1.6107,19,0.26812,22,0.62755,9,-0.9040,8,-1.2240
ENSG00000031698,SARS,114,-1.0725,257,0.27338,266,0.35613,141,-0.7471,170,-0.4678
ENSG00000143126,CELSR2,67,-0.8173,115,0.04029,142,0.55655,79,-0.5582,69,-0.7551
ENSG00000134222,PSRC1,23,0.22667,24,0.44391,20,-0.0486,12,-0.7588,10,-1.0449
ENSG00000134243,SORT1,291,0.89970,148,-0.2870,199,0.39755,99,-0.8216,75,-1.2333
ENSG00000143106,PSMA5,56,-0.4991,92,0.41060,84,0.18624,52,-0.6002,39,-1.0406
ENSG00000174151,CYB561D1,2,-2.1633,11,-0.0951,14,0.62634,5,-1.0487,14,0.37586
ENSG00000181754,AMIGO1,8,-1.9201,34,0.33182,31,0.14292,26,-0.2039,29,-0.0304
ENSG00000065135,GNAI3,26,0.51572,11,-0.9765,19,0.08608,40,1.23722,17,-0.1717
ENSG00000116337,AMPD2,14,-2.0651,69,0.53390,49,-0.2812,66,0.28660,58,0.07604
ENSG00000168765,GSTM4,17,-0.7886,33,0.39422,29,0.09677,22,-0.3824,20,-0.5046
ENSG00000134201,GSTM5,63,0.11356,35,-1.0108,33,-1.1184,220,2.35992,87,0.62837
ENSG00000134202,GSTM3,48,-0.4126,49,-0.5077,57,-0.2033,139,1.34075,75,0.30068
ENSG00000168710,AHCYL1,363,0.72461,140,-1.0319,195,-0.3865,670,1.82226,190,-0.3162
