top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,HumanPilot_anno
51,enrichment,Sp09D09,GRIP2,8.24650439968347,6.52573475850414e-15,1.5963738597470129e-12,2130,1.7766987198573665,ENSG00000144596,L4~Sp09D09
52,enrichment,Sp09D09,ELFN1,8.242483111096387,6.704501688669861e-15,1.6085646743816383e-12,4461,1.9184300011510484,ENSG00000225968,L4~Sp09D09
53,enrichment,Sp09D09,ELAVL2,8.14006933323409,1.3309424373938136e-14,3.1329882733821165e-12,5562,1.1952847747561244,ENSG00000107105,L4~Sp09D09
54,enrichment,Sp09D09,CITED2,8.132918422380907,1.3959530088044784e-14,3.2251684699712354e-12,4351,1.4235407877392625,ENSG00000164442,L4~Sp09D09
55,enrichment,Sp09D09,MAFB,8.078360551627613,2.0069475385138917e-14,4.5524868164544204e-12,11437,1.8016870168548347,ENSG00000204103,L4~Sp09D09
56,enrichment,Sp09D09,DLX6-AS1,8.049751180945957,2.4264001004642022e-14,5.405672795248462e-12,4769,1.9879525625216272,ENSG00000231764,L4~Sp09D09
57,enrichment,Sp09D09,CACNA2D2,8.022669982885418,2.9028588039000336e-14,6.353695866220494e-12,2314,1.7685234507076684,ENSG00000007402,L4~Sp09D09
58,enrichment,Sp09D09,VIP,8.011718296157126,3.120826883281703e-14,6.713006240659057e-12,4389,2.191272028176955,ENSG00000146469,L4~Sp09D09
59,enrichment,Sp09D09,PTPRM,7.989066015242954,3.624315969111796e-14,7.663892547565892e-12,10259,1.0039972314176557,ENSG00000173482,L4~Sp09D09
60,enrichment,Sp09D09,PCP4L1,7.982440623677053,3.7862027021155574e-14,7.872777485265616e-12,911,2.1372623950144876,ENSG00000248485,L4~Sp09D09
61,enrichment,Sp09D09,PIP5K1B,7.968464956320944,4.1514988321476264e-14,8.490835972110456e-12,5648,1.3159123130090322,ENSG00000107242,L4~Sp09D09
62,enrichment,Sp09D09,IGF1,7.929713675507369,5.356713467822427e-14,1.0779089874927839e-11,7691,1.7862582016927169,ENSG00000017427,L4~Sp09D09
63,enrichment,Sp09D09,ST8SIA4,7.918712668763519,5.757895035878431e-14,1.1402460074225285e-11,3488,1.6013730633364411,ENSG00000113532,L4~Sp09D09
64,enrichment,Sp09D09,NPY,7.903758096245226,6.351248298403338e-14,1.2380964651700008e-11,4538,1.967263154624132,ENSG00000122585,L4~Sp09D09
65,enrichment,Sp09D09,SPOCK2,7.841600137075452,9.53634559451589e-14,1.8303915021104653e-11,6234,0.5356310971935719,ENSG00000107742,L4~Sp09D09
66,enrichment,Sp09D09,SCN1A,7.83027427480945,1.0267275258661985e-13,1.9408261534404082e-11,1777,1.6223979454828452,ENSG00000144285,L4~Sp09D09
67,enrichment,Sp09D09,CALY,7.826758600437776,1.0505224849978346e-13,1.9561669437064156e-11,6509,0.8477741336087309,ENSG00000130643,L4~Sp09D09
68,enrichment,Sp09D09,RPP25,7.767473742400657,1.5444844499348205e-13,2.833674705498062e-11,8808,1.5783080389424484,ENSG00000178718,L4~Sp09D09
69,enrichment,Sp09D09,UBASH3B,7.763850575506306,1.5812025797747746e-13,2.8589975920681287e-11,7187,1.7876633576838141,ENSG00000154127,L4~Sp09D09
70,enrichment,Sp09D09,NETO2,7.725039363056898,2.0328647621671464e-13,3.6231458246853315e-11,9244,1.188509889990819,ENSG00000171208,L4~Sp09D09
71,enrichment,Sp09D09,SIAH3,7.68384444348165,2.6519323838071557e-13,4.659930763433532e-11,7996,1.7441190783592353,ENSG00000215475,L4~Sp09D09
72,enrichment,Sp09D09,FSTL5,7.656898486114879,3.1540977276364657e-13,5.465350451387854e-11,3177,1.6541049774333338,ENSG00000168843,L4~Sp09D09
73,enrichment,Sp09D09,PAM,7.650044579461875,3.296137404368672e-13,5.6332342817676096e-11,3489,0.9493346575393321,ENSG00000145730,L4~Sp09D09
74,enrichment,Sp09D09,TCF4,7.645154174620026,3.401328435088942e-13,5.7344558859688695e-11,10372,0.6033212394715328,ENSG00000196628,L4~Sp09D09
75,enrichment,Sp09D09,TAC3,7.63731874465852,3.5768156960855137e-13,5.949913683248383e-11,7549,1.8760952907060966,ENSG00000166863,L4~Sp09D09
76,enrichment,Sp09D09,CCK,7.573096761172818,5.395648363757447e-13,8.857382761347093e-11,2216,1.3111516568680714,ENSG00000187094,L4~Sp09D09
77,enrichment,Sp09D09,PLCXD3,7.5189017937300475,7.620413616750165e-13,1.234704938734741e-10,3324,1.2824742453956193,ENSG00000182836,L4~Sp09D09
78,enrichment,Sp09D09,LYPD6,7.475655449349066,1.0026194881726113e-12,1.6036770172360896e-10,1737,1.6657126007427379,ENSG00000187123,L4~Sp09D09
79,enrichment,Sp09D09,ENTPD3,7.444745292180872,1.219093166202811e-12,1.92524130905649e-10,2211,1.8068117272993633,ENSG00000168032,L4~Sp09D09
80,enrichment,Sp09D09,NTN4,7.426924725499544,1.3642156826105689e-12,2.127494357031182e-10,7672,1.4908852263622188,ENSG00000074527,L4~Sp09D09
81,enrichment,Sp09D09,AL365361.1,7.42004834459326,1.4246601539479889e-12,2.1943284050191492e-10,651,1.6161003876808957,ENSG00000259834,L4~Sp09D09
82,enrichment,Sp09D09,INPP5F,7.3686067854118775,1.9688405221170637e-12,2.9955188236503036e-10,6458,0.7150002633094795,ENSG00000198825,L4~Sp09D09
83,enrichment,Sp09D09,CYGB,7.36449801616131,2.0202523984800308e-12,3.0035956449543695e-10,10139,1.6819314875416662,ENSG00000161544,L4~Sp09D09
84,enrichment,Sp09D09,TACR1,7.364336589465385,2.022299087657639e-12,3.0035956449543695e-10,1543,1.6377470535081942,ENSG00000115353,L4~Sp09D09
85,enrichment,Sp09D09,RND3,7.360035366841721,2.0775926693616192e-12,3.04941719328889e-10,1739,1.7110257584691333,ENSG00000115963,L4~Sp09D09
86,enrichment,Sp09D09,GRIA4,7.2902160740276045,3.2144627830970885e-12,4.663213683944102e-10,7095,0.9288968982738492,ENSG00000152578,L4~Sp09D09
87,enrichment,Sp09D09,CALB2,7.24694858395743,4.20714491013391e-12,6.033142517106973e-10,9393,1.349648886711723,ENSG00000172137,L4~Sp09D09
88,enrichment,Sp09D09,ANK1,7.22613956281267,4.786726936968204e-12,6.786273325638104e-10,5197,1.6853065846101514,ENSG00000029534,L4~Sp09D09
89,enrichment,Sp09D09,SCN7A,7.212473944221856,5.2094447059403765e-12,7.302587882169903e-10,1779,1.709286204364143,ENSG00000136546,L4~Sp09D09
90,enrichment,Sp09D09,VWC2,7.182095763051043,6.285348141292938e-12,8.712889267863412e-10,4634,1.6750901256785984,ENSG00000188730,L4~Sp09D09
91,enrichment,Sp09D09,LBH,7.145727269197164,7.864123922925503e-12,1.0781627479386657e-9,1361,1.6519753483248356,ENSG00000213626,L4~Sp09D09
92,enrichment,Sp09D09,WLS,7.105558891069979,1.0063836650464467e-11,1.3647437614260292e-9,502,0.7310959204757005,ENSG00000116729,L4~Sp09D09
93,enrichment,Sp09D09,GRIN2D,7.062440479926758,1.3100908883836445e-11,1.7574939702660591e-9,11072,1.6215104730506786,ENSG00000105464,L4~Sp09D09
94,enrichment,Sp09D09,KCNC1,7.043032255019162,1.47470954085091e-11,1.9572847054953144e-9,6640,1.3443795953737665,ENSG00000129159,L4~Sp09D09
95,enrichment,Sp09D09,RET,7.0365916591217985,1.5337145552475067e-11,2.0141708201334625e-9,6144,1.6319347243901463,ENSG00000165731,L4~Sp09D09
96,enrichment,Sp09D09,SLC10A4,7.007093302045089,1.8350505494524266e-11,2.3848011098925497e-9,2926,1.7869136081505117,ENSG00000145248,L4~Sp09D09
97,enrichment,Sp09D09,CAMK2N2,6.993162148030058,1.9969351637517126e-11,2.5684291858728215e-9,2714,0.795585515792169,ENSG00000163888,L4~Sp09D09
98,enrichment,Sp09D09,GRIP1,6.9720445641213376,2.26948508226703e-11,2.8891934577921906e-9,7597,1.6652416169503512,ENSG00000155974,L4~Sp09D09
99,enrichment,Sp09D09,AC121493.1,6.941161053045186,2.735172371670208e-11,3.446869748379547e-9,2392,1.5012876730343878,ENSG00000270059,L4~Sp09D09
100,enrichment,Sp09D09,KLHDC8A,6.930797160872329,2.911602850102885e-11,3.632515715788359e-9,1067,1.6786923322403116,ENSG00000162873,L4~Sp09D09
