Cluster,Description,geneID,p.adjust,GeneRatio,ONTOLOGY,n_valid,valid_genes,n_valid_anc,valid_genes_anc,GeneRatio_num
Oligo-3_up_ALL,regulation of calcium ion transmembrane transport,GNB5/DIAPH1/LYN/ASPH/ATP1A2/PDE4D/JPH3/CX3CL1/STIM1/TRPC3/CACNA1C/CACNB2/CACNB4/AHNAK/CALM3,0.025984021602355176,15/596,BP,0,,0,,0.025167785234899327
Oligo-3_up_ALL,protein localization to synapse,GPC6/OLFM1/BAIAP2/GRIP1/PCLO/GRIP2/LGI1/CACNA2D2/NRXN1/HOMER1/CLSTN3,0.02667612743210364,11/596,BP,0,,0,,0.018456375838926176
Oligo-3_up_ALL,cell junction assembly,CDH7/CDH10/FARP1/SORBS1/NRG3/MPP7/LRFN5/CBLN2/GABRB3/CYFIP2/PCLO/GPM6A/ITGA6/ITGB4/LAMC1/SMAD3/MEF2C/NRCAM/PLXNA2/PARD3/SLC12A5/ADGRB1/NLGN4X/CASKIN1/BCR/RTN4R/SNAP25/THBS1/TLR2/VEGFA/DCLK1/NRXN1/ROCK2/CLSTN3/SPOCK2,0.02728332770132669,35/596,BP,2,NRG3/GPM6A,0,,0.0587248322147651
Oligo-3_up_ALL,negative regulation of leukocyte activation,MERTK/CEBPB/CNR1/LRFN5/HLA-E/ID2/INPP5D/ILDR2/LYN/AXL/PTPRC/CX3CL1/SAMSN1/RUNX3/CD69/RIPOR2,0.02743655054004187,16/596,BP,0,,0,,0.026845637583892617
Oligo-3_up_ALL,eye development,MERTK/COL4A1/JAG1/FGF2/FOS/GPM6A/LAMA1/HCN1/SMAD3/MAF/NHS/NOTCH2/ATP2B2/PDGFRB/PER1/ADAMTS9/SLC17A7/RARB/BCL11B/SLC1A1/BMPR2/ZEB1/THRB/TUB/VEGFA/VIM/CACNA1C/PXDN,0.027817757276676115,28/596,BP,3,FOS/GPM6A/SLC17A7,0,,0.04697986577181208
Oligo-3_up_ALL,blood vessel remodeling,JAG1/EPAS1/FLNA/MEF2C/AXL/BCR/BMPR2,0.027817757276676115,7/596,BP,0,,0,,0.01174496644295302
Oligo-3_up_ALL,cAMP-mediated signaling,PDE7B/PDE3B/PDE4A/PDE4D/PDE1B/PDE8B/NRXN1,0.027817757276676115,7/596,BP,0,,0,,0.01174496644295302
Oligo-3_up_ALL,skeletal system morphogenesis,COL11A1/PPARGC1B/FOSL2/MTHFD1L/LAMA5/SMAD3/MEF2C/CHST11/PRRX1/SOX6/RARB/BMPR2/SOX5/ZEB1/VEGFA/COL27A1/DHRS3,0.028077565458509805,17/596,BP,1,CHST11,0,,0.028523489932885907
Oligo-3_up_ALL,cellular response to metal ion,ABCC9/ADCY8/LRRK2/CPNE4/CPNE8/FOS/CPNE7/JUNB/KCNQ3/MEF2C/ASPH/PRKAA2/CPNE5/SLC1A1/ADGRV1/NRXN1,0.028101146135311603,16/596,BP,3,LRRK2/CPNE4/FOS,0,,0.026845637583892617
Oligo-3_up_ALL,regulation of cation channel activity,GNB5/FGF14/ASPH/JPH3/STIM1/CACNB2/CACNB4/AHNAK/CALM3/HOMER1,0.028101146135311603,10/596,BP,0,,0,,0.016778523489932886
Oligo-3_up_ALL,regulation of postsynapse organization,BAIAP2/LRRK2/EPHA4/CYFIP2/NRCAM/PAK3/ASAP1/SLC12A5/CASKIN1/RTN4R/CAPRIN2/LRP8/CAMK2B/DCLK1/HOMER1,0.028101146135311603,15/596,BP,1,LRRK2,0,,0.025167785234899327
Oligo-3_up_ALL,synaptic vesicle fusion to presynaptic active zone membrane,ERC2/SYT13/SNAP25/STXBP1/SYT4/DOC2A,0.028101146135311603,6/596,BP,0,,0,,0.010067114093959731
Oligo-3_up_ALL,positive regulation of filopodium assembly,DPYSL3/GPM6A/PALM/FNBP1L/TENM2/RIPOR2,0.028101146135311603,6/596,BP,1,GPM6A,0,,0.010067114093959731
Oligo-3_up_ALL,vesicle fusion to plasma membrane,ERC2/SYT13/SNAP25/STXBP1/SYT4/DOC2A,0.028101146135311603,6/596,BP,0,,0,,0.010067114093959731
Oligo-3_up_ALL,regulation of sodium ion transmembrane transporter activity,FGF14/FXYD1/TESC/WNK2/UTRN/YWHAH,0.028101146135311603,6/596,BP,0,,0,,0.010067114093959731
Oligo-3_up_ALL,myeloid cell differentiation,IKZF1/CEBPB/PPARGC1B/JAG1/EPAS1/FLNA/VPS13A/FOS/FOSL2/ID2/INPP5D/JUNB/LYN/MAF/MEF2C/KITLG/NOTCH2/PDE1B/PIK3CD/PPARG/TESC/ZFP36L1/STAT1/TFRC/TLR2/VEGFA/ZFP36/CAMK4/PRXL2A,0.028101146135311603,29/596,BP,2,IKZF1/FOS,0,,0.04865771812080537
Oligo-3_up_ALL,insulin secretion,RAPGEF4/ADCY8/CNR1/ABAT/PLCB1/MYRIP/PCLO/ILDR2/BMAL1/PTPRN/PTPRN2/SNAP25/STX1A/VGF/CAMK2G/PDE8B/SYTL4,0.02853828702608346,17/596,BP,0,,0,,0.028523489932885907
Oligo-3_up_ALL,calcium-ion regulated exocytosis,RAPGEF4/SYT13/SNAP25/STX1A/STXBP1/SYN2/SYT4/DOC2A/SYT12,0.02892424568924706,9/596,BP,0,,0,,0.015100671140939598
Oligo-3_up_ALL,regulation of calcium ion transmembrane transporter activity,GNB5/ASPH/JPH3/STIM1/CACNB2/CACNB4/AHNAK/CALM3,0.02892424568924706,8/596,BP,0,,0,,0.013422818791946308
Oligo-3_up_ALL,nuclear receptor-mediated glucocorticoid signaling pathway,BMAL1/PER1/LMO3/YWHAH,0.02892424568924706,4/596,BP,1,LMO3,0,,0.006711409395973154
Oligo-3_up_ALL,regulation of synaptic vesicle fusion to presynaptic active zone membrane,ERC2/SYT13/STXBP1/SYT4/DOC2A,0.02892424568924706,5/596,BP,0,,0,,0.008389261744966443
Oligo-3_up_ALL,regulation of synaptic vesicle membrane organization,ERC2/SYT13/STXBP1/SYT4/DOC2A,0.02892424568924706,5/596,BP,0,,0,,0.008389261744966443
Oligo-3_up_ALL,central nervous system neuron development,ADARB1/DCLK2/EPHA4/FOXG1/MAP2/NR4A2/SLC4A10/BTG2/AGBL4/DCLK1/B4GALT6,0.02892424568924706,11/596,BP,0,,0,,0.018456375838926176
Oligo-3_up_ALL,myeloid leukocyte migration,MICOS10-NBL1/VAV3/DUSP1/PLCB1/ITGA9/LYN/KITLG/NBL1/PIK3CD/CAMK1D/BCR/CX3CL1/THBS1/VEGFA/SCG2/RIN3/RIPOR2,0.02933673092297381,17/596,BP,0,,0,,0.028523489932885907
Oligo-3_up_ALL,visual system development,MERTK/COL4A1/JAG1/FGF2/FOS/GPM6A/LAMA1/HCN1/SMAD3/MAF/NHS/NOTCH2/ATP2B2/PDGFRB/PER1/ADAMTS9/SLC17A7/RARB/BCL11B/SLC1A1/BMPR2/ZEB1/THRB/TUB/VEGFA/VIM/CACNA1C/PXDN,0.02989832908694535,28/596,BP,3,FOS/GPM6A/SLC17A7,0,,0.04697986577181208
Oligo-3_up_ALL,antigen receptor-mediated signaling pathway,VAV3/BTN2A1/RFTN1/FOSL2/INPP5D/ITK/LYN/MEF2C/PDE4D/PIK3CD/PTPRC/EZR/CACNB4/CARD11/SKAP1/TESPA1,0.02989832908694535,16/596,BP,1,TESPA1,1,RFTN1,0.026845637583892617
Oligo-3_up_ALL,neural precursor cell proliferation,LRRK2/FGF2/FOXG1/FLNA/ACSL6/ID2/LYN/TAFA1/RARB/RORA/CX3CL1/SOX5/VEGFA/BTG2/FZD3,0.03012950402717785,15/596,BP,1,LRRK2,0,,0.025167785234899327
Oligo-3_up_ALL,muscle adaptation,INPP5F/IGFBP5/SMAD3/PPARG/RGS4/TNFRSF1B/TRPC3/NR4A3/CAMK2B/CAMK2G/ROCK2,0.030722305299639305,11/596,BP,1,IGFBP5,0,,0.018456375838926176
Oligo-3_up_ALL,purine ribonucleotide catabolic process,COL6A1/PDE7B/HK1/PDE4A/PDE4D/PFKP/PGM1/PKM/PRKAA2/UCHL1/PDE8B/SLC4A4/GDA,0.030722305299639305,13/596,BP,1,SLC4A4,0,,0.02181208053691275
Oligo-3_up_ALL,regulation of nervous system process,BAIAP2/LRRK2/ABAT/SYNE1/TENM4/ITGAX/PARD3/NLGN4X/RGS4/STX1A/TNFRSF1B/NRXN1/ROCK2,0.030722305299639305,13/596,BP,1,LRRK2,0,,0.02181208053691275
Oligo-3_up_ALL,striated muscle hypertrophy,INPP5F/IGFBP5/SMAD3/PPARG/PRKG1/RGS4/TNFRSF1B/TRPC3/NR4A3/ROCK2,0.031093379766192603,10/596,BP,1,IGFBP5,0,,0.016778523489932886
Oligo-3_up_ALL,gamma-aminobutyric acid biosynthetic process,ABAT/GAD1/GAD2,0.031093379766192603,3/596,BP,2,GAD1/GAD2,0,,0.0050335570469798654
Oligo-3_up_ALL,D-amino acid transport,GFAP/SLC1A1/SLC1A2,0.031093379766192603,3/596,BP,0,,0,,0.0050335570469798654
Oligo-3_up_ALL,negative regulation of monocyte chemotaxis,MICOS10-NBL1/DUSP1/NBL1,0.031093379766192603,3/596,BP,0,,0,,0.0050335570469798654
Oligo-3_up_ALL,negative regulation of steroid hormone biosynthetic process,DKK3/BMP5/PDE8B,0.031093379766192603,3/596,BP,0,,0,,0.0050335570469798654
Oligo-3_up_ALL,membrane repolarization during atrial cardiac muscle cell action potential,FLNA/KCNJ3/KCNN2,0.031093379766192603,3/596,BP,0,,0,,0.0050335570469798654
Oligo-3_up_ALL,regulation of guanyl-nucleotide exchange factor activity,EPHA4/RIPOR1/RIPOR2,0.031093379766192603,3/596,BP,0,,0,,0.0050335570469798654
Oligo-3_up_ALL,multicellular organismal response to stress,COL6A1/HCN1/MEF2C/ATP1A2/NR4A2/SCN3A/SCN9A/SLC1A1/THBS1/CAPN2/PDE8B,0.03237942003755729,11/596,BP,0,,0,,0.018456375838926176
Oligo-3_up_ALL,regulation of myeloid leukocyte differentiation,CEBPB/PPARGC1B/FOS/ID2/INPP5D/LYN/KITLG/NOTCH2/TESC/ZFP36L1/CAMK4/PRXL2A,0.03255598213263693,12/596,BP,1,FOS,0,,0.020134228187919462
Oligo-3_up_ALL,negative regulation of cell activation,MERTK/CEBPB/CNR1/LRFN5/HLA-E/ID2/INPP5D/ILDR2/LYN/AXL/PRKG1/PTPRC/CX3CL1/SAMSN1/RUNX3/CD69/RIPOR2,0.03255598213263693,17/596,BP,0,,0,,0.028523489932885907
Oligo-3_up_ALL,regulation of chemotaxis,MICOS10-NBL1/DUSP1/FGF2/LYN/SMAD3/NBL1/NTRK3/PDGFRB/CAMK1D/SMOC2/ST6GAL1/BMPR2/THBS1/VEGFA/SCG2/RIN3/RIPOR2,0.03255598213263693,17/596,BP,1,NTRK3,1,NTRK3,0.028523489932885907
Oligo-3_up_ALL,sensory system development,MERTK/COL4A1/JAG1/FGF2/FOS/GPM6A/LAMA1/HCN1/SMAD3/MAF/NHS/NOTCH2/ATP2B2/PDGFRB/PER1/ADAMTS9/SLC17A7/RARB/BCL11B/SLC1A1/BMPR2/ZEB1/THRB/TUB/VEGFA/VIM/CACNA1C/PXDN,0.03255598213263693,28/596,BP,3,FOS/GPM6A/SLC17A7,0,,0.04697986577181208
Oligo-3_up_ALL,response to axon injury,DPYSL3/EPHA4/FGF2/INPP5F/FLNA/LYN/AXL/SLC1A1/RTN4R/STK24,0.03293485251135794,10/596,BP,0,,0,,0.016778523489932886
Oligo-3_up_ALL,membrane depolarization during cardiac muscle cell action potential,ATP1A2/SCN3B/CACNA1C/CACNA1D/CACNB2,0.03294431646627999,5/596,BP,0,,0,,0.008389261744966443
Oligo-3_up_ALL,regulation of voltage-gated calcium channel activity,GNB5/CACNB2/CACNB4/AHNAK/CALM3,0.03294431646627999,5/596,BP,0,,0,,0.008389261744966443
Oligo-3_up_ALL,neuromuscular junction development,FARP1/LRRK2/COL4A1/PDZRN3/SNTA1/CACNB2/CACNB4/CACNA2D2,0.03302371744576914,8/596,BP,2,LRRK2/SNTA1,0,,0.013422818791946308
Oligo-3_up_ALL,regulation of muscle hypertrophy,IGFBP5/SMAD3/PPARG/RGS4/TNFRSF1B/TRPC3/NR4A3/ROCK2,0.03302371744576914,8/596,BP,1,IGFBP5,0,,0.013422818791946308
Oligo-3_up_ALL,memory,ADCY8/CNR1/PTCHD1/SORCS3/PLCB1/FOS/JPH3/SCN2A/SLC1A1/SNAP25/SYT4/CAMK4/CCND2,0.03302371744576914,13/596,BP,1,FOS,0,,0.02181208053691275
Oligo-3_up_ALL,regulation of circadian rhythm,PPARGC1A/ID2/BMAL1/PER1/PPARG/PRKAA2/PRKG1/MAPK10/BMAL2/RORA/BHLHE40/ROCK2,0.03383376530058802,12/596,BP,0,,0,,0.020134228187919462
Oligo-3_up_ALL,regulation of neuron projection regeneration,EPHA4/INPP5F/FLNA/PRRX1/RTN4R/STK24,0.03443365244007865,6/596,BP,0,,0,,0.010067114093959731
Oligo-3_up_ALL,muscle hypertrophy,INPP5F/IGFBP5/SMAD3/PPARG/PRKG1/RGS4/TNFRSF1B/TRPC3/NR4A3/ROCK2,0.034571096732819044,10/596,BP,1,IGFBP5,0,,0.016778523489932886
Oligo-3_up_ALL,regulation of release of sequestered calcium ion into cytosol,DIAPH1/LYN/ASPH/ATP1A2/PDE4D/JPH3/CX3CL1/CACNA1C/CALM3,0.034571096732819044,9/596,BP,0,,0,,0.015100671140939598
Oligo-3_up_ALL,nuclear receptor-mediated corticosteroid signaling pathway,BMAL1/PER1/LMO3/YWHAH,0.034571096732819044,4/596,BP,1,LMO3,0,,0.006711409395973154
Oligo-3_up_ALL,negative regulation of amino acid transport,ABAT/GRM7/PRKG1/RGS4,0.034571096732819044,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,regulation of myoblast fusion,ADGRB1/CAPN2/CD53/RIPOR2,0.034571096732819044,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,negative regulation of smooth muscle cell proliferation,PPARGC1A/IGFBP5/MEF2C/PPARG/PRKG1/NDRG4/BMPR2,0.03467177277485908,7/596,BP,1,IGFBP5,0,,0.01174496644295302
Oligo-3_up_ALL,positive regulation of cell adhesion,VAV3/MAP3K8/ECM2/EPHA4/FLNA/LAMA1/HLA-E/ITGA6/ITGA4/LAMC1/LYN/SMAD3/KITLG/APBB1IP/CARMIL1/PTPRC/PLEKHA2/RREB1/CX3CL1/TFRC/UTRN/VEGFA/NR4A3/DOCK8/CARD11/SKAP1/RUNX3/CHRD/CD44/SPOCK2/TESPA1,0.034708592653732405,31/596,BP,1,TESPA1,0,,0.05201342281879195
Oligo-3_up_ALL,cellular response to monoamine stimulus,GNB5/LRRK2/FLNA/PALM/GNG2/RGS4/SLC1A1/NR4A3,0.03560718954211177,8/596,BP,1,LRRK2,0,,0.013422818791946308
Oligo-3_up_ALL,cellular response to catecholamine stimulus,GNB5/LRRK2/FLNA/PALM/GNG2/RGS4/SLC1A1/NR4A3,0.03560718954211177,8/596,BP,1,LRRK2,0,,0.013422818791946308
Oligo-3_up_ALL,regulation of amine transport,CNR1/ABAT/GRM7/ATP1A2/PRKG1/RGS4/STX1A/STXBP1/SYT4/SLC7A5,0.03716914916575461,10/596,BP,0,,0,,0.016778523489932886
Oligo-3_up_ALL,synapse assembly,FARP1/NRG3/LRFN5/CBLN2/GABRB3/CYFIP2/PCLO/GPM6A/MEF2C/NRCAM/PLXNA2/SLC12A5/ADGRB1/NLGN4X/CASKIN1/RTN4R/SNAP25/TLR2/DCLK1/NRXN1/CLSTN3/SPOCK2,0.03723363268041238,22/596,BP,2,NRG3/GPM6A,0,,0.03691275167785235
Oligo-3_up_ALL,regulation of exocytosis,RAPGEF4/RAB3C/LRRK2/RAB26/PCLO/LYN/NSF/SYT13/BCR/STX1A/STXBP1/SYT4/CACNB4/DOC2A/SYT12/SYTL4,0.03723363268041238,16/596,BP,1,LRRK2,0,,0.026845637583892617
Oligo-3_up_ALL,central nervous system neuron differentiation,ADARB1/UNC5D/DCLK2/EPHA4/FOXG1/CHD5/MAP2/NR4A2/SLC4A10/BRINP2/RORA/BCL11B/BTG2/AGBL4/DCLK1/B4GALT6/NRXN1,0.0375542113543144,17/596,BP,0,,0,,0.028523489932885907
Oligo-3_up_ALL,response to peptide hormone,BAIAP2/MERTK/SORBS1/RAB31/ADCY8/COL6A1/SESN3/CSF2RA/EPHA4/PLCB1/FOS/NR4A1/IGFBP5/LYN/SMAD3/NTRK3/NR4A2/PDE3B/PDGFRB/PKM/PPARG/AXL/ZFP36L1/STAT1/STAT4/TLR2/VGF/BTG2/NR4A3/CAMK2A/ROCK2,0.037658169613912995,31/596,BP,3,FOS/IGFBP5/NTRK3,1,NTRK3,0.05201342281879195
Oligo-3_up_ALL,Fc-epsilon receptor signaling pathway,VAV3/LYN/MAP3K1/MAPK10/NR4A3,0.037814397151908034,5/596,BP,0,,0,,0.008389261744966443
Oligo-3_up_ALL,small GTPase-mediated signal transduction,FARP1/VAV3/RUNDC3A/RAPGEF4/AKAP13/ARHGEF25/LRRK2/RASGEF1A/FGF2/RRAS2/DENND3/ARHGAP26/MCF2L/KITLG/CCDC88C/NOTCH2/ARHGEF4/RALGPS2/ARHGAP15/ARHGAP31/BCR/RTN4R/TRIO/RIPOR1/ARHGAP28/DOCK8/CGNL1/KALRN/GRAP2/ROCK2/RIPOR2/ARHGEF17/ARHGAP25,0.03795321088970354,33/596,BP,1,LRRK2,0,,0.05536912751677853
Oligo-3_up_ALL,regulation of endothelial cell differentiation,JAG1/PLCB1/ZEB1/BTG1/VEGFA/ROCK2,0.03800302088819572,6/596,BP,0,,0,,0.010067114093959731
Oligo-3_up_ALL,regulation of osteoblast differentiation,YAP1/CEBPB/JAG1/RANBP3L/FGF2/IGFBP5/SMAD3/MEF2C/PPARG/BMPR2/VEGFA/CHRD/LIMD1,0.03800302088819572,13/596,BP,1,IGFBP5,0,,0.02181208053691275
Oligo-3_up_ALL,regulation of protein localization to membrane,GPC6/FARP1/OLFM1/SORBS1/STOM/GPC5/MTCL1/LRP1/NECAB2/DPP10/SLC1A1/EZR/CAMK2A/CAMK2B/CAMK2G/CACNA2D2/NRXN1,0.03884016003711278,17/596,BP,0,,0,,0.028523489932885907
Oligo-3_up_ALL,heart valve development,OLFM1/JAG1/ELN/MEF2C/NOTCH2/ADAMTS9/BMPR2/TNFRSF1B/ROCK2,0.04011243840704437,9/596,BP,0,,0,,0.015100671140939598
Oligo-3_up_ALL,ribonucleotide catabolic process,COL6A1/PDE7B/HK1/PDE4A/PDE4D/PFKP/PGM1/PKM/PRKAA2/UCHL1/PDE8B/SLC4A4/GDA,0.040392632809968396,13/596,BP,1,SLC4A4,0,,0.02181208053691275
Oligo-3_up_ALL,heart valve morphogenesis,OLFM1/JAG1/ELN/MEF2C/NOTCH2/ADAMTS9/BMPR2/ROCK2,0.04246329734424965,8/596,BP,0,,0,,0.013422818791946308
Oligo-3_up_ALL,dendrite morphogenesis,FARP1/BAIAP2/LRRK2/EPHA4/TRAK1/SYNE1/SULT4A1/MAP2/PAK3/CAPRIN2/YWHAH/LRP8/CAMK2B/DCLK1,0.04246329734424965,14/596,BP,1,LRRK2,0,,0.02348993288590604
Oligo-3_up_ALL,regulation of mononuclear cell migration,MICOS10-NBL1/DUSP1/PLCB1/ITGA4/LYN/NBL1/BCR/CX3CL1/BMP5/THBS1/DOCK8/CD69/RIPOR2,0.04246329734424965,13/596,BP,0,,0,,0.02181208053691275
Oligo-3_up_ALL,cyclic nucleotide catabolic process,PDE7B/PDE4A/PDE4D/PDE8B,0.04246329734424965,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,positive regulation of synaptic vesicle fusion to presynaptic active zone membrane,ERC2/SYT13/SYT4/DOC2A,0.04246329734424965,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,mast cell migration,KITLG/PIK3CD/VEGFA/RIN3,0.04246329734424965,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,calcium-dependent activation of synaptic vesicle fusion,ERC2/SYT13/SYT4/DOC2A,0.04246329734424965,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,positive regulation of synaptic vesicle membrane organization,ERC2/SYT13/SYT4/DOC2A,0.04246329734424965,4/596,BP,0,,0,,0.006711409395973154
Oligo-3_up_ALL,axon guidance,CHL1/ARHGEF25/EMB/UNC5D/EPHA4/FOXG1/CYFIP2/NOTCH2/NRCAM/SEMA5B/BCL11B/BMPR2/TRIO/VEGFA/FZD3/KALRN/UNC5A/LGI1/NRXN1,0.0425158652485575,19/596,BP,0,,0,,0.031879194630872486
Oligo-3_up_ALL,postsynaptic modulation of chemical synaptic transmission,CHRM1/SORCS3/PLCB1/RNF19A/SLC1A1/TRIO,0.0425158652485575,6/596,BP,0,,0,,0.010067114093959731
Oligo-3_up_ALL,regulation of small GTPase mediated signal transduction,VAV3/AKAP13/ARHGEF25/RASGEF1A/DENND3/ARHGAP26/MCF2L/KITLG/NOTCH2/ARHGEF4/ARHGAP15/ARHGAP31/BCR/RTN4R/TRIO/RIPOR1/ARHGAP28/DOCK8/CGNL1/KALRN/RIPOR2/ARHGEF17/ARHGAP25,0.042660804603673386,23/596,BP,0,,0,,0.03859060402684564
Oligo-3_up_ALL,regulation of leukocyte activation,VAV3/MERTK/CEBPB/LRRK2/CNR1/MAP3K8/LRFN5/IKZF3/HLA-E/ID2/INPP5D/JUNB/ILDR2/LYN/MEF2C/KITLG/AXL/PTPRC/RORA/CX3CL1/SAMSN1/ZFP36L1/ZEB1/TFRC/THBS1/TNFRSF1B/NR4A3/CAMK4/DOCK8/CARD11/RUNX3/CD69/RIPOR2/TESPA1,0.042660804603673386,34/596,BP,2,LRRK2/TESPA1,0,,0.05704697986577181
Oligo-3_up_ALL,negative regulation of neuron apoptotic process,CEBPB/CHL1/PPARGC1A/AGAP2/CLU/EPHA4/FGF2/MEF2C/NR4A2/AXL/CX3CL1/SLC1A1/STXBP1/WFS1/BTG2,0.042660804603673386,15/596,BP,0,,0,,0.025167785234899327
Oligo-3_up_ALL,hormone transport,RAPGEF4/ADCY8/CNR1/CPE/ABAT/PLCB1/MYRIP/PCLO/ILDR2/BMAL1/LYN/SLCO1C1/PPARG/PTPRN/PTPRN2/SNAP25/STX1A/VGF/SLC7A5/CAMK2G/PDE8B/SYTL4,0.042660804603673386,22/596,BP,0,,0,,0.03691275167785235
Oligo-3_up_ALL,regulation of epithelial tube formation,FGF2/PIK3CD/VEGFA,0.042660804603673386,3/596,BP,0,,0,,0.0050335570469798654
Oligo-3_up_ALL,positive regulation of epithelial tube formation,FGF2/PIK3CD/VEGFA,0.042660804603673386,3/596,BP,0,,0,,0.0050335570469798654
Oligo-3_up_ALL,regulation of nuclear receptor-mediated glucocorticoid signaling pathway,BMAL1/PER1/LMO3,0.042660804603673386,3/596,BP,1,LMO3,0,,0.0050335570469798654
Oligo-3_up_ALL,cellular response to fibroblast growth factor stimulus,MERTK/EPHA4/FGF2/NR4A1/NTRK3/PDGFRB/AXL/SULF2/SMOC2/ZFP36L1/THBS1/ZFP36/NRXN1/CD44,0.04293186859384387,14/596,BP,1,NTRK3,1,NTRK3,0.02348993288590604
Oligo-3_up_ALL,neuron projection guidance,CHL1/ARHGEF25/EMB/UNC5D/EPHA4/FOXG1/CYFIP2/NOTCH2/NRCAM/SEMA5B/BCL11B/BMPR2/TRIO/VEGFA/FZD3/KALRN/UNC5A/LGI1/NRXN1,0.04293186859384387,19/596,BP,0,,0,,0.031879194630872486
Oligo-3_up_ALL,response to acid chemical,BAIAP2/CEBPB/COL4A1/COL6A1/SESN3/HCN1/LYN/PDGFC/SLC1A2/ZEB1/VEGFA/SLC7A5/CAPN2,0.04293186859384387,13/596,BP,0,,0,,0.02181208053691275
Oligo-3_up_ALL,purine nucleotide catabolic process,COL6A1/PDE7B/HK1/PDE4A/PDE4D/PFKP/PGM1/PKM/PRKAA2/UCHL1/PDE8B/SLC4A4/GDA,0.04293186859384387,13/596,BP,1,SLC4A4,0,,0.02181208053691275
Oligo-3_up_ALL,exocytosis,RAB31/RAPGEF4/RAB3C/LRRK2/RAB26/ERC2/PCLO/KCNQ3/LYN/NSF/PIK3CD/TMEM63B/SYT13/BCR/SNAP25/STX1A/STXBP1/SYN2/SYT4/CACNB4/NR4A3/DOC2A/PPFIA3/SYT12/SYTL4,0.04293186859384387,25/596,BP,1,LRRK2,0,,0.04194630872483222
Oligo-3_up_ALL,cellular response to peptide hormone stimulus,BAIAP2/MERTK/SORBS1/RAB31/ADCY8/COL6A1/SESN3/CSF2RA/EPHA4/PLCB1/FOS/NR4A1/LYN/NTRK3/NR4A2/PDE3B/PDGFRB/PKM/PPARG/AXL/ZFP36L1/STAT1/NR4A3/CAMK2A/ROCK2,0.04293186859384387,25/596,BP,2,FOS/NTRK3,1,NTRK3,0.04194630872483222
Oligo-3_up_ALL,dicarboxylic acid transport,SLC19A2/ABAT/GFAP/GRM7/ATP1A2/PRKG1/SLC17A7/SLC1A1/SLC1A2/STXBP1/SYT4,0.04293186859384387,11/596,BP,1,SLC17A7,0,,0.018456375838926176
Oligo-3_up_ALL,regulation of neurotransmitter transport,LRRK2/GFAP/MEF2C/ATP1A2/SYT13/STX1A/STXBP1/SYT4/CACNB4/MCTP1/CAMK2A,0.04293186859384387,11/596,BP,1,LRRK2,0,,0.018456375838926176
Oligo-3_up_ALL,regulation of B cell proliferation,VAV3/IKZF3/INPP5D/LYN/MEF2C/PTPRC/TFRC/CARD11,0.043256841937884045,8/596,BP,0,,0,,0.013422818791946308
Oligo-3_up_ALL,response to monoamine,GNB5/LRRK2/FLNA/PALM/GNG2/RGS4/SLC1A1/NR4A3,0.043256841937884045,8/596,BP,1,LRRK2,0,,0.013422818791946308
Oligo-3_up_ALL,response to catecholamine,GNB5/LRRK2/FLNA/PALM/GNG2/RGS4/SLC1A1/NR4A3,0.043256841937884045,8/596,BP,1,LRRK2,0,,0.013422818791946308
Oligo-3_up_ALL,presynapse organization,FARP1/LRFN5/DAAM1/PCLO/CACNA2D3/NLGN4X/NRXN1/CLSTN3,0.043256841937884045,8/596,BP,0,,0,,0.013422818791946308
Oligo-3_up_ALL,regulation of sodium ion transmembrane transport,FGF14/FXYD1/TESC/WNK2/SNTA1/UTRN/YWHAH,0.04395495602881863,7/596,BP,1,SNTA1,0,,0.01174496644295302
Oligo-3_up_ALL,positive regulation of cell-substrate adhesion,ECM2/FLNA/ITGA6/SMAD3/CARMIL1/PLEKHA2/RREB1/CX3CL1/UTRN/VEGFA/SKAP1/SPOCK2,0.04399215119803325,12/596,BP,0,,0,,0.020134228187919462
Oligo-3_up_ALL,positive regulation of calcium ion transport,ASPH/PDGFRB/CX3CL1/STIM1/TRPC3/WFS1/CACNA1D/CACNB2/CALM3/CAMK2A/HOMER1,0.04523359725110147,11/596,BP,0,,0,,0.018456375838926176
Oligo-3_up_ALL,dendritic spine development,BAIAP2/LRRK2/EPHA4/MEF2C/PAK3/ASAP1/SLC12A5/CAPRIN2/LRP8/CAMK2A/CAMK2B,0.04523359725110147,11/596,BP,1,LRRK2,0,,0.018456375838926176
Oligo-3_up_ALL,positive regulation of myeloid cell differentiation,PPARGC1B/JAG1/FOS/ID2/INPP5D/KITLG/NOTCH2/TESC/ZFP36L1/STAT1,0.04523359725110147,10/596,BP,1,FOS,0,,0.016778523489932886
Oligo-3_up_ALL,synaptic vesicle membrane organization,ERC2/SYT13/SNAP25/STXBP1/SYT4/DOC2A,0.045309475357418964,6/596,BP,0,,0,,0.010067114093959731
Oligo-3_up_ALL,positive regulation of vascular associated smooth muscle cell proliferation,CALCRL/FGF2/IGFBP5/JUN/MAP3K5/NR4A3,0.045309475357418964,6/596,BP,1,IGFBP5,0,,0.010067114093959731
