Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000135047,CTSL,146,1.25865,208,1.96289,36,-1.1290,25,-1.5609,34,-1.2346,31,-1.2860,82,0.24358
ENSG00000106723,SPIN1,146,0.54386,72,-0.6067,157,0.78985,137,0.43016,99,-0.1197,37,-1.6069,45,-1.3231
ENSG00000148082,SHC3,146,0.58077,17,-2.7306,121,0.30764,173,0.87259,119,0.26813,66,-0.7069,46,-1.2662
ENSG00000187742,SECISBP2,146,2.36162,33,-0.3705,27,-0.7465,16,-1.4055,23,-0.9725,31,-0.4247,44,0.09568
ENSG00000187764,SEMA4D,146,0.91032,42,-1.1023,66,-0.4664,25,-1.8473,29,-1.8047,237,1.82582,129,0.68316
ENSG00000130222,GADD45G,146,2.34307,44,0.07883,20,-1.2007,7,-2.6474,20,-1.2039,25,-0.7912,70,0.88416
ENSG00000165023,DIRAS2,146,-0.1247,0,-8.1486,287,1.24073,549,2.32151,29,-2.7316,88,-0.9269,8,-4.3318
ENSG00000148090,AUH,146,2.61095,5,-2.9273,34,-0.1781,27,-0.5015,26,-0.6298,15,-1.4148,22,-0.7891
ENSG00000090054,SPTLC1,146,2.30215,26,-0.7851,51,0.35279,29,-0.5883,11,-2.1804,15,-1.5608,41,-0.0614
ENSG00000196305,IARS,146,1.75365,48,-0.1974,55,0.01202,45,-0.3054,51,-0.1378,24,-1.2652,16,-1.8249
ENSG00000185963,BICD2,146,2.75350,31,-0.2194,14,-1.5716,41,0.23319,24,-0.6694,10,-1.8575,14,-1.4335
ENSG00000165233,CARD19,146,2.31889,84,1.18553,10,-2.2272,7,-2.6110,25,-0.8624,26,-0.7383,42,0.00474
ENSG00000131669,NINJ1,146,0.90406,182,1.30721,31,-1.6796,78,-0.1395,49,-0.9590,83,-0.0557,119,0.55216
ENSG00000165238,WNK2,146,0.96181,47,-0.8767,104,0.42683,78,-0.0863,86,0.06846,35,-1.3218,59,-0.5338
ENSG00000188938,FAM120AOS,146,1.57990,117,1.15970,41,-0.6486,56,-0.1101,24,-1.4937,53,-0.1763,32,-0.9693
ENSG00000048828,FAM120A,146,1.70133,55,-0.0161,39,-0.6554,58,0.06210,23,-1.5169,35,-0.7436,87,0.73027
ENSG00000148110,MFSD14B,146,2.34536,10,-2.0797,21,-1.1494,28,-0.6233,11,-2.1089,59,0.58652,65,0.74784
ENSG00000130956,HABP4,146,0.13194,60,-1.2482,171,0.45546,134,-0.0111,183,0.59200,123,-0.1462,42,-1.7774
ENSG00000136842,TMOD1,146,2.40071,14,-1.5624,33,-0.3843,24,-0.7897,41,0.02512,17,-1.2913,15,-1.5504
ENSG00000136936,XPA,146,2.52229,11,-1.9213,23,-0.8838,20,-1.0298,34,-0.2328,39,0.00774,17,-1.2148
ENSG00000136938,ANP32B,146,0.54546,165,0.74679,26,-2.3045,60,-0.8834,26,-2.2918,295,1.84829,179,0.89562
ENSG00000095380,NANS,146,2.15147,62,0.51007,35,-0.4410,22,-1.0797,30,-0.7313,9,-2.3365,37,-0.3177
ENSG00000136928,GABBR2,146,0.11999,23,-2.6623,347,2.19438,65,-1.1598,131,-0.0735,17,-3.0773,16,-3.2174
ENSG00000106803,SEC61B,146,0.46305,156,0.57024,61,-1.0357,96,-0.2279,83,-0.5083,77,-0.5704,232,1.27958
ENSG00000241697,TMEFF1,146,1.02617,20,-2.1120,164,1.55131,45,-0.9086,68,-0.2799,36,-1.2279,6,-3.6809
ENSG00000136897,MRPL50,146,2.46237,28,-0.5129,21,-1.0872,16,-1.3570,17,-1.4137,18,-1.2241,71,0.98965
ENSG00000165152,TMEM246,146,1.05576,0,-7.1442,171,1.70172,40,-1.0673,76,-0.0616,10,-3.1200,18,-2.2408
ENSG00000155827,RNF20,146,2.06393,35,-0.4861,45,-0.0653,35,-0.4729,20,-1.4622,76,0.80891,1,-4.9208
ENSG00000136783,NIPSNAP3A,146,2.37977,10,-2.0663,47,0.27227,25,-0.7668,10,-2.2308,37,-0.1577,34,-0.2728
ENSG00000070214,SLC44A1,146,0.43902,52,-1.1982,51,-1.3472,47,-1.3481,25,-2.4404,370,2.20342,243,1.33942
ENSG00000106701,FSD1L,146,2.91404,2,-4.0240,37,0.22088,11,-1.6128,18,-1.0275,25,-0.4329,3,-3.5547
ENSG00000119318,RAD23B,146,0.64916,92,-0.1115,144,0.74172,91,-0.1448,95,-0.0695,49,-1.0952,34,-1.6521
ENSG00000070061,ELP1,146,2.88084,10,-1.7951,35,0.08597,5,-2.6495,30,-0.2258,2,-4.0452,9,-2.0256
ENSG00000106771,TMEM245,146,1.03978,108,0.50400,97,0.37985,36,-1.2397,60,-0.4871,52,-0.6554,58,-0.5071
ENSG00000260230,FRRS1L,146,0.51572,28,-2.0331,173,0.96768,104,-0.0427,122,0.23921,29,-1.9911,67,-0.7455
ENSG00000095203,EPB41L4B,146,2.39707,2,-4.2046,28,-0.6476,21,-0.9992,51,0.44785,6,-2.8656,31,-0.4122
ENSG00000157654,PALM2-AKAP2,146,0.94200,184,1.36142,92,0.17765,44,-1.0173,54,-0.7696,52,-0.7514,36,-1.3031
ENSG00000136810,TXN,146,-0.6537,114,-1.0352,206,-0.1330,216,-0.0407,332,0.80809,175,-0.3716,263,0.28684
ENSG00000198121,LPAR1,146,0.86103,33,-1.4901,15,-2.7754,42,-1.1307,17,-2.6370,423,3.19475,79,-0.1588
ENSG00000136813,ECPAS,146,1.08369,40,-1.0335,131,1.07582,67,-0.2417,58,-0.5258,23,-1.8348,43,-0.9172
ENSG00000173258,ZNF483,146,-0.0810,28,-2.5674,263,1.10084,179,0.24375,153,-0.0084,133,-0.2381,66,-1.3180
ENSG00000242616,GNG10,146,0.85286,90,0.04243,75,-0.2813,75,-0.2473,103,0.29580,68,-0.3998,55,-0.7327
ENSG00000148154,UGCG,146,2.30609,18,-1.2751,50,0.31704,10,-2.2090,37,-0.2551,4,-3.4693,29,-0.6094
ENSG00000119471,HSDL2,146,2.02905,36,-0.4415,9,-2.6988,30,-0.7336,26,-1.0131,62,0.41440,86,0.99107
ENSG00000148153,INIP,146,2.36321,7,-2.6740,37,-0.1773,14,-1.6082,16,-1.5419,31,-0.4291,65,0.75290
ENSG00000148158,SNX30,146,2.84493,8,-2.1769,32,-0.1141,29,-0.2509,15,-1.3154,27,-0.3564,1,-4.9190
ENSG00000176386,CDC26,146,2.81636,6,-2.5632,11,-1.8894,22,-0.6911,21,-0.8805,26,-0.4191,46,0.47231
ENSG00000148218,ALAD,146,1.82863,30,-0.8730,25,-1.2797,26,-1.0636,23,-1.3845,94,0.97612,81,0.72173
ENSG00000148229,POLE3,146,2.08599,5,-3.2518,36,-0.4752,51,0.15314,27,-0.9412,56,0.29253,36,-0.4185
ENSG00000138835,RGS3,146,2.13768,136,1.97652,22,-1.2231,13,-1.8444,15,-1.7883,25,-0.9149,14,-1.8213
ENSG00000136888,ATP6V1G1,146,0.00484,202,0.53609,128,-0.2416,105,-0.5203,200,0.61454,35,-2.1953,170,0.25024
ENSG00000157693,TMEM268,146,1.85685,32,-0.7531,75,0.71656,36,-0.5926,47,-0.1834,10,-2.5085,0,-7.4055
ENSG00000148219,ASTN2,146,2.50344,0,-6.1346,29,-0.4987,41,0.10213,19,-1.1662,22,-0.8807,42,0.13143
ENSG00000078725,BRINP1,146,1.42006,0,-6.8614,89,0.63136,8,-3.0122,81,0.42793,15,-2.1731,71,0.14725
ENSG00000136861,CDK5RAP2,146,2.27773,8,-2.5149,23,-1.0782,15,-1.6345,43,0.00112,64,0.66257,21,-1.0812
ENSG00000106780,MEGF9,146,1.32507,29,-1.3289,80,0.31357,40,-0.8096,38,-0.9842,39,-0.8605,120,0.95356
ENSG00000119402,FBXW2,146,2.17426,38,-0.2563,55,0.38593,12,-1.9393,28,-0.7961,10,-2.2236,30,-0.6495
ENSG00000119396,RAB14,146,0.57582,77,-0.4694,116,0.21427,81,-0.3948,118,0.25193,66,-0.7005,92,-0.1844
ENSG00000148180,GSN,146,-1.8045,1677,2.38227,108,-2.4145,246,-1.0217,91,-2.6591,770,0.82579,1008,1.31622
ENSG00000148175,STOM,146,-0.0777,608,2.64513,20,-3.2516,95,-0.7623,60,-1.5905,68,-1.2685,307,1.18707
ENSG00000136848,DAB2IP,146,1.50505,35,-0.8966,50,-0.3667,46,-0.4538,59,-0.0985,20,-1.7148,91,0.63826
ENSG00000119421,NDUFA8,146,0.22747,50,-1.4513,160,0.44418,207,0.81615,150,0.30519,31,-2.1688,92,-0.5165
ENSG00000119446,RBM18,146,2.36679,5,-3.1305,66,0.94852,16,-1.4347,17,-1.4900,17,-1.3391,20,-1.1054
ENSG00000056586,RC3H2,146,1.72784,25,-1.2204,79,0.70238,74,0.47607,29,-1.0933,25,-1.2016,10,-2.5315
ENSG00000011454,RABGAP1,146,1.26182,72,0.04942,99,0.66218,75,0.10463,39,-1.0006,25,-1.5597,37,-0.9856
ENSG00000165209,STRBP,146,1.71712,8,-2.8823,60,0.15340,37,-0.6174,74,0.54547,25,-1.2582,15,-1.9361
ENSG00000119522,DENND1A,146,2.31726,28,-0.6484,35,-0.3112,16,-1.4946,37,-0.2103,29,-0.6075,14,-1.6313
ENSG00000106689,LHX2,146,1.46214,10,-2.7426,47,-0.5181,58,-0.1499,76,0.35283,19,-1.8530,90,0.57673
ENSG00000136930,PSMB7,146,-0.2775,174,0.00254,261,0.80477,172,-0.0194,163,-0.1241,125,-0.5275,102,-0.8463
ENSG00000136942,RPL35,146,-3.0621,2532,1.44769,603,-1.0512,1119,0.01926,910,-0.3525,1832,0.85112,1299,0.26426
ENSG00000136950,ARPC5L,146,0.42587,66,-0.8467,154,0.60161,97,-0.2490,137,0.37012,87,-0.4099,38,-1.6637
ENSG00000173611,SCAI,146,2.18892,12,-1.9756,53,0.35021,24,-0.9786,42,-0.1057,6,-3.0053,22,-1.1196
ENSG00000119414,PPP6C,146,1.39675,49,-0.4640,75,0.24611,52,-0.3766,50,-0.4812,67,0.03156,26,-1.4017
ENSG00000044574,HSPA5,146,-0.1119,306,1.14372,154,-0.0326,84,-0.9731,129,-0.3539,90,-0.8717,219,0.55401
ENSG00000165219,GAPVD1,146,2.54662,40,0.06390,25,-0.7479,6,-2.6255,22,-0.9793,24,-0.7049,34,-0.1808
ENSG00000119487,MAPKAP1,146,2.08787,60,0.40668,16,-1.7538,29,-0.7373,48,0.06957,28,-0.7744,27,-0.8648
ENSG00000196814,MVB12B,146,2.22064,0,-6.3072,41,-0.1012,6,-2.9221,26,-0.9249,76,0.93336,31,-0.5192
ENSG00000136828,RALGPS1,146,2.76901,23,-0.6381,29,-0.3455,13,-1.4746,21,-0.8773,20,-0.8353,12,-1.6267
ENSG00000136856,SLC2A8,146,2.32118,34,-0.3233,19,-1.3295,16,-1.4508,22,-1.1307,26,-0.7641,74,0.95356
ENSG00000197958,RPL12,146,-2.5276,1897,1.59562,332,-1.4268,586,-0.4336,621,-0.3831,1303,0.89230,1078,0.56194
ENSG00000148356,LRSAM1,146,2.30608,35,-0.3000,44,0.06731,13,-1.7650,23,-1.0462,32,-0.4137,20,-1.1700
ENSG00000136854,STXBP1,146,-1.5225,102,-2.0563,875,1.79134,489,0.36953,375,-0.0758,100,-2.0919,179,-1.2146
ENSG00000136807,CDK9,146,2.26092,0,-5.9259,53,0.38928,18,-1.3614,33,-0.4822,14,-1.6702,38,-0.2188
ENSG00000106991,ENG,146,0.48764,753,4.70676,9,-3.8732,0,-8.0617,10,-3.6783,8,-3.9195,35,-1.7530
ENSG00000106992,AK1,146,-0.0845,98,-0.7214,149,-0.0605,188,0.32837,128,-0.3311,182,0.27264,218,0.57619
ENSG00000160408,ST6GALNAC6,146,-0.3743,157,-0.2645,212,0.25637,409,1.38062,160,-0.2682,149,-0.3443,60,-1.7251
ENSG00000136908,DPM2,146,1.37898,48,-0.5179,68,0.05948,60,-0.1551,56,-0.2915,36,-0.9378,55,-0.2771
ENSG00000167106,FAM102A,146,1.47205,13,-2.3506,56,-0.2219,75,0.28370,48,-0.4702,42,-0.6397,82,0.43449
ENSG00000148339,SLC25A25,146,1.77345,78,0.59740,25,-1.2743,47,-0.2288,41,-0.4815,20,-1.5290,62,0.23378
ENSG00000148334,PTGES2,146,0.38935,113,-0.0346,132,0.24672,127,0.15484,125,0.14081,88,-0.4296,52,-1.2257
ENSG00000171159,C9orf16,146,-1.8159,260,-0.9483,636,0.56675,808,0.89662,591,0.41713,331,-0.5734,278,-0.8440
ENSG00000148337,CIZ1,146,1.92761,26,-1.0107,62,0.41454,32,-0.6896,35,-0.6116,39,-0.3992,12,-2.1448
ENSG00000106976,DNM1,146,-2.0711,53,-3.5606,1449,2.21539,428,-0.4401,620,0.17819,118,-2.3941,195,-1.6421
ENSG00000167110,GOLGA2,146,1.03641,121,0.70310,103,0.49350,37,-1.2034,58,-0.5465,66,-0.2842,22,-1.9284
ENSG00000175854,SWI5,146,2.32842,29,-0.5588,17,-1.4809,28,-0.6423,30,-0.6056,54,0.43157,25,-0.8054
ENSG00000167112,TRUB2,146,1.40556,24,-1.5044,100,0.84855,42,-0.6724,57,-0.2357,59,-0.1629,0,-7.1299
ENSG00000167113,COQ4,146,1.13532,38,-1.0644,80,0.11055,72,-0.0781,70,-0.1254,76,0.01620,45,-0.8052
ENSG00000167114,SLC27A4,146,1.62583,24,-1.3729,88,0.83106,37,-0.7185,46,-0.4345,22,-1.4723,26,-1.2369
ENSG00000167118,URM1,146,1.42313,95,0.64273,31,-1.2367,75,0.25322,46,-0.5808,29,-1.2140,79,0.33685
ENSG00000167123,CERCAM,146,1.22859,46,-0.6862,23,-1.8549,14,-2.4913,12,-2.8413,228,2.11881,140,1.14183
ENSG00000197694,SPTAN1,146,-1.3101,268,-0.3765,530,0.89179,306,-0.1660,332,-0.0387,194,-0.8774,416,0.33445
ENSG00000119333,WDR34,146,2.74597,33,-0.1126,28,-0.4007,12,-1.6390,22,-0.8262,23,-0.6939,4,-3.2164
ENSG00000119335,SET,146,-0.5138,267,0.45858,182,-0.1916,217,0.11337,182,-0.1954,286,0.57561,176,-0.2193
ENSG00000160445,ZER1,146,0.48888,65,-0.8040,171,0.90839,57,-1.0120,118,0.15239,69,-0.7166,63,-0.8509
ENSG00000107021,TBC1D13,146,1.29210,112,0.80781,90,0.50445,38,-0.9401,30,-1.4250,38,-0.9471,49,-0.5339
ENSG00000167136,ENDOG,146,1.79546,19,-1.5850,47,-0.2399,36,-0.6175,63,0.31187,50,-0.1023,10,-2.5326
ENSG00000136802,LRRC8A,146,0.60649,73,-0.5313,62,-0.8606,63,-0.7477,47,-1.3121,31,-1.7926,383,2.51802
ENSG00000148341,SH3GLB2,146,-0.1173,124,-0.3784,190,0.35712,169,0.11510,165,0.08730,173,0.14926,95,-0.7954
ENSG00000148343,MIGA2,146,2.57574,21,-0.8896,36,-0.0849,23,-0.7715,25,-0.7410,28,-0.4878,0,-6.3555
ENSG00000095321,CRAT,146,1.63566,30,-0.9945,56,-0.0685,29,-1.0583,54,-0.1328,30,-1.0231,66,0.20329
ENSG00000119383,PTPA,146,-0.0063,134,-0.1495,212,0.72517,196,0.47407,159,0.15178,71,-1.1277,32,-2.3296
ENSG00000148335,NTMT1,146,2.01046,72,0.66840,34,-0.6216,34,-0.5713,39,-0.3830,26,-0.9837,11,-2.2302
ENSG00000148331,ASB6,146,2.69221,38,0.06525,27,-0.4823,27,-0.4599,28,-0.4719,1,-4.3574,2,-4.0478
ENSG00000136827,TOR1A,146,1.95063,24,-1.0906,50,0.00020,40,-0.3446,32,-0.7600,11,-2.2491,61,0.34423
ENSG00000136819,C9orf78,146,0.79905,86,-0.0811,88,-0.0641,121,0.46906,71,-0.4517,76,-0.2896,72,-0.3739
ENSG00000136878,USP20,146,2.02447,31,-0.6712,57,0.33484,22,-1.1722,31,-0.7406,15,-1.7588,39,-0.3201
ENSG00000187239,FNBP1,146,1.61535,53,-0.1527,25,-1.4105,34,-0.8281,21,-1.6820,110,1.06824,90,0.70972
ENSG00000148358,GPR107,146,1.92272,35,-0.5470,50,-0.0095,31,-0.7569,34,-0.6709,40,-0.3613,31,-0.7570
ENSG00000107130,NCS1,146,-0.9268,133,-1.0729,319,0.35959,403,0.70774,396,0.80477,132,-1.0806,132,-1.0839
ENSG00000130707,ASS1,146,1.11144,106,0.53973,59,-0.4440,2,-4.9851,140,1.26057,17,-2.2303,16,-2.3603
ENSG00000107164,FUBP3,146,2.16477,49,0.14067,29,-0.7576,13,-1.8390,21,-1.3150,67,0.67102,29,-0.6795
ENSG00000126878,AIF1L,146,0.51540,160,0.67075,33,-1.9590,66,-0.7586,15,-3.0768,391,2.43980,104,-0.0413
ENSG00000130723,PRRC2B,146,-0.0713,153,0.00211,199,0.51268,144,-0.0926,137,-0.1983,91,-0.8122,168,0.15383
ENSG00000130714,POMT1,146,1.94733,36,-0.5160,40,-0.3695,16,-1.6955,38,-0.4558,24,-1.0963,67,0.47994
ENSG00000130717,UCK1,146,1.59882,103,0.94480,33,-1.0127,39,-0.6646,36,-0.8746,54,-0.1265,51,-0.2231
ENSG00000107263,RAPGEF1,146,0.83163,138,0.73498,82,-0.1568,113,0.39081,62,-0.6358,48,-0.9780,69,-0.4098
ENSG00000196358,NTNG2,146,2.35381,1,-5.3959,26,-0.8114,49,0.28844,39,-0.1226,18,-1.2359,28,-0.5945
ENSG00000107290,SETX,146,2.12802,52,0.20142,40,-0.2571,18,-1.3917,17,-1.6601,21,-1.1633,61,0.46112
ENSG00000165699,TSC1,146,2.71216,1,-4.7321,32,-0.1877,45,0.37786,20,-1.0175,12,-1.6037,13,-1.5267
ENSG00000148308,GTF3C5,146,2.28298,49,0.21541,22,-1.1274,17,-1.3857,18,-1.4370,56,0.43878,36,-0.2793
ENSG00000160271,RALGDS,146,1.34248,18,-2.0341,44,-0.7575,97,0.61070,37,-1.0328,49,-0.5053,135,1.18561
ENSG00000148296,SURF6,146,2.05586,11,-2.1957,61,0.50206,34,-0.5229,22,-1.2916,36,-0.4138,31,-0.6654
ENSG00000148297,MED22,146,2.78903,19,-0.9007,18,-1.0795,31,-0.1674,28,-0.3646,15,-1.3088,7,-2.2938
ENSG00000148303,RPL7A,146,-2.6538,2166,1.68982,528,-0.8099,723,-0.2365,821,-0.0366,829,-0.0167,974,0.24808
ENSG00000148290,SURF1,146,0.83709,116,0.44471,54,-0.8713,89,0.00288,82,-0.1440,101,0.21142,75,-0.2723
ENSG00000148291,SURF2,146,2.06299,0,-6.4090,35,-0.5157,35,-0.4571,56,0.33269,47,0.01233,12,-2.0726
ENSG00000148248,SURF4,146,1.19651,125,0.90887,83,0.23577,12,-2.7151,28,-1.5972,48,-0.6668,103,0.58102
ENSG00000160326,SLC2A6,146,2.14960,58,0.41521,61,0.57809,1,-4.9925,22,-1.2100,4,-3.4438,31,-0.6002
ENSG00000235106,BRD3OS,146,1.64501,14,-2.1598,56,-0.0487,41,-0.5238,51,-0.2326,22,-1.4657,81,0.56882
ENSG00000169925,BRD3,146,2.27615,0,-6.2723,31,-0.5700,22,-1.0072,23,-1.0551,62,0.61415,46,0.12319
ENSG00000196363,WDR5,146,2.86042,16,-1.1196,37,0.15028,12,-1.6247,23,-0.6451,8,-2.2144,2,-3.7234
ENSG00000186350,RXRA,146,1.14128,41,-0.9606,49,-0.7576,85,0.20272,57,-0.4769,84,0.18760,107,0.58885
ENSG00000130558,OLFM1,146,-2.3013,69,-3.3909,1512,1.86260,434,-0.6612,960,0.74325,153,-2.2361,185,-1.9523
ENSG00000196422,PPP1R26,146,2.98794,0,-5.8708,4,-3.3057,14,-1.2957,41,0.44491,17,-0.9458,24,-0.4758
ENSG00000122140,MRPS2,146,1.82356,26,-1.0811,68,0.47735,23,-1.2659,31,-0.9087,3,-4.0443,78,0.64906
ENSG00000107147,KCNT1,146,2.51176,27,-0.5923,51,0.54171,6,-2.7902,31,-0.4009,2,-3.8814,3,-3.7128
ENSG00000130559,CAMSAP1,146,1.88329,20,-1.4438,64,0.43247,27,-0.9734,48,-0.1215,7,-2.8852,36,-0.5694
ENSG00000130560,UBAC1,146,1.36636,9,-2.9179,49,-0.5501,77,0.23408,56,-0.3123,58,-0.2230,99,0.65829
ENSG00000148411,NACC2,146,0.69459,41,-1.3117,23,-2.3099,103,0.10150,56,-0.9375,152,0.75746,267,1.82400
ENSG00000238227,TMEM250,146,1.95618,32,-0.6703,62,0.43265,44,-0.1870,34,-0.6755,11,-2.2185,20,-1.3935
ENSG00000160360,GPSM1,146,1.39256,35,-0.9876,72,0.16281,54,-0.3177,48,-0.5495,49,-0.4537,67,0.02979
ENSG00000165688,PMPCA,146,1.90158,78,0.70852,42,-0.3398,44,-0.2374,31,-0.8613,20,-1.4002,23,-1.2212
ENSG00000148396,SEC16A,146,1.98546,24,-1.1167,60,0.39441,32,-0.6807,32,-0.7363,33,-0.6189,21,-1.3292
ENSG00000148400,NOTCH1,146,1.72840,117,1.29694,15,-2.0706,27,-1.0961,9,-2.8406,35,-0.7270,122,1.37355
ENSG00000172889,EGFL7,146,-0.0981,462,1.97237,207,0.55641,163,0.07511,71,-1.3238,19,-3.1582,53,-1.6672
ENSG00000165716,DIPK1B,146,1.39494,86,0.45697,72,0.18144,12,-2.5200,83,0.44422,25,-1.5046,10,-2.7704
ENSG00000233016,SNHG7,146,0.98333,142,0.92968,49,-0.9040,38,-1.1908,83,0.02679,38,-1.2057,109,0.47821
ENSG00000244187,TMEM141,146,0.76798,168,1.01392,89,-0.0734,57,-0.7535,97,0.09523,42,-1.2374,47,-1.0701
ENSG00000196642,RABL6,146,0.06383,160,0.20617,145,0.04996,114,-0.3361,188,0.56687,99,-0.5628,82,-0.8546
ENSG00000232434,AJM1,146,1.74637,44,-0.3378,41,-0.5189,77,0.55825,53,-0.0587,33,-0.7702,4,-3.7379
ENSG00000054148,PHPT1,146,-0.7674,286,0.30379,151,-0.7938,207,-0.2205,291,0.38076,194,-0.3249,424,0.97888
ENSG00000107223,EDF1,146,-1.3795,569,0.78980,344,-0.0577,525,0.65146,317,-0.2093,274,-0.4130,361,0.02720
ENSG00000159069,FBXW5,146,0.22688,185,0.62290,139,0.16855,198,0.73943,94,-0.5433,69,-0.9590,81,-0.7119
ENSG00000107317,PTGDS,146,-4.4640,11498,2.65788,675,-2.3864,2076,-0.5308,755,-2.2145,2484,-0.2473,7005,1.55535
ENSG00000148362,PAXX,146,0.91160,41,-1.1476,65,-0.4779,78,-0.1480,76,-0.1991,117,0.52677,102,0.29207
ENSG00000107331,ABCA2,146,-0.3154,52,-1.8791,165,-0.1431,86,-1.1455,92,-1.1389,378,1.29710,429,1.54304
ENSG00000107281,NPDC1,146,-0.8704,358,0.56663,365,0.70824,171,-0.6305,269,0.10265,106,-1.3661,242,-0.0789
ENSG00000177239,MAN1B1,146,1.04896,71,-0.1601,108,0.61700,36,-1.2129,38,-1.2496,42,-0.9930,122,0.72970
ENSG00000176978,DPP7,146,0.00816,289,1.17565,110,-0.4967,143,-0.0336,116,-0.4044,120,-0.3045,159,0.14558
ENSG00000176884,GRIN1,146,-1.7514,130,-1.9328,1143,2.14140,282,-0.7567,454,-0.0067,97,-2.3645,249,-0.9472
ENSG00000176101,SSNA1,146,0.69145,115,0.28470,104,0.13260,57,-0.8343,66,-0.6654,101,0.06945,111,0.22236
ENSG00000176058,TPRN,146,1.87690,0,-6.5342,58,0.21490,19,-1.5200,30,-0.9111,95,1.04768,26,-1.0759
ENSG00000187713,TMEM203,146,1.78241,7,-3.0973,57,0.12170,31,-0.8674,45,-0.3235,33,-0.7497,62,0.23912
ENSG00000212864,RNF208,146,0.59049,7,-3.9534,158,0.86985,169,0.84450,111,0.14767,51,-1.0832,10,-3.4738
ENSG00000188229,TUBB4B,146,-0.6986,252,0.16740,415,1.25135,212,-0.1153,213,-0.1249,54,-2.1936,129,-0.8970
ENSG00000188986,NELFB,146,1.06953,74,-0.0745,87,0.20293,60,-0.4215,61,-0.4286,64,-0.3241,61,-0.3853
ENSG00000165802,NSMF,146,-1.4808,228,-0.8080,345,-0.1779,735,1.12952,410,0.13991,379,-0.0034,424,0.17680
ENSG00000182154,MRPL41,146,-0.3991,209,0.17333,169,-0.1970,192,0.03404,210,0.20942,166,-0.1957,220,0.25981
ENSG00000165724,ZMYND19,146,2.34382,25,-0.7772,51,0.38269,23,-0.8943,23,-0.9875,6,-2.8249,25,-0.8203
ENSG00000148408,CACNA1B,146,2.01765,12,-2.1372,62,0.47862,14,-1.8756,51,0.12591,7,-2.8889,28,-0.8619
ENSG00000015171,ZMYND11,146,0.82208,83,-0.1317,99,0.19538,102,0.20341,50,-0.9947,85,-0.0813,91,0.03050
ENSG00000151240,DIP2C,146,2.06701,68,0.60579,50,0.10570,29,-0.7698,24,-1.1081,20,-1.3145,12,-2.1114
ENSG00000107929,LARP4B,146,1.91692,44,-0.2009,66,0.52947,20,-1.4093,25,-1.1654,11,-2.2619,48,-0.0771
ENSG00000107937,GTPBP4,146,2.40774,53,0.42955,36,-0.1883,34,-0.2527,19,-1.2428,5,-3.0157,14,-1.6326
ENSG00000067064,IDI1,146,0.28892,169,0.53402,122,-0.0080,69,-0.8993,97,-0.4154,69,-0.8925,211,0.91446
ENSG00000047056,WDR37,146,2.99137,0,-5.8691,32,-0.0184,16,-1.0326,26,-0.4004,10,-1.7915,2,-3.7895
ENSG00000185736,ADARB2,146,1.82793,7,-3.0569,17,-1.8259,68,0.43044,16,-1.9681,95,0.99313,91,0.92476
ENSG00000067057,PFKP,146,-0.3921,56,-1.8544,368,1.44068,116,-0.7603,224,0.33817,56,-1.8402,126,-0.6240
ENSG00000107959,PITRM1,146,1.74175,27,-1.1126,55,0.01368,63,0.21548,68,0.41482,6,-3.1752,5,-3.5643
ENSG00000067082,KLF6,146,1.49621,133,1.30674,47,-0.5009,12,-2.4574,32,-1.1383,67,0.11322,44,-0.5454
ENSG00000196372,ASB13,146,2.39197,60,0.64624,24,-0.8974,27,-0.6437,28,-0.6485,9,-2.2355,19,-1.1559
ENSG00000057608,GDI2,146,0.48336,98,-0.1730,131,0.35320,106,-0.0520,76,-0.6441,79,-0.5043,139,0.39193
ENSG00000134453,RBM17,146,1.18854,98,0.47861,50,-0.6645,60,-0.3145,41,-0.9959,103,0.57525,68,-0.1136
ENSG00000170525,PFKFB3,146,1.34872,48,-0.5195,25,-1.6649,67,-0.0067,37,-1.0007,69,0.05523,149,1.37720
ENSG00000165629,ATP5F1C,146,0.03639,169,0.26878,180,0.43636,88,-0.7698,176,0.39120,70,-1.1137,104,-0.5006
ENSG00000048740,CELF2,146,-0.0896,83,-0.9746,274,1.18201,215,0.54486,136,-0.2380,56,-1.5735,72,-1.1818
ENSG00000151461,UPF2,146,1.96821,31,-0.7435,55,0.21222,29,-0.8319,25,-1.1745,59,0.30243,18,-1.5166
ENSG00000065665,SEC61A2,146,1.86034,17,-1.7325,85,1.00626,7,-2.9662,41,-0.3973,24,-1.1616,18,-1.5846
ENSG00000151465,CDC123,146,1.58510,42,-0.5619,55,-0.1227,22,-1.5457,51,-0.2736,24,-1.3872,88,0.64491
ENSG00000183049,CAMK1D,146,1.23020,21,-1.8544,68,-0.0815,70,-0.0299,100,0.64756,51,-0.5473,19,-2.0067
ENSG00000151468,CCDC3,146,1.77872,216,2.66648,19,-1.7323,12,-2.2345,30,-1.0302,1,-5.1108,12,-2.2277
ENSG00000123240,OPTN,146,-0.1451,172,0.11370,202,0.44188,178,0.17127,137,-0.2771,141,-0.2058,126,-0.3779
