top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,in_rows,in_rows_top20,results,anno,SpD
8,pairwise,Sp11D01-Sp11D05,BTBD3,10.295246712221614,1.1056624730478952e-21,3.577125228774676e-19,10564,1.1668839306661134,ENSG00000132640,,,,L2-L6,L2~Sp11D01-L6~Sp11D05
9,pairwise,Sp11D01-Sp11D05,NECAB2,10.18428666559374,2.6276041794922332e-21,7.286596637749057e-19,8840,2.110667227505388,ENSG00000103154,,,,L2-L6,L2~Sp11D01-L6~Sp11D05
10,pairwise,Sp11D01-Sp11D05,CBLN4,10.120706397126416,4.305894207894422e-21,1.1397897690760529e-18,10753,3.2708373255995946,ENSG00000054803,,,,L2-L6,L2~Sp11D01-L6~Sp11D05
1,pairwise,Sp11D01-Sp11D06,WASF1,13.650452558096115,8.347223945198757e-34,5.718830428807642e-31,3996,1.2815005596158189,ENSG00000112290,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
2,pairwise,Sp11D01-Sp11D06,MAPK1,12.593621761255244,7.422563463285435e-30,2.4700170473395844e-27,10985,1.0489546267740906,ENSG00000100030,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
3,pairwise,Sp11D01-Sp11D06,ARPP19,12.472571418608137,2.0727552840310487e-29,6.52469751165125e-27,8151,0.9901921589948639,ENSG00000128989,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
4,pairwise,Sp11D01-Sp11D06,YWHAZ,12.379052885655312,4.5720314485080015e-29,1.3312612570193175e-26,5016,0.9573036918792877,ENSG00000164924,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
5,pairwise,Sp11D01-Sp11D06,RTN4,11.890885568349782,2.7450640735504396e-27,6.148415627815764e-25,1356,0.8256931580324292,ENSG00000115310,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
6,pairwise,Sp11D01-Sp11D06,NPTN,11.772174010213446,7.362349146633478e-27,1.587949639089632e-24,8239,1.2656291557927792,ENSG00000156642,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
7,pairwise,Sp11D01-Sp11D06,YWHAB,11.23332580378059,6.170075889867141e-25,9.844229299901725e-23,10699,0.7371656773666029,ENSG00000166913,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
8,pairwise,Sp11D01-Sp11D06,VSNL1,11.128782278849187,1.4424286916822842e-24,2.126578097724502e-22,1215,1.2748417716655087,ENSG00000163032,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
9,pairwise,Sp11D01-Sp11D06,PREPL,11.113308133529097,1.6351507602191156e-24,2.380575113034005e-22,1331,0.8465247603666732,ENSG00000138078,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
10,pairwise,Sp11D01-Sp11D06,ENC1,11.04590447067551,2.8210573367677027e-24,4.0069335123577355e-22,3195,1.4569194295415766,ENSG00000171617,,,,L2-L1,L2~Sp11D01-L1~Sp11D06
1,pairwise,Sp11D01-Sp11D07,ENC1,22.69836865166847,7.559989493614491e-69,3.6687999013386657e-66,3195,3.020245419404297,ENSG00000171617,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
2,pairwise,Sp11D01-Sp11D07,NCDN,22.56946459752348,2.3403764256403308e-68,1.048398624208959e-65,299,2.0070278642810164,ENSG00000020129,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
3,pairwise,Sp11D01-Sp11D07,CHN1,21.66062608103203,7.029671529075554e-65,2.0468646074785746e-62,1714,2.246829344204757,ENSG00000128656,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
4,pairwise,Sp11D01-Sp11D07,MAPK1,20.655435536636297,5.311837234137807e-61,1.2373393653200606e-58,10985,1.7356164241039824,ENSG00000100030,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
5,pairwise,Sp11D01-Sp11D07,HOPX,20.119792970924102,6.359415464103583e-59,1.346692943825717e-56,2774,3.02205872978244,ENSG00000171476,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
6,pairwise,Sp11D01-Sp11D07,NPTN,19.907618383103927,4.2508403122486335e-58,8.116317560124563e-56,8239,2.1591481469189615,ENSG00000156642,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
7,pairwise,Sp11D01-Sp11D07,TMEM59L,19.780772644170504,1.3248897035933406e-57,2.488869415766393e-55,10075,1.8258770831726245,ENSG00000105696,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
8,pairwise,Sp11D01-Sp11D07,YWHAZ,19.701605687217626,2.694472991811695e-57,4.981353481846161e-55,5016,1.5370120599050434,ENSG00000164924,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
9,pairwise,Sp11D01-Sp11D07,YWHAH,19.57774836635302,8.185432779391362e-57,1.4229214265906146e-54,11067,2.0784237147037743,ENSG00000128245,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
10,pairwise,Sp11D01-Sp11D07,SLC12A5,19.56769626747059,8.958155702183291e-57,1.5343476391665998e-54,10716,2.3029770726071863,ENSG00000124140,,,,L2-WMd,L2~Sp11D01-WMd~Sp11D07
1,pairwise,Sp11D01-Sp11D08,MAPK1,15.643203458636696,1.8953415221458978e-41,1.4716695138955514e-38,10985,1.3029620038286662,ENSG00000100030,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
2,pairwise,Sp11D01-Sp11D08,ENC1,15.202959364578733,9.604693023093412e-40,5.593292981998449e-37,3195,2.0052216587231886,ENSG00000171617,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
3,pairwise,Sp11D01-Sp11D08,NPTXR,15.00646039934141,5.5080266068677695e-39,2.7892167778343004e-36,11118,2.069892607061478,ENSG00000221890,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
4,pairwise,Sp11D01-Sp11D08,NCDN,14.715514071691393,7.260333080390357e-38,3.2523499764348646e-35,299,1.2971620868488483,ENSG00000020129,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
5,pairwise,Sp11D01-Sp11D08,ATP1A1,14.672499002041132,1.0621753559191401e-37,4.5819097668111945e-35,654,1.181646999944399,ENSG00000163399,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
6,pairwise,Sp11D01-Sp11D08,ATP6V1H,14.633332075444642,1.5016653126442208e-37,6.030998584954221e-35,4890,1.4875955970187063,ENSG00000047249,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
7,pairwise,Sp11D01-Sp11D08,RTN4,14.522103737271042,4.010453044615446e-37,1.469364007180762e-34,1356,1.008402749078508,ENSG00000115310,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
8,pairwise,Sp11D01-Sp11D08,HOPX,14.52135441463981,4.03706089377388e-37,1.469364007180762e-34,2774,2.162087075415865,ENSG00000171476,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
9,pairwise,Sp11D01-Sp11D08,YWHAZ,13.70952201976909,4.9913359037796086e-34,1.4533522317830275e-31,5016,1.0601922590243937,ENSG00000164924,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
10,pairwise,Sp11D01-Sp11D08,ARPP19,13.618837440245274,1.0989251307005053e-33,3.047424046968758e-31,8151,1.0811937326602568,ENSG00000128989,,,,L2-WMuf,L2~Sp11D01-WMuf~Sp11D08
1,pairwise,Sp11D01-Sp11D09,MAPK1,15.2689742537511,5.33708546573317e-40,2.0051946586901365e-37,10985,1.2717915063037637,ENSG00000100030,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
2,pairwise,Sp11D01-Sp11D09,PRNP,15.045396588604913,3.897859928642362e-39,1.2610659608027109e-36,10546,0.8642611184939266,ENSG00000171867,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
3,pairwise,Sp11D01-Sp11D09,WASF1,15.00840682008814,5.413655272635859e-39,1.6592853410628908e-36,3996,1.4089849151175216,ENSG00000112290,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
4,pairwise,Sp11D01-Sp11D09,ATP6V1H,13.796625825001712,2.335914845197283e-34,5.334588274904463e-32,4890,1.4025376944344004,ENSG00000047249,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
5,pairwise,Sp11D01-Sp11D09,ARPP19,13.719599814909262,4.571838960117199e-34,9.681492430633639e-32,8151,1.089193214881309,ENSG00000128989,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
6,pairwise,Sp11D01-Sp11D09,NCDN,12.89620561512134,5.6187735448602805e-31,8.389981471408677e-29,299,1.1367913418888698,ENSG00000020129,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
7,pairwise,Sp11D01-Sp11D09,PREPL,12.767496040972286,1.6884045575810913e-30,2.2603273427755137e-28,1331,0.9725278374994861,ENSG00000138078,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
8,pairwise,Sp11D01-Sp11D09,KLC1,12.737994440193408,2.1716428671746686e-30,2.8103471637759293e-28,7987,0.8906119381002817,ENSG00000126214,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
9,pairwise,Sp11D01-Sp11D09,RTN4,12.62069960610576,5.896499147680121e-30,7.007808731941875e-28,1356,0.8763708349932671,ENSG00000115310,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
10,pairwise,Sp11D01-Sp11D09,NPTN,12.500366466809194,1.637827252391433e-29,1.8701739224120607e-27,8239,1.3439172955447347,ENSG00000156642,,,,L2-Vasc,L2~Sp11D01-Vasc~Sp11D09
1,pairwise,Sp11D01-Sp11D10,ARPP19,12.62795249644889,5.543802778227592e-30,9.224095851145252e-27,8151,1.0114178750902223,ENSG00000128989,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
2,pairwise,Sp11D01-Sp11D10,MAST3,12.309514938776799,8.222351982557737e-29,1.1970716692606246e-25,10059,1.1809279257952205,ENSG00000099308,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
3,pairwise,Sp11D01-Sp11D10,MAPK1,11.643326980279214,2.1388458100731553e-26,2.767904127769115e-23,10985,0.9784020479433551,ENSG00000100030,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
4,pairwise,Sp11D01-Sp11D10,ATP2B4,11.381834228868453,1.8361046086173744e-25,2.138511037656656e-22,990,1.2249043290200508,ENSG00000058668,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
5,pairwise,Sp11D01-Sp11D10,ENC1,10.854876601665337,1.3128951715618139e-23,1.3901172784709495e-20,3195,1.4444195058323697,ENSG00000171617,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
6,pairwise,Sp11D01-Sp11D10,NPTX1,10.730566370212072,3.548118503706227e-23,3.4437446843888687e-20,9529,1.690351913506575,ENSG00000171246,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
7,pairwise,Sp11D01-Sp11D10,PSD3,10.607905078465498,9.414587919321295e-23,8.434746576641164e-20,4770,1.1651783538997593,ENSG00000156011,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
8,pairwise,Sp11D01-Sp11D10,BAIAP2,10.53038242694424,1.7397066323621633e-22,1.4473116533658653e-19,9533,1.2529112989849365,ENSG00000175866,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
9,pairwise,Sp11D01-Sp11D10,PEA15,10.164908417567368,3.054976738753749e-21,2.093018475074407e-18,835,0.7060845721188738,ENSG00000162734,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
10,pairwise,Sp11D01-Sp11D10,YWHAZ,9.987210146493542,1.2085028580978743e-20,7.819684882369967e-18,5016,0.7791852188535522,ENSG00000164924,,,,L2-Inhib,L2~Sp11D01-Inhib~Sp11D10
1,pairwise,Sp11D01-Sp11D11,NCDN,18.324935979006298,6.407446440493596e-52,1.865688217310723e-49,299,1.629575968101034,ENSG00000020129,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
2,pairwise,Sp11D01-Sp11D11,ENC1,18.23974491797842,1.3803788313581914e-51,3.921285914348501e-49,3195,2.4269808498144094,ENSG00000171617,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
3,pairwise,Sp11D01-Sp11D11,ATP6V1H,17.674188684840264,2.2554925668348462e-49,5.15092586782852e-47,4890,1.8125687162939075,ENSG00000047249,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
4,pairwise,Sp11D01-Sp11D11,MAPK1,17.6227582557596,3.585140636366507e-49,7.878515658822775e-47,10985,1.4807893356913127,ENSG00000100030,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
5,pairwise,Sp11D01-Sp11D11,HOPX,17.58599354925457,4.993147736524279e-49,1.0573671215872414e-46,2774,2.6414737668635873,ENSG00000171476,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
6,pairwise,Sp11D01-Sp11D11,WASF1,16.633847710395244,2.6354050418662592e-45,4.147913854407611e-43,3996,1.5753527238177982,ENSG00000112290,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
7,pairwise,Sp11D01-Sp11D11,OLFM1,16.23807711936977,9.214156709294226e-44,1.2478753859668587e-41,5581,1.6147035121223006,ENSG00000130558,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
8,pairwise,Sp11D01-Sp11D11,NPTXR,16.13036060528629,2.4210848863771754e-43,3.2043608717767e-41,11118,2.2445379889551873,ENSG00000221890,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
9,pairwise,Sp11D01-Sp11D11,NSF,16.083288229321315,3.6920670467896286e-43,4.574628180208383e-41,9295,1.7787271410850032,ENSG00000073969,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
10,pairwise,Sp11D01-Sp11D11,YWHAZ,16.052928719448953,4.846569010524625e-43,5.941893606903189e-41,5016,1.2523621389193274,ENSG00000164924,,,,L2-WMa,L2~Sp11D01-WMa~Sp11D11
1,pairwise,Sp11D02-Sp11D03,NDRG2,10.08154514652874,5.832425481871603e-21,6.793025958735856e-17,7614,0.7736073492947071,ENSG00000165795,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
2,pairwise,Sp11D02-Sp11D03,METRN,9.598496161235186,2.3425662749488515e-19,1.3641934702164636e-15,8393,0.7636375888254836,ENSG00000103260,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
3,pairwise,Sp11D02-Sp11D03,FAM107A,9.169215265421965,5.745350119587792e-18,2.230536428094634e-14,2242,0.6464348317650348,ENSG00000168309,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
4,pairwise,Sp11D02-Sp11D03,CST3,9.045453343460597,1.423400360592687e-17,4.144585999955756e-14,10597,0.8629821756487885,ENSG00000101439,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
5,pairwise,Sp11D02-Sp11D03,MT3,8.882562267459129,4.647426780127336e-17,9.430292426959507e-14,8681,0.7544081095339248,ENSG00000087250,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
6,pairwise,Sp11D02-Sp11D03,C1orf61,8.876426888953315,4.8580539676961484e-17,9.430292426959507e-14,809,0.7513055348163515,ENSG00000125462,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
7,pairwise,Sp11D02-Sp11D03,TSC22D4,8.69060979752636,1.8439506958392397e-16,2.7373548546247394e-13,4516,0.7917687329517218,ENSG00000166925,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
8,pairwise,Sp11D02-Sp11D03,HTRA1,8.687879453601282,1.8802128305141166e-16,2.7373548546247394e-13,6054,0.7048435366047539,ENSG00000166033,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
9,pairwise,Sp11D02-Sp11D03,RPL36,8.496174221705829,7.312166155387459e-16,9.462755467977526e-13,9864,0.5425257525863625,ENSG00000130255,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
10,pairwise,Sp11D02-Sp11D03,ENHO,8.466545489899275,9.005250205132102e-16,1.028232376984529e-12,5230,0.7467763195957957,ENSG00000168913,,,,LD-L5a,LD~Sp11D02-L5a~Sp11D03
1,pairwise,Sp11D02-Sp11D04,FAM107A,10.432179891180978,3.775375956264525e-22,4.3971803762612924e-18,2242,0.7354745480051506,ENSG00000168309,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
2,pairwise,Sp11D02-Sp11D04,MT3,8.824941787237048,7.0419070937499e-17,4.1008545960452543e-13,8681,0.7495143236818365,ENSG00000087250,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
3,pairwise,Sp11D02-Sp11D04,METRN,8.601350773973882,3.478723629969596e-16,1.3112650545186897e-12,8393,0.6843066513071738,ENSG00000103260,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
4,pairwise,Sp11D02-Sp11D04,C1orf61,8.564889278403406,4.503357274898909e-16,1.3112650545186897e-12,809,0.7249368242937759,ENSG00000125462,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
5,pairwise,Sp11D02-Sp11D04,CST3,8.525173544284103,5.961171719457351e-16,1.3885953403303955e-12,10597,0.8133448411790845,ENSG00000101439,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
6,pairwise,Sp11D02-Sp11D04,TTYH1,8.399282249459922,1.4425039390024374e-15,2.800140562926898e-12,10438,0.6362224595692965,ENSG00000167614,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
7,pairwise,Sp11D02-Sp11D04,FTL,8.33003154347811,2.3374051229854085e-15,3.4029696834263817e-12,10363,0.6129946197904275,ENSG00000087086,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
8,pairwise,Sp11D02-Sp11D04,GLUL,8.256759987561075,3.884627812031107e-15,5.0271400140807e-12,927,0.8024213230609085,ENSG00000135821,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
9,pairwise,Sp11D02-Sp11D04,MT1E,8.136675604170547,8.877163158760006e-15,1.0339231931007779e-11,8683,0.8752060377178452,ENSG00000169715,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
10,pairwise,Sp11D02-Sp11D04,MT2A,8.118800752672527,1.0032696189660376e-14,1.0622801138270399e-11,8682,0.8808441157089355,ENSG00000125148,,,,LD-L5b,LD~Sp11D02-L5b~Sp11D04
1,pairwise,Sp11D02-Sp11D05,C14orf132,11.48752301813021,7.718702220477265e-26,2.2474931190474674e-22,7947,1.3087233016370012,ENSG00000227051,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
2,pairwise,Sp11D02-Sp11D05,HOPX,11.33083737852351,2.78600836258254e-25,6.489727879799769e-22,2774,1.6870504190054465,ENSG00000171476,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
3,pairwise,Sp11D02-Sp11D05,CAMK2N1,9.005464410643416,1.905382517002233e-17,2.017453652320455e-14,157,0.8567502253292787,ENSG00000162545,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
4,pairwise,Sp11D02-Sp11D05,CBLN4,8.632878408389214,2.781273859209129e-16,2.3138211884434805e-13,10753,2.7899970434415158,ENSG00000054803,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
5,pairwise,Sp11D02-Sp11D05,MET,8.363723076575203,1.8487828075670993e-15,1.2666337270431769e-12,4587,2.8630214779199985,ENSG00000105976,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
6,pairwise,Sp11D02-Sp11D05,TMEM200A,8.217209452005866,5.104201035042423e-15,2.9351680101435215e-12,4054,2.3262965119818286,ENSG00000164484,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
7,pairwise,Sp11D02-Sp11D05,MEF2C,8.123129721851791,9.739889914114499e-15,4.932195557812677e-12,3243,1.2461017412113744,ENSG00000081189,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
8,pairwise,Sp11D02-Sp11D05,CUX2,8.114026554157853,1.0365714652809095e-14,5.030394940052814e-12,7259,2.8265731400012837,ENSG00000111249,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
9,pairwise,Sp11D02-Sp11D05,COX6A1,7.9854523501354935,2.4861431073269602e-14,1.1089030588075933e-11,7308,0.5747671140715251,ENSG00000111775,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
10,pairwise,Sp11D02-Sp11D05,PRKCA,7.933470999689505,3.532022155557756e-14,1.4185331739924549e-11,9414,0.8610126600865478,ENSG00000154229,,,,LD-L6,LD~Sp11D02-L6~Sp11D05
1,pairwise,Sp11D02-Sp11D06,LMO4,9.932459005361071,1.8415698005451893e-20,5.3621908667374547e-17,522,1.1849527839072618,ENSG00000143013,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
2,pairwise,Sp11D02-Sp11D06,YWHAB,8.701736076014345,1.7032067960310623e-16,1.9837249553373784e-13,10699,0.5710349081642132,ENSG00000166913,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
3,pairwise,Sp11D02-Sp11D06,ARPP19,8.41207685294997,1.3190817308463578e-15,1.2802787432639609e-12,8151,0.667831216282007,ENSG00000128989,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
4,pairwise,Sp11D02-Sp11D06,TUBA1B,7.830523984534883,7.049164351090236e-14,4.105080859857399e-11,6970,0.58100026460016,ENSG00000123416,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
5,pairwise,Sp11D02-Sp11D06,WASF1,7.593920559425208,3.373972177706077e-13,1.5718661581497072e-10,3996,0.7129150777356212,ENSG00000112290,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
6,pairwise,Sp11D02-Sp11D06,YWHAZ,7.397618120582784,1.2071255803695587e-12,5.021211298058661e-10,5016,0.5720766526616341,ENSG00000164924,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
7,pairwise,Sp11D02-Sp11D06,CHN1,7.377735832730117,1.3717628967096143e-12,5.325640819325626e-10,1714,0.758593026003215,ENSG00000128656,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
8,pairwise,Sp11D02-Sp11D06,GAP43,7.318843117796212,2.0005850344523944e-12,7.060852695838496e-10,2333,0.8302283027100703,ENSG00000172020,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
9,pairwise,Sp11D02-Sp11D06,YWHAG,7.219767275408782,3.756865816261608e-12,1.2501776046285412e-9,4420,0.5910173417703373,ENSG00000170027,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
10,pairwise,Sp11D02-Sp11D06,BASP1,7.171631570487422,5.091688989298372e-12,1.560602675219951e-9,3073,0.7017297685281338,ENSG00000176788,,,,LD-L1,LD~Sp11D02-L1~Sp11D06
1,pairwise,Sp11D02-Sp11D07,CHN1,18.286097212560527,9.091565384843162e-52,5.0423553351080145e-49,1714,1.8967937332217826,ENSG00000128656,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
2,pairwise,Sp11D02-Sp11D07,PRKAR1B,17.661506418496383,2.528552940246317e-49,1.1326944651941867e-46,4174,1.6881753614750528,ENSG00000188191,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
3,pairwise,Sp11D02-Sp11D07,ENC1,17.284037370650168,7.581650777074651e-48,2.597161370605543e-45,3195,2.2998143830782194,ENSG00000171617,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
4,pairwise,Sp11D02-Sp11D07,RAB6B,17.077378228180347,4.874682586815542e-47,1.6221550882468746e-44,2413,1.5866410755564146,ENSG00000154917,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
5,pairwise,Sp11D02-Sp11D07,SNCB,17.02487648170458,7.819900441676935e-47,2.3967994853739804e-44,3528,1.8498303369053088,ENSG00000074317,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
6,pairwise,Sp11D02-Sp11D07,NEFL,16.861477956569924,3.4025595611897624e-46,1.0161438771583888e-43,4802,2.0410287370810254,ENSG00000277586,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
7,pairwise,Sp11D02-Sp11D07,HOPX,16.848625550304305,3.819638684275398e-46,1.1121832938938891e-43,2774,2.5307186809881976,ENSG00000171476,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
8,pairwise,Sp11D02-Sp11D07,GNG3,16.501602719450226,8.649064381351112e-45,2.2385700633243645e-42,6378,1.5970010228052018,ENSG00000162188,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
9,pairwise,Sp11D02-Sp11D07,DNM1,16.270707769419467,6.875549043733728e-44,1.6342759124972803e-41,5502,1.7022146009236891,ENSG00000106976,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
10,pairwise,Sp11D02-Sp11D07,SNAP25,16.25791959274332,7.711528264300333e-44,1.7963233938861195e-41,10561,1.56556342518018,ENSG00000132639,,,,LD-WMd,LD~Sp11D02-WMd~Sp11D07
1,pairwise,Sp11D02-Sp11D08,HOPX,11.221337931596313,6.802290774188543e-25,1.5845256129394792e-21,2774,1.6707470266216227,ENSG00000171476,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
2,pairwise,Sp11D02-Sp11D08,NPTXR,10.604941625407761,9.638562950207639e-23,1.2473371409007596e-19,11118,1.4627760101051859,ENSG00000221890,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
3,pairwise,Sp11D02-Sp11D08,CUX2,10.319761343945677,9.12635254865145e-22,8.176509856472571e-19,7259,3.594954987061651,ENSG00000111249,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
4,pairwise,Sp11D02-Sp11D08,MEF2C,10.1914794827307,2.484570097358244e-21,2.0669848517093907e-18,3243,1.5633900680901185,ENSG00000081189,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
5,pairwise,Sp11D02-Sp11D08,OLFM1,10.02195099088667,9.244903892964718e-21,5.981966424520003e-18,5581,0.9878639292636233,ENSG00000130558,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
6,pairwise,Sp11D02-Sp11D08,LINC01007,9.898850281269734,2.3835811414244986e-20,1.4611352396932175e-17,4539,3.253692918421801,ENSG00000233123,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
7,pairwise,Sp11D02-Sp11D08,TMEM200A,9.859259549153313,3.2282176346307855e-20,1.879952539527238e-17,4054,2.7911617969431486,ENSG00000164484,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
8,pairwise,Sp11D02-Sp11D08,HS6ST3,9.83527261783409,3.878315671144977e-20,2.1509877438964545e-17,7555,2.588925205328697,ENSG00000185352,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
9,pairwise,Sp11D02-Sp11D08,ENC1,9.74087804174842,7.965659418514798e-20,4.217092511247357e-17,3195,1.2847906223971108,ENSG00000171617,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
10,pairwise,Sp11D02-Sp11D08,WIF1,9.715264852733977,9.677528772474306e-20,4.6964240672086766e-17,7107,2.9663040359915014,ENSG00000156076,,,,LD-WMuf,LD~Sp11D02-WMuf~Sp11D08
1,pairwise,Sp11D02-Sp11D09,GNAO1,10.749225323279216,3.057271430971576e-23,1.1127512611414358e-20,8676,0.7091053889503982,ENSG00000087258,,,,LD-Vasc,LD~Sp11D02-Vasc~Sp11D09
2,pairwise,Sp11D02-Sp11D09,ARPP19,9.659105249251095,1.4815670523171493e-19,2.614516887626945e-17,8151,0.7668322721684522,ENSG00000128989,,,,LD-Vasc,LD~Sp11D02-Vasc~Sp11D09
3,pairwise,Sp11D02-Sp11D09,ANK2,9.022511164501346,1.6827909666584882e-17,2.278520105970512e-15,2893,0.6367986741383449,ENSG00000145362,,,,LD-Vasc,LD~Sp11D02-Vasc~Sp11D09
4,pairwise,Sp11D02-Sp11D09,WASF1,8.951874821417233,2.8132409671292475e-17,3.68155253305105e-15,3996,0.8403994332373239,ENSG00000112290,,,,LD-Vasc,LD~Sp11D02-Vasc~Sp11D09
