top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,in_rows,in_rows_top20,results,anno,SpD
4,pairwise,Sp10D10-Sp10D01,DNER,15.838351623768503,2.4932392300993096e-41,7.455408607804461e-38,1924,-1.6048103065916166,ENSG00000187957,,,,NA,NA
5,pairwise,Sp10D10-Sp10D01,SST,14.27966807572756,1.536985719493357e-35,3.676777238172008e-32,2631,-3.1856827340021425,ENSG00000157005,,,,NA,NA
6,pairwise,Sp10D10-Sp10D01,GAD2,12.73902676403577,6.328541578667011e-30,8.410631758048458e-27,5864,-2.8893413576110634,ENSG00000136750,,,,NA,NA
7,pairwise,Sp10D10-Sp10D01,RGS5,11.100071927576499,3.676404659430666e-24,2.4442045294315413e-21,883,-1.5561144359467916,ENSG00000143248,,,,NA,NA
8,pairwise,Sp10D10-Sp10D01,CXCL14,11.100007989914932,3.678261142861612e-24,2.4442045294315413e-21,3431,-1.9093782069202287,ENSG00000145824,,,,NA,NA
9,pairwise,Sp10D10-Sp10D01,SCG2,10.625394251760234,1.5095954402191055e-22,8.207395936573055e-20,1911,-1.3424226174327325,ENSG00000171951,,,,NA,NA
10,pairwise,Sp10D10-Sp10D01,CORT,10.274504130550032,2.248873974250025e-21,1.0345685233078671e-18,96,-2.3377501572972665,ENSG00000241563,,,,NA,NA
1,pairwise,Sp10D03-Sp10D02,SYT1,7.562391682856882,5.031097193433799e-13,2.8655692157457937e-10,7333,-0.6826912860907868,ENSG00000067715,,,,NA,NA
2,pairwise,Sp10D03-Sp10D02,KIFAP3,7.122751987251307,8.09608203145618e-12,3.02616366182023e-9,908,-0.5419482782728267,ENSG00000075945,,,,NA,NA
3,pairwise,Sp10D03-Sp10D02,APP,6.796621118066369,5.913884040418628e-11,1.684189690653505e-8,11131,-0.4154590230121098,ENSG00000142192,,,,NA,NA
4,pairwise,Sp10D03-Sp10D02,DIRAS2,6.65584814871706,1.3677633967045897e-10,3.146118843843e-8,5470,-1.2485003604918683,ENSG00000165023,,,,NA,NA
5,pairwise,Sp10D03-Sp10D02,SERPINI1,6.5769789054202565,2.176174502189892e-10,4.5665303895953156e-8,2557,-0.5323660166656197,ENSG00000163536,,,,NA,NA
6,pairwise,Sp10D03-Sp10D02,DCLK1,6.542547651159274,2.662015069456911e-10,5.306727040962352e-8,7648,-0.5900284377989271,ENSG00000133083,,,,NA,NA
7,pairwise,Sp10D03-Sp10D02,ATP6V1B2,6.238097671792674,1.5303596116167762e-9,2.3170419385504128e-7,4887,-0.5327585322243138,ENSG00000147416,,,,NA,NA
8,pairwise,Sp10D03-Sp10D02,PGRMC1,6.143350853809514,2.6053121655942623e-9,3.676517489776825e-7,11811,-0.47157119998134256,ENSG00000101856,,,,NA,NA
9,pairwise,Sp10D03-Sp10D02,HSP90AB1,6.117842642336241,3.0035148250105358e-9,4.0823910024944334e-7,3947,-0.31546395169802466,ENSG00000096384,,,,NA,NA
10,pairwise,Sp10D03-Sp10D02,CHGA,6.110637559108221,3.1263927588377135e-9,4.2016610998267294e-7,8126,-0.9480083498349732,ENSG00000100604,,,,NA,NA
1,pairwise,Sp10D04-Sp10D02,EFHD2,10.24014648059107,2.9233333338411886e-21,3.010648395955307e-17,124,-1.676496052560685,ENSG00000142634,,,,NA,NA
2,pairwise,Sp10D04-Sp10D02,SEMA3E,9.822293605142795,6.869007681469958e-20,2.738673362602072e-16,4531,-3.118625147132841,ENSG00000170381,,,,NA,NA
3,pairwise,Sp10D04-Sp10D02,KRT17,9.699018437936187,1.722233107315757e-19,5.149907549150943e-16,9461,-3.270684536949395,ENSG00000128422,,,,NA,NA
4,pairwise,Sp10D04-Sp10D02,CPLX3,9.030842557300824,2.2621164305517564e-17,5.2513019965826616e-14,8463,-2.058222410782005,ENSG00000213578,,,,NA,NA
5,pairwise,Sp10D04-Sp10D02,HS3ST4,9.009565414867193,2.6342121879020125e-17,5.2513019965826616e-14,8793,-2.5221333477462546,ENSG00000182601,,,,NA,NA
6,pairwise,Sp10D04-Sp10D02,FOXP2,8.828496043180579,9.549668393106817e-17,1.6317654807135807e-13,4687,-2.9296378846378537,ENSG00000128573,,,,NA,NA
7,pairwise,Sp10D04-Sp10D02,TLE4,8.744937346553767,1.7217545679441904e-16,2.574238298397558e-13,5444,-1.4393476293316594,ENSG00000106829,,,,NA,NA
8,pairwise,Sp10D04-Sp10D02,CCN2,8.451717128500984,1.328098403602936e-15,1.765042778388302e-12,4149,-2.088884350284099,ENSG00000118523,,,,NA,NA
9,pairwise,Sp10D04-Sp10D02,DIRAS2,8.301827876908387,3.7149655259466786e-15,4.039518423258929e-12,5470,-1.5435161015280432,ENSG00000165023,,,,NA,NA
10,pairwise,Sp10D04-Sp10D02,SSTR2,8.21616804519719,6.654522495819656e-15,6.632895297708242e-12,9683,-1.3854140424318002,ENSG00000180616,,,,NA,NA
1,pairwise,Sp10D05-Sp10D02,EFHD2,13.502777170001517,1.0865995381333762e-32,6.498408537806656e-29,124,-2.210647344451605,ENSG00000142634,,,,NA,NA
2,pairwise,Sp10D05-Sp10D02,CCN2,13.37255806797731,3.238453435026032e-32,1.291171384544879e-28,4149,-3.30509491109975,ENSG00000118523,,,,NA,NA
3,pairwise,Sp10D05-Sp10D02,TLE4,13.187547808661844,1.5215345274500362e-31,4.549768620707471e-28,5444,-2.1705662285362903,ENSG00000106829,,,,NA,NA
4,pairwise,Sp10D05-Sp10D02,SEMA3E,13.10853596526834,2.9413361352156256e-31,7.036264302662819e-28,4531,-4.162022796994861,ENSG00000170381,,,,NA,NA
5,pairwise,Sp10D05-Sp10D02,DIRAS2,12.931991872644929,1.2781293305528787e-30,2.5479508204571637e-27,5470,-2.4043786472348145,ENSG00000165023,,,,NA,NA
6,pairwise,Sp10D05-Sp10D02,KRT17,12.091131018046328,1.29254498323257e-27,2.2085900777778243e-24,9461,-4.077348188170703,ENSG00000128422,,,,NA,NA
7,pairwise,Sp10D05-Sp10D02,CPLX3,11.932757549467004,4.681048357594042e-27,6.998752425647792e-24,8463,-2.7195988474946735,ENSG00000213578,,,,NA,NA
8,pairwise,Sp10D05-Sp10D02,HS3ST4,11.472848089589633,1.9004973519310368e-25,2.273184882644713e-22,8793,-3.2117034982211163,ENSG00000182601,,,,NA,NA
9,pairwise,Sp10D05-Sp10D02,SSTR2,10.928553049343357,1.418283792546989e-23,1.3049301878965029e-20,9683,-1.8427776519093575,ENSG00000180616,,,,NA,NA
10,pairwise,Sp10D05-Sp10D02,NPTX1,10.440981320327133,6.274385573227283e-22,5.003195056091435e-19,9776,-1.4664690153475686,ENSG00000171246,,,,NA,NA
1,pairwise,Sp10D06-Sp10D02,GFAP,12.298777868465745,2.3717456809011547e-28,2.8368450089258712e-24,9523,-1.8953315362180536,ENSG00000131095,,,,NA,NA
2,pairwise,Sp10D06-Sp10D02,CD81,11.097120911199985,3.763069559751433e-24,1.6105848862249706e-20,6286,-0.6350264474094534,ENSG00000110651,,,,NA,NA
3,pairwise,Sp10D06-Sp10D02,SPARC,11.088138118520837,4.039590885941737e-24,1.6105848862249706e-20,3528,-1.431588621122006,ENSG00000113140,,,,NA,NA
4,pairwise,Sp10D06-Sp10D02,METRN,10.637014946045321,1.3794802929783965e-22,4.12499094607865e-19,8612,-0.8075776727781374,ENSG00000103260,,,,NA,NA
5,pairwise,Sp10D06-Sp10D02,SNORC,10.458827002690773,5.468980695108206e-22,1.3082895618837848e-18,1943,-1.5759791597073933,ENSG00000182600,,,,NA,NA
6,pairwise,Sp10D06-Sp10D02,AHCYL1,10.294319560238995,1.9328037736757415e-21,3.1017793377346505e-18,622,-0.8495827105407727,ENSG00000168710,,,,NA,NA
7,pairwise,Sp10D06-Sp10D02,AHNAK,10.285059599616606,2.074595326634663e-21,3.1017793377346505e-18,6524,-1.366947141475313,ENSG00000124942,,,,NA,NA
8,pairwise,Sp10D06-Sp10D02,SFRP2,9.790359350554883,8.720542761122982e-20,1.1589601329532444e-16,3028,-3.4823648446154882,ENSG00000145423,,,,NA,NA
9,pairwise,Sp10D06-Sp10D02,CSRP1,9.68050861871737,1.9761327206253576e-19,2.290681113787273e-16,984,-0.9202072335185623,ENSG00000159176,,,,NA,NA
10,pairwise,Sp10D06-Sp10D02,DDR1,9.671894933205886,2.1066375931494027e-19,2.290681113787273e-16,3781,-1.0653856723759398,ENSG00000204580,,,,NA,NA
1,pairwise,Sp10D07-Sp10D02,CRYAB,22.525917443638285,4.216006906479375e-66,5.04276586083998e-62,6832,-2.8051047536940876,ENSG00000109846,,,,NA,NA
2,pairwise,Sp10D07-Sp10D02,CNP,22.403413708697748,1.1672049461035572e-65,6.980469180172324e-62,9469,-2.836368979467526,ENSG00000173786,,,,NA,NA
3,pairwise,Sp10D07-Sp10D02,SCD,21.96186619435304,4.6385095643276564e-64,1.8493737632974367e-60,6102,-2.1816659051895186,ENSG00000099194,,,,NA,NA
4,pairwise,Sp10D07-Sp10D02,PLP1,21.818249580653635,1.5426112470717742e-63,4.612793281556373e-60,11787,-3.6246152075874924,ENSG00000123560,,,,NA,NA
5,pairwise,Sp10D07-Sp10D02,CLDND1,21.53946898085783,1.5981619095122087e-62,3.8231229199351054e-59,2337,-2.7000374490084855,ENSG00000080822,,,,NA,NA
6,pairwise,Sp10D07-Sp10D02,SOX2-OT,21.126447538095196,5.1682719458943445e-61,1.0302950124140375e-57,2590,-2.570635628368076,ENSG00000242808,,,,NA,NA
7,pairwise,Sp10D07-Sp10D02,DBNDD2,20.618452296655157,3.789715194903943e-59,6.142786071025105e-56,10993,-2.5842684414307895,ENSG00000244274,,,,NA,NA
8,pairwise,Sp10D07-Sp10D02,PPP1R14A,20.608920880287265,4.108543480327802e-59,6.142786071025105e-56,10470,-3.387595103158863,ENSG00000167641,,,,NA,NA
9,pairwise,Sp10D07-Sp10D02,SELENOP,20.251434929972287,8.541943337074769e-58,1.1352242694972367e-54,3192,-2.647097859710006,ENSG00000250722,,,,NA,NA
10,pairwise,Sp10D07-Sp10D02,RNASE1,19.78776654063995,4.432199745387865e-56,5.301354115458424e-53,7812,-2.8920307633258258,ENSG00000129538,,,,NA,NA
1,pairwise,Sp10D08-Sp10D02,GFAP,13.248352411009853,9.155754733206567e-32,1.0941774874709977e-27,9523,-2.0416679117280356,ENSG00000131095,,,,NA,NA
2,pairwise,Sp10D08-Sp10D02,PLP1,13.165459950263424,1.829575265397538e-31,1.0941774874709977e-27,11787,-2.1871473316045567,ENSG00000123560,,,,NA,NA
3,pairwise,Sp10D08-Sp10D02,MOBP,13.09491071953089,3.2950771277306996e-31,1.3137472508262299e-27,2123,-2.5129720264255138,ENSG00000168314,,,,NA,NA
4,pairwise,Sp10D08-Sp10D02,MBP,12.807692018112647,3.584398963577045e-30,1.0718249000836257e-26,10004,-2.43754205835803,ENSG00000197971,,,,NA,NA
5,pairwise,Sp10D08-Sp10D02,SCD,12.765534554876638,5.08203793910061e-30,1.2157251157916479e-26,6102,-1.2681131582093865,ENSG00000099194,,,,NA,NA
6,pairwise,Sp10D08-Sp10D02,PPP1R14A,12.270330574364284,2.9935352995665024e-28,5.115096531159277e-25,10470,-2.016937811024169,ENSG00000167641,,,,NA,NA
7,pairwise,Sp10D08-Sp10D02,LINC00844,12.006673735485636,2.569196486714397e-27,3.4411761556540275e-24,5930,-1.6363616742194704,ENSG00000237949,,,,NA,NA
8,pairwise,Sp10D08-Sp10D02,SEPTIN4,11.911412728843613,5.565199228246292e-27,6.65653479690539e-24,9612,-1.5742133435795935,ENSG00000108387,,,,NA,NA
9,pairwise,Sp10D08-Sp10D02,CRYAB,11.88158185098998,7.086218437084868e-27,7.705296247815646e-24,6832,-1.47958820389933,ENSG00000109846,,,,NA,NA
10,pairwise,Sp10D08-Sp10D02,ERMN,11.765728639927707,1.8075381575682316e-26,1.801663658556135e-23,1690,-2.2939739907943655,ENSG00000136541,,,,NA,NA
1,pairwise,Sp10D09-Sp10D02,HBA1,28.997319788243043,2.0159024904504016e-88,2.411220968827725e-84,8588,-6.4125622678383385,ENSG00000206172,,,,NA,NA
2,pairwise,Sp10D09-Sp10D02,HBA2,27.477719470330804,2.2363684228012803e-83,1.3374601352563057e-79,8587,-6.555755356920768,ENSG00000188536,,,,NA,NA
3,pairwise,Sp10D09-Sp10D02,HBB,22.525533123169453,4.229487356888526e-66,1.6862966091914555e-62,6301,-6.548277407151817,ENSG00000244734,,,,NA,NA
4,pairwise,Sp10D09-Sp10D02,B2M,17.64487860124562,4.318367190601735e-48,1.2912997491696838e-44,8324,-1.718830314452612,ENSG00000166710,,,,NA,NA
5,pairwise,Sp10D09-Sp10D02,HLA-B,15.074139540241914,1.756895955713739e-38,4.2028465052584064e-35,3786,-1.863427584323082,ENSG00000234745,,,,NA,NA
6,pairwise,Sp10D09-Sp10D02,IFITM3,14.722533115291837,3.5450803456861408e-37,7.067117669125321e-34,6255,-1.8740482329426476,ENSG00000142089,,,,NA,NA
7,pairwise,Sp10D09-Sp10D02,GFAP,14.3475147041998,8.637836144422573e-36,1.4759594017634058e-32,9523,-2.211056852644372,ENSG00000131095,,,,NA,NA
8,pairwise,Sp10D09-Sp10D02,AHNAK,14.118928483532343,6.008297944731265e-35,8.983156464616332e-32,6524,-1.8764916959721223,ENSG00000124942,,,,NA,NA
9,pairwise,Sp10D09-Sp10D02,FLNA,13.999374860965894,1.6531938057051296e-34,2.1970945677821172e-31,11912,-2.8586344517172204,ENSG00000196924,,,,NA,NA
10,pairwise,Sp10D09-Sp10D02,NEAT1,13.870891490460217,4.896913289962865e-34,5.857197986124582e-31,6602,-2.296277973132816,ENSG00000245532,,,,NA,NA
1,pairwise,Sp10D10-Sp10D02,SLC6A1,18.243550031137907,2.4883853281311305e-50,2.976357690977645e-46,2029,-1.5092710799248863,ENSG00000157103,,,,NA,NA
2,pairwise,Sp10D10-Sp10D02,GAD1,14.737583542205288,3.1178673010761153e-37,1.8646405394085706e-33,1728,-2.3334084855043846,ENSG00000128683,,,,NA,NA
3,pairwise,Sp10D10-Sp10D02,SPOCK3,14.250128145984009,1.9750091879526987e-35,7.87436163236741e-32,3055,-1.594173366461101,ENSG00000196104,,,,NA,NA
4,pairwise,Sp10D10-Sp10D02,DNER,13.80421364812905,8.596472489705287e-34,2.5705601862341233e-30,1924,-1.3987026467871244,ENSG00000187957,,,,NA,NA
5,pairwise,Sp10D10-Sp10D02,SST,11.157096834203543,2.342493975852253e-24,5.60371408903376e-21,2631,-2.4890614093984285,ENSG00000157005,,,,NA,NA
6,pairwise,Sp10D10-Sp10D02,FXYD6,10.708536059001448,7.913877133647033e-23,1.577631406592536e-19,6860,-0.9298676180532262,ENSG00000137726,,,,NA,NA
7,pairwise,Sp10D10-Sp10D02,ATP1B1,10.665957971697368,1.101892606527211e-22,1.8828196380959958e-19,903,-0.7416518489871446,ENSG00000143153,,,,NA,NA
8,pairwise,Sp10D10-Sp10D02,CNR1,10.429683279632055,6.844180101217999e-22,9.182504808954079e-19,4033,-2.317962708047718,ENSG00000118432,,,,NA,NA
9,pairwise,Sp10D10-Sp10D02,SCG2,10.42845147080087,6.909333942027148e-22,9.182504808954079e-19,1911,-1.3175406754326833,ENSG00000171951,,,,NA,NA
10,pairwise,Sp10D10-Sp10D02,SV2A,10.214700456611457,3.54921462763051e-21,4.2452156161088526e-18,702,-0.6974698202914578,ENSG00000159164,,,,NA,NA
1,pairwise,Sp10D04-Sp10D03,SCD,10.62124427684045,1.5589621799924654e-22,1.2675157917406152e-18,6102,-1.064491574104422,ENSG00000099194,,,,NA,NA
2,pairwise,Sp10D04-Sp10D03,RPS27,10.581600788356326,2.1194144164210603e-22,1.2675157917406152e-18,769,-0.8039946314508946,ENSG00000177954,,,,NA,NA
3,pairwise,Sp10D04-Sp10D03,NDRG2,10.442061835166344,6.222428587683798e-22,2.4808822779095304e-18,7814,-0.8048487739022026,ENSG00000165795,,,,NA,NA
4,pairwise,Sp10D04-Sp10D03,RPL36,10.375379011908203,1.03875796721953e-21,3.1061460114781995e-18,10126,-0.6265689698407808,ENSG00000130255,,,,NA,NA
5,pairwise,Sp10D04-Sp10D03,RPS12,10.312870269556296,1.6770905486752568e-21,4.011936010540949e-18,4153,-0.8736511246146943,ENSG00000112306,,,,NA,NA
6,pairwise,Sp10D04-Sp10D03,RPS18,10.223025688850544,3.331020550597052e-21,5.738517052507164e-18,3841,-0.7158244739234885,ENSG00000231500,,,,NA,NA
7,pairwise,Sp10D04-Sp10D03,TSC22D4,10.221952414814762,3.35838302546193e-21,5.738517052507164e-18,4615,-0.8951837351566407,ENSG00000166925,,,,NA,NA
8,pairwise,Sp10D04-Sp10D03,METRN,10.19430714234856,4.145592656225452e-21,6.198179220139078e-18,8612,-0.7808544250265586,ENSG00000103260,,,,NA,NA
9,pairwise,Sp10D04-Sp10D03,RPS11,10.00537892007803,1.735822976463617e-20,2.306908735720147e-17,10649,-0.6505249670146487,ENSG00000142534,,,,NA,NA
10,pairwise,Sp10D04-Sp10D03,RPL21,9.959176004032361,2.4590109746230733e-20,2.941223026746658e-17,7623,-0.7483729375273267,ENSG00000122026,,,,NA,NA
1,pairwise,Sp10D05-Sp10D03,CCN2,12.180721631347325,6.226150455356105e-28,7.447098559651438e-24,4149,-3.0373181747062876,ENSG00000118523,,,,NA,NA
2,pairwise,Sp10D05-Sp10D03,CPLX3,11.097981647513288,3.7375836367343525e-24,2.2352618939489795e-20,8463,-2.5518542249323266,ENSG00000213578,,,,NA,NA
3,pairwise,Sp10D05-Sp10D03,TLE4,11.020115372920172,6.90577884352979e-24,2.753334024915327e-20,5444,-1.8299657580759718,ENSG00000106829,,,,NA,NA
4,pairwise,Sp10D05-Sp10D03,SEMA3C,10.593239293432838,1.9367811570493565e-22,5.791459854866839e-19,4528,-3.210543103915527,ENSG00000075223,,,,NA,NA
5,pairwise,Sp10D05-Sp10D03,KRT17,9.341539590788443,2.3948141039498018e-18,4.77406191622393e-15,9461,-3.1781702577087407,ENSG00000128422,,,,NA,NA
6,pairwise,Sp10D05-Sp10D03,LMO3,9.26024861862291,4.326404431037812e-18,7.392589057091896e-15,7050,-1.1441209531399679,ENSG00000048540,,,,NA,NA
7,pairwise,Sp10D05-Sp10D03,NPTX1,8.826810106422577,9.664216610793851e-17,1.2843743875745028e-13,9776,-1.2507864957342516,ENSG00000171246,,,,NA,NA
8,pairwise,Sp10D05-Sp10D03,NNAT,8.583238534650024,5.338382844451535e-16,6.385239720248481e-13,10955,-1.1816830003030905,ENSG00000053438,,,,NA,NA
9,pairwise,Sp10D05-Sp10D03,SEMA3E,8.413843668928001,1.7240549572635452e-15,1.874674667620842e-12,4531,-2.6952095122924122,ENSG00000170381,,,,NA,NA
10,pairwise,Sp10D05-Sp10D03,EFHD2,8.272361391415046,4.541695726192232e-15,4.490144217425915e-12,124,-1.3663869095977885,ENSG00000142634,,,,NA,NA
1,pairwise,Sp10D06-Sp10D03,METRN,19.214304872970615,5.967152424970218e-54,7.137311015506878e-50,8612,-1.4717601475377924,ENSG00000103260,,,,NA,NA
2,pairwise,Sp10D06-Sp10D03,CST3,17.699388278633894,2.6994897121740816e-48,1.6144298223657096e-44,10881,-1.538172833869785,ENSG00000101439,,,,NA,NA
3,pairwise,Sp10D06-Sp10D03,GFAP,16.987382015776607,1.2516430021313511e-45,4.990300649497697e-42,9523,-2.641177033164041,ENSG00000131095,,,,NA,NA
4,pairwise,Sp10D06-Sp10D03,FAM107A,16.823917177435046,5.124814278722268e-45,1.532447589694926e-41,2289,-1.1910148580490496,ENSG00000168309,,,,NA,NA
5,pairwise,Sp10D06-Sp10D03,MLC1,16.791899529206677,6.754296347274645e-45,1.6157627721950406e-41,11498,-1.7674208508166291,ENSG00000100427,,,,NA,NA
6,pairwise,Sp10D06-Sp10D03,MT1E,15.943382638739289,1.0101562433289017e-41,2.0137464710761657e-38,8910,-1.559097170080424,ENSG00000169715,,,,NA,NA
7,pairwise,Sp10D06-Sp10D03,S100B,15.50963686470465,4.201950837820721e-40,7.1799334244533785e-37,11224,-1.6636948944440757,ENSG00000160307,,,,NA,NA
8,pairwise,Sp10D06-Sp10D03,DBI,15.454762093877237,6.72988328950464e-40,1.0062016753220624e-36,1616,-1.4247939972910313,ENSG00000155368,,,,NA,NA
9,pairwise,Sp10D06-Sp10D03,MT2A,15.39578480471183,1.1162917910231183e-39,1.4835517902697243e-36,8909,-1.634610110672579,ENSG00000125148,,,,NA,NA
10,pairwise,Sp10D06-Sp10D03,TSC22D4,15.37527667815291,1.331001019992961e-39,1.5920103200135804e-36,4615,-1.3464842182074612,ENSG00000166925,,,,NA,NA
1,pairwise,Sp10D07-Sp10D03,CRYAB,25.10742487363277,2.9196344826001737e-75,3.4921748046380677e-71,6832,-3.1543987755293443,ENSG00000109846,,,,NA,NA
2,pairwise,Sp10D07-Sp10D03,SCD,24.574354636853595,2.140453747815288e-73,1.2800983638809328e-69,6102,-2.4629123262916144,ENSG00000099194,,,,NA,NA
3,pairwise,Sp10D07-Sp10D03,SOX2-OT,23.915824914833376,4.508384269454471e-71,1.7974928082314975e-67,2590,-2.9359404318124858,ENSG00000242808,,,,NA,NA
4,pairwise,Sp10D07-Sp10D03,GFAP,23.41242067538495,2.780995429122074e-69,6.70378776241028e-66,9523,-3.640134054863351,ENSG00000131095,,,,NA,NA
5,pairwise,Sp10D07-Sp10D03,QKI,23.411489463989433,2.802352546781323e-69,6.70378776241028e-66,4245,-2.1289065548654813,ENSG00000112531,,,,NA,NA
6,pairwise,Sp10D07-Sp10D03,CNP,23.038023528774662,6.070458961428652e-68,1.0746446988389496e-64,9469,-2.9426700780790105,ENSG00000173786,,,,NA,NA
7,pairwise,Sp10D07-Sp10D03,PLEKHB1,23.033735191255907,6.2892006453245105e-68,1.0746446988389496e-64,6709,-2.290582207904656,ENSG00000021300,,,,NA,NA
8,pairwise,Sp10D07-Sp10D03,SELENOP,22.54425096420011,3.6205236772009203e-66,5.413135462875026e-63,3192,-2.973020021641026,ENSG00000250722,,,,NA,NA
9,pairwise,Sp10D07-Sp10D03,S100B,21.715311451316676,3.654436576402137e-63,4.8567462100384404e-60,11224,-2.3293680637381247,ENSG00000160307,,,,NA,NA
10,pairwise,Sp10D07-Sp10D03,GPRC5B,21.65199915322008,6.214457976331552e-63,7.433113185490169e-60,8765,-2.159276344351124,ENSG00000167191,,,,NA,NA
1,pairwise,Sp10D08-Sp10D03,GFAP,17.92858053536779,3.746671097439536e-49,4.481393299647429e-45,9523,-2.787513408674023,ENSG00000131095,,,,NA,NA
2,pairwise,Sp10D08-Sp10D03,SCD,15.459142152792396,6.481605141223372e-40,2.5842159698057585e-36,6102,-1.5493595793114823,ENSG00000099194,,,,NA,NA
3,pairwise,Sp10D08-Sp10D03,PLEKHB1,14.92024827724299,6.551941976188184e-38,1.3061296329531145e-34,6709,-1.4837391746322943,ENSG00000021300,,,,NA,NA
4,pairwise,Sp10D08-Sp10D03,RPS6,14.629277071622445,7.852253899045531e-37,1.3417258412354801e-33,5323,-1.164314593103457,ENSG00000137154,,,,NA,NA
5,pairwise,Sp10D08-Sp10D03,CRYAB,14.556981013805961,1.453820764467071e-36,2.1736437704738297e-33,6832,-1.8288822257345867,ENSG00000109846,,,,NA,NA
6,pairwise,Sp10D08-Sp10D03,RPS27,14.531594686152882,1.804675177600653e-36,2.3984133110312678e-33,769,-1.104116886260087,ENSG00000177954,,,,NA,NA
7,pairwise,Sp10D08-Sp10D03,LINC00844,14.056106683454878,1.0228720059408738e-34,1.1122338239144355e-31,5930,-1.9327223195119796,ENSG00000237949,,,,NA,NA
8,pairwise,Sp10D08-Sp10D03,RPS12,14.040150702017694,1.1707911050040039e-34,1.1535246310959373e-31,4153,-1.189406356326181,ENSG00000112306,,,,NA,NA
9,pairwise,Sp10D08-Sp10D03,S100B,14.03206415322214,1.253726294143231e-34,1.1535246310959373e-31,11224,-1.5051979420197696,ENSG00000160307,,,,NA,NA
10,pairwise,Sp10D08-Sp10D03,QKI,13.820167075372792,7.51393070650015e-34,5.991608345363219e-31,4245,-1.2567267162284859,ENSG00000112531,,,,NA,NA
1,pairwise,Sp10D09-Sp10D03,HBA1,27.256054773753895,1.2471198512035721e-82,1.4916800540245926e-78,8588,-6.081133785935265,ENSG00000206172,,,,NA,NA
2,pairwise,Sp10D09-Sp10D03,HBA2,26.675376785757816,1.1576420475371532e-80,6.923278265295945e-77,8587,-6.420967078162247,ENSG00000188536,,,,NA,NA
3,pairwise,Sp10D09-Sp10D03,HBB,22.26625159930485,3.656492860080877e-65,1.4578437033142457e-61,6301,-6.530507469522794,ENSG00000244734,,,,NA,NA
4,pairwise,Sp10D09-Sp10D03,B2M,21.672314410374053,5.240807838382922e-63,1.5671325638724533e-59,8324,-2.1299403943051383,ENSG00000166710,,,,NA,NA
5,pairwise,Sp10D09-Sp10D03,IFITM3,20.002297873710653,7.117378178715675e-57,1.7026192079123638e-53,6255,-2.5687742698252007,ENSG00000142089,,,,NA,NA
6,pairwise,Sp10D09-Sp10D03,EEF1A1,19.34200879988744,1.9995526605867402e-54,3.986108228879667e-51,3999,-1.3044807953012505,ENSG00000156508,,,,NA,NA
7,pairwise,Sp10D09-Sp10D03,GFAP,19.018047319480495,3.2078135048748087e-53,5.481236761686798e-50,9523,-2.9569023495903597,ENSG00000131095,,,,NA,NA
8,pairwise,Sp10D09-Sp10D03,VIM,18.755869172097984,3.0425282221858738e-52,4.548960008195654e-49,5840,-2.602427565662288,ENSG00000026025,,,,NA,NA
9,pairwise,Sp10D09-Sp10D03,AHNAK,18.72848212532181,3.8491974809591925e-52,5.1155834521947665e-49,6524,-2.5112810347068786,ENSG00000124942,,,,NA,NA
10,pairwise,Sp10D09-Sp10D03,RPS27,18.22140852105002,3.010711805040437e-50,3.6011123900088666e-47,769,-1.3844705466982035,ENSG00000177954,,,,NA,NA
1,pairwise,Sp10D10-Sp10D03,SLC6A1,23.764008910538454,1.5582754602162784e-70,1.8638532779646905e-66,2029,-1.9808427344932609,ENSG00000157103,,,,NA,NA
2,pairwise,Sp10D10-Sp10D03,GAD1,16.554461357681546,5.231284556225907e-44,3.1285697288509034e-40,1728,-2.640899894991059,ENSG00000128683,,,,NA,NA
3,pairwise,Sp10D10-Sp10D03,DNER,14.701737146797841,4.2332186924988156e-37,1.687784292699278e-33,1924,-1.5009104112672444,ENSG00000187957,,,,NA,NA
4,pairwise,Sp10D10-Sp10D03,CXCL14,14.612952465733322,9.024389603265746e-37,2.6985181011165398e-33,3431,-2.5326724927397386,ENSG00000145824,,,,NA,NA
5,pairwise,Sp10D10-Sp10D03,SPOCK3,13.79516036293925,9.278658452957653e-34,2.2196406751165296e-30,3055,-1.554948195574,ENSG00000196104,,,,NA,NA
6,pairwise,Sp10D10-Sp10D03,CNR1,13.141681013930574,2.2310610357034972e-31,4.447620174674922e-28,4033,-2.9427857051535753,ENSG00000118432,,,,NA,NA
7,pairwise,Sp10D10-Sp10D03,SST,11.341423096728947,5.423744481122411e-25,9.26762967695788e-22,2631,-2.5493200016754543,ENSG00000157005,,,,NA,NA
8,pairwise,Sp10D10-Sp10D03,GAD2,10.437420721180704,6.448670950738545e-22,7.012050294707612e-19,5864,-2.385218591464602,ENSG00000136750,,,,NA,NA
9,pairwise,Sp10D10-Sp10D03,CCK,10.147094597168888,5.936232872627247e-21,5.916940115791208e-18,2132,-1.6013846841989103,ENSG00000187094,,,,NA,NA
10,pairwise,Sp10D10-Sp10D03,ERBB4,9.951154319590477,2.6120836617612488e-20,2.403317898332792e-17,1858,-2.1113312365112753,ENSG00000178568,,,,NA,NA
1,pairwise,Sp10D05-Sp10D04,NPTN,8.439590311395198,1.4439336582942458e-15,2.158861310857184e-12,8450,-0.7020378645276555,ENSG00000156642,,,,NA,NA
