Feature ID,Feature Name,Feature count topic 1to6,Feature log2 fold change topic 1to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000162604,TM2D1,73,0.13681,86,0.31380,46,-0.6803
ENSG00000162607,USP1,21,0.16393,15,-0.4449,22,0.11927
ENSG00000116641,DOCK7,18,-0.7975,36,0.85008,28,0.43702
ENSG00000125703,ATG4C,16,-0.4100,26,0.72751,16,-0.1273
ENSG00000079739,PGM1,38,-0.1281,51,0.42871,33,-0.2727
ENSG00000158966,CACHD1,24,-0.6300,43,0.72795,33,0.29323
ENSG00000162437,RAVER2,19,0.08831,21,0.20111,14,-0.4008
ENSG00000162434,JAK1,67,0.16214,46,-0.5617,73,0.20372
ENSG00000162433,AK4,72,-0.4189,100,0.42011,92,0.27972
ENSG00000116675,DNAJC6,367,0.99621,167,-1.0369,200,-0.7540
ENSG00000213625,LEPROT,23,-1.1407,47,0.75625,56,1.05782
ENSG00000184588,PDE4B,52,-0.2332,70,0.40859,53,-0.0383
ENSG00000118473,SGIP1,116,0.62940,71,-0.6388,79,-0.4743
ENSG00000198160,MIER1,21,-0.0433,19,-0.1880,25,0.23869
ENSG00000142864,SERBP1,109,0.15610,92,-0.2289,104,-0.0451
ENSG00000116717,GADD45A,24,0.54572,13,-0.8056,19,-0.2038
ENSG00000172380,GNG12,9,-1.8382,33,1.39358,33,1.37879
ENSG00000116729,WLS,45,-1.3225,127,1.27187,98,0.79078
ENSG00000033122,LRRC7,88,0.54292,83,0.02491,38,-1.1804
ENSG00000066557,LRRC40,27,0.51451,25,-0.0087,13,-1.0425
ENSG00000116754,SRSF11,100,0.22925,93,-0.0601,77,-0.3484
ENSG00000118454,ANKRD13C,41,0.35214,41,0.09680,23,-0.8267
ENSG00000197568,HHLA3,16,0.05975,15,-0.1026,16,-0.0014
ENSG00000050628,PTGER3,25,0.94575,19,-0.2663,7,-1.7273
ENSG00000132485,ZRANB2,94,0.28267,85,-0.0867,69,-0.4193
ENSG00000172260,NEGR1,189,0.98474,91,-0.9424,99,-0.8179
ENSG00000178965,ERICH3,52,0.77882,24,-1.0444,37,-0.3965
ENSG00000116791,CRYZ,34,0.84133,20,-0.6293,17,-0.8738
ENSG00000162623,TYW3,25,0.56860,16,-0.5519,17,-0.4492
ENSG00000117054,ACADM,35,-0.0654,26,-0.5034,48,0.48950
ENSG00000137955,RABGGTB,44,0.26594,44,0.06919,29,-0.5894
ENSG00000117069,ST6GALNAC5,90,1.10992,52,-0.6494,31,-1.4313
ENSG00000142892,PIGK,29,0.12233,24,-0.2428,29,0.02253
ENSG00000154027,AK5,416,0.68780,267,-0.5523,249,-0.6643
ENSG00000036549,AC118549.1,20,0.10940,15,-0.4219,22,0.18476
ENSG00000077254,USP33,101,0.41763,81,-0.2605,70,-0.4756
ENSG00000180488,MIGA1,76,0.55407,43,-0.7645,60,-0.2468
ENSG00000162613,FUBP1,44,-0.1818,59,0.40453,42,-0.1317
ENSG00000162616,DNAJB4,37,-0.4828,63,0.73458,41,0.00975
ENSG00000117114,ADGRL2,44,0.31487,53,0.37861,18,-1.3036
ENSG00000137941,TTLL7,112,0.71860,50,-1.0891,85,-0.2762
ENSG00000142875,PRKACB,438,0.38774,315,-0.4328,354,-0.2485
ENSG00000117133,RPF1,19,-0.2562,26,0.42613,20,-0.0170
ENSG00000174021,GNG5,58,-1.5714,229,1.77770,118,0.50818
ENSG00000117155,SSX2IP,113,0.82526,69,-0.6032,58,-0.8724
ENSG00000162642,C1orf52,80,0.47316,76,0.01726,40,-0.9850
ENSG00000153904,DDAH1,232,0.06676,190,-0.3078,254,0.16379
ENSG00000142871,CCN1,22,-2.5287,210,2.96022,52,0.08379
ENSG00000117174,ZNHIT6,20,-0.4422,24,0.20361,29,0.52436
ENSG00000122417,ODF2L,29,0.43934,21,-0.4174,22,-0.3515
ENSG00000097033,SH3GLB1,36,-0.7262,83,1.18324,37,-0.2016
ENSG00000183291,SELENOF,103,0.01183,92,-0.1745,112,0.14130
ENSG00000153936,HS2ST1,47,-0.1745,69,0.58962,37,-0.4208
ENSG00000143013,LMO4,556,1.55376,194,-1.3717,184,-1.4512
ENSG00000137947,GTF2B,34,0.59250,20,-0.7060,25,-0.3542
ENSG00000137944,KYAT3,14,-0.3529,21,0.56129,15,-0.0064
ENSG00000213516,RBMXL1,14,0.99730,1,-2.9074,12,-0.0079
ENSG00000197147,LRRC8B,126,0.73462,86,-0.4486,65,-0.8778
ENSG00000171488,LRRC8C,17,0.24888,20,0.40248,7,-1.1563
ENSG00000171492,LRRC8D,29,0.84484,11,-1.3757,22,-0.2939
ENSG00000162664,ZNF326,27,0.42768,9,-1.6031,31,0.34620
ENSG00000233593,LINC02609,52,0.28638,44,-0.1889,41,-0.3106
ENSG00000122482,ZNF644,20,0.06038,10,-1.0882,29,0.61261
ENSG00000172031,EPHX4,24,0.50714,23,0.00837,11,-1.0547
ENSG00000189195,BTBD8,108,0.67389,66,-0.6318,69,-0.5586
ENSG00000122484,RPAP2,17,0.06310,22,0.45487,10,-0.7530
ENSG00000067208,EVI5,17,-0.1317,10,-0.9049,27,0.77667
ENSG00000122406,RPL5,473,-0.5044,724,0.55147,618,0.28126
ENSG00000154511,DIPK1A,38,0.41543,36,-0.0050,21,-0.8101
ENSG00000143033,MTF2,17,-0.2139,29,0.88083,10,-0.9123
ENSG00000117500,TMED5,27,0.00511,27,0.00564,27,-0.0144
ENSG00000117505,DR1,45,0.09101,48,0.12794,37,-0.3099
ENSG00000137942,FNBP1L,25,0.44750,13,-0.9208,24,0.01657
ENSG00000067334,DNTTIP2,36,0.47561,20,-0.7812,31,-0.1138
ENSG00000023909,GCLM,26,1.12230,12,-0.9516,11,-1.0629
ENSG00000117528,ABCD3,34,-0.4748,53,0.59386,42,0.17920
ENSG00000117525,F3,26,-3.1279,369,3.29580,101,0.42219
ENSG00000117519,CNN3,63,-1.4994,187,1.24907,171,1.07798
ENSG00000172339,ALG14,15,-0.1553,21,0.43652,14,-0.2280
ENSG00000152078,TLCD4,51,0.09451,56,0.19815,39,-0.4095
ENSG00000122481,RWDD3,20,-0.5581,34,0.72125,25,0.17153
ENSG00000228971,LINC02607,74,1.42788,24,-1.4605,30,-1.1397
ENSG00000117569,PTBP2,68,0.33097,64,-0.0208,44,-0.6013
ENSG00000162627,SNX7,18,0.40500,9,-0.9123,18,0.07205
ENSG00000117598,PLPPR5,35,0.67932,13,-1.4221,31,-0.0442
ENSG00000117600,PLPPR4,238,1.02943,111,-0.9885,121,-0.8546
ENSG00000162688,AGL,21,-0.2454,25,0.23619,25,0.17886
ENSG00000117620,SLC35A3,14,-0.4099,19,0.38799,18,0.29850
ENSG00000156875,MFSD14A,40,0.49809,33,-0.1886,24,-0.7248
ENSG00000137992,DBT,26,0.15959,22,-0.2085,24,-0.0697
ENSG00000137996,RTCA,51,0.62099,43,-0.1191,23,-1.1147
ENSG00000181656,GPR88,29,1.03506,18,-0.5217,9,-1.4586
ENSG00000162694,EXTL2,29,0.88523,9,-1.6114,22,-0.2354
ENSG00000117543,DPH5,11,-0.5114,5,-1.2169,25,1.32975
ENSG00000170989,S1PR1,25,-2.0757,133,1.97206,83,1.02370
ENSG00000118733,OLFM3,66,1.39233,27,-1.1444,23,-1.3817
ENSG00000185946,RNPC3,18,0.25996,13,-0.4139,16,-0.0546
ENSG00000240038,AMY2B,14,0.50081,17,0.42244,3,-2.2093
ENSG00000198890,PRMT6,19,0.89567,6,-1.5831,14,-0.2622
ENSG00000162631,NTNG1,22,1.57262,4,-2.2686,10,-0.8811
ENSG00000162636,FAM102B,61,1.73092,16,-1.7706,20,-1.4083
ENSG00000162639,HENMT1,24,1.11596,9,-1.2415,13,-0.7898
ENSG00000134186,PRPF38B,26,0.16868,28,0.19618,18,-0.5647
ENSG00000116266,STXBP3,34,-0.1366,41,0.24880,35,-0.0256
ENSG00000121957,GPSM2,14,-0.9852,35,1.24606,20,0.24125
ENSG00000121940,CLCC1,27,-0.4872,50,0.89125,26,-0.2239
ENSG00000085433,WDR47,130,0.60635,85,-0.5411,86,-0.5265
ENSG00000197780,TAF13,61,0.26881,35,-0.7921,66,0.19442
ENSG00000215717,TMEM167B,49,0.05980,34,-0.5406,59,0.33722
ENSG00000179902,C1orf194,15,-0.1521,17,0.20373,16,0.05225
ENSG00000116299,KIAA1324,27,0.06042,39,0.65321,12,-1.1938
ENSG00000031698,SARS,223,0.47163,181,-0.2228,141,-0.6257
ENSG00000143126,CELSR2,157,0.52630,93,-0.7069,124,-0.2466
ENSG00000134222,PSRC1,54,0.62287,30,-0.7582,39,-0.3616
ENSG00000134243,SORT1,224,0.41806,127,-0.7996,208,-0.0156
ENSG00000143106,PSMA5,88,0.32885,78,-0.1087,62,-0.4828
ENSG00000174151,CYB561D1,22,0.72213,17,-0.2311,9,-1.1726
ENSG00000181754,AMIGO1,55,1.12018,20,-1.3194,30,-0.7396
ENSG00000065135,GNAI3,17,-0.6883,25,0.44718,29,0.68165
ENSG00000116337,AMPD2,95,-0.2491,118,0.28341,108,0.13557
ENSG00000168765,GSTM4,39,-0.3852,65,0.75970,36,-0.2305
ENSG00000134201,GSTM5,14,-2.0991,47,1.03095,75,1.99116
ENSG00000134202,GSTM3,129,-0.5340,158,0.15817,216,0.69706
ENSG00000168710,AHCYL1,136,-1.5212,465,1.52596,315,0.78447
ENSG00000143093,STRIP1,50,0.56545,20,-1.2673,47,0.03681
ENSG00000197106,SLC6A17,182,1.33929,54,-1.6298,89,-0.8746
ENSG00000116396,KCNC4,65,0.15314,64,0.01239,53,-0.2889
ENSG00000162775,RBM15,14,0.35893,5,-1.5258,16,0.40456
ENSG00000134248,LAMTOR5,199,-0.0656,212,0.08656,204,0.02514
ENSG00000177301,KCNA2,75,0.44223,57,-0.3268,53,-0.4487
ENSG00000259834,AL365361.1,26,1.14196,13,-0.8087,10,-1.2727
ENSG00000121931,LRIF1,26,1.36333,9,-1.3137,11,-1.1532
ENSG00000134255,CEPT1,13,-0.3594,22,0.72552,12,-0.2316
ENSG00000116455,WDR77,24,0.42002,19,-0.2597,17,-0.4810
ENSG00000116459,ATP5PB,192,0.16921,182,-0.0467,160,-0.2512
ENSG00000116473,RAP1A,35,-0.3812,27,-0.5624,65,0.93484
ENSG00000197852,INKA2,44,0.48969,36,-0.2356,27,-0.6461
ENSG00000064703,DDX20,14,1.79944,3,-2.0628,5,-1.3141
ENSG00000171385,KCND3,77,0.01372,80,0.07117,73,-0.0984
ENSG00000231437,LINC01750,16,0.66907,9,-0.7189,11,-0.4708
ENSG00000116489,CAPZA1,59,-0.0421,62,0.08365,59,-0.0127
ENSG00000155366,RHOC,51,-1.2885,119,0.92727,132,1.10607
ENSG00000155367,PPM1J,13,0.61711,11,-0.1097,6,-1.1214
ENSG00000081026,MAGI3,21,0.09346,18,-0.2257,21,0.05443
ENSG00000116793,PHTF1,26,1.26803,6,-1.9084,15,-0.6223
ENSG00000081019,RSBN1,28,0.36452,19,-0.4828,23,-0.1664
ENSG00000134262,AP4B1,22,0.45905,19,-0.0912,12,-0.7776
ENSG00000163349,HIPK1,49,-0.4409,56,0.09745,76,0.60945
ENSG00000197323,TRIM33,45,0.57473,22,-0.9764,38,-0.1340
ENSG00000116752,BCAS2,96,0.36111,80,-0.1922,69,-0.4461
ENSG00000213281,NRAS,29,0.35281,26,-0.0576,19,-0.5970
ENSG00000009307,CSDE1,240,0.17554,208,-0.1878,217,-0.1163
ENSG00000052723,SIKE1,15,0.15034,10,-0.6969,18,0.30465
ENSG00000163393,SLC22A15,13,0.61338,7,-0.7565,10,-0.3475
ENSG00000163399,ATP1A1,596,0.62566,497,-0.1466,275,-1.0785
ENSG00000143061,IGSF3,18,-0.5422,46,1.48305,6,-1.7253
ENSG00000134247,PTGFRN,25,0.52865,28,0.32992,6,-1.9579
ENSG00000198162,MAN1A2,90,-0.4197,92,-0.1041,150,0.72548
ENSG00000065183,WDR3,16,0.55311,5,-1.5975,17,0.18903
ENSG00000092621,PHGDH,37,-1.9048,135,1.37038,143,1.48384
ENSG00000134250,NOTCH2,13,-2.5339,105,2.53222,48,0.86349
ENSG00000265808,SEC22B,67,0.58853,45,-0.4977,44,-0.5380
ENSG00000226067,LINC00623,34,-0.4430,40,0.11246,53,0.60066
ENSG00000171943,SRGAP2C,18,-0.1119,15,-0.3240,24,0.44059
ENSG00000232527,LINC02802,32,0.17166,19,-0.7351,37,0.29711
ENSG00000265491,RNF115,50,-0.2038,67,0.40346,50,-0.0878
ENSG00000186141,POLR3C,19,0.87872,6,-1.4642,14,-0.2959
ENSG00000131788,PIAS3,25,0.14507,24,-0.0122,21,-0.2454
ENSG00000198483,ANKRD35,20,-0.8195,50,1.24494,23,-0.1024
ENSG00000131779,PEX11B,50,0.73091,32,-0.5440,28,-0.7556
ENSG00000265241,RBM8A,86,-0.1304,108,0.34751,80,-0.1577
ENSG00000271601,LIX1L,12,-1.5957,46,1.71925,26,0.63893
ENSG00000272031,ANKRD34A,58,0.92456,38,-0.4541,22,-1.2967
ENSG00000121851,POLR3GL,24,-0.0938,18,-0.4669,33,0.50666
ENSG00000265972,TXNIP,4,-4.2043,92,2.46756,87,2.33368
ENSG00000131791,PRKAB2,19,0.51897,7,-1.2968,18,0.11237
ENSG00000116128,BCL9,13,-1.0083,47,1.88983,7,-1.2888
ENSG00000227733,AC239809.3,15,0.77003,4,-1.5879,12,-0.0926
ENSG00000178104,PDE4DIP,205,0.04260,201,-0.0166,196,-0.0567
ENSG00000178096,BOLA1,22,-0.3484,27,0.19762,30,0.38451
ENSG00000159164,SV2A,383,0.88444,250,-0.4930,165,-1.1419
ENSG00000143368,SF3B4,30,0.29403,31,0.11800,18,-0.7253
ENSG00000136631,VPS45,48,-0.1585,67,0.50636,41,-0.3232
ENSG00000023902,PLEKHO1,54,-0.3613,77,0.47328,63,0.11916
ENSG00000143401,ANP32E,49,0.17778,31,-0.6632,55,0.24594
ENSG00000117362,APH1A,31,-0.4123,41,0.29229,43,0.39783
ENSG00000118292,C1orf54,13,-1.8116,70,2.29326,21,0.03077
ENSG00000159208,CIART,15,0.70155,8,-0.7508,10,-0.4982
ENSG00000266472,MRPS21,341,0.07786,321,-0.0766,325,-0.0573
ENSG00000163125,RPRD2,45,0.65829,28,-0.5718,28,-0.5896
ENSG00000143374,TARS2,16,-0.1307,18,0.23215,16,-0.0173
ENSG00000143369,ECM1,16,0.18563,20,0.42311,8,-1.0177
ENSG00000143384,MCL1,38,-1.2717,98,1.10942,87,0.89870
ENSG00000143420,ENSA,385,0.69599,236,-0.6266,239,-0.6031
ENSG00000143457,GOLPH3L,18,0.34851,11,-0.6629,17,-0.0036
ENSG00000143437,ARNT,13,-0.1409,19,0.51796,11,-0.3796
ENSG00000143418,CERS2,17,-1.7322,82,1.99478,36,0.44388
ENSG00000143363,PRUNE1,22,0.65273,13,-0.7282,15,-0.4354
ENSG00000197622,CDC42SE1,33,0.03147,35,0.07042,31,-0.1296
ENSG00000213190,MLLT11,550,0.83170,282,-0.8796,336,-0.6080
ENSG00000143434,SEMA6C,19,-0.2479,28,0.55681,17,-0.2100
ENSG00000163156,SCNM1,27,-0.5083,39,0.43876,39,0.40881
ENSG00000163159,VPS72,35,-0.2385,54,0.66037,29,-0.3938
ENSG00000143398,PIP5K1A,25,-0.1433,34,0.44605,22,-0.2661
ENSG00000159352,PSMD4,152,0.38312,109,-0.4481,125,-0.2270
ENSG00000143393,PI4KB,68,0.20388,67,0.01384,52,-0.3885
ENSG00000143390,RFX5,15,-0.3965,22,0.50235,18,0.14804
ENSG00000143416,SELENBP1,21,-2.5333,168,2.50536,79,0.90297
ENSG00000159377,PSMB4,234,0.09845,241,0.08104,195,-0.2665
ENSG00000143442,POGZ,41,0.00912,46,0.21011,35,-0.2537
ENSG00000143376,SNX27,58,0.45825,27,-1.0696,57,0.08422
ENSG00000159409,CELF3,97,0.31619,108,0.26727,47,-1.0515
ENSG00000178796,RIIAD1,50,0.64944,23,-1.0665,41,-0.1882
ENSG00000143436,MRPL9,40,-0.1856,59,0.59874,32,-0.4108
ENSG00000182134,TDRKH,15,-0.1446,18,0.24301,16,-0.0046
ENSG00000159445,THEM4,15,0.03397,16,0.15346,12,-0.2311
ENSG00000197747,S100A10,75,0.67591,42,-0.7771,52,-0.4331
ENSG00000197956,S100A6,260,-0.5315,469,0.83012,284,-0.0315
ENSG00000188643,S100A16,39,-1.7556,136,1.37774,130,1.28942
ENSG00000189171,S100A13,193,-1.0083,361,0.68150,416,0.93885
ENSG00000160678,S100A1,156,-0.7311,224,0.35372,293,0.82400
ENSG00000160679,CHTOP,64,0.29526,49,-0.3541,55,-0.1639
ENSG00000143553,SNAPIN,38,-0.2672,47,0.30473,43,0.14382
ENSG00000143621,ILF2,80,0.24912,64,-0.2991,71,-0.1365
ENSG00000143624,INTS3,42,0.10590,49,0.28359,29,-0.5596
ENSG00000143614,GATAD2B,39,0.44972,39,0.13050,18,-1.1382
ENSG00000198837,DENND4B,46,0.38991,33,-0.4431,37,-0.2428
ENSG00000143570,SLC39A1,11,-1.4285,43,1.79634,18,0.20375
ENSG00000143543,JTB,169,-0.0876,179,0.06661,181,0.08287
ENSG00000143545,RAB13,12,-1.2998,19,0.25455,41,1.62011
ENSG00000177954,RPS27,984,-1.0465,1670,0.49375,2396,1.14679
ENSG00000143549,TPM3,274,0.31908,222,-0.2584,217,-0.2969
ENSG00000143612,C1orf43,149,-0.0821,151,-0.0060,165,0.14333
ENSG00000143569,UBAP2L,71,-0.0047,83,0.27539,58,-0.3118
ENSG00000143575,HAX1,82,-0.0413,98,0.28216,71,-0.2475
ENSG00000143515,ATP8B2,15,-0.3761,27,0.82554,13,-0.3633
ENSG00000160714,UBE2Q1,98,0.56883,66,-0.4860,65,-0.5142
ENSG00000160716,CHRNB2,37,0.45749,30,-0.2060,23,-0.6183
ENSG00000160710,ADAR,181,0.34820,156,-0.1491,128,-0.4718
ENSG00000143603,KCNN3,29,-0.8684,65,1.09943,40,0.23535
ENSG00000163344,PMVK,94,-0.3691,133,0.46966,110,0.13745
ENSG00000163346,PBXIP1,39,-2.1409,224,2.11877,124,0.91565
ENSG00000163348,PYGO2,36,-0.0076,49,0.55199,22,-0.7594
ENSG00000160691,SHC1,16,-0.1827,17,0.06953,19,0.23724
ENSG00000173207,CKS1B,15,-0.3370,24,0.64672,15,-0.1578
ENSG00000160688,FLAD1,30,0.44159,26,-0.1193,18,-0.6997
ENSG00000143537,ADAM15,21,-0.8309,34,0.52009,40,0.82717
ENSG00000143590,EFNA3,53,1.30432,21,-1.2024,22,-1.1502
ENSG00000179085,DPM3,87,-0.2905,127,0.54372,86,-0.1048
ENSG00000163463,KRTCAP2,111,-0.4849,184,0.69767,127,0.06477
ENSG00000163462,TRIM46,31,0.65968,27,-0.0549,12,-1.3420
ENSG00000173171,MTX1,32,-0.3457,50,0.65011,31,-0.1447
ENSG00000177628,GBA,76,0.48672,48,-0.6233,60,-0.2491
ENSG00000160767,FAM189B,36,-0.0822,47,0.40572,30,-0.3354
ENSG00000116521,SCAMP3,62,0.33948,45,-0.4242,52,-0.1754
ENSG00000176444,CLK2,17,-0.3969,30,0.80012,16,-0.2714
ENSG00000160752,FDPS,120,0.50916,76,-0.6107,93,-0.2961
ENSG00000160753,RUSC1,91,0.66820,62,-0.4530,52,-0.7379
ENSG00000116539,ASH1L,73,0.08503,60,-0.2965,78,0.12657
ENSG00000125459,MSTO1,19,0.16328,21,0.19533,13,-0.5516
ENSG00000163374,YY1AP1,55,0.17398,54,0.01074,44,-0.3267
ENSG00000132676,DAP3,56,0.40722,47,-0.1818,37,-0.5478
ENSG00000116580,GON4L,18,-0.4849,34,0.90804,17,-0.2580
ENSG00000132718,SYT11,509,0.25691,516,0.09218,336,-0.6032
ENSG00000132680,KHDC4,25,0.15812,25,0.03694,20,-0.3278
ENSG00000116584,ARHGEF2,70,0.33356,55,-0.2908,55,-0.2898
ENSG00000163479,SSR2,82,-0.5758,145,0.78398,99,0.12151
ENSG00000160803,UBQLN4,40,0.56852,17,-1.2054,36,0.00245
ENSG00000116586,LAMTOR2,102,0.04957,108,0.09856,90,-0.1950
ENSG00000160789,LMNA,16,-1.3367,45,1.17064,39,0.92829
ENSG00000196189,SEMA4A,59,0.36987,54,-0.0736,38,-0.6110
ENSG00000160785,SLC25A44,63,0.81154,22,-1.4627,49,-0.2039
ENSG00000160783,PMF1,19,-0.8075,35,0.74179,32,0.57653
ENSG00000160781,PAQR6,87,-1.2932,80,-0.6338,349,2.01044
ENSG00000198952,SMG5,43,0.14715,52,0.35594,26,-0.7802
ENSG00000198715,GLMP,20,-0.6876,50,1.34580,15,-0.6591
ENSG00000163468,CCT3,138,0.19244,133,-0.0187,110,-0.3269
ENSG00000125462,C1orf61,1220,-0.8515,2226,0.71435,2177,0.67469
ENSG00000116604,MEF2D,140,0.45548,138,0.08814,66,-1.0698
ENSG00000163382,NAXE,102,0.32498,77,-0.3632,85,-0.2057
ENSG00000160818,GPATCH4,24,0.03397,34,0.54824,14,-0.8633
ENSG00000132702,HAPLN2,18,-0.4789,12,-0.7596,38,1.13960
ENSG00000132692,BCAN,140,-1.3000,388,1.24322,304,0.78984
ENSG00000143319,ISG20L2,13,-0.0542,18,0.56754,8,-0.6698
ENSG00000143314,MRPL24,60,0.01711,52,-0.2194,66,0.17027
ENSG00000143321,HDGF,52,-0.3696,89,0.79733,46,-0.3286
ENSG00000143294,PRCC,56,0.39530,52,-0.0178,33,-0.7449
ENSG00000132694,ARHGEF11,17,-0.0948,18,0.03719,19,0.12364
ENSG00000162706,CADM3,271,0.30745,286,0.16865,152,-0.8413
ENSG00000158716,DUSP23,36,0.05851,46,0.42735,23,-0.6905
ENSG00000158710,TAGLN2,27,-0.8062,42,0.41540,54,0.88026
ENSG00000177807,KCNJ10,42,-1.7003,145,1.39364,131,1.19974
ENSG00000162728,KCNJ9,88,0.73804,53,-0.6366,52,-0.6696
ENSG00000162729,IGSF8,192,0.17609,204,0.15393,135,-0.5186
ENSG00000018625,ATP1A2,254,-2.2238,1793,2.56943,586,0.30571
ENSG00000143318,CASQ1,26,1.81526,7,-1.7071,7,-1.6134
ENSG00000162734,PEA15,936,-0.0595,1042,0.16014,910,-0.0647
ENSG00000132716,DCAF8,76,0.31921,67,-0.1365,55,-0.4307
ENSG00000162735,PEX19,68,0.54574,39,-0.7481,53,-0.2460
ENSG00000122218,COPA,117,0.49924,94,-0.2320,71,-0.6701
ENSG00000162736,NCSTN,33,-0.5526,51,0.52095,47,0.39622
ENSG00000215845,TSTD1,117,0.58107,77,-0.5313,79,-0.4910
ENSG00000162755,KLHDC9,39,-0.0378,44,0.17158,37,-0.1176
ENSG00000143256,PFDN2,236,0.47030,168,-0.4337,172,-0.3901
ENSG00000158793,NIT1,37,0.08770,47,0.39184,24,-0.6981
ENSG00000158796,DEDD,26,-0.3597,39,0.59297,27,-0.0357
ENSG00000143222,UFC1,130,-0.2709,154,0.19835,160,0.25921
ENSG00000143224,PPOX,28,0.64440,10,-1.3964,25,-0.0093
ENSG00000158850,B4GALT3,37,0.31205,34,-0.0483,25,-0.5254
ENSG00000158864,NDUFS2,182,0.55382,123,-0.4965,125,-0.4766
ENSG00000158882,TOMM40L,32,0.57117,22,-0.4142,20,-0.5947
ENSG00000248485,PCP4L1,27,-0.3372,36,0.40537,31,0.15492
ENSG00000143252,SDHC,116,0.16581,107,-0.0865,100,-0.2017
ENSG00000081721,DUSP12,22,0.35885,22,0.08082,12,-0.8161
ENSG00000118217,ATF6,31,0.21555,26,-0.2504,28,-0.1250
ENSG00000198929,NOS1AP,42,1.30945,12,-1.7108,22,-0.7814
ENSG00000152332,UHMK1,151,0.86113,97,-0.5223,69,-1.0488
ENSG00000117143,UAP1,40,0.72911,24,-0.6379,24,-0.6519
ENSG00000117152,RGS4,468,1.41319,188,-1.1682,162,-1.3964
ENSG00000143248,RGS5,55,0.25256,42,-0.3630,50,-0.0855
ENSG00000185630,PBX1,86,0.42467,52,-0.6935,76,-0.0978
ENSG00000143198,MGST3,758,0.26057,710,-0.0377,555,-0.4359
ENSG00000143149,ALDH9A1,44,-1.1831,133,1.47168,69,0.27114
ENSG00000143183,TMCO1,51,-0.6373,90,0.72846,70,0.30556
ENSG00000143179,UCK2,23,0.07232,18,-0.3790,26,0.20922
ENSG00000188859,FAM78B,13,0.00425,20,0.71778,6,-1.1829
ENSG00000143157,POGK,31,0.07517,21,-0.6025,37,0.35363
ENSG00000152382,TADA1,29,1.00218,16,-0.6825,12,-1.1383
ENSG00000143195,ILDR2,33,-0.3393,43,0.34251,40,0.22727
ENSG00000143190,POU2F1,17,-0.4289,25,0.43644,22,0.27915
ENSG00000143162,CREG1,50,-0.6210,110,1.13821,45,-0.3674
ENSG00000197965,MPZL1,22,-0.6859,36,0.58903,35,0.54197
ENSG00000143158,MPC2,214,0.39254,161,-0.3606,165,-0.3246
ENSG00000143164,DCAF6,113,0.55069,86,-0.3080,68,-0.6788
ENSG00000143155,TIPRL,66,0.46436,62,-8.3749,34,-0.9335
ENSG00000213064,SFT2D2,18,-0.3874,18,-0.0529,28,0.64497
ENSG00000143153,ATP1B1,1048,0.82033,642,-0.6040,544,-0.8617
ENSG00000143156,NME7,26,0.29582,25,0.03392,17,-0.6032
ENSG00000117475,BLZF1,20,0.85060,8,-1.2331,14,-0.3831
ENSG00000075945,KIFAP3,222,0.82334,132,-0.6462,118,-0.8197
ENSG00000117523,PRRC2C,69,0.28827,56,-0.2757,57,-0.2254
ENSG00000117533,VAMP4,45,0.68136,20,-1.1308,36,-0.1964
ENSG00000010165,EEF1AKNMT,21,0.78258,9,-1.2277,16,-0.2867
ENSG00000197959,DNM3,137,1.26265,40,-1.6861,74,-0.7265
ENSG00000135845,PIGC,16,0.87786,8,-0.8988,9,-0.6702
ENSG00000094975,SUCO,22,-0.5144,32,0.47053,31,0.38603
ENSG00000117592,PRDX6,141,-1.0967,368,1.24477,237,0.44996
ENSG00000234741,GAS5,128,-0.5006,140,-0.0234,224,0.78240
ENSG00000135870,RC3H1,18,0.86575,11,-0.6567,9,-0.8905
ENSG00000152061,RABGAP1L,104,0.83599,49,-1.0058,67,-0.5141
ENSG00000116161,CACYBP,250,0.39710,189,-0.3560,191,-0.3372
ENSG00000120333,MRPS14,39,0.09740,34,-0.1895,39,0.01622
ENSG00000116147,TNR,88,0.17338,46,-0.9746,110,0.41911
ENSG00000143207,COP1,40,0.52409,28,-0.4027,26,-0.5189
ENSG00000152092,ASTN1,114,0.13993,115,0.04571,93,-0.3034
ENSG00000198797,BRINP2,77,0.15770,75,0.00818,63,-0.2926
ENSG00000075391,RASAL2,48,0.82082,34,-0.3762,20,-1.1725
ENSG00000116199,FAM20B,75,0.18056,60,-0.3271,73,0.00055
ENSG00000186283,TOR3A,18,-0.7272,38,0.97305,23,0.14721
ENSG00000143322,ABL2,32,0.10581,47,0.71244,11,-1.5401
ENSG00000169905,TOR1AIP2,54,0.18294,36,-0.5781,58,0.18429
ENSG00000143337,TOR1AIP1,28,-0.8655,60,0.96818,44,0.40890
ENSG00000135837,CEP350,22,-0.8180,47,0.97282,32,0.31795
ENSG00000116260,QSOX1,48,0.30147,49,0.13015,28,-0.7621
ENSG00000230124,ACBD6,39,-0.2703,59,0.63943,34,-0.2882
ENSG00000143324,XPR1,31,-0.3817,48,0.64041,32,-0.0579
ENSG00000135823,STX6,51,0.16334,44,-0.1981,47,-0.0857
ENSG00000162783,IER5,50,1.34316,21,-1.0968,18,-1.3371
ENSG00000198216,CACNA1E,121,0.82204,62,-0.8877,75,-0.5848
ENSG00000135821,GLUL,797,-1.9138,4120,2.11132,1889,0.57113
