Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000181904,C5orf24,36,-0.2670,23,-0.9562,70,0.80990,48,0.19842,36,-0.3462,52,0.29971,44,0.04616
ENSG00000113621,TXNDC15,34,-0.1321,19,-1.0293,31,-0.2656,58,0.87335,33,-0.2019,39,0.07173,30,-0.3227
ENSG00000113648,H2AFY,61,-0.3985,42,-0.9851,107,0.49796,78,-0.0211,118,0.93067,39,-1.0671,28,-1.5797
ENSG00000145824,CXCL14,667,1.34116,65,-2.3363,25,-3.6946,48,-2.9155,662,2.14068,129,-1.3163,65,-2.3348
ENSG00000145832,SLC25A48,63,2.09783,12,-0.7821,2,-3.1669,6,-1.7168,20,0.10091,28,0.57525,15,-0.4101
ENSG00000113658,SMAD5,27,0.04763,16,-0.8240,23,-0.2461,25,-0.0905,19,-0.6558,79,1.89961,14,-0.9271
ENSG00000152377,SPOCK1,141,-0.5635,105,-1.0254,305,0.67326,389,1.31307,198,-0.0477,50,-2.1138,53,-2.0282
ENSG00000146021,KLHL3,5,-1.8142,11,-0.7059,32,0.99391,30,1.08260,17,0.01775,12,-0.5040,0,-5.2103
ENSG00000177733,HNRNPA0,71,-0.7265,80,-0.5537,134,0.26653,105,-0.1447,142,0.48183,153,0.48216,63,-0.9160
ENSG00000031003,FAM13B,44,0.32241,28,-0.3959,46,0.40883,23,-0.7678,34,-0.1319,37,0.05538,57,0.76586
ENSG00000112981,NME5,15,-0.6897,18,-0.4308,39,0.84837,26,0.19345,31,0.65208,15,-0.6646,0,-5.5038
ENSG00000112983,BRD8,31,-0.2480,32,-0.1854,66,0.97144,35,-0.0505,43,0.34076,21,-0.8439,15,-1.3421
ENSG00000094880,CDC23,31,0.84593,14,-0.4535,48,1.63067,12,-0.6873,15,-0.3967,22,0.29167,0,-5.3025
ENSG00000120709,FAM53C,45,0.23800,31,-0.3540,45,0.21152,58,0.76205,47,0.39526,10,-2.0765,2,-4.1333
ENSG00000120733,KDM3B,42,-0.0311,32,-0.4729,38,-0.2147,40,-0.1552,46,0.10412,60,0.53294,45,0.05088
ENSG00000132563,REEP2,106,-0.4464,81,-0.8526,191,0.49417,263,1.24846,132,-0.1222,64,-1.2108,42,-1.8263
ENSG00000120738,EGR1,15,-2.1819,36,-0.8399,122,1.13151,107,1.05895,41,-0.7956,56,-0.1721,57,-0.1392
ENSG00000120705,ETF1,51,0.16546,37,-0.3484,80,0.91325,45,-0.0500,50,0.16719,33,-0.5063,20,-1.2734
ENSG00000113013,HSPA9,166,-0.0113,119,-0.5329,265,0.75999,167,0.00280,182,0.18056,159,-0.0757,81,-1.1269
ENSG00000044115,CTNNA1,122,0.58417,97,0.20104,35,-1.3610,68,-0.3971,74,-0.2961,214,1.57535,30,-1.5955
ENSG00000146006,LRRTM2,21,-0.5011,30,0.06317,41,0.55959,55,1.26909,26,-0.2400,1,-4.8514,10,-1.5562
ENSG00000120725,SIL1,17,-0.4212,17,-0.3650,33,0.66916,16,-0.5381,23,0.09562,41,1.01506,11,-1.0947
ENSG00000120727,PAIP2,159,0.21470,79,-0.8897,153,0.14937,92,-0.7130,186,0.63570,158,0.20097,103,-0.4711
ENSG00000170464,DNAJC18,33,-0.5145,27,-0.8204,47,0.01702,59,0.44630,58,0.51026,20,-1.2951,42,-0.1482
ENSG00000131508,UBE2D2,78,-0.4354,80,-0.3973,166,0.78330,82,-0.4028,128,0.46568,80,-0.3952,79,-0.4131
ENSG00000171604,CXXC5,135,-0.0212,106,-0.3992,154,0.18859,180,0.50792,107,-0.4805,189,0.52359,104,-0.4288
ENSG00000146005,PSD2,183,1.43110,61,-0.4042,21,-1.9732,63,-0.4083,88,0.20818,64,-0.3442,75,-0.0931
ENSG00000185129,PURA,40,-0.4774,42,-0.3980,38,-0.5521,82,0.79239,45,-0.3835,73,0.48103,51,-0.0955
ENSG00000182700,IGIP,34,-1.1456,90,0.35988,98,0.49516,89,0.37595,83,0.30469,21,-1.8623,51,-0.5345
ENSG00000120306,CYSTM1,182,0.73486,67,-0.8606,84,-0.5137,92,-0.4152,129,0.22061,164,0.56027,96,-0.3078
ENSG00000113068,PFDN1,88,-0.1553,57,-0.8242,146,0.66763,89,-0.1618,108,0.21539,88,-0.1568,92,-0.0874
ENSG00000131503,ANKHD1,23,-1.0026,57,0.42222,34,-0.3669,50,0.25629,37,-0.3405,58,0.46085,54,0.33713
ENSG00000213523,SRA1,46,0.19179,28,-0.6051,42,0.04728,40,-0.0363,44,0.18025,50,0.32208,29,-0.5291
ENSG00000113108,APBB3,23,-0.4548,13,-1.3186,68,1.29548,37,0.28996,25,-0.4103,24,-0.4436,36,0.22043
ENSG00000176087,SLC35A4,35,0.69856,20,-0.1826,20,-0.1651,15,-0.6917,14,-0.8432,53,1.43974,25,0.14545
ENSG00000131495,NDUFA2,182,-0.2580,176,-0.3132,182,-0.2578,136,-0.7831,295,0.71184,241,0.18612,207,-0.0592
ENSG00000113141,IK,63,0.11430,61,0.06280,65,0.16652,37,-0.7858,65,0.23108,80,0.50541,47,-0.3492
ENSG00000170445,HARS,37,-0.6862,35,-0.7440,104,0.99922,101,1.12044,40,-0.6792,37,-0.6577,35,-0.7395
ENSG00000146007,ZMAT2,71,-0.7504,81,-0.5470,136,0.27770,143,0.40022,139,0.40820,98,-0.2556,61,-0.9922
ENSG00000178913,TAF7,78,0.02402,47,-0.7790,128,0.83875,54,-0.6130,93,0.41894,47,-0.7620,81,0.08845
ENSG00000131504,DIAPH1,16,-0.8719,19,-0.5853,21,-0.4115,25,-0.1644,28,0.04076,61,1.33035,25,-0.1681
ENSG00000171720,HDAC3,20,-0.4859,13,-1.1915,32,0.23692,34,0.38585,30,0.18745,10,-1.4889,43,0.69040
ENSG00000164620,RELL2,31,-0.0987,19,-0.8731,67,1.18031,50,0.79337,31,-0.0933,19,-0.8737,0,-6.1252
ENSG00000081791,DELE1,37,0.77996,18,-0.3940,17,-0.4598,22,-0.0561,16,-0.6394,54,1.44919,10,-1.2480
ENSG00000013561,RNF14,36,-0.1291,18,-1.1821,71,0.98608,45,0.24172,43,0.20532,26,-0.6457,21,-0.9182
ENSG00000113552,GNPDA1,18,-0.6641,11,-1.4250,54,1.06579,40,0.63513,36,0.53880,11,-1.3946,0,-5.7209
ENSG00000131507,NDFIP1,348,-0.6556,285,-0.9609,1067,1.18401,720,0.58122,599,0.26284,244,-1.1986,108,-2.4034
ENSG00000113578,FGF1,140,0.87584,246,1.92618,23,-1.9471,56,-0.6691,34,-1.6097,49,-0.8134,155,1.05231
ENSG00000145819,ARHGAP26,41,-0.6770,42,-0.6567,96,0.66328,75,0.30447,75,0.34409,72,0.18133,12,-2.4887
ENSG00000113580,NR3C1,32,-0.1936,27,-0.4489,38,0.08277,54,0.78083,21,-1.0112,57,0.74778,35,-0.0348
ENSG00000145817,YIPF5,19,-0.7882,14,-1.3066,39,0.32945,32,-0.0284,32,0.01356,44,0.52083,44,0.52348
ENSG00000183775,KCTD16,32,-1.2298,23,-1.7254,78,0.15278,126,1.12273,107,0.92593,6,-3.6681,1,-5.5609
ENSG00000133706,LARS,67,0.03070,44,-0.6325,109,0.83152,65,-0.0190,63,-0.0859,54,-0.3082,65,-0.0288
ENSG00000091009,RBM27,17,-0.8746,19,-0.6960,33,0.14285,28,-0.1560,36,0.38492,30,-0.0202,39,0.40933
ENSG00000113649,TCERG1,17,-1.2197,30,-0.3689,64,0.82725,58,0.77999,30,-0.4962,11,-1.8636,57,0.63958
ENSG00000156475,PPP2R2B,92,-0.5720,72,-0.9601,242,0.99833,208,0.85461,145,0.18232,60,-1.2342,14,-3.2984
ENSG00000113657,DPYSL3,140,1.13922,78,0.16490,43,-0.7607,68,-0.0749,51,-0.6158,73,0.05162,83,0.26022
ENSG00000176049,JAKMIP2,34,0.13708,27,-0.2573,48,0.71215,40,0.44276,33,0.13182,24,-0.4209,0,-5.5999
ENSG00000173210,ABLIM3,22,0.42800,28,0.83733,15,-0.1437,24,0.67511,10,-0.9234,20,0.28711,4,-2.1805
ENSG00000145882,PCYOX1L,18,0.16255,9,-0.9036,50,1.93576,14,-0.3010,18,0.13802,6,-1.3895,0,-4.4076
ENSG00000113712,CSNK1A1,136,-0.0299,89,-0.6884,159,0.21910,150,0.13923,134,-0.0758,142,0.03214,161,0.23779
ENSG00000113716,HMGXB3,7,-1.5495,10,-1.1384,29,0.56086,25,0.35805,16,-0.5107,48,1.42434,15,-0.5412
ENSG00000182578,CSF1R,43,0.04912,51,0.32447,1,-4.7294,25,-0.8701,20,-1.3452,78,1.03711,135,2.08413
ENSG00000113721,PDGFRB,37,-0.1893,27,-0.6731,6,-2.7700,18,-1.3852,19,-1.4279,225,3.38547,28,-0.6064
ENSG00000011083,SLC6A7,8,-1.2865,16,-0.3117,50,1.59877,47,1.82737,8,-1.5862,4,-2.1789,0,-4.9858
ENSG00000070808,CAMK2A,221,-0.6578,244,-0.5048,368,0.14718,590,1.11578,369,0.19883,103,-1.8000,134,-1.4153
ENSG00000070814,TCOF1,19,-0.7379,24,-0.4042,37,0.30410,41,0.52134,24,-0.4859,21,-0.6012,54,0.91103
ENSG00000019582,CD74,265,-0.0990,194,-0.5909,34,-3.1592,81,-2.0405,90,-2.0195,1214,2.75856,687,1.53017
ENSG00000164587,RPS14,1133,0.12873,1291,0.34201,580,-0.9206,491,-1.2694,827,-0.4620,2533,1.52365,1458,0.54396
ENSG00000070614,NDST1,42,0.90095,27,0.16562,18,-0.4601,29,0.28037,22,-0.2331,19,-0.3732,15,-0.7120
ENSG00000171992,SYNPO,123,-0.1744,159,0.24011,122,-0.1796,225,0.96540,128,-0.1341,83,-0.7796,48,-1.5994
ENSG00000086589,RBM22,35,0.00507,23,-0.6757,43,0.32938,44,0.39402,33,-0.1339,29,-0.2827,35,0.00480
ENSG00000132912,DCTN4,69,0.51282,40,-0.3490,76,0.69276,48,-0.0835,46,-0.1842,61,0.32740,21,-1.2874
ENSG00000211445,GPX3,50,-0.3073,14,-2.1433,120,1.16025,77,0.46163,57,-0.1096,51,-0.2497,41,-0.6001
ENSG00000145901,TNIP1,17,-0.8588,18,-0.8168,27,-0.1887,41,0.57056,28,-0.1795,70,1.43109,5,-2.5756
ENSG00000197043,ANXA6,124,-0.6469,125,-0.6349,503,1.71369,220,0.29145,150,-0.4468,149,-0.3707,89,-1.1641
ENSG00000196743,GM2A,42,1.05273,20,-0.1532,10,-1.1832,11,-1.1800,15,-0.7491,30,0.46245,54,1.50605
ENSG00000123643,SLC36A1,6,-1.5345,10,-0.7460,34,1.26991,34,1.53027,13,-0.4141,3,-2.1952,0,-5.0927
ENSG00000113140,SPARC,973,1.90328,240,-0.5039,172,-1.0136,43,-3.2296,78,-2.4790,1044,2.05009,560,0.87312
ENSG00000177556,ATOX1,188,0.30023,137,-0.2089,100,-0.7007,93,-0.8888,218,0.75241,142,-0.1519,154,-0.0187
ENSG00000145907,G3BP1,34,-0.3997,47,0.08698,54,0.32058,43,-0.0570,38,-0.2888,103,1.42099,5,-3.1741
ENSG00000155511,GRIA1,70,-0.9383,71,-0.9272,198,0.70345,181,0.64019,167,0.57277,42,-1.7140,44,-1.6436
ENSG00000164576,SAP30L,21,0.16497,21,0.15914,14,-0.4690,17,-0.1108,22,0.38064,21,0.19267,8,-1.2129
ENSG00000155506,LARP1,100,-0.8821,141,-0.3437,218,0.34639,294,1.00502,165,-0.1331,129,-0.4924,89,-1.0605
ENSG00000170271,FAXDC2,62,1.12388,41,0.42953,16,-1.0606,10,-1.9168,19,-0.9499,96,1.93455,26,-0.3046
ENSG00000155508,CNOT8,31,0.04891,12,-1.3800,50,0.82750,24,-0.4225,30,-0.0127,40,0.45649,32,0.05705
ENSG00000082515,MRPL22,41,0.44422,22,-0.5477,28,-0.1675,23,-0.5411,39,0.45194,29,-0.1433,31,0.00661
ENSG00000055163,CYFIP2,234,-0.5084,217,-0.6270,535,0.83452,410,0.44312,379,0.33997,109,-1.6684,181,-0.9071
ENSG00000155858,LSM11,14,-0.7268,8,-1.5772,42,1.07123,54,1.93973,15,-0.6901,2,-3.4451,0,-5.5409
ENSG00000113282,CLINT1,25,-0.3382,25,-0.3185,54,0.92450,29,-0.1189,31,0.04100,27,-0.2204,26,-0.2948
ENSG00000145860,RNF145,36,-1.5843,49,-1.1322,149,0.62227,195,1.30323,89,-0.2750,69,-0.6043,60,-0.8316
ENSG00000164332,UBLCP1,37,-0.6196,23,-1.3404,93,0.87117,72,0.51049,69,0.49406,35,-0.7142,10,-2.5067
ENSG00000113312,TTC1,47,-0.8585,58,-0.5318,125,0.69889,96,0.28913,103,0.49271,65,-0.3534,22,-1.9528
ENSG00000170234,PWWP2A,18,0.28866,17,0.17594,26,0.89456,21,0.58155,8,-1.1982,18,0.26984,7,-1.0779
ENSG00000170231,FABP6,20,-0.1422,33,0.64868,31,0.50778,26,0.25773,26,0.29112,3,-2.7200,7,-1.7011
ENSG00000164609,SLU7,49,-0.9454,67,-0.4644,111,0.35260,130,0.71663,103,0.29880,72,-0.3319,26,-1.8874
ENSG00000145864,GABRB2,137,-1.0078,97,-1.5305,325,0.34807,451,1.06339,318,0.41397,146,-0.9156,64,-2.1491
ENSG00000022355,GABRA1,160,-0.8245,103,-1.4852,498,1.02145,362,0.54468,358,0.61490,47,-2.6434,102,-1.5001
ENSG00000113327,GABRG2,85,-0.7077,46,-1.6444,257,1.08991,161,0.33733,195,0.84872,30,-2.2712,16,-3.1264
ENSG00000113328,CCNG1,19,-0.1583,19,-0.1900,27,0.36517,18,-0.3349,13,-0.9895,63,1.85588,14,-0.6595
ENSG00000170584,NUDCD2,46,0.45516,27,-0.3784,28,-0.3327,36,0.03269,42,0.39096,36,0.06518,14,-1.3993
ENSG00000038274,MAT2B,62,0.11944,26,-1.1836,92,0.79098,60,0.07200,61,0.12846,63,0.15865,27,-1.1736
ENSG00000145934,TENM2,28,-0.8199,13,-1.9213,73,0.67276,72,0.76278,57,0.36986,50,0.06379,1,-4.9848
ENSG00000113645,WWC1,45,0.16062,26,-0.7036,24,-0.8332,53,0.49707,48,0.34141,37,-0.1731,26,-0.6878
ENSG00000113643,RARS,51,0.54616,25,-0.5990,54,0.64414,24,-0.6893,40,0.19590,32,-0.2165,34,-0.1100
ENSG00000188573,FBLL1,38,-0.8509,44,-0.6255,79,0.30710,110,1.01766,78,0.38651,32,-1.1187,6,-3.4409
ENSG00000120137,PANK3,36,-0.4355,23,-1.1283,79,0.81520,58,0.35824,51,0.13698,45,-0.0896,26,-0.9431
ENSG00000184347,SLIT3,5,-2.2696,9,-1.4524,72,1.90659,38,0.84205,11,-1.4226,47,1.10765,0,-4.8263
ENSG00000182132,KCNIP1,48,0.57720,22,-0.6490,16,-1.1187,21,-0.7418,60,1.43037,6,-2.5892,19,-0.8308
ENSG00000181163,NPM1,171,-0.0288,153,-0.2048,206,0.26934,135,-0.4443,175,0.01569,260,0.65516,156,-0.1796
ENSG00000072803,FBXW11,60,-0.5264,61,-0.5149,147,0.92011,117,0.62164,79,-0.1284,82,-0.0406,21,-2.0814
ENSG00000168246,UBTD2,18,0.13649,18,0.12412,22,0.43740,21,0.40356,11,-0.6810,15,-0.1628,17,0.04170
ENSG00000214357,NEURL1B,27,0.12507,32,0.40678,19,-0.4166,46,1.22190,24,-0.0621,4,-2.4954,2,-3.7851
ENSG00000120129,DUSP1,20,-2.7540,28,-2.2755,19,-2.8277,38,-1.9741,21,-3.0348,798,3.89002,274,1.29452
ENSG00000113719,ERGIC1,25,-0.7840,21,-1.0848,61,0.59771,55,0.48589,31,-0.5896,72,0.87822,40,-0.0804
ENSG00000037241,RPL26L1,24,-0.7051,23,-0.7483,48,0.38078,32,-0.3166,59,0.99697,27,-0.5543,18,-1.1014
ENSG00000113732,ATP6V0E1,88,0.28205,52,-0.5301,41,-0.9015,25,-1.7671,55,-0.5731,248,2.18395,93,0.37348
ENSG00000164463,CREBRF,23,-0.7140,21,-0.8732,31,-0.2611,51,0.58750,27,-0.5926,48,0.41739,64,0.89190
ENSG00000145919,BOD1,63,0.88750,20,-0.9594,44,0.26776,37,0.00389,31,-0.3601,51,0.53534,25,-0.6065
ENSG00000113742,CPEB4,60,0.00776,47,-0.3757,82,0.49319,98,0.93932,58,-0.0709,25,-1.3312,17,-1.8814
ENSG00000170091,NSG2,182,-1.0494,143,-1.4103,727,1.19821,474,0.52996,468,0.59195,74,-2.3830,97,-1.9893
ENSG00000164466,SFXN1,37,-0.4394,31,-0.6800,73,0.67865,86,1.13208,44,-0.1733,31,-0.6843,7,-2.9287
ENSG00000113749,HRH2,8,-1.0011,8,-1.0402,32,1.17404,25,0.86516,10,-0.7812,12,-0.4764,17,0.14240
ENSG00000145920,CPLX2,491,0.20333,315,-0.5023,555,0.40436,527,0.36387,496,0.29162,244,-0.8913,180,-1.3547
ENSG00000051596,THOC3,17,-0.5569,9,-1.5368,63,1.63352,19,-0.4243,33,0.64750,6,-1.9683,12,-1.0717
ENSG00000122203,KIAA1191,88,-0.3091,76,-0.5328,172,0.78213,131,0.38064,113,0.12497,68,-0.7018,62,-0.8527
ENSG00000175414,ARL10,16,-0.4359,12,-0.8478,25,0.27854,49,1.79174,12,-1.0091,16,-0.4127,6,-1.8140
ENSG00000146066,HIGD2A,161,0.46800,83,-0.5759,106,-0.2104,92,-0.4645,139,0.30418,156,0.41598,98,-0.3290
ENSG00000175416,CLTB,93,-1.0146,123,-0.5969,227,0.37926,165,-0.1477,239,0.62774,188,0.07331,118,-0.6530
ENSG00000113194,FAF2,38,0.29849,18,-0.9036,46,0.60259,38,0.35115,23,-0.5764,33,0.06951,35,0.15212
ENSG00000146083,RNF44,39,-0.3092,45,-0.1095,67,0.54843,71,0.73374,44,-0.1739,41,-0.2307,14,-1.8900
ENSG00000169258,GPRIN1,35,-0.2583,23,-0.8768,55,0.48811,43,0.08379,54,0.59950,13,-1.6685,35,-0.2366
ENSG00000074317,SNCB,167,-1.3385,184,-1.1938,530,0.47221,835,1.53497,394,-0.0179,88,-2.2900,152,-1.4793
ENSG00000048140,TSPAN17,11,-1.3463,20,-0.3662,44,0.88354,38,0.70578,29,0.23219,21,-0.3134,0,-5.7313
ENSG00000113763,UNC5A,15,-1.1817,18,-0.8895,97,1.90660,46,0.62968,29,-0.2211,4,-3.1146,14,-1.3332
ENSG00000165671,NSD1,22,-0.0875,20,-0.2871,28,0.29396,24,0.04466,20,-0.3631,0,-5.1114,58,1.53724
ENSG00000169230,PRELID1,87,-0.0704,53,-0.8466,119,0.43945,69,-0.4658,103,0.26936,91,0.00891,110,0.30550
ENSG00000169223,LMAN2,45,-0.1824,39,-0.4356,77,0.67531,51,0.01523,40,-0.4493,113,1.35722,11,-2.3019
ENSG00000169220,RGS14,11,-1.1414,16,-0.5553,67,1.89648,15,-0.6884,30,0.63543,12,-0.9933,0,-5.5906
ENSG00000198055,GRK6,12,-1.1286,19,-0.4415,40,0.76179,35,0.58016,24,-0.0785,23,-0.1264,16,-0.6924
ENSG00000131188,PRR7,42,0.14958,33,-0.2385,58,0.67135,32,-0.2818,52,0.67706,14,-1.5029,15,-1.4545
ENSG00000113758,DBN1,60,-0.0325,50,-0.3194,86,0.55033,59,-0.0724,59,-0.0565,56,-0.1387,64,0.07410
ENSG00000196923,PDLIM7,14,-0.7237,15,-0.6457,16,-0.5567,18,-0.4371,8,-1.8977,107,2.91003,20,-0.2339
ENSG00000183258,DDX41,46,-0.1904,37,-0.5333,53,0.02798,77,0.75921,54,0.09601,15,-1.8386,50,-0.0554
ENSG00000146067,FAM193B,13,-0.8986,24,-0.0192,26,0.10926,35,0.67926,19,-0.4372,23,-0.0867,29,0.25269
ENSG00000184840,TMED9,96,0.38940,55,-0.4915,113,0.66240,69,-0.1435,76,0.03283,108,0.58409,13,-2.5986
ENSG00000027847,B4GALT7,16,-0.8020,6,-2.1626,34,0.43239,32,0.33546,37,0.73562,33,0.39081,0,-5.7315
ENSG00000204677,FAM153CP,9,-1.9489,17,-0.9362,33,0.05513,55,1.04451,42,0.56471,19,-0.8035,8,-2.0794
ENSG00000145916,RMND5B,25,-0.2188,18,-0.7549,52,0.95677,34,0.25460,28,-0.0653,34,0.23536,11,-1.5040
ENSG00000145912,NHP2,142,-0.1389,132,-0.2478,202,0.43873,108,-0.6217,192,0.47278,148,-0.0633,128,-0.2947
ENSG00000197451,HNRNPAB,39,-0.5769,36,-0.6858,71,0.38194,63,0.21772,50,-0.2361,100,0.96234,39,-0.5706
ENSG00000113240,CLK4,43,1.20871,4,-2.2630,24,0.20425,23,0.17612,16,-0.5352,32,0.69528,12,-0.8360
ENSG00000176783,RUFY1,12,-0.6078,14,-0.4506,17,-0.1403,9,-1.0996,19,0.04171,46,1.58022,19,0.08326
ENSG00000169045,HNRNPH1,87,-0.2555,76,-0.4760,88,-0.2477,93,-0.1638,88,-0.3106,192,1.04783,133,0.41775
ENSG00000127022,CANX,316,0.04575,212,-0.5795,331,0.11913,303,-0.0214,282,-0.1702,449,0.62460,308,0.00819
ENSG00000161013,MGAT4B,43,-0.2518,34,-0.6428,65,0.38896,38,-0.5168,65,0.54384,45,-0.1827,50,-0.0198
ENSG00000161011,SQSTM1,285,0.53541,144,-0.5513,225,0.15003,130,-0.7767,197,-0.0860,364,0.95698,182,-0.1915
ENSG00000161010,MRNIP,16,-0.1160,12,-0.4739,27,0.75745,16,-0.0634,21,0.47609,5,-1.8542,13,-0.3842
ENSG00000197226,TBC1D9B,105,0.67396,71,0.02418,97,0.53161,53,-0.4661,59,-0.3136,70,0.01869,69,-0.0211
ENSG00000113269,RNF130,107,0.44685,73,-0.1720,78,-0.0676,75,-0.1298,58,-0.6626,161,1.15329,69,-0.2465
ENSG00000050748,MAPK9,65,-0.8208,76,-0.5869,219,1.15675,191,1.07430,102,-0.1496,33,-1.8368,21,-2.4682
ENSG00000131446,MGAT1,29,-0.2950,36,0.02707,29,-0.2802,31,-0.2028,19,-1.0935,106,1.94995,30,-0.2512
ENSG00000278970,HEIH,42,0.68088,17,-0.7089,21,-0.3939,16,-0.9473,25,-0.2029,18,-0.6219,71,1.61384
ENSG00000250222,AC008443.5,48,0.58370,41,0.33789,23,-0.5688,36,0.13157,41,0.45258,25,-0.4607,1,-4.4534
ENSG00000146063,TRIM41,31,-0.0596,61,1.06411,29,-0.1416,37,0.27032,25,-0.4932,17,-0.9900,34,0.08736
ENSG00000204628,RACK1,347,-0.0761,325,-0.1768,265,-0.5000,204,-0.9817,245,-0.7594,1015,1.79896,543,0.65723
ENSG00000112679,DUSP22,12,-1.2645,12,-1.2621,30,0.07715,29,0.01461,33,0.27086,67,1.41767,10,-1.6046
ENSG00000112685,EXOC2,12,-0.5045,21,0.37505,26,0.77694,24,0.67878,13,-0.4063,7,-1.1793,10,-0.6872
ENSG00000112699,GMDS,3,-3.2022,3,-3.4314,43,0.48689,12,-1.5848,11,-1.8081,149,2.97395,61,1.08813
ENSG00000124535,WRNIP1,26,-0.9454,40,-0.3246,85,0.91213,63,0.46181,54,0.22193,48,-0.0249,1,-5.1225
ENSG00000124570,SERPINB6,44,-0.2054,48,-0.0642,11,-2.2115,17,-1.7089,29,-1.0179,185,2.39838,89,0.95781
ENSG00000124588,NQO2,42,0.07300,25,-0.7158,51,0.40004,33,-0.3262,52,0.57751,43,0.11942,16,-1.4115
ENSG00000137274,BPHL,19,0.33927,21,0.49924,21,0.53140,11,-0.5100,15,0.04489,22,0.59037,0,-5.0152
ENSG00000137267,TUBB2A,616,-0.6782,524,-0.9259,2705,1.84162,1004,0.10214,1029,0.16979,243,-2.0786,308,-1.7245
ENSG00000137285,TUBB2B,795,1.21854,190,-1.1045,195,-1.0646,394,0.03637,554,0.81262,149,-1.4649,88,-2.2545
ENSG00000180822,PSMG4,14,-0.5762,17,-0.2566,16,-0.3293,21,0.07312,29,0.78746,14,-0.5809,12,-0.7559
ENSG00000137266,SLC22A23,13,-0.9217,20,-0.2700,31,0.46245,29,0.40626,19,-0.3648,46,1.10750,8,-1.5845
ENSG00000145945,FAM50B,20,0.23873,8,-1.1344,39,1.39476,12,-0.5556,18,0.16223,21,0.29554,3,-2.4218
ENSG00000112739,PRPF4B,29,-0.9553,47,-0.2101,57,0.10281,69,0.46738,40,-0.5486,82,0.68805,62,0.24378
ENSG00000198721,ECI2,46,0.28320,26,-0.6183,17,-1.2081,32,-0.3233,40,0.06570,70,1.00154,42,0.14412
ENSG00000153046,CDYL,35,0.81827,19,-0.1904,13,-0.7450,5,-2.3195,21,-0.0329,21,0.01327,52,1.51894
ENSG00000214113,LYRM4,27,-0.4491,18,-1.1045,43,0.26326,34,-0.1265,37,0.04726,35,-0.0729,62,0.87360
ENSG00000124785,NRN1,48,-1.9249,101,-0.8291,350,1.20772,285,0.99299,165,-0.0723,39,-2.2213,108,-0.7152
ENSG00000124783,SSR1,93,0.13650,47,-0.9168,88,0.05437,80,-0.1001,65,-0.5304,156,1.01482,111,0.43800
ENSG00000239264,TXNDC5,30,0.07333,14,-1.0924,40,0.51377,19,-0.7411,17,-1.0020,101,2.23863,17,-0.8383
ENSG00000124802,EEF1E1,28,-0.4794,17,-1.2638,69,0.96307,44,0.24684,49,0.52139,25,-0.6358,10,-1.9718
ENSG00000111845,PAK1IP1,10,-0.6957,13,-0.3182,27,0.84132,17,0.07821,19,0.43257,0,-5.8503,18,0.16479
ENSG00000111843,TMEM14C,116,0.21743,66,-0.6605,90,-0.1829,69,-0.6606,122,0.41141,185,1.00739,49,-1.1219
ENSG00000137210,TMEM14B,114,0.47932,68,-0.3385,101,0.28168,57,-0.6850,107,0.49659,91,0.10666,40,-1.1442
ENSG00000197977,ELOVL2,37,1.18304,13,-0.5214,6,-1.5466,9,-1.1000,24,0.64453,10,-0.8586,23,0.38474
ENSG00000224531,SMIM13,56,-0.7093,50,-0.8996,177,1.15669,144,0.93584,88,-0.0198,34,-1.4513,19,-2.3082
ENSG00000205269,TMEM170B,44,-0.2632,21,-1.3618,80,0.69433,83,0.89611,64,0.43400,16,-1.7445,2,-4.4302
ENSG00000112137,PHACTR1,67,-0.8895,117,-0.0388,160,0.46972,210,1.10762,121,0.02238,32,-1.9820,38,-1.7618
ENSG00000145979,TBC1D7,9,-0.7665,3,-2.2030,30,1.11582,15,0.04117,21,0.73710,0,-4.3008,14,-0.0961
ENSG00000145990,GFOD1,50,-0.6787,35,-1.2289,105,0.51029,128,0.98041,90,0.33478,39,-1.0597,16,-2.3443
ENSG00000124523,SIRT5,16,-0.2921,10,-0.9849,29,0.67473,20,0.09550,26,0.64247,16,-0.3182,3,-2.4787
ENSG00000225921,NOL7,116,0.76157,45,-0.7512,73,-0.0065,48,-0.7307,82,0.23389,106,0.61272,50,-0.5906
ENSG00000010017,RANBP9,46,-0.2788,31,-0.8709,113,1.22122,73,0.53926,54,-0.0232,45,-0.3104,4,-3.8329
ENSG00000050393,MCUR1,78,0.89036,38,-0.2935,50,0.14743,41,-0.1935,53,0.31402,46,-0.0006,4,-3.5240
ENSG00000180537,RNF182,28,0.73575,9,-1.0180,20,0.24050,24,0.53496,15,-0.3613,6,-1.5990,22,0.35424
ENSG00000112149,CD83,20,-0.5740,11,-1.4187,56,1.06006,61,1.49759,27,-0.1645,3,-3.4111,0,-5.9443
ENSG00000008083,JARID2,13,-0.2997,10,-0.7932,23,0.55541,28,1.01933,15,-0.1914,7,-1.2193,10,-0.7533
