Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000113580,NR3C1,32,0.27932,29,0.13928,23,-0.2726,29,0.14828,18,-0.5866,46,0.87636,12,-1.1319,27,0.02547
ENSG00000145817,YIPF5,31,0.02711,46,0.67703,35,0.27992,27,-0.1653,22,-0.4859,19,-0.7038,20,-0.6299,32,0.12431
ENSG00000183775,KCTD16,8,-2.8068,125,1.37082,83,0.75527,10,-2.5678,75,0.49279,82,0.65339,48,-0.2017,30,-1.0671
ENSG00000133706,LARS,46,-0.1834,53,0.04245,87,0.99152,35,-0.5769,42,-0.3203,57,0.15411,46,-0.1589,38,-0.5854
ENSG00000091009,RBM27,24,0.23257,3,-2.6213,24,0.26746,27,0.44244,24,0.26150,27,0.43298,10,-1.0264,21,0.01949
ENSG00000113649,TCERG1,36,0.18171,16,-1.0253,42,0.50114,22,-0.6007,46,0.56842,47,0.61742,18,-0.8782,28,-0.2763
ENSG00000156475,PPP2R2B,171,0.10319,150,-0.0994,222,0.59582,104,-0.6640,178,0.16785,166,0.05409,131,-0.3195,139,-0.2668
ENSG00000113657,DPYSL3,84,0.75459,50,-0.0912,40,-0.4901,83,0.73415,28,-0.9630,69,0.41890,38,-0.5261,50,-0.1018
ENSG00000176049,JAKMIP2,45,0.50699,23,-0.5270,36,0.16142,30,-0.1535,30,-0.1574,42,0.38245,27,-0.2858,31,-0.1262
ENSG00000145868,FBXO38,19,0.92999,0,-5.9646,16,0.72220,9,-0.2711,9,-0.2735,5,-1.0266,8,-0.4282,12,0.20094
ENSG00000173210,ABLIM3,46,1.78300,7,-1.1419,6,-1.5955,31,1.03621,10,-0.6864,15,-0.1386,9,-0.8925,16,-0.0268
ENSG00000164284,GRPEL2,23,0.93642,10,-0.4212,19,0.73036,6,-1.2129,10,-0.4307,10,-0.4076,12,-0.0954,11,-0.2925
ENSG00000145882,PCYOX1L,18,-0.1357,13,-0.5582,31,0.86777,8,-1.2460,13,-0.5618,12,-0.7582,8,-1.2645,26,0.61478
ENSG00000113712,CSNK1A1,105,-0.0498,150,0.52926,117,0.13565,104,-0.0675,96,-0.1840,159,0.62148,84,-0.4038,86,-0.4283
ENSG00000113716,HMGXB3,12,-0.3563,23,0.61327,22,0.61598,17,0.10151,29,1.00821,19,0.33577,7,-1.2537,7,-1.4035
ENSG00000182578,CSF1R,54,0.13666,49,-0.0097,18,-1.6484,138,1.75554,29,-0.8018,45,-0.1383,35,-0.5145,52,0.11643
ENSG00000011083,SLC6A7,50,1.12226,8,-1.6467,32,0.42204,9,-1.4757,13,-1.0334,31,0.30502,9,-1.4983,31,0.42856
ENSG00000070808,CAMK2A,201,-0.2666,99,-1.3411,224,-0.1041,94,-1.4196,307,0.41053,653,1.72904,188,-0.3712,209,-0.2489
ENSG00000070814,TCOF1,52,0.99567,26,-0.0919,30,0.11397,15,-0.9023,16,-0.8688,45,0.77620,12,-1.2831,27,-0.0513
ENSG00000019582,CD74,142,0.46821,79,-0.4539,23,-2.4008,399,2.37560,79,-0.4584,105,-0.0112,53,-1.0567,87,-0.3739
ENSG00000164587,RPS14,803,-0.0486,771,-0.1134,631,-0.4660,1549,1.03499,597,-0.5108,721,-0.2190,928,0.18261,826,-0.0056
ENSG00000070614,NDST1,32,0.45331,24,-0.0043,19,-0.3661,24,0.02994,17,-0.5508,28,0.28078,28,0.24654,24,-0.0130
ENSG00000171992,SYNPO,237,1.01220,75,-0.8280,76,-0.8825,80,-0.7258,150,0.24880,268,1.22926,84,-0.6512,121,-0.1070
ENSG00000086589,RBM22,53,0.73542,13,-1.3782,32,-0.1081,31,-0.1482,22,-0.6413,54,0.76295,14,-1.3269,40,0.34659
ENSG00000132912,DCTN4,45,-0.0137,60,0.47280,68,0.77841,50,0.17317,32,-0.5420,36,-0.3636,32,-0.5415,34,-0.4961
ENSG00000211445,GPX3,6,-2.3507,80,1.74487,64,1.61669,22,-0.3861,14,-1.1218,1,-4.2242,29,0.02944,11,-1.5791
ENSG00000145901,TNIP1,14,-0.6890,25,0.25406,26,0.33988,18,-0.2708,26,0.29380,23,0.11642,23,0.06823,19,-0.2710
ENSG00000197043,ANXA6,312,0.49732,201,-0.2076,441,1.27580,98,-1.2965,128,-0.9060,199,-0.2184,154,-0.6162,182,-0.4395
ENSG00000196743,GM2A,14,-0.1952,12,-0.4772,13,-0.4021,36,1.32179,6,-1.4465,19,0.21956,24,0.61204,14,-0.2761
ENSG00000123643,SLC36A1,15,-0.1190,6,-1.3554,35,1.48011,2,-2.6836,23,0.54509,10,-0.7700,9,-0.9256,15,-0.1906
ENSG00000113140,SPARC,207,0.28311,95,-0.9215,123,-0.5842,582,2.13313,219,0.37955,163,-0.0920,113,-0.6631,93,-1.1206
ENSG00000177556,ATOX1,214,-0.4017,291,0.08447,322,0.27223,305,0.15979,259,-0.1021,166,-0.7893,261,-0.0880,300,0.16353
ENSG00000145907,G3BP1,34,-0.0503,31,-0.2294,37,0.08836,39,0.15614,50,0.53146,47,0.43881,31,-0.2060,28,-0.4401
ENSG00000155511,GRIA1,94,-0.2577,223,1.15097,101,-0.1708,35,-1.7634,122,0.14991,241,1.28952,82,-0.4707,75,-0.7335
ENSG00000164576,SAP30L,14,-0.4399,15,-0.3272,24,0.47738,18,-0.0580,10,-0.9433,14,-0.4374,19,0.04891,22,0.33852
ENSG00000155506,LARP1,222,0.59829,120,-0.3816,166,0.13521,87,-0.8704,161,0.07079,255,0.82944,114,-0.4598,133,-0.2839
ENSG00000170271,FAXDC2,16,-0.0667,7,-1.3735,10,-0.8024,56,2.03079,1,-3.2710,5,-1.8969,20,0.20379,21,0.41218
ENSG00000155508,CNOT8,25,0.03116,19,-0.4005,35,0.61639,23,-0.0962,32,0.39193,34,0.51556,18,-0.4973,17,-0.6769
ENSG00000082515,MRPL22,38,0.16246,48,0.54227,42,0.36489,40,0.27782,29,-0.2334,33,-0.0500,27,-0.3511,25,-0.5631
ENSG00000155868,MED7,15,-0.0777,9,-0.7659,26,0.96139,23,0.58087,20,0.39819,3,-2.2446,10,-0.6875,13,-0.3265
ENSG00000055163,CYFIP2,492,0.68001,202,-0.7355,421,0.47607,149,-1.1975,330,0.02906,439,0.48996,236,-0.4953,291,-0.2056
ENSG00000155858,LSM11,32,0.59731,8,-1.5549,26,0.28270,12,-0.8673,17,-0.3794,31,0.55514,23,0.05386,22,0.03360
ENSG00000113282,CLINT1,38,0.83831,9,-1.3611,37,0.92365,20,-0.1744,23,-0.0122,8,-1.4941,13,-0.7945,21,-0.1399
ENSG00000145860,RNF145,156,1.07480,66,-0.3195,113,0.60328,20,-2.0838,109,0.46677,135,0.82446,39,-1.1079,48,-0.9753
ENSG00000164332,UBLCP1,69,0.31559,77,0.49301,87,0.80044,30,-0.9886,66,0.24339,57,0.00442,24,-1.3099,42,-0.5566
ENSG00000170214,ADRA1B,20,0.63301,6,-1.0500,7,-1.1048,4,-1.8460,41,1.91635,20,0.66781,19,0.54413,8,-0.9710
ENSG00000113312,TTC1,93,-0.0074,83,-0.1805,143,0.79523,94,0.01113,64,-0.5891,105,0.18159,66,-0.5382,79,-0.3285
ENSG00000170234,PWWP2A,34,1.49653,16,0.23139,16,0.24866,8,-0.8763,13,-0.1266,13,-0.0782,13,-0.1124,8,-0.9856
ENSG00000170231,FABP6,29,-0.0095,38,0.37166,25,-0.2717,45,0.68277,5,-2.6407,17,-0.8414,14,-1.1617,43,0.76895
ENSG00000164609,SLU7,73,-0.2760,95,0.14789,119,0.57801,64,-0.4753,97,0.17334,98,0.18793,52,-0.7879,79,-0.1743
ENSG00000164611,PTTG1,1,-4.6012,20,-0.4923,69,1.85012,6,-2.3284,61,1.28561,6,-2.3478,33,0.28161,14,-1.1853
ENSG00000145864,GABRB2,267,0.14344,266,0.13365,399,0.92443,56,-2.2155,529,1.29066,224,-0.1405,121,-1.0795,142,-0.9876
ENSG00000022355,GABRA1,205,-0.4396,270,-0.0119,554,1.40385,66,-2.1499,365,0.47660,180,-0.6390,209,-0.4122,196,-0.6175
ENSG00000113327,GABRG2,50,-1.3850,176,0.57128,243,1.32727,38,-1.7916,149,0.30433,93,-0.4443,79,-0.6794,95,-0.4916
ENSG00000113328,CCNG1,19,0.50102,10,-0.4618,19,0.53424,19,0.46360,8,-0.8406,5,-1.4031,6,-1.1097,16,0.26123
ENSG00000170584,NUDCD2,24,-0.5844,43,0.31435,44,0.42382,57,0.78124,30,-0.2309,34,-0.0215,28,-0.3585,27,-0.4961
ENSG00000038274,MAT2B,57,0.08989,90,0.83438,84,0.82393,30,-0.9026,44,-0.3113,49,-0.1492,42,-0.3702,37,-0.6742
ENSG00000145934,TENM2,12,-1.5336,46,0.49434,41,0.36230,9,-1.9933,72,1.27076,47,0.52249,28,-0.2554,24,-0.5925
ENSG00000113645,WWC1,37,0.24696,15,-1.1072,32,0.01024,32,-0.0024,27,-0.2294,40,0.38643,35,0.14190,33,0.06917
ENSG00000113643,RARS,45,0.76986,18,-0.6491,39,0.64773,28,0.02576,13,-1.0979,34,0.35092,18,-0.6810,23,-0.3503
ENSG00000188573,FBLL1,86,0.73039,78,0.56078,61,0.18039,31,-0.8866,44,-0.3250,44,-0.3270,48,-0.2200,50,-0.1710
ENSG00000120137,PANK3,54,0.36450,27,-0.7095,67,0.82839,17,-1.4048,55,0.37949,45,0.08294,28,-0.6830,38,-0.2522
ENSG00000184347,SLIT3,52,0.88106,3,-3.0658,29,-0.0649,15,-1.0354,32,0.09794,84,1.73851,12,-1.3966,25,-0.3489
ENSG00000182132,KCNIP1,26,-0.3674,157,2.87500,12,-1.6889,26,-0.4077,15,-1.2170,18,-0.9499,34,0.02538,23,-0.7005
ENSG00000181163,NPM1,190,0.25316,184,0.20164,216,0.52653,203,0.36254,165,0.03077,136,-0.2709,103,-0.6959,122,-0.5261
ENSG00000072803,FBXW11,90,0.11761,81,-0.0421,100,0.31249,68,-0.3227,80,-0.0702,90,0.12011,50,-0.7905,87,0.07843
ENSG00000168246,UBTD2,15,0.45478,7,-0.7393,13,0.31230,7,-0.6400,11,0.04639,5,-1.1405,11,0.01138,13,0.31320
ENSG00000214357,NEURL1B,38,0.38301,12,-1.4036,37,0.38188,19,-0.6781,29,-0.0143,62,1.23050,32,0.11429,20,-0.7048
ENSG00000120129,DUSP1,5,-2.0185,10,-1.1289,44,1.35309,72,2.05847,26,0.24912,5,-2.2503,10,-1.1508,8,-1.6595
ENSG00000113719,ERGIC1,55,0.50225,18,-1.2000,53,0.50150,27,-0.6039,43,0.11545,50,0.36988,21,-0.9567,40,-0.0052
ENSG00000037241,RPL26L1,48,-0.0990,58,0.20921,70,0.56504,49,-0.0766,54,0.09129,33,-0.6553,35,-0.5827,48,-0.1061
ENSG00000113732,ATP6V0E1,57,0.33739,46,0.00881,33,-0.5778,113,1.50832,22,-1.1201,22,-1.1143,36,-0.3674,48,0.09000
ENSG00000164463,CREBRF,29,0.56070,43,1.19065,13,-0.7972,18,-0.1846,14,-0.6347,30,0.58755,15,-0.4884,18,-0.2983
ENSG00000113734,BNIP1,16,0.41408,13,0.09068,17,0.61865,8,-0.6208,19,0.68827,16,0.46617,10,-0.3501,6,-1.2301
ENSG00000145919,BOD1,28,-0.2462,51,0.72234,45,0.60035,31,-0.0695,28,-0.2248,39,0.30820,20,-0.7317,23,-0.6229
ENSG00000113742,CPEB4,34,-0.6037,26,-1.0040,61,0.34503,49,-0.0371,66,0.42492,75,0.63291,48,-0.0626,45,-0.2334
ENSG00000170091,NSG2,505,0.30816,500,0.28920,530,0.43381,125,-1.8332,574,0.51540,672,0.77786,294,-0.5470,286,-0.7025
ENSG00000164466,SFXN1,70,0.62633,62,0.42007,47,-0.0320,38,-0.3367,45,-0.0900,37,-0.3961,43,-0.1433,45,-0.1178
ENSG00000113749,HRH2,24,1.03404,2,-2.5121,15,0.34160,4,-1.7307,29,1.36533,21,0.76276,13,-0.0215,6,-1.4024
ENSG00000145920,CPLX2,258,-0.4722,235,-0.6110,258,-0.5145,240,-0.5848,215,-0.7471,676,1.09764,419,0.29358,425,0.40964
ENSG00000051596,THOC3,26,0.27929,3,-2.8364,23,0.05935,8,-1.5156,48,1.30072,36,0.81207,7,-1.6897,22,0.04587
ENSG00000122203,KIAA1191,97,0.04260,77,-0.3240,127,0.54221,90,-0.0773,82,-0.2175,86,-0.1430,62,-0.6390,96,0.04543
ENSG00000175414,ARL10,37,0.87165,8,-1.4003,22,0.05990,9,-1.2145,24,0.20064,43,1.16028,14,-0.6604,18,-0.2943
ENSG00000048162,NOP16,27,0.34120,22,-0.0040,35,0.85809,17,-0.4029,14,-0.7141,16,-0.4978,24,0.17345,17,-0.4576
ENSG00000146066,HIGD2A,111,-0.3825,163,0.22662,123,-0.2499,171,0.30060,145,0.03614,93,-0.6480,115,-0.3215,172,0.39214
ENSG00000175416,CLTB,225,-0.0603,255,0.14050,320,0.57335,140,-0.7911,218,-0.1102,222,-0.0819,201,-0.2359,224,-0.0887
ENSG00000113194,FAF2,21,0.09276,32,0.81494,26,0.55611,16,-0.3289,14,-0.4977,38,1.07600,11,-0.8909,10,-1.1728
ENSG00000146083,RNF44,51,0.55647,27,-0.4498,42,0.30735,36,0.01922,31,-0.2440,36,-0.0047,28,-0.3797,33,-0.1241
ENSG00000169258,GPRIN1,86,0.61778,46,-0.3693,70,0.30099,24,-1.3291,88,0.64242,73,0.34824,44,-0.4380,48,-0.3674
ENSG00000074317,SNCB,381,-0.2483,505,0.19548,632,0.64195,182,-1.3759,300,-0.6184,526,0.26098,276,-0.7462,492,0.19678
ENSG00000048140,TSPAN17,18,-0.5758,12,-1.1922,36,0.55886,17,-0.6446,49,1.02014,43,0.79823,17,-0.6601,20,-0.4774
ENSG00000113763,UNC5A,68,0.62258,22,-1.1492,65,0.60857,22,-1.1381,62,0.47597,77,0.83466,35,-0.4160,31,-0.7365
ENSG00000113761,ZNF346,17,0.61971,11,0.03044,15,0.47796,14,0.36278,8,-0.4899,14,0.39897,8,-0.5344,7,-0.8090
ENSG00000165671,NSD1,22,0.63481,20,0.49123,16,0.15027,14,-0.1073,11,-0.4170,17,0.23091,10,-0.5316,12,-0.4094
ENSG00000169228,RAB24,19,0.15028,21,0.36121,21,0.42147,9,-0.8820,16,-0.0598,8,-1.0414,8,-1.1900,21,0.39070
ENSG00000169230,PRELID1,96,-0.4080,144,0.22596,150,0.32782,125,-0.0010,156,0.35528,81,-0.6692,105,-0.2710,122,-0.0407
ENSG00000169223,LMAN2,68,0.55671,62,0.41669,47,-0.0506,51,0.10304,67,0.54179,40,-0.2991,43,-0.1767,34,-0.6136
ENSG00000169220,RGS14,46,0.33225,22,-0.8519,51,0.54688,20,-0.9658,38,0.01610,53,0.56080,32,-0.2413,34,-0.2202
ENSG00000131187,F12,39,0.49386,24,-0.2881,37,0.48108,25,-0.2288,10,-1.5977,23,-0.3420,29,0.01408,30,0.11395
ENSG00000198055,GRK6,22,-0.1623,31,0.41722,34,0.60628,15,-0.7631,16,-0.6047,15,-0.6828,18,-0.4846,27,0.22480
ENSG00000131188,PRR7,54,-0.1180,55,-0.0883,89,0.80381,20,-1.6182,83,0.57053,52,-0.1582,58,0.00294,46,-0.4449
ENSG00000113758,DBN1,86,0.71634,28,-1.0474,69,0.38260,30,-0.9287,50,-0.1528,84,0.67567,39,-0.5473,52,-0.1401
ENSG00000196923,PDLIM7,32,1.10244,6,-1.3824,19,0.33122,13,-0.3303,8,-0.9898,18,0.13356,12,-0.3912,16,0.02725
ENSG00000183258,DDX41,39,-0.2537,65,0.57073,57,0.39739,29,-0.7136,41,-0.1496,54,0.28438,40,-0.1944,40,-0.2655
ENSG00000146067,FAM193B,14,-0.3960,22,0.31938,20,0.14690,17,-0.1256,16,-0.2248,23,0.37586,13,-0.4606,18,0.02075
ENSG00000184840,TMED9,131,0.70985,79,-0.1099,109,0.45139,48,-0.8678,63,-0.4498,54,-0.6973,61,-0.5024,92,0.17465
ENSG00000027847,B4GALT7,25,-0.3319,19,-0.7585,46,0.72645,21,-0.5685,40,0.43114,19,-0.7530,33,0.11325,30,-0.0481
ENSG00000204677,FAM153CP,9,-0.7955,15,-0.1334,17,0.04269,11,-0.5668,20,0.30586,45,1.70653,14,-0.2535,10,-0.7823
ENSG00000145916,RMND5B,39,0.32915,31,-0.0166,45,0.64849,15,-1.0871,18,-0.8952,28,-0.1992,34,0.11003,31,-0.0450
ENSG00000145912,NHP2,189,-0.2880,207,-0.1482,271,0.31739,192,-0.2671,279,0.32846,197,-0.2261,190,-0.2843,235,0.06503
ENSG00000197451,HNRNPAB,76,0.87969,39,-0.1683,42,-0.0728,42,-0.0737,38,-0.2468,58,0.44170,34,-0.4125,38,-0.2917
ENSG00000113240,CLK4,13,0.11329,10,-0.3209,17,0.52252,13,0.03316,23,1.01783,6,-0.9829,10,-0.3224,9,-0.5591
ENSG00000176783,RUFY1,29,1.43526,0,-5.2573,13,0.18233,10,-0.3065,10,-0.2553,10,-0.3335,10,-0.3012,12,0.06995
ENSG00000169045,HNRNPH1,96,-0.0824,95,-0.0990,128,0.42490,99,-0.0290,111,0.15195,102,0.02221,66,-0.6550,95,-0.1137
ENSG00000127022,CANX,282,0.47148,367,0.91218,212,0.01656,224,0.09955,155,-0.4759,253,0.29561,144,-0.5902,155,-0.5772
ENSG00000213316,LTC4S,18,0.29259,7,-1.0370,11,-0.4785,38,1.54287,13,-0.2047,7,-1.1473,23,0.69210,12,-0.4184
ENSG00000161013,MGAT4B,61,0.03234,80,0.46777,62,0.06583,36,-0.7702,97,0.78669,33,-0.8987,60,-0.0043,56,-0.1473
ENSG00000161011,SQSTM1,221,0.19151,221,0.19230,247,0.41989,236,0.30262,113,-0.8526,259,0.45055,147,-0.4469,154,-0.4536
ENSG00000161010,MRNIP,12,-0.3550,18,0.28319,22,0.65458,22,0.54260,13,-0.2273,8,-1.0347,14,-0.1511,13,-0.3704
ENSG00000197226,TBC1D9B,157,1.40202,44,-0.6548,67,-0.0273,79,0.24286,55,-0.3240,60,-0.1884,68,-0.0067,50,-0.5737
ENSG00000113269,RNF130,175,1.49617,65,-0.1714,57,-0.4027,147,1.17705,23,-1.7462,56,-0.3944,54,-0.4444,53,-0.5669
ENSG00000146090,RASGEF1C,45,2.43011,3,-1.7807,5,-1.2169,12,0.07670,8,-0.5131,8,-0.5475,6,-0.8982,11,-0.1058
ENSG00000050748,MAPK9,262,1.10377,197,0.61755,131,-0.0474,46,-1.6451,100,-0.4674,184,0.50062,78,-0.8442,117,-0.2640
ENSG00000131446,MGAT1,27,0.15948,23,-0.1302,20,-0.3799,32,0.43511,27,0.14582,18,-0.4602,23,-0.0908,27,0.17637
ENSG00000278970,HEIH,34,0.91301,12,-0.7175,20,0.03347,32,0.79013,13,-0.6473,31,0.75147,17,-0.1888,12,-0.9062
ENSG00000250222,AC008443.5,36,0.20247,29,-0.1599,16,-1.0753,43,0.48636,27,-0.2554,40,0.35385,50,0.73291,31,-0.0696
ENSG00000146063,TRIM41,35,0.66726,19,-0.3181,19,-0.3342,21,-0.1640,17,-0.4283,39,0.85552,24,0.08668,20,-0.2596
ENSG00000204628,RACK1,329,0.21649,225,-0.3825,251,-0.2340,469,0.79863,294,0.03352,311,0.12489,265,-0.1287,256,-0.2274
ENSG00000112679,DUSP22,20,-0.4754,10,-1.4454,26,-0.0525,18,-0.5816,44,0.79074,44,0.77915,25,-0.0932,28,0.04330
ENSG00000112685,EXOC2,26,0.85459,17,0.20252,22,0.68055,8,-0.9112,18,0.23024,11,-0.5513,12,-0.3675,10,-0.6791
ENSG00000112699,GMDS,23,0.44220,6,-1.6435,35,1.35892,9,-0.9626,15,-0.2214,15,-0.2637,14,-0.3613,13,-0.5015
ENSG00000124535,WRNIP1,85,0.89014,44,-0.1729,55,0.19687,21,-1.2630,63,0.38368,66,0.47670,33,-0.6023,40,-0.4126
ENSG00000124570,SERPINB6,17,-0.4064,19,-0.2200,13,-0.9032,73,2.07848,18,-0.2915,7,-1.6063,24,0.13434,20,-0.2368
ENSG00000244041,LINC01011,5,-1.6100,17,0.32132,18,0.40800,17,0.28117,7,-0.9347,11,-0.3049,16,0.19249,15,0.15111
ENSG00000124588,NQO2,23,-1.0775,60,0.41671,55,0.29935,29,-0.7401,56,0.28688,32,-0.5558,40,-0.2223,54,0.29019
ENSG00000137274,BPHL,31,0.83364,19,0.05520,20,0.12210,15,-0.2713,14,-0.4002,23,0.34006,17,-0.1047,14,-0.4492
ENSG00000137267,TUBB2A,3058,1.01659,1707,0.05265,2459,0.73966,722,-1.2719,1272,-0.4096,1225,-0.4678,988,-0.7984,1427,-0.2834
ENSG00000137285,TUBB2B,111,-1.5368,297,-0.0275,334,0.17341,334,0.15627,150,-1.0838,163,-0.9591,301,-0.0097,436,0.78397
ENSG00000180822,PSMG4,14,-0.8827,56,1.31936,22,-0.2064,28,0.16909,18,-0.5038,22,-0.2253,23,-0.1190,24,-0.1143
ENSG00000137266,SLC22A23,34,0.87147,34,0.86332,16,-0.3945,18,-0.1631,9,-1.2150,19,-0.0798,4,-2.2885,23,0.30790
ENSG00000145945,FAM50B,31,0.16988,25,-0.1425,41,0.71401,28,0.04919,26,-0.0764,25,-0.1368,17,-0.7124,23,-0.3495
ENSG00000112739,PRPF4B,47,0.40958,41,0.16713,49,0.54248,55,0.65279,22,-0.7772,23,-0.7407,22,-0.7917,32,-0.2860
ENSG00000198721,ECI2,19,-0.5447,37,0.51943,25,-0.1223,26,-0.0354,14,-0.9810,21,-0.3616,21,-0.3323,35,0.57263
ENSG00000153046,CDYL,13,-0.1298,3,-2.1926,11,-0.4665,22,0.70741,21,0.63660,22,0.68237,8,-0.8919,15,0.13709
ENSG00000124787,RPP40,16,0.45527,20,0.85002,19,0.90992,4,-1.6361,7,-0.8185,5,-1.2614,10,-0.3112,10,-0.3063
ENSG00000214113,LYRM4,30,-0.3029,20,-0.8950,39,0.12298,38,0.07540,28,-0.4111,43,0.25174,37,0.04249,42,0.28831
ENSG00000145982,FARS2,13,0.13415,14,0.22454,13,0.17382,9,-0.4062,7,-0.8390,9,-0.3559,11,-0.0756,14,0.28631
ENSG00000124785,NRN1,109,-1.0354,126,-0.8192,340,0.86901,87,-1.3859,170,-0.3659,247,0.23015,152,-0.5360,261,0.41151
ENSG00000216863,LY86-AS1,1,-2.9908,1,-2.9056,24,1.11911,2,-2.3699,19,0.56806,32,1.45769,13,-0.0495,9,-0.6105
ENSG00000124783,SSR1,55,-0.0469,78,0.50579,61,0.12925,74,0.42361,52,-0.1417,90,0.75255,37,-0.6721,39,-0.7026
ENSG00000124784,RIOK1,25,0.87887,10,-0.5369,20,0.64786,8,-0.9351,26,0.96422,14,-0.0170,10,-0.5341,8,-1.0378
ENSG00000239264,TXNDC5,45,1.01906,38,0.72718,25,0.06481,24,0.03282,24,0.00615,22,-0.1257,15,-0.6650,15,-0.8369
ENSG00000124802,EEF1E1,58,-0.1259,93,0.61343,112,1.08253,39,-0.7501,78,0.32515,32,-1.0213,41,-0.6518,44,-0.6852
ENSG00000111845,PAK1IP1,37,1.31362,23,0.51553,24,0.61165,11,-0.7038,11,-0.6861,7,-1.2093,10,-0.8434,13,-0.4811
ENSG00000111843,TMEM14C,117,0.34600,217,1.40468,98,0.06846,133,0.55430,53,-0.8800,45,-1.1364,74,-0.3720,67,-0.6388
ENSG00000137210,TMEM14B,128,0.18480,180,0.74057,147,0.46199,89,-0.3858,89,-0.3842,79,-0.5697,79,-0.5715,105,-0.1546
ENSG00000224531,SMIM13,97,0.15263,71,-0.3308,117,0.51914,49,-0.9031,89,0.01865,131,0.64323,60,-0.5832,79,-0.2136
ENSG00000205269,TMEM170B,37,-0.1404,13,-1.7444,50,0.33534,28,-0.5845,40,-0.0484,57,0.51346,41,0.00236,46,0.20781
ENSG00000095951,HIVEP1,37,1.93274,15,0.35654,14,0.34760,1,-3.5144,9,-0.4722,5,-1.2208,8,-0.5957,9,-0.4907
ENSG00000112137,PHACTR1,228,0.70157,61,-1.3399,105,-0.5730,130,-0.1969,76,-1.0284,295,1.14772,117,-0.3638,169,0.27212
ENSG00000145979,TBC1D7,33,0.38060,38,0.62482,43,0.95582,17,-0.6381,22,-0.2186,17,-0.6758,19,-0.4508,17,-0.7395
ENSG00000145990,GFOD1,92,0.57632,63,-0.0459,55,-0.2751,35,-0.9192,75,0.23262,117,0.97251,40,-0.7358,59,-0.1642
ENSG00000124523,SIRT5,29,0.23358,35,0.54943,27,0.16570,24,-0.0707,18,-0.4471,23,-0.1361,23,-0.1404,22,-0.2029
ENSG00000225921,NOL7,83,0.05840,75,-0.1084,90,0.20906,89,0.17006,63,-0.3712,71,-0.1985,71,-0.1911,83,0.07271
ENSG00000010017,RANBP9,66,0.33088,48,-0.1813,77,0.64013,39,-0.5028,40,-0.4616,42,-0.3753,38,-0.5414,56,0.05610
ENSG00000050393,MCUR1,31,-0.3434,36,-0.1070,34,-0.2294,37,-0.0796,42,0.14309,48,0.34702,47,0.31105,39,0.00584
ENSG00000112149,CD83,6,-1.8960,40,0.91892,45,1.33864,10,-1.1861,24,0.10881,27,0.31021,25,0.19135,8,-1.7107
ENSG00000047579,DTNBP1,8,-2.7637,76,0.52657,43,-0.4204,39,-0.5404,129,1.43546,81,0.62407,51,-0.1255,45,-0.3904
ENSG00000007944,MYLIP,4,-2.1325,20,0.22792,30,1.08585,8,-1.1348,21,0.35595,13,-0.4063,18,0.12126,14,-0.3521
ENSG00000124788,ATXN1,69,0.57381,27,-0.8834,39,-0.3418,42,-0.1930,58,0.30500,51,0.09637,49,0.01901,51,0.12927
ENSG00000112186,CAP2,230,0.00078,166,-0.5090,401,1.06174,56,-2.1260,311,0.48753,247,0.11659,133,-0.8445,194,-0.3234
ENSG00000137414,FAM8A1,31,-0.1047,50,0.67605,41,0.38508,21,-0.6456,37,0.17645,27,-0.2827,21,-0.6933,31,-0.1210
ENSG00000124789,NUP153,16,0.23275,18,0.37514,18,0.47443,7,-0.9403,18,0.38414,6,-1.2878,17,0.31077,12,-0.3325
ENSG00000137364,TPMT,14,-0.8487,23,-0.0943,22,-0.1593,15,-0.7227,33,0.47815,30,0.35900,22,-0.1730,29,0.33585
ENSG00000165097,KDM1B,15,0.39428,1,-3.4974,15,0.44712,5,-1.0791,22,1.03780,12,0.09007,10,-0.2038,10,-0.1627
ENSG00000124795,DEK,28,-0.7733,70,0.65258,60,0.45088,99,1.24346,35,-0.4408,33,-0.5333,38,-0.3134,30,-0.8046
ENSG00000172201,ID4,51,0.25527,14,-1.7324,10,-2.3515,116,1.66639,9,-2.2706,21,-1.0889,35,-0.3401,71,1.08511
ENSG00000112242,E2F3,17,0.19792,12,-0.2865,19,0.38966,3,-2.0830,38,1.55863,24,0.73631,1,-3.5457,10,-0.6402
ENSG00000124766,SOX4,7,-1.1847,5,-1.7382,22,0.54144,16,0.03385,27,0.83942,24,0.64777,12,-0.3830,14,-0.3033
ENSG00000272168,CASC15,28,0.18366,37,0.64184,18,-0.4993,18,-0.4963,16,-0.6442,55,1.35368,18,-0.4673,21,-0.3293
ENSG00000152954,NRSN1,79,-0.9027,175,0.33751,158,0.19709,61,-1.2860,211,0.64530,190,0.46813,129,-0.1507,133,-0.1300
ENSG00000124532,MRS2,7,-1.3811,28,0.75189,19,0.14216,16,-0.1600,11,-0.7585,26,0.63512,20,0.19837,16,-0.1958
