Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000174903,RAB1B,33,-2.1168,204,0.89466,235,0.91003,100,-0.5715,88,-0.6640,110,-0.3594
ENSG00000174871,CNIH2,1,-6.9943,204,0.14167,111,-0.8301,284,0.87957,187,-0.0231,162,-0.2714
ENSG00000179292,TMEM151A,1,-6.4000,204,1.07669,46,-1.5182,142,0.25601,59,-1.1504,118,-0.1070
ENSG00000174684,B4GAT1,288,-0.2289,204,-0.9048,332,-0.0048,529,1.02590,377,0.19671,235,-0.5971
ENSG00000174080,CTSF,83,-1.0543,204,0.43052,102,-0.7430,166,0.00552,275,0.83369,125,-0.4827
ENSG00000239306,RBM14,1,-5.8778,204,2.20690,61,-0.5621,46,-1.1606,58,-0.6414,46,-1.0471
ENSG00000173933,RBM4,7,-3.8600,204,1.55479,50,-1.1599,108,0.03409,74,-0.5448,49,-1.2668
ENSG00000173898,SPTBN2,266,0.07132,204,-0.4231,83,-1.7107,320,0.47624,263,0.05422,308,0.34258
ENSG00000173599,PC,1,-5.8844,204,2.18905,2,-5.1781,56,-0.8161,91,0.06538,45,-1.0947
ENSG00000173621,LRFN4,132,0.15762,204,1.19876,64,-0.9762,100,-0.3556,63,-0.9934,75,-0.7853
ENSG00000173227,SYT12,1,-6.0423,204,1.79629,7,-3.8654,72,-0.5746,38,-1.4259,102,0.06822
ENSG00000173120,KDM2A,1,-5.8649,204,2.24281,0,-6.9597,57,-0.7667,50,-0.8310,59,-0.6501
ENSG00000173020,GRK2,156,-0.4252,204,-0.0157,57,-1.9412,281,0.66502,155,-0.4437,218,0.10939
ENSG00000172932,ANKRD13D,1,-6.0663,204,1.74174,85,-0.2536,53,-1.1501,44,-1.2438,98,-0.0206
ENSG00000172531,PPP1CA,38,-1.7911,204,1.13825,87,-0.5257,110,-0.2099,83,-0.6049,100,-0.3524
ENSG00000110697,PITPNM1,1,-6.1192,204,1.62525,93,-0.1684,60,-0.9853,107,0.05031,72,-0.6059
ENSG00000167797,CDK2AP2,1,-5.9136,204,2.11161,120,0.47043,41,-1.3875,81,-0.1489,24,-2.0736
ENSG00000084207,GSTP1,16,-3.8328,204,-0.0889,617,1.83527,135,-0.8430,303,0.56719,196,-0.1442
ENSG00000167792,NDUFV1,13,-3.6229,204,0.66086,82,-0.9228,170,0.26194,172,0.22666,127,-0.2800
ENSG00000110717,NDUFS8,1,-6.6411,204,0.67017,129,-0.2258,167,0.24385,143,-0.0561,123,-0.3183
ENSG00000110066,KMT5B,1,-5.8603,204,2.25550,74,-0.2360,42,-1.2835,55,-0.7078,41,-1.2182
ENSG00000110075,PPP6R3,14,-2.7845,204,2.11397,72,-0.3499,53,-0.9619,76,-0.2491,27,-1.9301
ENSG00000110090,CPT1A,8,-3.7059,204,1.73979,235,1.43996,27,-2.2298,100,0.00104,31,-1.8530
ENSG00000131626,PPFIA1,37,-1.3024,204,2.26719,99,0.21591,25,-2.1189,44,-1.0201,41,-1.2216
ENSG00000085733,CTTN,81,-0.5204,204,1.36088,84,-0.4576,100,-0.2366,68,-0.7864,50,-1.3516
ENSG00000162105,SHANK2,75,-0.7968,204,1.08764,7,-4.1876,171,0.66947,51,-1.3811,59,-1.2393
ENSG00000137497,NUMA1,207,0.73713,204,0.96436,125,-0.0713,81,-0.8807,144,0.15183,56,-1.3832
ENSG00000149357,LAMTOR1,40,-1.9375,204,0.74070,130,-0.1592,115,-0.4239,139,-0.0598,159,0.18021
ENSG00000186642,PDE2A,2,-7.1645,204,-0.4798,241,-0.1320,480,1.40619,259,-0.0185,166,-0.7677
ENSG00000110237,ARHGEF17,1,-5.9358,204,2.05411,160,0.92677,36,-1.6002,52,-0.8707,34,-1.6125
ENSG00000054965,FAM168A,1,-6.6622,204,0.63667,125,-0.2946,146,-0.0576,219,0.60132,131,-0.2360
ENSG00000021300,PLEKHB1,38,-3.0755,204,-0.6965,198,-0.6261,239,-0.4092,385,0.42402,653,1.59111
ENSG00000175582,RAB6A,457,1.22041,204,-0.1456,185,-0.2640,214,-0.0459,180,-0.3099,169,-0.4503
ENSG00000175575,PAAF1,21,-2.1873,204,2.06885,29,-1.7044,68,-0.5409,32,-1.5796,50,-0.9992
ENSG00000214517,PPME1,1,-6.3925,204,1.09007,120,-0.0575,129,0.05973,83,-0.6401,86,-0.6255
ENSG00000165434,PGM2L1,324,0.15053,204,-0.6917,125,-1.3210,539,1.40037,201,-0.5986,184,-0.7914
ENSG00000118363,SPCS2,122,-0.2828,204,0.71549,108,-0.4597,120,-0.3755,171,0.25184,116,-0.3955
ENSG00000137486,ARRB1,238,0.75362,204,0.65359,56,-1.4914,108,-0.6065,151,0.01339,132,-0.2111
ENSG00000149273,RPS3,210,-0.5750,204,-0.7396,971,2.03631,237,-0.4643,232,-0.4154,299,-0.0239
ENSG00000171533,MAP6,1,-6.4294,204,1.02440,131,0.03599,158,0.42965,80,-0.7388,57,-1.3340
ENSG00000137492,THAP12,1,-5.8159,204,2.34776,0,-6.9228,65,-0.4965,39,-1.1802,41,-1.1868
ENSG00000078124,ACER3,1,-5.8962,204,2.15742,55,-0.7250,30,-1.8628,63,-0.5340,76,-0.2512
ENSG00000149269,PAK1,51,-1.9887,204,0.12758,76,-1.4045,354,1.43896,154,-0.3403,74,-1.5385
ENSG00000074201,CLNS1A,1,-6.2234,204,1.40964,127,0.21519,63,-1.0245,90,-0.3304,102,-0.1560
ENSG00000048649,RSF1,719,2.35865,204,0.11337,35,-2.5625,129,-0.7467,84,-1.2732,141,-0.5301
ENSG00000151366,NDUFC2,2,-6.1764,204,0.41611,90,-0.9485,219,0.57730,229,0.51150,121,-0.5433
ENSG00000182103,FAM181B,1,-5.8326,204,2.33383,2,-5.2041,20,-2.4413,154,0.98277,52,-0.8185
ENSG00000137509,PRCP,1,-5.7993,204,2.43211,43,-0.9876,25,-2.0415,117,0.55733,31,-1.5809
ENSG00000137502,RAB30,223,1.14273,204,1.39513,44,-1.4203,40,-1.7782,107,-0.0740,62,-0.9799
ENSG00000150672,DLG2,111,-0.7937,204,0.18695,121,-0.6662,230,0.44430,169,-0.1437,170,-0.1573
ENSG00000171204,TMEM126B,31,-1.5808,204,2.15766,60,-0.5946,48,-1.1057,57,-0.6878,35,-1.5012
ENSG00000137501,SYTL2,1,-6.2545,204,1.34822,68,-0.7909,104,-0.1701,78,-0.5800,89,-0.4139
ENSG00000073921,PICALM,301,0.80108,204,0.20078,568,1.95579,75,-1.5909,115,-0.7287,105,-0.9476
ENSG00000168959,GRM5,1,-6.5509,204,0.81702,56,-1.3881,225,1.06486,51,-1.5304,70,-1.1464
ENSG00000165323,FAT3,132,0.46979,204,1.78176,0,-7.0014,67,-0.7055,44,-1.2228,46,-1.2338
ENSG00000166012,TAF1D,459,2.00816,204,0.72265,28,-2.4558,80,-1.0811,77,-0.9710,91,-0.7902
ENSG00000150316,CWC15,14,-2.7736,204,2.13786,74,-0.2856,46,-1.1701,93,0.06371,24,-2.0902
ENSG00000263465,SRSF8,1,-6.3895,204,1.09544,97,-0.3997,125,0.00515,69,-0.9031,109,-0.2297
ENSG00000149218,ENDOD1,13,-2.9348,204,1.85473,192,1.14671,24,-2.3215,74,-0.4141,48,-1.1571
ENSG00000149212,SESN3,182,-0.1972,204,-0.0305,188,-0.1487,231,0.22329,263,0.38827,169,-0.3521
ENSG00000149231,CCDC82,85,0.02709,204,2.36361,0,-6.9173,24,-2.1340,50,-0.8102,53,-0.7692
ENSG00000149972,CNTN5,65,-0.6584,204,1.74559,0,-7.1591,107,0.15392,50,-1.0433,23,-2.3409
ENSG00000110318,CEP126,300,1.35469,204,0.92082,12,-3.5987,140,0.08634,37,-1.9210,46,-1.7373
ENSG00000110330,BIRC2,1,-5.8180,204,2.37626,22,-2.0274,31,-1.7079,75,-0.1823,60,-0.5768
ENSG00000152558,TMEM123,241,0.93175,204,0.86752,390,1.80494,26,-2.7691,52,-1.4764,66,-1.2074
ENSG00000152578,GRIA4,1,-6.6672,204,0.62877,17,-3.2601,251,1.13613,96,-0.6986,93,-0.8200
ENSG00000149313,AASDHPPT,75,-0.8670,204,0.96743,62,-1.1475,157,0.37460,73,-0.9024,75,-0.9390
ENSG00000152402,GUCY1A2,50,-0.9742,204,1.93892,0,-6.7895,63,-0.7341,36,-1.4490,73,-0.4302
ENSG00000110675,ELMOD1,1,-6.2912,204,1.24259,40,-1.6507,150,0.49994,78,-0.6344,59,-1.1565
ENSG00000166266,CUL5,143,0.47208,204,1.52737,43,-1.3994,80,-0.5333,53,-1.0772,41,-1.5361
ENSG00000075239,ACAT1,1,-6.1506,204,1.55859,96,-0.1541,79,-0.5375,94,-0.1775,61,-0.9256
ENSG00000185742,C11orf87,1,-6.1720,204,1.51407,7,-4.0067,128,0.36741,50,-1.1811,63,-0.8911
ENSG00000137710,RDX,132,-0.1281,204,0.75398,209,0.61239,82,-1.0066,141,-0.0266,118,-0.3385
ENSG00000170145,SIK2,1,-6.2073,204,1.43577,117,0.10027,107,-0.0596,71,-0.6754,45,-1.4607
ENSG00000109846,CRYAB,124,-1.1360,204,-0.4675,674,1.61736,132,-1.2189,334,0.39981,363,0.60840
ENSG00000150779,TIMM8B,1,-5.9925,204,1.91374,19,-2.3711,77,-0.3862,85,-0.1700,46,-1.1800
ENSG00000204370,SDHD,1,-5.9671,204,1.97566,59,-0.6980,59,-0.8362,98,0.07645,38,-1.4454
ENSG00000150787,PTS,83,-0.3969,204,1.52189,87,-0.3190,80,-0.5517,35,-1.7112,61,-0.9470
ENSG00000149294,NCAM1,470,0.38262,204,-1.0862,135,-1.5447,519,0.72023,494,0.46470,404,0.15430
ENSG00000109906,ZBTB16,230,0.67762,204,0.62953,285,1.04501,64,-1.5186,72,-1.1299,137,-0.1748
ENSG00000182985,CADM1,1,-6.7547,204,0.49314,22,-2.9648,185,0.28133,376,1.43230,102,-0.7689
ENSG00000160584,SIK3,1,-6.4068,204,1.06450,82,-0.6774,146,0.29737,102,-0.3322,77,-0.8262
ENSG00000168092,PAFAH1B2,1,-6.7934,204,0.43429,55,-1.6820,235,0.75290,140,-0.2567,153,-0.1371
ENSG00000160613,PCSK7,173,0.60709,204,1.21485,152,0.38647,70,-0.9649,37,-1.7660,63,-1.0467
ENSG00000186318,BACE1,97,-0.1522,204,1.51295,90,-0.2663,77,-0.6281,40,-1.5156,56,-1.0873
ENSG00000137726,FXYD6,88,-1.6846,204,-0.5029,206,-0.3953,312,0.32991,287,0.12236,397,0.74522
ENSG00000149575,SCN2B,83,-0.9223,204,0.62922,85,-0.8935,178,0.33511,104,-0.5886,123,-0.3529
ENSG00000110344,UBE4A,1,-6.0248,204,1.83690,133,0.50779,51,-1.1515,47,-1.0987,60,-0.8119
ENSG00000167283,ATP5MG,115,-0.9839,204,-0.1342,193,-0.1899,275,0.48221,280,0.39984,187,-0.2625
ENSG00000118058,KMT2A,215,0.72769,204,0.85421,155,0.19571,108,-0.4548,65,-1.1463,70,-1.1141
ENSG00000149582,TMEM25,1,-6.0344,204,1.81468,39,-1.3905,94,-0.0778,67,-0.5758,36,-1.6090
ENSG00000019144,PHLDB1,74,-0.4818,204,1.68563,118,0.24506,27,-2.2365,68,-0.6224,81,-0.3810
ENSG00000110367,DDX6,243,0.05272,204,-0.2765,192,-0.3196,336,0.77025,201,-0.2420,165,-0.6061
ENSG00000118181,RPS25,876,0.67789,204,-1.8137,1270,1.32084,505,-0.2568,705,0.32141,685,0.30900
ENSG00000149428,HYOU1,1,-6.2117,204,1.43303,94,-0.2497,108,-0.0386,45,-1.3670,68,-0.8001
ENSG00000188486,H2AFX,1,-5.7214,204,2.68135,0,-6.8165,48,-0.9115,64,-0.3135,21,-2.0727
ENSG00000172375,C2CD2L,27,-2.1670,204,1.35333,31,-1.9661,138,0.40661,53,-1.1698,55,-1.1791
ENSG00000154096,THY1,68,-3.4133,204,-2.0426,202,-1.8191,1539,2.17745,592,-0.1890,623,-0.1181
ENSG00000110400,NECTIN1,206,0.88912,204,1.20818,0,-7.4225,122,0.04695,29,-2.1517,51,-1.3993
ENSG00000184232,OAF,1,-5.9108,204,2.11897,43,-1.1292,35,-1.6563,177,1.13116,24,-2.1085
ENSG00000196914,ARHGEF12,420,1.05760,204,-0.1631,189,-0.2504,208,-0.1212,245,0.15851,173,-0.4192
ENSG00000109929,SC5D,1,-6.2025,204,1.45152,55,-1.0470,89,-0.3941,126,0.22927,72,-0.7150
ENSG00000137642,SORL1,73,-1.5706,204,-0.0015,40,-2.4573,304,0.87000,294,0.59072,156,-0.4552
ENSG00000255248,MIR100HG,62,-0.8166,204,1.57110,3,-4.9823,91,-0.2742,72,-0.5851,67,-0.7470
ENSG00000109971,HSPA8,570,0.91110,204,-0.8721,400,0.32381,313,-0.0872,564,0.89535,257,-0.4168
ENSG00000023171,GRAMD1B,80,-0.5526,204,1.34641,26,-2.2030,99,-0.2557,88,-0.3972,73,-0.7429
ENSG00000166257,SCN3B,238,-1.1411,204,-1.5802,159,-1.7460,1101,2.00629,378,-0.4344,402,-0.3748
ENSG00000154144,TBRG1,1,-6.2103,204,1.43584,50,-1.1951,122,0.20740,51,-1.1865,66,-0.8617
ENSG00000154146,NRGN,656,-0.5458,204,-2.5598,757,-0.3245,1813,1.59566,531,-0.8702,1121,0.33571
ENSG00000165478,HEPACAM,1,-6.6982,204,0.49044,42,-2.0324,76,-1.3311,386,1.47517,251,0.82788
ENSG00000149557,FEZ1,1,-6.9463,204,0.20998,197,0.11000,158,-0.2882,326,0.94147,205,0.19864
ENSG00000149547,EI24,1,-6.6697,204,0.57275,208,0.47051,170,0.18040,109,-0.5441,134,-0.2562
ENSG00000149571,KIRREL3,1,-5.9627,204,1.98652,0,-7.0575,94,0.03459,52,-0.8955,36,-1.5318
ENSG00000134909,ARHGAP32,129,-0.1489,204,0.77121,16,-3.2174,193,0.64482,106,-0.4553,61,-1.3773
ENSG00000084234,APLP2,317,0.25723,204,-0.5327,486,0.96690,307,0.26422,262,-0.0464,186,-0.6363
ENSG00000196323,ZBTB44,1,-6.2961,204,1.26811,67,-0.8481,120,0.05091,86,-0.4802,80,-0.6392
ENSG00000120451,SNX19,107,0.22844,204,1.97856,43,-1.1656,38,-1.5588,43,-1.1621,51,-0.9945
ENSG00000182667,NTM,336,0.81804,204,-0.0020,55,-1.9892,196,-0.0820,292,0.57803,181,-0.2051
ENSG00000183715,OPCML,1,-6.4976,204,0.90647,1,-6.7170,218,1.08029,35,-2.0229,88,-0.7195
ENSG00000166086,JAM3,9,-3.5146,204,1.75887,123,0.34275,70,-0.6397,31,-1.7578,52,-1.0526
ENSG00000151502,VPS26B,1,-6.3478,204,1.17149,131,0.12511,111,-0.1715,88,-0.5023,84,-0.6137
ENSG00000109956,B3GAT1,221,0.06714,204,-0.0748,162,-0.4175,213,0.01088,187,-0.1915,254,0.32894
ENSG00000120645,IQSEC3,1,-5.9244,204,2.08344,4,-4.6241,69,-0.5001,50,-0.9168,60,-0.6957
ENSG00000060237,WNK1,543,1.19432,204,-0.4992,163,-0.7581,237,-0.2169,203,-0.4152,342,0.46379
ENSG00000082805,ERC1,355,1.83628,204,1.14781,20,-2.6769,77,-0.8594,48,-1.4378,41,-1.7801
ENSG00000006831,ADIPOR2,1,-6.0878,204,1.69382,273,1.69638,38,-1.6999,37,-1.5283,38,-1.5926
ENSG00000004478,FKBP4,1,-6.1001,204,1.66687,142,0.53396,69,-0.7354,68,-0.6233,47,-1.2817
ENSG00000118971,CCND2,333,0.63635,204,-0.1934,177,-0.3778,279,0.44721,197,-0.2107,160,-0.5826
ENSG00000139180,NDUFA9,8,-3.7697,204,1.69848,44,-1.2510,96,-0.1031,72,-0.5272,44,-1.3578
ENSG00000110799,VWF,104,-1.4300,204,-0.4929,2074,4.63256,2,-7.3097,36,-2.9879,38,-3.0387
ENSG00000010278,CD9,268,1.21356,204,1.00582,402,1.97411,9,-4.2644,12,-3.5495,51,-1.5070
ENSG00000111639,MRPL51,8,-3.9047,204,1.28229,161,0.52608,72,-0.8684,100,-0.2360,91,-0.4273
ENSG00000111640,GAPDH,2352,0.78031,204,-3.2406,1687,0.23209,2021,0.69510,2392,0.80852,1471,0.01475
ENSG00000111642,CHD4,44,-1.6620,204,0.96747,179,0.49699,105,-0.4185,137,0.06968,78,-0.8677
ENSG00000139200,PIANP,45,-1.5748,204,1.04372,0,-7.5130,139,0.17408,91,-0.5201,118,-0.1332
ENSG00000111652,COPS7A,1,-5.8673,204,2.23591,30,-1.6143,51,-0.9574,75,-0.2364,42,-1.2029
ENSG00000089693,MLF2,1,-7.3674,204,-0.3612,235,-0.0702,399,1.08121,242,-0.0246,209,-0.2817
ENSG00000159335,PTMS,327,-0.3407,204,-1.2419,497,0.32348,650,1.04392,372,-0.1380,356,-0.2288
ENSG00000250510,GPR162,1,-6.2820,204,1.29511,20,-2.6507,144,0.44699,97,-0.2823,57,-1.1757
ENSG00000111667,USP5,1,-6.2742,204,1.31007,66,-0.8668,135,0.33288,46,-1.4084,68,-0.8790
ENSG00000111669,TPI1,490,0.20464,204,-1.3399,333,-0.4061,624,0.79708,574,0.45997,432,0.00209
ENSG00000111674,ENO2,254,-0.6354,204,-1.1353,355,-0.1116,688,1.36873,349,-0.1421,281,-0.5231
ENSG00000111676,ATN1,63,-1.6996,204,0.10278,327,0.85812,182,-0.1203,171,-0.1904,205,0.10158
ENSG00000111678,C12orf57,10,-4.0758,204,0.42197,379,1.38590,111,-0.7524,178,0.10752,158,-0.0853
ENSG00000215021,PHB2,1,-6.3905,204,1.09379,161,0.40764,115,-0.1537,98,-0.3780,78,-0.7943
ENSG00000139182,CLSTN3,1,-6.6225,204,0.69882,43,-1.8495,226,0.94842,63,-1.2876,108,-0.5169
ENSG00000139197,PEX5,1,-5.8136,204,2.38913,0,-6.9086,60,-0.6311,44,-0.9699,42,-1.1463
ENSG00000059804,SLC2A3,1,-6.6951,204,0.58516,433,1.77193,148,-0.0852,45,-1.8614,82,-1.0572
ENSG00000089818,NECAP1,1,-6.2158,204,1.42491,48,-1.2759,124,0.23190,74,-0.6156,55,-1.1630
ENSG00000166532,RIMKLB,58,-0.9000,204,1.58313,155,0.63442,45,-1.4982,85,-0.3321,54,-1.0838
ENSG00000003056,M6PR,68,-0.7015,204,1.52447,73,-0.5864,96,-0.2061,74,-0.5615,30,-2.0215
ENSG00000175899,A2M,210,-1.0624,204,-1.2904,3472,4.93464,15,-5.1672,40,-3.4942,112,-2.1191
ENSG00000139112,GABARAPL1,179,-0.3607,204,-0.1995,256,0.20144,351,0.97078,185,-0.3102,99,-1.3495
ENSG00000256537,SMIM10L1,1,-5.8486,204,2.28818,0,-6.9435,56,-0.7809,34,-1.3974,63,-0.5112
ENSG00000111269,CREBL2,36,-1.5130,204,1.77106,4,-4.7317,68,-0.6915,104,0.07765,63,-0.7442
ENSG00000111276,CDKN1B,59,-0.9460,204,1.47025,228,1.23235,35,-1.9459,78,-0.5247,58,-1.0462
ENSG00000178878,APOLD1,431,-0.0915,204,-1.4345,3551,4.58869,32,-4.2489,34,-3.8454,150,-1.8073
ENSG00000084444,FAM234B,1,-5.8568,204,2.26524,36,-1.3147,51,-0.9669,70,-0.3157,38,-1.3323
ENSG00000273079,GRIN2B,606,1.41402,204,-0.4755,35,-3.0205,401,0.93710,161,-0.7523,131,-1.1497
ENSG00000084463,WBP11,14,-3.0022,204,1.51167,122,0.20573,98,-0.1668,34,-1.7208,51,-1.2091
ENSG00000151490,PTPRO,25,-1.9995,204,1.92244,1,-6.4138,98,0.08538,51,-0.9346,27,-1.9876
ENSG00000023734,STRAP,247,0.76341,204,0.58100,92,-0.7959,153,-0.0154,110,-0.5256,89,-0.9140
ENSG00000008394,MGST1,2,-6.2528,204,0.64569,92,-0.7643,132,-0.2444,354,1.44304,98,-0.7164
ENSG00000048540,LMO3,6,-5.3838,204,-0.3196,74,-1.7855,469,1.59668,324,0.47860,112,-1.2651
ENSG00000052126,PLEKHA5,130,0.23405,204,1.37528,124,0.15083,86,-0.5047,49,-1.2554,32,-2.0045
ENSG00000139155,SLCO1C1,1,-5.7752,204,2.17813,47,-0.9722,18,-2.6471,190,1.28206,33,-1.5989
ENSG00000084453,SLCO1A2,117,0.60631,204,2.55139,0,-6.8557,0,-7.5183,3,-4.7107,77,-0.0787
ENSG00000111716,LDHB,266,-0.8676,204,-1.4692,377,-0.3338,556,0.36024,973,1.22566,618,0.51296
ENSG00000111726,CMAS,1,-6.5288,204,0.85372,114,-0.2878,188,0.66796,84,-0.7692,68,-1.1593
ENSG00000139163,ETNK1,162,0.47471,204,1.18059,16,-2.9954,122,0.02002,64,-0.9728,54,-1.3115
ENSG00000205707,ETFRF1,1,-5.8207,204,2.36878,74,-0.1988,35,-1.5303,45,-0.9453,43,-1.0935
ENSG00000123095,BHLHE41,1,-5.8597,204,2.25695,1,-5.8855,49,-1.0345,94,0.13214,48,-0.9808
ENSG00000123096,SSPN,11,-2.9059,204,2.52507,20,-2.1128,21,-2.2457,114,0.55305,35,-1.3611
ENSG00000123104,ITPR2,418,2.38127,204,1.42257,0,-7.1681,10,-3.8361,108,-0.0367,25,-2.3761
ENSG00000111790,FGFR1OP2,1,-5.8681,204,2.23394,60,-0.5770,56,-0.8190,29,-1.6592,43,-1.1457
ENSG00000064115,TM7SF3,6,-3.8916,204,2.51289,24,-1.8356,44,-1.0849,46,-0.8688,37,-1.3081
ENSG00000110841,PPFIBP1,292,1.34357,204,0.97244,169,0.41418,60,-1.3943,30,-2.2327,79,-0.8401
ENSG00000087448,KLHL42,1,-6.3000,204,1.26072,175,0.64804,95,-0.4071,66,-0.8798,76,-0.7322
ENSG00000123106,CCDC91,4,-4.6111,204,1.75784,61,-0.7420,70,-0.6543,32,-1.7004,86,-0.2427
ENSG00000133687,TMTC1,1,-6.1367,204,1.58228,116,0.16562,101,-0.0768,53,-1.0581,35,-1.7827
ENSG00000170456,DENND5B,1,-5.9374,204,2.05012,0,-7.0288,71,-0.4808,74,-0.3311,52,-0.9391
ENSG00000087470,DNM1L,147,-0.0941,204,0.56160,156,0.00139,200,0.52006,116,-0.4637,42,-2.0851
ENSG00000139116,KIF21A,268,0.67367,204,0.28423,50,-1.9273,206,0.30869,116,-0.6564,143,-0.3725
ENSG00000151229,SLC2A13,5,-4.9136,204,0.55484,140,-0.1723,228,0.81766,82,-0.9937,98,-0.7850
ENSG00000018236,CNTN1,82,-1.9693,204,-0.7235,20,-4.0051,536,1.33361,404,0.47957,290,-0.0613
ENSG00000015153,YAF2,109,0.04303,204,1.54965,15,-2.9153,77,-0.6031,82,-0.3988,59,-0.9726
ENSG00000139168,ZCRB1,1,-6.4686,204,0.95605,98,-0.4578,122,-0.1536,91,-0.5764,141,0.12356
ENSG00000151239,TWF1,1,-6.0295,204,1.82598,84,-0.2179,69,-0.6253,75,-0.3982,44,-1.3056
ENSG00000184613,NELL2,2,-6.3217,204,0.04536,36,-2.5579,380,1.52945,145,-0.4906,128,-0.7489
ENSG00000139218,SCAF11,240,1.26272,204,1.37404,86,-0.4150,33,-2.1090,82,-0.4857,60,-1.0455
ENSG00000111371,SLC38A1,1,-6.2119,204,1.43265,111,0.01539,103,-0.1285,43,-1.4225,68,-0.8108
ENSG00000134294,SLC38A2,214,0.34062,204,0.33434,539,1.97905,97,-1.0441,67,-1.4462,90,-1.0894
ENSG00000211584,SLC48A1,204,0.46538,204,0.60235,169,0.15902,96,-0.8544,184,0.29449,113,-0.5167
ENSG00000152556,PFKM,1,-6.2700,204,1.31806,113,-0.0222,76,-0.7566,172,0.65194,68,-0.8695
ENSG00000177981,ASB8,1,-6.1430,204,1.57462,33,-1.7343,93,-0.2368,115,0.14398,58,-0.9859
ENSG00000167535,CACNB3,1,-6.6265,204,0.69353,178,0.30680,183,0.44921,127,-0.2274,76,-1.0974
ENSG00000134287,ARF3,10,-5.4544,204,-1.2197,299,-0.4596,794,1.64601,436,0.13431,336,-0.3054
ENSG00000181418,DDN,149,-1.4272,204,-1.1278,112,-1.8611,615,1.07746,620,0.80193,419,0.17596
ENSG00000123416,TUBA1B,164,-2.9695,204,-2.9302,949,-0.3521,2374,1.67719,1236,0.06458,1488,0.40932
ENSG00000167552,TUBA1A,426,-0.5643,204,-1.9067,911,0.64571,902,0.84172,689,0.18915,694,0.22494
ENSG00000135519,KCNH3,1,-6.6149,204,0.71234,50,-1.6389,211,0.80096,107,-0.4775,100,-0.6359
ENSG00000139644,TMBIM6,233,-0.9217,204,-1.3056,637,0.66885,428,0.02685,822,1.10284,529,0.40809
ENSG00000135472,FAIM2,125,-1.8545,204,-1.3056,114,-1.9891,826,1.60662,425,0.01106,446,0.09765
ENSG00000110881,ASIC1,1,-5.7751,204,2.50655,18,-2.2694,47,-1.0019,37,-1.2070,44,-1.0320
ENSG00000178449,COX14,1,-6.3681,204,1.13418,213,0.89914,95,-0.4827,65,-0.9871,88,-0.5659
ENSG00000066084,DIP2B,264,1.53277,204,1.52718,0,-7.2588,49,-1.3785,38,-1.5554,56,-1.0560
ENSG00000185432,METTL7A,216,-0.1180,204,-0.2598,281,0.29934,93,-1.6068,805,2.19112,185,-0.3964
ENSG00000110911,SLC11A2,56,-0.6754,204,2.24255,12,-2.8674,32,-1.7186,73,-0.2576,51,-0.8686
ENSG00000050426,LETMD1,1,-6.1521,204,1.55549,32,-1.8062,86,-0.3995,58,-0.9173,102,-0.0687
ENSG00000184271,POU6F1,1,-5.8363,204,2.32312,33,-1.4374,40,-1.3238,67,-0.3649,50,-0.8768
ENSG00000183283,DAZAP2,56,-1.7938,204,0.22564,434,1.46544,120,-0.7756,233,0.39616,155,-0.2793
ENSG00000050438,SLC4A8,80,-0.3191,204,1.77884,0,-7.1447,68,-0.6779,39,-1.4009,74,-0.4975
ENSG00000196876,SCN8A,22,-3.1751,204,0.18606,10,-4.3179,348,1.47725,121,-0.6597,117,-0.7782
ENSG00000135503,ACVR1B,1,-6.0631,204,1.74927,21,-2.3192,111,0.22189,47,-1.1570,40,-1.4753
ENSG00000161835,GRASP,150,-0.1571,204,0.42870,503,1.92844,132,-0.4332,43,-2.0294,59,-1.6696
ENSG00000123358,NR4A1,207,-0.4998,204,-0.6301,1955,4.04549,13,-4.8223,183,-0.6890,70,-2.2505
ENSG00000063046,EIF4B,361,0.82240,204,-0.1366,345,0.74545,209,-0.0871,158,-0.5070,150,-0.6353
ENSG00000167778,SPRYD3,15,-3.7398,204,0.19999,164,-0.1878,264,0.76954,189,0.04143,129,-0.6046
ENSG00000123349,PFDN5,125,-1.3021,204,-0.6707,471,0.78124,326,0.22309,227,-0.3917,399,0.57294
ENSG00000139637,C12orf10,1,-6.0059,204,1.88145,19,-2.3935,71,-0.5450,49,-1.0283,78,-0.3501
ENSG00000205352,PRR13,1,-6.0321,204,1.82011,69,-0.5304,73,-0.5423,57,-0.8338,57,-0.9047
ENSG00000197111,PCBP2,323,0.02932,204,-0.8195,656,1.21016,315,-0.0121,290,-0.1416,332,0.07886
ENSG00000135390,ATP5MC2,168,-0.1525,204,0.19645,282,0.68839,142,-0.5001,163,-0.1928,191,0.06011
ENSG00000094916,CBX5,29,-2.4456,204,0.68652,80,-0.9367,134,-0.1849,180,0.31525,160,0.14494
ENSG00000135486,HNRNPA1,143,-0.9700,204,-0.5154,483,0.97092,286,0.13796,235,-0.2009,305,0.23736
ENSG00000111481,COPZ1,18,-2.7287,204,1.37712,35,-1.7820,119,0.11742,96,-0.2456,59,-1.0569
