Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000102921,N4BP1,12,-0.7761,21,0.18673,25,0.56299,7,-1.4991,28,0.65818
ENSG00000121274,TENT4B,11,-1.0336,28,0.71884,32,0.97885,7,-1.4869,9,-1.1437
ENSG00000166164,BRD7,32,-0.6986,56,0.36589,41,-0.2513,65,0.54484,52,0.16300
ENSG00000083799,CYLD,31,-0.6417,53,0.37423,72,1.05608,6,-2.9075,33,-0.4577
ENSG00000103449,SALL1,15,-0.6471,18,-0.3232,20,-0.1505,0,-5.3779,66,2.09957
ENSG00000177200,CHD9,29,-0.1861,38,0.28059,24,-0.5707,45,0.54437,34,0.05826
ENSG00000103479,RBL2,13,-0.5337,23,0.59559,20,0.31906,1,-3.9674,24,0.57147
ENSG00000166971,AKTIP,41,-0.8396,79,0.34693,101,0.89344,31,-1.1586,54,-0.3196
ENSG00000103494,RPGRIP1L,10,-0.7207,15,-0.0324,21,0.59590,23,0.63295,8,-0.9338
ENSG00000140718,FTO,44,-0.8804,70,-0.0305,104,0.76775,75,0.07201,62,-0.2382
ENSG00000087258,GNAO1,292,-0.4227,400,0.16979,586,0.99856,220,-0.8119,155,-1.3480
ENSG00000159461,AMFR,55,-0.5598,77,0.04040,86,0.27764,71,-0.0797,92,0.34324
ENSG00000167005,NUDT21,70,-0.5753,85,-0.2412,157,1.04220,76,-0.3792,70,-0.5092
ENSG00000087263,OGFOD1,17,-0.3075,14,-0.7307,33,0.97682,30,0.60738,7,-1.5783
ENSG00000125124,BBS2,55,0.41184,43,-0.0523,46,0.05589,12,-1.9536,56,0.37847
ENSG00000087250,MT3,8863,0.63681,7006,0.14896,3971,-0.8845,4404,-0.6243,7842,0.31636
ENSG00000125148,MT2A,1121,0.47112,759,-0.2911,397,-1.4002,1236,0.56213,1302,0.65431
ENSG00000169715,MT1E,842,0.61150,590,-0.1058,336,-1.0967,595,-0.0788,859,0.54098
ENSG00000205364,MT1M,458,0.97179,225,-0.4683,181,-0.8498,210,-0.5154,379,0.45321
ENSG00000198417,MT1F,182,0.90968,97,-0.3677,49,-1.5308,127,0.11691,163,0.54072
ENSG00000125144,MT1G,282,0.82394,166,-0.2537,90,-1.2998,119,-0.7477,323,0.91974
ENSG00000187193,MT1X,243,0.66588,136,-0.4671,121,-0.6713,207,0.27736,195,0.17806
ENSG00000102900,NUP93,22,-0.2124,27,0.19473,30,0.39450,9,-1.5979,30,0.31278
ENSG00000051108,HERPUD1,23,-1.5231,41,-0.6167,57,0.00294,86,0.69867,128,1.43696
ENSG00000140848,CPNE2,21,-1.2231,52,0.46048,39,-0.1063,31,-0.4873,77,1.07797
ENSG00000172775,FAM192A,69,-0.1749,89,0.30213,95,0.44827,52,-0.6016,50,-0.6754
ENSG00000102931,ARL2BP,50,-0.5370,78,0.29434,95,0.70672,47,-0.5874,45,-0.6421
ENSG00000102934,PLLP,18,-2.1789,32,-1.2394,30,-1.3588,27,-1.3537,336,3.63601
ENSG00000006210,CX3CL1,61,-1.6124,190,0.38085,306,1.50542,129,-0.3154,12,-3.8462
ENSG00000005194,CIAPIN1,22,-0.6988,41,0.46487,43,0.56320,28,-0.2556,20,-0.7623
ENSG00000088682,COQ9,28,-0.2242,31,-0.0232,39,0.44572,32,0.01423,23,-0.4837
ENSG00000102978,POLR2C,28,-0.6281,41,0.03365,51,0.46452,44,0.15076,37,-0.1188
ENSG00000205336,ADGRG1,213,0.78274,117,-0.4057,123,-0.3198,78,-0.9993,184,0.38301
ENSG00000140854,KATNB1,25,0.01305,23,-0.1120,27,0.21094,22,-0.1402,23,-0.0748
ENSG00000140859,KIFC3,28,0.02582,27,-0.0059,38,0.68010,16,-0.8642,16,-0.7865
ENSG00000103005,USB1,21,-0.2012,30,0.47135,34,0.73912,2,-3.5502,17,-0.5369
ENSG00000070761,CFAP20,19,-1.3766,65,0.85611,53,0.42384,7,-2.7302,62,0.61822
ENSG00000070770,CSNK2A2,12,-1.5818,26,-0.2904,42,0.62752,57,1.06667,28,-0.1310
ENSG00000103034,NDRG4,456,-0.3039,439,-0.3728,1040,1.49364,276,-1.0523,146,-2.0188
ENSG00000125107,CNOT1,28,-0.8138,38,-0.3285,51,0.24704,59,0.45772,66,0.65238
ENSG00000103042,SLC38A7,9,-1.0043,15,-0.1037,26,1.05981,14,-0.1445,12,-0.4227
ENSG00000125166,GOT2,65,-0.5765,87,-0.0534,151,1.12404,35,-1.4605,74,-0.2989
ENSG00000150394,CDH8,62,0.20633,16,-2.0399,123,1.85733,36,-0.6790,8,-2.9392
ENSG00000140937,CDH11,12,-1.3327,21,-0.4395,50,1.30714,9,-1.7444,42,0.74282
ENSG00000166548,TK2,34,-0.2513,39,0.01145,49,0.47096,17,-1.2602,49,0.38746
ENSG00000217555,CKLF,14,-0.9761,18,-0.5331,13,-1.1262,63,1.66807,45,1.00797
ENSG00000183723,CMTM4,90,0.24471,75,-0.1289,119,0.82300,25,-1.7936,46,-0.8651
ENSG00000135720,DYNC1LI2,74,-0.6654,116,0.15017,113,0.11053,61,-0.8837,189,0.97987
ENSG00000159593,NAE1,22,-0.6075,36,0.30141,40,0.54166,19,-0.7769,31,0.00879
ENSG00000166595,CIAO2B,116,-0.3171,150,0.15982,127,-0.1609,129,-0.1110,189,0.53090
ENSG00000172831,CES2,28,0.25241,24,-0.0859,29,0.29377,17,-0.5667,19,-0.3827
ENSG00000172824,CES4A,4,-2.2083,12,-0.5417,39,2.15237,0,-4.9963,19,0.24602
ENSG00000067955,CBFB,9,-1.5943,17,-0.5340,34,0.85065,35,0.74179,27,0.24977
ENSG00000125149,C16orf70,13,-1.3184,34,0.37841,53,1.42581,7,-1.9902,16,-0.8670
ENSG00000140939,NOL3,23,-0.1078,13,-1.0185,29,0.38053,21,-0.2429,41,0.91436
ENSG00000196123,KIAA0895L,20,-0.1307,22,-0.0140,35,0.96488,5,-2.3155,17,-0.4219
ENSG00000205250,E2F4,18,-0.5694,34,0.61094,33,0.53781,9,-1.6135,22,-0.2310
ENSG00000168701,TMEM208,45,-0.5656,72,0.30909,64,0.06881,53,-0.2502,78,0.38942
ENSG00000159713,TPPP3,18,-2.2635,14,-2.6291,20,-2.0869,111,0.80425,341,3.46212
ENSG00000159720,ATP6V0D1,161,-0.6301,239,0.10341,366,1.01447,151,-0.6527,133,-0.8505
ENSG00000039523,RIPOR1,48,-0.5467,80,0.42297,78,0.38180,76,0.26323,29,-1.2629
ENSG00000102974,CTCF,22,-0.0445,23,0.01813,29,0.45605,10,-1.2142,24,0.08510
ENSG00000159753,CARMIL2,30,-0.5518,75,1.34121,52,0.49503,1,-4.6199,10,-2.1359
ENSG00000102977,ACD,15,-0.2550,19,0.14540,25,0.70823,0,-5.1047,22,0.36700
ENSG00000102981,PARD6A,36,0.14363,44,0.54584,46,0.64480,9,-1.9994,7,-2.3958
ENSG00000141098,GFOD2,18,-0.2512,18,-0.2769,28,0.58366,35,0.88091,4,-2.5356
ENSG00000102901,CENPT,15,-0.7950,22,-0.1147,36,0.95655,23,0.03285,15,-0.6553
ENSG00000168286,THAP11,18,-0.9759,48,0.90268,30,-0.0814,33,0.09645,24,-0.3769
ENSG00000102898,NUTF2,74,-0.5335,114,0.26492,110,0.20530,113,0.21860,85,-0.2584
ENSG00000038358,EDC4,33,-0.4100,43,0.07562,67,1.00613,24,-0.8708,22,-1.0153
ENSG00000205220,PSMB10,138,0.07134,158,0.34728,103,-0.4752,147,0.17069,118,-0.1957
ENSG00000103066,PLA2G15,15,-0.4371,7,-1.7001,37,1.52391,20,0.08149,13,-0.5540
ENSG00000132600,PRMT7,11,-1.5256,40,0.84803,44,1.10313,1,-4.8117,21,-0.3802
ENSG00000103056,SMPD3,12,-1.1083,21,-0.2077,52,1.85511,13,-0.9591,5,-2.3649
ENSG00000184939,ZFP90,12,-0.9970,26,0.41703,24,0.26999,9,-1.2745,35,0.86478
ENSG00000141076,UTP4,13,-0.4909,21,0.39692,32,1.29646,7,-1.4554,0,-5.3142
ENSG00000132612,VPS4A,75,-0.5757,137,0.57844,136,0.57296,55,-0.9809,70,-0.6038
ENSG00000132604,TERF2,35,-0.1678,34,-0.2019,60,0.96482,33,-0.2132,13,-1.6816
ENSG00000103018,CYB5B,68,0.19126,45,-0.5427,64,0.09382,53,-0.2351,82,0.49400
ENSG00000181019,NQO1,21,-0.4818,21,-0.4474,14,-1.1445,62,1.46777,43,0.77676
ENSG00000198373,WWP2,26,0.50159,15,-0.5294,24,0.32863,10,-1.0907,22,0.11305
ENSG00000090857,PDPR,13,-0.7369,13,-0.7471,25,0.41569,26,0.38335,33,0.83231
ENSG00000223496,EXOSC6,50,-0.2951,73,0.43457,88,0.84164,17,-1.9117,30,-1.0333
ENSG00000090861,AARS,75,-0.4662,87,-0.2101,143,0.81301,85,-0.2090,79,-0.3214
ENSG00000168872,DDX19A,13,-1.2184,24,-0.2078,19,-0.6496,80,2.00535,24,-0.1941
ENSG00000157350,ST3GAL2,21,-0.2907,30,0.40678,29,0.38725,24,0.02375,9,-1.4721
ENSG00000103051,COG4,15,-0.9143,25,-0.0110,31,0.38720,16,-0.7089,44,0.95756
ENSG00000189091,SF3B3,27,-0.8468,45,0.07183,47,0.15840,69,0.80766,39,-0.1650
ENSG00000157368,IL34,16,-0.8263,32,0.46595,35,0.65350,25,-0.0080,12,-1.2105
ENSG00000132613,MTSS2,71,0.54341,46,-0.3049,26,-1.2354,69,0.40147,77,0.59797
ENSG00000103043,VAC14,33,-0.2020,25,-0.6691,60,1.04572,26,-0.5054,30,-0.3156
ENSG00000172137,CALB2,67,0.07844,132,1.64561,44,-0.6872,5,-3.6980,24,-1.5420
ENSG00000040199,PHLPP2,14,-0.6083,19,-0.0647,38,1.52521,0,-5.2561,13,-0.6110
ENSG00000166747,AP1G1,19,-0.9184,34,0.09984,54,1.07429,17,-0.9987,28,-0.2425
ENSG00000182149,IST1,30,-1.3516,53,-0.3833,79,0.36601,110,0.90259,89,0.51629
ENSG00000140829,DHX38,13,-1.0038,17,-0.5418,26,0.23658,29,0.32653,45,1.12256
ENSG00000103035,PSMD7,96,-0.0228,120,0.42174,104,0.14469,76,-0.3816,59,-0.7928
ENSG00000090863,GLG1,74,-0.6882,61,-1.0217,179,1.08953,100,-0.1217,135,0.37747
ENSG00000103091,WDR59,12,-0.6822,21,0.23306,18,-0.0051,9,-1.1441,35,1.11626
ENSG00000186187,ZNRF1,38,-0.3113,64,0.70637,62,0.63834,13,-1.9163,21,-1.2171
ENSG00000166816,LDHD,19,0.05544,14,-0.4406,20,0.20967,15,-0.2749,23,0.43348
ENSG00000184517,ZFP1,13,-0.2668,18,0.34892,22,0.71789,2,-3.0922,14,-0.1445
ENSG00000050820,BCAR1,33,-0.7890,63,0.36337,66,0.46794,51,-0.0378,42,-0.3553
ENSG00000153774,CFDP1,68,-0.1191,77,0.10050,68,-0.1210,93,0.40262,63,-0.2322
ENSG00000166822,TMEM170A,19,0.04860,20,0.15889,18,-0.1033,0,-5.1378,35,1.07682
ENSG00000034713,GABARAPL2,283,-0.2613,399,0.40729,289,-0.2210,236,-0.5183,424,0.44479
ENSG00000065427,KARS,37,-0.2645,54,0.48327,47,0.19166,22,-1.0547,43,-0.0018
ENSG00000166848,TERF2IP,189,-0.5491,365,0.74504,311,0.40285,169,-0.6538,136,-0.9947
ENSG00000152910,CNTNAP4,24,-0.8594,43,0.17602,39,-0.0225,2,-4.1103,100,1.69292
ENSG00000103111,MON1B,25,-0.5725,32,-0.1341,42,0.36774,34,-0.0504,45,0.43586
ENSG00000205078,SYCE1L,19,0.15543,16,-0.1554,8,-1.3442,24,0.51196,31,0.92723
ENSG00000171724,VAT1L,16,-1.3848,52,0.74260,62,1.12291,30,-0.3193,1,-4.7118
ENSG00000186153,WWOX,13,-1.0031,21,-0.1990,15,-0.8095,64,1.82131,26,0.15329
ENSG00000178573,MAF,45,-0.2425,44,-0.2783,24,-1.3469,86,0.87634,99,1.15209
ENSG00000166446,CDYL2,17,0.03465,20,0.36240,29,1.16317,2,-3.0829,0,-6.5840
ENSG00000103121,CMC2,35,-0.8699,86,0.85664,41,-0.6084,73,0.41357,59,0.06579
ENSG00000166454,ATMIN,53,-0.1431,46,-0.4206,88,0.87368,60,0.06579,27,-1.1748
ENSG00000140905,GCSH,117,0.04702,143,0.46015,73,-0.8051,96,-0.2841,150,0.46004
ENSG00000153815,CMIP,85,-0.3806,124,0.32858,170,1.03309,68,-0.6825,11,-3.3479
ENSG00000197943,PLCG2,57,-0.1537,42,-0.6996,15,-2.2856,219,2.46289,47,-0.4516
ENSG00000135698,MPHOSPH6,38,-0.2379,61,0.73815,40,-0.1307,49,0.24081,15,-1.6176
ENSG00000140945,CDH13,24,-1.4393,125,1.91544,50,-0.1951,35,-0.7552,13,-2.2077
ENSG00000230989,HSBP1,203,-0.1783,273,0.40287,203,-0.1762,169,-0.4519,257,0.23812
ENSG00000103154,NECAB2,111,-0.2139,231,1.37880,53,-1.4661,146,0.26956,57,-1.2179
ENSG00000140943,MBTPS1,27,-0.8611,52,0.34240,63,0.75628,41,-0.0847,24,-0.9482
ENSG00000103160,HSDL1,35,-0.4867,43,-0.0806,70,0.90697,45,-0.0223,22,-1.1567
ENSG00000103175,WFDC1,16,-0.6060,31,0.64881,14,-0.8246,41,1.02156,17,-0.4631
ENSG00000103187,COTL1,56,-0.0414,41,-0.6333,37,-0.7769,64,0.17477,128,1.42140
ENSG00000135686,KLHL36,19,-0.8561,42,0.58948,25,-0.4196,67,1.32790,12,-1.5341
ENSG00000103194,USP10,28,-0.5461,44,0.31654,48,0.47003,16,-1.2811,45,0.29815
ENSG00000153786,ZDHHC7,9,-1.1730,17,-0.1354,27,0.82470,26,0.63795,12,-0.6153
ENSG00000135709,KIAA0513,107,-0.3026,139,0.19215,232,1.33996,33,-2.0459,20,-2.7805
ENSG00000131149,GSE1,10,-1.5885,37,0.68432,29,0.21619,52,1.17984,5,-2.3225
ENSG00000131148,EMC8,20,-0.2794,25,0.14833,19,-0.3007,31,0.51598,24,0.09228
ENSG00000131143,COX4I1,1125,0.12096,1210,0.26692,949,-0.2037,922,-0.2235,965,-0.1480
ENSG00000103264,FBXO31,20,-1.0093,49,0.65142,50,0.70012,23,-0.7287,24,-0.6466
ENSG00000140941,MAP1LC3B,174,-0.2458,211,0.11830,244,0.41469,154,-0.4065,175,-0.2095
ENSG00000140948,ZCCHC14,22,-0.0236,28,0.49965,19,-0.2952,15,-0.6421,24,0.13092
ENSG00000154118,JPH3,132,0.35417,139,0.46292,131,0.33889,35,-1.7759,44,-1.4465
ENSG00000103257,SLC7A5,48,-0.4616,60,-0.0341,84,0.63083,73,0.28361,35,-0.9034
ENSG00000179588,ZFPM1,32,-0.2406,40,0.17066,38,0.03025,21,-0.8838,54,0.63259
ENSG00000158545,ZC3H18,6,-1.5164,31,1.52954,16,0.07733,13,-0.2934,5,-1.7527
ENSG00000051523,CYBA,32,-0.8225,13,-2.2050,13,-2.2102,210,2.86457,81,0.77914
ENSG00000167508,MVD,53,-0.0960,41,-0.5736,79,0.69727,45,-0.3612,58,0.04383
ENSG00000260630,SNAI3-AS1,23,0.64480,15,-0.1830,20,0.33271,9,-0.8817,8,-1.0924
ENSG00000198931,APRT,57,-0.2326,65,0.01676,54,-0.3358,87,0.50189,78,0.30070
ENSG00000141012,GALNS,9,-0.7486,13,0.03225,19,0.70656,1,-3.8754,23,0.96691
ENSG00000167515,TRAPPC2L,98,-0.3131,159,0.64022,111,-0.0814,77,-0.6525,115,-0.0173
ENSG00000176715,ACSF3,10,-1.1601,12,-0.7989,32,1.06090,25,0.39927,22,0.19693
ENSG00000167522,ANKRD11,65,-0.3820,100,0.44521,101,0.45715,73,-0.1484,36,-1.2671
ENSG00000197912,SPG7,56,-0.4106,64,-0.1637,96,0.66468,49,-0.5554,76,0.13842
ENSG00000167526,RPL13,1433,-0.3346,1721,0.00779,1076,-0.8389,2893,0.90477,2356,0.53838
ENSG00000178773,CPNE7,47,0.29782,18,-1.4052,83,1.64336,22,-0.9638,6,-2.8675
ENSG00000131165,CHMP1A,57,-0.4104,61,-0.2683,110,0.92611,42,-0.8352,68,-0.0560
ENSG00000167523,SPATA33,16,0.16742,20,0.63898,15,0.09603,1,-3.3014,13,-0.2246
ENSG00000185324,CDK10,24,-0.6221,40,0.34045,38,0.21927,26,-0.3996,40,0.28110
ENSG00000158792,SPATA2L,11,-0.2701,11,-0.1982,26,1.61963,0,-4.6489,4,-1.5457
ENSG00000075399,VPS9D1,24,-0.0345,27,0.16243,40,1.01055,3,-3.1028,12,-1.0474
ENSG00000141002,TCF25,132,-0.1184,98,-0.6646,215,0.89123,134,-0.0759,101,-0.5316
ENSG00000258947,TUBB3,299,-0.2380,190,-1.0362,693,1.63954,237,-0.5798,117,-1.6637
ENSG00000140995,DEF8,66,-0.0067,72,0.17932,87,0.55451,30,-1.2590,48,-0.4978
ENSG00000003249,DBNDD1,68,0.54124,48,-0.1591,69,0.56917,37,-0.5714,10,-2.4861
ENSG00000272636,DOC2B,5,-2.8705,50,1.23179,47,1.10218,18,-0.7240,4,-2.7644
ENSG00000141252,VPS53,51,0.00778,42,-0.3267,71,0.69361,51,0.02690,25,-1.1197
ENSG00000167699,GLOD4,42,-0.5958,56,-0.0546,85,0.80566,70,0.30754,27,-1.2156
ENSG00000177370,TIMM22,15,-0.6760,18,-0.3786,44,1.52975,2,-3.2537,21,-0.0926
ENSG00000159842,ABR,245,-0.1142,254,-0.0470,379,0.77968,188,-0.5216,137,-1.0120
ENSG00000108953,YWHAE,528,-0.3384,818,0.52014,684,0.15414,419,-0.6630,580,-0.1419
ENSG00000167193,CRK,66,-0.0979,49,-0.6440,124,1.25524,33,-1.1576,46,-0.6504
ENSG00000132376,INPP5K,20,-0.2087,23,0.12777,23,0.08449,20,-0.1700,24,0.13203
ENSG00000174238,PITPNA,81,-0.0590,78,-0.1197,115,0.65467,57,-0.6118,62,-0.4750
ENSG00000167703,SLC43A2,29,-0.3412,26,-0.5600,56,0.97204,37,0.06925,23,-0.6853
ENSG00000174231,PRPF8,74,-0.4269,92,-0.0416,118,0.45921,103,0.16024,78,-0.2875
ENSG00000132386,SERPINF1,17,-1.7758,38,-0.4928,62,0.44991,3,-3.9401,158,2.20853
ENSG00000132383,RPA1,36,-0.2085,37,-0.1219,41,0.04572,22,-0.9491,70,0.95390
ENSG00000185924,RTN4RL1,16,-0.8374,38,0.82508,39,0.90102,17,-0.6037,0,-6.2182
ENSG00000070366,SMG6,17,0.09185,11,-0.5990,22,0.62769,11,-0.5227,16,0.02765
ENSG00000167721,TSR1,11,-0.3851,12,-0.3504,25,1.26622,0,-4.7746,16,0.17907
ENSG00000141258,SGSM2,80,-0.0109,88,0.16761,84,0.06688,114,0.58418,28,-1.6400
ENSG00000070444,MNT,22,-0.4887,38,0.56466,28,-0.0297,47,0.83376,6,-2.2717
ENSG00000007168,PAFAH1B1,130,-0.4815,184,0.16991,284,1.11776,66,-1.4597,88,-1.0286
ENSG00000132361,CLUH,47,-0.0153,38,-0.4097,83,1.19999,19,-1.4385,25,-0.9773
ENSG00000132359,RAP1GAP2,44,-0.9924,98,0.46301,141,1.32373,43,-0.9387,10,-3.0066
ENSG00000213977,TAX1BP3,30,-0.1807,30,-0.1597,17,-1.1943,23,-0.5700,88,1.77262
ENSG00000127774,EMC6,60,-0.0066,71,0.32574,55,-0.1668,70,0.24398,40,-0.6669
ENSG00000083457,ITGAE,45,-0.0716,62,0.54943,35,-0.5483,52,0.16575,40,-0.2451
ENSG00000004660,CAMKK1,42,-1.2271,154,1.31575,125,0.80046,25,-1.8951,11,-2.9973
ENSG00000167740,CYB5D2,17,-0.9205,30,0.07480,39,0.61682,20,-0.5388,38,0.44309
ENSG00000185722,ANKFY1,15,-1.0016,16,-0.8915,36,0.63873,22,-0.3180,56,1.30203
ENSG00000132388,UBE2G1,33,-0.5306,42,-0.1041,63,0.74364,18,-1.4016,59,0.48151
ENSG00000183018,SPNS2,23,-0.3721,32,0.22761,28,-0.0528,21,-0.5023,41,0.61648
ENSG00000132382,MYBBP1A,12,-1.3013,34,0.60923,38,0.89756,6,-2.1771,26,0.06580
ENSG00000141456,PELP1,33,-0.0012,33,-0.0279,45,0.60672,18,-0.9357,26,-0.4015
ENSG00000141480,ARRB2,37,-0.3530,60,0.60370,48,0.13942,51,0.22416,16,-1.5919
ENSG00000161920,MED11,14,-0.0963,10,-0.6756,16,0.23733,6,-1.2361,29,1.22543
ENSG00000142507,PSMB6,129,-0.1870,199,0.69503,109,-0.4928,116,-0.3312,147,0.05891
ENSG00000141503,MINK1,85,-0.2754,131,0.58186,109,0.20360,63,-0.7135,73,-0.4666
ENSG00000108528,SLC25A11,88,-0.4863,113,-0.0313,164,0.73858,135,0.26559,53,-1.2173
ENSG00000108523,RNF167,50,-0.5266,70,0.09752,80,0.36344,61,-0.1417,72,0.12054
ENSG00000108518,PFN1,146,-0.8126,232,0.02208,137,-0.9215,440,1.13796,366,0.79631
ENSG00000091640,SPAG7,52,-0.2242,60,0.03992,72,0.39823,34,-0.8746,69,0.25066
ENSG00000108509,CAMTA2,65,-0.2366,81,0.18969,112,0.88482,43,-0.8405,29,-1.4669
ENSG00000129250,KIF1C,25,-0.7210,29,-0.4455,25,-0.7042,37,0.01177,102,1.84666
ENSG00000234327,AC012146.1,33,-0.3885,71,1.20174,30,-0.5849,30,-0.4727,29,-0.5677
ENSG00000029725,RABEP1,76,-0.3687,77,-0.3531,120,0.52159,120,0.43447,76,-0.3243
ENSG00000129197,RPAIN,48,-0.2626,82,0.82787,57,0.05934,23,-1.3726,44,-0.3505
ENSG00000108561,C1QBP,86,-0.1757,111,0.32402,107,0.25859,89,-0.0929,56,-0.8273
ENSG00000005100,DHX33,13,-0.2666,18,0.24965,23,0.78483,0,-4.9319,16,0.06169
ENSG00000072849,DERL2,16,-0.4059,18,-0.1374,23,0.27841,20,0.04508,23,0.30567
ENSG00000091592,NLRP1,54,0.07627,51,-0.0512,73,0.68638,29,-0.9282,32,-0.7640
ENSG00000179314,WSCD1,26,0.03890,31,0.38137,15,-0.8694,40,0.78313,18,-0.5210
ENSG00000091622,PITPNM3,92,0.65859,71,0.12318,68,0.01981,44,-0.6692,29,-1.3271
ENSG00000129235,TXNDC17,60,-0.1750,98,0.82246,62,-0.1011,16,-2.1809,70,0.10979
ENSG00000108590,MED31,26,-0.2014,43,0.78369,27,-0.1857,33,0.20014,10,-1.6681
ENSG00000219200,RNASEK,389,-0.2195,513,0.31793,414,-0.1046,464,0.10058,400,-0.1449
ENSG00000258315,C17orf49,52,-0.5246,79,0.26042,50,-0.5995,109,0.77657,83,0.30036
ENSG00000267532,MIR497HG,18,0.24080,19,0.43282,8,-1.1411,5,-1.5651,29,1.06210
ENSG00000132535,DLG4,84,-0.2740,134,0.66326,157,1.02650,3,-4.8275,22,-2.2590
ENSG00000072778,ACADVL,79,-0.2481,82,-0.1910,86,-0.0930,57,-0.7353,173,1.12627
ENSG00000040633,PHF23,17,-0.6709,20,-0.3606,34,0.64374,33,0.51772,21,-0.2305
ENSG00000170296,GABARAP,394,-0.4248,503,0.03118,410,-0.3537,651,0.46086,696,0.57833
ENSG00000175826,CTDNEP1,52,-0.6979,69,-0.1850,92,0.37138,98,0.42628,86,0.19416
ENSG00000170291,ELP5,25,0.05780,24,-0.0568,29,0.31616,30,0.35553,10,-1.3837
ENSG00000132507,EIF5A,115,-0.2650,137,0.05684,150,0.23473,168,0.39039,91,-0.6035
ENSG00000132522,GPS2,38,-0.5038,38,-0.5018,50,-0.0270,116,1.49330,34,-0.6059
ENSG00000215041,NEURL4,22,-0.1669,27,0.23280,35,0.74277,9,-1.5000,16,-0.6497
ENSG00000205544,TMEM256,78,-0.4863,112,0.18547,63,-0.8617,120,0.27283,189,1.07009
ENSG00000169992,NLGN2,57,-0.2479,65,-0.0184,103,0.96641,20,-1.8364,52,-0.3574
ENSG00000174282,ZBTB4,68,0.00576,71,0.09188,86,0.49634,63,-0.1160,27,-1.4156
ENSG00000181222,POLR2A,46,-1.2022,110,0.35598,140,0.88548,59,-0.6973,82,-0.1746
ENSG00000239697,TNFSF12,38,-0.3902,40,-0.3114,46,-0.0262,74,0.76695,54,0.22805
ENSG00000161955,TNFSF13,48,1.23798,16,-0.9448,16,-0.9583,35,0.44125,22,-0.3097
ENSG00000161960,EIF4A1,141,-0.4373,161,-0.1978,212,0.33603,207,0.24169,196,0.14766
ENSG00000129255,MPDU1,22,-0.7225,24,-0.5104,36,0.22701,51,0.75453,44,0.49373
ENSG00000129194,SOX15,19,-0.2245,27,0.43370,20,-0.1711,8,-1.4528,33,0.71128
ENSG00000129245,FXR2,51,-0.1977,60,0.10756,85,0.83905,19,-1.6549,42,-0.4676
ENSG00000141504,SAT2,78,-0.2721,107,0.32717,74,-0.3570,106,0.27415,98,0.12750
ENSG00000129244,ATP1B2,462,1.13085,205,-0.5298,176,-0.7939,195,-0.5479,307,0.19100
ENSG00000108947,EFNB3,33,-0.9704,70,0.40041,106,1.34756,24,-1.3792,17,-1.8521
ENSG00000183011,NAA38,447,0.25119,482,0.40507,270,-0.6844,336,-0.2552,412,0.07824
ENSG00000170004,CHD3,64,-0.4553,73,-0.2035,122,0.83444,101,0.35870,34,-1.3714
ENSG00000170043,TRAPPC1,136,0.13377,123,-0.0623,171,0.59777,91,-0.5305,66,-1.0410
ENSG00000179094,PER1,26,-0.3195,21,-0.7235,37,0.33805,20,-0.7035,61,1.17706
ENSG00000220205,VAMP2,678,-0.0670,852,0.38481,977,0.67811,359,-1.0618,244,-1.6517
ENSG00000108961,RANGRF,35,-0.0293,28,-0.4420,30,-0.3340,74,1.25136,27,-0.4637
ENSG00000161970,RPL26,1117,-0.1063,1353,0.26774,641,-1.0849,1747,0.66642,1479,0.37784
ENSG00000166579,NDEL1,36,-0.4788,62,0.55180,57,0.36011,47,0.00402,20,-1.3294
ENSG00000133026,MYH10,49,-0.8196,79,0.02035,154,1.53149,40,-1.0503,20,-2.0555
ENSG00000170310,STX8,47,-0.0105,63,0.60256,29,-0.8569,55,0.26616,42,-0.1614
ENSG00000007237,GAS7,148,-0.5382,225,0.25535,317,0.99940,102,-1.0441,101,-1.0629
ENSG00000133028,SCO1,15,-0.2439,22,0.52136,17,0.08633,7,-1.2677,19,0.18052
ENSG00000188803,SHISA6,16,0.04777,11,-0.5713,16,0.12689,17,0.12198,20,0.40557
ENSG00000065559,MAP2K4,61,-1.0070,121,0.23704,195,1.32952,55,-1.0518,47,-1.2850
ENSG00000006740,ARHGAP44,28,-0.9324,41,-0.2652,97,1.62677,39,-0.2974,8,-2.6138
ENSG00000006744,ELAC2,20,-0.5526,30,0.15581,39,0.67554,2,-3.5971,41,0.66751
ENSG00000109099,PMP22,43,-1.4017,64,-0.7468,60,-0.8627,7,-3.9445,432,3.14452
ENSG00000214941,ZSWIM7,30,0.18056,27,-0.0072,27,-0.0046,16,-0.8678,34,0.35794
ENSG00000011295,TTC19,36,-0.7306,52,-0.0668,89,1.08417,45,-0.2943,31,-0.8615
ENSG00000141027,NCOR1,93,-0.3927,128,0.20385,150,0.52743,137,0.29053,43,-1.5397
ENSG00000166582,CENPV,37,0.35406,35,0.28438,36,0.32657,4,-3.1258,25,-0.3370
ENSG00000170315,UBB,1013,-0.3608,1513,0.41383,999,-0.3871,1334,0.13513,1453,0.27857
ENSG00000175061,SNHG29,241,0.04202,254,0.13910,137,-0.9749,350,0.66708,276,0.26020
