Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000157542,KCNJ6,13,-1.9935,69,0.74213,76,0.91410,41,-0.1581,136,2.08691,5,-3.3220,4,-3.4928
ENSG00000157557,ETS2,39,-0.7840,55,-0.1670,44,-0.5152,136,1.44538,75,0.35245,69,0.21785,27,-1.2339
ENSG00000183527,PSMG1,17,-0.3552,23,0.14558,18,-0.2538,38,1.00449,28,0.44545,18,-0.2672,10,-1.2113
ENSG00000185658,BRWD1,70,-0.9298,149,0.40534,167,0.59673,145,0.35623,216,1.05891,64,-0.9498,57,-1.1241
ENSG00000205581,HMGN1,58,-0.7689,86,-0.0511,83,-0.1014,35,-1.4440,68,-0.4218,197,1.42748,123,0.55901
ENSG00000182093,GET1,79,-0.3139,137,0.64685,94,0.00658,120,0.41094,97,0.06244,56,-0.8023,86,-0.1350
ENSG00000185437,SH3BGR,16,-0.4161,14,-0.6000,19,-0.1249,21,0.07512,24,0.29860,32,0.74762,20,-0.0073
ENSG00000183036,PCP4,133,0.06956,60,-1.2062,42,-1.7413,379,2.02690,125,-0.0486,110,-0.2514,46,-1.5968
ENSG00000160188,RSPH1,26,0.43957,23,0.14579,27,0.47345,16,-0.4454,16,-0.4254,5,-1.9584,26,0.41642
ENSG00000160194,NDUFV3,221,0.39606,205,0.20302,165,-0.1537,135,-0.4766,137,-0.4499,223,0.34538,143,-0.3838
ENSG00000160209,PDXK,171,0.04308,131,-0.3999,174,0.06618,172,0.04746,236,0.58693,124,-0.4823,158,-0.0880
ENSG00000160213,CSTB,140,-0.1950,160,0.04891,178,0.21862,119,-0.4400,111,-0.5405,208,0.48452,189,0.32643
ENSG00000160214,RRP1,16,-0.4694,23,0.15521,23,0.15301,25,0.23590,33,0.75245,17,-0.3429,16,-0.4881
ENSG00000160216,AGPAT3,91,0.02668,82,-0.1480,75,-0.2930,113,0.39225,75,-0.2894,65,-0.5211,125,0.56849
ENSG00000141959,PFKL,102,-0.4601,189,0.61481,121,-0.1421,129,-0.0324,128,-0.0500,117,-0.1951,164,0.37259
ENSG00000160226,CFAP410,41,0.03388,58,0.61823,25,-0.7470,53,0.44955,50,0.35393,32,-0.3858,23,-0.9004
ENSG00000142185,TRPM2,22,-0.0339,7,-1.7600,16,-0.5108,47,1.31360,58,1.73825,0,-5.0969,6,-2.0289
ENSG00000184787,UBE2G2,31,-0.1723,35,0.07683,30,-0.1940,45,0.49067,45,0.48436,22,-0.6752,30,-0.1520
ENSG00000184900,SUMO3,144,-0.3607,270,0.74467,180,0.04526,253,0.62905,249,0.59989,89,-1.0637,69,-1.4592
ENSG00000183255,PTTG1IP,50,-0.8161,62,-0.3916,29,-1.5788,18,-2.2334,50,-0.7241,171,1.36793,202,1.71003
ENSG00000160256,FAM207A,22,-0.5605,37,0.29888,49,0.80314,24,-0.3806,16,-0.9949,59,1.13980,15,-1.1253
ENSG00000197381,ADARB1,30,0.08383,44,0.74798,22,-0.4380,64,1.42896,35,0.31807,4,-3.0116,0,-5.2705
ENSG00000223768,LINC00205,19,-0.1388,19,-0.1528,12,-0.7775,36,0.94945,35,0.90524,21,0.04066,3,-2.7080
ENSG00000182871,COL18A1,7,-3.2560,4,-3.8630,6,-3.2137,16,-1.8526,19,-1.5556,140,1.78985,223,2.95962
ENSG00000173638,SLC19A1,8,-1.0719,15,-0.0735,12,-0.4607,22,0.51950,21,0.43076,9,-0.8347,31,1.17563
ENSG00000142156,COL6A1,16,-1.4274,28,-0.4652,10,-2.0064,33,-0.2152,18,-1.1348,92,1.62677,85,1.47932
ENSG00000160285,LSS,19,-0.8994,16,-1.0678,9,-1.8377,12,-1.4317,41,0.46031,46,0.63404,89,1.91513
ENSG00000160294,MCM3AP,22,-0.6241,34,0.17945,28,-0.1590,36,0.23272,20,-0.6865,45,0.62392,41,0.45561
ENSG00000182362,YBEY,16,-0.4536,25,0.35705,35,0.94810,17,-0.2953,9,-1.2779,9,-1.2319,35,0.94985
ENSG00000160299,PCNT,23,-0.0397,24,0.05022,27,0.28362,25,0.11932,30,0.42703,18,-0.3916,15,-0.6304
ENSG00000160305,DIP2A,8,-1.8154,9,-1.4641,51,1.41674,19,-0.2812,60,1.75548,5,-2.2531,23,0.04538
ENSG00000160307,S100B,620,-0.5873,361,-1.3534,640,-0.4655,166,-2.5119,438,-1.0607,902,0.09050,3083,2.52469
ENSG00000160310,PRMT2,90,-0.4521,58,-1.0838,136,0.28189,124,0.13069,150,0.45236,153,0.48294,117,0.03624
ENSG00000183307,TMEM121B,6,-1.7879,4,-2.2469,29,0.82187,42,1.55890,54,2.09195,0,-5.1196,0,-5.9434
ENSG00000069998,HDHD5,15,0.01887,22,0.60844,23,0.68514,12,-0.3641,13,-0.2193,8,-0.8935,12,-0.3419
ENSG00000182902,SLC25A18,131,1.01143,62,-0.4433,67,-0.3064,25,-1.8352,56,-0.5878,52,-0.7195,127,0.75583
ENSG00000131100,ATP6V1E1,231,-0.5362,394,0.40628,433,0.57289,478,0.74672,268,-0.2288,257,-0.2987,179,-0.8679
ENSG00000099968,BCL2L13,17,-0.3672,18,-0.2322,25,0.29971,29,0.56132,30,0.61464,0,-5.3576,30,0.61599
ENSG00000015475,BID,36,-0.3111,24,-0.9244,86,1.21124,38,-0.1901,46,0.11655,45,0.06855,32,-0.4614
ENSG00000243156,MICAL3,31,-0.7882,48,-0.0083,20,-1.3658,65,0.48362,53,0.15494,82,0.88740,58,0.28874
ENSG00000215193,PEX26,26,0.12660,30,0.31822,25,0.07148,26,0.12465,37,0.68885,11,-1.1655,13,-0.9318
ENSG00000278558,TMEM191B,21,-0.0223,12,-0.9013,18,-0.2058,35,0.87275,33,0.73838,7,-1.6227,21,0.03253
ENSG00000183628,DGCR6,27,0.03522,18,-0.5784,32,0.34277,23,-0.2248,20,-0.4575,28,0.12635,35,0.48512
ENSG00000273032,DGCR9,50,0.12288,84,0.99366,63,0.48236,62,0.45862,39,-0.3147,2,-4.4370,27,-0.8768
ENSG00000070413,DGCR2,59,-0.7578,96,0.10322,74,-0.3191,142,0.76970,144,0.79865,79,-0.2170,69,-0.4410
ENSG00000100056,ESS2,11,-0.9687,27,0.57293,17,-0.1638,19,0.02200,11,-0.8214,44,1.49480,12,-0.7639
ENSG00000100075,SLC25A1,32,-0.5038,19,-1.1988,48,0.22856,19,-1.1823,38,-0.1678,54,0.43424,92,1.40057
ENSG00000100084,HIRA,20,0.08465,20,0.03258,29,0.69686,19,0.00764,30,0.72316,2,-3.2052,14,-0.5015
ENSG00000242259,C22orf39,59,-0.2093,77,0.26517,97,0.64591,52,-0.3875,88,0.47730,62,-0.1057,34,-1.0285
ENSG00000185608,MRPL40,47,-0.0764,43,-0.1917,55,0.19601,40,-0.3438,46,-0.1046,30,-0.7963,84,0.92648
ENSG00000070010,UFD1,24,-0.4063,20,-0.6311,31,0.10268,34,0.22723,29,-0.0281,22,-0.4580,53,0.99176
ENSG00000184113,CLDN5,65,-1.8898,24,-3.1655,104,-1.0292,34,-2.6694,26,-3.0671,1174,4.29829,95,-1.1601
ENSG00000184702,SEPTIN5,81,0.03336,125,0.77669,72,-0.1539,97,0.34543,46,-0.8535,95,0.30992,36,-1.2171
ENSG00000203618,GP1BB,103,0.27450,75,-0.2773,89,-0.0030,63,-0.5683,130,0.64211,95,0.11088,56,-0.7434
ENSG00000215012,RTL10,18,-0.2710,21,0.02462,12,-0.8557,36,0.92519,25,0.30018,33,0.79676,3,-2.6873
ENSG00000184470,TXNRD2,26,0.47191,20,0.00705,16,-0.3787,30,0.61559,19,-0.0817,1,-4.0111,25,0.32765
ENSG00000093010,COMT,79,-0.7447,62,-1.0487,95,-0.3778,73,-0.7976,114,-0.0806,131,0.14808,326,1.84277
ENSG00000099889,ARVCF,27,0.37969,27,0.28085,16,-0.5633,18,-0.3358,27,0.29480,23,0.01401,15,-0.6282
ENSG00000183597,TANGO2,16,-0.3647,26,0.50254,7,-1.4782,20,0.06312,38,1.15469,20,0.07351,11,-0.8085
ENSG00000099899,TRMT2A,9,-1.3360,20,0.01706,22,0.14063,32,0.79061,13,-0.7387,34,0.89569,22,0.11551
ENSG00000099901,RANBP1,78,0.00437,100,0.41505,96,0.35484,87,0.18212,68,-0.2150,47,-0.7926,68,-0.2132
ENSG00000099904,ZDHHC8,36,-0.1525,28,-0.5393,50,0.38629,83,1.31763,34,-0.2459,20,-1.0229,27,-0.5900
ENSG00000040608,RTN4R,46,-0.4352,96,0.83618,24,-1.3766,157,1.80493,52,-0.1914,26,-1.2905,22,-1.5170
ENSG00000128185,DGCR6L,66,-0.0947,68,-0.0277,67,-0.0401,85,0.34336,65,-0.0865,29,-1.3503,106,0.73536
ENSG00000099910,KLHL22,22,-0.6856,25,-0.4348,21,-0.7123,63,1.14273,52,0.79673,19,-0.8422,37,0.19018
ENSG00000099917,MED15,34,-0.4101,52,0.31514,49,0.20193,49,0.21900,66,0.72811,23,-1.0094,37,-0.2501
ENSG00000241973,PI4KA,170,-0.4262,293,0.53436,199,-0.1183,407,1.13019,235,0.15620,168,-0.3893,67,-1.7917
ENSG00000099940,SNAP29,25,0.02672,34,0.48142,18,-0.5494,32,0.42339,35,0.56091,8,-1.6524,23,-0.1653
ENSG00000099942,CRKL,35,-0.2578,21,-0.9670,24,-0.8165,60,0.68836,49,0.33347,35,-0.2203,61,0.71504
ENSG00000183773,AIFM3,57,0.06364,28,-1.0654,31,-0.9137,34,-0.7890,42,-0.4488,34,-0.7593,160,1.96678
ENSG00000099949,LZTR1,25,-0.1371,18,-0.6407,26,-0.0519,28,0.04415,31,0.20665,10,-1.5304,54,1.18608
ENSG00000184436,THAP7,17,-0.7755,30,0.20479,24,-0.1626,28,0.07029,18,-0.6572,30,0.20301,49,1.04580
ENSG00000185651,UBE2L3,97,-0.5244,135,0.06982,146,0.20337,133,0.04774,143,0.16192,174,0.49769,110,-0.2703
ENSG00000161179,YDJC,21,0.18511,16,-0.2571,26,0.51018,33,0.95118,23,0.31067,0,-5.2363,12,-0.7433
ENSG00000128228,SDF2L1,24,-0.0621,30,0.27018,21,-0.2633,25,-0.0121,10,-1.3665,28,0.15408,39,0.72413
ENSG00000100023,PPIL2,21,-0.1541,30,0.49328,11,-1.0879,42,1.07913,28,0.36574,2,-3.2600,25,0.15333
ENSG00000100027,YPEL1,47,0.58006,35,0.00835,10,-1.9374,55,0.75998,30,-0.2643,50,0.59391,7,-2.3442
ENSG00000100030,MAPK1,251,-0.5679,619,1.03556,283,-0.3074,672,1.18859,457,0.49278,127,-1.5513,73,-2.3677
ENSG00000100034,PPM1F,18,-0.5985,40,0.78985,17,-0.6026,36,0.61197,44,0.93212,0,-5.6247,28,0.17919
ENSG00000128266,GNAZ,90,-0.2870,94,-0.1752,95,-0.1585,157,0.68795,175,0.88191,63,-0.7949,74,-0.5643
ENSG00000100228,RAB36,11,-0.4517,14,0.04032,11,-0.3661,19,0.58632,38,1.84548,3,-2.0135,2,-2.4109
ENSG00000186716,BCR,87,-0.1294,160,0.93691,58,-0.7613,122,0.45585,88,-0.0800,51,-0.9380,90,-0.0443
ENSG00000250479,CHCHD10,416,0.04934,479,0.27796,523,0.42624,462,0.21618,427,0.08698,280,-0.5984,242,-0.8264
ENSG00000099956,SMARCB1,23,-0.8272,43,0.24439,26,-0.5819,43,0.25458,49,0.48438,43,0.27371,44,0.31099
ENSG00000133460,SLC2A11,15,-0.1368,23,0.51680,15,-0.1630,17,0.05954,31,1.08268,0,-4.7831,16,-0.1021
ENSG00000240972,MIF,920,-0.2885,1566,0.64323,1432,0.48695,1009,-0.0998,724,-0.6316,974,-0.1585,1037,-0.0553
ENSG00000099977,DDT,178,-0.1616,240,0.35981,273,0.58170,144,-0.4805,198,0.03722,123,-0.7253,215,0.17744
ENSG00000099991,CABIN1,38,-0.8571,89,0.64802,84,0.54422,86,0.57543,76,0.36138,41,-0.6406,36,-0.8222
ENSG00000100014,SPECC1L,18,-0.1496,14,-0.5408,18,-0.1681,21,0.10916,23,0.27047,26,0.45198,19,-0.0298
ENSG00000100028,SNRPD3,40,-0.4868,46,-0.2262,35,-0.6600,38,-0.5111,46,-0.2021,119,1.44909,56,0.11441
ENSG00000167037,SGSM1,17,-1.2053,19,-0.9313,45,0.46240,84,1.60649,90,1.75869,0,-5.7488,2,-4.1699
ENSG00000197077,KIAA1671,23,-0.5443,14,-1.2507,31,0.04380,48,0.78149,57,1.09411,30,-0.0522,19,-0.7754
ENSG00000244752,CRYBB2,55,-0.1850,58,-0.0984,92,0.69907,56,-0.1313,62,0.03060,55,-0.1696,55,-0.1816
ENSG00000100077,GRK3,58,-0.3567,54,-0.4298,90,0.41236,94,0.49255,156,1.42602,47,-0.6466,5,-3.9022
ENSG00000100095,SEZ6L,49,-1.3465,193,1.03329,135,0.40168,130,0.33220,252,1.55400,3,-5.0076,39,-1.5424
ENSG00000128203,ASPHD2,21,-0.9734,52,0.60248,52,0.62482,54,0.68358,66,1.03961,15,-1.3715,8,-2.2000
ENSG00000100099,HPS4,18,-0.0433,20,0.15793,11,-0.7936,27,0.66647,36,1.18202,3,-2.4315,13,-0.5921
ENSG00000100104,SRRD,25,0.00221,32,0.43158,21,-0.2300,30,0.31769,30,0.31335,23,-0.1232,12,-1.1181
ENSG00000100109,TFIP11,14,-0.0784,12,-0.2891,13,-0.1949,16,0.15535,6,-1.4713,11,-0.4562,32,1.32716
ENSG00000128294,TPST2,32,-0.1868,10,-1.8503,29,-0.2841,36,0.05392,77,1.38196,47,0.50207,17,-1.1205
ENSG00000225783,MIAT,52,-0.9865,107,0.26446,111,0.32594,173,1.12348,211,1.50810,15,-2.7552,7,-3.7320
ENSG00000180957,PITPNB,60,-0.3118,74,0.06326,63,-0.1828,101,0.60145,102,0.61610,92,0.44032,15,-2.3912
ENSG00000100209,HSCB,18,0.10188,11,-0.6472,15,-0.1862,11,-0.6842,6,-1.4920,26,0.70803,31,0.99980
ENSG00000159873,CCDC117,15,-0.2097,23,0.51993,27,0.86823,11,-0.6322,16,-0.0497,14,-0.2176,11,-0.6331
ENSG00000183579,ZNRF3,25,-0.0143,28,0.18322,11,-1.3173,9,-1.4712,39,0.75988,0,-5.6085,63,1.66226
ENSG00000186998,EMID1,54,0.85227,23,-0.6932,15,-1.2948,23,-0.6998,27,-0.4668,33,-0.1432,57,0.79874
ENSG00000100263,RHBDD3,14,-0.6242,15,-0.4840,24,0.35107,28,0.59461,27,0.54655,13,-0.6101,22,0.18523
ENSG00000182944,EWSR1,61,-0.7240,115,0.37757,91,-0.0146,120,0.45210,93,0.02253,82,-0.1782,110,0.29746
ENSG00000185340,GAS2L1,65,-0.0836,64,-0.1181,78,0.20845,51,-0.4707,65,-0.0840,90,0.46845,69,0.00623
ENSG00000100276,RASL10A,32,-0.8197,77,0.70092,87,0.91161,48,-0.1038,83,0.82254,23,-1.2678,27,-1.0189
ENSG00000100280,AP1B1,64,-0.3314,80,0.07468,71,-0.1294,117,0.72684,109,0.60318,57,-0.4671,49,-0.6950
ENSG00000225465,RFPL1S,75,-0.2328,78,-0.1266,146,0.94522,133,0.77008,128,0.70050,38,-1.2446,4,-4.4647
ENSG00000100285,NEFH,50,-0.1492,9,-2.6202,25,-1.2180,162,2.03978,38,-0.5623,71,0.44798,29,-0.9925
ENSG00000184117,NIPSNAP1,45,0.00665,60,0.50565,57,0.40376,66,0.66158,58,0.42624,8,-2.5386,18,-1.3753
ENSG00000186575,NF2,45,0.61626,28,-0.2521,35,0.11611,17,-1.0311,36,0.15473,20,-0.7916,37,0.21076
ENSG00000100314,CABP7,0,-5.0672,0,-7.7818,70,2.17630,0,-5.4784,92,2.88940,7,-1.7418,6,-1.8242
ENSG00000100319,ZMAT5,17,-0.6346,18,-0.5476,30,0.30916,22,-0.1805,21,-0.2723,19,-0.4415,54,1.37931
ENSG00000184076,UQCR10,654,0.18637,653,0.15661,867,0.64058,477,-0.3591,533,-0.1785,475,-0.3656,444,-0.4716
ENSG00000100330,MTMR3,23,0.11666,18,-0.3114,20,-0.1699,33,0.71152,31,0.55551,16,-0.4837,11,-1.0915
ENSG00000099992,TBC1D10A,21,0.20530,20,0.13101,28,0.63826,15,-0.3610,22,0.23305,7,-1.4111,17,-0.2035
ENSG00000099995,SF3A1,41,-0.1290,37,-0.3002,61,0.55580,59,0.48077,43,-0.0233,32,-0.4917,38,-0.2506
ENSG00000100003,SEC14L2,34,0.12320,48,0.67533,25,-0.3774,28,-0.2168,33,0.04912,13,-1.3700,41,0.39568
ENSG00000100029,PES1,19,-0.3543,23,-0.0318,23,-0.0200,29,0.34295,45,1.12573,1,-4.2515,28,0.28902
ENSG00000184792,OSBP2,17,-0.6034,19,-0.2910,12,-1.0081,65,1.87007,13,-0.8817,38,0.82882,6,-2.1205
ENSG00000253352,TUG1,17,-0.4546,8,-1.4999,24,0.15485,31,0.56897,39,0.98017,28,0.39885,11,-1.0193
ENSG00000198832,SELENOM,268,-0.2721,267,-0.2410,367,0.28422,230,-0.4820,180,-0.8633,516,0.88059,381,0.34755
ENSG00000185133,INPP5J,14,-0.3075,20,0.36007,17,0.11374,32,1.18247,31,1.09449,0,-4.2840,1,-3.4262
ENSG00000138942,RNF185,17,-0.4712,22,0.03101,20,-0.1730,25,0.19351,25,0.22419,27,0.36739,22,0.02994
ENSG00000100100,PIK3IP1,21,-0.4899,5,-2.4669,39,0.54815,24,-0.2160,23,-0.2960,20,-0.4956,69,1.61541
ENSG00000100105,PATZ1,16,0.21784,14,-0.1077,8,-0.9595,12,-0.3103,19,0.40022,9,-0.6966,23,0.73607
ENSG00000185721,DRG1,34,-0.2647,44,0.21406,42,0.13412,61,0.75205,43,0.14928,25,-0.7160,29,-0.4542
ENSG00000184708,EIF4ENIF1,23,-0.2522,22,-0.3080,35,0.48083,47,0.97287,50,1.09118,5,-2.4516,7,-2.0262
ENSG00000241878,PISD,28,-0.0892,36,0.33435,22,-0.4594,66,1.40344,47,0.76648,1,-4.3677,9,-1.8531
ENSG00000183530,PRR14L,13,-0.0360,16,0.30377,6,-1.2103,25,1.04009,18,0.48211,0,-4.7283,16,0.28023
ENSG00000128245,YWHAH,709,-0.6657,2206,1.37312,1217,0.29370,1726,0.90763,956,-0.1068,509,-1.1030,134,-3.0968
ENSG00000100220,RTCB,24,-0.4029,32,0.12017,29,-0.0418,39,0.44211,40,0.48321,15,-1.0329,35,0.28375
ENSG00000100225,FBXO7,25,-1.5270,50,-0.3426,61,-0.0047,37,-0.8139,54,-0.2090,102,0.87394,137,1.42900
ENSG00000100234,TIMP3,94,-0.5859,45,-1.6333,53,-1.3822,24,-2.5377,73,-0.8985,401,2.14756,248,1.14042
ENSG00000133424,LARGE1,33,-1.0230,58,-0.0147,57,-0.0432,103,0.96665,118,1.23737,42,-0.5123,24,-1.3749
ENSG00000100284,TOM1,37,-0.3555,41,-0.1348,25,-0.9365,62,0.54623,60,0.48141,66,0.63547,32,-0.5619
ENSG00000100302,RASD2,25,-0.3632,63,1.24535,17,-0.9113,49,0.77154,30,-0.0399,34,0.15055,3,-3.1652
ENSG00000100320,RBFOX2,102,-0.1473,115,0.06592,86,-0.4041,225,1.24944,141,0.40538,82,-0.4886,32,-1.9316
ENSG00000128335,APOL2,36,-0.3111,59,0.54776,34,-0.3360,59,0.56342,51,0.31491,29,-0.5917,35,-0.3304
ENSG00000100345,MYH9,46,-0.9871,44,-0.9458,49,-0.7883,70,-0.2219,54,-0.6241,287,2.49131,45,-0.8979
ENSG00000100348,TXN2,73,0.01006,80,0.15261,73,0.01812,66,-0.1475,73,0.01251,41,-0.8907,101,0.55575
ENSG00000100350,FOXRED2,36,-0.7611,49,-0.1704,109,1.21579,49,-0.1720,80,0.64849,20,-1.5411,57,0.08495
ENSG00000100353,EIF3D,34,0.09848,35,0.13136,34,0.08672,31,-0.0629,23,-0.5063,23,-0.5015,43,0.48484
ENSG00000261675,AL022313.4,17,0.39063,11,-0.3284,14,0.06294,28,1.24995,16,0.21970,7,-1.0718,0,-5.1384
ENSG00000166862,CACNG2,13,-0.1551,21,0.67764,11,-0.3302,18,0.45248,21,0.67083,14,0.08074,0,-6.5545
ENSG00000100360,IFT27,27,-0.2145,41,0.49165,31,0.02071,33,0.09653,30,-0.0308,15,-1.1536,41,0.49372
ENSG00000100362,PVALB,49,1.04824,6,-2.2818,4,-2.9959,53,0.98597,22,-0.5026,42,0.58266,13,-1.2291
ENSG00000128311,TST,22,-0.5795,31,0.03868,22,-0.4846,0,-5.6789,16,-0.9810,13,-1.2937,115,2.64381
ENSG00000128309,MPST,22,-0.5266,29,-0.0454,19,-0.6917,12,-1.4499,13,-1.2993,26,-0.1866,95,2.18115
ENSG00000100379,KCTD17,68,-0.5447,134,0.64985,73,-0.3711,127,0.55498,135,0.65821,74,-0.3434,53,-0.8637
ENSG00000166897,ELFN2,24,-0.4585,54,0.93756,30,-0.0400,32,0.04524,65,1.29816,0,-5.3843,19,-0.7943
ENSG00000100083,GGA1,28,-0.1713,43,0.52114,18,-0.8299,36,0.25488,44,0.56401,16,-1.0446,35,0.21589
ENSG00000241360,PDXP,284,0.07722,329,0.31605,321,0.27378,366,0.49581,270,-0.0154,251,-0.1325,75,-1.9879
ENSG00000100097,LGALS1,266,-0.5554,131,-1.5749,247,-0.6058,258,-0.5396,203,-0.9153,891,1.64783,618,0.93402
ENSG00000273899,NOL12,18,0.19297,8,-1.0720,26,0.73848,11,-0.6775,29,0.97078,0,-5.0250,22,0.44585
ENSG00000189060,H1F0,40,-0.4791,51,-0.0287,69,0.46219,84,0.79634,41,-0.3889,79,0.68949,14,-1.9632
ENSG00000100116,GCAT,39,0.21864,38,0.12398,33,-0.0971,50,0.57445,40,0.20934,21,-0.7899,21,-0.8272
ENSG00000100124,ANKRD54,20,-0.4915,40,0.69016,17,-0.7233,36,0.53516,24,-0.1721,9,-1.5470,45,0.90247
ENSG00000100129,EIF3L,62,-0.3298,73,-0.0201,65,-0.2250,62,-0.2957,43,-0.8690,127,0.92478,100,0.49778
ENSG00000100142,POLR2F,79,-0.5335,119,0.20336,104,-0.0175,85,-0.3486,84,-0.3573,108,0.04252,184,0.96828
ENSG00000100146,SOX10,13,-1.5180,11,-1.6390,31,-0.0350,11,-1.6402,18,-0.8803,0,-5.9733,159,3.46127
ENSG00000100151,PICK1,22,-0.0879,16,-0.5807,13,-0.8552,36,0.77479,12,-0.9598,26,0.21303,36,0.75249
ENSG00000184381,PLA2G6,12,-0.6991,15,-0.2502,12,-0.5554,25,0.56166,44,1.60780,1,-3.8979,21,0.26911
ENSG00000198792,TMEM184B,67,-0.1027,62,-0.2117,67,-0.0823,105,0.68581,104,0.67059,30,-1.3269,61,-0.2324
ENSG00000213923,CSNK1E,69,-0.8356,79,-0.5132,141,0.42859,110,0.00726,188,0.93884,115,0.08226,103,-0.0882
ENSG00000168135,KCNJ4,52,-0.2781,59,-0.0430,52,-0.2402,167,1.89158,71,0.27542,23,-1.5111,6,-3.4217
ENSG00000100201,DDX17,122,-0.7036,207,0.23610,173,-0.0609,207,0.23401,250,0.55967,172,-0.0681,184,0.03807
ENSG00000100216,TOMM22,64,-0.1138,68,0.01823,57,-0.2681,99,0.64438,91,0.51067,63,-0.1164,34,-1.0635
ENSG00000100221,JOSD1,38,-0.2093,59,0.55480,39,-0.1546,75,0.97946,31,-0.5199,30,-0.5764,31,-0.5090
ENSG00000100226,GTPBP1,21,-0.3412,32,0.33511,27,0.08863,32,0.34776,27,0.07222,17,-0.6865,29,0.20255
ENSG00000100242,SUN2,30,-1.9132,70,-0.4613,65,-0.5805,60,-0.7097,66,-0.5434,85,-0.1387,338,2.53554
ENSG00000100246,DNAL4,20,-1.1462,115,1.97713,40,0.02591,59,0.67231,20,-1.0345,26,-0.6910,16,-1.4335
ENSG00000221890,NPTXR,415,-0.4100,1644,2.20656,260,-1.0859,933,1.02744,212,-1.4036,204,-1.4590,53,-3.4531
ENSG00000183741,CBX6,219,0.39287,222,0.35142,185,0.04146,176,-0.0374,194,0.12685,101,-0.9237,124,-0.6010
ENSG00000100307,CBX7,54,0.07123,67,0.40810,33,-0.7242,85,0.82455,54,0.03479,34,-0.6888,38,-0.5182
ENSG00000100311,PDGFB,11,-0.5557,14,-0.1121,9,-0.8630,32,1.27591,21,0.54946,11,-0.5374,13,-0.2682
ENSG00000100316,RPL3,708,-0.3351,823,-0.0463,805,-0.0833,480,-0.9041,708,-0.2907,1424,0.89740,1118,0.46779
ENSG00000100321,SYNGR1,170,-0.4217,154,-0.5282,147,-0.6065,510,1.56668,361,0.90174,98,-1.2336,102,-1.1739
ENSG00000128268,MGAT3,43,-0.0324,52,0.27549,46,0.07500,74,0.90440,37,-0.2536,28,-0.7344,27,-0.7377
ENSG00000100335,MIEF1,21,-0.0096,20,-0.1445,10,-1.1017,22,0.07046,33,0.75532,19,-0.1559,23,0.14007
ENSG00000128272,ATF4,101,-0.4314,67,-1.0127,106,-0.3005,189,0.66927,177,0.56263,129,0.02598,148,0.25231
ENSG00000187051,RPS19BP1,141,-0.1229,109,-0.5151,216,0.62166,160,0.10624,118,-0.3859,170,0.21193,145,-0.0568
ENSG00000100346,CACNA1I,24,-0.4233,13,-1.2901,42,0.54605,59,1.15265,47,0.71254,27,-0.2058,8,-2.1022
ENSG00000100354,TNRC6B,47,-0.0182,66,0.53018,49,0.02991,49,0.03560,48,-0.0039,41,-0.2557,36,-0.4484
ENSG00000239900,ADSL,22,-0.0977,42,1.00793,28,0.31350,22,-0.1110,13,-0.9088,27,0.26111,10,-1.2996
ENSG00000100359,SGSM3,38,-0.1365,60,0.65656,37,-0.1610,45,0.16279,42,0.06748,40,-0.0150,25,-0.7501
ENSG00000196588,MRTFA,29,-0.5554,44,0.19573,54,0.51578,50,0.37895,83,1.31615,15,-1.5272,12,-1.8298
ENSG00000100372,SLC25A17,9,-1.3666,7,-1.7075,40,1.16224,36,0.93952,43,1.29409,1,-4.3042,20,-0.0713
ENSG00000100380,ST13,142,-0.3810,127,-0.5163,174,-0.0036,139,-0.3653,190,0.14530,213,0.33079,268,0.73499
ENSG00000100387,RBX1,215,-0.1843,269,0.21018,252,0.10204,237,-0.0006,242,0.03413,229,-0.0526,236,-0.0027
ENSG00000100393,EP300,15,-0.9548,25,-0.0445,23,-0.1585,30,0.29033,21,-0.3202,47,1.07182,28,0.13753
ENSG00000100395,L3MBTL2,21,-0.8554,46,0.47065,25,-0.4930,70,1.25126,47,0.51656,21,-0.7701,24,-0.5972
ENSG00000100399,CHADL,16,-0.9557,13,-1.2446,18,-0.7238,15,-1.0215,37,0.46186,16,-0.9105,95,2.31853
ENSG00000100401,RANGAP1,102,-0.6564,159,0.12689,151,0.04318,277,1.10706,285,1.15916,38,-2.0761,61,-1.3742
ENSG00000100403,ZC3H7B,41,0.11921,36,-0.0848,47,0.33823,27,-0.5646,37,-0.0747,29,-0.4616,50,0.42577
ENSG00000167074,TEF,51,0.13307,63,0.48851,37,-0.3747,79,0.88528,54,0.21376,6,-3.0709,37,-0.3871
ENSG00000183864,TOB2,23,-0.8359,19,-0.9956,33,-0.1669,18,-1.0697,36,-0.0066,36,-0.0029,102,1.91374
ENSG00000100410,PHF5A,12,-0.7611,20,0.17141,24,0.45098,18,-0.0016,17,-0.1053,2,-2.7997,40,1.38317
ENSG00000100412,ACO2,252,0.13374,255,0.13615,267,0.21615,250,0.10077,272,0.24191,109,-1.2106,223,-0.0850
