Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to11,Feature log2 fold change topic 9to11
ENSG00000134250,NOTCH2,3,-3.1080,0,-7.6402,146,2.99084,39,0.51904,44,0.65451,3,-3.3031,16,-1.1377
ENSG00000265241,RBM8A,373,2.10715,84,-0.4586,96,-0.2472,29,-2.1735,70,-0.7232,134,0.32363,95,-0.3143
ENSG00000265972,TXNIP,457,1.04000,5,-5.6622,116,-1.1380,23,-3.6103,548,1.35913,375,0.80569,252,0.06829
ENSG00000178104,PDE4DIP,1010,3.51225,199,0.22981,162,-0.0984,55,-1.8485,1,-6.6599,125,-0.5384,53,-2.0153
ENSG00000159164,SV2A,3,-5.1239,732,3.63395,95,-0.3674,57,-1.2187,98,-0.3053,90,-0.4778,31,-2.2793
ENSG00000143401,ANP32E,469,3.32129,0,-9.1488,47,-0.9109,43,-1.1165,30,-1.5497,53,-0.7750,65,-0.5094
ENSG00000117362,APH1A,3,-3.4852,88,1.37874,82,1.26178,27,-0.5804,72,1.03183,12,-1.7977,33,-0.3107
ENSG00000266472,MRPS21,748,2.77713,249,0.64916,115,-0.5767,56,-1.7572,1,-6.6162,154,-0.1390,100,-0.9318
ENSG00000143384,MCL1,190,0.47438,21,-2.8295,138,-0.0336,51,-1.6400,380,1.68986,68,-1.2014,195,0.68758
ENSG00000143420,ENSA,126,-0.4471,754,2.77983,90,-0.9611,121,-0.5602,19,-3.2301,57,-1.7490,168,-0.0043
ENSG00000143418,CERS2,3,-5.4018,9,-4.0393,94,-0.6661,8,-4.4490,226,0.71752,459,2.59608,110,-0.5164
ENSG00000213190,MLLT11,3,-4.4605,473,3.70893,70,-0.1286,31,-1.4329,73,-0.0611,16,-2.4786,39,-1.1663
ENSG00000159352,PSMD4,3,-4.6586,104,0.29713,133,0.69060,28,-1.8236,54,-0.7264,174,1.36605,85,-0.0389
ENSG00000143393,PI4KB,3,-4.4431,191,1.59272,38,-1.0248,57,-0.4478,80,0.11184,120,0.89799,51,-0.7109
ENSG00000143416,SELENBP1,189,2.11691,0,-8.5671,190,2.12468,37,-0.7312,149,1.64934,3,-4.3591,5,-3.8142
ENSG00000159377,PSMB4,35,-2.0524,250,0.97836,211,0.69151,47,-1.7419,4,-5.0967,303,1.58031,105,-0.5105
ENSG00000143376,SNX27,3,-3.7892,109,1.38909,42,-0.1978,26,-1.0012,1,-4.8072,118,1.87500,26,-1.0591
ENSG00000159409,CELF3,3,-3.0261,148,3.18687,15,-0.9746,45,0.89962,17,-0.7561,12,-1.2983,3,-3.5511
ENSG00000197956,S100A6,1180,2.34844,148,-1.1741,253,-0.3566,46,-3.0254,853,1.68913,168,-1.0642,211,-0.7605
ENSG00000188643,S100A16,3,-4.1902,10,-2.6912,276,2.72432,57,-0.1585,71,0.19125,23,-1.5873,56,-0.2162
ENSG00000189171,S100A13,177,-0.3493,152,-0.5847,602,1.71929,262,0.30608,113,-1.0287,185,-0.3089,164,-0.5612
ENSG00000160678,S100A1,3,-5.6136,124,-0.4740,601,2.26390,220,0.49097,3,-5.8389,213,0.42569,84,-1.2433
ENSG00000160679,CHTOP,409,2.83763,103,0.22833,52,-0.8364,25,-2.0248,64,-0.5026,92,0.06484,38,-1.4740
ENSG00000143621,ILF2,3,-3.8161,60,0.34772,75,0.71734,22,-1.3121,1,-4.8340,122,1.92773,34,-0.6296
ENSG00000143543,JTB,554,2.45980,178,0.36426,150,0.09202,45,-1.8372,27,-2.4893,68,-1.2198,141,-0.0082
ENSG00000177954,RPS27,1028,-1.6750,915,-1.8483,1836,-0.8037,988,-1.8427,2851,-0.1221,3500,0.22866,6092,1.64258
ENSG00000143549,TPM3,240,0.67470,368,1.42216,72,-1.2135,53,-1.7584,396,1.55787,100,-0.7781,119,-0.5327
ENSG00000143612,C1orf43,6,-4.1865,117,0.16989,121,0.22439,30,-1.9768,8,-3.7257,273,2.00489,99,-0.1208
ENSG00000143569,UBAP2L,3,-3.6291,228,3.23276,54,0.38663,29,-0.6211,4,-3.3692,35,-0.3129,16,-1.6881
ENSG00000143575,HAX1,306,2.67990,114,0.77319,56,-0.3765,19,-2.0713,1,-5.3831,79,0.20399,35,-1.2577
ENSG00000160714,UBE2Q1,254,2.20854,179,1.52275,34,-1.1575,34,-1.2453,7,-3.4262,70,-0.0607,39,-1.1189
ENSG00000160710,ADAR,576,2.41144,296,1.12103,65,-1.2876,54,-1.6675,115,-0.4232,98,-0.7214,100,-0.7609
ENSG00000143603,KCNN3,254,2.50602,67,0.08793,106,0.82967,33,-1.0730,1,-5.2255,21,-1.7857,54,-0.3119
ENSG00000163344,PMVK,165,0.81209,89,-0.1929,135,0.48302,59,-0.8967,190,1.05266,112,0.19191,61,-0.9065
ENSG00000163346,PBXIP1,729,3.14868,24,-2.6158,298,1.24883,75,-1.0420,62,-1.2541,83,-0.8758,39,-2.1835
ENSG00000143537,ADAM15,3,-4.2570,14,-2.2741,50,-0.4059,21,-1.8422,110,0.83856,175,2.07504,51,-0.4899
ENSG00000179085,DPM3,3,-4.2980,21,-1.7305,124,1.00561,23,-1.7296,95,0.55110,127,1.21844,66,-0.0416
ENSG00000163463,KRTCAP2,3,-5.1955,58,-1.1984,213,0.86166,31,-2.2441,127,0.01598,230,1.15836,154,0.41653
ENSG00000177628,GBA,3,-3.5633,93,1.38325,58,0.56334,31,-0.4600,1,-4.5821,78,1.26269,24,-0.9245
ENSG00000116521,SCAMP3,3,-4.1162,51,-0.2426,69,0.24749,29,-1.2010,47,-0.3652,153,1.96840,40,-0.7251
ENSG00000160752,FDPS,3,-4.0863,80,0.51536,67,0.22025,26,-1.3038,91,0.72838,134,1.69191,26,-1.4306
ENSG00000116539,ASH1L,3,-4.2166,123,1.08261,59,-0.1096,55,-0.2577,4,-3.9530,97,0.78685,69,0.15648
ENSG00000132718,SYT11,3,-5.9769,379,0.91819,404,1.02867,125,-0.9172,114,-0.9816,429,1.34037,124,-1.0155
ENSG00000116584,ARHGEF2,3,-3.9695,84,0.73113,9,-2.6563,22,-1.4290,42,-0.3803,154,2.27690,33,-0.8769
ENSG00000163479,SSR2,3,-4.3147,55,-0.3428,85,0.35733,23,-1.7633,167,1.50491,92,0.54334,70,0.06119
ENSG00000160803,UBQLN4,3,-3.7254,116,1.58123,33,-0.4674,36,-0.3701,24,-0.9635,55,0.33941,46,0.05099
ENSG00000116586,LAMTOR2,349,3.00024,94,0.44284,85,0.29573,22,-1.8579,20,-1.8882,23,-1.8062,47,-0.7462
ENSG00000160781,PAQR6,25,-4.9735,92,-3.1040,198,-1.9781,177,-2.2589,421,-0.8459,1009,0.60251,1631,2.06774
ENSG00000198952,SMG5,16,-1.5922,87,1.07036,27,-0.8142,29,-0.7439,120,1.65813,62,0.57679,22,-1.2701
ENSG00000163468,CCT3,3,-4.0235,37,-0.6366,142,1.58163,28,-1.1225,1,-5.0407,146,2.02448,27,-1.2941
ENSG00000125462,C1orf61,3,-7.5096,898,0.58343,2725,2.70921,883,0.63393,183,-1.8665,221,-1.6919,290,-1.3754
ENSG00000116604,MEF2D,3,-4.0321,247,2.72384,22,-1.3899,26,-1.2805,80,0.57837,60,0.13222,31,-1.0900
ENSG00000163382,NAXE,731,3.95576,55,-1.0487,64,-0.8159,44,-1.4617,28,-2.0627,53,-1.1843,42,-1.6774
ENSG00000132702,HAPLN2,3,-5.3969,60,-1.3479,9,-4.0974,27,-2.6385,11,-3.7786,609,3.86266,79,-1.1034
ENSG00000132692,BCAN,12,-4.3414,148,-0.7171,665,1.79044,236,0.00904,186,-0.3664,260,0.18413,193,-0.3740
ENSG00000143321,HDGF,579,3.01245,80,-0.6020,73,-0.7360,27,-2.3396,129,0.14641,128,0.15098,41,-1.8308
ENSG00000162706,CADM3,266,1.41185,585,3.09715,123,0.10960,80,-0.6143,6,-4.3786,30,-2.1419,21,-2.7779
ENSG00000158710,TAGLN2,3,-4.5088,6,-3.8174,92,0.26569,13,-2.7530,134,0.87992,75,-0.0812,149,1.53248
ENSG00000177807,KCNJ10,3,-5.5446,46,-1.8845,317,1.13103,119,-0.5062,69,-1.2862,373,1.72104,114,-0.6368
ENSG00000162728,KCNJ9,3,-3.3840,174,2.96223,8,-2.2233,25,-0.6116,1,-4.3793,9,-2.1381,46,0.53302
ENSG00000162729,IGSF8,3,-4.9116,280,1.70022,46,-1.2409,41,-1.5064,1,-5.9259,253,1.84601,73,-0.6531
ENSG00000018625,ATP1A2,248,-1.0128,273,-0.8658,2223,2.87611,600,0.41451,428,-0.1694,70,-3.0059,245,-1.1999
ENSG00000162734,PEA15,171,-1.8543,1067,1.01280,516,-0.1775,299,-1.0952,395,-0.5910,915,0.86508,592,0.04778
ENSG00000132716,DCAF8,3,-4.0625,127,1.33431,58,0.01322,30,-1.0776,1,-5.0773,147,1.96337,29,-1.2216
ENSG00000122218,COPA,15,-2.2225,81,0.26802,60,-0.2171,30,-1.3544,37,-0.9398,191,2.19246,40,-0.9888
ENSG00000143256,PFDN2,3,-5.1912,199,0.74896,52,-1.3369,34,-2.0838,68,-0.9357,231,1.17842,175,0.71600
ENSG00000143222,UFC1,563,3.10063,87,-0.3651,161,0.61268,34,-1.9098,4,-4.8380,74,-0.6816,62,-1.0582
ENSG00000158864,NDUFS2,238,1.44218,267,1.65794,115,0.21367,45,-1.3101,3,-5.1572,119,0.29488,53,-1.1649
ENSG00000143252,SDHC,648,3.08925,118,-0.1264,86,-0.6192,60,-1.2377,132,0.05601,76,-0.8791,50,-1.6444
ENSG00000152332,UHMK1,9,-2.4825,168,2.14171,43,-0.2142,16,-1.7562,1,-4.8701,102,1.42579,28,-0.9997
ENSG00000117152,RGS4,3,-3.8439,409,4.89784,30,-0.7605,41,-0.3130,1,-4.8617,0,-6.9713,5,-3.5229
ENSG00000143248,RGS5,3,-5.7439,1,-7.4350,301,0.80013,42,-2.3471,608,2.09660,14,-3.9395,333,1.37787
ENSG00000185630,PBX1,3,-4.1304,190,2.00097,102,0.86894,28,-1.2237,25,-1.3195,105,1.05892,24,-1.5694
ENSG00000143198,MGST3,179,-0.4937,445,0.97682,389,0.74683,77,-1.8663,152,-0.7468,356,0.68598,224,-0.1814
ENSG00000143149,ALDH9A1,336,2.84950,0,-8.9235,112,0.70855,49,-0.6524,48,-0.6356,62,-0.2781,27,-1.7348
ENSG00000143183,TMCO1,402,2.69850,88,-0.0709,90,-0.0394,38,-1.4565,12,-2.9857,61,-0.7048,76,-0.3822
ENSG00000143157,POGK,120,1.11425,41,-0.6341,20,-1.6849,27,-1.3373,23,-1.4470,102,0.97133,70,0.27187
ENSG00000143158,MPC2,3,-4.2222,199,1.97156,98,0.68136,35,-1.0024,1,-5.2388,102,0.87738,43,-0.7494
ENSG00000143153,ATP1B1,560,0.09662,1889,2.27378,117,-2.2680,137,-2.1615,170,-1.7263,1022,1.29328,247,-1.3550
ENSG00000075945,KIFAP3,362,2.18784,469,2.77106,34,-1.7220,65,-0.8008,1,-5.9473,46,-1.3381,21,-2.6509
ENSG00000117523,PRRC2C,3,-5.4330,227,0.69334,82,-0.9214,194,0.49270,166,0.17437,135,-0.1575,165,0.21047
ENSG00000197959,DNM3,3,-3.8161,120,1.53590,51,0.09024,19,-1.5288,16,-1.6143,104,1.52904,31,-0.7914
ENSG00000117592,PRDX6,401,1.39485,116,-0.6318,564,2.04750,134,-0.4548,124,-0.5312,135,-0.4438,60,-1.8532
ENSG00000234741,GAS5,3,-6.0704,124,-0.9637,106,-1.1983,75,-1.8104,86,-1.5003,313,0.55954,481,1.80727
ENSG00000152061,RABGAP1L,3,-3.6252,151,2.25208,27,-0.7001,19,-1.2598,44,0.06287,54,0.44213,31,-0.5856
ENSG00000116161,CACYBP,436,2.41090,203,0.95231,90,-0.3627,41,-1.6529,9,-3.7843,146,0.45938,46,-1.5822
ENSG00000116147,TNR,3,-5.1479,108,-0.1928,142,0.24705,110,-0.1742,20,-2.7233,191,0.83914,155,0.50120
ENSG00000152092,ASTN1,3,-3.3519,106,1.91694,132,2.37207,32,-0.1749,20,-0.8380,0,-6.5894,20,-1.0278
ENSG00000143337,TOR1AIP1,151,1.50852,68,0.15513,44,-0.5113,27,-1.3552,1,-5.1887,136,1.57971,29,-1.3151
ENSG00000135821,GLUL,106,-3.4829,721,-0.6498,4940,2.79742,1204,0.16936,338,-1.7916,1296,0.30298,312,-2.1493
ENSG00000135829,DHX9,3,-3.8071,63,0.43878,55,0.21575,24,-1.1554,25,-1.0029,122,1.93624,30,-0.8556
ENSG00000116698,SMG7,3,-3.5693,182,2.75838,33,-0.3339,20,-1.1368,1,-4.5864,57,0.61721,24,-0.9302
ENSG00000162704,ARPC5,3,-5.2199,180,0.55076,69,-0.9614,38,-1.9484,218,0.87297,273,1.50490,105,-0.3715
ENSG00000198756,COLGALT2,3,-3.7599,67,0.58496,42,-0.1674,17,-1.5974,1,-4.7701,96,1.42647,57,0.42240
ENSG00000116667,C1orf21,3,-3.4012,99,1.70301,94,1.62281,51,0.60867,1,-4.4208,26,-0.5416,16,-1.4680
ENSG00000047410,TPR,3,-3.8812,28,-0.9066,46,-0.1348,41,-0.3381,82,0.77882,54,0.11644,68,0.64137
ENSG00000151414,NEK7,3,-4.5971,27,-1.6977,18,-2.2788,25,-1.9106,18,-2.3228,158,1.24690,160,1.55995
ENSG00000118200,CAMSAP2,3,-5.0253,552,3.01626,106,-0.0808,54,-1.2125,35,-1.7629,99,-0.2051,76,-0.7185
ENSG00000116857,TMEM9,81,-0.4495,326,1.90615,193,0.94821,77,-0.5778,60,-0.9087,145,0.53208,29,-2.2293
ENSG00000174307,PHLDA3,280,1.79604,81,-0.3030,24,-2.1334,17,-2.7106,3,-5.0994,247,1.91290,55,-1.0464
ENSG00000159176,CSRP1,194,-1.3812,91,-2.5051,644,0.47891,198,-1.4469,399,-0.2853,1313,2.16073,305,-0.8341
ENSG00000134369,NAV1,3,-4.1152,89,0.65714,42,-0.5324,29,-1.1691,1,-5.1322,161,2.12059,45,-0.5038
ENSG00000198700,IPO9,3,-3.1063,122,2.57002,35,0.25178,27,-0.1443,4,-2.7500,14,-1.1827,26,-0.2611
ENSG00000198892,SHISA4,3,-5.3371,145,0.06612,204,0.62722,86,-0.8130,144,0.05627,333,1.79695,64,-1.3690
ENSG00000134375,TIMM17A,27,-1.3571,361,3.26528,59,-0.1752,41,-0.8019,1,-5.2946,58,-0.2427,28,-1.4982
ENSG00000170075,GPR37L1,3,-5.7854,18,-3.5078,760,2.51682,194,0.04648,79,-1.3390,248,0.48803,113,-0.9434
ENSG00000143862,ARL8A,62,-0.9993,157,0.45868,73,-0.7460,23,-2.5813,26,-2.2677,340,2.29709,85,-0.6112
ENSG00000159346,ADIPOR1,3,-4.2820,87,0.41748,73,0.14530,28,-1.4019,161,1.48770,123,1.17301,36,-1.1207
ENSG00000163485,ADORA1,3,-4.6648,94,0.12834,54,-0.7351,47,-1.0379,181,1.22038,150,1.03396,77,-0.2360
ENSG00000159388,BTG2,3,-4.3853,16,-2.2603,83,0.23722,18,-2.1457,219,1.93213,25,-1.7089,127,1.30924
ENSG00000188783,PRELP,3,-4.1944,0,-8.7175,220,2.21518,14,-2.3666,252,2.50639,12,-2.6081,55,-0.2603
ENSG00000058668,ATP2B4,316,1.86773,264,1.52297,81,-0.4420,38,-1.6580,90,-0.2669,112,0.08411,42,-1.6360
ENSG00000182004,SNRPE,51,-0.0591,26,-1.0589,106,1.16716,23,-1.3476,1,-4.9551,58,0.17884,77,0.82241
ENSG00000198625,MDM4,3,-3.8034,37,-0.3918,39,-0.3116,30,-0.7886,60,0.35919,93,1.29945,47,-0.0473
ENSG00000163531,NFASC,3,-4.7283,172,1.04727,29,-1.7027,22,-2.2190,49,-0.9564,221,1.82087,87,-0.0879
ENSG00000184144,CNTN2,4,-6.4386,80,-2.3609,25,-4.0239,51,-3.1550,78,-2.3926,1406,3.18380,367,-0.0803
ENSG00000133059,DSTYK,3,-3.5498,71,0.93198,25,-0.7437,32,-0.3760,1,-4.5686,96,1.76379,28,-0.6352
ENSG00000133069,TMCC2,3,-4.8676,60,-0.7915,38,-1.4584,21,-2.4815,101,0.01700,261,2.00500,112,0.22855
ENSG00000117266,CDK18,8,-4.3386,0,-9.9927,7,-4.5787,15,-3.6125,77,-1.0503,540,3.01546,159,0.08412
ENSG00000069275,NUCKS1,242,-0.8591,577,0.50531,266,-0.7177,194,-1.2850,395,-0.1043,702,0.96479,456,0.15768
ENSG00000117335,CD46,315,1.87781,64,-0.7743,89,-0.2796,17,-2.8845,202,1.05652,107,0.00911,84,-0.4468
ENSG00000123684,LPGAT1,3,-3.9988,86,0.73212,18,-1.6826,16,-1.9925,6,-3.1559,181,2.74275,32,-0.9862
ENSG00000066027,PPP2R5A,3,-3.8024,40,-0.2835,72,0.64969,30,-0.7892,184,2.41012,68,0.63955,11,-2.4747
ENSG00000117691,NENF,283,-0.6139,172,-1.3664,234,-0.9043,107,-2.1949,79,-2.5134,923,1.57900,598,0.75821
ENSG00000136628,EPRS,3,-3.4275,68,0.99369,34,-0.1416,28,-0.4354,1,-4.4469,58,0.83937,42,0.27031
ENSG00000186063,AIDA,84,0.37824,108,0.79855,55,-0.2920,34,-1.0784,103,0.71932,66,-0.0185,59,-0.2101
ENSG00000162909,CAPN2,291,2.04727,13,-2.8538,195,1.29245,33,-1.6449,15,-2.6383,147,0.91954,39,-1.4722
ENSG00000143514,TP53BP2,431,3.14451,12,-2.9173,215,1.61373,43,-1.0760,49,-0.8147,26,-1.8586,23,-2.1799
ENSG00000143753,DEGS1,33,-0.8033,86,0.72194,63,0.22048,19,-1.6754,37,-0.6233,145,2.01966,20,-1.7569
ENSG00000154380,ENAH,368,2.26913,47,-1.1990,49,-1.1383,37,-1.6650,58,-0.8818,108,0.08749,106,0.06377
ENSG00000143742,SRP9,720,2.23438,209,0.04017,334,0.80260,85,-1.4274,29,-2.9130,192,-0.1026,133,-0.7984
ENSG00000143819,EPHX1,373,1.75925,85,-0.7002,376,1.77267,57,-1.4053,98,-0.4835,143,0.11888,47,-1.8218
ENSG00000196187,TMEM63A,3,-5.2744,0,-9.7941,12,-3.5319,7,-4.4376,140,0.08797,491,3.19485,103,-0.4789
ENSG00000143811,PYCR2,449,3.21117,84,-0.0026,84,-0.0107,15,-2.7292,12,-2.8352,95,0.20314,27,-1.9552
ENSG00000163041,H3F3A,1517,2.15501,184,-1.3582,579,0.41557,131,-1.9833,156,-1.6030,757,0.99989,236,-1.1579
ENSG00000143799,PARP1,3,-4.7363,97,0.09578,174,1.06172,38,-1.4506,23,-2.0910,202,1.58249,77,-0.3338
ENSG00000143772,ITPKB,644,2.24857,14,-3.7374,182,0.00344,55,-1.9237,11,-4.1105,324,1.11495,128,-0.6460
ENSG00000143776,CDC42BPA,3,-4.4860,82,0.09746,48,-0.7171,32,-1.4345,171,1.33116,103,0.53537,91,0.33394
ENSG00000143761,ARF1,3,-5.7752,644,2.17261,182,-0.0523,104,-0.9899,189,0.01079,229,0.35213,128,-0.7114
ENSG00000162910,MRPL55,3,-3.8626,137,1.73035,81,0.78929,19,-1.5630,1,-4.8804,105,1.48054,25,-1.1969
ENSG00000143774,GUK1,256,-1.3034,542,-0.1568,506,-0.2660,329,-0.9996,748,0.35816,667,0.19407,847,0.74321
ENSG00000198835,GJC2,3,-4.2597,10,-2.8264,14,-2.3345,5,-3.7999,1,-5.2761,283,3.98080,40,-0.9244
ENSG00000168159,RNF187,3,-5.3831,448,1.98403,159,0.17058,85,-0.8649,227,0.74792,159,0.18902,83,-0.9954
ENSG00000116574,RHOU,3,-5.0878,16,-2.9082,69,-0.8018,22,-2.6526,8,-3.8614,447,3.34709,83,-0.6274
ENSG00000168118,RAB4A,401,3.10851,64,-0.3059,67,-0.2348,49,-0.7847,11,-2.8889,47,-0.8498,42,-1.1283
ENSG00000154429,CCSAP,3,-3.5878,171,2.57885,18,-1.2455,22,-1.0058,21,-1.0222,61,0.73693,24,-0.9724
ENSG00000177614,PGBD5,3,-3.7769,342,4.24999,30,-0.6859,35,-0.4772,1,-4.7947,16,-1.7248,12,-2.2200
ENSG00000135744,AGT,2856,3.53543,71,-2.8737,1334,1.74241,189,-1.5370,211,-1.2717,147,-1.9200,57,-3.4790
ENSG00000119280,C1orf198,210,0.77914,30,-2.2096,83,-0.6970,35,-2.1131,1,-6.2580,388,2.40482,87,-0.7387
ENSG00000135766,EGLN1,23,-1.2970,60,0.15606,92,0.85801,34,-0.7646,37,-0.5712,68,0.42432,59,0.18412
ENSG00000135749,PCNX2,3,-3.3130,158,2.84238,26,-0.3867,54,0.86905,8,-2.0855,23,-0.6628,8,-2.3955
ENSG00000168264,IRF2BP2,490,1.99159,95,-0.7703,135,-0.2248,34,-2.4002,14,-3.5155,327,1.46629,87,-1.0674
ENSG00000173726,TOMM20,142,-0.2755,537,2.00852,69,-1.3844,68,-1.4836,36,-2.3269,259,0.78405,143,-0.3284
ENSG00000054267,ARID4B,3,-4.5926,71,-0.2358,36,-1.2773,42,-1.1312,115,0.52307,126,0.78491,117,0.72927
ENSG00000077585,GPR137B,3,-3.0807,38,0.43956,57,1.12439,37,0.44496,1,-4.1019,54,1.18193,12,-1.5053
ENSG00000270188,MTRNR2L11,3,-2.6194,0,-7.1577,32,0.69082,37,1.06901,1,-3.6438,0,-5.8640,40,1.49925
ENSG00000143702,CEP170,116,1.14626,142,1.50657,28,-1.1125,17,-1.9147,1,-5.0950,117,1.37198,27,-1.3327
ENSG00000054282,SDCCAG8,389,2.75773,26,-1.8099,65,-0.4626,23,-2.1500,104,0.27679,66,-0.4716,66,-0.5200
ENSG00000117020,AKT3,3,-3.9611,168,1.98891,64,0.28070,45,-0.3111,36,-0.5942,50,-0.1243,43,-0.4296
ENSG00000179456,ZBTB18,331,2.14647,418,2.66483,114,0.25221,46,-1.2461,1,-5.8460,33,-1.7300,17,-2.8804
ENSG00000203667,COX20,489,2.36528,147,0.19238,176,0.48710,69,-1.0565,9,-3.9829,115,-0.2242,82,-0.8538
ENSG00000153187,HNRNPU,3,-5.7736,396,1.22966,202,0.10333,75,-1.5168,270,0.57110,279,0.71842,168,-0.2317
ENSG00000143653,SCCPDH,3,-4.0395,65,0.23816,88,0.72926,10,-2.6081,71,0.36576,142,1.90808,29,-1.1778
ENSG00000186487,MYT1L,3,-3.4548,250,3.90589,53,0.54935,31,-0.3359,1,-4.4740,13,-1.7338,6,-2.9376
ENSG00000182551,ADI1,5,-4.0658,60,-0.5389,185,1.28183,41,-1.2257,12,-2.9206,243,2.24987,38,-1.4536
ENSG00000171863,RPS7,1011,0.41137,258,-1.6936,536,-0.5912,240,-1.9135,744,-0.0806,934,0.31796,1239,1.01643
ENSG00000151692,RNF144A,3,-4.0578,64,0.18602,8,-2.8789,11,-2.5514,42,-0.4927,169,2.38090,50,-0.2550
ENSG00000115738,ID2,120,1.25416,66,0.25809,260,2.83509,29,-1.0858,7,-3.0821,13,-2.2963,28,-1.2715
ENSG00000134313,KIDINS220,3,-4.8777,242,1.47076,134,0.45865,49,-1.1817,99,-0.0371,149,0.72603,78,-0.4793
ENSG00000143797,MBOAT2,239,1.95724,96,0.34352,43,-0.9064,37,-1.2208,1,-5.5101,139,1.12676,40,-1.1907
ENSG00000119185,ITGB1BP1,3,-3.8322,104,1.26170,65,0.45576,18,-1.5619,15,-1.7919,66,0.54404,60,0.43379
ENSG00000134308,YWHAQ,450,0.52143,428,0.44106,337,0.05184,61,-2.6572,249,-0.4198,613,1.22601,257,-0.4497
ENSG00000115756,HPCAL1,3,-3.9421,266,3.06050,80,0.67573,12,-2.3273,54,0.02644,39,-0.5192,25,-1.3033
ENSG00000143870,PDIA6,221,1.87590,83,0.17234,93,0.35486,32,-1.3726,7,-3.4891,100,0.52596,51,-0.7092
ENSG00000162975,KCNF1,3,-3.5365,160,2.50461,58,0.60086,58,0.68259,17,-1.2668,5,-3.1586,25,-0.8659
ENSG00000134318,ROCK2,39,-0.8818,265,2.40638,37,-0.9528,57,-0.3275,127,0.99929,15,-2.4403,50,-0.6161
ENSG00000169006,NTSR2,3,-3.9671,40,-0.4606,283,3.18470,95,1.08665,1,-4.9843,1,-5.5174,24,-1.4450
ENSG00000134324,LPIN1,3,-3.8636,90,0.97390,75,0.66313,24,-1.2171,110,1.32469,67,0.54832,29,-0.9828
ENSG00000079785,DDX1,370,2.88709,114,0.60520,57,-0.4999,27,-1.7352,1,-5.5347,92,0.27290,29,-1.7498
ENSG00000197872,FAM49A,3,-4.0236,392,4.12006,64,0.21459,25,-1.3310,1,-5.0408,0,-7.2573,34,-0.8787
ENSG00000163032,VSNL1,3,-5.2849,1122,4.98031,50,-1.5110,65,-1.1914,24,-2.5463,17,-3.1764,36,-2.2172
ENSG00000068697,LAPTM4A,486,2.38168,102,-0.3652,323,1.55687,36,-2.0530,121,-0.1002,52,-1.4834,70,-1.1073
ENSG00000055917,PUM2,83,0.00481,213,1.59965,64,-0.4015,52,-0.7900,51,-0.7521,110,0.51618,59,-0.6326
ENSG00000143878,RHOB,39,-3.5499,200,-1.1507,684,0.78776,96,-2.3641,642,0.68037,911,1.53719,356,-0.3311
ENSG00000115128,SF3B6,312,1.18414,134,-0.2132,193,0.37091,41,-2.1053,130,-0.2526,260,1.00785,104,-0.7191
ENSG00000198399,ITSN2,3,-3.8118,83,0.89430,17,-1.6024,38,-0.4060,116,1.47803,66,0.56654,34,-0.6286
ENSG00000084676,NCOA1,3,-4.1510,226,2.33918,70,0.21759,43,-0.5886,77,0.37029,67,0.17916,24,-1.6012
ENSG00000084710,EFR3B,3,-3.9640,202,2.36681,95,0.93815,51,-0.0723,57,0.10054,29,-1.0030,24,-1.4399
ENSG00000138101,DTNB,3,-3.6904,156,2.22669,51,0.22464,41,-0.1502,1,-4.7086,49,0.17175,32,-0.6029
ENSG00000084731,KIF3C,3,-4.4181,410,3.35237,97,0.44100,76,0.06026,19,-2.0137,18,-2.2128,30,-1.5645
ENSG00000084733,RAB10,3,-4.4926,118,0.68611,120,0.71333,26,-1.7553,87,0.18169,156,1.37978,53,-0.7138
ENSG00000157833,GAREM2,3,-3.1695,18,-0.7884,124,2.50853,43,0.61581,1,-4.1902,32,0.07071,14,-1.4201
ENSG00000084754,HADHA,291,1.66548,39,-1.5842,90,-0.3054,64,-0.8958,9,-3.6618,157,0.65546,112,0.03982
ENSG00000138029,HADHB,440,2.28909,56,-1.1941,288,1.45130,71,-0.9010,2,-6.0002,139,0.23700,44,-1.7605
ENSG00000157851,DPYSL5,3,-4.9424,129,0.32230,7,-3.9117,13,-3.2319,36,-1.6151,372,2.98987,72,-0.7154
ENSG00000084764,MAPRE3,60,-1.1390,807,3.78933,57,-1.2056,81,-0.7536,38,-1.8276,94,-0.5025,25,-2.6801
ENSG00000228474,OST4,101,-1.1056,186,-0.1655,354,0.88205,92,-1.3241,311,0.66410,288,0.61100,187,-0.1976
ENSG00000138085,ATRAID,283,2.45944,30,-1.3430,103,0.56519,20,-2.0158,73,0.01940,67,-0.1337,44,-0.9158
ENSG00000115234,SNX17,31,-1.1527,133,1.15027,90,0.48657,42,-0.7705,1,-5.2949,140,1.46775,37,-1.0430
ENSG00000115216,NRBP1,3,-3.2112,105,2.07803,45,0.57877,35,0.19107,14,-1.2670,2,-4.1722,36,0.24762
ENSG00000243147,MRPL33,259,1.42787,83,-0.4469,148,0.45885,32,-1.9696,169,0.68096,140,0.42025,72,-0.7947
ENSG00000213639,PPP1CB,708,1.76106,533,1.23641,203,-0.3528,125,-1.1776,129,-1.0458,161,-0.7719,217,-0.3059
