Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000175287,PHYHD1,320,3.57296,15,-2.0406,14,-2.5459,99,0.86087,20,-1.6663,5,-3.7069,32,-0.9377
ENSG00000148341,SH3GLB2,3,-5.4551,99,-0.3151,198,1.28192,78,-0.6878,90,-0.4541,164,0.51369,54,-1.2449
ENSG00000095321,CRAT,90,1.02584,24,-1.1247,46,-0.1391,106,1.31809,41,-0.3097,15,-1.8151,30,-0.7969
ENSG00000119383,PTPA,168,0.05088,126,-0.4112,266,1.25580,91,-0.9089,126,-0.4026,91,-0.9173,65,-1.4295
ENSG00000148331,ASB6,3,-3.4281,19,-0.6598,49,1.30319,11,-1.4219,52,0.96072,19,-0.7057,13,-1.2054
ENSG00000136827,TOR1A,140,2.36297,13,-1.6955,50,0.56609,15,-1.4985,9,-2.1585,23,-0.8277,3,-3.5298
ENSG00000136819,C9orf78,3,-4.8248,55,-0.5547,108,0.78550,71,-0.1389,91,0.26793,92,0.27921,63,-0.3412
ENSG00000136878,USP20,3,-3.6701,24,-0.6055,73,2.17897,2,-4.2486,21,-0.8033,33,-0.0589,12,-1.5771
ENSG00000187239,FNBP1,173,1.08913,29,-1.7640,48,-1.2396,80,-0.2239,101,0.15397,199,1.34500,99,0.12435
ENSG00000148358,GPR107,3,-3.1836,16,-0.6714,26,0.10452,18,-0.4723,9,-1.4571,57,1.43915,42,0.85775
ENSG00000107130,NCS1,6,-4.8940,248,0.50052,364,1.95370,70,-1.4869,132,-0.5279,43,-2.2097,61,-1.6911
ENSG00000130707,ASS1,3,-3.7908,24,-0.7272,49,0.59230,13,-1.6369,128,2.24916,18,-1.1647,9,-2.1811
ENSG00000107164,FUBP3,118,1.36703,28,-1.0056,30,-1.0826,80,0.66118,38,-0.5431,87,0.81457,39,-0.4789
ENSG00000097007,ABL1,3,-4.0754,28,-0.7503,38,-0.4010,53,0.22221,32,-0.5872,143,2.06179,42,-0.1407
ENSG00000126878,AIF1L,154,-0.0132,49,-1.7772,37,-2.5389,170,0.14130,262,0.87420,371,1.52357,285,1.03093
ENSG00000130723,PRRC2B,66,-1.0299,81,-0.7175,223,1.46182,104,-0.3310,80,-0.7432,92,-0.5217,60,-1.1781
ENSG00000130714,POMT1,115,2.47683,21,-0.5749,33,0.14019,17,-0.9348,2,-3.8233,19,-0.7360,4,-2.8482
ENSG00000130717,UCK1,19,-1.4015,34,-0.5162,56,0.35684,50,0.09712,56,0.27626,52,0.15336,48,0.02193
ENSG00000107263,RAPGEF1,142,1.43242,47,-0.4590,69,0.23700,18,-1.8908,72,0.23813,25,-1.3964,49,-0.3884
ENSG00000196358,NTNG2,3,-2.8848,19,-0.2016,13,-1.0133,72,2.15179,19,-0.2094,30,0.49825,16,-0.4836
ENSG00000107290,SETX,3,-3.6840,15,-1.5499,54,0.65620,42,0.02993,64,0.73824,54,0.45197,28,-0.5837
ENSG00000165699,TSC1,3,-2.8664,27,0.47886,33,1.26851,0,-6.2965,6,-1.6630,45,1.39859,0,-7.0191
ENSG00000148308,GTF3C5,237,3.07008,18,-1.5659,27,-1.1910,57,0.17371,8,-2.8242,50,-0.0305,8,-2.7898
ENSG00000160271,RALGDS,54,-0.2254,33,-0.9732,58,-0.1464,40,-0.6735,42,-0.6212,180,1.91979,35,-0.8837
ENSG00000148296,SURF6,3,-3.3691,15,-0.9728,48,1.35726,2,-3.7690,21,-0.4296,33,0.27333,36,0.39689
ENSG00000148297,MED22,3,-3.1573,18,-0.4717,30,0.47053,43,0.95033,30,0.36172,21,-0.2001,14,-0.8906
ENSG00000148303,RPL7A,1155,0.74437,337,-1.2319,384,-1.2598,666,-0.1729,1507,1.22320,868,0.25997,985,0.47112
ENSG00000148290,SURF1,123,0.23821,55,-1.0165,85,-0.4595,178,0.87244,106,-0.0011,100,-0.0953,138,0.43602
ENSG00000148291,SURF2,3,-3.1541,22,-0.1754,29,0.39626,15,-0.7113,31,0.37795,33,0.49561,28,0.24622
ENSG00000148248,SURF4,124,0.77939,40,-1.0255,81,0.08509,52,-0.6495,88,0.19579,105,0.49290,49,-0.7253
ENSG00000235106,BRD3OS,108,1.33510,50,0.00520,70,0.79803,43,-0.2440,3,-4.2268,25,-1.0394,10,-2.3280
ENSG00000169925,BRD3,3,-3.9327,33,-0.3719,47,0.24663,29,-0.5763,85,1.21594,47,0.19860,39,-0.1125
ENSG00000196363,WDR5,87,1.29102,23,-0.8919,67,1.25731,15,-1.5589,12,-1.8215,26,-0.7281,4,-3.2277
ENSG00000186350,RXRA,25,-1.0038,33,-0.5995,65,0.68265,90,1.03169,52,0.12093,24,-1.1092,18,-1.5145
ENSG00000130558,OLFM1,375,-0.3837,432,-0.1597,932,1.90353,152,-1.7644,117,-2.1469,161,-1.6811,256,-0.9737
ENSG00000196422,PPP1R26,3,-3.2218,17,-0.6461,44,1.39063,60,1.48316,0,-6.2736,13,-1.0017,6,-2.2155
ENSG00000122140,MRPS2,231,2.81871,13,-2.1996,48,-0.2507,38,-0.5482,33,-0.8048,27,-1.0918,3,-3.9400
ENSG00000107147,KCNT1,3,-3.2255,28,0.17856,62,3.07029,2,-3.4089,9,-1.4972,0,-8.2583,0,-7.3737
ENSG00000130559,CAMSAP1,3,-3.5606,22,-0.6244,72,2.48863,5,-2.7339,3,-3.3601,31,-0.0530,11,-1.6136
ENSG00000130560,UBAC1,41,-1.0868,59,-0.5502,97,0.34721,155,1.05444,37,-1.2617,117,0.55979,49,-0.8285
ENSG00000148411,NACC2,11,-3.0943,66,-0.4568,75,-0.3547,255,1.90846,50,-0.8842,146,0.84195,44,-1.0985
ENSG00000238227,TMEM250,71,0.75626,37,-0.3153,75,1.32147,4,-3.3601,35,-0.4026,22,-1.1035,10,-2.2555
ENSG00000160360,GPSM1,3,-3.5557,35,0.13027,42,0.63712,19,-0.7759,56,0.93906,40,0.34023,9,-1.8416
ENSG00000165688,PMPCA,172,1.91298,24,-1.3969,68,0.30808,38,-0.7030,39,-0.6735,35,-0.8040,22,-1.5303
ENSG00000148396,SEC16A,90,1.07756,28,-0.8332,52,0.19198,17,-1.5622,71,0.66106,40,-0.2781,27,-0.8927
ENSG00000148400,NOTCH1,97,1.09955,19,-1.4848,24,-1.4154,96,1.08421,70,0.51871,58,0.20256,46,-0.1542
ENSG00000172889,EGFL7,87,-0.2909,68,-0.6757,154,0.95022,116,0.17688,151,0.61728,24,-2.2132,30,-1.9004
ENSG00000165716,DIPK1B,10,-2.3391,42,-0.2738,97,1.86905,43,-0.2442,55,0.16084,4,-3.6317,3,-3.9656
ENSG00000233016,SNHG7,3,-3.4929,19,-0.7592,33,0.18346,35,0.20631,36,0.26572,49,0.77150,35,0.19976
ENSG00000244187,TMEM141,16,-1.9669,36,-0.7803,77,0.58812,78,0.42775,32,-0.9577,96,0.79785,48,-0.3530
ENSG00000196642,RABL6,231,1.19613,108,-0.0973,143,0.49467,75,-0.6726,40,-1.6284,64,-0.9227,89,-0.4099
ENSG00000232434,AJM1,141,1.68422,32,-0.8148,75,0.77449,49,-0.1662,7,-2.9780,13,-2.1887,21,-1.4573
ENSG00000054148,PHPT1,612,1.70327,97,-1.3733,136,-1.0569,403,0.91221,157,-0.6377,209,-0.1890,227,-0.0564
ENSG00000107223,EDF1,238,-0.4864,179,-0.9312,359,0.23146,236,-0.4996,479,0.65612,319,-0.0239,382,0.27537
ENSG00000159069,FBXW5,96,0.36795,53,-0.5775,83,0.17752,34,-1.2489,181,1.49826,50,-0.6900,27,-1.5945
ENSG00000107317,PTGDS,5956,0.27328,933,-2.5730,1273,-2.4432,10350,1.24092,17897,2.38111,4480,-0.1904,1944,-1.4818
ENSG00000214402,LCNL1,112,1.76538,15,-1.5599,17,-1.6202,87,1.27510,80,1.10942,10,-2.1368,18,-1.2812
ENSG00000148362,PAXX,3,-4.6351,41,-0.7831,69,0.03397,98,0.60350,87,0.41056,90,0.46590,85,0.37352
ENSG00000107331,ABCA2,381,0.44435,105,-1.5817,162,-1.1365,138,-1.1687,288,-0.0184,1046,2.40450,179,-0.7656
ENSG00000107281,NPDC1,316,0.50183,140,-0.8055,360,1.07658,153,-0.6651,209,-0.1774,123,-1.0059,80,-1.6457
ENSG00000186193,SAPCD2,3,-3.0764,15,-0.6174,18,-0.4906,48,1.24185,14,-0.7099,35,0.68825,38,0.82011
ENSG00000177239,MAN1B1,3,-4.2288,31,-0.7867,90,1.47780,58,0.20183,35,-0.5884,55,0.12633,9,-2.5247
ENSG00000176978,DPP7,186,0.79184,69,-0.8057,110,-0.1028,147,0.38939,104,-0.1750,100,-0.2388,106,-0.1458
ENSG00000176884,GRIN1,3,-7.2797,394,-0.1260,1083,3.47699,23,-4.3547,86,-2.4334,19,-4.6493,57,-3.0323
ENSG00000176101,SSNA1,3,-4.8604,59,-0.4689,111,0.79808,52,-0.6710,74,-0.1050,148,1.05298,46,-0.8472
ENSG00000176058,TPRN,86,0.84288,27,-1.0296,27,-1.2520,69,0.45842,13,-2.1221,144,1.82387,49,-0.1009
ENSG00000187713,TMEM203,94,1.77005,26,-0.4728,39,0.25230,15,-1.2865,19,-0.9549,23,-0.6403,19,-0.9278
ENSG00000212864,RNF208,6,-3.5606,74,0.18952,132,1.99303,32,-1.1339,43,-0.6643,28,-1.3212,14,-2.3138
ENSG00000188229,TUBB4B,406,1.05748,109,-1.0869,326,0.98448,131,-0.7985,148,-0.6133,105,-1.1393,87,-1.4284
ENSG00000188986,NELFB,3,-4.1984,43,-0.2566,68,0.73337,72,0.58627,46,-0.1471,52,0.04734,32,-0.7152
ENSG00000188747,NOXA1,3,-3.1052,26,0.18799,49,2.16751,6,-2.0288,23,-0.0139,2,-3.6261,4,-2.6762
ENSG00000165802,NSMF,380,0.60528,271,0.04257,380,0.87986,315,0.29141,96,-1.5667,67,-2.1048,108,-1.3887
ENSG00000182154,MRPL41,489,1.99791,103,-0.7237,145,-0.2425,136,-0.2890,62,-1.4909,131,-0.3457,109,-0.6327
ENSG00000148408,CACNA1B,3,-3.3847,22,-0.4358,69,3.02580,25,-0.1978,0,-6.4527,0,-8.4143,0,-7.5315
ENSG00000015171,ZMYND11,88,0.00815,50,-0.8643,94,0.15982,91,0.07371,108,0.34240,96,0.14761,71,-0.3202
ENSG00000151240,DIP2C,161,1.69505,32,-1.0065,70,0.27212,31,-1.0436,24,-1.4231,70,0.19838,27,-1.2576
ENSG00000107929,LARP4B,136,1.56640,25,-1.2090,88,1.13737,14,-2.0650,8,-2.8796,31,-0.9168,23,-1.3439
ENSG00000067064,IDI1,330,1.75812,55,-1.2524,120,-0.0568,112,-0.1472,45,-1.5586,94,-0.4217,112,-0.1561
ENSG00000185736,ADARB2,54,-0.3082,21,-1.7041,22,-1.9700,34,-1.0266,28,-1.3349,292,2.95776,95,0.61277
ENSG00000067057,PFKP,310,1.38211,66,-1.1754,196,0.80376,170,0.32503,48,-1.6337,27,-2.5142,50,-1.5757
ENSG00000107959,PITRM1,100,1.52076,26,-0.7599,46,0.21200,58,0.53907,21,-1.0323,28,-0.6324,5,-3.0769
ENSG00000067082,KLF6,181,1.84046,32,-1.0864,41,-0.8774,13,-2.4384,205,2.10840,27,-1.3608,1,-5.9254
ENSG00000173848,NET1,3,-4.1873,33,-0.6512,22,-1.5009,60,0.30310,226,3.00279,29,-0.8684,32,-0.7065
ENSG00000196372,ASB13,3,-3.1157,20,-0.2817,42,1.50116,2,-3.5261,14,-0.7557,16,-0.5882,32,0.49909
ENSG00000057608,GDI2,8,-3.5918,39,-1.3011,97,0.17852,106,0.26552,144,0.78511,154,0.91257,66,-0.4896
ENSG00000134452,FBH1,3,-3.3334,15,-0.9207,36,0.60095,27,-0.0564,31,0.18458,31,0.18961,34,0.35764
ENSG00000134453,RBM17,3,-4.1257,36,-0.4578,51,0.14319,18,-1.4845,85,0.97543,91,1.09416,44,-0.1219
ENSG00000170525,PFKFB3,988,4.28433,27,-2.6372,39,-2.4416,145,-0.1007,26,-2.6643,46,-1.8723,42,-1.9982
ENSG00000123243,ITIH5,3,-4.3233,23,-1.3303,17,-2.0402,18,-1.6915,390,4.87700,4,-3.7146,2,-4.5374
ENSG00000165629,ATP5F1C,3,-5.1987,35,-1.6163,148,0.94266,117,0.24181,128,0.39460,106,0.08685,72,-0.5184
ENSG00000048740,CELF2,224,0.86247,117,-0.2202,249,1.68123,33,-2.1418,28,-2.3788,26,-2.4581,34,-2.0781
ENSG00000151461,UPF2,3,-3.3429,30,0.10970,45,1.20875,6,-2.1897,38,0.51201,28,0.03330,10,-1.5293
ENSG00000065665,SEC61A2,3,-3.3386,26,-0.0833,41,0.98060,19,-0.5715,3,-2.9608,55,1.15773,18,-0.6418
ENSG00000151465,CDC123,55,0.25912,15,-1.6985,65,0.78184,52,0.17412,44,-0.1177,45,-0.0795,16,-1.6687
ENSG00000183049,CAMK1D,96,1.29181,36,-0.3581,65,0.87986,10,-2.2561,64,0.56302,2,-4.1647,3,-3.7321
ENSG00000123240,OPTN,16,-2.5410,67,-0.3692,105,0.48124,37,-1.2987,147,0.92329,92,0.12219,92,0.12468
ENSG00000086475,SEPHS1,3,-3.1544,25,0.02038,19,-0.5217,33,0.52215,41,0.87355,33,0.49811,28,0.21551
ENSG00000065809,FAM107B,84,-0.1299,26,-1.8874,15,-3.0228,19,-2.3451,106,0.24664,392,2.86519,145,0.78308
ENSG00000176244,ACBD7,323,2.52209,55,-0.6971,52,-0.9682,205,1.53124,12,-2.9098,10,-3.1454,8,-3.4578
ENSG00000152465,NMT2,3,-2.7872,23,0.30573,27,0.88288,28,0.65739,13,-0.5574,11,-0.8541,10,-0.9437
ENSG00000148468,FAM171A1,241,0.82889,54,-1.5503,171,0.33814,153,0.06336,62,-1.3525,198,0.49026,104,-0.5523
ENSG00000148481,MINDY3,62,0.88270,12,-1.6868,48,0.62373,19,-1.0311,23,-0.6898,44,0.30692,25,-0.5900
ENSG00000148484,RSU1,3,-3.3553,10,-1.4767,14,-1.2512,39,0.53597,77,1.79973,27,-0.0689,53,1.07308
ENSG00000026025,VIM,2423,1.51393,200,-2.4914,217,-2.7117,1383,0.49996,4229,2.76375,134,-3.0739,186,-2.5947
ENSG00000136738,STAM,3,-3.3834,20,-0.5817,46,1.18111,0,-6.8017,24,-0.2739,41,0.60917,32,0.18977
ENSG00000148482,SLC39A12,348,3.30882,24,-1.6464,19,-2.2758,190,1.78715,1,-5.8639,4,-4.1118,2,-4.9593
ENSG00000120594,PLXDC2,184,2.32292,4,-3.6149,45,-0.3442,25,-1.1835,49,-0.1112,43,-0.3244,36,-0.6058
ENSG00000078114,NEBL,235,0.91565,62,-1.2215,94,-0.7544,445,2.17263,38,-1.9757,40,-1.8865,130,-0.0800
ENSG00000148444,COMMD3,3,-3.1578,12,-1.0477,30,0.45116,41,0.87733,14,-0.8544,52,1.29761,8,-1.7145
ENSG00000168283,BMI1,3,-4.0306,26,-0.8334,43,-0.0744,24,-0.9689,49,0.16115,109,1.55515,62,0.53774
ENSG00000150867,PIP4K2A,14,-3.7881,60,-1.7135,75,-1.6516,91,-1.0904,93,-1.0492,796,2.91572,359,1.16742
ENSG00000148450,MSRB2,43,-1.0550,53,-0.7249,67,-0.4524,208,1.59401,76,-0.1590,90,0.10154,85,0.01905
ENSG00000120549,KIAA1217,3,-4.1678,17,-1.6084,121,3.13098,19,-1.4747,28,-0.8727,5,-3.4377,9,-2.5261
ENSG00000107863,ARHGAP21,115,-0.5428,93,-0.8606,154,-0.0928,131,-0.3352,128,-0.3701,345,1.31782,176,0.14561
ENSG00000099256,PRTFDC1,123,2.28552,25,-0.5717,16,-1.4861,19,-0.9496,17,-1.1123,56,0.75275,33,-0.1240
ENSG00000151025,GPR158,25,-0.6402,12,-1.7901,98,3.51503,0,-7.6910,0,-6.8722,1,-4.9694,11,-1.8230
ENSG00000136750,GAD2,15,-2.7285,36,-1.4197,247,4.45814,0,-7.6889,2,-5.1172,7,-3.7853,5,-4.1329
ENSG00000136754,ABI1,3,-4.3773,40,-0.5704,93,1.26075,81,0.58424,31,-0.9323,39,-0.5960,39,-0.6113
ENSG00000136758,YME1L1,149,1.47626,23,-1.5878,55,-0.3207,50,-0.3894,85,0.46438,45,-0.5440,59,-0.1228
ENSG00000107897,ACBD5,190,1.57778,42,-0.9591,48,-0.9345,61,-0.3783,48,-0.7624,77,0.00166,135,0.93516
ENSG00000099246,RAB18,109,0.02541,62,-0.8483,139,0.59943,164,0.71013,66,-0.7544,103,-0.0566,43,-1.4030
ENSG00000095787,WAC,3,-5.0161,50,-0.8820,115,0.61072,36,-1.3843,131,0.65733,131,0.65420,100,0.19169
ENSG00000165757,JCAD,3,-3.4231,22,-0.4212,31,0.09489,18,-0.7469,107,2.43501,4,-2.7717,17,-0.8613
ENSG00000148516,ZEB1,3,-3.8414,36,-0.4692,33,-0.7810,82,0.86615,166,2.26371,22,-1.2022,31,-0.7108
ENSG00000165322,ARHGAP12,12,-1.6017,13,-1.4565,50,0.85888,58,0.84774,27,-0.4381,29,-0.2782,25,-0.5282
ENSG00000170759,KIF5B,105,-0.7089,100,-0.7971,96,-1.0547,85,-1.0444,139,-0.2814,371,1.40591,400,1.55509
ENSG00000150093,ITGB1,3,-5.1678,30,-1.8355,43,-1.5824,138,0.52952,360,2.40666,124,0.35441,117,0.26236
ENSG00000095794,CREM,3,-3.7378,15,-1.3531,25,-0.7257,62,0.88005,119,2.17360,31,-0.2479,22,-0.7526
ENSG00000108100,CCNY,67,-0.2744,41,-1.0539,104,0.61718,83,0.05449,42,-1.0081,108,0.50450,66,-0.3121
ENSG00000175395,ZNF25,3,-3.4656,21,-0.5794,53,1.44903,14,-1.2146,18,-0.8116,19,-0.7320,40,0.46156
ENSG00000189180,ZNF33A,3,-3.4835,21,-0.5859,45,0.95702,27,-0.2070,19,-0.7133,35,0.23482,34,0.16258
ENSG00000198915,RASGEF1A,3,-3.2595,14,-0.9058,61,2.74396,10,-1.5086,5,-2.3014,7,-2.0087,13,-1.0336
ENSG00000169813,HNRNPF,3,-4.1522,32,-0.9494,41,-0.7255,33,-0.9041,97,0.83038,159,1.76295,84,0.58304
ENSG00000169740,ZNF32,7,-2.5657,19,-1.0180,51,0.73468,74,1.17412,9,-2.1663,60,0.79521,14,-1.5231
ENSG00000107551,RASSF4,42,-0.3811,15,-1.9531,49,-0.1633,129,1.56003,47,-0.1985,73,0.52011,25,-1.1609
ENSG00000165507,DEPP1,3,-6.0379,7,-4.7934,16,-3.9505,5,-5.2559,1532,7.08388,13,-3.9147,10,-4.2574
ENSG00000265354,TIMM23,45,0.06161,16,-1.5454,70,1.23302,17,-1.4413,50,0.23574,27,-0.7095,23,-0.9715
ENSG00000266412,NCOA4,27,-1.6085,29,-1.5167,85,0.19800,84,0.14372,101,0.43444,115,0.65515,86,0.17869
ENSG00000122873,CISD1,203,1.37732,56,-0.7897,137,0.97519,58,-0.7122,24,-2.0291,32,-1.6062,42,-1.1971
ENSG00000072401,UBE2D1,73,0.93881,25,-0.7710,70,1.30953,3,-3.8973,24,-0.8734,21,-1.0589,21,-1.0691
ENSG00000237949,LINC00844,433,0.26602,160,-1.2991,121,-2.0183,289,-0.3883,172,-1.1930,936,1.65249,963,1.70828
ENSG00000165443,PHYHIPL,270,0.89890,47,-1.8701,204,0.58750,154,-0.0500,27,-2.6947,241,0.69934,76,-1.1445
ENSG00000148541,FAM13C,3,-3.7212,18,-1.0699,30,-0.3855,7,-2.3301,49,0.51366,140,2.57121,18,-1.0837
ENSG00000108091,CCDC6,59,0.51637,19,-1.2422,74,1.43382,36,-0.2839,23,-0.9807,14,-1.6676,12,-1.8732
ENSG00000151150,ANK3,3,-5.3337,71,-0.8432,149,0.47244,69,-0.8788,101,-0.2907,266,1.36636,133,0.15399
ENSG00000138311,ZNF365,3,-3.1037,11,-1.1483,31,0.63039,1,-3.9868,0,-5.5205,78,2.20498,25,0.12319
ENSG00000181915,ADO,3,-3.3292,13,-1.0948,38,0.78241,3,-2.9739,2,-3.8436,91,2.20232,20,-0.5122
ENSG00000171988,JMJD1C,82,1.09899,28,-0.6660,44,0.04965,5,-3.1000,88,1.20753,36,-0.2877,17,-1.4594
ENSG00000165476,REEP3,10,-2.3677,20,-1.3761,6,-3.5627,15,-1.8167,59,0.26106,277,3.65700,51,0.03240
ENSG00000183230,CTNNA3,102,1.89263,6,-2.5304,9,-2.2906,0,-6.3603,10,-1.8942,76,1.32237,95,1.75623
ENSG00000108176,DNAJC12,29,0.12311,11,-1.3362,39,0.86002,26,-0.0695,10,-1.4418,32,0.25670,19,-0.5858
ENSG00000148634,HERC4,49,0.62644,18,-0.9272,46,0.72893,10,-1.7974,46,0.52946,33,-0.0155,7,-2.2390
ENSG00000096746,HNRNPH3,32,-1.9066,59,-1.0135,136,0.42093,54,-1.1518,163,0.60725,161,0.59353,139,0.33922
ENSG00000204130,RUFY2,12,-1.5895,22,-0.6989,40,0.28447,8,-2.1897,50,0.58282,77,1.35731,26,-0.4620
ENSG00000060339,CCAR1,51,0.25025,30,-0.5604,37,-0.3059,29,-0.6165,80,1.04376,51,0.26725,36,-0.2790
ENSG00000198954,KIF1BP,3,-3.6838,17,-1.1542,46,0.61898,24,-0.5653,80,1.41455,25,-0.5205,30,-0.2544
ENSG00000122862,SRGN,3,-5.2288,26,-2.0610,12,-3.5258,47,-1.2242,786,5.47517,17,-2.6775,7,-3.8706
ENSG00000122958,VPS26A,3,-4.2509,28,-0.9467,61,0.36372,41,-0.3764,127,1.56414,58,0.17085,28,-0.9691
ENSG00000156502,SUPV3L1,3,-2.7166,33,1.04070,27,1.03528,3,-2.6243,12,-0.6341,16,-0.1495,12,-0.6246
ENSG00000156515,HK1,16,-3.4418,81,-1.0549,384,2.99062,61,-1.4952,69,-1.3086,19,-3.1554,41,-2.0865
ENSG00000099282,TSPAN15,3,-3.8967,13,-1.7474,8,-2.7015,5,-3.0227,39,-0.0822,233,3.74808,50,0.34300
ENSG00000079332,SAR1A,76,-0.2560,47,-0.9820,109,0.46683,83,-0.1151,100,0.18684,92,0.04532,76,-0.2552
ENSG00000180817,PPA1,3,-5.8462,79,-1.1158,240,0.98342,125,-0.4043,176,0.14454,237,0.64619,108,-0.6275
ENSG00000148730,EIF4EBP2,302,1.89281,53,-1.0689,68,-0.8759,145,0.52781,95,-0.1678,54,-1.0496,98,-0.1248
ENSG00000166228,PCBD1,69,0.24526,33,-0.9274,69,0.34186,88,0.65025,63,0.09254,24,-1.3574,50,-0.2812
ENSG00000107731,UNC5B,3,-3.0902,9,-1.3802,5,-2.6575,9,-1.4236,77,2.19570,78,2.22881,18,-0.3700
ENSG00000107738,VSIR,3,-4.1890,34,-0.6218,45,-0.2175,81,0.80223,134,1.74351,28,-0.9014,36,-0.5114
ENSG00000197746,PSAP,4528,1.99721,504,-1.6995,1313,-0.2943,1645,0.13868,945,-0.7435,1193,-0.3783,846,-0.9133
ENSG00000107742,SPOCK2,492,0.92918,160,-0.8975,484,1.39570,227,-0.3600,107,-1.5146,42,-2.9010,75,-2.0353
ENSG00000166295,ANAPC16,89,0.31426,49,-0.6361,63,-0.3195,86,0.25874,145,1.15494,64,-0.2207,40,-0.9625
ENSG00000168209,DDIT4,637,2.55861,19,-3.2752,42,-2.4419,173,0.05762,411,1.59095,55,-1.6980,79,-1.1558
ENSG00000148719,DNAJB12,3,-3.5675,21,-0.6686,42,0.63118,30,-0.1008,50,0.71195,47,0.61960,13,-1.4153
ENSG00000107745,MICU1,254,2.33328,32,-1.2857,82,0.27189,50,-0.5980,13,-2.5339,38,-1.0060,21,-1.9045
ENSG00000182180,MRPS16,174,1.94487,24,-1.4034,53,-0.2325,58,-0.0186,34,-0.8393,60,0.01929,23,-1.4455
ENSG00000138279,ANXA7,3,-5.1596,58,-0.8125,148,1.01802,106,0.13187,102,0.07055,129,0.45226,39,-1.4276
ENSG00000107758,PPP3CB,167,-0.6905,110,-1.3225,613,2.93491,59,-2.2445,50,-2.5054,70,-1.9917,23,-3.6122
ENSG00000166348,USP54,3,-4.0437,23,-1.0696,14,-2.0812,34,-0.4649,71,0.75853,201,2.94685,33,-0.4807
ENSG00000176986,SEC24C,56,0.97109,19,-0.8094,36,0.31588,23,-0.4881,1,-5.0233,49,0.74257,27,-0.2626
ENSG00000172586,CHCHD1,53,-0.0488,26,-1.1228,56,0.05012,130,1.51616,57,0.06222,30,-0.9143,27,-1.0809
ENSG00000214655,ZSWIM8,3,-3.3662,15,-0.9837,42,0.99946,7,-2.0112,27,-0.0600,51,0.99588,23,-0.3032
ENSG00000148660,CAMK2G,345,1.42740,78,-1.0468,193,0.54563,187,0.34115,101,-0.6532,23,-2.8644,57,-1.5035
ENSG00000156650,KAT6B,3,-3.7072,21,-0.7961,40,0.25870,36,0.02755,61,0.90661,35,-0.0200,44,0.33829
ENSG00000156671,SAMD8,49,-0.1613,29,-0.9865,44,-0.4385,43,-0.3990,88,0.80308,91,0.86133,59,0.12433
ENSG00000165637,VDAC2,16,-2.4580,52,-0.7441,90,0.17679,169,1.20665,83,-0.0069,120,0.60392,40,-1.1586
ENSG00000156113,KCNMA1,3,-5.5029,96,-0.4063,235,1.76586,51,-1.3647,166,0.47565,36,-1.8873,60,-1.1216
ENSG00000148606,POLR3A,3,-3.3266,12,-1.2332,57,2.14719,5,-2.5770,37,0.51306,10,-1.5374,8,-1.7814
ENSG00000138326,RPS24,1065,-0.1745,585,-1.1081,521,-1.5441,1047,-0.2011,2768,1.48399,1421,0.29583,2232,1.07943
ENSG00000108175,ZMIZ1,72,-0.1746,34,-1.3104,118,0.93034,73,-0.1463,64,-0.3661,62,-0.4061,64,-0.3681
ENSG00000108179,PPIF,340,3.05180,9,-3.1203,32,-1.5738,86,0.24822,8,-3.2666,81,0.15886,45,-0.7656
ENSG00000165424,ZCCHC24,120,-0.4406,84,-0.9977,62,-1.7318,176,0.17053,189,0.29280,400,1.64051,270,0.90204
ENSG00000189129,PLAC9,6,-2.9232,22,-1.0335,24,-1.1386,56,0.43443,220,3.37806,0,-5.7162,11,-2.0580
ENSG00000122359,ANXA11,99,0.13166,55,-0.7809,140,1.07083,80,-0.2016,99,0.13607,22,-2.1677,44,-1.1425
ENSG00000122378,PRXL2A,714,2.01930,114,-1.1405,208,-0.2619,329,0.55417,148,-0.7369,72,-1.8236,120,-1.0535
ENSG00000108219,TSPAN14,14,-1.4962,18,-1.1378,59,1.05172,2,-3.9806,56,0.61847,27,-0.5314,51,0.45627
ENSG00000165678,GHITM,348,0.41371,136,-1.0784,457,1.36210,211,-0.3975,136,-1.0744,118,-1.2915,116,-1.3203
ENSG00000107771,CCSER2,3,-4.2244,30,-0.8358,63,0.46501,26,-1.0378,70,0.52786,78,0.70935,64,0.37844
ENSG00000182771,GRID1,18,-0.1675,17,-0.2742,29,0.91107,1,-4.3898,7,-1.6112,33,0.83384,17,-0.2664
ENSG00000062650,WAPL,3,-3.0866,16,-0.6068,28,0.39215,20,-0.2653,34,0.63904,50,1.32747,3,-2.8103
ENSG00000122367,LDB3,3,-3.9316,9,-2.2946,30,-0.6822,0,-7.6906,57,0.51556,197,3.11989,21,-1.0619
ENSG00000173267,SNCG,5,-5.0380,115,-0.4066,289,1.89744,100,-0.6224,151,0.03483,25,-2.6619,68,-1.2068
ENSG00000148671,ADIRF,157,-1.7875,192,-1.4858,176,-1.9102,875,0.94545,2497,3.31031,103,-2.4060,154,-1.8150
