Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000181817,LSM10,38,-0.3964,48,-0.0808,90,0.97648,57,0.22481,35,-0.5804
ENSG00000116885,OSCP1,9,-0.9223,24,1.65110,2,-3.2476,0,-5.3571,13,-0.4485
ENSG00000116898,MRPS15,42,-0.5052,56,-0.1173,54,-0.1217,90,0.70752,59,0.03430
ENSG00000163873,GRIK3,0,-7.7503,36,1.05858,4,-2.8631,28,-0.0040,27,-0.0760
ENSG00000163875,MEAF6,59,-1.1528,160,1.00494,76,-0.7939,80,-0.6994,91,-0.5473
ENSG00000163877,SNIP1,21,0.44015,14,-0.3637,36,1.34680,7,-1.1567,13,-0.2712
ENSG00000134697,GNL2,23,0.53425,21,1.13139,1,-3.9004,0,-4.8701,11,-0.5471
ENSG00000116922,C1orf109,11,-0.3971,17,0.75739,9,-0.7302,13,-0.0949,9,-0.8152
ENSG00000183317,EPHA10,7,-1.0630,18,0.94903,1,-3.8185,14,0.01153,12,-0.3208
ENSG00000185090,MANEAL,13,-1.5792,49,1.35931,17,-1.1545,23,-0.6993,21,-0.9133
ENSG00000196449,YRDC,12,-0.5711,20,0.69064,19,0.15655,8,-1.0407,12,-0.6249
ENSG00000197982,C1orf122,475,1.04201,205,-0.6124,206,-0.3042,323,0.40219,284,0.21581
ENSG00000183431,SF3A3,50,0.16740,46,0.08296,50,0.15840,38,-0.2561,39,-0.2116
ENSG00000183520,UTP11,18,-1.1328,38,0.06981,28,-0.4178,86,1.37782,25,-0.6895
ENSG00000116954,RRAGC,58,0.36665,48,0.19690,38,-0.2779,32,-0.5557,41,-0.1691
ENSG00000174574,AKIRIN1,107,0.36340,97,0.47382,40,-1.1561,67,-0.3640,66,-0.4235
ENSG00000168653,NDUFS5,331,-1.1011,746,0.35202,510,-0.4447,1125,0.81720,478,-0.5871
ENSG00000127603,MACF1,177,0.44599,111,-0.5720,205,0.67947,146,0.13437,150,0.20160
ENSG00000090621,PABPC4,66,0.39039,41,-0.6513,54,0.07765,62,0.31157,72,0.60572
ENSG00000116983,HPCAL4,25,-3.8294,414,0.80961,172,-1.0420,298,-0.2083,343,0.01329
ENSG00000084072,PPIE,49,0.31859,41,0.07710,58,0.59060,25,-0.7344,31,-0.4246
ENSG00000168389,MFSD2A,26,-0.5370,24,-1.1730,152,2.52526,38,0.07618,28,-0.4594
ENSG00000131236,CAP1,186,0.53683,136,0.08299,161,0.29837,69,-0.9988,113,-0.2711
ENSG00000131238,PPT1,96,-0.3128,121,0.11171,152,0.41199,76,-0.6679,118,0.01129
ENSG00000259943,AL050341.2,17,-0.3407,23,0.19495,21,-0.0685,21,-0.0600,20,-0.0998
ENSG00000084073,ZMPSTE24,28,-0.6727,44,-0.0106,57,0.41009,58,0.42504,39,-0.2039
ENSG00000049089,COL9A2,159,3.73271,9,-2.2252,2,-3.1520,18,-0.4110,21,-0.2005
ENSG00000084070,SMAP2,31,-1.9935,155,1.21698,113,-0.0704,63,-0.9622,62,-1.0430
ENSG00000117016,RIMS3,17,-2.0236,80,0.78144,40,-0.7498,41,-0.7166,66,0.01369
ENSG00000066136,NFYC,43,-0.0084,50,0.63550,16,-1.5077,29,-0.6059,37,-0.2409
ENSG00000179862,CITED4,23,0.60707,18,0.69537,0,-6.8552,13,-0.2604,10,-0.6487
ENSG00000171793,CTPS1,3,-2.8288,22,0.46723,46,1.39014,6,-1.7539,13,-0.7038
ENSG00000010803,SCMH1,3,-2.1436,20,0.88643,11,-0.5791,14,-0.2147,12,-0.4392
ENSG00000204060,FOXO6,2,-3.1031,28,0.76498,48,1.16428,13,-0.8991,9,-1.4159
ENSG00000127124,HIVEP3,6,-1.7669,27,1.14674,5,-1.9309,22,0.08397,13,-0.7433
ENSG00000198815,FOXJ3,33,-0.9673,74,0.62815,35,-0.8930,84,0.45104,43,-0.6301
ENSG00000177181,RIMKLA,9,-1.6830,39,1.90788,0,-6.6771,12,-1.2486,15,-0.9360
ENSG00000127125,PPCS,40,-0.5668,59,0.05550,73,0.38275,85,0.62099,42,-0.5403
ENSG00000186409,CCDC30,22,0.69958,11,-0.7830,7,-1.0771,36,1.48209,15,0.12371
ENSG00000171960,PPIH,13,-0.4917,19,0.34700,11,-0.6578,20,0.19162,16,-0.1764
ENSG00000065978,YBX1,226,1.12328,74,-1.2045,232,1.16837,156,0.50117,118,0.06622
ENSG00000164008,C1orf50,21,-0.5277,31,0.06451,34,0.18990,46,0.68375,22,-0.4835
ENSG00000177868,SVBP,22,-0.6365,34,0.07893,55,0.77713,42,0.35201,22,-0.7028
ENSG00000117394,SLC2A1,80,-0.2639,32,-2.5030,576,3.47936,164,0.88759,48,-1.1224
ENSG00000117395,EBNA1BP2,35,-1.2668,95,0.69382,124,0.71199,41,-1.0013,46,-0.8990
ENSG00000066322,ELOVL1,283,4.44215,8,-3.1600,30,-0.2225,0,-7.0253,27,-0.4513
ENSG00000159479,MED8,22,0.24855,23,0.97649,7,-1.3496,5,-1.8042,12,-0.7085
ENSG00000198198,SZT2,25,0.86248,15,0.24992,10,-0.5879,2,-2.5283,14,-0.0609
ENSG00000178922,HYI,55,1.37732,15,-1.1707,46,1.05839,10,-1.2686,33,0.57843
ENSG00000142949,PTPRF,101,-0.2351,134,0.51924,121,0.05167,60,-1.0318,93,-0.3922
ENSG00000066135,KDM4A,22,0.27042,21,0.45197,0,-5.8606,17,-0.1206,18,-0.0121
ENSG00000126091,ST3GAL3,31,-0.3537,48,0.83777,14,-1.5292,12,-1.7575,38,-0.0447
ENSG00000117408,IPO13,220,1.86525,64,-0.4222,46,-0.7027,53,-0.5096,56,-0.4550
ENSG00000132768,DPH2,18,0.08399,18,0.17862,22,0.43174,27,0.71892,6,-1.6568
ENSG00000117410,ATP6V0B,210,-0.8775,481,1.14742,221,-0.8008,157,-1.3129,249,-0.6682
ENSG00000117411,B4GALT2,63,-0.1975,76,0.21968,46,-0.6747,67,-0.0891,75,0.07610
ENSG00000159214,CCDC24,3,-2.7890,23,0.23135,45,1.20189,14,-0.6759,18,-0.3149
ENSG00000178028,DMAP1,53,-0.3497,77,0.57539,47,-0.5127,59,-0.1864,49,-0.5044
ENSG00000117419,ERI3,136,-0.5674,231,0.63151,164,-0.2838,130,-0.6375,157,-0.3817
ENSG00000187147,RNF220,176,0.74899,123,0.39825,76,-0.5857,82,-0.4665,66,-0.8463
ENSG00000126106,TMEM53,11,-0.3420,15,0.06696,12,-0.2203,9,-0.6423,18,0.41992
ENSG00000142937,RPS8,1622,0.62125,809,-0.9025,1474,0.46536,2117,1.06815,1173,0.10953
ENSG00000117425,PTCH2,0,-4.1683,19,0.76179,5,-1.6508,29,0.95129,11,-0.6402
ENSG00000070785,EIF2B3,24,-0.3351,39,1.13541,12,-1.3373,14,-1.1132,19,-0.7991
ENSG00000126107,HECTD3,14,-0.6444,26,0.80308,21,-0.0433,3,-2.8199,18,-0.2764
ENSG00000126088,UROD,65,-0.4287,92,0.23782,88,0.02665,105,0.31262,66,-0.4493
ENSG00000132763,MMACHC,16,0.47456,12,0.12071,16,0.49238,2,-2.3871,11,-0.1373
ENSG00000117450,PRDX1,669,0.78901,322,-0.7294,736,0.95082,315,-0.4133,475,0.25857
ENSG00000117448,AKR1A1,50,-0.1785,56,0.01266,96,0.86943,47,-0.2542,42,-0.4601
ENSG00000132780,NASP,59,0.84943,32,-0.2336,24,-0.5509,46,0.43724,31,-0.2066
ENSG00000159592,GPBP1L1,40,0.16144,36,-0.0003,36,0.01912,32,-0.1628,36,-0.0176
ENSG00000159596,TMEM69,21,0.28207,17,-0.1187,25,0.53715,11,-0.7067,18,0.01338
ENSG00000086015,MAST2,31,-0.1015,40,0.71873,36,0.13888,17,-1.0548,18,-0.9872
ENSG00000117461,PIK3R3,6,-1.5346,20,0.64591,17,0.02475,2,-2.8310,19,0.18959
ENSG00000085998,POMGNT1,93,0.36551,81,0.35681,55,-0.4415,47,-0.6881,60,-0.3324
ENSG00000132128,LRRC41,58,0.02953,62,0.30571,50,-0.2102,45,-0.3669,49,-0.2657
ENSG00000173660,UQCRH,246,-1.3524,693,0.57044,429,-0.5156,818,0.50078,419,-0.5989
ENSG00000117480,FAAH,61,0.29489,60,0.68509,16,-1.7450,41,-0.3350,35,-0.6415
ENSG00000282881,TMEM275,2,-2.9754,22,1.65350,0,-6.9064,1,-3.3048,16,-0.0306
ENSG00000079277,MKNK1,14,-0.9476,24,-0.1542,52,1.13993,24,-0.1289,24,-0.1337
ENSG00000123472,ATPAF1,141,0.00449,142,0.02465,111,-0.3683,131,-0.1206,157,0.19213
ENSG00000159658,EFCAB14,176,1.71725,39,-1.3416,80,0.35938,52,-0.3146,92,0.67062
ENSG00000186377,CYP4X1,1,-4.8346,35,1.04020,40,0.63503,21,-0.4151,11,-1.4759
ENSG00000162368,CMPK1,138,0.28966,122,0.23846,100,-0.2145,111,-0.0552,85,-0.4985
ENSG00000162373,BEND5,22,0.19408,21,0.38499,13,-0.6188,24,0.38109,11,-0.8864
ENSG00000162374,ELAVL4,4,-5.2641,224,1.90525,51,-1.6936,66,-1.2925,88,-0.9354
ENSG00000185104,FAF1,45,0.23531,41,0.27390,40,0.07323,38,3.68278,24,-0.7838
ENSG00000123091,RNF11,195,-1.1143,512,1.03294,192,-1.1362,307,-0.4213,278,-0.6196
ENSG00000085832,EPS15,147,0.09624,146,0.19316,146,0.08691,109,-0.3764,118,-0.2677
ENSG00000117859,OSBPL9,52,1.53288,14,-1.1026,41,1.09466,7,-1.5199,25,0.35568
ENSG00000078618,NRDC,50,-0.6758,93,0.71704,26,-1.6559,105,0.47036,51,-0.7066
ENSG00000169213,RAB3B,9,-3.9463,189,1.38897,22,-2.7744,126,-0.1610,101,-0.5508
ENSG00000117862,TXNDC12,22,-0.5443,27,-0.4271,66,1.21065,45,0.57103,26,-0.3160
ENSG00000134717,BTF3L4,63,-0.3921,98,0.73295,63,-0.3938,43,-0.9778,62,-0.4596
ENSG00000157077,ZFYVE9,5,-2.7494,38,0.70174,28,-0.1991,24,-0.4264,29,-0.1238
ENSG00000134748,PRPF38A,27,0.04536,22,-0.6159,70,1.58832,20,-0.4365,25,-0.0788
ENSG00000134744,TUT4,34,0.38993,21,-0.6929,31,0.22404,46,0.88876,30,0.22435
ENSG00000162377,COA7,8,-1.2418,23,0.95247,5,-1.8997,16,-0.1819,15,-0.3627
ENSG00000162378,ZYG11B,45,-1.5171,149,0.79155,51,-1.3406,111,-0.1512,111,-0.1691
ENSG00000121310,ECHDC2,13,-0.3898,8,-1.9554,79,2.71002,4,-1.9848,29,0.91945
ENSG00000116171,SCP2,195,0.68571,113,-0.3830,146,0.21605,117,-0.1318,140,0.15932
ENSG00000162384,CZIB,51,-0.4192,64,-0.1441,128,1.06030,80,0.27913,47,-0.5697
ENSG00000162385,MAGOH,20,-0.9279,42,0.44695,41,0.15583,48,0.40071,22,-0.8623
ENSG00000157193,LRP8,21,-1.2711,52,0.19323,35,-0.5281,60,0.29677,56,0.21553
ENSG00000058804,NDC1,1,-3.1210,18,1.89258,6,-1.0809,0,-6.0813,8,-0.7173
ENSG00000058799,YIPF1,15,-0.3766,23,0.89510,7,-1.4144,6,-1.5781,17,-0.1858
ENSG00000081870,HSPB11,20,-1.2343,48,0.17481,57,0.34774,59,0.39332,38,-0.2971
ENSG00000116209,TMEM59,306,0.75170,178,-0.2396,274,0.56951,109,-0.8688,182,-0.0868
ENSG00000116221,MRPL37,39,-1.2152,109,0.91802,82,-0.1149,72,-0.3123,48,-0.9986
ENSG00000157216,SSBP3,62,-1.6710,236,0.95271,91,-1.1175,275,0.60935,90,-1.2055
ENSG00000243725,TTC4,24,0.20716,21,0.02746,33,0.70733,17,-0.2985,15,-0.5663
ENSG00000116133,DHCR24,210,0.13329,249,1.13619,133,-0.5762,80,-1.3345,72,-1.5889
ENSG00000162402,USP24,28,-0.2213,31,-0.1026,49,0.66894,27,-0.2784,32,-0.0100
ENSG00000162407,PLPP3,192,0.41032,64,-2.0331,420,1.76541,54,-1.5296,330,1.55853
ENSG00000162409,PRKAA2,5,-2.6008,37,1.05698,30,0.06780,21,-0.4976,16,-0.9584
ENSG00000173406,DAB1,2,-3.3022,31,1.10230,22,-0.1129,25,0.09343,10,-1.3120
ENSG00000162601,MYSM1,40,0.81978,26,0.31930,26,0.14787,13,-0.8994,12,-1.0550
ENSG00000177606,JUN,167,0.58253,86,-0.8914,428,2.27867,22,-2.4743,89,-0.4476
ENSG00000172456,FGGY,21,0.24043,17,-0.0682,18,0.00789,6,-1.6204,23,0.48549
ENSG00000134709,HOOK1,4,-2.4834,33,1.31848,13,-0.9839,8,-1.6981,20,-0.3523
ENSG00000134716,CYP2J2,54,2.74046,5,-1.7986,8,-0.5376,0,-4.6342,19,0.90552
ENSG00000162599,NFIA,210,1.63898,36,-1.9130,81,0.03415,112,0.55062,145,1.13826
ENSG00000162604,TM2D1,107,0.70700,78,0.46927,37,-0.9456,48,-0.5638,44,-0.7223
ENSG00000132849,PATJ,8,-1.6257,28,0.45221,39,0.69519,17,-0.5842,19,-0.4344
ENSG00000162607,USP1,40,1.01312,22,0.04082,11,-1.0525,6,-1.8207,24,0.20828
ENSG00000116641,DOCK7,27,0.12175,20,-0.6364,29,0.23599,22,-0.2430,41,0.87301
ENSG00000125703,ATG4C,79,2.62390,15,-0.6280,5,-1.8198,0,-5.3625,15,-0.3180
ENSG00000142856,ITGB3BP,21,0.61026,13,-0.2403,18,0.34079,16,0.17400,12,-0.3030
ENSG00000079739,PGM1,36,-0.1900,31,-0.8264,99,1.46098,18,-1.2063,61,0.71330
ENSG00000158966,CACHD1,19,-0.8599,32,-0.1419,29,-0.2131,26,-0.3947,52,0.78031
ENSG00000162437,RAVER2,16,-0.8283,26,-0.2375,57,1.16045,11,-1.3166,34,0.36077
ENSG00000162434,JAK1,24,-1.8161,86,0.20155,178,1.28835,71,-0.2087,50,-0.7948
ENSG00000162433,AK4,31,-1.1350,72,0.27581,39,-0.7961,38,-0.8533,93,0.60835
ENSG00000116675,DNAJC6,272,-0.4890,468,0.96337,136,-1.5296,320,-0.2397,235,-0.7655
ENSG00000213625,LEPROT,48,0.45779,17,-1.8516,92,1.56047,33,-0.1280,70,1.24284
ENSG00000184588,PDE4B,144,1.36680,60,-0.1543,85,0.47303,17,-1.9798,44,-0.5748
ENSG00000118473,SGIP1,50,-0.9797,111,0.64578,51,-0.9437,95,0.01383,79,-0.2949
ENSG00000198160,MIER1,31,0.20303,27,0.01032,16,-0.7915,30,0.18637,28,0.10027
ENSG00000142864,SERBP1,154,0.34317,112,-0.3329,174,0.53238,156,0.35744,112,-0.1842
ENSG00000116717,GADD45A,15,-0.6826,16,-1.0395,60,1.52884,55,1.34890,21,-0.2330
ENSG00000172380,GNG12,60,1.46613,4,-3.6437,74,1.86837,17,-0.5359,58,1.67854
ENSG00000162595,DIRAS3,1,-4.3927,24,-1.0059,9,-1.9238,72,1.19016,81,1.67493
ENSG00000116729,WLS,118,0.42130,44,-1.8314,379,2.54567,40,-1.2392,123,0.54031
ENSG00000033122,LRRC7,18,-1.9195,92,1.52853,15,-2.2420,32,-1.1213,46,-0.6076
ENSG00000066557,LRRC40,26,-0.2578,41,1.31218,6,-2.2529,19,-0.7468,15,-1.1508
ENSG00000116754,SRSF11,167,0.68249,108,-0.0354,77,-0.5321,108,-0.0147,101,-0.1399
ENSG00000118454,ANKRD13C,32,-0.0431,40,0.75551,13,-1.3823,28,-0.2384,22,-0.6798
ENSG00000197568,HHLA3,40,0.81771,25,0.12929,12,-1.0271,29,0.27106,17,-0.6165
ENSG00000050628,PTGER3,1,-2.5081,7,-0.2561,0,-5.9467,0,-4.4371,22,1.96795
ENSG00000132485,ZRANB2,110,0.41387,87,0.08832,69,-0.3252,80,-0.0885,75,-0.2099
ENSG00000172260,NEGR1,32,-2.5014,210,0.82742,76,-1.2403,147,-0.2371,167,-0.0433
ENSG00000178965,ERICH3,7,-3.3685,95,1.80338,14,-2.3590,28,-1.2942,43,-0.7240
ENSG00000116791,CRYZ,19,-0.7196,37,0.76170,25,-0.3096,15,-1.0411,24,-0.3770
ENSG00000162623,TYW3,21,-0.1233,24,0.19692,26,0.21606,7,-1.6901,25,0.17278
ENSG00000117054,ACADM,44,-0.0122,47,0.21054,39,-0.1923,19,-1.3083,51,0.22896
ENSG00000137955,RABGGTB,75,0.45347,59,0.13204,48,-0.2493,47,-0.2800,49,-0.2589
ENSG00000117069,ST6GALNAC5,6,-3.3801,91,1.64005,21,-1.6810,27,-1.3194,45,-0.6210
ENSG00000142892,PIGK,52,0.46749,46,0.65811,33,-0.2552,15,-1.4518,22,-0.8968
ENSG00000154027,AK5,96,-2.1610,561,1.60514,162,-1.3901,198,-1.0926,232,-0.9163
ENSG00000036549,AC118549.1,26,0.25277,22,-0.0816,5,-2.0840,40,0.95814,21,-0.0527
ENSG00000077254,USP33,71,-0.5089,124,0.97939,49,-1.0614,80,-0.3099,56,-0.9162
ENSG00000180488,MIGA1,69,-0.0909,91,0.93665,32,-1.2333,52,-0.5239,42,-0.9061
ENSG00000162613,FUBP1,31,-0.7960,56,0.17960,96,0.96019,26,-1.0961,46,-0.2272
ENSG00000162616,DNAJB4,50,0.26431,40,-0.1149,40,-0.0816,68,0.76821,31,-0.4916
ENSG00000117114,ADGRL2,0,-6.3388,26,0.06965,25,-0.0376,51,1.12884,24,-0.1064
ENSG00000137941,TTLL7,312,2.17493,81,-0.3077,12,-2.9611,51,-0.8478,63,-0.5718
ENSG00000142875,PRKACB,304,-0.3875,480,0.86039,236,-0.7728,309,-0.3637,236,-0.8341
ENSG00000117133,RPF1,21,-0.0516,26,0.70230,10,-1.1239,1,-4.5096,24,0.13832
ENSG00000174021,GNG5,64,0.04743,19,-2.6424,269,2.61286,95,0.68436,92,0.70699
ENSG00000117155,SSX2IP,9,-2.9588,83,1.04453,36,-0.9030,59,-0.1610,48,-0.4972
ENSG00000162642,C1orf52,46,-0.6554,90,1.02639,49,-0.5574,39,-0.9210,43,-0.8309
ENSG00000153904,DDAH1,156,-0.8144,260,-0.0624,319,0.29661,182,-0.5800,350,0.49853
ENSG00000117174,ZNHIT6,49,1.13220,24,-0.0239,14,-0.8284,16,-0.6308,22,-0.1760
ENSG00000122417,ODF2L,14,-1.1876,39,0.94966,0,-5.4293,46,0.60979,20,-0.7290
ENSG00000097033,SH3GLB1,125,1.68497,31,-1.0935,46,0.01875,31,-0.6126,65,0.63681
ENSG00000183291,SELENOF,141,0.22603,126,0.09353,151,0.33533,70,-0.8671,114,-0.1300
ENSG00000153936,HS2ST1,17,-1.8342,66,0.39576,51,-0.2237,34,-0.8641,74,0.38622
ENSG00000143013,LMO4,77,-2.4865,563,1.65435,174,-1.2835,275,-0.5897,183,-1.2814
ENSG00000065243,PKN2,36,0.85441,16,-0.8208,30,0.53752,32,0.66873,22,0.07351
ENSG00000137947,GTF2B,24,-0.3327,37,0.81203,25,-0.3075,19,-0.6801,18,-0.8521
ENSG00000137944,KYAT3,12,-1.4570,38,0.77549,5,-2.6311,48,0.67618,23,-0.5379
ENSG00000213516,RBMXL1,21,0.31309,15,-0.4123,45,1.56130,2,-3.0320,17,-0.0348
ENSG00000197147,LRRC8B,64,-0.2924,101,1.22902,34,-1.2512,43,-0.8963,37,-1.1801
ENSG00000171492,LRRC8D,138,1.84974,44,-0.1724,42,-0.1599,26,-0.8758,21,-1.2669
ENSG00000162664,ZNF326,50,0.60401,35,0.14320,15,-1.2102,26,-0.3979,34,0.02420
ENSG00000233593,LINC02609,16,-0.2377,18,-0.0616,14,-0.4367,14,-0.4709,26,0.58697
ENSG00000122482,ZNF644,52,0.93953,26,-0.3227,17,-0.7481,26,-0.1545,34,0.29030
ENSG00000189195,BTBD8,12,-2.6205,94,1.24707,21,-1.8380,92,0.41242,36,-1.1245
ENSG00000122484,RPAP2,13,-0.5107,16,-0.4641,0,-7.1076,57,1.90216,20,0.15438
ENSG00000067208,EVI5,42,0.66217,24,-0.4218,14,-1.0519,35,0.37472,36,0.46009
ENSG00000122406,RPL5,702,0.48129,413,-0.6942,809,0.71560,814,0.72448,508,-0.0382
ENSG00000154511,DIPK1A,70,0.78179,51,0.65069,15,-1.5723,19,-1.2365,28,-0.6836
ENSG00000143033,MTF2,11,-0.8235,22,0.39172,12,-0.7543,25,0.35768,17,-0.2011
ENSG00000117500,TMED5,74,1.22917,26,-0.8216,76,1.26544,12,-1.5577,36,0.06488
ENSG00000117505,DR1,64,0.15328,62,0.24833,50,-0.2306,63,0.12488,42,-0.5306
ENSG00000137942,FNBP1L,18,-1.0159,36,0.16475,58,0.82776,25,-0.4865,30,-0.2227
ENSG00000137936,BCAR3,9,-0.7484,5,-2.4656,50,2.07120,50,2.07925,17,0.25322
ENSG00000067334,DNTTIP2,53,0.67407,35,0.05952,19,-0.9234,37,0.12337,30,-0.2478
ENSG00000023909,GCLM,19,-0.4963,29,0.21011,47,0.89535,16,-0.8011,20,-0.4594
ENSG00000117528,ABCD3,79,1.02862,40,-0.1358,23,-0.8851,12,-1.9003,54,0.43278
ENSG00000117525,F3,50,-0.1080,19,-2.3645,175,2.01677,22,-1.3565,132,1.76838
ENSG00000117519,CNN3,285,0.98485,64,-2.1240,472,1.89524,83,-0.9687,287,1.14951
ENSG00000172339,ALG14,33,0.91448,20,0.36621,21,0.21054,1,-4.1005,12,-0.6969
ENSG00000152078,TLCD4,22,-0.3197,27,0.01918,27,0.00770,6,-2.0584,39,0.66249
ENSG00000122481,RWDD3,20,-0.1939,22,-0.0889,17,-0.4424,26,0.23752,27,0.30923
ENSG00000228971,LINC02607,5,-4.2494,142,1.97020,19,-2.4685,117,0.29349,19,-2.5499
ENSG00000117569,PTBP2,97,0.67167,70,0.34634,50,-0.3746,20,-1.7746,54,-0.2751
ENSG00000225206,MIR137HG,0,-7.2492,17,1.26889,2,-2.6904,17,0.50227,7,-0.8467
ENSG00000162627,SNX7,21,-0.0625,23,0.07636,39,0.89533,27,0.32931,10,-1.2690
ENSG00000117598,PLPPR5,9,-1.8036,42,1.44473,4,-2.7586,17,-0.9243,23,-0.5051
ENSG00000117600,PLPPR4,23,-3.1818,280,1.76534,98,-1.0792,111,-0.8818,89,-1.2932
ENSG00000099260,PALMD,3,-2.2053,16,0.05544,20,0.39579,26,0.84165,13,-0.2838
ENSG00000162688,AGL,31,0.02944,29,-0.1572,46,0.65455,24,-0.3982,31,0.02161
ENSG00000117620,SLC35A3,31,0.64309,21,0.08089,14,-0.6082,8,-1.3310,23,0.20769
ENSG00000156875,MFSD14A,62,0.40939,53,0.35737,43,-0.1740,21,-1.2153,40,-0.3211
ENSG00000137992,DBT,9,-1.5584,30,0.68468,17,-0.5535,4,-2.6906,31,0.37110
ENSG00000137996,RTCA,33,-0.7261,66,0.91586,52,-0.0253,45,-0.2460,22,-1.4248
ENSG00000181656,GPR88,0,-5.8960,35,2.88872,16,-0.5054,6,-1.8564,0,-6.8234
ENSG00000162694,EXTL2,16,-1.3486,43,0.41090,32,-0.3031,77,1.12359,18,-1.1808
ENSG00000117543,DPH5,14,0.08157,15,0.31396,20,0.59534,0,-6.2012,13,-0.1229
ENSG00000170989,S1PR1,43,-0.5173,19,-2.5885,249,2.54322,35,-0.8131,128,1.46618
ENSG00000118733,OLFM3,0,-8.7321,53,2.10121,1,-4.6205,20,-0.8821,20,-0.9842
ENSG00000185946,RNPC3,4,-2.1289,16,-0.6421,4,-2.3861,66,2.05809,25,0.45418
ENSG00000198890,PRMT6,12,-0.8733,25,0.64256,20,-0.0494,4,-2.2935,21,0.01054
ENSG00000162631,NTNG1,1,-6.0522,101,2.50104,29,-1.2209,15,-2.1717,21,-1.8270
ENSG00000162636,FAM102B,5,-3.4575,81,1.83378,37,-0.6615,34,-0.7729,18,-1.8129
ENSG00000162639,HENMT1,8,-1.9451,36,0.64957,14,-1.1214,54,0.90687,19,-0.7839
ENSG00000134186,PRPF38B,40,0.14088,32,-0.4224,42,0.22847,63,0.87887,35,-0.0865
ENSG00000116266,STXBP3,135,1.71206,45,-0.2504,33,-0.5987,13,-1.9108,44,-0.1845
ENSG00000121957,GPSM2,97,2.56353,11,-1.7338,12,-0.9820,20,-0.2211,33,0.64212
ENSG00000121940,CLCC1,26,-0.0528,24,-0.3527,61,1.36529,16,-0.7480,25,-0.1210
ENSG00000085433,WDR47,24,-2.5130,178,1.60700,53,-1.3405,90,-0.5462,62,-1.1819
ENSG00000197780,TAF13,81,0.26830,74,0.29018,35,-1.0087,67,-0.0351,59,-0.2339
ENSG00000215717,TMEM167B,72,0.46991,54,-0.0073,57,0.08230,42,-0.3705,49,-0.1516
ENSG00000116299,KIAA1324,4,-2.9221,40,1.56364,1,-4.6420,19,-0.6429,21,-0.4971
ENSG00000031698,SARS,122,-0.6651,224,0.71601,136,-0.5006,152,-0.3239,136,-0.5422
ENSG00000143126,CELSR2,113,-0.0966,156,1.17458,40,-1.6587,38,-1.7382,77,-0.7314
ENSG00000134222,PSRC1,66,1.44919,29,0.18219,15,-0.8697,8,-1.8164,19,-0.6233
ENSG00000134243,SORT1,481,1.42247,224,0.33987,64,-1.7534,102,-1.0625,119,-0.8989
ENSG00000143106,PSMA5,79,0.16957,84,0.70920,56,-0.3494,35,-1.0456,43,-0.8082
ENSG00000174151,CYB561D1,7,-1.4017,24,1.04782,16,-0.2308,12,-0.6255,11,-0.9137
ENSG00000181754,AMIGO1,18,-1.1904,54,1.21517,21,-0.9697,11,-1.9303,32,-0.4293
ENSG00000065135,GNAI3,26,0.13601,20,-0.5803,45,1.00748,7,-1.7634,35,0.69832
ENSG00000116337,AMPD2,26,-1.9048,105,0.56511,77,-0.2636,109,0.28064,72,-0.3946
ENSG00000168765,GSTM4,34,0.38940,23,-0.4203,20,-0.4505,20,-0.3973,41,0.77807
ENSG00000134184,GSTM1,32,0.79392,5,-2.9864,79,2.43958,14,-0.5382,39,1.26429
ENSG00000134201,GSTM5,60,1.33402,5,-3.4208,62,1.41278,14,-0.9214,73,2.07471
ENSG00000134202,GSTM3,216,-0.0614,183,-0.6364,409,0.97166,126,-0.8849,334,0.71993
ENSG00000184371,CSF1,36,1.06865,2,-4.2101,138,4.04548,10,-0.9814,14,-0.4809
ENSG00000168710,AHCYL1,450,0.71754,164,-1.4912,720,1.53029,259,-0.1634,440,0.77110
ENSG00000143093,STRIP1,14,-1.7353,60,1.19217,32,-0.5413,19,-1.2950,32,-0.5931
ENSG00000197106,SLC6A17,17,-3.4200,221,1.17076,90,-0.9652,173,0.03045,105,-0.8007
ENSG00000116396,KCNC4,9,-3.2722,95,0.50705,69,-0.2950,58,-0.5701,99,0.30823
ENSG00000162775,RBM15,23,1.13267,13,0.54137,1,-3.2387,1,-3.3007,10,-0.2456
ENSG00000134248,LAMTOR5,143,-0.2620,169,-0.0131,237,0.54072,147,-0.2232,162,-0.0770
ENSG00000177301,KCNA2,31,-1.0113,81,1.28860,18,-1.8135,25,-1.3321,45,-0.5116
ENSG00000259834,AL365361.1,3,-2.4228,22,0.76068,40,1.26216,9,-1.0151,6,-1.7042
ENSG00000121931,LRIF1,18,0.31846,17,0.56296,5,-1.6669,9,-0.6769,13,-0.2676
ENSG00000156171,DRAM2,50,1.82597,13,-0.6715,32,1.04501,5,-1.8097,10,-0.7659
ENSG00000134255,CEPT1,54,1.32746,23,-0.1080,13,-0.8652,24,0.00073,17,-0.5759
ENSG00000116455,WDR77,11,-1.2381,31,1.00389,15,-0.6971,12,-1.0244,19,-0.4249
