Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000106245,BUD31,112,0.26684,94,-0.0056,80,-0.2662,95,0.02351,92,-0.0402,113,0.28893,89,-0.0952,70,-0.4864,117,0.37052
ENSG00000160917,CPSF4,112,2.20843,29,-0.0861,23,-0.4567,31,0.03211,10,-1.6270,16,-0.9764,15,-1.0173,39,0.43370,14,-1.2328
ENSG00000241468,ATP5MF,112,-2.2980,508,-0.0295,579,0.19494,600,0.25589,645,0.34798,719,0.52182,664,0.39504,495,-0.0761,365,-0.5777
ENSG00000197343,ZNF655,112,2.05065,28,-0.2688,26,-0.3927,24,-0.5346,10,-1.6925,26,-0.3935,40,0.27989,22,-0.6438,35,0.11601
ENSG00000106261,ZKSCAN1,112,1.69337,45,0.16017,22,-0.9520,36,-0.1780,18,-1.1766,21,-0.9731,35,-0.2289,31,-0.4344,57,0.60730
ENSG00000168090,COPS6,112,-0.0492,97,-0.2672,79,-0.6202,117,0.02850,133,0.22387,168,0.59501,144,0.35548,122,0.09783,104,-0.1741
ENSG00000106290,TAF6,112,1.35010,27,-0.9029,34,-0.6021,62,0.41637,18,-1.4889,52,0.09160,56,0.22630,35,-0.5654,54,0.18463
ENSG00000188186,LAMTOR4,112,-1.1171,306,0.43349,235,0.01633,265,0.22209,217,-0.1071,302,0.41086,256,0.15014,236,0.02705,180,-0.4280
ENSG00000146826,MAP11,112,1.61716,19,-1.1541,21,-1.1221,33,-0.4020,28,-0.6044,42,-0.0016,38,-0.1614,43,0.05021,56,0.51018
ENSG00000239521,CASTOR3,112,1.49608,63,0.52770,25,-0.9106,39,-0.2400,23,-1.0146,43,-0.0515,49,0.13555,35,-0.3927,47,0.08082
ENSG00000146834,MEPCE,112,2.37283,19,-0.5798,16,-0.9001,24,-0.2537,12,-1.2890,33,0.24012,16,-0.8040,19,-0.6667,28,-0.0015
ENSG00000160813,PPP1R35,112,2.55382,15,-0.8152,9,-1.6576,17,-0.6441,15,-0.8038,23,-0.1524,26,0.02855,18,-0.6184,28,0.15120
ENSG00000166925,TSC22D4,112,-0.9161,700,2.10532,248,0.34452,291,0.62962,193,-0.0824,49,-2.1346,78,-1.4418,63,-1.8445,155,-0.4546
ENSG00000166924,NYAP1,112,2.61625,29,0.24209,6,-2.0982,18,-0.5067,27,0.13556,20,-0.3084,5,-2.3561,10,-1.4402,31,0.38810
ENSG00000106351,AGFG2,112,3.27836,20,0.11334,9,-1.1260,13,-0.6525,2,-3.3048,18,-0.0766,2,-3.2866,8,-1.4014,16,-0.2177
ENSG00000106330,MOSPD3,112,2.76383,28,0.26910,13,-0.9684,14,-0.7769,9,-1.3515,15,-0.7053,20,-0.2013,17,-0.5337,16,-0.6022
ENSG00000077080,ACTL6B,112,0.89405,15,-2.1049,29,-1.2701,34,-1.0240,87,0.48591,89,0.52288,94,0.61301,85,0.50272,69,0.12430
ENSG00000172354,GNB2,112,-0.8753,146,-0.4747,123,-0.7831,177,-0.1912,205,0.05317,315,0.74202,273,0.50731,226,0.22382,237,0.31141
ENSG00000172336,POP7,112,0.76159,40,-0.8350,53,-0.4512,57,-0.3293,100,0.57756,112,0.75958,68,-0.0349,66,-0.0880,59,-0.2545
ENSG00000146828,SLC12A9,112,3.26495,22,0.25068,6,-1.6331,15,-0.3548,15,-0.3267,8,-1.3376,9,-1.0490,6,-1.7711,12,-0.6840
ENSG00000087087,SRRT,112,2.33660,27,-0.1074,16,-0.8937,10,-1.6508,33,0.22376,36,0.36825,20,-0.5136,23,-0.3869,23,-0.3469
ENSG00000087085,ACHE,112,1.87886,16,-1.2107,16,-1.2857,26,-0.5231,127,2.11854,39,0.10414,13,-1.4845,21,-0.8446,19,-1.0609
ENSG00000227053,AC105446.1,112,3.18907,4,-2.3022,11,-0.9338,7,-1.6588,14,-0.4579,33,0.85274,29,0.63532,13,-0.6545,0,-5.4800
ENSG00000106367,AP1S1,112,-0.7328,84,-1.1566,117,-0.7113,151,-0.2967,148,-0.2994,390,1.25749,144,-0.3438,263,0.67198,201,0.18762
ENSG00000128564,VGF,112,-1.4733,85,-1.8780,148,-1.1259,168,-0.9182,1393,2.76678,409,0.51499,72,-2.1096,324,0.15776,246,-0.3069
ENSG00000106400,ZNHIT1,112,-0.3664,171,0.29803,138,-0.0397,124,-0.2222,130,-0.1307,157,0.16164,147,0.06327,195,0.55930,105,-0.5015
ENSG00000214253,FIS1,112,-1.2996,408,0.70112,255,-0.0497,258,-0.0297,326,0.33839,316,0.28641,293,0.17090,268,0.03375,200,-0.4552
ENSG00000128581,IFT22,112,0.80553,47,-0.5351,66,-0.0373,52,-0.4282,51,-0.4271,74,0.14617,75,0.17383,83,0.35248,58,-0.2599
ENSG00000160963,COL26A1,112,1.88096,4,-3.2378,22,-0.7724,4,-3.1120,0,-5.7254,60,0.80480,78,1.23262,65,1.05215,17,-1.1988
ENSG00000233123,LINC01007,112,1.76995,4,-3.1716,20,-1.0289,2,-4.3031,0,-7.4562,8,-2.2298,179,2.71700,71,1.10842,6,-2.8217
ENSG00000257923,CUX1,112,2.03924,32,-0.0546,27,-0.3209,21,-0.7153,31,-0.0904,7,-2.1986,43,0.38792,30,-0.1621,25,-0.4801
ENSG00000128563,PRKRIP1,112,2.29051,19,-0.6162,16,-0.9720,18,-0.8209,13,-1.2139,26,-0.1727,33,0.16475,26,-0.2158,30,0.02774
ENSG00000160991,ORAI2,112,1.25322,37,-0.4989,31,-0.8217,36,-0.6016,59,0.21109,55,0.09178,11,-2.2296,46,-0.1869,85,0.90207
ENSG00000160993,ALKBH4,112,2.49680,10,-1.4334,14,-1.0606,11,-1.3290,20,-0.4080,30,0.19454,20,-0.3999,23,-0.2168,28,0.08498
ENSG00000161036,LRWD1,112,2.64052,14,-0.8398,14,-0.9445,8,-1.7647,19,-0.4305,38,0.66829,19,-0.4207,25,-0.0082,14,-0.8859
ENSG00000005075,POLR2J,112,0.17737,120,0.29001,112,0.19650,89,-0.1984,115,0.22542,89,-0.1730,61,-0.7421,107,0.11412,92,-0.1271
ENSG00000267368,UPK3BL1,112,2.23455,32,0.10372,18,-0.8524,26,-0.2624,16,-0.9598,27,-0.1486,22,-0.4600,25,-0.3112,23,-0.4555
ENSG00000170632,ARMC10,112,1.15917,52,-0.0728,35,-0.7019,42,-0.4254,68,0.34027,82,0.64516,67,0.31341,44,-0.3706,43,-0.3871
ENSG00000161048,NAPEPLD,112,1.79272,23,-0.7638,15,-1.4715,30,-0.3768,21,-0.9147,49,0.38937,61,0.75528,21,-0.9763,49,0.42467
ENSG00000105819,PMPCB,112,1.35507,34,-0.5392,25,-1.0937,37,-0.4375,32,-0.6146,59,0.29749,53,0.12224,51,0.08046,58,0.31306
ENSG00000105821,DNAJC2,112,2.15361,14,-1.1627,13,-1.4363,20,-0.7238,36,0.20292,22,-0.5546,24,-0.3929,19,-0.8412,49,0.78438
ENSG00000161057,PSMC2,112,0.74642,64,-0.1298,32,-1.2352,75,0.11874,66,-0.0894,113,0.76711,66,-0.0793,62,-0.2108,75,0.11282
ENSG00000189056,RELN,112,1.00727,36,-0.7749,62,0.07032,12,-2.4932,64,0.11931,9,-2.7514,258,2.56456,74,0.36765,1,-5.8880
ENSG00000164815,ORC5,112,2.62897,12,-1.0324,7,-1.9602,16,-0.6925,14,-0.8272,24,-0.0670,19,-0.3896,26,0.06028,22,-0.1930
ENSG00000005483,KMT2E,112,1.53596,58,0.45036,31,-0.5894,54,0.35496,20,-1.1869,29,-0.6078,44,0.00663,33,-0.4672,36,-0.3342
ENSG00000135250,SRPK2,112,-0.5114,93,-0.7858,93,-0.8478,158,0.02852,142,-0.1409,152,-0.0346,226,0.59019,134,-0.2520,265,0.95829
ENSG00000135249,RINT1,112,3.18269,10,-0.9876,9,-1.2261,14,-0.5003,7,-1.4445,19,-0.0251,21,0.08609,7,-1.5151,12,-0.7684
ENSG00000008282,SYPL1,112,2.63352,66,1.60875,11,-1.2974,26,0.10636,0,-6.5195,5,-2.3672,14,-0.9039,15,-0.8115,11,-1.2587
ENSG00000105835,NAMPT,112,1.83103,19,-1.0235,20,-0.9819,23,-0.7780,12,-1.7219,72,1.06768,28,-0.4469,41,0.18302,36,-0.0460
ENSG00000005249,PRKAR2B,112,0.66813,41,-0.8768,36,-1.1522,54,-0.5139,101,0.51160,118,0.76079,35,-1.1220,59,-0.3630,124,0.95372
ENSG00000105856,HBP1,112,3.24701,16,-0.2814,11,-0.8042,8,-1.2880,6,-1.5682,10,-1.0177,11,-0.8436,15,-0.4119,12,-0.7255
ENSG00000164597,COG5,112,2.94258,11,-0.9874,11,-1.0325,11,-0.9998,3,-2.9693,23,0.11597,34,0.72897,17,-0.3916,9,-1.3224
ENSG00000172209,GPR22,112,1.82612,9,-2.0905,19,-1.0427,16,-1.3448,9,-2.0324,57,0.65983,60,0.75260,69,1.12651,15,-1.4787
ENSG00000075790,BCAP29,112,0.32387,37,-1.3656,44,-1.1753,63,-0.5940,84,-0.1232,167,0.97849,144,0.73797,126,0.57355,86,-0.0990
ENSG00000233705,SLC26A4-AS1,112,0.25395,20,-2.2877,89,-0.1037,78,-0.3184,33,-1.6066,257,1.64845,164,0.87219,116,0.34908,41,-1.3470
ENSG00000105879,CBLL1,112,3.00302,15,-0.5438,8,-1.4258,9,-1.2829,11,-0.9779,28,0.45963,13,-0.7642,17,-0.3841,14,-0.7094
ENSG00000091140,DLD,112,0.59217,36,-1.1402,39,-1.0778,81,0.09629,85,0.15320,132,0.86628,88,0.20850,76,-0.0099,76,-0.0155
ENSG00000091129,NRCAM,112,-0.9677,146,-0.5680,148,-0.5803,184,-0.2273,125,-0.8043,410,1.07711,231,0.14690,263,0.38859,262,0.37935
ENSG00000135241,PNPLA8,112,1.10040,49,-0.2281,31,-0.9908,60,0.10344,59,0.07045,54,-0.0567,63,0.16743,54,-0.0678,54,-0.0805
ENSG00000177683,THAP5,112,2.01399,34,0.00733,14,-1.4158,32,-0.1051,16,-1.1020,31,-0.1419,27,-0.3685,33,-0.0327,31,-0.1195
ENSG00000128590,DNAJB9,112,1.49001,33,-0.4707,26,-0.8895,19,-1.3450,37,-0.2794,58,0.40812,61,0.46822,53,0.27345,44,-0.0421
ENSG00000173114,LRRN3,112,1.15955,33,-0.7497,30,-0.9755,49,-0.1755,57,0.06222,24,-1.2300,114,1.19890,30,-0.9868,76,0.57886
ENSG00000128512,DOCK4,112,0.64948,48,-0.6744,30,-1.4447,50,-0.6404,48,-0.6621,31,-1.2908,101,0.49375,110,0.69297,122,0.89413
ENSG00000198839,ZNF277,112,2.56915,19,-0.4191,9,-1.6026,10,-1.4345,9,-1.4763,20,-0.3622,28,0.14159,22,-0.2776,31,0.33297
ENSG00000006652,IFRD1,112,1.91901,22,-0.7198,25,-0.5857,15,-1.3134,14,-1.3907,38,0.11699,43,0.30419,47,0.46943,29,-0.3100
ENSG00000164603,BMT2,112,2.69645,12,-0.9925,8,-1.6236,17,-0.5658,13,-0.9363,17,-0.5158,22,-0.1438,21,-0.1887,22,-0.1659
ENSG00000164604,GPR85,112,2.44732,14,-0.9760,11,-1.4443,15,-0.9465,28,0.06565,32,0.23716,17,-0.7181,25,-0.1662,25,-0.1505
ENSG00000214194,SMIM30,112,1.86958,52,0.55719,36,-0.0399,39,0.11270,13,-1.4824,40,0.15129,19,-0.9681,17,-1.1714,27,-0.5052
ENSG00000198898,CAPZA2,112,-0.5965,109,-0.6397,124,-0.4714,131,-0.3790,190,0.22784,248,0.65033,197,0.27760,191,0.25821,197,0.30550
ENSG00000004866,ST7,112,3.06273,9,-1.1984,10,-1.0643,10,-1.1251,10,-1.0229,18,-0.1885,16,-0.3663,11,-0.9808,19,-0.1010
ENSG00000077063,CTTNBP2,112,2.93049,15,-0.5750,11,-1.1367,7,-1.7337,22,0.00097,13,-0.7893,12,-0.8235,14,-0.6494,22,0.05108
ENSG00000128534,LSM8,112,2.34443,26,-0.1221,17,-0.7973,18,-0.7054,19,-0.6224,18,-0.6920,30,0.09224,24,-0.2975,23,-0.3397
ENSG00000184408,KCND2,112,2.11199,15,-1.1461,14,-1.3092,14,-1.2963,71,1.28843,13,-1.3871,35,0.14997,39,0.32848,19,-0.8593
ENSG00000196937,FAM3C,112,-0.6489,50,-1.8433,94,-0.9746,158,-0.1319,217,0.38246,315,0.99149,230,0.47366,228,0.50927,167,-0.0384
ENSG00000106278,PTPRZ1,112,0.22080,167,0.86706,119,0.35538,146,0.72971,89,-0.1361,46,-1.1193,75,-0.4008,73,-0.4725,48,-1.1336
ENSG00000081803,CADPS2,112,3.02253,6,-1.7514,9,-1.2507,8,-1.4821,1,-4.2135,92,2.58632,0,-5.6830,0,-6.8142,13,-0.7305
ENSG00000128609,NDUFA5,112,-1.4539,211,-0.4981,266,-0.1578,321,0.16355,279,-0.0724,427,0.60665,344,0.25984,332,0.22382,291,-0.0035
ENSG00000106299,WASL,112,-0.0946,72,-0.7652,84,-0.5761,132,0.18288,79,-0.6301,144,0.30205,106,-0.1696,125,0.08713,175,0.68323
ENSG00000170775,GPR37,112,2.21052,151,2.85789,10,-1.6770,9,-1.8023,28,-0.1454,9,-1.8623,7,-2.1147,7,-2.3198,19,-0.7888
ENSG00000179603,GRM8,112,3.06159,2,-3.0934,5,-2.2418,13,-0.7432,2,-3.4984,34,0.79267,5,-1.9376,18,-0.2184,21,0.01433
ENSG00000004059,ARF5,112,-0.5846,59,-1.5402,122,-0.4787,80,-1.1488,97,-0.7918,287,0.90641,391,1.43447,259,0.82435,127,-0.4162
ENSG00000197157,SND1,112,1.50518,56,0.34748,23,-1.0868,28,-0.7704,31,-0.5734,58,0.42075,34,-0.3946,47,0.09097,47,0.09306
ENSG00000128594,LRRC4,112,1.44684,10,-2.2377,23,-1.1360,29,-0.7372,19,-1.3331,44,-0.0835,81,0.90771,57,0.36468,58,0.39489
ENSG00000106348,IMPDH1,112,2.26422,23,-0.3794,18,-0.7819,30,0.01507,15,-0.9883,19,-0.6417,30,0.00760,17,-0.9327,28,-0.0681
ENSG00000128595,CALU,112,1.24618,53,0.04422,29,-0.9391,19,-1.5731,59,0.21518,62,0.28182,54,0.07188,58,0.17924,61,0.27342
ENSG00000128596,CCDC136,112,0.36432,20,-2.2122,66,-0.4932,47,-1.0210,90,0.02670,37,-1.3280,323,2.21864,127,0.63248,45,-1.0819
ENSG00000128524,ATP6V1F,112,-1.6106,237,-0.4846,285,-0.2155,362,0.18991,457,0.54430,515,0.73739,337,0.06074,343,0.09438,289,-0.1931
ENSG00000064419,TNPO3,112,2.52837,9,-1.5105,10,-1.4384,21,-0.3301,10,-1.4081,13,-1.0720,10,-1.4770,28,0.10547,33,0.42718
ENSG00000158467,AHCYL2,112,2.70163,30,0.32586,18,-0.4712,22,-0.1528,5,-2.3524,4,-2.5934,23,-0.0543,17,-0.5959,13,-0.9496
ENSG00000128578,STRIP2,112,3.25605,5,-1.7960,2,-2.9312,3,-2.5591,10,-1.0033,11,-0.8091,12,-0.6944,25,0.49986,17,-0.1439
ENSG00000240204,SMKR1,112,2.61283,8,-1.6579,14,-0.9531,10,-1.4437,13,-0.9904,18,-0.5090,26,0.08570,41,0.86520,10,-1.4472
ENSG00000186591,UBE2H,112,1.09673,48,-0.2441,37,-0.7115,52,-0.1271,46,-0.3198,32,-0.8582,65,0.21540,76,0.51512,51,-0.1672
ENSG00000128607,KLHDC10,112,1.44392,29,-0.6882,34,-0.5083,29,-0.7338,47,0.04275,43,-0.1049,39,-0.2522,52,0.20589,49,0.11391
ENSG00000106477,CEP41,112,2.08993,13,-1.3122,9,-1.9198,16,-1.1126,49,0.65437,26,-0.3304,27,-0.2913,34,0.08150,38,0.26244
ENSG00000106484,MEST,112,2.02077,25,-0.4712,13,-1.5012,17,-1.1174,26,-0.3792,19,-0.8767,15,-1.1595,38,0.20952,53,0.79336
ENSG00000286214,AUXG01000058.1,112,-0.8475,85,-1.2524,110,-0.9254,218,0.19978,199,0.03509,237,0.30861,125,-0.6797,215,0.17380,342,1.02420
ENSG00000231721,LINC-PINT,112,2.54979,11,-1.2289,15,-0.8864,19,-0.4713,35,0.45299,21,-0.3406,10,-1.3423,24,-0.1285,16,-0.8146
ENSG00000128585,MKLN1,112,1.62603,40,-0.0547,31,-0.4930,36,-0.2589,31,-0.4717,28,-0.5893,30,-0.5187,35,-0.2859,49,0.28072
ENSG00000128567,PODXL,112,3.04298,23,0.18259,15,-0.5358,10,-1.1489,7,-1.4938,12,-0.7919,15,-0.4767,16,-0.4087,9,-1.3266
ENSG00000221866,PLXNA4,112,2.59397,6,-2.0145,12,-1.1380,19,-0.4991,0,-6.8587,44,0.88158,0,-4.9613,35,0.55433,18,-0.5931
ENSG00000106554,CHCHD3,112,2.11314,27,-0.2389,19,-0.8411,13,-1.3976,37,0.24050,66,1.15752,29,-0.1742,20,-0.7909,21,-0.6769
ENSG00000131558,EXOC4,112,1.31895,35,-0.5159,30,-0.8240,41,-0.2972,31,-0.7095,59,0.27395,44,-0.1970,30,-0.8168,81,0.87015
ENSG00000205060,SLC35B4,112,1.88243,17,-1.0949,22,-0.7732,18,-1.1161,46,0.36359,39,0.12034,24,-0.6014,31,-0.2416,45,0.35473
ENSG00000085662,AKR1B1,112,-0.0637,87,-0.4543,82,-0.5789,80,-0.6178,124,0.10245,145,0.34638,143,0.32708,155,0.49891,134,0.24633
ENSG00000172331,BPGM,112,2.20645,19,-0.6851,20,-0.7056,14,-1.2769,35,0.18989,42,0.48334,27,-0.1971,37,0.34830,11,-1.6163
ENSG00000122786,CALD1,112,2.52247,64,1.44890,14,-0.9593,14,-0.9890,6,-2.0413,6,-2.1163,20,-0.4336,31,0.27610,7,-1.9750
ENSG00000080802,CNOT4,112,2.49534,16,-0.7555,13,-1.1685,31,0.26092,4,-2.7774,12,-1.2052,23,-0.1924,25,-0.0841,20,-0.4384
ENSG00000243317,STMP1,112,1.62415,62,0.63505,43,0.06114,38,-0.1491,61,0.59022,22,-0.9353,40,-0.0554,25,-0.8277,16,-1.5017
ENSG00000105887,MTPN,112,-1.1254,131,-0.8857,154,-0.6907,257,0.16232,176,-0.4353,298,0.37925,268,0.21339,267,0.22481,351,0.72074
ENSG00000105894,PTN,112,-0.9277,414,1.13809,271,0.49087,396,1.21394,190,-0.1162,62,-1.8099,120,-0.8171,91,-1.3022,126,-0.8015
ENSG00000157680,DGKI,112,2.21050,14,-1.1737,9,-1.8971,22,-0.5638,19,-0.6806,8,-2.0065,18,-0.8282,27,-0.1953,56,1.08508
ENSG00000122779,TRIM24,112,2.47906,21,-0.3480,16,-0.8571,11,-1.3877,22,-0.3174,19,-0.5332,29,0.13569,27,-0.0032,19,-0.5482
ENSG00000122778,KIAA1549,112,2.71230,2,-3.2342,9,-1.5437,17,-0.5973,13,-0.9554,30,0.37508,30,0.36656,18,-0.4358,18,-0.4457
ENSG00000157741,UBN2,112,2.99831,19,-0.1578,5,-2.1266,18,-0.2703,18,-0.2406,8,-1.4729,10,-1.0742,15,-0.5765,16,-0.4419
ENSG00000164898,FMC1,112,1.56812,80,0.99477,35,-0.3583,38,-0.2119,26,-0.7465,43,-0.0109,49,0.21052,28,-0.6934,24,-0.9349
ENSG00000146963,LUC7L2,112,1.35687,57,0.26172,44,-0.1638,27,-0.9349,25,-0.9910,43,-0.2047,48,-0.0158,39,-0.3649,63,0.45271
ENSG00000236279,CLEC2L,112,1.20774,12,-2.1548,25,-1.2289,23,-1.3170,80,0.65469,49,-0.1188,105,1.10043,77,0.66021,41,-0.4400
ENSG00000064393,HIPK2,112,0.99521,228,2.29821,57,-0.0737,50,-0.2960,89,0.61493,7,-3.0493,22,-1.5128,16,-2.0918,38,-0.7409
ENSG00000157800,SLC37A3,112,2.81146,8,-1.5835,7,-1.8532,13,-0.8627,3,-2.8988,37,0.75541,19,-0.3169,18,-0.4297,22,-0.0539
ENSG00000133606,MKRN1,112,0.60892,47,-0.7473,54,-0.5567,49,-0.7214,98,0.39812,90,0.25892,70,-0.1371,88,0.26134,95,0.38269
ENSG00000146966,DENND2A,112,2.92672,26,0.29565,12,-0.9561,18,-0.3046,7,-1.5766,0,-7.8849,6,-1.9245,6,-1.9644,30,0.56359
ENSG00000133597,ADCK2,112,1.98250,10,-1.8129,14,-1.4589,24,-0.5543,53,0.69318,38,0.17327,27,-0.3396,23,-0.6170,41,0.31530
ENSG00000090266,NDUFB2,112,-2.3545,633,0.25586,609,0.21420,609,0.21452,690,0.39462,634,0.25849,683,0.37689,469,-0.2283,432,-0.3652
ENSG00000157764,BRAF,112,1.59045,28,-0.6300,21,-1.1138,32,-0.4887,17,-1.3809,29,-0.5627,81,1.02884,56,0.46567,35,-0.3392
ENSG00000090263,MRPS33,112,0.47312,81,-0.0269,71,-0.2479,70,-0.2879,99,0.27868,129,0.70796,68,-0.3005,82,-0.0201,71,-0.2669
ENSG00000261115,TMEM178B,112,1.11749,24,-1.2636,31,-0.9561,28,-1.1013,32,-0.8291,51,-0.1538,83,0.62496,97,0.99943,56,0.00800
ENSG00000006530,AGK,112,1.70829,11,-1.8345,19,-1.1828,33,-0.3149,29,-0.4843,28,-0.5319,71,0.91317,53,0.50276,28,-0.5530
ENSG00000257093,DENND11,112,1.53286,39,-0.1838,19,-1.3515,54,0.34470,40,-0.1425,18,-1.3377,3,-3.7077,14,-1.8057,93,1.40757
ENSG00000106028,SSBP1,112,0.13817,122,0.28124,79,-0.4237,117,0.23051,111,0.13301,123,0.29465,134,0.42239,83,-0.3476,84,-0.3229
ENSG00000270672,MTRNR2L6,112,3.14613,27,0.45281,26,0.47432,6,-1.7130,19,-0.0847,2,-2.9188,7,-1.4407,8,-1.4477,5,-2.0218
ENSG00000106123,EPHB6,112,0.51239,22,-1.9645,46,-0.9066,62,-0.4315,297,2.23190,115,0.55521,46,-0.8518,32,-1.4921,89,0.17571
ENSG00000197448,GSTK1,112,1.93566,47,0.45610,22,-0.7326,31,-0.2325,26,-0.4746,21,-0.7838,51,0.57608,20,-0.9433,28,-0.3690
ENSG00000159784,FAM131B,112,1.39206,32,-0.6109,28,-0.8468,50,0.06842,27,-0.8298,67,0.54951,41,-0.2216,37,-0.4190,55,0.24203
ENSG00000159840,ZYX,112,1.74876,28,-0.5185,22,-0.9096,19,-1.1518,127,1.99268,34,-0.2167,35,-0.1450,26,-0.6485,18,-1.2202
ENSG00000198420,TCAF1,112,-0.2094,39,-1.7643,51,-1.4639,93,-0.5232,138,0.12156,151,0.25882,193,0.65835,177,0.57252,193,0.73103
ENSG00000174469,CNTNAP2,112,0.35376,26,-1.8175,56,-0.7645,38,-1.3550,271,1.86466,63,-0.5276,21,-2.1360,152,0.96843,86,-0.0528
ENSG00000055130,CUL1,112,1.21790,34,-0.6580,36,-0.6361,27,-1.0619,41,-0.3907,85,0.76839,70,0.43908,65,0.37345,43,-0.3293
ENSG00000155660,PDIA4,112,2.32353,25,-0.2004,15,-0.9918,16,-0.8998,20,-0.5553,25,-0.2273,41,0.55816,23,-0.3920,21,-0.4935
ENSG00000196453,ZNF777,112,2.74335,16,-0.5535,9,-1.5705,9,-1.4428,29,0.33368,17,-0.4912,18,-0.3750,12,-1.0781,27,0.24302
ENSG00000181220,ZNF746,112,2.57028,17,-0.5742,10,-1.5314,20,-0.3709,22,-0.2173,20,-0.3806,14,-0.9149,26,0.00279,18,-0.5565
ENSG00000171130,ATP6V0E2,112,-2.0017,316,-0.4507,322,-0.4550,420,-0.0120,391,-0.1197,592,0.53337,445,0.08138,424,0.00423,655,0.78191
ENSG00000127399,LRRC61,112,3.19615,8,-1.3542,9,-1.2217,18,-0.1680,4,-2.1724,8,-1.3427,20,0.04402,14,-0.5731,11,-0.9535
ENSG00000106538,RARRES2,112,0.90391,154,1.45182,24,-1.5246,115,1.07829,94,0.62350,2,-5.0510,4,-3.8718,0,-7.6410,91,0.63143
ENSG00000214022,REPIN1,112,2.16784,48,0.66545,20,-0.6902,24,-0.4410,63,1.13427,12,-1.4603,11,-1.5867,9,-1.9438,27,-0.2168
ENSG00000284691,AC073111.4,112,2.57019,11,-1.2517,13,-1.1116,17,-0.6961,36,0.53388,23,-0.1828,23,-0.1535,10,-1.4257,24,-0.0717
ENSG00000106565,TMEM176B,112,2.85414,47,1.17948,14,-0.7760,31,0.54430,21,-0.1046,0,-8.9550,6,-1.7996,5,-2.1874,3,-2.7791
ENSG00000002933,TMEM176A,112,3.21104,47,1.42422,19,-0.0099,21,0.13661,3,-2.5504,0,-8.9756,2,-3.1503,0,-4.9728,4,-2.4185
ENSG00000055118,KCNH2,112,1.93133,13,-1.5021,21,-0.8093,17,-1.1908,71,1.12231,28,-0.3635,7,-2.3264,33,-0.1313,44,0.36168
ENSG00000197150,ABCB8,112,1.73734,33,-0.2810,24,-0.7917,32,-0.3120,31,-0.3412,28,-0.4950,44,0.19628,42,0.11890,32,-0.3347
ENSG00000164885,CDK5,112,-0.3169,60,-1.2611,109,-0.3774,96,-0.5924,100,-0.4914,230,0.83008,203,0.62320,205,0.71170,129,-0.0990
ENSG00000164896,FASTK,112,1.23473,46,-0.1969,42,-0.3517,43,-0.3066,28,-0.9196,35,-0.6028,54,0.05946,53,0.01506,63,0.33037
ENSG00000164897,TMUB1,112,1.69398,34,-0.2464,24,-0.8553,44,0.14035,28,-0.5615,25,-0.7456,35,-0.1943,45,0.19221,32,-0.3737
ENSG00000133612,AGAP3,112,-0.9032,165,-0.3079,183,-0.1663,210,0.07136,167,-0.2908,271,0.46450,150,-0.4607,225,0.18833,261,0.44888
ENSG00000033050,ABCF2,112,1.40224,23,-1.1146,33,-0.5974,29,-0.7669,22,-1.1608,37,-0.3747,84,0.91815,54,0.21118,53,0.19609
ENSG00000033100,CHPF2,112,2.26644,15,-1.0656,15,-1.0706,11,-1.5106,25,-0.2470,49,0.78504,55,0.99266,18,-0.8250,21,-0.5661
ENSG00000082014,SMARCD3,112,-0.3885,129,-0.1640,120,-0.3004,201,0.59484,167,0.23943,100,-0.5610,183,0.38019,76,-1.0413,191,0.50221
ENSG00000013374,NUB1,112,1.88121,30,-0.2737,18,-1.0901,22,-0.7900,33,-0.1288,38,0.06084,47,0.39332,36,-0.0243,30,-0.3387
ENSG00000187260,WDR86,112,2.99539,3,-2.7472,12,-0.9074,5,-2.0454,0,-6.5933,19,-0.1928,19,-0.1523,37,1.01302,7,-1.7598
ENSG00000106615,RHEB,112,-1.2053,120,-1.0997,179,-0.5309,191,-0.4248,289,0.24499,419,0.84999,348,0.54452,342,0.57600,248,0.00781
ENSG00000106617,PRKAG2,112,0.81913,43,-0.6737,30,-1.2952,48,-0.5423,56,-0.2682,130,1.06741,72,0.12697,58,-0.2483,93,0.57102
ENSG00000239911,PRKAG2-AS1,112,0.73605,26,-1.4781,47,-0.6591,70,-0.0113,68,-0.0423,97,0.50398,74,0.08543,74,0.09784,77,0.15473
ENSG00000178234,GALNT11,112,0.61355,45,-0.7816,46,-0.8002,62,-0.3351,70,-0.1266,114,0.64797,122,0.75206,79,0.07770,74,-0.0465
ENSG00000055609,KMT2C,112,2.07887,29,-0.1790,21,-0.7004,16,-1.1511,46,0.53152,30,-0.1174,17,-0.9478,28,-0.2614,30,-0.1262
ENSG00000261455,LINC01003,112,2.58846,13,-0.9599,15,-0.8883,18,-0.5286,37,0.60777,22,-0.1923,11,-1.1906,15,-0.8877,19,-0.4380
