Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000166783,MARF1,43,-0.2904,53,0.14180,49,-0.0777,52,0.01088
ENSG00000133393,FOPNL,22,-0.3161,26,-0.0526,38,0.55817,23,-0.2547
ENSG00000103489,XYLT1,10,-1.6258,36,1.07228,16,-1.0131,24,-0.3499
ENSG00000134419,RPS15A,1151,1.46611,374,-1.0464,661,0.50632,508,0.08055
ENSG00000170540,ARL6IP1,205,-1.4410,603,0.91198,354,-0.6164,401,-0.4227
ENSG00000157106,SMG1,35,0.28635,31,0.33151,22,-0.4786,17,-0.8107
ENSG00000167186,COQ7,15,-0.2161,18,0.39493,10,-0.7507,16,-0.0777
ENSG00000103528,SYT17,13,-2.4394,73,0.74882,54,-0.2954,64,-0.0336
ENSG00000006007,GDE1,115,0.35012,97,0.32020,57,-0.7431,62,-0.6084
ENSG00000103540,CCP110,163,2.12733,39,-0.9005,34,-0.5540,23,-1.1210
ENSG00000103544,VPS35L,45,0.10765,44,0.34348,34,-0.3337,26,-0.7170
ENSG00000103550,KNOP1,90,2.34571,17,-1.3220,21,-0.2147,18,-0.4650
ENSG00000174628,IQCK,27,1.08323,8,-1.6852,46,2.08225,11,-0.3157
ENSG00000167191,GPRC5B,970,2.60001,102,-2.5086,635,1.71708,144,-0.7520
ENSG00000066654,THUMPD1,33,-0.1176,37,0.35600,30,-0.2710,25,-0.5084
ENSG00000102897,LYRM1,24,-0.7978,44,0.39346,45,0.14727,30,-0.4551
ENSG00000011638,TMEM159,5,-1.2168,12,0.69849,6,-0.7935,11,0.01738
ENSG00000103316,CRYM,28,-3.3666,336,1.86963,99,-1.5329,148,-0.9240
ENSG00000197006,METTL9,67,-0.6194,103,0.17289,122,0.32237,85,-0.2541
ENSG00000140740,UQCRC2,75,-1.4537,225,1.01978,147,-0.4317,110,-0.8710
ENSG00000185716,MOSMO,27,-0.9663,59,1.05649,24,-1.1050,33,-0.6567
ENSG00000058600,POLR3E,15,-0.1292,18,0.63604,12,-0.4540,7,-1.1685
ENSG00000140743,CDR2,0,-4.0833,14,1.42838,3,-1.8446,11,-0.0276
ENSG00000122254,HS3ST2,7,-2.3691,46,2.48539,9,-2.0707,8,-2.2546
ENSG00000103404,USP31,19,0.13077,19,0.50424,10,-0.8887,11,-0.6688
ENSG00000168434,COG7,27,0.78917,17,0.01844,12,-0.4766,10,-0.7586
ENSG00000103365,GGA2,16,-0.6545,26,0.40493,24,-0.0169,19,-0.3870
ENSG00000103356,EARS2,7,-0.3158,10,0.42635,8,-0.1609,6,-0.6045
ENSG00000103353,UBFD1,8,-2.3574,46,0.69861,36,-0.2072,40,-0.0365
ENSG00000004779,NDUFAB1,138,-1.0912,314,0.72750,220,-0.3749,210,-0.4494
ENSG00000166847,DCTN5,42,-0.8933,82,0.62616,69,-0.1234,49,-0.6400
ENSG00000166501,PRKCB,65,-3.4652,762,0.95083,402,-0.7735,715,0.12361
ENSG00000006116,CACNG3,10,-3.7769,159,1.87237,46,-1.5366,73,-0.8563
ENSG00000122257,RBBP6,64,0.46085,47,-0.1434,59,0.32549,32,-0.6338
ENSG00000090905,TNRC6A,85,0.87458,46,-0.3317,40,-0.3230,50,0.01317
ENSG00000205629,LCMT1,35,-1.0348,78,0.71326,65,-0.1112,42,-0.7842
ENSG00000182601,HS3ST4,30,-0.5855,52,1.20719,30,-0.6022,7,-2.6724
ENSG00000169189,NSMCE1,54,0.47713,38,-0.2745,57,0.53992,28,-0.5742
ENSG00000077235,GTF3C1,27,-0.8658,54,0.86546,29,-0.7331,32,-0.5990
ENSG00000169181,GSG1L,6,-1.1705,13,0.25165,13,0.08162,14,0.17272
ENSG00000169180,XPO6,30,-0.7015,54,0.92294,24,-1.0476,32,-0.6209
ENSG00000188322,SBK1,9,-1.3501,24,0.35672,16,-0.5126,31,0.49160
ENSG00000188603,CLN3,21,1.17095,9,-0.5565,16,0.77139,2,-1.9118
ENSG00000176046,NUPR1,92,2.55839,8,-2.8127,56,1.55662,31,0.53929
ENSG00000196502,SULT1A1,13,-2.0226,55,0.56042,53,0.07850,46,-0.1398
ENSG00000168488,ATXN2L,25,-0.2781,34,0.79743,19,-0.7007,14,-1.1426
ENSG00000178952,TUFM,117,-0.3431,147,0.06916,187,0.40319,117,-0.3350
ENSG00000178188,SH2B1,25,-0.6496,41,0.36688,36,-0.1161,34,-0.1842
ENSG00000176953,NFATC2IP,37,0.39249,29,0.04947,31,0.07931,17,-0.7979
ENSG00000169682,SPNS1,24,0.54585,16,-0.4600,28,0.76050,13,-0.4538
ENSG00000183336,BOLA2,13,-0.1844,16,0.43362,9,-0.6995,12,-0.2327
ENSG00000103485,QPRT,18,0.21052,15,-0.3719,28,0.93999,11,-0.5960
ENSG00000079616,KIF22,33,0.20532,29,-0.0569,35,0.31818,21,-0.4915
ENSG00000103495,MAZ,60,-0.3971,81,0.25231,60,-0.4106,84,0.13434
ENSG00000167371,PRRT2,27,-2.9058,227,1.48651,80,-1.2956,135,-0.5074
ENSG00000280789,PAGR1,37,0.95342,18,-0.5965,32,0.73029,13,-0.7173
ENSG00000103502,CDIPT,45,-1.2520,115,0.86545,82,-0.3279,63,-0.7367
ENSG00000174938,SEZ6L2,73,-2.4258,439,1.40884,209,-0.8601,213,-0.8297
ENSG00000174939,ASPHD1,93,0.05273,89,-0.0577,82,-0.1473,103,0.21410
ENSG00000174943,KCTD13,19,-0.9420,42,1.14027,13,-1.5431,24,-0.5790
ENSG00000149932,TMEM219,163,0.64685,95,-0.6623,156,0.57210,130,0.27069
ENSG00000149930,TAOK2,23,-0.5595,34,0.14550,36,0.12669,33,0.00535
ENSG00000149929,HIRIP3,50,0.86955,27,-0.2938,29,-0.0084,22,-0.4095
ENSG00000169592,INO80E,36,0.10180,35,0.22127,27,-0.3304,27,-0.3488
ENSG00000149927,DOC2A,13,-3.6760,196,1.48993,69,-1.3019,126,-0.3868
ENSG00000149926,TLCD3B,6,-2.3746,33,0.85851,31,0.12564,17,-0.8063
ENSG00000149925,ALDOA,25,-0.8034,47,0.63037,32,-0.4326,33,-0.3695
ENSG00000149923,PPP4C,40,0.08147,38,-0.0520,44,0.22480,33,-0.2090
ENSG00000090238,YPEL3,192,-0.6000,312,0.62991,178,-0.7164,235,-0.2859
ENSG00000102882,MAPK3,94,-0.5848,143,0.27901,99,-0.5055,162,0.27266
ENSG00000102879,CORO1A,23,-1.7703,88,1.15784,41,-0.9271,53,-0.5139
ENSG00000169627,BOLA2B,18,0.26574,15,-0.0089,13,-0.2353,14,-0.0454
ENSG00000169217,CD2BP2,45,-0.1460,53,0.40149,39,-0.3723,36,-0.4886
ENSG00000169221,TBC1D10B,49,0.24891,44,0.18040,35,-0.2731,31,-0.5008
ENSG00000180035,ZNF48,4,-1.8375,16,0.68820,14,-0.0462,11,-0.3386
ENSG00000180096,SEPTIN1,21,1.32047,8,-0.8461,9,-0.0853,12,0.40194
ENSG00000179965,ZNF771,28,-0.5431,40,0.03960,46,0.26032,42,0.08890
ENSG00000179958,DCTPP1,14,-1.7373,50,0.74334,36,-0.3073,39,-0.2189
ENSG00000179918,SEPHS2,21,-1.2529,55,0.85376,37,-0.3989,32,-0.6203
ENSG00000169957,ZNF768,19,0.72738,11,-0.4793,16,0.45373,10,-0.1859
ENSG00000169955,ZNF747,9,-0.2114,10,-0.0881,15,0.52308,9,-0.2040
ENSG00000229809,ZNF688,27,0.84287,15,-0.4523,15,-0.0724,18,0.15494
ENSG00000156853,ZNF689,7,-0.2784,10,0.79742,4,-1.0910,5,-0.7405
ENSG00000156858,PRR14,17,0.55222,12,-0.2399,12,-0.0374,12,-0.0113
ENSG00000156860,FBRS,22,0.36302,16,-0.2221,21,0.27674,16,-0.1571
ENSG00000080603,SRCAP,16,-0.4878,24,0.33683,19,-0.2744,21,-0.0875
ENSG00000156873,PHKG2,20,-0.1801,24,0.28987,22,-0.0230,16,-0.5475
ENSG00000196118,CCDC189,0,-4.5441,10,1.01509,6,-0.6162,9,0.00159
ENSG00000103549,RNF40,34,-0.1016,36,0.06246,45,0.35824,26,-0.5162
ENSG00000102870,ZNF629,10,-0.1021,10,-0.0995,12,0.14973,12,0.17666
ENSG00000099385,BCL7C,78,1.30150,27,-1.0852,64,0.94617,33,-0.1284
ENSG00000099364,FBXL19,14,-1.0297,29,0.35776,20,-0.4400,33,0.32095
ENSG00000099381,SETD1A,5,-1.2448,13,0.79708,9,-0.3627,8,-0.5277
ENSG00000099365,STX1B,37,-2.5712,232,0.78105,154,-0.4533,214,0.06205
ENSG00000103496,STX4,61,0.66420,40,-0.0604,36,-0.1932,28,-0.5509
ENSG00000167397,VKORC1,66,0.72087,40,-0.2525,52,0.33509,26,-0.7733
ENSG00000103507,BCKDK,23,-0.8514,44,0.71272,39,-0.0118,19,-1.1381
ENSG00000103510,KAT8,31,-0.3249,41,0.49402,33,-0.1924,23,-0.7567
ENSG00000089280,FUS,162,0.14947,150,0.10467,153,0.05914,104,-0.5393
ENSG00000169900,PYDC1,0,-4.2142,16,0.96577,2,-2.5292,21,0.68724
ENSG00000140691,ARMC5,16,0.03596,16,0.01130,15,-0.1113,16,0.04395
ENSG00000140688,C16orf58,18,-1.6031,59,0.95705,37,-0.5004,36,-0.5482
ENSG00000197302,ZNF720,12,-0.3922,17,0.68446,9,-0.7657,11,-0.5765
ENSG00000069329,VPS35,83,-1.6635,297,1.27709,155,-0.7400,128,-1.0227
ENSG00000155330,C16orf87,4,-2.2881,21,1.18482,7,-1.3133,16,-0.1466
ENSG00000166123,GPT2,54,0.17963,37,-1.0535,124,1.58123,57,0.24027
ENSG00000069345,DNAJA2,68,-0.6755,118,0.75357,79,-0.4333,62,-0.8065
ENSG00000171208,NETO2,6,-2.7226,48,1.34765,17,-1.2917,33,-0.3180
ENSG00000129636,ITFG1,26,-2.3063,150,1.73143,43,-1.5777,66,-0.9492
ENSG00000102893,PHKB,18,-0.0943,21,0.39923,15,-0.3943,14,-0.5235
ENSG00000102910,LONP2,64,-0.1318,74,0.35924,69,-0.0052,39,-0.8673
ENSG00000196470,SIAH1,25,0.15678,23,0.19711,18,-0.3109,17,-0.3750
ENSG00000102921,N4BP1,23,-0.0884,25,0.24859,23,-0.0619,17,-0.4886
ENSG00000102924,CBLN1,1,-2.6803,10,1.42280,2,-1.8312,7,-0.2013
ENSG00000205423,CNEP1R1,6,-1.0603,15,0.82773,12,-0.0735,6,-1.1937
ENSG00000121274,TENT4B,16,-0.7758,29,0.72139,21,-0.3605,17,-0.7034
ENSG00000166164,BRD7,107,1.29993,40,-0.8560,69,0.56146,42,-0.2382
ENSG00000083799,CYLD,51,0.07827,53,0.55019,26,-0.9330,31,-0.6833
ENSG00000103449,SALL1,80,2.66975,7,-2.7553,55,1.85742,12,-0.5968
ENSG00000224578,HNRNPA1P48,11,0.19365,10,0.04055,12,0.32743,5,-0.8353
ENSG00000103460,TOX3,5,-0.9411,9,-0.4128,17,0.87159,14,0.56428
ENSG00000177200,CHD9,76,0.83497,42,-0.3998,57,0.34262,33,-0.4756
ENSG00000103479,RBL2,37,0.92189,19,-0.5060,25,0.30019,18,-0.2297
ENSG00000166971,AKTIP,59,-0.1505,68,0.17887,68,0.05471,52,-0.3639
ENSG00000103494,RPGRIP1L,1,-3.5031,18,1.04371,10,-0.6653,14,-0.0905
ENSG00000140718,FTO,49,-0.8964,100,0.79198,63,-0.5263,60,-0.5943
ENSG00000087258,GNAO1,189,-1.5374,598,0.98497,330,-0.6982,386,-0.4564
ENSG00000159461,AMFR,69,-0.2976,86,0.14531,101,0.29656,63,-0.4414
ENSG00000167005,NUDT21,51,-1.0749,118,0.84287,72,-0.5676,73,-0.5389
ENSG00000087263,OGFOD1,18,-0.7315,35,1.04814,18,-0.7843,13,-1.1958
ENSG00000125124,BBS2,39,-0.1520,39,-0.4294,86,1.16505,33,-0.4136
ENSG00000087250,MT3,3154,-0.0247,2672,-0.7906,6109,1.06790,4605,0.58785
ENSG00000125148,MT2A,609,0.83132,231,-1.6499,1054,1.82109,518,0.55975
ENSG00000169715,MT1E,347,0.69925,140,-1.6890,686,1.93131,326,0.59926
ENSG00000205364,MT1M,191,1.05729,60,-1.7952,302,1.90549,134,0.45713
ENSG00000198417,MT1F,89,0.40741,42,-1.7173,203,1.84530,131,1.04203
ENSG00000125144,MT1G,109,-0.5285,73,-2.3075,645,2.63938,338,1.33275
ENSG00000205358,MT1H,2,-2.8583,4,-3.7885,117,3.57988,60,1.95972
ENSG00000187193,MT1X,145,1.19175,43,-1.7142,194,1.72808,91,0.40407
ENSG00000102900,NUP93,9,-0.9135,19,0.72456,10,-0.8519,15,-0.1616
ENSG00000051108,HERPUD1,40,-0.4788,61,0.71390,43,-0.3432,27,-1.0502
ENSG00000140848,CPNE2,70,1.82020,18,-1.2024,38,0.72202,16,-0.6309
ENSG00000172775,FAM192A,103,0.20600,88,-0.1423,110,0.30549,79,-0.2150
ENSG00000159579,RSPRY1,15,0.27666,13,0.09938,10,-0.2994,11,-0.2802
ENSG00000102931,ARL2BP,38,-1.0085,82,0.76230,45,-0.7502,62,-0.2495
ENSG00000102934,PLLP,503,4.56112,20,-3.1866,38,-0.8112,12,-2.5221
ENSG00000006210,CX3CL1,13,-3.3086,149,1.88905,46,-1.4668,62,-1.0188
ENSG00000005194,CIAPIN1,18,-1.3489,50,0.82280,35,-0.3670,32,-0.5201
ENSG00000088682,COQ9,28,0.19307,25,0.01726,22,-0.1975,24,-0.0594
ENSG00000102978,POLR2C,36,-0.3045,47,0.36214,42,-0.0896,31,-0.5233
ENSG00000125170,DOK4,3,-1.9851,17,1.25490,6,-1.1718,11,-0.4398
ENSG00000205336,ADGRG1,87,-0.2996,77,-1.2328,335,2.01980,121,0.22737
ENSG00000140854,KATNB1,7,-2.0634,35,0.96473,18,-0.8076,28,-0.1294
ENSG00000140859,KIFC3,18,-0.5442,29,0.55697,20,-0.4448,20,-0.3986
ENSG00000166188,ZNF319,8,0.06419,8,-0.2666,12,0.65662,7,-0.2005
ENSG00000103005,USB1,13,-1.0850,30,1.01002,14,-0.8963,17,-0.6230
ENSG00000070761,CFAP20,43,-0.6267,73,0.78208,46,-0.5351,38,-0.8186
ENSG00000070770,CSNK2A2,15,-0.9660,33,0.83522,16,-0.8872,23,-0.3299
ENSG00000103021,CCDC113,6,-0.7795,12,0.66639,5,-0.9649,10,-0.0634
ENSG00000103034,NDRG4,109,-2.5687,708,1.13767,460,-0.4217,395,-0.6585
ENSG00000125107,CNOT1,31,-0.3853,42,0.27800,44,0.14210,29,-0.5075
ENSG00000103042,SLC38A7,5,-1.6330,17,1.14565,8,-0.9187,10,-0.5615
ENSG00000125166,GOT2,54,-1.1442,132,1.06744,73,-0.6695,61,-0.9460
ENSG00000150394,CDH8,7,-3.0155,70,1.67524,18,-1.7330,40,-0.5566
ENSG00000140937,CDH11,18,-0.6388,30,0.67359,32,0.25278,7,-2.0525
ENSG00000166548,TK2,38,-0.1471,43,0.21615,38,-0.1454,36,-0.2352
ENSG00000217555,CKLF,30,0.76887,17,-0.3133,19,0.03201,16,-0.2111
ENSG00000183723,CMTM4,45,-0.6230,71,0.25567,72,0.08758,61,-0.1628
ENSG00000135720,DYNC1LI2,381,1.63155,131,-0.4995,102,-0.5625,75,-1.0358
ENSG00000159593,NAE1,46,0.25405,42,0.31697,29,-0.4586,25,-0.7263
ENSG00000172840,PDP2,14,0.04583,13,-0.0834,15,0.16864,13,-0.0205
ENSG00000166595,CIAO2B,140,0.27167,117,-0.0320,113,-0.0725,107,-0.1513
ENSG00000172831,CES2,33,0.23287,26,-0.3910,35,0.32831,36,0.34839
ENSG00000172824,CES4A,12,0.14612,12,0.56468,3,-1.8727,9,-0.2809
ENSG00000067955,CBFB,49,1.61241,15,-0.8955,22,0.28748,14,-0.4548
ENSG00000125149,C16orf70,19,-0.9068,41,1.28474,19,-0.9116,12,-1.5841
ENSG00000102878,HSF4,5,-0.7118,10,0.89810,7,-0.4002,4,-1.2805
ENSG00000140939,NOL3,32,0.60931,21,-0.2875,27,0.29643,17,-0.3607
ENSG00000196123,KIAA0895L,11,-1.1226,27,0.82565,10,-1.2116,23,-0.0276
ENSG00000205250,E2F4,23,-0.1233,29,0.85579,9,-1.4801,14,-0.8386
ENSG00000168701,TMEM208,55,-0.1323,63,0.32590,47,-0.3697,49,-0.3058
ENSG00000159713,TPPP3,364,2.77721,50,-1.7133,99,0.32381,30,-1.5258
ENSG00000159720,ATP6V0D1,98,-1.6018,326,1.01791,219,-0.3872,165,-0.8279
ENSG00000276075,AC027682.6,7,-1.0004,15,0.85324,8,-0.8020,10,-0.4088
ENSG00000039523,RIPOR1,28,-1.0875,63,0.71302,42,-0.4383,45,-0.3552
ENSG00000102974,CTCF,48,0.85696,27,-0.1654,25,-0.1784,19,-0.6093
ENSG00000159753,CARMIL2,5,-3.1907,52,1.34032,22,-1.0613,34,-0.3567
ENSG00000102977,ACD,17,-0.4124,25,0.61649,19,-0.2702,12,-0.9238
ENSG00000102981,PARD6A,9,-2.1577,45,0.84334,31,-0.3923,35,-0.1984
ENSG00000141098,GFOD2,10,-1.7177,35,0.90398,26,-0.2636,20,-0.6337
ENSG00000102901,CENPT,17,-0.2142,20,0.34526,16,-0.2457,15,-0.3928
ENSG00000168286,THAP11,28,-0.2506,36,0.45013,27,-0.2849,22,-0.5977
ENSG00000102898,NUTF2,107,0.05260,106,0.16444,97,-0.0953,81,-0.3845
ENSG00000038358,EDC4,32,-0.6026,53,0.61485,42,-0.2261,29,-0.7489
ENSG00000205220,PSMB10,94,0.21514,79,-0.1790,84,0.04592,91,0.15908
ENSG00000103066,PLA2G15,9,-0.9622,20,0.81815,10,-0.7616,13,-0.3907
ENSG00000103061,SLC7A6OS,12,0.44098,9,-0.2830,12,0.35537,8,-0.1943
ENSG00000132600,PRMT7,17,-0.6704,29,0.51650,25,-0.0717,18,-0.6046
ENSG00000103056,SMPD3,2,-2.8909,18,0.98947,13,-0.2635,12,-0.4396
ENSG00000184939,ZFP90,26,-0.0651,29,0.24455,30,0.11951,16,-0.7756
ENSG00000141076,UTP4,7,-2.0147,30,0.55132,35,0.41348,18,-0.5954
ENSG00000168807,SNTB2,10,-1.0660,23,0.67721,16,-0.3973,17,-0.3274
ENSG00000132612,VPS4A,81,-0.4393,120,0.68412,56,-1.0145,87,-0.3365
ENSG00000213380,COG8,14,0.34422,12,0.08388,12,0.02002,7,-0.7360
ENSG00000132603,NIP7,6,-0.7940,12,0.86678,5,-1.1685,8,-0.3352
ENSG00000132604,TERF2,21,-1.2117,51,0.57724,47,0.02950,34,-0.4810
ENSG00000103018,CYB5B,42,-0.7161,72,0.46606,54,-0.3344,60,-0.1504
ENSG00000102908,NFAT5,12,0.31597,10,0.10810,6,-0.7899,10,0.03170
ENSG00000181019,NQO1,12,-1.2384,25,-0.5567,60,1.27108,37,0.45338
ENSG00000141101,NOB1,13,-0.2135,16,0.54909,13,-0.1812,7,-1.1344
ENSG00000198373,WWP2,36,0.65018,25,0.07836,17,-0.5771,17,-0.5575
ENSG00000090857,PDPR,16,0.80916,8,-0.7309,19,1.07598,6,-0.6367
ENSG00000223496,EXOSC6,95,0.00261,100,0.31108,64,-0.6126,83,-0.2082
ENSG00000090861,AARS,112,-0.4667,167,0.64135,126,-0.2800,83,-0.9183
ENSG00000157349,DDX19B,11,0.30513,9,-0.0560,13,0.54640,4,-1.1508
ENSG00000168872,DDX19A,17,-0.5354,28,0.87804,15,-0.7797,13,-0.9295
ENSG00000157350,ST3GAL2,7,-1.3095,18,0.59995,8,-1.0555,21,0.35877
ENSG00000157353,FCSK,19,1.15078,8,-0.8994,16,0.81267,8,-0.1920
ENSG00000103051,COG4,29,0.11682,29,0.24805,20,-0.4496,22,-0.3249
ENSG00000189091,SF3B3,55,0.20322,50,0.14369,45,-0.1287,35,-0.4919
ENSG00000157368,IL34,5,-2.1998,27,1.05549,12,-0.9556,21,-0.1531
ENSG00000132613,MTSS2,94,0.43067,60,-0.8053,126,0.91279,94,0.42926
ENSG00000103043,VAC14,18,-0.7969,32,0.38264,27,-0.1454,29,-0.0870
ENSG00000172137,CALB2,13,-1.4535,27,-0.8967,78,1.42723,60,0.97187
ENSG00000167377,ZNF23,4,-1.4102,10,0.33136,12,0.30799,9,-0.1402
ENSG00000040199,PHLPP2,11,-1.2206,30,1.10651,11,-1.2062,18,-0.5094
ENSG00000166747,AP1G1,29,-0.5060,45,0.70218,35,-0.2243,19,-1.1652
ENSG00000224470,ATXN1L,21,0.65820,13,-0.0430,8,-0.8381,13,-0.0263
ENSG00000182149,IST1,92,0.93731,48,-0.3712,57,0.15224,37,-0.5035
ENSG00000102984,ZNF821,9,-0.9152,20,0.83420,14,-0.3821,10,-0.8615
ENSG00000140830,TXNL4B,9,-0.2602,12,0.28450,9,-0.3368,10,-0.1066
ENSG00000140829,DHX38,26,0.15781,25,0.20172,19,-0.3241,19,-0.3756
ENSG00000140836,ZFHX3,34,1.22851,13,-0.9300,32,1.12327,8,-0.9873
ENSG00000103035,PSMD7,118,-0.2616,153,0.58172,102,-0.4857,87,-0.7338
ENSG00000090863,GLG1,122,0.27386,107,0.20855,81,-0.3624,73,-0.5249
ENSG00000103089,FA2H,260,5.46995,6,-3.8360,7,-1.9970,0,-5.4354
ENSG00000103091,WDR59,23,0.45450,18,0.18011,10,-0.8767,15,-0.2713
ENSG00000186187,ZNRF1,18,-1.6366,63,1.00322,37,-0.5955,38,-0.5395
ENSG00000166816,LDHD,19,0.40122,14,-0.2412,19,0.42378,11,-0.3620
ENSG00000184517,ZFP1,16,-0.6206,25,0.28345,28,0.23601,18,-0.4297
ENSG00000050820,BCAR1,71,0.51636,54,0.28603,31,-0.7917,31,-0.7678
ENSG00000153774,CFDP1,91,0.09499,89,0.21677,78,-0.1499,61,-0.5296
ENSG00000166822,TMEM170A,37,1.00726,16,-0.8067,32,0.79121,17,-0.1777
ENSG00000205084,TMEM231,15,0.14014,13,-0.1355,19,0.52803,10,-0.4898
ENSG00000034713,GABARAPL2,402,0.04935,397,0.09836,373,-0.0701,338,-0.2279
ENSG00000065427,KARS,31,-0.7074,53,0.49644,47,-0.0565,34,-0.5347
ENSG00000166848,TERF2IP,161,-1.3800,454,0.89258,307,-0.4044,265,-0.6271
ENSG00000152910,CNTNAP4,140,1.49065,51,-0.6019,63,0.12992,28,-1.0950
ENSG00000103111,MON1B,82,1.06544,39,-0.4230,47,0.15206,29,-0.6098
ENSG00000205078,SYCE1L,2,-1.6950,6,-1.2644,29,2.06006,14,0.81592
ENSG00000140876,NUDT7,5,-0.8815,9,0.01573,15,0.74144,8,-0.2850
ENSG00000171724,VAT1L,14,-2.5068,92,1.93645,30,-1.3641,28,-1.4827
ENSG00000186153,WWOX,29,1.27027,10,-1.1234,22,0.80378,15,0.25618
ENSG00000178573,MAF,51,0.11608,40,-0.7556,92,1.07396,61,0.39201
ENSG00000166446,CDYL2,1,-3.9771,27,1.53676,8,-1.5641,19,-0.2935
ENSG00000103121,CMC2,111,1.07156,56,-0.1794,43,-0.4476,36,-0.7505
ENSG00000166454,ATMIN,50,-0.4067,68,0.24477,71,0.13752,51,-0.3844
ENSG00000166455,C16orf46,4,-0.9822,9,0.60126,7,-0.2628,6,-0.3429
ENSG00000140905,GCSH,237,1.34956,81,-1.0790,166,0.73511,112,0.09101
ENSG00000153815,CMIP,48,-1.8205,188,1.10044,103,-0.6893,111,-0.5743
ENSG00000197943,PLCG2,74,0.76571,33,-1.2753,92,1.14603,76,0.81147
ENSG00000135698,MPHOSPH6,42,-0.6485,72,0.71439,48,-0.4675,41,-0.6833
ENSG00000140945,CDH13,23,-2.7326,180,1.96376,45,-1.7588,69,-1.1133
ENSG00000230989,HSBP1,322,0.55803,225,-0.0634,185,-0.3263,199,-0.2146
ENSG00000103150,MLYCD,19,0.81772,11,0.09617,8,-0.4286,5,-1.2370
ENSG00000103154,NECAB2,6,-3.9731,101,0.49976,70,-0.4429,139,0.63930
ENSG00000140943,MBTPS1,24,-0.9137,50,0.85249,30,-0.5753,28,-0.6819
ENSG00000103160,HSDL1,22,-1.4002,64,0.99792,36,-0.6386,37,-0.6165
ENSG00000103168,TAF1C,13,0.45972,9,-0.3019,14,0.57403,7,-0.5087
ENSG00000103175,WFDC1,6,-1.8287,21,0.27807,22,0.19975,23,0.24283
ENSG00000103187,COTL1,65,0.51810,38,-0.8521,99,1.24367,45,-0.0706
ENSG00000135686,KLHL36,22,0.12817,21,0.17642,17,-0.2494,16,-0.3438
ENSG00000103194,USP10,41,-0.4104,59,0.69807,42,-0.3429,26,-1.0958
ENSG00000153786,ZDHHC7,14,-0.8876,29,0.70276,23,-0.1471,15,-0.8329
ENSG00000135709,KIAA0513,22,-3.0220,197,0.98965,137,-0.3430,138,-0.3316
ENSG00000131149,GSE1,0,-4.4416,20,0.85592,19,0.08914,14,-0.3899
ENSG00000131148,EMC8,23,-0.0006,23,0.02993,25,0.16721,19,-0.2653
ENSG00000131143,COX4I1,997,-0.2750,1211,0.10848,1194,0.01002,1178,-0.0115
ENSG00000260456,C16orf95,10,0.12593,10,0.39790,4,-1.3075,9,-0.1186
ENSG00000103264,FBXO31,8,-2.2005,38,0.57060,39,0.18976,30,-0.2428
ENSG00000140941,MAP1LC3B,166,-0.4976,243,0.36442,210,-0.1342,191,-0.2832
ENSG00000140948,ZCCHC14,15,-0.5071,23,0.45886,22,0.05348,12,-0.7920
ENSG00000154118,JPH3,28,-1.9657,114,0.62316,70,-0.5983,123,0.28901
ENSG00000104731,KLHDC4,7,-0.5236,11,0.81455,5,-1.1120,7,-0.4895
ENSG00000103257,SLC7A5,29,-0.8178,53,0.53499,62,0.39644,19,-1.4376
ENSG00000172530,BANP,11,0.24204,9,0.14778,7,-0.2979,7,-0.3681
ENSG00000179588,ZFPM1,35,0.47121,23,-0.4970,33,0.38772,31,0.28533
ENSG00000158545,ZC3H18,16,0.05013,16,0.07801,18,0.22165,11,-0.5512
ENSG00000051523,CYBA,70,2.42394,9,-2.0986,34,1.06306,18,0.05722
ENSG00000167508,MVD,37,-0.1264,40,-0.0666,53,0.42001,36,-0.2003
ENSG00000260630,SNAI3-AS1,5,-1.9259,20,0.71924,12,-0.5443,19,0.08188
ENSG00000158717,RNF166,8,-0.0445,9,0.06686,4,-1.1534,12,0.60756
ENSG00000174177,CTU2,6,-1.0380,15,1.09962,5,-1.3631,9,-0.5228
ENSG00000198931,APRT,65,0.30463,51,-0.2130,57,0.10801,57,0.08271
ENSG00000141012,GALNS,15,0.19552,14,0.39087,7,-0.9692,10,-0.3867
ENSG00000167515,TRAPPC2L,98,-0.3533,127,0.17526,111,-0.1563,128,0.05942
ENSG00000129993,CBFA2T3,0,-7.7814,11,1.24704,7,-0.4138,7,-0.4971
ENSG00000176715,ACSF3,9,-0.9044,18,0.29504,18,0.09725,16,-0.0742
ENSG00000167522,ANKRD11,96,-0.1748,111,0.22535,102,-0.0795,88,-0.3017
ENSG00000197912,SPG7,61,-0.2489,76,0.28619,73,0.01897,52,-0.5109
ENSG00000167526,RPL13,2199,1.11709,913,-0.8758,1644,0.62038,1186,0.08928
ENSG00000178773,CPNE7,0,-6.9901,28,1.69735,16,-0.5645,10,-1.2809
ENSG00000131165,CHMP1A,44,-0.4355,62,0.36408,52,-0.1846,49,-0.2838
ENSG00000167523,SPATA33,12,-0.2952,16,0.47401,9,-0.7569,13,-0.1750
ENSG00000185324,CDK10,7,-1.6104,22,0.51159,18,-0.2338,22,0.12255
ENSG00000158792,SPATA2L,1,-3.4436,19,0.97830,18,0.14289,9,-0.8850
