Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000179632,MAF1,55,0.26670,37,-0.4237,71,0.70716,49,0.09537,48,0.05414,41,-0.2811
ENSG00000179832,MROH1,66,0.15998,80,0.56932,58,-0.0598,37,-0.7374,58,-0.0597,53,-0.2513
ENSG00000261236,BOP1,52,0.19352,61,0.53874,55,0.30705,35,-0.4365,26,-0.9087,41,-0.2175
ENSG00000185122,HSF1,42,0.16878,26,-0.6285,62,0.81611,43,0.18450,26,-0.6149,39,0.04684
ENSG00000185000,DGAT1,55,0.20898,61,0.47059,60,0.37598,27,-0.8880,35,-0.4738,44,-0.1901
ENSG00000261678,SCRT1,42,0.43019,28,-0.2452,15,-1.2066,19,-0.8461,66,1.21543,31,-0.0856
ENSG00000185803,SLC52A2,33,1.00618,20,0.17424,14,-0.3753,9,-1.0759,14,-0.3820,18,-0.0602
ENSG00000160948,VPS28,164,0.30351,131,-0.0711,195,0.59586,102,-0.4631,113,-0.2985,130,-0.0991
ENSG00000187954,CYHR1,87,-0.0273,109,0.38900,123,0.54650,71,-0.3589,85,-0.0710,71,-0.4426
ENSG00000167702,KIFC2,136,-0.1213,137,-0.1339,163,0.17033,97,-0.6538,113,-0.4196,180,0.46274
ENSG00000160972,PPP1R16A,44,0.22301,23,-0.8729,39,0.01688,46,0.27827,41,0.12224,43,0.25720
ENSG00000167700,MFSD3,39,-0.0089,44,0.18951,56,0.56131,31,-0.3877,49,0.36281,31,-0.4915
ENSG00000160959,LRRC14,27,-0.2096,38,0.43802,34,0.19071,22,-0.5013,34,0.15466,27,-0.2551
ENSG00000254402,LRRC24,40,-0.0391,38,-0.1405,56,0.50988,24,-0.8667,46,0.17927,43,0.08446
ENSG00000213563,C8orf82,29,0.49222,15,-0.5983,28,0.40304,21,-0.0344,34,0.73067,17,-0.4400
ENSG00000147799,ARHGAP39,18,-0.1664,32,0.95312,16,-0.3740,12,-0.7172,22,0.13004,16,-0.4741
ENSG00000161016,RPL8,364,-0.8070,488,-0.3905,968,0.78673,899,0.65779,613,0.01911,545,-0.2235
ENSG00000170619,COMMD5,19,-0.4725,42,1.01530,27,0.10724,25,-0.0594,14,-0.8774,20,-0.4956
ENSG00000182307,C8orf33,30,-1.0116,71,0.38910,60,0.05325,55,-0.0911,45,-0.4024,63,0.18933
ENSG00000181404,WASHC1,84,0.08766,70,-0.2287,135,0.88294,77,-0.0575,55,-0.5902,76,-0.1174
ENSG00000080503,SMARCA2,258,1.34062,97,-0.3684,88,-0.4749,58,-1.1233,131,0.15776,114,-0.0929
ENSG00000147852,VLDLR,90,2.59853,17,-0.5041,25,0.16608,13,-0.8788,26,0.21528,6,-2.3721
ENSG00000080298,RFX3,56,2.12692,16,-0.1688,16,-0.1388,3,-2.6784,35,1.17600,5,-2.1249
ENSG00000106688,SLC1A1,47,0.37919,50,0.53239,25,-0.6290,18,-1.1357,32,-0.2554,39,0.07096
ENSG00000106993,CDC37L1,50,0.60843,34,-0.0230,36,0.03156,29,-0.2925,34,-0.0543,32,-0.1738
ENSG00000147853,AK3,46,-0.0427,31,-0.7585,94,1.16537,45,-0.1071,38,-0.3605,48,0.01482
ENSG00000183354,KIAA2026,36,0.04048,37,0.07444,24,-0.6111,34,-0.0868,28,-0.3612,41,0.32544
ENSG00000137040,RANBP6,41,0.21742,49,0.59535,37,0.03729,9,-2.1365,40,0.18352,33,-0.1817
ENSG00000137038,DMAC1,110,-0.0739,125,0.15406,133,0.23705,96,-0.2904,135,0.25456,104,-0.2105
ENSG00000153707,PTPRD,147,0.83174,106,0.31708,125,0.54758,74,-0.3000,67,-0.4681,61,-0.7762
ENSG00000107186,MPDZ,17,-1.3232,69,1.16347,38,-0.0416,31,-0.3728,32,-0.3258,32,-0.3973
ENSG00000147862,NFIB,55,-0.4768,100,0.58294,69,-0.1109,77,0.07555,47,-0.7082,72,-0.0434
ENSG00000175893,ZDHHC21,35,-0.1429,66,1.14460,44,0.22921,14,-1.5373,31,-0.3223,28,-0.5757
ENSG00000164975,SNAPC3,39,0.65927,28,0.13537,13,-1.0378,13,-1.0910,19,-0.4961,32,0.42735
ENSG00000164985,PSIP1,212,0.65282,139,-0.0490,141,-0.0299,105,-0.4956,127,-0.1932,142,-0.0198
ENSG00000107295,SH3GL2,108,-1.2582,451,1.30774,187,-0.4051,120,-1.0989,105,-1.2967,251,0.08306
ENSG00000155876,RRAGA,138,0.31933,176,0.86536,84,-0.4766,39,-1.6480,98,-0.2434,105,-0.1782
ENSG00000137154,RPS6,283,-0.5897,249,-0.8708,715,0.94003,848,1.25408,330,-0.3496,339,-0.3931
ENSG00000155886,SLC24A2,202,0.94035,108,-0.1369,183,0.76344,71,-0.7631,93,-0.3549,93,-0.4525
ENSG00000171843,MLLT3,29,0.02367,36,0.45697,22,-0.4115,18,-0.7386,30,0.09928,28,-0.0095
ENSG00000188352,FOCAD,43,-0.2738,82,0.97167,33,-0.6674,32,-0.7181,35,-0.5873,50,-0.0425
ENSG00000198642,KLHL9,15,-0.6425,26,0.24303,48,1.25389,17,-0.4529,19,-0.2693,18,-0.4652
ENSG00000107105,ELAVL2,117,-0.2627,181,0.51812,103,-0.4623,59,-1.3065,105,-0.4335,165,0.41073
ENSG00000198680,TUSC1,62,1.21072,31,0.04143,18,-0.8643,22,-0.5550,37,0.31976,25,-0.4293
ENSG00000137055,PLAA,28,0.52169,32,0.91968,8,-1.4179,8,-1.3410,28,0.53255,15,-0.5683
ENSG00000147894,C9orf72,13,-0.6030,33,1.14662,26,0.52743,13,-0.6077,23,0.30708,9,-1.2461
ENSG00000122729,ACO1,9,-0.7578,27,1.18344,24,0.71668,17,0.14714,16,0.13366,5,-1.8070
ENSG00000235453,SMIM27,49,0.94055,23,-0.3387,22,-0.3642,33,0.28106,37,0.43861,22,-0.5317
ENSG00000165264,NDUFB6,171,0.01770,182,0.14249,123,-0.5043,135,-0.3576,158,-0.1017,189,0.25508
ENSG00000137074,APTX,23,-0.0944,20,-0.3568,23,-0.0915,7,-1.9315,24,-0.0275,35,0.80826
ENSG00000086061,DNAJA1,225,0.12973,307,0.77529,182,-0.2142,128,-0.7649,153,-0.4807,189,-0.1999
ENSG00000122692,SMU1,33,-0.0910,50,0.68712,35,-0.0292,46,0.42147,35,-0.0225,23,-0.8446
ENSG00000107262,BAG1,88,-0.1522,80,-0.3341,133,0.52680,128,0.46274,95,-0.0306,88,-0.1845
ENSG00000086065,CHMP5,77,-0.3368,133,0.65106,94,-0.0238,78,-0.3324,77,-0.3459,89,-0.1482
ENSG00000086102,NFX1,45,1.51373,17,-0.1575,16,-0.1991,8,-1.3299,11,-0.8020,18,-0.0836
ENSG00000165271,NOL6,38,1.07179,21,0.11973,5,-2.0928,6,-1.7376,32,0.75592,19,-0.1132
ENSG00000010438,PRSS3,60,-0.0035,98,0.97479,12,-2.4438,43,-0.5412,71,0.25729,54,-0.2362
ENSG00000107341,UBE2R2,88,0.45973,75,0.21852,39,-0.8228,69,0.05111,65,-0.0301,63,-0.1268
ENSG00000137073,UBAP2,24,0.02279,18,-0.4505,38,0.81807,20,-0.2203,29,0.36811,21,-0.2361
ENSG00000165006,UBAP1,66,0.58949,36,-0.4514,42,-0.1583,26,-0.8607,50,0.13718,53,0.31131
ENSG00000164978,NUDT2,50,0.79653,26,-0.3153,29,-0.0796,23,-0.4526,25,-0.3183,33,0.13406
ENSG00000164976,MYORG,19,-0.3470,12,-1.1893,21,-0.2216,33,0.49131,33,0.50060,29,0.43083
ENSG00000164972,C9orf24,41,0.54335,18,-0.8660,23,-0.4210,17,-0.8412,47,0.76328,34,0.32271
ENSG00000164970,FAM219A,44,-0.8597,104,0.60114,65,-0.2686,73,-0.0750,69,-0.1566,76,-0.0068
ENSG00000168913,ENHO,301,-0.3559,212,-0.9892,418,0.17512,463,0.34585,510,0.50637,421,0.25474
ENSG00000122756,CNTFR,18,-0.7074,15,-1.0637,53,1.03066,25,-0.2624,43,0.65281,30,0.08533
ENSG00000164967,RPP25L,25,0.74345,19,0.38486,3,-2.3852,21,0.43421,14,-0.1413,13,-0.3228
ENSG00000137100,DCTN3,115,-0.1038,141,0.25237,120,-0.0393,99,-0.3456,127,0.04622,122,-0.0245
ENSG00000147955,SIGMAR1,52,0.74976,46,0.63041,24,-0.4691,14,-1.2693,46,0.56032,23,-0.7277
ENSG00000213930,GALT,25,0.66815,17,0.09721,10,-0.7401,10,-0.7600,17,0.01795,17,0.10372
ENSG00000187186,AL162231.1,87,-0.2771,113,0.16330,105,0.02212,91,-0.2119,82,-0.3662,114,0.20514
ENSG00000122733,PHF24,173,0.24198,161,0.13633,147,-0.0259,86,-0.8672,124,-0.3019,165,0.21164
ENSG00000137094,DNAJB5,29,0.24802,31,0.37537,22,-0.1914,6,-2.0769,35,0.52174,24,-0.0825
ENSG00000165280,VCP,184,0.41087,196,0.61014,121,-0.2778,96,-0.6306,107,-0.4684,130,-0.2033
ENSG00000165283,STOML2,137,1.06926,80,0.16795,69,-0.0931,43,-0.8173,83,0.20465,55,-0.5683
ENSG00000005238,FAM214B,34,0.00367,40,0.29598,37,0.12609,23,-0.6269,41,0.31089,30,-0.2238
ENSG00000198722,UNC13B,57,1.25398,30,0.18035,18,-0.6239,18,-0.6729,23,-0.2375,23,-0.3470
ENSG00000198853,RUSC2,132,0.52541,109,0.24096,50,-1.0145,47,-1.1085,129,0.48700,96,-0.0024
ENSG00000107140,TESK1,54,-0.1294,78,0.55067,38,-0.6795,33,-0.8828,79,0.49761,56,-0.1105
ENSG00000159884,CCDC107,56,0.58756,53,0.58904,38,-0.0379,29,-0.4816,42,0.11396,27,-0.7317
ENSG00000137076,TLN1,21,0.37317,14,-0.2948,27,0.82539,29,0.93570,17,0.04863,9,-1.1587
ENSG00000107175,CREB3,69,0.09274,55,-0.2839,102,0.75873,49,-0.4383,55,-0.2724,66,0.03983
ENSG00000070610,GBA2,86,0.66620,57,-0.0327,40,-0.5837,36,-0.7422,51,-0.2137,65,0.24665
ENSG00000137133,HINT2,52,0.15417,41,-0.2678,72,0.69384,59,0.37416,31,-0.6606,43,-0.1868
ENSG00000137103,TMEM8B,109,0.39345,72,-0.3073,58,-0.6116,72,-0.2769,72,-0.2920,106,0.47259
ENSG00000122705,CLTA,216,0.02514,288,0.59581,176,-0.2993,146,-0.5952,207,-0.0436,197,-0.1625
ENSG00000137075,RNF38,44,0.33631,36,0.03474,21,-0.8330,21,-0.8340,29,-0.3393,45,0.51226
ENSG00000281649,EBLN3P,36,0.16907,35,0.13658,26,-0.3607,32,-0.0052,27,-0.2733,33,0.07233
ENSG00000137106,GRHPR,62,0.09701,53,-0.1857,70,0.28774,63,0.10365,71,0.31749,52,-0.2518
ENSG00000175768,TOMM5,86,0.06632,89,0.13588,68,-0.2945,103,0.36160,81,-0.0257,75,-0.1874
ENSG00000122741,DCAF10,33,1.11928,20,0.36002,12,-0.5511,9,-0.9918,15,-0.1771,14,-0.3565
ENSG00000107242,PIP5K1B,31,0.71027,10,-1.1033,14,-0.5212,4,-2.2815,42,1.25672,23,0.27940
ENSG00000187866,FAM122A,21,-0.1600,35,0.85581,22,-0.0473,15,-0.6825,9,-1.3433,23,-0.0123
ENSG00000107282,APBA1,64,-0.3557,85,0.10260,91,0.19741,64,-0.3704,107,0.47406,76,-0.1222
ENSG00000188647,PTAR1,10,-0.9430,17,-0.1387,25,0.51735,19,0.08779,24,0.46153,17,-0.1072
ENSG00000119138,KLF9,32,-0.4759,74,1.09524,29,-0.6205,22,-1.0529,36,-0.2938,40,-0.1278
ENSG00000135048,CEMIP2,8,-1.0993,26,0.87745,32,1.10056,6,-1.5700,7,-1.1909,15,-0.2432
ENSG00000107362,ABHD17B,19,-0.3059,24,0.08703,43,1.09442,19,-0.2419,9,-1.3945,22,-0.0630
ENSG00000119125,GDA,105,-1.1758,375,1.05395,203,-0.1510,95,-1.3366,117,-1.0143,247,0.22365
ENSG00000107372,ZFAND5,378,0.33560,462,0.80749,285,-0.1255,155,-1.0775,211,-0.5975,273,-0.2543
ENSG00000165092,ALDH1A1,3,-3.0435,14,-1.1196,52,1.12251,45,0.83117,16,-0.8415,33,0.46167
ENSG00000198963,RORB,2,-3.4704,31,0.27774,36,0.49509,14,-1.0053,7,-1.9712,40,0.95548
ENSG00000106733,NMRK1,28,0.13482,22,-0.2712,26,-0.0408,16,-0.7751,26,-0.0029,32,0.41844
ENSG00000135002,RFK,97,-0.2490,179,0.91292,85,-0.4542,70,-0.7692,105,-0.1238,102,-0.2210
ENSG00000106772,PRUNE2,71,0.16201,96,0.80069,49,-0.4180,49,-0.4195,65,0.01886,50,-0.4972
ENSG00000197969,VPS13A,13,-1.4222,57,1.00902,21,-0.7283,25,-0.4820,20,-0.8007,38,0.23896
ENSG00000156052,GNAQ,154,0.04936,175,0.30798,143,-0.0673,123,-0.3046,89,-0.8057,161,0.16338
ENSG00000135069,PSAT1,50,-0.2248,14,-2.2198,161,1.85425,81,0.58961,42,-0.4657,50,-0.2708
ENSG00000106829,TLE4,4,-3.2441,16,-1.5604,156,2.50474,27,-0.6730,3,-3.8006,50,0.42742
ENSG00000196781,TLE1,127,1.23781,70,0.22475,19,-1.8161,36,-0.8580,100,0.79933,45,-0.6272
ENSG00000135018,UBQLN1,160,0.19553,203,0.70378,103,-0.5058,97,-0.5986,109,-0.4159,134,-0.1248
ENSG00000165119,HNRNPK,348,0.04071,463,0.60699,373,0.15570,220,-0.6839,273,-0.3465,304,-0.2297
ENSG00000148053,NTRK2,248,-0.6746,324,-0.2906,470,0.34934,366,-0.0609,301,-0.3733,463,0.44884
ENSG00000135049,AGTPBP1,35,-0.1971,68,1.10928,35,-0.1609,23,-0.8033,23,-0.7967,34,-0.3212
ENSG00000135052,GOLM1,90,0.11293,120,0.69922,92,0.14914,79,-0.0953,77,-0.1452,59,-0.6948
ENSG00000135070,ISCA1,70,-0.4375,106,0.26007,59,-0.7053,50,-0.9462,62,-0.6258,126,0.73098
ENSG00000196730,DAPK1,58,0.73675,40,0.12926,20,-0.9298,10,-1.9814,58,0.72955,37,-0.0506
ENSG00000135047,CTSL,47,0.62470,36,0.21593,55,0.87092,24,-0.4488,30,-0.0950,21,-0.8725
ENSG00000156345,CDK20,16,-0.1377,30,1.11679,6,-1.4280,3,-2.3006,19,0.17325,16,-0.0693
ENSG00000106723,SPIN1,150,0.06696,194,0.58118,151,0.07358,66,-1.2228,124,-0.2412,139,-0.0738
ENSG00000148082,SHC3,118,0.03919,90,-0.4437,99,-0.2529,123,0.10191,110,-0.0735,136,0.37394
ENSG00000187742,SECISBP2,37,0.89621,23,0.13450,21,-0.0245,16,-0.4677,15,-0.5356,19,-0.2169
ENSG00000187764,SEMA4D,36,-0.4487,50,0.10083,149,2.07695,77,0.79167,15,-1.7277,17,-1.8471
ENSG00000130222,GADD45G,13,-0.6463,15,-0.5354,45,1.42066,10,-1.1065,43,1.30646,13,-0.8291
ENSG00000165023,DIRAS2,19,-3.7364,318,0.58676,354,0.68530,151,-0.6991,16,-4.0338,313,0.67559
ENSG00000148090,AUH,35,0.53253,46,1.22451,15,-0.7577,9,-1.4835,24,-0.0939,17,-0.7427
ENSG00000090054,SPTLC1,40,-0.1029,63,0.77090,29,-0.6107,29,-0.5971,34,-0.3810,42,-0.0319
ENSG00000196305,IARS,65,0.73535,62,0.74801,21,-1.0952,12,-1.9464,36,-0.2292,40,-0.0845
ENSG00000127080,IPPK,21,0.24225,18,0.05797,29,0.77796,8,-1.2771,11,-0.8013,19,0.10353
ENSG00000185963,BICD2,35,0.78976,25,0.24211,18,-0.2917,16,-0.4619,15,-0.5398,20,-0.1227
ENSG00000165233,CARD19,21,-0.0707,20,-0.1832,22,-0.0244,15,-0.5391,17,-0.3697,27,0.50906
ENSG00000131669,NINJ1,27,-0.0719,18,-0.7482,55,1.14789,31,0.20032,15,-0.9380,29,0.07263
ENSG00000165238,WNK2,99,0.08489,121,0.50075,73,-0.3929,53,-0.8898,105,0.19350,90,-0.0883
ENSG00000188938,FAM120AOS,31,0.11752,24,-0.3255,43,0.64193,27,-0.1465,29,-0.0271,28,-0.0810
ENSG00000048828,FAM120A,30,-0.3678,34,-0.2361,49,0.39371,19,-1.0628,37,-0.0594,48,0.48590
ENSG00000197724,PHF2,17,0.20053,15,0.05596,16,0.10346,26,0.93447,18,0.29376,9,-0.9882
ENSG00000148110,MFSD14B,18,-0.8095,32,0.10739,48,0.74328,31,0.02948,29,-0.0590,28,-0.1898
ENSG00000182150,ERCC6L2,11,-1.0931,24,0.19981,42,1.11429,13,-0.7335,11,-1.0012,23,0.14419
ENSG00000130956,HABP4,174,-0.0916,208,0.22354,170,-0.1322,200,0.12765,94,-1.0503,202,0.20368
ENSG00000196312,MFSD14C,19,-0.3885,31,0.43850,41,0.86332,17,-0.6049,23,-0.0917,20,-0.4532
ENSG00000136842,TMOD1,89,1.60151,35,-0.0471,5,-2.9133,15,-1.3430,76,1.29146,22,-0.9045
ENSG00000136937,NCBP1,14,-0.4957,35,1.25705,26,0.46850,13,-0.5661,13,-0.5875,12,-0.9055
ENSG00000136936,XPA,10,-1.1007,23,0.15702,23,0.13703,27,0.44546,20,-0.0710,21,-0.0172
ENSG00000136938,ANP32B,21,-0.7892,15,-1.4088,73,1.23857,82,1.45634,20,-0.8639,30,-0.3061
ENSG00000095380,NANS,18,-0.3988,33,0.70072,18,-0.3871,14,-0.7816,30,0.41215,21,-0.2317
ENSG00000136928,GABBR2,391,0.70721,428,1.04129,104,-1.3986,67,-2.0616,256,-0.0009,211,-0.3996
ENSG00000106803,SEC61B,132,0.76651,74,-0.2248,49,-0.8478,61,-0.5058,130,0.73786,78,-0.1554
ENSG00000066697,MSANTD3,21,0.22637,23,0.45997,12,-0.6037,10,-0.9637,24,0.48042,16,-0.1843
ENSG00000241697,TMEFF1,76,0.19301,122,1.23242,31,-1.2153,34,-1.0420,66,-0.0429,52,-0.5332
ENSG00000148123,PLPPR1,18,-0.5855,17,-0.7606,80,1.96087,39,0.60403,24,-0.1491,15,-1.0871
ENSG00000136897,MRPL50,23,0.30304,23,0.31592,14,-0.4442,18,-0.0739,11,-0.8289,20,0.09423
ENSG00000136870,ZNF189,24,0.22536,33,0.86499,16,-0.3831,18,-0.2022,16,-0.4150,16,-0.5161
ENSG00000165152,TMEM246,244,1.12157,173,0.60699,53,-1.3518,37,-1.8766,141,0.17760,106,-0.3662
ENSG00000155827,RNF20,7,-1.9115,23,-0.1896,41,0.76241,27,0.08458,16,-0.7417,31,0.45087
ENSG00000198785,GRIN3A,6,-2.1673,34,0.54986,44,0.88729,16,-0.7727,15,-0.8114,28,0.14201
ENSG00000136783,NIPSNAP3A,35,0.15411,54,1.07031,23,-0.5128,27,-0.2518,18,-0.8322,25,-0.4959
ENSG00000070214,SLC44A1,41,-0.4801,32,-0.9827,151,1.76152,123,1.35417,39,-0.5848,29,-1.2402
ENSG00000106701,FSD1L,26,-0.1923,50,1.07713,16,-0.9277,15,-1.0408,20,-0.5809,29,-0.0266
ENSG00000119318,RAD23B,90,-0.4543,182,0.82660,89,-0.4696,70,-0.8366,107,-0.1871,120,-0.0024
ENSG00000070061,ELP1,18,-0.6592,44,0.88453,18,-0.6679,18,-0.6838,43,0.68242,23,-0.4414
ENSG00000106771,TMEM245,96,0.75689,84,0.62672,60,-0.0175,40,-0.6509,35,-0.8717,49,-0.4210
ENSG00000260230,FRRS1L,224,0.84149,181,0.56080,80,-0.8350,53,-1.4441,122,-0.1722,127,-0.1458
ENSG00000095203,EPB41L4B,149,1.56654,63,0.05322,34,-0.9100,27,-1.2545,65,0.09985,50,-0.4287
ENSG00000070159,PTPN3,48,1.09946,39,0.85311,8,-1.7641,8,-1.7799,43,0.91298,14,-1.1184
ENSG00000157654,PALM2-AKAP2,60,-0.1268,96,0.78887,90,0.54870,43,-0.6513,42,-0.6656,51,-0.4684
ENSG00000136810,TXN,389,0.60571,255,-0.1056,177,-0.6690,234,-0.2275,309,0.21910,271,0.00428
ENSG00000198121,LPAR1,2,-3.7762,13,-1.5875,133,2.54405,123,2.36618,4,-3.0903,8,-2.6010
ENSG00000136813,ECPAS,138,0.91944,102,0.46442,56,-0.5720,51,-0.7198,73,-0.1449,66,-0.3887
ENSG00000173258,ZNF483,241,0.43816,204,0.18483,194,0.07210,104,-0.9037,146,-0.3812,191,0.06666
ENSG00000106853,PTGR1,37,1.25087,27,0.84267,13,-0.5233,10,-0.9423,11,-0.7555,12,-0.8099
ENSG00000242616,GNG10,111,0.42849,70,-0.3517,78,-0.1413,64,-0.4552,70,-0.3096,101,0.39148
ENSG00000148154,UGCG,64,1.02383,53,0.81104,20,-0.8801,6,-2.6041,51,0.60618,23,-0.8273
ENSG00000119314,PTBP3,40,1.56933,15,-0.1510,10,-0.7242,4,-2.0686,22,0.53850,13,-0.4216
ENSG00000119471,HSDL2,15,-0.3468,13,-0.5932,29,0.77376,26,0.55230,18,0.00089,17,-0.1603
ENSG00000148153,INIP,19,-0.5553,34,0.41735,22,-0.3740,17,-0.7099,26,-0.0822,31,0.29900
ENSG00000148158,SNX30,18,-0.8765,36,0.22062,32,0.03264,18,-0.8261,22,-0.5805,41,0.59408
ENSG00000148218,ALAD,36,0.13782,28,-0.2612,48,0.64416,41,0.37853,24,-0.5199,30,-0.2004
ENSG00000148229,POLE3,19,-0.5680,32,0.26828,55,1.16088,20,-0.4711,22,-0.3882,23,-0.3776
ENSG00000136888,ATP6V1G1,177,0.57145,147,0.30172,91,-0.5085,80,-0.7101,162,0.42179,108,-0.3078
ENSG00000157693,TMEM268,99,1.09653,62,0.32343,48,-0.1281,17,-1.6850,48,-0.1125,44,-0.3481
ENSG00000148219,ASTN2,7,-2.4561,29,-0.4241,76,1.21443,29,-0.4103,12,-1.7540,51,0.74326
ENSG00000078725,BRINP1,125,0.83156,133,1.13340,18,-2.2172,24,-1.7671,102,0.46905,51,-0.7956
ENSG00000136861,CDK5RAP2,49,1.73305,11,-0.8306,16,-0.2086,13,-0.4848,23,0.39915,13,-0.6088
ENSG00000106780,MEGF9,51,0.09420,70,0.76042,57,0.27713,33,-0.5712,49,0.04263,33,-0.7195
ENSG00000119402,FBXW2,38,0.14621,45,0.50940,24,-0.5804,28,-0.3057,34,-0.0067,32,-0.1561
ENSG00000119396,RAB14,130,0.25409,149,0.55409,101,-0.1517,62,-0.9232,121,0.13030,97,-0.2818
ENSG00000148180,GSN,34,-1.6481,24,-2.2977,428,2.84963,202,1.21101,62,-0.7466,41,-1.6309
ENSG00000148175,STOM,38,-0.5545,25,-1.2867,140,1.66726,56,0.04798,50,-0.1371,52,-0.1137
ENSG00000136848,DAB2IP,89,0.88475,34,-0.7662,57,0.13037,33,-0.7272,109,1.25360,39,-0.5966
ENSG00000119421,NDUFA8,187,0.25867,180,0.22690,129,-0.3444,130,-0.3298,134,-0.2808,166,0.08113
ENSG00000106852,LHX6,25,-0.1335,6,-2.3104,64,1.48280,13,-1.1764,34,0.33507,33,0.38929
ENSG00000119446,RBM18,43,0.09270,51,0.43389,30,-0.4431,28,-0.5725,19,-1.1258,47,0.34246
ENSG00000056586,RC3H2,53,0.15157,57,0.29466,47,-0.0466,51,0.06766,50,0.05244,41,-0.3623
ENSG00000011454,RABGAP1,38,-0.9421,96,0.61601,96,0.52268,38,-0.9387,55,-0.3765,70,-0.0015
ENSG00000165209,STRBP,62,0.62404,47,0.17293,32,-0.4529,15,-1.5897,57,0.48486,41,-0.0715
ENSG00000119522,DENND1A,64,0.68486,36,-0.2743,22,-0.9855,33,-0.3616,34,-0.3185,51,0.42972
ENSG00000106689,LHX2,104,0.86261,68,0.15297,22,-1.5825,43,-0.5752,82,0.44029,58,-0.1460
ENSG00000119408,NEK6,28,0.31122,12,-1.1430,20,-0.2610,11,-1.0996,17,-0.5172,37,1.12285
ENSG00000136930,PSMB7,190,-0.0631,216,0.16467,158,-0.3569,135,-0.6073,158,-0.3616,236,0.39790
ENSG00000136942,RPL35,558,-0.3617,505,-0.5792,876,0.36958,1087,0.73804,493,-0.5579,758,0.17611
ENSG00000136950,ARPC5L,176,0.48952,158,0.35296,87,-0.6446,89,-0.6117,144,0.15381,123,-0.1434
ENSG00000173611,SCAI,69,1.02804,45,0.35208,18,-1.1574,16,-1.3117,38,0.03334,35,-0.1192
ENSG00000119414,PPP6C,46,-0.5542,100,0.82133,63,-0.0599,47,-0.5228,42,-0.7117,65,-0.0344
ENSG00000136933,RABEPK,11,-0.7981,23,0.50397,23,0.42394,23,0.38378,12,-0.6490,15,-0.3133
ENSG00000044574,HSPA5,146,0.51040,146,0.60709,74,-0.5746,45,-1.3442,108,0.02232,99,-0.1636
ENSG00000165219,GAPVD1,25,-0.2706,39,0.53566,22,-0.4252,17,-0.8120,22,-0.4295,33,0.27336
ENSG00000119487,MAPKAP1,53,0.57284,43,0.28664,29,-0.4147,39,0.07809,34,-0.1284,31,-0.3635
ENSG00000196814,MVB12B,41,0.40627,26,-0.3411,81,1.65581,36,0.19821,13,-1.3047,20,-0.8455
ENSG00000136828,RALGPS1,15,-0.7536,31,0.42035,20,-0.3482,21,-0.2309,27,0.14557,26,0.08936
ENSG00000136895,GARNL3,4,-2.7318,33,0.46114,47,1.01006,27,0.08324,11,-1.2928,26,-0.0045
ENSG00000136856,SLC2A8,42,0.39082,48,0.72737,45,0.51712,26,-0.3574,18,-0.9362,23,-0.6939
ENSG00000197958,RPL12,215,-0.6967,204,-0.8565,540,0.81204,605,1.01369,259,-0.3996,324,-0.0605
ENSG00000148356,LRSAM1,18,-0.6333,35,0.45455,47,0.89502,12,-1.2700,23,-0.2959,26,-0.1290
ENSG00000136854,STXBP1,629,0.08855,990,1.03309,358,-0.8065,249,-1.3596,500,-0.2821,549,-0.1721
ENSG00000095370,SH2D3C,29,0.83667,16,-0.1282,15,-0.2223,5,-1.8773,25,0.59537,17,-0.0760
ENSG00000136807,CDK9,51,0.49455,38,0.00990,34,-0.1881,25,-0.6621,52,0.53178,34,-0.2106
ENSG00000106992,AK1,62,-1.2283,122,-0.2128,291,1.30822,125,-0.1482,117,-0.2466,131,-0.0972
ENSG00000160408,ST6GALNAC6,127,-0.7410,150,-0.5432,383,1.08118,259,0.40324,85,-1.3522,225,0.22476
ENSG00000136908,DPM2,82,0.42916,79,0.42805,48,-0.4294,47,-0.4487,30,-1.1641,67,0.14863
ENSG00000167106,FAM102A,62,0.30449,42,-0.3843,78,0.68458,57,0.16527,49,-0.0951,45,-0.2799
ENSG00000148339,SLC25A25,42,0.29080,44,0.40667,47,0.46733,22,-0.7515,46,0.44719,24,-0.7384
ENSG00000148334,PTGES2,115,0.01283,122,0.11555,121,0.09629,96,-0.2827,97,-0.2657,119,0.08402
ENSG00000171159,C9orf16,521,-0.4259,605,-0.2138,676,-0.0112,646,-0.0850,581,-0.2525,830,0.45393
ENSG00000148337,CIZ1,33,-0.1481,40,0.18098,44,0.30034,31,-0.2360,39,0.13592,33,-0.1958
ENSG00000106976,DNM1,1016,0.30958,1336,0.93069,533,-0.7221,382,-1.2354,662,-0.3848,770,-0.1878
ENSG00000167110,GOLGA2,46,0.09859,49,0.23834,47,0.12949,30,-0.5662,44,0.05195,41,-0.1072
ENSG00000175854,SWI5,16,-0.5809,24,-0.0144,60,1.62035,24,0.03184,17,-0.5437,16,-0.7231
ENSG00000167112,TRUB2,58,-0.1896,84,0.47735,58,-0.1938,49,-0.4679,50,-0.4407,69,0.11273
