"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"189",189,"enrichment","Astro","ANGPTL4",15.6866235315463,3.3384062108787e-38,3.52994305206851e-36,17920,5.75622309627387,"ENSG00000167772"
"190",190,"enrichment","Astro","LINC02884",15.6858632405524,3.35777956795462e-38,3.53258658465819e-36,1028,5.96345150781482,"ENSG00000231246"
"191",191,"enrichment","Astro","GJB6",15.6637217407339,3.97410223855486e-38,4.16009022331923e-36,13460,5.95324655442486,"ENSG00000121742"
"192",192,"enrichment","Astro","CHPT1",15.6379108140205,4.83682172392039e-38,5.037995005572e-36,13147,2.40221907743942,"ENSG00000111666"
"193",193,"enrichment","Astro","ADAMTSL5",15.629408584336,5.16019829596422e-38,5.34821344179737e-36,17746,3.69431245535967,"ENSG00000185761"
"194",194,"enrichment","Astro","FZD8",15.6279821534411,5.2165320820545e-38,5.3799662891573e-36,10610,4.43651532398249,"ENSG00000177283"
"195",195,"enrichment","Astro","C2CD5-AS1",15.5801510579785,7.50777011666144e-38,7.70503309619725e-36,12582,4.90679408357917,"ENSG00000250166"
"196",196,"enrichment","Astro","HMGA2",15.56802713866,8.23370391084028e-38,8.40882073548059e-36,12956,4.09068855671498,"ENSG00000149948"
"197",197,"enrichment","Astro","HSDL2",15.5568286108868,8.96645810462325e-38,9.11270713001905e-36,10092,2.06142809530479,"ENSG00000119471"
"198",198,"enrichment","Astro","ENSG00000228408",15.4941444888088,1.44507104796819e-37,1.46154625411894e-35,7628,4.7313088220823,"ENSG00000228408"
"199",199,"enrichment","Astro","ENSG00000287283",15.4419626040156,2.15005785264726e-37,2.16411592322226e-35,760,3.1245671326225,"ENSG00000287283"
"200",200,"enrichment","Astro","ENSG00000228484",15.4197147038166,2.546986975607e-37,2.55137413020613e-35,11099,4.50297548607445,"ENSG00000228484"
"201",1,"enrichment","Macro","FCGR2B",18.4621743545451,2.62924534608343e-47,9.44658385232464e-45,1420,6.47123835557793,"ENSG00000072694"
"202",2,"enrichment","Macro","SIGLEC1",18.399525857468,4.19709616555416e-47,1.44049844790232e-44,19044,7.32689320138982,"ENSG00000088827"
"203",3,"enrichment","Macro","MS4A4E",17.2175404267174,3.01018665741772e-43,5.38643315040149e-41,11632,7.06135325993826,"ENSG00000214787"
"204",4,"enrichment","Macro","MARCO",16.9566732917215,2.16162688406169e-42,3.35228299590486e-40,2795,7.93658406479585,"ENSG00000019169"
"205",5,"enrichment","Macro","LILRB5",16.3017973381515,3.09437844419063e-40,3.3222516465423e-38,18848,6.31299469753156,"ENSG00000105609"
"206",6,"enrichment","Macro","CD163",16.0876721588461,1.57430631916754e-39,1.53300823712054e-37,12441,8.77792527957012,"ENSG00000177575"
"207",7,"enrichment","Macro","F13A1",15.0140858190369,5.57668712350346e-36,2.97082752207808e-34,6727,8.16461421989683,"ENSG00000124491"
"208",8,"enrichment","Macro","CLEC4E",14.289693562731,1.3865374338213e-33,5.34595722182002e-32,12460,5.23249615312395,"ENSG00000166523"
"209",9,"enrichment","Macro","SNX6",14.0906554856798,6.2999491270013e-33,2.24694608045825e-31,14026,1.9345915458177,"ENSG00000129515"
"210",10,"enrichment","Macro","FCGR2C",13.992522813097,1.32816037446531e-32,4.44901849596893e-31,1419,7.63191741553225,"ENSG00000244682"
"211",11,"enrichment","Macro","MS4A4A",13.4109272443471,1.09418582540855e-30,2.64830918390214e-29,11631,7.88874957704138,"ENSG00000110079"
"212",12,"enrichment","Macro","JAML",13.3172632934194,2.2225950061241e-30,5.15878592552263e-29,12185,5.76374612057494,"ENSG00000160593"
"213",13,"enrichment","Macro","MS4A6A",13.2291010972262,4.32829738429226e-30,9.62988672024895e-29,11630,8.74826380519551,"ENSG00000110077"
"214",14,"enrichment","Macro","TGFBI",13.1034207420909,1.118237996009e-29,2.35290760647682e-28,6257,6.56226063993135,"ENSG00000120708"
"215",15,"enrichment","Macro","VNN1",12.79676610445,1.12724266936893e-28,2.0593326811438e-27,7538,4.99070513888212,"ENSG00000112299"
"216",16,"enrichment","Macro","FCHO2",12.2949180715333,4.85095912548322e-27,7.16723219838508e-26,5929,1.81081412985815,"ENSG00000157107"
"217",17,"enrichment","Macro","ENSG00000204971",12.2556071694479,6.50578464632066e-27,9.43248665895909e-26,11903,4.56974803914605,"ENSG00000204971"
"218",18,"enrichment","Macro","FCGR2A",11.5681661868335,1.0668266782186e-24,1.16754225484498e-23,1416,7.37796283093984,"ENSG00000143226"
"219",19,"enrichment","Macro","ENSG00000253557",11.3383520472862,5.77585057970781e-24,5.80245718506539e-23,8890,5.2036904582002,"ENSG00000253557"
"220",20,"enrichment","Macro","CD163L1",11.3001900590623,7.63915089220284e-24,7.54046502023378e-23,12440,5.8695510372211,"ENSG00000177675"
"221",21,"enrichment","Macro","MRC1",11.2159955575252,1.41433202521896e-23,1.34961054147604e-22,10522,7.93706047097213,"ENSG00000260314"
"222",22,"enrichment","Macro","MGAT1",10.9104297594724,1.30798189062595e-22,1.11090908162859e-21,6660,2.57804499703446,"ENSG00000131446"
"223",23,"enrichment","Macro","STAB1",10.8785787803146,1.64757146348048e-22,1.38417159548264e-21,3935,7.1516461965746,"ENSG00000010327"
"224",24,"enrichment","Macro","CD14",10.8609890454872,1.87139317307036e-22,1.55783250383304e-21,6311,6.32072173064666,"ENSG00000170458"
"225",25,"enrichment","Macro","RNF149",10.8177490563137,2.55882476781387e-22,2.10166949152418e-21,2688,1.90136333264871,"ENSG00000163162"
"226",26,"enrichment","Macro","VMP1",10.8038931498808,2.82842925713718e-22,2.30771609226127e-21,17013,1.92271086354925,"ENSG00000062716"
"227",27,"enrichment","Macro","IQGAP2",10.688676698526,6.49566217533977e-22,5.03305637686578e-21,5952,5.35210528659547,"ENSG00000145703"
"228",28,"enrichment","Macro","CD28",10.6752131211941,7.15709593415517e-22,5.52103760049641e-21,3244,4.27148360864483,"ENSG00000178562"
"229",29,"enrichment","Macro","HLA-DQA1",10.6202889762453,1.06257481453702e-21,8.04268485797073e-21,6992,6.70902659204059,"ENSG00000196735"
"230",30,"enrichment","Macro","ENSG00000255240",10.420354867031,4.45271092348373e-21,3.09913417200982e-20,11619,5.08157031570903,"ENSG00000255240"
"231",31,"enrichment","Macro","MS4A7",10.4032794662705,5.03018804967543e-21,3.469431009771e-20,11634,7.2484836373944,"ENSG00000166927"
"232",32,"enrichment","Macro","ATG7",10.3883021596426,5.59773250187731e-21,3.8348863762861e-20,3587,1.27845517051132,"ENSG00000197548"
"233",33,"enrichment","Macro","ENSG00000286194",10.2908959595931,1.12045353337072e-20,7.36277940196155e-20,16605,4.72668750254468,"ENSG00000286194"
"234",34,"enrichment","Macro","LGMN",10.284110339301,1.17585031555256e-20,7.70262897572226e-20,14438,3.37689939688535,"ENSG00000100600"
"235",35,"enrichment","Macro","GPR183",10.2828277732376,1.18662323967515e-20,7.76833775667261e-20,13784,6.67162384798894,"ENSG00000169508"
"236",36,"enrichment","Macro","HSPA6",10.168771774445,2.66585007519128e-20,1.67302869227232e-19,1417,5.38765915016964,"ENSG00000173110"
"237",37,"enrichment","Macro","CTSB",10.0984474716954,4.38399795912807e-20,2.66424909353571e-19,8851,3.52621724741268,"ENSG00000164733"
"238",38,"enrichment","Macro","CLEC7A",10.0892797848346,4.67727421679751e-20,2.82852146166588e-19,12488,7.55550402982829,"ENSG00000172243"
"239",39,"enrichment","Macro","TFEC",10.0779032052882,5.06848502628542e-20,3.05100064722e-19,8506,7.54374565464829,"ENSG00000105967"
"240",40,"enrichment","Macro","TLR2",10.0668317556836,5.48042071469728e-20,3.28198192456814e-19,5452,7.75619871276305,"ENSG00000137462"
"241",41,"enrichment","Macro","CCDC170",9.99158995549177,9.31266525371092e-20,5.42789420244131e-19,7653,4.02181867169371,"ENSG00000120262"
"242",42,"enrichment","Macro","MPEG1",9.98666299514463,9.64115910565272e-20,5.60998629894234e-19,11623,5.84331440547738,"ENSG00000197629"
"243",43,"enrichment","Macro","LINC02611",9.96159197847008,1.14999272670649e-19,6.63989181641675e-19,2667,4.99445013709768,"ENSG00000226791"
"244",44,"enrichment","Macro","HLA-DMB",9.92844241426088,1.45151159944178e-19,8.28033974003084e-19,7002,6.67426241585365,"ENSG00000242574"
"245",45,"enrichment","Macro","CLEC9A",9.91727919362049,1.56980580701528e-19,8.91387425431839e-19,12486,6.21472535092601,"ENSG00000197992"
"246",46,"enrichment","Macro","NCF4",9.7444412271263,5.25727632481896e-19,2.82172730791786e-18,19997,5.70693775753993,"ENSG00000100365"
"247",47,"enrichment","Macro","HLA-DQB1",9.73674167598496,5.5470282330055e-19,2.96483490135826e-18,6993,6.06878893164716,"ENSG00000179344"
"248",48,"enrichment","Macro","LINC01684",9.73577606151762,5.58446922577053e-19,2.98332349351191e-18,19546,6.28433163964516,"ENSG00000237484"
"249",49,"enrichment","Macro","RBM47",9.68041983811701,8.20866348707684e-19,4.29641446913602e-18,4961,6.49631288415334,"ENSG00000163694"
"250",50,"enrichment","Macro","ENSG00000287216",9.58963684850343,1.54096539762764e-18,7.8210064399351e-18,5450,4.7790424916779,"ENSG00000287216"
"251",51,"enrichment","Macro","C5AR1",9.55200712851386,1.99921518099606e-18,1.00310407956038e-17,18651,4.21895817674137,"ENSG00000197405"
"252",52,"enrichment","Macro","CD200R1",9.46824062103212,3.56364014828421e-18,1.73386869961604e-17,4152,4.73194065185151,"ENSG00000163606"
"253",53,"enrichment","Macro","MSR1",9.4541850749588,3.92577724445432e-18,1.90005309663031e-17,8866,6.6468212932589,"ENSG00000038945"
"254",54,"enrichment","Macro","REL",9.44758468802198,4.10822729220158e-18,1.98270739026123e-17,2405,2.91851500546458,"ENSG00000162924"
"255",55,"enrichment","Macro","HLA-DPB1",9.42477460992302,4.80606936414648e-18,2.29673289677632e-17,7007,4.93144749104029,"ENSG00000223865"
"256",56,"enrichment","Macro","HLA-DRA",9.4102298501032,5.31129158452632e-18,2.52548718177704e-17,6988,6.52128431246164,"ENSG00000204287"
"257",57,"enrichment","Macro","PLEK",9.38730472972901,6.21676605096969e-18,2.93008136071818e-17,2461,6.20625517558479,"ENSG00000115956"
"258",58,"enrichment","Macro","VENTX",9.35028314946996,8.01337919065199e-18,3.73263738703383e-17,11213,4.49905538362604,"ENSG00000151650"
"259",59,"enrichment","Macro","CR1",9.32971124197706,9.22568834762929e-18,4.2694299568074e-17,1721,4.84790174714884,"ENSG00000203710"
"260",60,"enrichment","Macro","LAIR1",9.27797049011621,1.31408867474856e-17,5.98472057744962e-17,18851,5.27312106177793,"ENSG00000167613"
"261",61,"enrichment","Macro","NAMPT",9.25774249266392,1.50863407375456e-17,6.82028999527651e-17,8468,3.00280268433572,"ENSG00000105835"
"262",62,"enrichment","Macro","GNA13",9.24478670098982,1.64799981072149e-17,7.41670766063309e-17,17075,2.26105608746798,"ENSG00000120063"
"263",63,"enrichment","Macro","IL10RA",9.15366640391728,3.06320216694403e-17,1.33439868013192e-16,12181,6.13663206451804,"ENSG00000110324"
"264",64,"enrichment","Macro","GPR141",9.11753954417309,3.91369344851163e-17,1.6869896240074e-16,8012,6.15775435476442,"ENSG00000187037"
"265",65,"enrichment","Macro","SLC2A9",9.09532637663506,4.5490639607843e-17,1.94842886830974e-16,4842,3.2976371280469,"ENSG00000109667"
"266",66,"enrichment","Macro","CIITA",9.07210528291474,5.32286435311584e-17,2.2641098760023e-16,15491,5.69773943209492,"ENSG00000179583"
"267",67,"enrichment","Macro","DENND1A",9.0679870647144,5.47313916707147e-17,2.32425236514824e-16,10169,0.959011995224729,"ENSG00000119522"
"268",68,"enrichment","Macro","HLA-DRB1",9.04264158690215,6.49525578895731e-17,2.73666080091789e-16,6991,6.174398584903,"ENSG00000196126"
"269",69,"enrichment","Macro","FGL2",9.01488031910465,7.83313012917686e-17,3.2681230048714e-16,8231,5.65685334269575,"ENSG00000127951"
"270",70,"enrichment","Macro","HLA-DRB5",9.01409043079311,7.87495372585521e-17,3.28491793593354e-16,6989,5.85131696539566,"ENSG00000198502"
"271",71,"enrichment","Macro","MFSD1",8.98676358056124,9.46672665145382e-17,3.9030206611823e-16,4478,1.74102773445151,"ENSG00000118855"
"272",72,"enrichment","Macro","RASA2",8.97141534934807,1.04967876819149e-16,4.3068692013515e-16,4377,0.94593711941977,"ENSG00000155903"
"273",73,"enrichment","Macro","CYBB",8.96152639514852,1.12186122978196e-16,4.59005016742526e-16,20359,6.58975923420151,"ENSG00000165168"
"274",74,"enrichment","Macro","VNN2",8.86558123072118,2.13501884523925e-16,8.45606404538949e-16,7539,4.14621782321757,"ENSG00000112303"
"275",75,"enrichment","Macro","FOLR2",8.85775530846297,2.24975278722199e-16,8.89870099249567e-16,11904,5.05728437568568,"ENSG00000165457"
"276",76,"enrichment","Macro","SRGN",8.84579291280149,2.43705617422556e-16,9.61051197279833e-16,10748,7.24029622490592,"ENSG00000122862"
"277",77,"enrichment","Macro","LYVE1",8.84536397911206,2.44405213679577e-16,9.63447101034761e-16,11376,6.30297693757113,"ENSG00000133800"
"278",78,"enrichment","Macro","PSAP",8.82687256206256,2.76536554036328e-16,1.08317479799898e-15,10775,1.40496126144716,"ENSG00000197746"
"279",79,"enrichment","Macro","FGD2",8.82386697359005,2.82141212361591e-16,1.10450793231157e-15,7079,6.61003711747399,"ENSG00000146192"
"280",80,"enrichment","Macro","AP2A2",8.80832391042629,3.1297352638735e-16,1.22064339576109e-15,11268,1.15122240067997,"ENSG00000183020"
"281",81,"enrichment","Macro","HLA-DPA1",8.78436147504576,3.67174979007275e-16,1.42144514802077e-15,7006,5.61008334809474,"ENSG00000231389"
"282",82,"enrichment","Macro","NCF2",8.74803676076839,4.67577311820063e-16,1.78961583185829e-15,1569,5.08042228090031,"ENSG00000116701"
"283",83,"enrichment","Macro","ENSG00000226571",8.73673545911364,5.04048755142158e-16,1.92358088546413e-15,7587,4.72463461350239,"ENSG00000226571"
"284",84,"enrichment","Macro","ENSG00000289053",8.7224824367515,5.54092838368023e-16,2.10382438593996e-15,7936,5.15221126930969,"ENSG00000289053"
"285",85,"enrichment","Macro","CD86",8.70107683564958,6.38649097272579e-16,2.4048125000897e-15,4221,6.86594556966572,"ENSG00000114013"
"286",86,"enrichment","Macro","WWP1",8.688999130508,6.9188166613185e-16,2.59915511066323e-15,9259,1.35308658990988,"ENSG00000123124"
"287",87,"enrichment","Macro","ARHGAP45",8.66936530502093,7.87960396050792e-16,2.93806914080842e-15,17725,5.59300916606644,"ENSG00000180448"
"288",88,"enrichment","Macro","LILRB2",8.66143969286054,8.30392225997433e-16,3.08684155601603e-15,18849,4.51384148034384,"ENSG00000131042"
"289",89,"enrichment","Macro","ARHGAP4",8.64387109548921,9.32697847564113e-16,3.45174206651591e-15,20850,4.20501166474447,"ENSG00000089820"
"290",90,"enrichment","Macro","KYNU",8.63609294395213,9.8189323585208e-16,3.6242801103313e-15,2901,6.35438250676194,"ENSG00000115919"
"291",91,"enrichment","Macro","C3AR1",8.60699062812219,1.18987462273801e-15,4.3459900735595e-15,12447,5.4406524890601,"ENSG00000171860"
"292",92,"enrichment","Macro","NCKAP1L",8.59852302937838,1.25820727877205e-15,4.57959450423709e-15,12834,6.47891477234644,"ENSG00000123338"
"293",93,"enrichment","Macro","C1QC",8.59218936649468,1.31184952217288e-15,4.76489965236146e-15,263,6.09151821850229,"ENSG00000159189"
"294",94,"enrichment","Macro","MANBA",8.52950232522808,1.98147581536411e-15,7.0407633520813e-15,5225,2.23187438400515,"ENSG00000109323"
"295",95,"enrichment","Macro","ARHGAP15",8.51981885709387,2.11153363558778e-15,7.48384428553678e-15,2902,5.7305139383975,"ENSG00000075884"
"296",96,"enrichment","Macro","APAF1",8.51796757800173,2.13734461567423e-15,7.56763857158051e-15,13129,2.06599642038602,"ENSG00000120868"
"297",97,"enrichment","Macro","VAV1",8.51049009730699,2.24481841912412e-15,7.9307320996933e-15,17885,5.78725165753759,"ENSG00000141968"
"298",98,"enrichment","Macro","IL15",8.50199187788824,2.37347772046055e-15,8.36973716617183e-15,5392,3.68286594262051,"ENSG00000164136"
"299",99,"enrichment","Macro","HCLS1",8.49916945446754,2.4178040671566e-15,8.51887343486885e-15,4215,5.86045737223251,"ENSG00000180353"
"300",100,"enrichment","Macro","FPR3",8.47716671110923,2.79268123923151e-15,9.75597771142182e-15,18780,4.08640376585234,"ENSG00000187474"
"301",101,"enrichment","Macro","TNFAIP2",8.46930875665416,2.94007589152154e-15,1.02520700974176e-14,14520,4.20599666139122,"ENSG00000185215"
"302",102,"enrichment","Macro","VSIG4",8.46602502906048,3.0039304091627e-15,1.04642740509534e-14,20503,5.87173203988549,"ENSG00000155659"
"303",103,"enrichment","Macro","TNFAIP8",8.42525037624335,3.9210988602105e-15,1.35108831035825e-14,6152,4.28005654048815,"ENSG00000145779"
"304",104,"enrichment","Macro","TMEM236",8.41743505812309,4.12625008862127e-15,1.41757748367862e-14,10521,3.94841183660682,"ENSG00000148483"
"305",105,"enrichment","Macro","ENSG00000227531",8.41532250885546,4.18350704806175e-15,1.43677663317291e-14,10080,5.53284287797647,"ENSG00000227531"
"306",106,"enrichment","Macro","LILRB1",8.37683466022987,5.37583373114878e-15,1.82205690457068e-14,18863,5.86629211963915,"ENSG00000104972"
"307",107,"enrichment","Macro","BTK",8.37389918680392,5.47950962265788e-15,1.85569416790627e-14,20602,5.09860684230943,"ENSG00000010671"
"308",108,"enrichment","Macro","ADAP2",8.3725936561566,5.52625279345611e-15,1.87091895995791e-14,16603,3.81912383813181,"ENSG00000184060"
"309",109,"enrichment","Macro","HLA-DRB6",8.37197955874075,5.5483763141026e-15,1.87780159250003e-14,6990,4.81841403324326,"ENSG00000290878"
"310",110,"enrichment","Macro","CD83",8.36787666504258,5.69845570211736e-15,1.92517135032321e-14,6775,3.96232038262434,"ENSG00000112149"
"311",111,"enrichment","Macro","SELENOP",8.35288120987928,6.28198622726081e-15,2.11514415654442e-14,5780,4.67952042016779,"ENSG00000250722"
"312",112,"enrichment","Macro","CCDC26",8.32167142948514,7.69297185977886e-15,2.56833134837076e-14,9458,5.67766287682174,"ENSG00000229140"
"313",113,"enrichment","Macro","C1QA",8.31094061850793,8.24728944933916e-15,2.74551203548044e-14,262,5.36317659474024,"ENSG00000173372"
"314",114,"enrichment","Macro","CMTM7",8.29937063917229,8.88932960214137e-15,2.94752937203725e-14,3685,4.68036441223305,"ENSG00000153551"
"315",115,"enrichment","Macro","TNFSF8",8.28523504996317,9.74125287008342e-15,3.21727196857653e-14,10120,5.02018777861472,"ENSG00000106952"
"316",116,"enrichment","Macro","HISLA",8.27523556277164,1.03922577069064e-14,3.42041042841993e-14,14405,3.80414764023608,"ENSG00000258867"
"317",117,"enrichment","Macro","C1QB",8.24356786777248,1.27517503428698e-14,4.15647898456052e-14,264,5.89061838409477,"ENSG00000173369"
"318",118,"enrichment","Macro","CD84",8.24282707602969,1.28128684140746e-14,4.17380135548568e-14,1388,5.89026585368328,"ENSG00000066294"
"319",119,"enrichment","Macro","ESR1",8.23605990168791,1.33847860634157e-14,4.34725226533773e-14,7654,3.72884960953101,"ENSG00000091831"
"320",120,"enrichment","Macro","RUNX1",8.21075162713379,1.57567471897263e-14,5.08216390639517e-14,19624,4.591214485159,"ENSG00000159216"
"321",121,"enrichment","Macro","SCIN",8.18501354386825,1.85955391123625e-14,5.93198547701389e-14,7873,5.76182862038132,"ENSG00000006747"
"322",122,"enrichment","Macro","ITGB2-AS1",8.17807900994127,1.94433822912699e-14,6.1854832343113e-14,19713,5.03126946342029,"ENSG00000227039"
