Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000166225,FRS2,10,-0.4340,14,0.05969,15,0.15779,23,0.85470,28,1.18826,12,-0.2213,10,-0.4413,4,-1.6466,9,-0.6322
ENSG00000166226,CCT2,88,-0.3281,89,-0.3457,61,-0.8908,46,-1.3263,101,-0.1211,140,0.39375,182,0.83301,170,0.71755,117,0.12551
ENSG00000127328,RAB3IP,62,0.61726,32,-0.4747,35,-0.2819,43,0.04876,93,1.32926,53,0.38133,13,-1.7371,64,0.68185,17,-1.4343
ENSG00000111596,CNOT2,61,1.13799,16,-1.0654,17,-0.8600,24,-0.3866,39,0.39981,34,0.20423,28,-0.1457,28,-0.1132,36,0.28416
ENSG00000135643,KCNMB4,75,-0.7669,103,-0.3166,91,-0.4798,81,-0.6645,274,1.32757,184,0.64164,168,0.49162,87,-0.5530,98,-0.3995
ENSG00000153233,PTPRR,18,-1.7147,43,-0.4175,23,-1.3054,14,-2.0148,32,-0.8202,114,1.20389,99,0.96407,29,-0.9596,95,1.02768
ENSG00000133858,ZFC3H1,28,0.71533,12,-0.6321,19,0.13358,16,-0.2086,34,1.05900,8,-1.2471,22,0.36444,12,-0.6302,16,-0.1436
ENSG00000139291,TMEM19,18,-0.7333,18,-0.7807,21,-0.5057,23,-0.3950,60,1.17407,62,1.24188,34,0.20819,28,-0.0809,20,-0.6119
ENSG00000080371,RAB21,109,0.62052,51,-0.6226,50,-0.6109,66,-0.1934,128,0.88896,80,0.11944,69,-0.1228,60,-0.3387,77,0.05082
ENSG00000121749,TBC1D15,35,0.29724,11,-1.4910,19,-0.6549,25,-0.2289,58,1.12184,33,0.17681,30,0.04683,37,0.39602,30,0.06640
ENSG00000253719,ATXN7L3B,70,-1.0438,132,-0.0673,89,-0.6779,59,-1.3018,161,0.25431,261,1.06034,127,-0.1296,178,0.41924,151,0.17113
ENSG00000166006,KCNC2,19,-2.3749,52,-0.9593,46,-1.0523,24,-1.9963,53,-0.8417,115,0.35152,39,-1.3215,510,3.31819,53,-0.9331
ENSG00000139278,GLIPR1,28,0.94823,6,-1.4060,8,-1.0407,18,0.18983,8,-0.9560,18,0.19126,5,-1.7596,42,1.65093,17,0.10580
ENSG00000111615,KRR1,33,-0.2145,37,-0.0273,26,-0.5742,44,0.22817,54,0.57120,39,0.05729,48,0.36213,25,-0.6424,37,-0.0556
ENSG00000139289,PHLDA1,29,0.07383,14,-1.1717,16,-0.8915,36,0.40542,41,0.61576,32,0.22038,14,-1.0921,55,1.10768,29,0.05506
ENSG00000187109,NAP1L1,486,0.64630,227,-0.6166,222,-0.6007,388,0.27635,535,0.80730,332,0.02779,341,0.06931,290,-0.1846,271,-0.3222
ENSG00000091039,OSBPL8,71,0.19394,42,-0.6833,31,-1.0571,41,-0.6398,66,0.07551,115,0.98852,69,0.15271,89,0.57215,62,-0.0249
ENSG00000186908,ZDHHC17,18,-1.3172,24,-0.9447,29,-0.6117,28,-0.6272,36,-0.2586,67,0.72700,58,0.48320,69,0.77753,58,0.56616
ENSG00000067798,NAV3,25,-0.7044,29,-0.5315,23,-0.8382,25,-0.7539,90,1.33397,53,0.44628,41,0.02838,35,-0.2328,46,0.23891
ENSG00000067715,SYT1,301,-1.8520,789,-0.4338,356,-1.6024,209,-2.3891,1224,0.30037,2703,1.67512,1889,1.02549,1651,0.79509,628,-0.8102
ENSG00000058272,PPP1R12A,117,0.38215,93,0.01281,61,-0.6338,49,-0.9739,170,0.99953,122,0.44893,116,0.36664,62,-0.6244,66,-0.5635
ENSG00000111052,LIN7A,27,0.27671,27,0.33318,18,-0.3556,10,-1.1984,14,-0.7633,31,0.51308,31,0.50562,20,-0.1680,21,-0.0931
ENSG00000139220,PPFIA2,53,-1.4402,111,-0.3681,70,-1.0466,68,-1.0737,90,-0.6633,87,-0.7031,285,1.20785,162,0.26290,238,1.04252
ENSG00000133773,CCDC59,51,1.17240,21,-0.3149,13,-0.9425,20,-0.3255,25,-0.0055,36,0.59328,33,0.45104,16,-0.6846,19,-0.4414
ENSG00000072041,SLC6A15,13,-2.4557,45,-0.6642,32,-1.1456,18,-1.9429,44,-0.6303,91,0.50187,140,1.22689,153,1.38382,77,0.25130
ENSG00000133641,C12orf29,26,-0.3774,24,-0.5502,26,-0.3748,33,0.00883,11,-1.5974,28,-0.2368,34,0.05088,55,0.84969,50,0.78563
ENSG00000198707,CEP290,40,0.77814,25,0.03339,13,-0.9109,23,-0.1127,69,1.74582,15,-0.7690,8,-1.7455,21,-0.2412,16,-0.7095
ENSG00000139324,TMTC3,26,0.74352,10,-0.7469,15,-0.1698,4,-2.0463,16,-0.0585,25,0.65029,28,0.87440,19,0.22006,14,-0.3116
ENSG00000049130,KITLG,22,-0.1188,20,-0.3249,7,-1.7856,14,-0.7959,8,-1.5506,37,0.69438,54,1.35478,23,-0.0401,29,0.32508
ENSG00000139318,DUSP6,33,-0.5133,30,-0.6834,17,-1.5116,10,-2.1814,28,-0.7742,87,1.04279,120,1.63241,28,-0.7395,60,0.49337
ENSG00000070961,ATP2B1,96,-2.0308,315,-0.2713,121,-1.6914,90,-2.1355,637,0.89752,752,1.18807,552,0.65609,166,-1.2206,504,0.57313
ENSG00000271614,ATP2B1-AS1,19,-0.6421,26,-0.1958,17,-0.8649,14,-1.1197,49,0.81780,27,-0.1311,57,1.07715,17,-0.8217,36,0.34350
ENSG00000011465,DCN,884,3.89398,25,-2.6193,26,-2.4607,35,-2.0427,113,-0.2725,170,0.38431,113,-0.2677,70,-0.9987,6,-4.5418
ENSG00000133639,BTG1,151,2.35648,33,-0.3382,26,-0.6461,20,-1.0641,47,0.25398,25,-0.7090,23,-0.8196,38,-0.0728,22,-0.9762
ENSG00000102189,EEA1,58,0.48173,26,-0.8295,35,-0.3085,35,-0.3293,61,0.54481,76,0.92877,49,0.21370,48,0.15718,30,-0.6188
ENSG00000173598,NUDT4,124,-0.6102,173,-0.1055,103,-0.8895,54,-1.8606,223,0.30964,471,1.59932,237,0.40782,111,-0.7787,176,-0.0741
ENSG00000177889,UBE2N,101,-0.7316,145,-0.1793,92,-0.8581,69,-1.2955,145,-0.1680,233,0.59351,236,0.61848,193,0.28919,207,0.45021
ENSG00000198015,MRPL42,18,-1.0142,35,0.02766,27,-0.3886,31,-0.1757,48,0.55462,32,-0.0803,33,-0.0481,57,0.84061,30,-0.2085
ENSG00000136040,PLXNC1,42,0.36655,14,-1.3917,10,-1.8136,16,-1.1233,64,1.04928,48,0.58403,31,-0.1294,51,0.66248,40,0.29244
ENSG00000184752,NDUFA12,155,-0.1999,174,-0.0153,208,0.26798,127,-0.5117,96,-0.9266,130,-0.4709,218,0.34232,366,1.22156,143,-0.3579
ENSG00000028203,VEZT,40,-0.3738,34,-0.6935,21,-1.3605,22,-1.2559,49,-0.0481,69,0.48696,71,0.54019,47,-0.1197,87,0.99891
ENSG00000111142,METAP2,93,0.64190,32,-1.0909,64,0.04100,99,0.74259,138,1.31410,43,-0.5756,48,-0.4266,79,0.37303,30,-1.2032
ENSG00000074527,NTN4,52,1.16184,6,-2.1872,13,-1.0418,16,-0.6590,13,-0.9786,31,0.33289,2,-3.6780,130,3.07736,5,-2.4481
ENSG00000139343,SNRPF,92,0.52897,58,-0.2219,58,-0.1939,66,-0.0053,45,-0.5832,44,-0.6291,63,-0.0709,87,0.44813,77,0.28088
ENSG00000111144,LTA4H,58,0.94881,14,-1.3611,19,-0.8483,15,-1.1591,29,-0.1683,51,0.70656,47,0.59672,29,-0.1935,41,0.42113
ENSG00000059758,CDK17,55,-0.6950,62,-0.5605,23,-2.0022,33,-1.4474,111,0.41040,119,0.52565,150,0.90933,37,-1.3009,148,1.02147
ENSG00000120802,TMPO,35,1.07748,13,-0.5316,16,-0.1812,16,-0.1548,26,0.55343,20,0.14952,14,-0.4142,28,0.70808,9,-1.1505
ENSG00000075415,SLC25A3,251,-0.4595,280,-0.3171,256,-0.4252,230,-0.5935,308,-0.1386,330,-0.0322,591,0.92393,569,0.85894,304,-0.1796
ENSG00000185046,ANKS1B,102,-0.9870,122,-0.7671,80,-1.3455,123,-0.7017,348,0.96886,245,0.38162,240,0.35022,197,0.03014,272,0.63099
ENSG00000111647,UHRF1BP1L,11,-1.1961,22,-0.2188,15,-0.7553,18,-0.5295,17,-0.5883,23,-0.1083,53,1.22935,23,-0.1601,36,0.64446
ENSG00000075089,ACTR6,27,-0.5136,25,-0.6559,36,-0.0585,21,-0.8757,56,0.65483,37,-0.0379,62,0.81152,61,0.78012,31,-0.3212
ENSG00000136021,SCYL2,28,0.17475,18,-0.5692,7,-1.8898,20,-0.2997,41,0.81807,47,1.04477,29,0.25331,22,-0.1762,21,-0.2418
ENSG00000151572,ANO4,9,-0.5743,10,-0.4572,11,-0.3636,14,0.02816,17,0.35746,18,0.42911,9,-0.6462,31,1.35485,10,-0.4835
ENSG00000120805,ARL1,56,-0.3325,51,-0.5122,44,-0.7010,39,-0.8531,100,0.59845,80,0.24524,90,0.43472,87,0.37900,79,0.25499
ENSG00000196091,MYBPC1,88,1.32318,36,-0.1498,47,0.26656,86,1.28072,34,-0.2391,26,-0.6774,41,0.06880,24,-0.7617,9,-2.3214
ENSG00000111666,CHPT1,29,-0.6394,37,-0.2944,56,0.38602,44,0.01119,44,-0.0076,40,-0.1417,61,0.51774,55,0.36277,40,-0.1549
ENSG00000111670,GNPTAB,56,-0.8126,78,-0.3468,70,-0.4744,66,-0.5598,136,0.57128,146,0.68522,135,0.55866,69,-0.5059,107,0.21166
ENSG00000120860,WASHC3,79,0.36984,43,-0.6400,50,-0.3427,51,-0.3271,67,0.09464,54,-0.2305,89,0.55256,64,0.01762,76,0.33552
ENSG00000139352,ASCL1,1,-4.5504,10,-1.2232,13,-0.7390,59,1.68250,42,1.06506,32,0.59042,11,-0.9920,33,0.63542,15,-0.6625
ENSG00000111696,NT5DC3,37,-1.1683,69,-0.2331,50,-0.7018,33,-1.3235,23,-1.8576,76,-0.0736,101,0.37966,64,-0.3296,175,1.58257
ENSG00000166598,HSP90B1,358,0.30192,186,-0.7826,137,-1.1905,221,-0.4569,419,0.55755,303,0.03306,411,0.52935,325,0.14863,357,0.33505
ENSG00000204954,C12orf73,10,-1.5928,30,0.11749,24,-0.2665,25,-0.1534,52,0.99382,18,-0.6581,30,0.11465,28,-0.0203,31,0.18176
ENSG00000120837,NFYB,29,-0.3673,28,-0.4618,41,0.13604,54,0.58142,54,0.59830,58,0.71043,22,-0.8156,26,-0.5366,35,-0.1216
ENSG00000198431,TXNRD1,51,0.05798,27,-0.9946,39,-0.3444,25,-1.0250,38,-0.3900,86,0.91925,65,0.44523,55,0.18661,63,0.45566
ENSG00000151131,C12orf45,30,-0.2424,44,0.42067,28,-0.3303,23,-0.6643,28,-0.3587,20,-0.8507,40,0.20311,45,0.40102,41,0.30171
ENSG00000136051,WASHC4,28,0.65121,14,-0.4944,18,0.01481,17,-0.1128,37,1.12704,30,0.77130,7,-1.4295,16,-0.1677,11,-0.8609
ENSG00000136044,APPL2,34,1.55238,6,-1.2207,12,-0.1066,27,1.15492,20,0.66687,19,0.55040,7,-1.0076,11,-0.2349,2,-2.9151
ENSG00000235162,C12orf75,34,1.42458,13,-0.2444,16,0.18854,23,0.70300,36,1.51992,5,-1.4535,5,-1.4304,12,-0.3224,1,-3.4305
ENSG00000074590,NUAK1,37,-1.4927,87,-0.2297,42,-1.3077,24,-2.1309,148,0.63967,263,1.64967,165,0.81841,61,-0.7610,91,-0.1592
ENSG00000136026,CKAP4,37,0.32246,17,-0.9844,29,-0.0551,14,-1.1454,26,-0.2429,74,1.49327,38,0.34800,45,0.65164,18,-0.8382
ENSG00000111785,RIC8B,8,-0.7671,12,-0.3163,8,-0.8920,8,-0.7593,10,-0.4512,7,-0.9512,22,0.70800,31,1.28356,18,0.44798
ENSG00000151135,TMEM263,45,0.42432,27,-0.4275,29,-0.2864,27,-0.4039,30,-0.2323,35,0.04383,33,-0.0779,60,0.88643,34,-0.0237
ENSG00000120832,MTERF2,15,0.22201,10,-0.4138,15,0.20688,12,-0.1412,10,-0.3334,5,-1.4314,20,0.67230,22,0.83552,12,-0.1401
ENSG00000151136,BTBD11,0,-5.1807,6,-1.5675,7,-1.1902,6,-1.5420,3,-2.5407,19,0.28572,2,-3.1545,128,4.59176,0,-4.6445
ENSG00000136045,PWP1,34,-0.2182,31,-0.3960,19,-1.0589,17,-1.2676,25,-0.6742,50,0.39918,66,0.86781,62,0.76991,46,0.30333
ENSG00000110851,PRDM4,24,0.34092,16,-0.3036,23,0.31837,9,-1.1696,15,-0.3480,32,0.82041,28,0.59687,16,-0.3177,16,-0.2989
ENSG00000075035,WSCD2,19,-0.4674,20,-0.4432,13,-1.0040,17,-0.6365,13,-0.9951,32,0.32071,28,0.08300,66,1.55268,29,0.19456
ENSG00000075856,SART3,29,0.20770,23,-0.1933,6,-2.0822,15,-0.7901,36,0.51052,17,-0.6697,28,0.12201,43,0.81962,32,0.37747
ENSG00000136003,ISCU,228,-0.0551,200,-0.2824,201,-0.2503,124,-0.9876,144,-0.7604,184,-0.3895,314,0.46080,532,1.36794,232,-0.0239
ENSG00000110876,SELPLG,19,0.63595,9,-0.5976,19,0.65347,29,1.37236,25,1.09868,3,-1.8803,4,-1.5068,10,-0.3783,6,-1.2101
ENSG00000110880,CORO1C,54,0.73324,28,-0.3137,19,-0.9152,15,-1.2623,54,0.74410,40,0.23392,28,-0.2967,40,0.22833,35,0.04569
ENSG00000084112,SSH1,37,0.84666,16,-0.5582,9,-1.2994,13,-0.7938,30,0.50096,35,0.75135,33,0.62868,15,-0.6260,19,-0.2217
ENSG00000166111,SVOP,55,-1.0003,93,-0.2228,50,-1.1313,34,-1.7223,90,-0.2471,176,0.83729,221,1.22945,112,0.09707,118,0.20130
ENSG00000135093,USP30,4,-1.7524,9,-0.5265,10,-0.3768,11,-0.1369,14,0.24051,10,-0.3789,21,0.82473,17,0.47515,16,0.45159
ENSG00000076248,UNG,14,0.17999,8,-0.7790,28,1.29827,17,0.52116,8,-0.6467,12,0.00579,8,-0.6579,19,0.70194,7,-0.8477
ENSG00000110906,KCTD10,57,0.72144,18,-1.1175,18,-1.0374,18,-1.0697,55,0.65922,26,-0.5256,69,1.03102,39,0.09454,41,0.22463
ENSG00000151148,UBE3B,16,-0.5030,20,-0.1135,26,0.27128,16,-0.4448,13,-0.7583,21,-0.0359,19,-0.2291,23,0.07689,32,0.72658
ENSG00000139428,MMAB,36,0.10644,28,-0.3481,35,0.05963,28,-0.2976,69,1.17805,30,-0.2002,40,0.26717,21,-0.7454,29,-0.2629
ENSG00000110921,MVK,7,-1.3437,11,-0.6983,15,-0.1115,12,-0.5236,40,1.47864,29,0.93322,24,0.63724,10,-0.7675,11,-0.6570
ENSG00000139433,GLTP,30,0.05060,7,-2.2215,24,-0.3069,62,1.23733,145,2.97480,3,-3.0723,17,-0.8645,12,-1.3122,8,-2.0056
ENSG00000139436,GIT2,11,-0.9179,7,-1.7378,16,-0.4236,11,-0.9124,24,0.23912,47,1.31984,26,0.32863,21,-0.0198,30,0.66655
ENSG00000174456,C12orf76,37,-1.5485,97,-0.0783,99,-0.0399,61,-0.7804,157,0.70492,148,0.60890,147,0.60534,105,0.05353,84,-0.3230
ENSG00000174437,ATP2A2,157,-0.9832,168,-0.9523,191,-0.6843,110,-1.5183,167,-0.8816,391,0.44897,452,0.68776,483,0.79852,486,0.93403
ENSG00000196510,ANAPC7,48,0.64275,21,-0.7139,26,-0.3011,26,-0.3117,39,0.34029,41,0.39006,47,0.63407,31,-0.0353,25,-0.3955
ENSG00000111229,ARPC3,236,0.19544,203,-0.0482,160,-0.4206,136,-0.6659,157,-0.4510,151,-0.5071,309,0.62991,200,-0.0724,273,0.48153
ENSG00000111231,GPN3,4,-1.5586,8,-0.7039,12,-0.1001,7,-0.8409,23,0.90005,11,-0.2517,11,-0.1773,27,1.19518,15,0.22883
ENSG00000204856,FAM216A,16,-1.0456,30,-0.1411,19,-0.8155,17,-1.0157,26,-0.3352,36,0.14519,44,0.49350,61,1.02491,39,0.34128
ENSG00000111237,VPS29,121,0.12451,102,-0.1549,112,0.00476,58,-1.0082,109,-0.0440,132,0.26574,162,0.59343,144,0.39771,94,-0.2930
ENSG00000196850,PPTC7,10,-0.6311,17,0.18524,11,-0.5921,7,-1.1139,14,-0.1217,13,-0.2745,25,0.77043,33,1.20295,12,-0.4743
ENSG00000186298,PPP1CC,124,0.79794,61,-0.3851,74,-0.0440,51,-0.6131,82,0.11956,73,-0.0591,73,-0.0694,123,0.77941,57,-0.4777
ENSG00000111249,CUX2,33,0.17893,23,-0.3866,5,-2.4782,7,-2.1379,0,-9.5686,1,-4.7374,13,-1.1855,36,0.33937,90,2.48792
ENSG00000204842,ATXN2,59,-0.0815,56,-0.1678,42,-0.6111,43,-0.5696,96,0.70700,56,-0.1462,51,-0.3021,87,0.54603,67,0.15468
ENSG00000089234,BRAP,6,-1.6373,12,-0.6749,15,-0.2449,18,-0.0057,25,0.53546,24,0.44602,15,-0.3197,29,0.73760,21,0.29904
ENSG00000111275,ALDH2,255,0.47076,175,-0.1489,358,1.04289,319,0.84679,143,-0.4463,141,-0.4731,93,-1.0961,175,-0.1356,130,-0.6457
ENSG00000234608,MAPKAPK5-AS1,24,-0.8321,53,0.45206,32,-0.3803,34,-0.2932,16,-1.3897,40,-0.0308,48,0.24869,64,0.72895,43,0.10229
ENSG00000089022,MAPKAPK5,8,-1.6942,21,-0.3333,30,0.26108,26,0.04694,28,0.15895,45,0.92813,23,-0.1595,26,0.03457,26,0.02166
ENSG00000089248,ERP29,121,0.37222,74,-0.4467,73,-0.4349,71,-0.4794,105,0.13956,100,0.05448,112,0.24262,129,0.47042,100,0.06494
ENSG00000111300,NAA25,1,-3.5152,9,-0.6840,9,-0.6645,12,-0.2348,23,0.80336,17,0.26460,21,0.61071,23,0.79338,15,0.13483
ENSG00000173064,HECTD4,39,-0.7630,58,-0.1812,59,-0.1334,44,-0.5777,45,-0.5694,87,0.49200,91,0.56545,86,0.46056,70,0.15038
ENSG00000089009,RPL6,1369,0.99022,690,-0.1477,868,0.23182,1039,0.52567,978,0.42631,523,-0.5640,517,-0.5829,695,-0.1224,445,-0.8801
ENSG00000179295,PTPN11,127,0.14013,100,-0.2587,86,-0.4580,125,0.11279,165,0.57043,125,0.11549,111,-0.0748,104,-0.1649,117,0.01150
ENSG00000089169,RPH3A,32,-1.7972,112,0.10689,112,0.09596,59,-0.8766,115,0.14600,263,1.55149,63,-0.7846,138,0.43931,75,-0.5706
ENSG00000135144,DTX1,8,-1.7671,35,0.39659,38,0.45891,22,-0.3973,32,0.22041,41,0.60536,22,-0.3911,27,-0.0623,25,-0.2322
ENSG00000111344,RASAL1,6,-2.1238,20,-0.4778,15,-0.8581,14,-0.9240,37,0.53216,23,-0.2414,69,1.62223,16,-0.7834,35,0.53046
ENSG00000123064,DDX54,38,-0.7663,74,0.32719,37,-0.8083,39,-0.7076,34,-0.9194,34,-0.9273,79,0.38125,46,-0.4710,114,1.16152
ENSG00000139405,RITA1,8,-2.0384,37,0.17090,35,0.09912,25,-0.4459,24,-0.5270,47,0.55821,48,0.59864,40,0.30956,32,-0.0574
ENSG00000186815,TPCN1,47,0.58178,17,-1.0613,47,0.58018,37,0.21632,34,0.07178,36,0.17620,14,-1.2232,35,0.13194,36,0.19663
ENSG00000151176,PLBD2,46,-0.4020,55,-0.1240,32,-0.9214,22,-1.5048,73,0.33139,115,1.09235,77,0.41957,60,0.02783,58,-0.0364
ENSG00000123066,MED13L,67,1.46350,19,-0.6707,15,-0.9775,28,-0.0202,42,0.65958,32,0.22679,26,-0.1166,20,-0.5111,20,-0.5464
ENSG00000111412,C12orf49,10,-2.1465,49,0.19671,31,-0.5665,39,-0.1938,35,-0.3595,56,0.37246,47,0.10632,60,0.50194,54,0.37010
ENSG00000135119,RNFT2,14,-1.1931,38,0.34058,21,-0.6405,16,-1.0308,32,0.04468,59,1.05312,38,0.29966,44,0.54759,22,-0.5841
ENSG00000135116,HRK,18,-0.2811,21,-0.0433,20,-0.1617,9,-1.3566,27,0.34679,27,0.32172,20,-0.1745,26,0.24837,26,0.30531
ENSG00000088992,TESC,66,-0.2512,74,-0.0610,44,-0.8584,21,-1.9743,3,-4.4743,15,-2.4603,75,-0.0466,40,-0.9910,218,2.23516
ENSG00000135108,FBXO21,27,-1.6326,67,-0.3096,43,-0.9823,45,-0.8916,106,0.43230,116,0.58726,92,0.21040,80,-0.0173,122,0.76608
ENSG00000171435,KSR2,0,-4.7964,24,0.26062,21,0.01760,9,-1.2671,24,0.22758,23,0.16912,29,0.56879,19,-0.1010,26,0.45917
ENSG00000176871,WSB2,132,-0.8252,268,0.31482,181,-0.3400,157,-0.5603,161,-0.5203,347,0.70639,282,0.36467,195,-0.2243,241,0.12364
ENSG00000089220,PEBP1,1122,-0.3613,1300,-0.1452,1181,-0.2816,975,-0.5794,1510,0.10555,1476,0.07017,1935,0.50804,1792,0.38220,1474,0.07578
ENSG00000135090,TAOK3,33,-0.7823,38,-0.6392,34,-0.7554,70,0.35988,107,1.07196,69,0.34841,62,0.15592,46,-0.2823,58,0.05596
ENSG00000111707,SUDS3,15,-1.2111,25,-0.5489,16,-1.1285,18,-1.0065,54,0.72306,80,1.40225,32,-0.1202,46,0.47162,34,-0.0293
ENSG00000139767,SRRM4,11,-2.0388,33,-0.4123,13,-1.7633,12,-1.9001,49,0.22281,96,1.36391,47,0.16644,61,0.57659,56,0.49559
ENSG00000152137,HSPB8,125,1.35174,37,-0.6744,57,0.02791,120,1.27546,79,0.56784,38,-0.6122,36,-0.6724,54,-0.0396,15,-2.1135
ENSG00000122966,CIT,39,-0.5597,65,0.24813,46,-0.3115,35,-0.7361,13,-2.1560,33,-0.8088,52,-0.1450,77,0.48999,98,1.04529
ENSG00000135127,BICDL1,17,-0.1280,18,-0.0437,11,-0.7099,11,-0.7187,6,-1.5206,27,0.65431,17,-0.0664,29,0.76178,22,0.36159
ENSG00000111737,RAB35,49,0.34099,33,-0.3291,32,-0.3160,20,-1.0565,31,-0.3998,56,0.54490,38,-0.0670,29,-0.4877,58,0.70243
ENSG00000089154,GCN1,1,-3.6532,10,-0.8219,19,0.16492,18,0.12017,9,-0.9199,25,0.64167,26,0.66524,16,-0.1308,26,0.77775
ENSG00000089157,RPLP0,634,0.88388,344,-0.1266,483,0.42955,574,0.71521,442,0.28727,185,-1.0665,184,-1.0722,297,-0.3449,290,-0.4173
ENSG00000111775,COX6A1,1359,-0.2547,2230,0.61323,2144,0.47378,1732,0.12818,809,-1.0516,909,-0.8746,1179,-0.4764,1971,0.33663,1508,-0.1014
ENSG00000170855,TRIAP1,4,-1.6946,22,0.69798,12,-0.3674,17,0.18719,13,-0.2213,11,-0.4122,19,0.40724,19,0.37922,12,-0.3345
ENSG00000257218,GATC,24,-0.2717,24,-0.3434,21,-0.4958,33,0.21779,36,0.35982,32,0.15794,38,0.45024,33,0.19097,26,-0.1454
ENSG00000111786,SRSF9,133,0.64263,67,-0.4918,96,0.12393,69,-0.4077,107,0.29127,103,0.23335,88,-0.0208,130,0.60551,61,-0.6487
ENSG00000088986,DYNLL1,964,-0.0545,1087,0.15264,809,-0.3289,677,-0.6047,1184,0.27385,896,-0.1689,1580,0.74990,906,-0.1516,892,-0.1952
ENSG00000110871,COQ5,1,-3.1094,10,-0.4861,16,0.23207,20,0.54944,12,-0.2027,12,-0.1530,24,0.90239,10,-0.4382,18,0.42811
ENSG00000022840,RNF10,52,-0.1595,57,-0.0325,45,-0.3854,24,-1.3259,75,0.41681,77,0.45301,63,0.13093,64,0.17258,61,0.09398
ENSG00000167272,POP5,60,1.88045,17,-0.2573,24,0.31456,22,0.17239,9,-1.2431,5,-1.9236,19,-0.0591,26,0.45256,9,-1.2023
ENSG00000157782,CABP1,81,-1.0361,221,0.59388,118,-0.4647,74,-1.1756,53,-1.6814,122,-0.4228,315,1.12715,131,-0.3036,209,0.49520
ENSG00000110917,MLEC,57,-0.0517,43,-0.5212,42,-0.5211,46,-0.3836,81,0.51605,63,0.12356,70,0.29301,57,-0.0411,71,0.34831
ENSG00000175970,UNC119B,9,-0.9243,13,-0.4803,7,-1.2811,13,-0.3493,16,-0.0996,26,0.72054,12,-0.4801,34,1.17370,21,0.36453
ENSG00000157837,SPPL3,29,-1.5334,59,-0.4829,36,-1.2024,36,-1.1867,82,0.05988,141,0.95189,94,0.28408,132,0.84172,99,0.41597
ENSG00000157895,C12orf43,20,-0.8084,37,0.16819,25,-0.4616,16,-1.0950,42,0.34651,50,0.63044,38,0.19797,23,-0.5428,41,0.34198
ENSG00000089041,P2RX7,26,0.72744,5,-1.8718,20,0.29743,20,0.28807,78,2.82514,2,-3.1967,11,-0.6948,7,-1.3043,5,-1.8046
ENSG00000110931,CAMKK2,66,-0.4049,98,0.23815,36,-1.3399,42,-1.1006,25,-1.8657,67,-0.3909,120,0.53027,75,-0.2250,160,1.19349
ENSG00000089053,ANAPC5,51,-0.5398,46,-0.7535,59,-0.2962,60,-0.2668,93,0.40874,53,-0.4553,110,0.68478,75,0.07203,98,0.57234
ENSG00000170633,RNF34,46,0.32822,24,-0.7749,26,-0.5552,25,-0.6054,46,0.32708,55,0.60577,56,0.64533,59,0.74281,26,-0.6246
ENSG00000089094,KDM2B,2,-2.8612,11,-0.4445,4,-1.8453,6,-1.3181,36,1.56650,24,0.89890,15,0.13198,20,0.58414,13,-0.1628
ENSG00000139725,RHOF,11,-0.4753,18,0.26482,15,-0.0529,8,-0.9656,8,-0.9019,14,-0.1704,24,0.71748,25,0.77867,14,-0.1643
ENSG00000110801,PSMD9,67,1.26544,22,-0.5847,30,-0.0586,18,-0.8356,43,0.50604,24,-0.4159,41,0.41423,27,-0.2403,25,-0.3695
ENSG00000110987,BCL7A,14,-1.1098,29,-0.0375,14,-1.0804,9,-1.7527,47,0.76829,60,1.17675,35,0.26650,32,0.12571,27,-0.1371
ENSG00000175727,MLXIP,19,0.29897,13,-0.3380,11,-0.5448,11,-0.5744,32,1.20562,18,0.23396,8,-0.9902,13,-0.2160,16,0.11531
ENSG00000139719,VPS33A,9,-1.0909,20,0.03191,11,-0.9008,13,-0.5813,21,0.09353,17,-0.2512,35,0.96637,30,0.68858,19,-0.0140
ENSG00000130779,CLIP1,69,0.14564,56,-0.1916,35,-0.9177,53,-0.2656,104,0.81574,82,0.42443,59,-0.1161,58,-0.1405,61,-0.0691
ENSG00000111011,RSRC2,124,0.64968,72,-0.2501,59,-0.5402,63,-0.4313,99,0.28156,69,-0.2958,119,0.58204,73,-0.2065,82,-0.0184
ENSG00000139726,DENR,72,0.02540,51,-0.5480,34,-1.1327,45,-0.6989,77,0.14196,139,1.12438,83,0.26921,94,0.45953,65,-0.1459
ENSG00000130787,HIP1R,43,-0.0676,29,-0.6914,57,0.39943,99,1.33727,94,1.24377,28,-0.7206,33,-0.4516,30,-0.6195,23,-1.0691
ENSG00000139722,VPS37B,13,-0.9581,22,-0.1121,12,-1.0358,16,-0.5728,18,-0.4733,32,0.44186,50,1.19959,13,-0.8702,32,0.55076
ENSG00000150967,ABCB9,8,-1.2270,11,-0.8716,12,-0.7344,14,-0.4336,18,-0.1154,24,0.37815,27,0.58893,21,0.15566,31,0.91023
