Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000148482,SLC39A12,7,-1.4842,44,1.31719,34,0.85691,21,0.09573,8,-1.4193,12,-0.7200,40,1.15988,9,-1.1861,15,-0.4095
ENSG00000165995,CACNB2,34,-0.8578,16,-1.9929,53,-0.1806,28,-1.1598,95,0.89981,79,0.46140,43,-0.5000,103,0.90955,49,-0.3123
ENSG00000165997,ARL5B,23,0.47975,12,-0.6239,12,-0.6065,25,0.57265,14,-0.3204,27,0.73337,8,-1.1357,26,0.62884,12,-0.5336
ENSG00000120594,PLXDC2,37,1.00505,26,0.38440,12,-0.7810,29,0.54885,17,-0.3234,26,0.39554,10,-1.0911,18,-0.2185,12,-0.8082
ENSG00000078114,NEBL,81,-0.2297,110,0.26185,104,0.16892,107,0.21687,79,-0.2964,88,-0.1070,112,0.28289,94,0.01144,83,-0.2030
ENSG00000078403,MLLT10,18,0.36201,14,-0.0449,12,-0.3292,20,0.48525,12,-0.3577,14,-0.0402,19,0.40105,15,0.01260,10,-0.5084
ENSG00000136770,DNAJC1,29,1.28519,24,0.95534,6,-1.0478,16,0.32400,9,-0.6388,6,-1.1202,13,0.00742,8,-0.7830,12,-0.1954
ENSG00000148444,COMMD3,30,-0.0385,22,-0.5316,28,-0.1466,26,-0.2793,40,0.51013,28,-0.1198,23,-0.4497,44,0.57084,26,-0.2828
ENSG00000168283,BMI1,35,-0.3000,35,-0.3081,31,-0.4822,54,0.39406,38,-0.1985,31,-0.4877,52,0.35058,54,0.39729,55,0.42387
ENSG00000150867,PIP4K2A,138,1.73272,90,0.95332,19,-1.4762,58,0.20043,33,-0.7449,11,-2.3322,48,-0.0850,29,-0.8421,49,-0.0478
ENSG00000148450,MSRB2,47,-0.5091,86,0.43799,96,0.62943,67,0.04645,43,-0.7022,51,-0.3867,93,0.58460,49,-0.4652,77,0.27227
ENSG00000165312,OTUD1,13,-0.9873,10,-1.2828,14,-0.8225,13,-0.9296,30,0.40283,74,1.95112,18,-0.4838,25,0.07666,15,-0.7592
ENSG00000120549,KIAA1217,21,0.54345,9,-0.7161,4,-1.8060,47,1.98275,3,-2.3832,7,-1.1278,43,1.79308,7,-1.1708,6,-1.3352
ENSG00000107863,ARHGAP21,103,0.01746,121,0.27464,79,-0.4105,141,0.52321,105,0.05388,55,-0.9691,91,-0.1752,104,0.02970,117,0.21698
ENSG00000099256,PRTFDC1,5,-1.5212,23,0.87063,18,0.46344,13,-0.1271,14,0.09498,16,0.29546,12,-0.1606,12,-0.2293,8,-0.7755
ENSG00000151023,ENKUR,33,1.89431,15,0.54012,8,-0.5536,3,-1.6891,8,-0.5763,10,-0.1538,14,0.34562,5,-1.2470,7,-0.7472
ENSG00000185875,THNSL1,5,-1.0905,7,-0.7651,8,-0.4813,16,0.64267,18,0.89552,10,-0.1007,10,-0.2082,10,-0.0812,8,-0.4884
ENSG00000151025,GPR158,21,-0.8018,13,-1.4729,19,-0.9703,64,0.98816,48,0.58803,19,-0.9243,31,-0.2093,30,-0.2550,59,0.84120
ENSG00000136750,GAD2,52,-0.8246,57,-0.6903,48,-0.9360,172,1.11259,16,-2.6546,40,-1.2106,406,2.92790,40,-1.2073,35,-1.4194
ENSG00000136754,ABI1,54,-0.8380,68,-0.4891,88,-0.0700,68,-0.4715,116,0.42305,94,0.02126,98,0.09900,132,0.58153,89,-0.0498
ENSG00000107890,ANKRD26,30,-0.1650,44,0.46924,20,-0.7435,74,1.36137,31,-0.0931,18,-0.8907,26,-0.3534,31,-0.1062,24,-0.5132
ENSG00000136758,YME1L1,85,0.29701,50,-0.5417,49,-0.5881,67,-0.0754,76,0.14130,56,-0.3686,51,-0.5030,79,0.17334,117,0.83422
ENSG00000107897,ACBD5,48,0.40239,49,0.43811,27,-0.4955,53,0.56604,27,-0.5719,19,-1.0155,38,0.02752,31,-0.2700,54,0.60573
ENSG00000099246,RAB18,108,-0.1186,76,-0.6772,104,-0.1867,91,-0.3968,153,0.51165,96,-0.3006,124,0.10471,145,0.35331,115,-0.0178
ENSG00000150054,MPP7,11,-0.5365,6,-1.3598,12,-0.4318,10,-0.7357,20,0.39309,24,0.68962,8,-1.0875,35,1.32191,13,-0.3054
ENSG00000254635,WAC-AS1,22,-0.7682,28,-0.4312,16,-1.2845,56,0.68862,48,0.47828,33,-0.1844,38,0.03713,29,-0.3667,51,0.52785
ENSG00000095787,WAC,127,0.05149,94,-0.4262,89,-0.5143,145,0.26992,121,-0.0258,113,-0.1272,138,0.18791,137,0.17931,143,0.24645
ENSG00000165757,JCAD,28,0.66805,14,-0.4527,8,-1.1585,23,0.35786,14,-0.4135,7,-1.4012,16,-0.1950,8,-1.1803,50,1.72902
ENSG00000107951,MTPAP,23,0.68929,15,-0.0475,8,-0.8979,23,0.66799,7,-1.1734,10,-0.5685,28,0.98858,19,0.38483,10,-0.6104
ENSG00000148516,ZEB1,61,0.61546,47,0.16388,37,-0.1930,33,-0.3802,46,0.16353,24,-0.8402,47,0.19497,54,0.39873,24,-0.8305
ENSG00000165322,ARHGAP12,12,-1.0527,29,0.31256,12,-1.0142,41,0.87277,13,-0.9490,2,-3.1548,51,1.26837,24,0.03489,40,0.84509
ENSG00000170759,KIF5B,184,1.05826,151,0.71490,71,-0.5084,124,0.38834,52,-1.0739,73,-0.4453,94,-0.0522,99,0.02051,77,-0.3778
ENSG00000120616,EPC1,11,-0.4816,16,0.01984,9,-0.7874,19,0.29281,20,0.49896,16,0.10331,11,-0.4701,13,-0.3085,19,0.30197
ENSG00000216937,CCDC7,48,0.68983,47,0.64952,81,1.64284,16,-1.0070,6,-2.6463,30,-0.0620,36,0.24041,26,-0.2786,17,-0.9312
ENSG00000150093,ITGB1,228,3.95168,34,-0.0936,11,-1.7737,19,-0.9864,1,-4.8969,9,-2.0340,27,-0.4123,19,-0.9900,8,-2.1694
ENSG00000099250,NRP1,5,-0.9322,10,-0.0727,15,0.63916,12,0.28049,10,-0.0805,11,0.04756,12,0.20047,10,0.01403,8,-0.4613
ENSG00000148498,PARD3,9,-0.6030,14,0.01539,12,-0.1925,6,-1.1667,9,-0.7757,45,2.03992,12,-0.2123,19,0.46578,4,-1.6797
ENSG00000108094,CUL2,23,-1.2944,27,-1.0242,35,-0.6310,39,-0.4704,81,0.82252,62,0.26340,38,-0.5001,81,0.71003,60,0.19422
ENSG00000095794,CREM,212,1.92798,64,-0.1655,54,-0.4389,38,-0.9818,61,-0.2713,72,0.01821,52,-0.4857,66,-0.1070,31,-1.2744
ENSG00000108100,CCNY,67,-0.4947,74,-0.3489,91,-0.0220,89,-0.0611,101,0.16804,83,-0.1668,102,0.16575,105,0.20794,109,0.26615
ENSG00000177283,FZD8,2,-1.8992,14,0.63735,11,0.19224,7,-0.3914,6,-0.6757,10,0.01663,16,0.84021,12,0.35721,10,0.09510
ENSG00000198105,ZNF248,20,-0.1140,8,-1.4064,21,-0.0293,23,0.06904,31,0.68206,12,-0.8443,13,-0.7606,26,0.26257,31,0.55547
ENSG00000175395,ZNF25,38,-0.7313,23,-1.4479,29,-1.1319,80,0.44981,75,0.39265,35,-0.8364,65,0.11594,91,0.65802,95,0.73203
ENSG00000189180,ZNF33A,36,0.47306,31,0.22247,14,-0.9531,21,-0.3705,33,0.36861,14,-1.0244,46,0.89192,16,-0.8204,24,-0.1285
ENSG00000075407,ZNF37A,9,-0.7822,18,0.16583,11,-0.5483,26,0.81258,20,0.43781,18,0.21175,13,-0.2950,9,-0.8319,14,-0.2433
ENSG00000185904,LINC00839,10,-0.4907,12,-0.2265,18,0.35777,14,0.00882,14,-0.0798,17,0.24212,22,0.65796,12,-0.3111,11,-0.4338
ENSG00000196693,ZNF33B,13,0.24506,8,-0.4877,14,0.35759,14,0.30791,10,-0.1617,7,-0.6521,14,0.32888,16,0.51536,6,-0.8926
ENSG00000165733,BMS1,30,0.56472,17,-0.2798,10,-1.0416,35,0.84832,17,-0.3953,23,0.18358,23,0.15222,24,0.22532,12,-0.7879
ENSG00000169826,CSGALNACT2,24,1.25237,13,0.21729,13,0.18266,9,-0.3107,10,-0.1618,7,-0.6984,6,-0.9168,12,0.12475,8,-0.5240
ENSG00000198915,RASGEF1A,25,-0.6568,22,-0.8810,35,-0.1354,38,-0.0221,56,0.69739,50,0.42447,42,0.11897,27,-0.5609,35,-0.1531
ENSG00000169813,HNRNPF,74,1.85527,31,0.28350,11,-1.3196,26,-0.0088,20,-0.4102,16,-0.7197,26,0.04562,15,-0.8216,17,-0.5956
ENSG00000169740,ZNF32,47,0.13152,36,-0.3045,33,-0.4314,31,-0.5348,52,0.32280,44,0.01965,54,0.35207,55,0.37040,31,-0.5103
ENSG00000107551,RASSF4,41,1.02324,26,0.22584,25,0.19203,31,0.53790,5,-2.3215,14,-0.6626,38,0.85834,23,0.06831,14,-0.7002
ENSG00000165507,DEPP1,165,4.65947,9,-1.2537,7,-1.6860,4,-2.5314,2,-3.4476,2,-3.4100,12,-0.8580,13,-0.7859,3,-2.8859
ENSG00000165512,ZNF22,24,1.15704,15,0.41331,9,-0.3977,10,-0.2117,10,-0.2449,7,-0.8487,13,0.16093,8,-0.5440,11,-0.1059
ENSG00000172661,WASHC2C,29,1.30912,8,-0.6840,2,-2.5302,10,-0.3298,18,0.55775,11,-0.2942,21,0.80273,7,-0.8461,6,-1.1819
ENSG00000265354,TIMM23,41,-0.2057,35,-0.4739,50,0.10542,48,0.02954,48,0.02925,49,0.06469,60,0.39004,40,-0.2417,51,0.13957
ENSG00000266412,NCOA4,86,0.55450,54,-0.2083,48,-0.3843,72,0.25121,59,-0.0686,43,-0.5569,65,0.10129,64,0.06343,64,0.05502
ENSG00000204179,PTPN20,13,-0.2852,8,-1.0200,12,-0.3792,19,0.32395,20,0.45938,13,-0.2342,17,0.16435,14,-0.1554,18,0.29730
ENSG00000265763,ZNF488,24,0.66614,7,-1.2226,3,-2.2392,8,-1.0505,27,1.01406,10,-0.6416,14,-0.2152,17,0.13604,21,0.46046
ENSG00000170324,FRMPD2,11,-1.7373,10,-1.8122,8,-2.1938,24,-0.5389,35,0.06043,0,-7.8121,97,1.85728,19,-0.8744,99,1.88427
ENSG00000107643,MAPK8,21,-1.3890,29,-0.8705,38,-0.4870,70,0.49708,58,0.21987,33,-0.7025,75,0.61871,71,0.52735,62,0.29274
ENSG00000197444,OGDHL,57,-0.1545,40,-0.7086,52,-0.2887,100,0.78342,69,0.19674,53,-0.2477,61,-0.0237,48,-0.4194,74,0.26994
ENSG00000227345,PARG,23,0.20581,14,-0.5923,17,-0.2509,27,0.42495,23,0.16579,14,-0.5538,15,-0.4961,21,0.06417,28,0.50344
ENSG00000099290,WASHC2A,29,0.49214,10,-1.1490,17,-0.3008,14,-0.6136,22,0.04343,16,-0.4542,35,0.79971,26,0.31149,22,0.05638
ENSG00000198964,SGMS1,17,-0.1452,19,0.08503,31,0.84226,20,0.13815,14,-0.4712,18,-0.0618,14,-0.4402,14,-0.3830,23,0.36265
ENSG00000177613,CSTF2T,43,0.75194,19,-0.5484,16,-0.8092,20,-0.4629,28,0.04249,14,-1.0395,40,0.65445,28,0.07668,35,0.39862
ENSG00000122873,CISD1,138,-0.4633,107,-0.8528,147,-0.3716,238,0.40319,220,0.31477,143,-0.4060,215,0.23685,180,-0.0447,246,0.46137
ENSG00000072401,UBE2D1,23,-0.3115,14,-1.0131,19,-0.5479,20,-0.5175,39,0.64828,42,0.68826,17,-0.7962,32,0.22763,32,0.21677
ENSG00000108064,TFAM,32,0.85993,14,-0.4841,15,-0.3194,17,-0.1976,21,0.15792,16,-0.2598,24,0.38552,14,-0.5039,16,-0.2383
ENSG00000237949,LINC00844,131,1.45133,189,2.18949,16,-1.9220,69,0.32710,26,-1.2576,7,-3.1242,47,-0.2584,10,-2.5458,38,-0.5870
ENSG00000165443,PHYHIPL,153,-0.1252,101,-0.7791,113,-0.5960,170,0.03803,183,0.17875,145,-0.2067,213,0.41067,212,0.39776,184,0.16966
ENSG00000148541,FAM13C,38,0.42426,26,-0.1977,17,-0.8562,46,0.71940,44,0.78513,16,-0.9349,29,-0.0100,14,-1.1336,19,-0.6564
ENSG00000108091,CCDC6,73,-0.0406,35,-1.1750,60,-0.3459,65,-0.2328,94,0.42311,146,1.11690,51,-0.5948,70,-0.1058,61,-0.3246
ENSG00000151150,ANK3,73,-0.8203,107,-0.2350,109,-0.1970,168,0.49680,128,0.05209,130,0.07942,98,-0.3738,126,0.02598,173,0.54054
ENSG00000150347,ARID5B,57,0.97301,19,-0.8030,26,-0.2956,33,0.06563,47,0.73481,35,0.16846,18,-0.8481,20,-0.7134,15,-1.1562
ENSG00000138311,ZNF365,59,-0.4544,27,-1.6473,60,-0.4487,65,-0.3181,115,0.69543,99,0.35127,86,0.12183,79,-0.0150,91,0.21706
ENSG00000181915,ADO,47,0.58612,20,-0.7573,15,-1.1743,28,-0.2550,49,0.76728,37,0.22849,28,-0.2041,30,-0.1450,23,-0.5550
ENSG00000122877,EGR2,16,-1.1459,10,-1.8375,19,-0.8601,1,-4.8005,31,-0.1154,191,3.53370,7,-2.2674,24,-0.5166,5,-2.8140
ENSG00000148572,NRBF2,23,-0.5682,15,-1.2005,21,-0.7287,26,-0.4138,52,0.83408,45,0.49338,33,-0.0469,31,-0.1460,38,0.18938
ENSG00000171988,JMJD1C,58,0.61831,42,0.06870,27,-0.6245,54,0.48483,44,0.17428,31,-0.3923,29,-0.5193,33,-0.2750,37,-0.0988
ENSG00000165476,REEP3,63,2.48999,22,0.47012,5,-1.6160,27,0.86249,6,-1.6749,7,-1.1486,12,-0.4439,9,-0.8669,4,-2.0579
ENSG00000198739,LRRTM3,45,0.01612,19,-1.3289,39,-0.1997,29,-0.6462,56,0.40629,36,-0.3507,53,0.26241,57,0.40339,57,0.39390
ENSG00000108176,DNAJC12,56,-0.6761,34,-1.4355,74,-0.2512,34,-1.4301,117,0.57078,149,0.90790,74,-0.2421,83,-0.0601,125,0.61078
ENSG00000096717,SIRT1,0,-5.1303,10,-0.0319,10,-0.0407,13,0.36826,13,0.48398,16,0.73843,8,-0.3680,13,0.33673,6,-0.8485
ENSG00000148634,HERC4,18,-0.6949,16,-0.8566,10,-1.5371,28,0.04389,42,0.80905,34,0.32694,31,0.16561,28,0.01026,28,-0.0010
ENSG00000096746,HNRNPH3,118,0.51392,81,-0.0891,87,0.02996,102,0.27757,88,0.04331,84,-0.0291,82,-0.0773,71,-0.3008,57,-0.6330
ENSG00000204130,RUFY2,42,-0.1247,27,-0.8124,35,-0.4436,58,0.36700,50,0.17124,37,-0.3486,52,0.20439,43,-0.1118,65,0.55700
ENSG00000122912,SLC25A16,6,-1.3653,13,-0.2559,13,-0.2826,26,0.82438,18,0.20661,18,0.18274,22,0.50916,16,-0.0119,8,-0.9685
ENSG00000060339,CCAR1,73,0.24207,100,0.77348,28,-1.2061,113,0.98291,56,-0.2078,65,0.05918,49,-0.3711,43,-0.5685,42,-0.6131
ENSG00000165730,STOX1,5,-1.6277,35,1.22673,22,0.45779,22,0.43070,8,-1.2892,15,-0.1612,22,0.42495,19,0.20496,12,-0.5676
ENSG00000107625,DDX50,38,0.77922,16,-0.5699,23,-0.0010,26,0.15086,26,0.17559,20,-0.2007,21,-0.1311,18,-0.4214,19,-0.2881
ENSG00000165732,DDX21,152,2.25982,32,-0.4585,28,-0.6500,30,-0.5696,26,-0.8366,37,-0.2467,40,-0.1410,20,-1.1658,41,-0.0828
ENSG00000198954,KIF1BP,48,-0.4764,40,-0.7594,42,-0.6975,51,-0.3808,81,0.40081,73,0.19058,66,0.02357,75,0.23177,94,0.59986
ENSG00000122862,SRGN,1060,3.69509,206,0.22287,102,-0.8839,31,-2.6535,22,-3.2847,131,-0.4961,65,-1.5617,133,-0.4693,22,-3.1393
ENSG00000122958,VPS26A,39,-0.3013,37,-0.3981,41,-0.2128,75,0.75498,41,-0.2661,42,-0.1989,52,0.15895,48,0.02522,58,0.32044
ENSG00000156502,SUPV3L1,10,-0.9482,9,-1.0741,18,-0.0527,33,0.92795,22,0.26614,17,-0.1761,15,-0.3520,13,-0.5409,29,0.69491
ENSG00000156515,HK1,156,-0.5619,136,-0.7732,112,-1.0710,346,0.72619,318,0.67900,160,-0.5183,161,-0.5071,264,0.27502,255,0.22023
ENSG00000171224,FAM241B,23,-1.1172,22,-1.1707,46,-0.0781,46,-0.0633,54,0.22922,60,0.35275,39,-0.3245,73,0.69067,62,0.40741
ENSG00000079332,SAR1A,105,0.38370,73,-0.2019,68,-0.3165,100,0.30179,90,0.14818,56,-0.6197,81,-0.0294,73,-0.1925,92,0.17942
ENSG00000180817,PPA1,285,0.41692,162,-0.4888,188,-0.2474,231,0.07584,212,-0.0682,177,-0.3433,256,0.23911,230,0.06719,251,0.20823
ENSG00000172731,LRRC20,24,-0.0944,17,-0.6684,19,-0.4267,31,0.28563,28,0.13512,27,0.05469,27,0.05598,25,-0.0166,32,0.34110
ENSG00000148730,EIF4EBP2,104,1.08144,63,0.24481,64,0.27460,58,0.11833,34,-0.8151,43,-0.3803,72,0.46817,31,-0.8552,39,-0.4959
ENSG00000166224,SGPL1,16,1.01819,16,1.02504,8,0.01319,10,0.24171,6,-0.4142,3,-1.5746,8,-0.0655,3,-1.4718,7,-0.2306
ENSG00000166228,PCBD1,51,-0.3627,54,-0.2633,52,-0.3231,77,0.30149,54,-0.2966,55,-0.2264,114,0.96493,48,-0.4531,80,0.35687
ENSG00000107731,UNC5B,27,1.10314,11,-0.3104,7,-0.9059,10,-0.5282,10,-0.4905,29,1.26637,10,-0.5105,18,0.47274,4,-1.8628
ENSG00000107738,VSIR,43,0.95374,44,1.00738,35,0.57541,20,-0.2907,7,-1.9630,20,-0.2947,36,0.64528,16,-0.6048,13,-0.9175
ENSG00000197746,PSAP,1395,0.37189,759,-0.5968,851,-0.4185,1053,-0.0840,1369,0.39040,1429,0.41236,1243,0.18329,906,-0.3211,720,-0.6792
ENSG00000107742,SPOCK2,203,-0.0218,155,-0.4522,136,-0.6571,385,1.04684,161,-0.4363,144,-0.5624,260,0.37670,227,0.15226,231,0.18026
ENSG00000138303,ASCC1,15,0.23584,12,-0.2140,14,0.03529,11,-0.2629,12,-0.1123,21,0.70321,17,0.42203,7,-0.8813,11,-0.3069
ENSG00000166295,ANAPC16,105,0.89007,69,0.19552,57,-0.1073,53,-0.2089,48,-0.4112,47,-0.3972,84,0.52096,58,-0.0915,41,-0.6255
ENSG00000168209,DDIT4,54,0.13385,56,0.18537,50,0.02132,27,-0.9561,31,-0.8211,116,1.44251,66,0.45334,46,-0.1086,21,-1.3316
ENSG00000148719,DNAJB12,11,-1.1901,21,-0.2619,22,-0.1578,27,0.16081,23,-0.1301,34,0.51604,28,0.19391,26,0.09087,31,0.37659
ENSG00000107745,MICU1,36,-0.4455,34,-0.5238,36,-0.4608,55,0.22814,61,0.43985,47,-0.0420,51,0.09502,46,-0.0767,53,0.16729
ENSG00000122884,P4HA1,34,1.10548,24,0.54090,15,-0.2079,20,0.21667,5,-1.8896,20,0.20455,15,-0.2105,20,0.26061,14,-0.2770
ENSG00000122882,ECD,9,-0.4469,9,-0.3056,14,0.25790,18,0.75082,5,-1.3344,16,0.53373,22,1.06905,10,-0.2336,7,-0.7197
ENSG00000138286,FAM149B1,5,-0.8952,14,0.72323,10,0.22149,13,0.66567,5,-0.9293,17,1.01214,10,0.12339,5,-0.8111,5,-0.8660
ENSG00000213551,DNAJC9,21,0.15039,11,-0.7706,17,-0.1514,25,0.45131,16,-0.2194,17,-0.1798,24,0.40922,20,0.13080,19,0.04915
ENSG00000182180,MRPS16,29,-0.8562,48,-0.0672,34,-0.6019,70,0.53734,50,0.00385,33,-0.6399,43,-0.2309,91,0.98463,53,0.08607
ENSG00000138279,ANXA7,95,-0.5709,90,-0.6625,101,-0.4778,143,0.06371,149,0.15173,170,0.34919,137,-0.0053,178,0.42385,160,0.24202
ENSG00000107758,PPP3CB,228,-0.5164,125,-1.4247,271,-0.2441,317,0.00250,498,0.87833,354,0.18212,251,-0.3671,305,-0.0547,315,-0.0081
ENSG00000166348,USP54,33,1.59022,25,1.07280,11,-0.2102,21,0.76582,5,-1.3343,5,-1.3712,12,-0.0809,4,-1.7962,7,-0.9081
ENSG00000176986,SEC24C,25,-0.1593,16,-0.7709,16,-0.7853,25,-0.0982,45,0.96911,20,-0.4673,32,0.26629,17,-0.7235,30,0.15172
ENSG00000196968,FUT11,5,-1.1081,19,0.96833,7,-0.6291,27,1.61662,7,-0.5222,6,-0.7280,7,-0.5053,7,-0.4944,10,-0.0917
ENSG00000172586,CHCHD1,60,-0.3394,56,-0.4365,80,0.13065,49,-0.6363,87,0.28803,65,-0.2185,89,0.28643,82,0.16003,87,0.26007
ENSG00000214655,ZSWIM8,17,-0.2454,12,-0.8015,13,-0.6375,13,-0.6951,26,0.48388,23,0.21741,25,0.38005,25,0.38070,19,-0.0434
ENSG00000166507,NDST2,18,-0.1783,11,-0.9510,26,0.40482,27,0.43665,18,-0.2186,25,0.35460,15,-0.4786,28,0.48784,18,-0.2149
ENSG00000148660,CAMK2G,132,-0.0140,87,-0.6637,94,-0.5405,192,0.60449,157,0.30961,116,-0.2167,161,0.31178,127,-0.0753,105,-0.3648
ENSG00000035403,VCL,126,2.46977,19,-0.8469,20,-0.7293,13,-1.3884,23,-0.5944,41,0.37014,12,-1.4697,38,0.22362,12,-1.5624
ENSG00000185009,AP3M1,14,-0.1376,14,-0.1741,17,0.11972,11,-0.4495,17,0.19928,13,-0.3038,12,-0.4146,19,0.34176,20,0.42343
ENSG00000156110,ADK,19,-0.3391,26,0.12194,29,0.27469,22,-0.1421,22,-0.1317,25,0.06302,21,-0.2344,35,0.60134,20,-0.3324
ENSG00000156650,KAT6B,46,0.34021,79,1.24672,15,-1.4303,65,0.90798,32,-0.2706,40,0.09132,23,-0.7452,22,-0.8049,21,-0.8929
ENSG00000156671,SAMD8,49,0.28642,33,-0.3406,45,0.15233,37,-0.1601,54,0.51814,45,0.14064,29,-0.5593,42,0.02084,23,-0.9203
ENSG00000165637,VDAC2,135,-0.3953,104,-0.8010,131,-0.4437,163,-0.1000,183,0.09564,124,-0.5366,264,0.68575,278,0.77462,173,-0.0098
ENSG00000165644,COMTD1,6,-1.5921,7,-1.2453,10,-0.7146,12,-0.4665,19,0.19862,12,-0.5327,21,0.38022,25,0.68541,35,1.25538
ENSG00000165655,ZNF503,32,0.69435,19,-0.1496,9,-1.3181,41,1.15319,35,1.04234,9,-1.2878,7,-1.5248,10,-1.1620,10,-1.1446
ENSG00000156113,KCNMA1,86,-0.4277,81,-0.5231,82,-0.5033,171,0.68093,140,0.39508,94,-0.2899,87,-0.4125,126,0.18419,122,0.12674
ENSG00000148606,POLR3A,25,-0.5209,16,-1.2090,27,-0.3782,46,0.46223,44,0.46135,34,-0.0263,37,0.10449,28,-0.3475,45,0.41855
ENSG00000138326,RPS24,1814,0.74505,1367,0.27191,1356,0.25918,671,-0.8481,736,-0.7744,1256,0.13473,1037,-0.1711,1469,0.39132,1109,-0.0659
ENSG00000108175,ZMIZ1,56,-0.1138,61,0.02266,33,-0.9070,91,0.67439,61,0.03441,61,0.03503,41,-0.5880,53,-0.1833,81,0.48888
ENSG00000108179,PPIF,39,0.12636,39,0.11303,26,-0.5038,48,0.43424,33,-0.1702,15,-1.3853,49,0.47499,31,-0.2725,52,0.56020
ENSG00000165424,ZCCHC24,60,1.18903,86,1.86853,18,-0.7226,28,-0.0666,12,-1.5135,13,-1.1892,22,-0.4757,19,-0.6365,24,-0.3039
ENSG00000253626,EIF5AL1,24,0.20775,21,0.02616,23,0.18683,21,0.04303,21,0.00652,16,-0.3637,24,0.23441,24,0.21739,12,-0.8146
ENSG00000225484,NUTM2B-AS1,3,-2.0500,11,-0.1330,10,-0.3701,20,0.75089,15,0.32601,22,0.89238,6,-0.9801,9,-0.5783,14,0.19735
ENSG00000133678,TMEM254,16,-0.2097,14,-0.4650,16,-0.2042,12,-0.6095,16,-0.2837,16,-0.2612,27,0.62969,35,1.03742,17,-0.0921
ENSG00000189129,PLAC9,96,1.72954,35,-0.0154,54,0.67780,7,-2.3897,16,-1.3277,21,-0.7629,38,0.13146,55,0.73145,15,-1.2805
ENSG00000122359,ANXA11,99,-0.3409,57,-1.1987,81,-0.6556,90,-0.4868,200,0.94500,207,0.86380,50,-1.3813,135,0.15226,111,-0.1695
ENSG00000122378,PRXL2A,220,0.09866,269,0.43105,202,-0.0372,265,0.40580,172,-0.3257,157,-0.4304,180,-0.2211,150,-0.5051,280,0.49360
ENSG00000108219,TSPAN14,55,0.21085,21,-1.2714,54,0.18410,23,-1.1072,65,0.55005,53,0.16073,40,-0.2792,64,0.46657,41,-0.2489
ENSG00000185737,NRG3,17,-0.7590,17,-0.7314,18,-0.7246,38,0.48107,41,0.71217,34,0.32837,20,-0.5373,24,-0.2660,31,0.14936
ENSG00000165678,GHITM,323,-0.4413,254,-0.8105,350,-0.3142,467,0.14434,565,0.52436,312,-0.4945,407,-0.0753,359,-0.2727,667,0.73616
ENSG00000148600,CDHR1,10,-0.2910,8,-0.5264,3,-1.8397,35,1.85723,16,0.54150,1,-3.5481,13,0.14501,9,-0.4559,8,-0.6193
ENSG00000107771,CCSER2,127,0.49765,77,-0.3083,112,0.29019,114,0.31330,90,-0.0779,73,-0.3990,80,-0.2561,77,-0.3159,98,0.07614
ENSG00000182771,GRID1,19,0.11676,12,-0.5873,12,-0.5405,23,0.40253,25,0.62046,8,-1.2359,23,0.39852,17,-0.0422,13,-0.4185
ENSG00000062650,WAPL,13,-0.4760,19,0.06418,17,-0.1547,19,0.07055,20,0.19285,14,-0.4004,21,0.24145,18,0.01215,20,0.15291
ENSG00000107779,BMPR1A,15,0.12569,14,-0.0101,12,-0.2385,15,0.17440,15,0.09718,10,-0.4657,13,-0.0967,16,0.23633,14,-0.0048
ENSG00000173267,SNCG,394,-0.2999,313,-0.6610,443,-0.1175,513,0.11779,470,-0.0262,100,-2.3636,658,0.52846,485,0.02816,920,1.10534
ENSG00000148671,ADIRF,827,2.40397,363,0.80395,149,-0.6297,134,-0.7986,63,-2.0426,88,-1.4342,205,-0.1349,161,-0.5099,177,-0.3691
ENSG00000148672,GLUD1,184,-0.3434,409,0.96674,271,0.27347,239,0.07101,136,-0.8895,129,-0.8897,387,0.87257,205,-0.1765,192,-0.2747
ENSG00000223482,NUTM2A-AS1,29,0.42215,14,-0.7121,13,-0.8409,25,0.18554,31,0.63509,20,-0.1164,23,0.04801,19,-0.2347,16,-0.4680
ENSG00000107789,MINPP1,3,-1.8041,4,-1.4713,12,0.25690,12,0.25054,13,0.39825,15,0.53207,7,-0.5294,15,0.58072,10,-0.0577
ENSG00000138138,ATAD1,62,-0.2383,43,-0.8131,51,-0.5472,94,0.42956,91,0.42536,63,-0.2216,82,0.20920,86,0.29244,59,-0.3214
ENSG00000171862,PTEN,114,0.52414,54,-0.6674,76,-0.1358,103,0.35865,87,0.08953,44,-0.9905,67,-0.3235,81,-0.0390,115,0.52801
ENSG00000138134,STAMBPL1,6,-0.9837,9,-0.3757,5,-1.1181,17,0.65396,13,0.25001,12,0.04785,11,-0.0782,10,-0.2251,18,0.73633
ENSG00000107798,LIPA,96,1.62398,46,0.32372,20,-0.9234,47,0.39027,37,0.00906,16,-1.2359,37,-0.0183,25,-0.6044,10,-1.9834
