Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000183258,DDX41,7,-2.7995,32,-0.5465,35,-0.4024,59,0.41264,45,-0.0330,55,0.36757,68,0.63868,40,-0.2227,49,0.11095
ENSG00000146067,FAM193B,2,-3.2643,24,0.00343,25,0.04287,24,-0.0303,44,0.95940,29,0.36144,19,-0.3717,25,0.03477,20,-0.3108
ENSG00000184840,TMED9,21,-2.0292,98,0.30083,61,-0.4363,139,0.85977,92,0.19168,70,-0.2826,91,0.17932,77,-0.0853,94,0.24431
ENSG00000027847,B4GALT7,114,1.95403,18,-1.0569,21,-0.8112,27,-0.4346,34,-0.0901,30,-0.3439,28,-0.3631,20,-0.9165,40,0.19916
ENSG00000170074,FAM153A,14,-0.1276,1,-3.3978,4,-1.7289,27,0.95501,19,0.35210,5,-1.9035,6,-1.2946,45,1.82522,25,0.90843
ENSG00000249684,AC106795.2,1,-3.1900,2,-2.6155,15,0.01321,12,-0.3785,7,-1.2089,2,-3.0818,14,-0.1437,63,2.50358,31,1.32765
ENSG00000204677,FAM153CP,49,0.21997,17,-1.3509,20,-1.1288,46,0.10565,61,0.56894,33,-0.4884,12,-1.8254,115,1.65920,46,0.15306
ENSG00000145916,RMND5B,21,-0.7004,15,-1.1470,30,-0.1469,49,0.60511,31,-0.0966,38,0.27363,31,-0.0983,26,-0.3542,40,0.32182
ENSG00000145912,NHP2,116,-0.7594,151,-0.3590,221,0.23928,175,-0.1291,118,-0.7406,147,-0.4749,199,0.07041,270,0.55982,296,0.80419
ENSG00000197451,HNRNPAB,91,0.53899,53,-0.3218,31,-1.1304,56,-0.2418,70,0.10952,79,0.38995,55,-0.2536,50,-0.4183,69,0.09889
ENSG00000113240,CLK4,1,-4.4970,39,1.02637,13,-0.7057,26,0.35498,41,1.08309,18,-0.2685,14,-0.5390,18,-0.1726,21,0.04498
ENSG00000176783,RUFY1,42,1.12113,27,0.38949,13,-0.7462,14,-0.6286,20,-0.0764,20,-0.0930,14,-0.6621,7,-1.5138,28,0.48667
ENSG00000169045,HNRNPH1,30,-1.8171,134,0.46326,74,-0.4729,116,0.23092,105,0.07532,112,0.21910,142,0.56155,118,0.26310,73,-0.5256
ENSG00000127022,CANX,515,0.71228,383,0.23188,224,-0.6016,339,0.04138,347,0.07622,333,0.01374,422,0.38828,239,-0.5010,250,-0.4737
ENSG00000213316,LTC4S,21,0.57468,79,3.16220,19,0.43973,4,-1.7153,7,-0.9613,3,-2.4624,6,-1.3057,6,-1.1585,10,-0.5645
ENSG00000161013,MGAT4B,48,-0.3059,38,-0.6447,57,-0.0496,86,0.61739,51,-0.2036,45,-0.4855,59,0.01184,66,0.19556,81,0.57628
ENSG00000161011,SQSTM1,109,-1.0368,243,0.20308,204,-0.0716,242,0.19363,199,-0.1113,219,0.04575,238,0.16912,262,0.32021,206,-0.0622
ENSG00000161010,MRNIP,0,-4.4683,15,-0.1941,17,0.01369,18,0.10038,17,-0.0540,19,0.18792,24,0.49074,21,0.32795,18,0.11479
ENSG00000197226,TBC1D9B,3,-4.7223,102,0.53889,85,0.23445,79,0.13347,72,-0.0225,75,0.05114,61,-0.2821,102,0.52943,74,0.01578
ENSG00000113269,RNF130,53,-0.8534,152,0.78383,88,-0.0848,103,0.15900,74,-0.3549,107,0.27356,59,-0.6965,106,0.20177,81,-0.2458
ENSG00000050748,MAPK9,79,-1.1737,44,-2.0405,99,-0.8250,251,0.62533,176,0.05989,240,0.71235,206,0.31055,191,0.18643,135,-0.3829
ENSG00000113300,CNOT6,5,-1.5954,16,-0.0601,12,-0.5100,18,0.13985,17,0.04456,18,0.18234,23,0.51139,18,0.17591,17,0.04994
ENSG00000131446,MGAT1,0,-5.3866,43,0.43917,33,-0.0090,31,-0.0932,31,-0.0929,39,0.32753,36,0.15964,36,0.12351,34,0.04407
ENSG00000278970,HEIH,44,0.70052,51,0.91677,27,-0.0755,18,-0.7308,27,-0.0629,20,-0.6479,31,0.13692,25,-0.2181,30,0.08097
ENSG00000250222,AC008443.5,30,-0.4049,64,0.81235,54,0.51916,24,-0.7008,15,-1.4693,34,-0.2589,41,0.09574,59,0.65866,39,-0.0053
ENSG00000146063,TRIM41,19,-0.7143,32,0.07152,28,-0.1690,23,-0.4620,38,0.31835,30,-0.0527,42,0.47088,33,0.12200,33,0.10125
ENSG00000204628,RACK1,557,0.81982,642,1.06023,288,-0.2419,213,-0.7013,258,-0.4110,291,-0.2662,337,0.00605,297,-0.1903,281,-0.3021
ENSG00000248275,TRIM52-AS1,1,-4.3441,36,1.01342,31,0.79381,22,0.27165,20,0.10132,17,-0.2215,17,-0.1412,18,-0.1025,16,-0.2963
ENSG00000112679,DUSP22,1,-4.9100,19,-0.5925,27,-0.0115,43,0.71547,42,0.65039,25,-0.2175,31,0.16667,20,-0.5175,38,0.55847
ENSG00000112685,EXOC2,0,-4.6320,11,-0.8483,10,-0.9126,32,0.79201,14,-0.5349,17,-0.1953,16,-0.2815,27,0.52004,35,1.07732
ENSG00000112699,GMDS,1,-4.1211,23,0.51269,10,-0.7786,27,0.75508,8,-0.9808,17,0.08677,24,0.59501,10,-0.6905,22,0.47148
ENSG00000124535,WRNIP1,13,-2.3814,30,-1.1788,48,-0.4899,120,0.97461,84,0.37493,72,0.17144,81,0.31694,84,0.38329,58,-0.2291
ENSG00000124570,SERPINB6,17,-0.8822,127,2.46215,44,0.54550,10,-1.7454,30,-0.0422,22,-0.6177,29,-0.1042,19,-0.7490,16,-1.0726
ENSG00000244041,LINC01011,12,-0.2648,7,-1.0701,17,0.33494,11,-0.3304,12,-0.2664,7,-1.2637,15,0.15673,15,0.14971,29,1.37827
ENSG00000124588,NQO2,69,0.52881,39,-0.3567,39,-0.3783,40,-0.3226,54,0.15334,50,0.02713,61,0.32513,41,-0.2852,50,0.00968
ENSG00000137274,BPHL,0,-4.4767,15,-0.2302,18,0.02868,11,-0.6348,21,0.26399,17,-0.0561,28,0.75554,17,-0.0267,24,0.55953
ENSG00000137267,TUBB2A,677,-1.0234,211,-2.7484,759,-0.8491,2358,0.94718,1497,0.20234,1927,0.78959,1278,-0.0474,1049,-0.3549,1100,-0.3067
ENSG00000137285,TUBB2B,102,-1.5412,293,0.06280,516,0.98338,85,-1.8132,229,-0.3228,383,0.62762,334,0.26857,281,-0.0039,196,-0.6093
ENSG00000180822,PSMG4,0,-4.9984,16,-0.7852,28,0.06931,32,0.30922,18,-0.5736,28,0.11722,35,0.43121,36,0.47578,34,0.44676
ENSG00000137266,SLC22A23,12,-1.2288,20,-0.5131,14,-1.0134,30,0.09495,45,0.74539,39,0.69502,23,-0.2995,32,0.20449,21,-0.4875
ENSG00000145945,FAM50B,10,-1.3768,17,-0.6669,32,0.27359,43,0.76133,18,-0.5513,28,0.13371,26,-0.0190,30,0.18106,28,0.11006
ENSG00000112739,PRPF4B,111,1.12763,59,0.10518,29,-0.9790,59,0.08579,72,0.40360,44,-0.4200,46,-0.3003,57,0.04652,50,-0.1606
ENSG00000198721,ECI2,1,-4.4781,88,1.60279,36,0.10129,17,-1.0377,25,-0.4253,30,-0.2029,62,0.99294,17,-1.0104,33,-0.0283
ENSG00000153046,CDYL,27,0.70267,18,0.05827,30,0.89345,17,-0.0361,11,-0.7288,10,-0.9442,15,-0.1735,16,-0.1102,22,0.38250
ENSG00000214113,LYRM4,69,0.47233,29,-0.8493,41,-0.3194,45,-0.2027,55,0.12077,59,0.28995,37,-0.4808,66,0.40965,46,-0.1753
ENSG00000124785,NRN1,173,-0.4852,21,-3.5616,136,-0.8545,381,0.76991,356,0.65726,317,0.59445,159,-0.6112,180,-0.4259,241,0.02981
ENSG00000216863,LY86-AS1,16,-0.3208,0,-4.7380,11,-0.9021,33,0.87737,32,0.79273,15,-0.4599,5,-1.9193,26,0.48685,32,0.89915
ENSG00000124783,SSR1,193,1.27218,99,0.16758,53,-0.8061,55,-0.7501,99,0.16166,84,-0.1140,117,0.44166,100,0.17732,51,-0.9179
ENSG00000124784,RIOK1,0,-4.1121,14,0.08042,12,-0.1107,26,1.03346,20,0.61865,12,-0.1360,14,0.09168,15,0.14306,11,-0.3239
ENSG00000239264,TXNDC5,0,-5.0853,26,-0.0116,17,-0.7111,23,-0.2484,40,0.63639,29,0.19082,51,1.06067,14,-0.9219,30,0.19511
ENSG00000124802,EEF1E1,13,-1.9844,35,-0.5528,47,-0.0969,74,0.62413,40,-0.3402,44,-0.2368,66,0.42514,40,-0.3539,77,0.77715
ENSG00000111845,PAK1IP1,94,2.22020,10,-1.3578,14,-0.9542,20,-0.3760,24,-0.1575,18,-0.6489,26,0.01739,29,0.16020,20,-0.4109
ENSG00000111843,TMEM14C,50,-0.9595,171,0.97823,82,-0.2110,112,0.27739,63,-0.6166,80,-0.2864,93,-0.0067,103,0.14546,105,0.19619
ENSG00000137210,TMEM14B,92,-0.1103,83,-0.2783,99,0.00149,80,-0.3404,78,-0.3647,73,-0.5530,127,0.39176,121,0.31357,145,0.68291
ENSG00000197977,ELOVL2,0,-3.9594,33,1.65756,25,1.18842,6,-1.0376,10,-0.2705,12,-0.0335,7,-0.8057,8,-0.5437,9,-0.3777
ENSG00000224531,SMIM13,68,-0.8053,28,-2.0905,74,-0.6747,195,0.85588,150,0.42102,137,0.34872,161,0.53545,98,-0.2496,97,-0.2905
ENSG00000205269,TMEM170B,60,-0.2749,15,-2.3279,51,-0.5406,82,0.20593,98,0.49757,80,0.20488,69,-0.0688,93,0.40321,78,0.13642
ENSG00000112137,PHACTR1,113,-0.5638,43,-1.9914,151,-0.1092,171,0.08106,226,0.53216,226,0.67830,116,-0.5145,245,0.66212,102,-0.7755
ENSG00000145979,TBC1D7,0,-5.0913,14,-1.1229,19,-0.5879,24,-0.2947,27,-0.0951,38,0.57286,49,0.84546,22,-0.3942,37,0.46406
ENSG00000145990,GFOD1,86,-0.6207,15,-3.1833,73,-0.8738,147,0.21180,175,0.49129,168,0.54991,112,-0.2161,235,0.98252,97,-0.4771
ENSG00000124523,SIRT5,9,-1.4433,26,0.16415,26,0.17312,38,0.77179,30,0.38442,21,-0.2399,33,0.54977,18,-0.4011,20,-0.2991
ENSG00000225921,NOL7,109,0.53903,112,0.59540,93,0.29502,62,-0.3546,57,-0.4722,66,-0.2980,83,0.10761,103,0.45174,56,-0.5356
ENSG00000010017,RANBP9,74,0.06123,20,-1.9241,43,-0.7600,94,0.43781,81,0.20359,84,0.32341,74,0.07135,78,0.14501,69,-0.0515
ENSG00000050393,MCUR1,3,-4.1212,53,0.05360,62,0.30149,54,0.07589,52,0.01834,53,0.06640,60,0.22876,50,-0.0410,62,0.32102
ENSG00000180537,RNF182,4,-1.7710,20,0.62947,10,-0.4209,12,-0.2127,15,0.15104,21,0.85393,23,0.79555,3,-1.9971,7,-1.0474
ENSG00000112149,CD83,4,-3.2228,12,-1.7612,25,-0.6861,67,0.86365,43,0.14602,47,0.38491,30,-0.3780,36,-0.1386,54,0.59897
ENSG00000008083,JARID2,0,-4.1676,11,-0.2950,8,-0.8992,11,-0.3387,25,0.90291,15,0.10989,18,0.42465,22,0.74597,13,-0.0537
ENSG00000047579,DTNBP1,82,-0.3051,36,-1.5669,93,-0.1168,92,-0.1301,58,-0.8517,32,-1.9150,77,-0.4055,294,1.82486,188,1.17196
ENSG00000007944,MYLIP,21,0.26102,10,-0.8735,5,-1.8349,32,0.89463,14,-0.4080,13,-0.6468,26,0.55897,20,0.16643,26,0.61697
ENSG00000124788,ATXN1,18,-1.6330,28,-0.9284,46,-0.1889,45,-0.2510,48,-0.1438,93,1.25131,48,-0.1265,30,-0.8649,43,-0.3183
ENSG00000112186,CAP2,125,-1.1523,33,-3.0953,127,-1.1281,570,1.25649,327,0.32462,226,-0.3020,234,-0.1989,289,0.13110,404,0.75874
ENSG00000137414,FAM8A1,8,-2.4123,27,-0.6790,19,-1.1659,56,0.48711,72,0.88712,50,0.37367,49,0.26386,23,-0.8932,47,0.20072
ENSG00000124789,NUP153,6,-1.7810,7,-1.5079,17,-0.2121,23,0.21765,36,0.96613,17,-0.2543,33,0.83649,19,-0.0759,22,0.19773
ENSG00000137177,KIF13A,16,0.03756,39,1.47222,19,0.24578,13,-0.3685,17,0.05897,18,0.21228,8,-1.0494,9,-0.7912,9,-0.9627
ENSG00000137364,TPMT,126,1.69225,16,-1.5471,31,-0.5880,39,-0.2658,58,0.36357,36,-0.4392,28,-0.7699,57,0.35186,44,-0.0830
ENSG00000165097,KDM1B,0,-4.3270,16,0.02883,18,0.19513,26,0.81235,26,0.82290,18,0.26099,5,-1.5106,11,-0.4741,15,-0.0449
ENSG00000124795,DEK,262,2.30770,159,1.35264,44,-0.7262,43,-0.7346,28,-1.4061,38,-1.0548,65,-0.1193,53,-0.4418,36,-1.0893
ENSG00000172201,ID4,53,-0.3910,274,2.45033,86,0.36398,15,-2.2952,17,-2.0559,79,0.28572,64,-0.1117,22,-1.7300,27,-1.5080
ENSG00000112242,E2F3,83,1.94183,7,-2.0323,8,-1.7528,29,0.15341,29,0.16287,18,-0.7202,17,-0.6355,23,-0.2330,34,0.44140
ENSG00000124766,SOX4,5,-1.3671,12,-0.2286,15,0.11201,10,-0.4591,9,-0.6450,28,1.54425,7,-0.9024,13,-0.0510,5,-1.4652
ENSG00000272168,CASC15,71,1.43954,8,-1.8665,16,-0.9666,29,-0.0134,36,0.29236,30,0.01280,31,0.09207,23,-0.3628,26,-0.2427
ENSG00000152954,NRSN1,116,-0.1093,15,-3.1383,88,-0.5364,177,0.56447,184,0.62542,168,0.61176,138,0.16826,89,-0.5120,90,-0.5324
ENSG00000124532,MRS2,0,-4.6389,3,-2.4616,18,-0.0895,17,-0.2163,16,-0.2668,27,0.69380,30,0.66373,30,0.66939,18,-0.1128
ENSG00000112294,ALDH5A1,83,0.03486,53,-0.6480,59,-0.4960,61,-0.4370,74,-0.1606,83,0.03592,117,0.57058,87,0.10635,97,0.30829
ENSG00000137261,KIAA0319,38,0.02751,27,-0.4874,24,-0.6558,39,0.10013,40,0.12964,57,0.89308,35,-0.0893,26,-0.5143,22,-0.8546
ENSG00000111802,TDP2,128,1.46707,26,-1.0495,29,-0.9328,41,-0.3936,69,0.41292,57,0.13036,36,-0.5854,72,0.48201,32,-0.8189
ENSG00000112304,ACOT13,22,-1.3546,68,0.36159,57,0.08589,59,0.13829,24,-1.2390,51,-0.0911,59,0.14432,62,0.21135,71,0.49741
ENSG00000112308,C6orf62,49,-1.6412,177,0.32902,124,-0.2243,119,-0.2963,187,0.41766,180,0.44582,148,0.04080,134,-0.1131,125,-0.2441
ENSG00000111913,RIPOR2,106,0.43055,15,-2.4677,37,-1.1695,114,0.54648,120,0.63291,116,0.73870,79,-0.0286,46,-0.8503,52,-0.7268
ENSG00000079691,CARMIL1,0,-4.2996,33,1.21972,22,0.54746,9,-0.8049,31,1.13461,14,-0.1708,14,-0.1554,14,-0.1048,9,-0.7593
ENSG00000197061,HIST1H4C,87,1.66629,80,1.52742,38,0.28141,14,-1.2393,10,-1.7761,12,-1.6491,27,-0.2361,24,-0.4525,34,0.09468
ENSG00000112763,BTN2A1,0,-4.3892,19,0.22173,12,-0.5116,36,1.25707,15,-0.0896,15,-0.1014,20,0.34876,10,-0.7958,19,0.24970
ENSG00000228223,HCG11,38,1.34185,13,-0.4237,15,-0.1296,23,0.47783,14,-0.3283,18,0.08374,12,-0.5386,15,-0.1915,10,-0.8647
ENSG00000182952,HMGN4,57,1.09979,25,-0.2219,20,-0.5564,16,-0.9055,22,-0.3865,25,-0.2486,42,0.58223,32,0.13830,29,-0.0146
ENSG00000146109,ABT1,0,-4.0129,17,0.46113,11,-0.2361,21,0.80965,16,0.40569,11,-0.1860,9,-0.5446,18,0.55249,12,-0.0313
ENSG00000096654,ZNF184,1,-3.6953,2,-3.0857,14,-0.4289,37,1.14771,20,0.19205,5,-2.0697,14,-0.3551,33,0.97616,40,1.52817
ENSG00000269293,ZSCAN16-AS1,106,0.31481,163,1.02140,118,0.48266,41,-1.1523,79,-0.1468,71,-0.3889,68,-0.3942,87,-0.0099,86,-0.0244
ENSG00000235109,ZSCAN31,21,0.37433,6,-1.5287,9,-0.8195,11,-0.6014,22,0.43763,19,0.25534,12,-0.3992,14,-0.1985,22,0.54898
ENSG00000204713,TRIM27,75,0.67298,35,-0.5337,24,-1.0678,49,0.01049,80,0.77341,41,-0.3494,49,0.01144,56,0.20002,50,0.01905
ENSG00000204681,GABBR1,139,-1.2833,166,-1.0124,292,-0.1524,297,-0.1285,549,0.86303,366,0.24920,362,0.18400,341,0.09063,311,-0.0600
ENSG00000206503,HLA-A,73,-0.6815,479,2.56682,76,-0.6215,35,-1.7562,39,-1.6248,111,-0.0452,103,-0.1576,67,-0.8171,80,-0.5929
ENSG00000204619,PPP1R11,56,-0.1333,43,-0.5541,52,-0.2679,65,0.10103,55,-0.1622,63,0.04877,70,0.20178,50,-0.3133,78,0.42570
ENSG00000231074,HCG18,70,1.57925,8,-1.7864,18,-0.5967,21,-0.4176,49,0.93147,33,0.40852,20,-0.4962,11,-1.3020,14,-1.0216
ENSG00000241370,RPP21,42,-0.4226,72,0.41148,63,0.19597,55,-0.0282,38,-0.5798,45,-0.3829,71,0.38477,59,0.09532,66,0.29389
ENSG00000204592,HLA-E,55,-0.5268,500,3.66086,44,-0.8506,18,-2.1784,42,-0.9322,36,-1.3192,35,-1.1849,39,-1.0570,44,-0.9384
ENSG00000204590,GNL1,81,-0.0072,58,-0.5088,62,-0.4250,100,0.31923,74,-0.1402,90,0.19692,94,0.22451,69,-0.2658,84,0.06216
ENSG00000204576,PRR3,0,-4.4915,8,-1.1908,5,-1.6880,35,1.13680,22,0.33061,23,0.51111,33,0.99551,17,-0.0832,11,-0.7464
ENSG00000204574,ABCF1,2,-3.9601,27,-0.0910,30,0.09369,43,0.63370,51,0.92547,30,0.06535,22,-0.3920,26,-0.1186,27,-0.1177
ENSG00000204569,PPP1R10,80,1.48964,25,-0.3753,21,-0.6836,28,-0.2096,58,0.91957,27,-0.3408,32,-0.0430,35,0.11701,15,-1.2257
ENSG00000204568,MRPS18B,123,1.34473,55,0.01154,52,-0.0774,54,-0.0181,22,-1.3815,33,-0.8729,62,0.21376,54,-0.0005,65,0.32548
ENSG00000137343,ATAT1,1,-5.0104,32,-0.4076,43,0.07747,50,0.29895,38,-0.1076,46,0.23415,75,0.96047,32,-0.3753,42,0.03097
ENSG00000204564,C6orf136,1,-5.7854,25,-1.2530,28,-1.0649,89,0.69457,77,0.46257,62,0.15895,58,0.00274,35,-0.7585,95,0.92113
ENSG00000204560,DHX16,67,2.35674,16,-0.1543,13,-0.4689,20,0.25551,10,-0.8020,9,-1.1082,8,-1.0781,6,-1.5918,20,0.25998
ENSG00000196230,TUBB,235,-1.1109,191,-1.4246,325,-0.6219,724,0.63973,509,0.07219,649,0.58536,528,0.13101,333,-0.5868,522,0.12220
ENSG00000137312,FLOT1,173,-0.0130,81,-1.1648,130,-0.4549,248,0.55806,200,0.21559,201,0.27765,155,-0.1816,176,0.01013,164,-0.1050
ENSG00000204580,DDR1,20,-1.7180,245,2.43898,61,-0.0235,20,-1.6604,38,-0.7551,68,0.18737,40,-0.6538,38,-0.7205,37,-0.8525
ENSG00000137411,VARS2,0,-5.1207,33,0.30063,16,-0.7794,23,-0.2548,31,0.21511,31,0.26254,26,-0.1000,51,1.00053,27,-0.0445
ENSG00000204525,HLA-C,7,-3.3879,364,2.84075,46,-0.7898,34,-1.2468,23,-1.8096,80,0.09637,77,0.00737,37,-1.0975,45,-0.8860
ENSG00000234745,HLA-B,161,0.22876,643,2.77015,89,-0.7008,72,-1.0046,61,-1.2663,112,-0.4159,124,-0.1896,54,-1.4508,69,-1.1569
ENSG00000198563,DDX39B,154,0.76560,102,0.09942,72,-0.4536,82,-0.2429,93,-0.0497,100,0.07579,118,0.32503,88,-0.1405,72,-0.4900
ENSG00000213760,ATP6V1G2,242,-0.1637,51,-2.4922,197,-0.4831,322,0.28770,261,-0.0462,297,0.19292,291,0.12373,203,-0.4325,384,0.64340
ENSG00000204498,NFKBIL1,13,0.01678,19,0.63594,14,0.20490,11,-0.1641,9,-0.5700,16,0.43602,8,-0.6630,16,0.34237,7,-0.9139
ENSG00000204482,LST1,44,1.29630,95,2.82252,10,-0.9656,3,-2.7546,11,-0.9238,8,-1.5532,5,-1.9936,15,-0.4521,16,-0.3458
ENSG00000204472,AIF1,101,1.39338,207,2.84080,54,0.34702,7,-2.6212,20,-1.1935,15,-1.8024,21,-1.0971,19,-1.2293,23,-0.9973
ENSG00000204469,PRRC2A,120,-0.0285,126,0.04086,116,-0.0862,82,-0.6234,167,0.49599,139,0.24983,99,-0.3273,125,0.04014,108,-0.2089
ENSG00000204463,BAG6,2,-4.9653,89,0.14053,83,0.03395,107,0.44244,59,-0.4971,74,-0.1670,123,0.67114,92,0.19492,98,0.32891
ENSG00000204438,GPANK1,0,-4.0833,17,0.36016,13,-0.0351,10,-0.4653,12,-0.1736,22,1.05966,8,-0.6733,11,-0.2353,11,-0.3365
ENSG00000204435,CSNK2B,48,-1.4233,145,0.25715,93,-0.4388,143,0.24419,90,-0.4859,148,0.37104,116,-0.0906,125,0.02023,136,0.17206
ENSG00000204427,ABHD16A,45,-0.2130,31,-0.7808,27,-0.9618,74,0.59034,57,0.15762,53,0.07756,63,0.32143,44,-0.2307,57,0.19071
ENSG00000213722,DDAH2,12,-1.5834,151,2.52413,34,-0.0963,12,-1.6294,34,-0.0795,44,0.38581,15,-1.3261,22,-0.7664,11,-1.8681
ENSG00000213719,CLIC1,0,-4.2002,118,4.47190,7,-1.1252,3,-2.0923,1,-3.0018,6,-1.5639,6,-1.2904,5,-1.4696,7,-1.0977
ENSG00000204394,VARS,27,-0.1935,32,0.07686,27,-0.1597,43,0.54565,39,0.37980,27,-0.2155,19,-0.6989,17,-0.8598,40,0.46978
ENSG00000204392,LSM2,209,2.52009,59,0.24291,45,-0.1724,27,-0.9385,25,-1.0704,39,-0.4851,34,-0.6132,24,-1.1057,33,-0.6982
ENSG00000204389,HSPA1A,6,-4.2480,141,0.46099,62,-0.8115,136,0.40061,73,-0.5609,114,0.14567,114,0.12564,175,0.81960,108,0.05144
ENSG00000204388,HSPA1B,39,-0.7793,77,0.27420,25,-1.4017,51,-0.3636,48,-0.4645,114,1.23356,81,0.35709,45,-0.5375,33,-1.0706
ENSG00000204387,SNHG32,90,0.10249,170,1.13983,117,0.52268,54,-0.6767,55,-0.6562,61,-0.6007,80,-0.0844,88,0.06174,89,0.07977
ENSG00000204386,NEU1,0,-5.6894,29,-0.5055,25,-0.7389,87,1.24553,41,0.01185,45,0.18962,51,0.36082,31,-0.4244,44,0.15070
ENSG00000204371,EHMT2,0,-5.8212,31,-0.5634,48,0.09321,49,0.11767,70,0.70356,60,0.56404,58,0.40552,37,-0.2912,34,-0.4650
ENSG00000204356,NELFE,48,-0.5688,52,-0.4369,67,-0.0341,73,0.08700,57,-0.2931,87,0.47385,84,0.32106,49,-0.5131,67,-0.0454
ENSG00000204351,SKIV2L,37,0.42514,22,-0.4125,17,-0.7666,35,0.34289,28,-0.0246,18,-0.7869,32,0.18595,59,1.19321,28,-0.0341
ENSG00000204348,DXO,10,-0.5518,28,1.03013,7,-1.0615,23,0.73824,7,-1.0211,10,-0.6134,24,0.76852,12,-0.3357,16,0.21628
ENSG00000204344,STK19,0,-4.1708,26,0.88775,7,-1.0781,18,0.25923,16,0.08950,15,0.00370,7,-1.0057,9,-0.6789,25,0.92959
ENSG00000213676,ATF6B,45,1.49655,17,-0.0756,9,-0.9791,8,-1.1557,14,-0.3707,25,0.63219,14,-0.3946,17,-0.0728,9,-1.1517
ENSG00000204314,PRRT1,134,-0.3529,26,-2.7829,101,-0.7788,284,0.84411,198,0.25296,135,-0.4063,174,0.05297,182,0.12665,258,0.77303
ENSG00000221988,PPT2,26,0.83586,12,-0.3054,13,-0.1735,31,1.18842,23,0.67700,13,-0.2611,7,-1.1349,12,-0.3455,8,-0.9366
ENSG00000204310,AGPAT1,34,-1.7773,72,-0.6572,80,-0.5008,147,0.45239,119,0.11901,109,-0.0359,157,0.55325,115,0.06506,139,0.40095
ENSG00000204308,RNF5,66,-0.0433,82,0.31320,67,-0.0146,57,-0.2689,49,-0.5074,71,0.10277,66,-0.0459,63,-0.1060,74,0.15583
ENSG00000204287,HLA-DRA,209,1.79634,451,3.56617,24,-1.6485,10,-2.8896,29,-1.3732,11,-3.0332,16,-2.2012,27,-1.4928,33,-1.2508
ENSG00000196126,HLA-DRB1,132,1.71732,262,3.21104,23,-1.0779,24,-1.0062,22,-1.1802,11,-2.3263,9,-2.4224,11,-2.0931,25,-1.0197
ENSG00000179344,HLA-DQB1,74,1.46602,89,1.82353,23,-0.4443,28,-0.1216,71,1.39618,16,-1.0993,4,-2.9650,13,-1.2491,7,-2.2615
ENSG00000204256,BRD2,11,-2.5954,73,0.25806,47,-0.4079,64,0.05669,84,0.48057,69,0.22288,82,0.44978,57,-0.1319,58,-0.1036
ENSG00000231389,HLA-DPA1,148,1.67235,329,3.43947,30,-0.9390,10,-2.4536,11,-2.3814,9,-2.9229,18,-1.6397,19,-1.6174,33,-0.8347
ENSG00000223865,HLA-DPB1,89,1.50636,200,3.23482,26,-0.4778,20,-0.8710,11,-1.7196,8,-2.5090,8,-2.2550,16,-1.1937,18,-1.0902
ENSG00000204231,RXRB,11,-2.4403,55,-0.0012,53,-0.0699,64,0.22678,86,0.70267,54,-0.0361,72,0.41445,42,-0.4136,59,0.11694
ENSG00000112473,SLC39A7,74,1.45876,36,0.27523,14,-1.1846,18,-0.7951,23,-0.4136,35,0.24568,21,-0.5751,22,-0.5026,27,-0.2060
ENSG00000204227,RING1,3,-3.6649,49,0.13819,42,-0.0799,55,0.32767,39,-0.2120,55,0.41495,56,0.34515,31,-0.5377,48,0.10896
ENSG00000223501,VPS52,3,-2.8351,29,0.30779,24,0.03183,32,0.45991,20,-0.2821,20,-0.3475,27,0.19842,32,0.46718,30,0.38285
ENSG00000231500,RPS18,983,0.10989,1968,1.26008,1185,0.40808,430,-1.1590,719,-0.3786,784,-0.2936,679,-0.4675,890,-0.0468,899,-0.0346
ENSG00000227057,WDR46,9,-1.7427,19,-0.6118,20,-0.5398,36,0.32934,33,0.23423,36,0.41596,37,0.38017,28,-0.0476,28,-0.0177
ENSG00000204220,PFDN6,130,0.99094,36,-1.0096,54,-0.4093,80,0.20079,57,-0.3272,68,-0.0643,85,0.29889,79,0.18097,60,-0.2755
ENSG00000237441,RGL2,1,-4.1711,40,1.08738,17,-0.2707,11,-0.9084,15,-0.5100,24,0.25833,31,0.65827,24,0.23316,18,-0.1834
ENSG00000231925,TAPBP,24,-2.0120,119,0.43448,106,0.25486,85,-0.0926,87,-0.0674,106,0.31801,108,0.28056,71,-0.3810,84,-0.1353
ENSG00000236104,ZBTB22,10,-0.7449,12,-0.5059,15,-0.1360,15,-0.1351,19,0.21333,18,0.16527,13,-0.2741,16,-0.0590,21,0.47828
ENSG00000204209,DAXX,15,-0.7407,21,-0.1985,21,-0.1625,24,0.02759,27,0.21343,26,0.16597,26,0.14817,16,-0.5992,29,0.31651
ENSG00000112511,PHF1,8,-2.3438,39,-0.0035,38,-0.0523,44,0.20147,25,-0.6562,44,0.24264,59,0.65307,37,-0.0843,43,0.15944
