Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000148700,ADD3,108,-0.0964,177,0.69296,83,-0.5070,64,-0.8996,34,-1.8245,72,-0.7181,82,-0.5704,186,0.77341,225,1.09434,100,-0.2101,167,0.59752
ENSG00000119950,MXI1,61,0.11149,123,1.27782,40,-0.5167,27,-1.1259,35,-0.7425,40,-0.5266,42,-0.4994,104,0.99410,62,0.14818,42,-0.4463,60,0.08593
ENSG00000119953,SMNDC1,16,-0.3536,13,-0.6347,22,0.10509,12,-0.7419,21,0.07777,30,0.63228,23,0.24146,28,0.49382,18,-0.1463,14,-0.5799,21,0.09752
ENSG00000138166,DUSP5,10,-1.2709,7,-1.7603,121,3.07160,4,-2.5754,19,-0.3218,9,-1.4320,4,-2.6410,69,1.85997,5,-2.1644,21,-0.1180,3,-2.8329
ENSG00000108055,SMC3,46,0.78291,27,-0.0446,25,-0.1753,18,-0.6585,23,-0.2894,28,0.01215,19,-0.6459,61,1.26606,37,0.44128,14,-1.0162,19,-0.6177
ENSG00000150593,PDCD4,26,-0.2788,36,0.21300,39,0.32097,29,-0.1187,33,0.07167,42,0.44304,31,-0.0570,43,0.49091,21,-0.5993,29,-0.1448,19,-0.7462
ENSG00000214413,BBIP1,19,-0.4641,38,0.58426,32,0.30406,25,-0.1161,20,-0.4119,29,0.16661,24,-0.1644,40,0.67262,18,-0.6202,23,-0.2274,25,-0.1140
ENSG00000108061,SHOC2,135,0.80358,73,-0.1899,64,-0.3962,119,0.59346,57,-0.5583,111,0.48503,91,0.18385,85,0.05492,64,-0.3754,42,-1.0027,52,-0.7090
ENSG00000119927,GPAM,23,0.28325,27,0.55957,9,-1.1187,7,-1.3552,3,-2.4411,1,-3.5168,8,-1.2976,36,1.03537,35,0.99656,12,-0.7051,56,1.83370
ENSG00000023041,ZDHHC6,15,-0.2478,20,0.16285,17,-0.0145,13,-0.4623,33,0.97731,26,0.60304,26,0.68795,5,-1.7550,11,-0.7354,14,-0.3952,7,-1.4332
ENSG00000148737,TCF7L2,10,-0.2193,22,0.99607,18,0.66820,2,-2.3087,4,-1.4048,3,-2.0493,3,-1.8280,25,1.25237,20,0.87900,9,-0.3853,19,0.78571
ENSG00000043591,ADRB1,14,-0.7949,6,-1.9474,22,-0.1059,31,0.37435,32,0.42227,43,0.92822,43,1.06839,15,-0.7605,11,-1.1060,18,-0.4455,11,-1.1915
ENSG00000165813,CCDC186,57,1.30041,42,0.76882,19,-0.4864,17,-0.6140,28,0.11922,32,0.35431,20,-0.4564,17,-0.6149,27,0.09584,11,-1.2616,20,-0.4201
ENSG00000169129,AFAP1L2,15,-0.5139,27,0.38079,21,-0.0603,23,0.08053,29,0.47226,34,0.71706,27,0.38935,18,-0.2286,10,-1.1147,13,-0.7469,14,-0.6954
ENSG00000099204,ABLIM1,80,0.35860,77,0.28796,102,0.74563,33,-0.9977,54,-0.2704,33,-1.0111,30,-1.2004,110,0.87075,70,0.14382,67,0.06905,81,0.37885
ENSG00000151553,FAM160B1,35,0.57035,12,-1.1047,27,0.18271,36,0.61921,24,-0.0309,34,0.50402,33,0.55011,21,-0.2638,10,-1.3761,14,-0.8429,14,-0.8017
ENSG00000165832,TRUB1,93,1.08410,60,0.36894,22,-1.1620,83,0.89689,59,0.33084,43,-0.1731,58,0.34607,18,-1.4926,28,-0.8159,18,-1.4900,33,-0.5654
ENSG00000107518,ATRNL1,123,0.05242,56,-1.1387,173,0.60284,129,0.12617,153,0.40763,186,0.72056,153,0.45512,57,-1.1192,40,-1.6354,96,-0.3242,104,-0.2018
ENSG00000165868,HSPA12A,160,0.21256,131,-0.0997,199,0.56170,166,0.26866,161,0.21927,198,0.56045,174,0.39074,71,-1.0247,78,-0.8887,90,-0.6725,74,-0.9721
ENSG00000187164,SHTN1,116,0.19340,136,0.44602,69,-0.6201,64,-0.7368,113,0.15075,103,0.00508,102,-0.0180,160,0.71326,121,0.25550,68,-0.6350,80,-0.3882
ENSG00000165650,PDZD8,23,-0.7343,45,0.25816,52,0.51732,32,-0.2360,41,0.12582,40,0.08463,39,0.05056,53,0.54454,34,-0.1482,23,-0.7857,32,-0.2592
ENSG00000229847,EMX2OS,8,-1.1760,22,0.31023,15,-0.2303,22,0.34517,15,-0.2162,5,-1.8190,9,-0.9897,19,0.13689,32,0.96891,30,0.85084,24,0.48084
ENSG00000170370,EMX2,12,-1.2713,46,0.76711,21,-0.4585,16,-0.8395,11,-1.3792,8,-1.8583,11,-1.4399,54,1.05365,49,0.88365,32,0.18576,67,1.42622
ENSG00000107560,RAB11FIP2,81,0.50070,60,0.01631,50,-0.2434,74,0.36770,63,0.11261,103,0.89156,59,0.01004,26,-1.2214,41,-0.5429,50,-0.2606,40,-0.5808
ENSG00000165669,FAM204A,52,-0.4976,83,0.24713,76,0.09691,73,0.03644,50,-0.5588,83,0.24753,71,-0.0096,104,0.60927,61,-0.2468,60,-0.2726,72,0.01277
ENSG00000151893,CACUL1,70,0.86347,36,-0.1814,37,-0.1433,34,-0.3042,46,0.16655,53,0.39245,50,0.35976,35,-0.2427,22,-0.9456,22,-0.9686,37,-0.1651
ENSG00000107581,EIF3A,139,0.36440,109,-0.0262,90,-0.3255,84,-0.4349,105,-0.0811,92,-0.2908,127,0.23483,158,0.57075,126,0.19609,83,-0.4526,91,-0.3120
ENSG00000119979,DENND10,38,-0.3430,56,0.24735,50,0.05854,54,0.20071,36,-0.4467,52,0.13115,50,0.07456,61,0.37320,40,-0.2710,45,-0.1024,43,-0.1834
ENSG00000183605,SFXN4,16,0.45235,19,0.73272,8,-0.4914,13,0.18645,16,0.45002,9,-0.3870,13,0.16534,7,-0.6662,9,-0.4559,11,-0.1214,7,-0.7434
ENSG00000165672,PRDX3,106,-0.0302,118,0.12842,84,-0.3977,95,-0.2026,139,0.39766,96,-0.1865,144,0.50876,111,0.03095,77,-0.5317,86,-0.3586,101,-0.1180
ENSG00000198873,GRK5,6,-0.7902,10,-0.0577,6,-0.7578,6,-0.9351,10,-0.0620,20,0.98763,16,0.68492,13,0.28915,7,-0.6673,8,-0.3685,10,-0.1182
ENSG00000148908,RGS10,2,-2.5055,15,0.49826,6,-0.8220,10,-0.2242,3,-1.7042,10,-0.1395,7,-0.6773,39,2.12671,16,0.56439,13,0.25885,4,-1.3689
ENSG00000151923,TIAL1,35,-0.0651,32,-0.2018,38,0.09165,27,-0.4802,38,0.08725,45,0.35359,39,0.14144,38,0.08996,38,0.08777,30,-0.2716,34,-0.1022
ENSG00000151929,BAG3,38,-1.4800,160,0.72182,235,1.38471,65,-0.7000,111,0.13014,55,-0.9458,47,-1.2659,106,0.06514,142,0.53121,105,0.04523,113,0.15910
ENSG00000198825,INPP5F,347,0.94398,449,1.38747,105,-0.9499,251,0.40986,229,0.26193,151,-0.3957,162,-0.3061,89,-1.1839,102,-0.9841,131,-0.6082,152,-0.3764
ENSG00000197771,MCMBP,11,-0.0647,14,0.30236,17,0.61228,6,-0.8850,15,0.36334,15,0.36583,10,-0.2701,11,-0.1090,11,-0.0469,10,-0.2758,10,-0.2720
ENSG00000107651,SEC23IP,25,0.50629,11,-0.6938,15,-0.2480,13,-0.4410,21,0.24213,25,0.50750,13,-0.5172,33,0.94348,12,-0.6016,22,0.31430,12,-0.5746
ENSG00000120008,WDR11,25,0.55759,25,0.58345,17,0.01600,13,-0.4779,19,0.12114,17,-0.0399,23,0.53169,10,-0.7718,13,-0.4481,12,-0.5816,10,-0.7626
ENSG00000066468,FGFR2,15,-0.6574,37,0.71395,14,-0.7462,8,-1.6384,12,-0.9829,13,-0.8693,17,-0.5351,43,0.98883,58,1.49317,14,-0.8117,33,0.54979
ENSG00000107669,ATE1,72,0.95693,46,0.22538,47,0.25621,31,-0.3626,46,0.22612,54,0.50347,28,-0.5641,38,-0.0467,27,-0.6070,31,-0.3581,27,-0.5865
ENSG00000138162,TACC2,42,0.90921,25,0.10606,38,0.77051,23,-0.0478,30,0.40056,36,0.68191,17,-0.5467,7,-1.6877,12,-0.9700,15,-0.6710,19,-0.2881
ENSG00000107679,PLEKHA1,117,0.73005,86,0.23688,37,-1.0507,82,0.15349,73,-0.0107,106,0.58052,96,0.46622,57,-0.3993,35,-1.1490,49,-0.6342,53,-0.5045
ENSG00000166033,HTRA1,162,-0.5234,400,0.91389,168,-0.4704,171,-0.4436,112,-1.0784,101,-1.2422,124,-1.0039,253,0.16697,395,0.89545,245,0.11530,476,1.21426
ENSG00000119965,C10orf88,23,0.64731,10,-0.6068,10,-0.6791,33,1.24273,22,0.54022,14,-0.1107,21,0.52743,12,-0.3887,6,-1.3956,3,-2.4625,10,-0.6287
ENSG00000179988,PSTK,19,0.12427,7,-1.2827,20,0.19437,14,-0.3606,24,0.51919,17,-0.0833,27,0.78020,10,-0.8437,9,-1.0217,20,0.18795,16,-0.0912
ENSG00000095574,IKZF5,25,0.27500,21,-0.0231,20,-0.0729,28,0.47376,25,0.26289,15,-0.5612,21,-0.0068,17,-0.2992,13,-0.7055,18,-0.2662,29,0.48493
ENSG00000196177,ACADSB,34,-0.0021,36,0.11299,22,-0.6380,48,0.53478,33,-0.0200,56,0.79230,38,0.20770,23,-0.5985,23,-0.5877,24,-0.5100,31,-0.1427
ENSG00000154473,BUB3,47,0.19771,47,0.19918,35,-0.2652,39,-0.0926,40,-0.0602,56,0.47482,52,0.37989,47,0.20792,25,-0.7742,29,-0.5553,30,-0.5213
ENSG00000154478,GPR26,14,0.29167,9,-0.3906,2,-2.2015,21,0.87681,4,-1.5028,13,0.13856,20,0.98428,1,-3.6837,20,0.79435,5,-1.0992,12,-0.0041
ENSG00000182022,CHST15,29,0.22740,31,0.31281,36,0.57398,31,0.34980,23,-0.1635,37,0.62353,23,-0.1350,19,-0.4436,11,-1.2073,21,-0.2843,17,-0.5797
ENSG00000065154,OAT,203,0.57888,193,0.49808,98,-0.5733,159,0.18046,157,0.16068,162,0.21061,177,0.39953,112,-0.3604,74,-0.9841,85,-0.7831,101,-0.5290
ENSG00000107902,LHPP,44,-0.1902,69,0.52454,49,-0.0141,35,-0.5484,29,-0.8430,44,-0.1739,34,-0.6237,89,0.93751,94,1.03250,35,-0.5481,41,-0.3143
ENSG00000189319,FAM53B,12,-0.1157,19,0.58701,7,-0.7917,11,-0.2596,10,-0.3136,19,0.58875,17,0.51435,20,0.72680,10,-0.3486,4,-1.7191,7,-0.8802
ENSG00000203791,EEF1AKMT2,28,0.60604,16,-0.2622,23,0.26383,19,-0.0378,17,-0.1352,17,-0.1629,25,0.44972,16,-0.2697,20,0.07555,9,-1.1542,15,-0.3788
ENSG00000165660,ABRAXAS2,15,0.28711,16,0.38615,9,-0.5871,9,-0.5233,24,0.97677,13,-0.0265,17,0.51815,4,-1.6108,7,-0.8253,6,-1.2123,16,0.37711
ENSG00000019995,ZRANB1,52,0.14930,41,-0.2041,51,0.13424,55,0.23550,46,-0.0276,55,0.25054,55,0.26563,35,-0.4496,34,-0.5231,47,0.00554,39,-0.2940
ENSG00000175029,CTBP2,42,0.01828,26,-0.7152,30,-0.5199,57,0.50119,36,-0.2259,58,0.52110,55,0.47878,63,0.64770,17,-1.3032,34,-0.2944,27,-0.6460
ENSG00000107938,EDRF1,10,-0.2097,10,-0.2133,16,0.53005,9,-0.3635,12,0.05701,22,1.03466,15,0.43632,4,-1.4191,7,-0.7192,9,-0.2855,8,-0.4754
ENSG00000188690,UROS,98,-0.3415,94,-0.4147,122,-0.0037,144,0.25759,178,0.60092,122,-0.0106,155,0.41566,70,-0.8650,62,-1.0273,131,0.10230,139,0.19671
ENSG00000107949,BCCIP,30,-0.7128,45,-0.0977,60,0.36941,50,0.07587,32,-0.6142,52,0.14832,54,0.21146,65,0.48841,57,0.27225,32,-0.6084,42,-0.2141
ENSG00000150760,DOCK1,9,-0.6948,24,0.74192,4,-1.9384,18,0.34182,9,-0.7587,12,-0.3093,4,-1.8944,25,0.83282,32,1.24914,14,-0.0367,21,0.57852
ENSG00000132334,PTPRE,32,0.59819,18,-0.3303,46,1.19465,13,-0.8373,36,0.79640,34,0.69690,8,-1.4860,30,0.49343,18,-0.3184,14,-0.6501,6,-1.9276
ENSG00000170430,MGMT,22,-0.1004,20,-0.1861,22,-0.0801,19,-0.2536,21,-0.1479,19,-0.2638,26,0.19668,29,0.35607,25,0.10674,17,-0.4197,30,0.41485
ENSG00000108010,GLRX3,33,0.12916,37,0.31130,26,-0.2374,35,0.21579,33,0.13370,37,0.30701,37,0.34766,29,-0.0576,12,-1.3550,29,-0.0565,19,-0.7460
ENSG00000176769,TCERG1L,3,-2.0607,5,-1.4288,10,-0.3956,12,-0.1809,15,0.21880,30,1.34227,30,1.55861,0,-6.8132,3,-2.0731,16,0.26887,5,-1.4257
ENSG00000175470,PPP2R2D,39,0.06027,66,0.90510,33,-0.1720,30,-0.3392,36,-0.0477,63,0.82466,50,0.49585,20,-0.9600,17,-1.1941,25,-0.6397,22,-0.8273
ENSG00000176171,BNIP3,289,0.45920,243,0.18067,122,-0.8755,226,0.06994,248,0.21235,268,0.33810,299,0.58094,130,-0.7824,164,-0.4349,137,-0.7018,172,-0.3544
ENSG00000188385,JAKMIP3,11,0.39537,23,1.62439,3,-1.4041,6,-0.4834,6,-0.5635,10,0.22555,8,-0.0418,1,-2.8527,11,0.41050,4,-1.1704,11,0.35636
ENSG00000151640,DPYSL4,40,-0.0531,30,-0.4746,40,-0.0280,69,0.83262,53,0.40015,40,-0.0475,46,0.18540,39,-0.0951,18,-1.2511,27,-0.6481,46,0.18255
ENSG00000165752,STK32C,54,-0.5044,53,-0.5485,89,0.25865,76,0.01088,78,0.04449,158,1.20592,106,0.61578,35,-1.1733,27,-1.5260,59,-0.3901,65,-0.2421
ENSG00000148814,LRRC27,18,0.30219,11,-0.4401,23,0.67111,21,0.51636,23,0.68615,17,0.16615,10,-0.6076,8,-0.9828,9,-0.7934,13,-0.2317,17,0.17410
ENSG00000171813,PWWP2B,24,0.05224,10,-1.2114,25,0.13289,28,0.29116,25,0.10129,41,0.91558,33,0.65800,16,-0.5514,13,-0.8824,12,-1.0138,17,-0.4665
ENSG00000068383,INPP5A,52,0.41528,39,-0.0659,43,0.09376,59,0.61237,42,0.05779,47,0.23810,31,-0.4173,39,-0.0483,36,-0.1899,34,-0.2605,30,-0.4397
ENSG00000148826,NKX6-2,22,0.36607,50,1.75305,1,-3.8889,2,-3.1565,2,-3.1788,6,-1.4936,7,-1.3428,57,2.01156,46,1.62089,1,-3.3313,7,-1.3524
ENSG00000197177,ADGRA1,73,1.45124,59,1.10442,8,-1.8988,13,-1.2239,24,-0.3770,22,-0.4929,35,0.26371,24,-0.3575,15,-1.0860,15,-1.0232,38,0.38758
ENSG00000171798,KNDC1,106,0.10030,70,-0.5532,126,0.37093,112,0.18123,127,0.38781,99,-0.0079,152,0.77142,45,-1.1928,57,-0.8601,98,-0.0179,50,-1.0458
ENSG00000130640,TUBGCP2,47,0.12878,43,-0.0204,51,0.26292,39,-0.1497,50,0.21447,54,0.33319,53,0.35228,33,-0.3999,33,-0.4014,29,-0.6191,35,-0.3414
ENSG00000198546,ZNF511,13,-0.6391,11,-0.8755,28,0.51102,25,0.35384,22,0.16290,13,-0.6041,29,0.65514,18,-0.1276,12,-0.7192,22,0.12582,17,-0.2471
ENSG00000130643,CALY,401,-0.5060,643,0.23061,604,0.13254,634,0.20957,1108,1.13130,746,0.46987,661,0.30658,307,-0.9104,175,-1.7481,394,-0.5311,332,-0.7937
ENSG00000127884,ECHS1,110,-0.1470,128,0.08439,123,0.01657,131,0.12166,105,-0.2196,140,0.22600,146,0.32661,80,-0.6373,103,-0.2514,114,-0.0916,128,0.08917
ENSG00000148832,PAOX,7,-0.8998,1,-3.4668,41,1.97729,5,-1.4083,19,0.64604,11,-0.2566,14,0.15349,5,-1.4302,7,-0.9282,23,0.96386,6,-1.0306
ENSG00000148824,MTG1,13,-0.1570,17,0.29382,23,0.74192,14,-0.0088,20,0.55698,26,0.98276,11,-0.3713,6,-1.1568,4,-1.6573,13,-0.1471,10,-0.4528
ENSG00000203772,SPRN,73,1.27800,24,-0.5099,8,-2.0201,38,0.20515,36,0.11345,52,0.68656,53,0.81384,23,-0.5577,11,-1.6783,18,-0.9609,14,-1.3311
ENSG00000171772,SYCE1,8,-0.9702,5,-1.7623,18,0.21117,11,-0.5865,22,0.57149,16,0.06669,38,1.72520,5,-1.7584,8,-0.9329,10,-0.6746,9,-0.8580
ENSG00000177951,BET1L,6,-1.0689,32,1.45153,16,0.29381,12,-0.1248,12,-0.1037,10,-0.4012,7,-0.9805,31,1.37649,9,-0.5902,8,-0.6908,7,-0.8998
ENSG00000177963,RIC8A,81,0.42972,71,0.22387,39,-0.7048,46,-0.4473,89,0.58131,85,0.50842,63,0.03644,68,0.16464,38,-0.7314,51,-0.3080,46,-0.4511
ENSG00000142082,SIRT3,37,0.28957,29,-0.0792,34,0.16069,33,0.10336,30,-0.0463,35,0.17610,39,0.41561,31,0.00422,21,-0.5698,14,-1.2139,28,-0.1460
ENSG00000185627,PSMD13,56,-0.5579,55,-0.6010,66,-0.3084,102,0.37517,112,0.51893,123,0.67961,106,0.49215,70,-0.2155,37,-1.1784,91,0.19220,43,-0.9747
ENSG00000185201,IFITM2,4,-3.0542,27,-0.2863,12,-1.4590,4,-3.1070,5,-2.6616,7,-2.2726,3,-3.6679,261,4.36631,33,0.00579,23,-0.5328,13,-1.3558
ENSG00000142089,IFITM3,34,-2.0244,133,0.01325,42,-1.7282,60,-1.2130,23,-2.5874,39,-1.8266,33,-2.1812,771,3.36837,184,0.52927,126,-0.0809,108,-0.3129
ENSG00000182272,B4GALNT4,72,0.37878,57,0.02163,43,-0.4402,56,-0.0259,63,0.17857,75,0.44729,60,0.10204,36,-0.7126,47,-0.2842,57,0.00842,54,-0.0850
ENSG00000185187,SIGIRR,41,0.29581,44,0.40079,12,-1.5392,32,-0.0838,13,-1.4925,21,-0.7457,30,-0.1914,49,0.58479,51,0.63826,32,-0.1058,53,0.71071
ENSG00000174915,PTDSS2,35,0.63185,20,-0.2382,16,-0.5381,10,-1.2788,40,0.86744,41,0.89221,17,-0.5596,36,0.71025,20,-0.2312,15,-0.6833,13,-0.8224
ENSG00000023191,RNH1,35,-0.7163,66,0.23495,56,-0.0141,35,-0.7233,56,-0.0184,85,0.65780,56,-0.0095,77,0.48868,63,0.15945,49,-0.2079,44,-0.4028
ENSG00000174775,HRAS,64,-0.5634,91,-0.0042,84,-0.1413,121,0.44380,85,-0.1208,110,0.29198,104,0.21830,66,-0.5160,75,-0.3138,92,0.00608,105,0.20917
ENSG00000070047,PHRF1,8,-0.5515,13,0.21524,11,-0.0571,5,-1.2945,11,-0.0199,24,1.23524,11,0.01031,14,0.36083,10,-0.1578,8,-0.4943,8,-0.4278
ENSG00000177030,DEAF1,187,0.66585,134,0.13118,120,-0.0353,96,-0.3897,85,-0.5639,105,-0.2488,114,-0.1283,119,-0.0572,131,0.09813,125,0.02173,148,0.28690
ENSG00000177042,TMEM80,7,-0.6297,11,-0.0174,9,-0.3936,20,0.87589,16,0.52591,17,0.65121,13,0.28980,9,-0.3599,8,-0.4135,5,-1.1409,6,-0.8625
ENSG00000177156,TALDO1,92,-0.1015,92,-0.1079,75,-0.4310,101,0.03272,108,0.14051,109,0.15766,122,0.37807,113,0.21551,77,-0.3793,82,-0.2824,90,-0.1436
ENSG00000177225,GATD1,26,-0.0011,21,-0.3337,18,-0.5452,17,-0.6140,20,-0.4461,40,0.66144,30,0.26316,29,0.14033,30,0.23214,24,-0.1151,28,0.08458
ENSG00000184524,CEND1,371,0.92904,334,0.74961,106,-1.0440,287,0.50166,233,0.17067,181,-0.2271,227,0.14197,135,-0.6785,139,-0.6305,107,-1.0317,166,-0.3601
ENSG00000177542,SLC25A22,253,1.01528,80,-0.8109,106,-0.3793,150,0.15350,126,-0.1145,198,0.60527,199,0.69035,73,-0.9421,66,-1.0923,86,-0.7043,92,-0.6026
ENSG00000177600,RPLP2,430,-1.0084,705,-0.2542,802,-0.0533,630,-0.4275,687,-0.2933,794,-0.0692,745,-0.1844,1511,0.97731,876,0.08638,1076,0.41538,952,0.21846
ENSG00000177666,PNPLA2,19,-0.5854,19,-0.5620,50,0.94029,33,0.28299,28,0.04917,29,0.09654,25,-0.1766,39,0.55319,25,-0.1409,18,-0.6699,21,-0.4129
ENSG00000177697,CD151,32,-0.0475,21,-0.6374,17,-0.9791,49,0.66030,20,-0.7549,41,0.36914,30,-0.1310,96,1.83079,17,-0.9477,19,-0.8260,18,-0.9332
ENSG00000177700,POLR2L,207,-0.6873,162,-1.0547,368,0.20775,521,0.77446,382,0.26785,358,0.16360,352,0.15159,275,-0.2460,274,-0.2554,297,-0.1286,323,0.00243
ENSG00000177830,CHID1,99,0.20417,85,-0.0383,75,-0.2311,102,0.24958,118,0.47895,95,0.13495,96,0.16828,80,-0.1312,56,-0.6771,65,-0.4570,78,-0.1612
ENSG00000183020,AP2A2,163,0.29562,110,-0.3190,156,0.22225,172,0.37917,156,0.22570,217,0.76000,170,0.40738,94,-0.5592,59,-1.2509,79,-0.8237,76,-0.8767
ENSG00000078902,TOLLIP,328,0.37837,135,-0.9968,186,-0.5117,392,0.66886,324,0.36010,387,0.64866,385,0.72215,146,-0.8776,90,-1.6034,156,-0.7747,188,-0.4956
ENSG00000174672,BRSK2,76,0.54785,57,0.07249,46,-0.2379,64,0.25056,71,0.42814,43,-0.3405,75,0.59251,34,-0.6958,29,-0.9373,41,-0.4427,37,-0.5768
ENSG00000182208,MOB2,32,0.67784,25,0.29891,13,-0.7334,30,0.56799,22,0.06594,15,-0.4539,30,0.61026,19,-0.1224,8,-1.3436,18,-0.1882,8,-1.4015
ENSG00000184545,DUSP8,79,0.49834,59,0.04011,67,0.23599,52,-0.1466,44,-0.4269,59,0.03955,47,-0.3494,40,-0.5493,62,0.11248,71,0.32901,64,0.17665
ENSG00000244242,IFITM10,71,1.70087,68,1.59829,4,-2.7810,23,-0.1996,13,-1.0739,19,-0.4970,14,-1.0091,34,0.42935,14,-0.9534,10,-1.3307,27,0.09558
ENSG00000117984,CTSD,352,0.21933,370,0.30018,205,-0.6193,244,-0.3513,323,0.08361,486,0.74381,323,0.09080,354,0.23181,205,-0.6215,228,-0.4559,262,-0.2450
ENSG00000214026,MRPL23,33,-0.5132,30,-0.6332,38,-0.3032,49,0.09684,55,0.27890,63,0.51336,55,0.30898,38,-0.2772,37,-0.3253,54,0.24041,44,-0.0572
ENSG00000110651,CD81,275,-0.5640,510,0.40591,254,-0.6823,334,-0.2631,270,-0.5904,400,0.01593,456,0.25098,595,0.65630,439,0.16466,367,-0.1180,390,-0.0237
ENSG00000184281,TSSC4,16,-0.3846,30,0.55317,17,-0.3612,19,-0.1375,18,-0.2272,35,0.79172,17,-0.3676,41,1.05933,12,-0.8856,18,-0.2634,14,-0.6171
ENSG00000269821,KCNQ1OT1,52,2.60442,23,1.07220,1,-3.0309,1,-2.7979,4,-1.5085,5,-1.1582,6,-1.1280,11,-0.1576,26,1.23712,1,-3.0458,6,-1.0190
ENSG00000129757,CDKN1C,74,2.41556,34,0.96369,0,-4.5518,2,-3.3381,1,-4.2726,1,-3.6402,12,-0.7495,28,0.62105,47,1.51558,2,-2.9374,11,-0.7555
ENSG00000205531,NAP1L4,97,0.18099,119,0.49849,98,0.18683,92,0.08657,69,-0.3593,92,0.08762,87,-0.0011,85,-0.0353,76,-0.1986,67,-0.4111,74,-0.2448
ENSG00000110619,CARS,46,0.48523,66,1.07953,18,-0.9358,24,-0.5134,36,0.09845,55,0.75540,36,0.11496,20,-0.8045,26,-0.4360,19,-0.8845,25,-0.4704
ENSG00000005801,ZNF195,20,0.18207,19,0.11044,20,0.21008,24,0.48194,17,-0.0038,20,0.20771,19,0.13464,22,0.40052,11,-0.7012,9,-1.0064,10,-0.8582
ENSG00000110713,NUP98,10,-0.3135,19,0.65006,18,0.57416,14,0.21275,9,-0.5025,14,0.17489,8,-0.6271,23,0.94103,9,-0.4792,10,-0.3020,7,-0.9164
ENSG00000177105,RHOG,6,-1.5556,38,1.27586,9,-0.9583,8,-1.1561,8,-1.2231,13,-0.4860,4,-2.0652,55,1.96143,32,0.99784,16,-0.0924,14,-0.3181
ENSG00000167323,STIM1,88,0.08319,47,-0.8799,202,1.46313,64,-0.4181,122,0.60304,113,0.48030,94,0.19962,31,-1.4979,44,-0.9919,63,-0.4429,43,-1.0260
ENSG00000167325,RRM1,28,0.54879,33,0.80699,13,-0.6384,17,-0.2473,22,0.16515,26,0.43668,17,-0.2527,19,-0.1070,16,-0.2900,18,-0.1841,12,-0.7245
ENSG00000244734,HBB,1,-9.1972,4,-7.0254,3,-7.6148,0,-12.782,0,-11.777,0,-9.7356,1,-8.9640,6407,9.63857,71,-3.0393,1,-9.0397,4,-7.1459
ENSG00000051009,FAM160A2,18,0.01816,14,-0.4448,29,0.74593,13,-0.4807,28,0.69469,18,-0.0144,26,0.60189,19,0.04610,7,-1.4933,12,-0.6576,9,-0.9694
ENSG00000110148,CCKBR,36,-0.2917,18,-1.3040,49,0.16438,70,0.75061,52,0.27089,47,0.09711,82,1.17549,9,-2.3446,14,-1.6694,34,-0.4063,32,-0.4588
ENSG00000166311,SMPD1,53,0.62169,32,-0.1635,33,-0.1412,49,0.47010,36,8.37709,32,-0.1940,52,0.66289,21,-0.7915,29,-0.3557,19,-0.9920,24,-0.5934
ENSG00000166313,APBB1,385,0.25273,353,0.11820,219,-0.6235,358,0.14086,382,0.24106,401,0.31783,437,0.51324,268,-0.3131,196,-0.7897,260,-0.3616,238,-0.4960
ENSG00000110171,TRIM3,26,0.14872,32,0.48250,19,-0.3149,27,0.16784,23,-0.0282,28,0.24368,36,0.73080,13,-0.8766,9,-1.4422,21,-0.2062,15,-0.6667
ENSG00000132254,ARFIP2,38,-0.4295,76,0.65291,60,0.25628,74,0.58947,68,0.46489,67,0.43910,59,0.26374,19,-1.5115,23,-1.2213,37,-0.5046,30,-0.7900
ENSG00000132286,TIMM10B,40,0.34178,54,0.85142,30,-0.0961,28,-0.2230,27,-0.2358,30,-0.1214,32,-0.0184,35,0.14000,22,-0.5868,24,-0.4549,31,-0.0421
ENSG00000132275,RRP8,6,-0.6316,15,0.82471,11,0.25705,6,-0.5989,10,0.12740,6,-0.4782,6,-0.5527,10,0.09872,14,0.64539,8,-0.1119,10,0.10196
ENSG00000166333,ILK,38,-0.1537,36,-0.2556,34,-0.3323,43,0.02116,32,-0.4245,28,-0.6032,28,-0.6831,108,1.56546,32,-0.4353,47,0.16086,53,0.35185
ENSG00000166337,TAF10,82,-0.4114,109,0.02778,103,-0.0612,154,0.58113,117,0.14667,111,0.05877,103,-0.0708,114,0.09972,88,-0.3062,113,0.08951,87,-0.3173
ENSG00000166340,TPP1,58,-0.2876,70,0.01712,66,-0.0838,60,-0.2403,48,-0.5714,68,-0.0408,55,-0.3941,96,0.51604,92,0.44589,73,0.07500,94,0.47859
ENSG00000158042,MRPL17,31,-0.4836,57,0.45542,52,0.32158,38,-0.1815,49,0.23522,50,0.26842,41,-0.0455,38,-0.1524,18,-1.2704,48,0.17641,45,0.10587
